"","date","timestamp","description","visible_until_utc","score","datetime_utc","date_tbd","datetime_local","title","url","type","created_at","time_tbd","status","is_open","short_title","datetime_tbd","announce_date","popularity","id","general_admission","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","highest_price","average_price","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","address","has_upcoming_events","score_venue","name_v2","extended_address","display_location","slug","url_venue","timezone","postal_code","name","metro_code","country","city","popularity_venue","num_upcoming_events","id_venue","state","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"120","2018-09-25","2018-09-25_11.04.40","","2018-11-19T01:05:00",0.893,"2018-11-18T21:05:00",FALSE,"2018-11-18T14:05:00","Oakland Raiders at Arizona Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","nfl","2018-04-20T00:47:51",FALSE,"normal",FALSE,"Raiders at Cardinals",FALSE,"2018-04-20T00:00:00",0.863,4347100,NA,854,109,109,241,848,259.81653,545,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Cardinals Drive",TRUE,0.93402725,"State Farm Stadium","Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix","85305","State Farm Stadium",753,"US","Glendale",0,10,43,"AZ",-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"121","2018-09-25","2018-09-25_11.04.40","","2018-11-19T05:20:00",0.837,"2018-11-19T01:20:00",FALSE,"2018-11-18T20:20:00","Pittsburgh Steelers at Jacksonville Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","nfl","2018-04-20T00:47:19",FALSE,"normal",FALSE,"Steelers at Jaguars",FALSE,"2018-04-20T00:00:00",0.804,4346947,NA,773,139,139,309,1087,349.80084,472,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Everbank Field Dr",TRUE,0.83759147,"EverBank Field","Jacksonville, FL 32202","Jacksonville, FL","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","32202","EverBank Field",561,"US","Jacksonville",0,8,5178,"FL",-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"122","2018-09-25","2018-09-25_11.04.40","","2018-11-20T05:15:00",0.867,"2018-11-20T01:15:00",FALSE,"2018-11-19T19:15:00","Kansas City Chiefs at Los Angeles Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","nfl","2018-04-20T01:04:04",FALSE,"normal",FALSE,"Chiefs at Rams",FALSE,"2018-04-20T00:00:00",0.833,4347137,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Calzada de Tlalpan 3665",TRUE,0,"Estadio Azteca","Mexico City, Mexico","Mexico City, Mexico","estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City","14370","Estadio Azteca",0,"Mexico","Mexico City",0,1,41952,NA,-99.15,19.3,NA,NA,NA
"123","2018-09-25","2018-09-25_11.04.40","","2018-11-22T21:30:00",0.888,"2018-11-22T17:30:00",FALSE,"2018-11-22T12:30:00","Chicago Bears at Detroit Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","nfl","2018-04-20T00:47:36",FALSE,"normal",FALSE,"Bears at Lions",FALSE,"2018-04-20T00:00:00",0.856,4347024,NA,846,93,93,180,2392,217.21323,605,"QRCODE","2018-08-24T21:53:40Z",FALSE,"2000 Brush St.",TRUE,0.9029952,"Ford Field","Detroit, MI 48226","Detroit, MI","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","48226","Ford Field",505,"US","Detroit",0,11,346,"MI",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"124","2018-09-25","2018-09-25_11.04.40","","2018-11-23T01:30:00",0.941,"2018-11-22T21:30:00",FALSE,"2018-11-22T15:30:00","Washington Redskins at Dallas Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","nfl","2018-04-05T23:08:47",FALSE,"normal",TRUE,"Redskins at Cowboys",FALSE,"2018-04-05T00:00:00",0.89,4327921,NA,2298,32,32,312,3000,382.1062,2938,"QRCODE","2018-04-17T22:02:33Z",FALSE,"1 AT&T Way",TRUE,0.9751414,"AT&T Stadium","Arlington, TX 76011","Arlington, TX","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","76011","AT&T Stadium",623,"US","Arlington",0,21,4965,"TX",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"125","2018-09-25","2018-09-25_11.04.40","","2018-11-23T05:20:00",0.848,"2018-11-23T01:20:00",FALSE,"2018-11-22T19:20:00","Atlanta Falcons at New Orleans Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","nfl","2018-04-20T00:47:24",FALSE,"normal",TRUE,"Falcons at Saints",FALSE,"2018-04-20T00:00:00",0.816,4346968,NA,1163,120,120,300,4200,323.3699,1303,"QRCODE","2018-05-29T20:39:22Z",FALSE,"1500 Sugar Bowl Drive",TRUE,0.8966978,"Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","70112","Mercedes-Benz Superdome",622,"US","New Orleans",0,17,128,"LA",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"126","2018-09-25","2018-09-25_11.04.40","","2018-11-24T00:00:00",0.396,"2018-11-23T20:00:00",FALSE,"2018-11-23T14:00:00","Coastal Carolina Chanticleers at South Alabama Jaguars Football","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","ncaa_football","2018-02-28T15:00:16",FALSE,"normal",FALSE,"Coastal Carolina at South Alabama",FALSE,"2018-02-28T00:00:00",0.453,4281983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1621 Virginia St.",TRUE,0.50177634,"Ladd Peebles Stadium","Mobile, AL 36604","Mobile, AL","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago","36604","Ladd Peebles Stadium",686,"US","Mobile",0,5,3716,"AL",-88.0761,30.6748,NA,NA,NA
"127","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.855,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","Jacksonville Jaguars at Buffalo Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","nfl","2018-04-20T00:47:43",FALSE,"normal",FALSE,"Jaguars at Bills",FALSE,"2018-04-20T00:00:00",0.823,4347058,NA,1466,27,24,74,636,100.96265,1044,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Bills Drive",TRUE,0.8815085,"New Era Field","Orchard Park, NY 14127","Orchard Park, NY","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","14127","New Era Field",514,"US","Orchard Park",0,7,1135,"NY",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"128","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.839,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","Cleveland Browns at Cincinnati Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","nfl","2018-04-20T00:47:39",FALSE,"normal",FALSE,"Browns at Bengals",FALSE,"2018-04-20T00:00:00",0.804,4347039,NA,871,56,56,101,422,111.964355,533,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Paul Brown Stadium",TRUE,0.86166537,"Paul Brown Stadium","Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","45202","Paul Brown Stadium",515,"US","Cincinnati",0,7,1124,"OH",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"129","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.907,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","New York Giants at Philadelphia Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","nfl","2018-04-20T00:47:14",FALSE,"normal",FALSE,"Giants at Eagles",FALSE,"2018-04-20T00:00:00",0.861,4346918,NA,937,212,141,351,1239,415.37436,398,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1020 Pattison Ave",TRUE,0.90542686,"Lincoln Financial Field","Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","19148","Lincoln Financial Field",504,"US","Philadelphia",0,15,330,"PA",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"130","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.872,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","Seattle Seahawks at Carolina Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","nfl","2018-04-20T00:47:55",FALSE,"normal",FALSE,"Seahawks at Panthers",FALSE,"2018-04-20T00:00:00",0.832,4347125,NA,929,87,80,168,1132,222.91,500,"QRCODE","2018-08-24T21:53:41Z",FALSE,"800 South Mint Street",TRUE,0.8968222,"Bank of America Stadium","Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","28202","Bank of America Stadium",517,"US","Charlotte",0,8,1122,"NC",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"131","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.941,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","New England Patriots at New York Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","nfl","2018-04-20T00:47:50",FALSE,"normal",FALSE,"Patriots at Jets",FALSE,"2018-04-20T00:00:00",0.883,4347098,NA,1150,102,92,266,6034,311.64645,693,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"132","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.829,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","Oakland Raiders at Baltimore Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","nfl","2018-04-20T00:47:44",FALSE,"normal",FALSE,"Raiders at Ravens",FALSE,"2018-04-20T00:00:00",0.797,4347067,NA,1105,67,67,139,722,175.96533,577,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1101 Russell St",TRUE,0.8927189,"M&T Bank Stadium","Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","21230","M&T Bank Stadium",512,"US","Baltimore",0,7,1121,"MD",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"133","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.859,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","San Francisco 49ers at Tampa Bay Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","nfl","2018-04-20T00:47:15",FALSE,"normal",FALSE,"49ers at Buccaneers",FALSE,"2018-04-20T00:00:00",0.819,4346928,NA,439,89,77,186,459,232.04,25,"QRCODE","2018-08-24T21:53:40Z",FALSE,"4201 North Dale Mabry Highway",TRUE,0.86513025,"Raymond James Stadium","Tampa, FL 33607","Tampa, FL","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","33607","Raymond James Stadium",539,"US","Tampa",0,14,39,"FL",-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"134","2018-09-25","2018-09-25_11.04.40","","2018-11-25T22:00:00",0.839,"2018-11-25T18:00:00",FALSE,"2018-11-25T13:00:00","Miami Dolphins at Indianapolis Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","nfl","2018-04-20T00:47:21",FALSE,"normal",FALSE,"Dolphins at Colts",FALSE,"2018-04-20T00:00:00",0.813,4346956,NA,1055,34,34,99,944,113.97241,580,"QRCODE","2018-08-24T21:53:40Z",FALSE,"500 South Capitol Avenue",TRUE,0.9071682,"Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","46225","Lucas Oil Stadium",527,"US","Indianapolis",0,14,1130,"IN",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"135","2018-09-25","2018-09-25_11.04.40","","2018-11-26T01:05:00",0.828,"2018-11-25T21:05:00",FALSE,"2018-11-25T13:05:00","Arizona Cardinals at Los Angeles Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","nfl","2018-04-20T00:47:52",FALSE,"normal",FALSE,"Cardinals at Chargers",FALSE,"2018-04-20T00:00:00",0.788,4347109,NA,594,117,95,200,1418,220.36258,513,"QRCODE","2018-08-24T21:53:41Z",FALSE,"18400 Avalon Blvd",TRUE,0.7228164,"StubHub Center","Carson, CA 90746","Carson, CA","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","90746","StubHub Center",803,"US","Carson",0,14,52,"CA",-118.261,33.8643,NA,NA,NA
"136","2018-09-25","2018-09-25_11.04.40","","2018-11-26T01:25:00",0.887,"2018-11-25T21:25:00",FALSE,"2018-11-25T14:25:00","Pittsburgh Steelers at Denver Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","nfl","2018-04-20T01:04:05",FALSE,"normal",FALSE,"Steelers at Broncos",FALSE,"2018-04-20T00:00:00",0.85,4347143,NA,960,218,154,396,2389,511.45715,140,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1701 Bryant St.",TRUE,0.9028296,"Sports Authority Field at Mile High","Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver","80204","Sports Authority Field at Mile High",751,"US","Denver",0,7,1131,"CO",-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"137","2018-09-25","2018-09-25_11.04.40","","2018-11-26T05:20:00",0.904,"2018-11-26T01:20:00",FALSE,"2018-11-25T19:20:00","Green Bay Packers at Minnesota Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","nfl","2018-04-20T01:04:04",FALSE,"normal",FALSE,"Packers at Vikings",FALSE,"2018-04-20T00:00:00",0.859,4347133,NA,796,237,237,400,3584,489.16602,512,"QRCODE","2018-08-24T21:53:41Z",FALSE,"900 South 5th Street",TRUE,0.88524246,"U.S. Bank Stadium","Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","55415","U.S. Bank Stadium",0,"US","Minneapolis",0,15,218451,"MN",-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"138","2018-09-25","2018-09-25_11.04.40","","2018-11-27T05:15:00",0.833,"2018-11-27T01:15:00",FALSE,"2018-11-26T19:15:00","Tennessee Titans at Houston Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","nfl","2018-04-20T00:47:36",FALSE,"normal",FALSE,"Titans at Texans",FALSE,"2018-04-20T00:00:00",0.788,4347017,NA,1191,44,41,122,954,159.23218,603,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Reliant Park",TRUE,0.8624192,"NRG Stadium","Houston, TX 77054","Houston, TX","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","77054","NRG Stadium",618,"US","Houston",0,47,41,"TX",-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"139","2018-09-25","2018-09-25_11.04.40","","2018-11-30T05:20:00",0.951,"2018-11-30T01:20:00",FALSE,"2018-11-29T19:20:00","New Orleans Saints at Dallas Cowboys","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","nfl","2018-04-05T23:08:47",FALSE,"normal",TRUE,"Saints at Cowboys",FALSE,"2018-04-05T00:00:00",0.89,4327920,NA,2203,44,44,336,4309,402.7593,2738,"QRCODE","2018-04-17T22:02:33Z",FALSE,"1 AT&T Way",TRUE,0.9751414,"AT&T Stadium","Arlington, TX 76011","Arlington, TX","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","76011","AT&T Stadium",623,"US","Arlington",0,21,4965,"TX",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"140","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.856,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Los Angeles Rams at Detroit Lions","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","nfl","2018-04-20T00:47:36",FALSE,"normal",FALSE,"Rams at Lions",FALSE,"2018-04-20T00:00:00",0.818,4347023,NA,898,66,62,130,2392,168.90141,639,"QRCODE","2018-08-24T21:53:41Z",FALSE,"2000 Brush St.",TRUE,0.9029952,"Ford Field","Detroit, MI 48226","Detroit, MI","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","48226","Ford Field",505,"US","Detroit",0,11,346,"MI",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"141","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.848,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Carolina Panthers at Tampa Bay Buccaneers","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","nfl","2018-04-20T00:47:15",FALSE,"normal",FALSE,"Panthers at Buccaneers",FALSE,"2018-04-20T00:00:00",0.801,4346927,NA,531,77,77,145,406,177.36363,22,"QRCODE","2018-08-24T21:53:41Z",FALSE,"4201 North Dale Mabry Highway",TRUE,0.86513025,"Raymond James Stadium","Tampa, FL 33607","Tampa, FL","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","33607","Raymond James Stadium",539,"US","Tampa",0,14,39,"FL",-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"142","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.861,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Buffalo Bills at Miami Dolphins","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","nfl","2018-04-20T00:47:48",FALSE,"normal",FALSE,"Bills at Dolphins",FALSE,"2018-04-20T00:00:00",0.808,4347087,NA,962,57,46,135,899,163.42245,187,"QRCODE","2018-08-24T21:53:41Z",FALSE,"347 Don Shula Dr.",TRUE,0.8378203,"Hard Rock Stadium","Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York","33056","Hard Rock Stadium",528,"US","Miami Gardens",0,36,29,"FL",-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"143","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.862,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Los Angeles Chargers at Pittsburgh Steelers","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","nfl","2018-04-20T00:47:52",FALSE,"normal",FALSE,"Chargers at Steelers",FALSE,"2018-04-20T00:00:00",0.817,4347108,NA,1063,92,92,166,1090,205.53334,690,"QRCODE","2018-08-24T21:53:41Z",FALSE,"100 Art Rooney Avenue",TRUE,0.9033526,"Heinz Field","Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","15212","Heinz Field",508,"US","Pittsburgh",0,10,1119,"PA",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"144","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.854,"2018-12-02T18:00:00",FALSE,"2018-12-02T12:00:00","Arizona Cardinals at Green Bay Packers","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","nfl","2018-04-20T00:47:13",FALSE,"normal",FALSE,"Cardinals at Packers",FALSE,"2018-04-20T00:00:00",0.815,4346909,NA,1037,157,151,239,719,269.83173,416,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1265 Lombardi Avenue",TRUE,0.92909414,"Lambeau Field","Green Bay, WI 54304","Green Bay, WI","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","54304","Lambeau Field",658,"US","Green Bay",0,6,1125,"WI",-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"145","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.795,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Indianapolis Colts at Jacksonville Jaguars","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","nfl","2018-04-20T00:47:19",FALSE,"normal",FALSE,"Colts at Jaguars",FALSE,"2018-04-20T00:00:00",0.758,4346946,NA,901,55,52,111,5559,143.07048,681,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Everbank Field Dr",TRUE,0.83759147,"EverBank Field","Jacksonville, FL 32202","Jacksonville, FL","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","32202","EverBank Field",561,"US","Jacksonville",0,8,5178,"FL",-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"146","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.864,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Denver Broncos at Cincinnati Bengals","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","nfl","2018-04-20T00:47:39",FALSE,"normal",FALSE,"Broncos at Bengals",FALSE,"2018-04-20T00:00:00",0.815,4347038,NA,909,50,50,98,511,109.35805,553,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Paul Brown Stadium",TRUE,0.86166537,"Paul Brown Stadium","Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","45202","Paul Brown Stadium",515,"US","Cincinnati",0,7,1124,"OH",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"147","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.9,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Chicago Bears at New York Giants","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","nfl","2018-04-20T00:47:32",FALSE,"normal",FALSE,"Bears at Giants",FALSE,"2018-04-20T00:00:00",0.842,4347004,NA,1253,101,96,196,1666,254.84323,791,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"148","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.901,"2018-12-02T18:00:00",FALSE,"2018-12-02T13:00:00","Baltimore Ravens at Atlanta Falcons","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","nfl","2018-04-20T00:47:41",FALSE,"normal",FALSE,"Ravens at Falcons",FALSE,"2018-04-20T00:00:00",0.851,4347048,NA,1050,80,73,170,1193,214.8849,808,"QRCODE","2018-08-24T21:53:41Z",FALSE,"441 M.L.K. Jr Dr NW",TRUE,0.76958936,"Mercedes-Benz Stadium","Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","30313","Mercedes-Benz Stadium",0,"US","Atlanta",0,19,419590,"GA",-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"149","2018-09-25","2018-09-25_11.04.40","","2018-12-02T22:00:00",0.858,"2018-12-02T18:00:00",FALSE,"2018-12-02T12:00:00","Cleveland Browns at Houston Texans","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","nfl","2018-04-20T03:52:35",FALSE,"normal",FALSE,"Browns at Texans",FALSE,"2018-04-20T00:00:00",0.808,4347156,NA,981,44,44,120,2225,161.83911,491,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Reliant Park",TRUE,0.8624192,"NRG Stadium","Houston, TX 77054","Houston, TX","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","77054","NRG Stadium",618,"US","Houston",0,47,41,"TX",-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"150","2018-09-25","2018-09-25_11.04.40","","2018-12-03T00:05:00",0.823,"2018-12-02T20:05:00",FALSE,"2018-12-02T15:05:00","New York Jets at Tennessee Titans","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","nfl","2018-04-20T00:47:29",FALSE,"normal",FALSE,"Jets at Titans",FALSE,"2018-04-20T00:00:00",0.782,4346989,NA,874,36,35,134,708,155.35135,518,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Titans Way",TRUE,0.8546275,"Nissan Stadium","Nashville, TN 37213","Nashville, TN","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","37213","Nissan Stadium",659,"US","Nashville",0,16,1126,"TN",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
