"","date","timestamp","is_open","datetime_local","datetime_tbd","title","id","type","score","datetime_utc","description","created_at","status","visible_until_utc","time_tbd","short_title","url","popularity","announce_date","date_tbd","general_admission","listing_count","lowest_price","visible_listing_count","median_price","average_price","highest_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","metro_code","extended_address","name_v2","timezone","state","name","display_location","score_venue","popularity_venue","postal_code","num_upcoming_events","city","country","url_venue","id_venue","has_upcoming_events","slug","address","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"89","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-04T14:05:00",FALSE,"Houston Texans at Denver Broncos",4347141,"nfl",0.908,"2018-11-04T21:05:00","","2018-04-20T01:04:05","normal","2018-11-05T01:05:00",FALSE,"Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.876,"2018-04-20T00:00:00",FALSE,NA,99,145,710,282,1592.8384,123582,125,"2018-08-24T21:53:39Z",FALSE,"QRCODE",751,"Denver, CO 80204","Sports Authority Field at Mile High","America/Denver","CO","Sports Authority Field at Mile High","Denver, CO",0.9028296,0,"80204",7,"Denver","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,TRUE,"sports-authority-field-at-mile-high","1701 Bryant Street",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"90","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-04T15:25:00",FALSE,"Los Angeles Rams at New Orleans Saints",4346970,"nfl",0.905,"2018-11-04T21:25:00","","2018-04-20T00:47:25","normal","2018-11-05T01:25:00",FALSE,"Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.871,"2018-04-20T00:00:00",FALSE,NA,1211,72,NA,NA,262.05,5942,72,"2018-05-29T20:39:08Z",FALSE,"QRCODE",622,"New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago","LA","Mercedes-Benz Superdome","New Orleans, LA",0.8966978,0,"70112",17,"New Orleans","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,TRUE,"mercedes-benz-superdome","1500 Sugar Bowl Drive",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"91","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-04T19:00:00",FALSE,"Alex G",4494650,"concert",0.566,"2018-11-05T01:00:00","","2018-08-23T19:51:10","normal","2018-11-05T05:00:00",FALSE,"Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.619,"2018-08-23T00:00:00",FALSE,TRUE,3,53,1,55,70.333336,103,NA,NA,NA,NA,0,"Chicago, IL 60608","Thalia Hall","America/Chicago","IL","Thalia Hall","Chicago, IL",0.51888376,0,"60608",58,"Chicago","US","https://seatgeek.com/venues/thalia-hall/tickets",60271,TRUE,"thalia-hall","1807 S Allport St",41.8577,-87.6575,NA,NA,NA
"92","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-04T20:20:00",FALSE,"Green Bay Packers at New England Patriots",4347089,"nfl",1.023,"2018-11-05T01:20:00","","2018-04-20T00:47:49","normal","2018-11-05T05:20:00",FALSE,"Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",0.96,"2018-04-20T00:00:00",FALSE,NA,177,384,577,757,856.61584,2034,536,"2018-08-24T21:53:39Z",FALSE,"QRCODE",506,"Foxborough, MA 02035","Gillette Stadium","America/New_York","MA","Gillette Stadium","Foxborough, MA",0.8983344,0,"02035",15,"Foxborough","US","https://seatgeek.com/venues/gillette-stadium/tickets",33,TRUE,"gillette-stadium","1 Patriot Place",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"93","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-05T19:15:00",FALSE,"Tennessee Titans at Dallas Cowboys",4327922,"nfl",1.001,"2018-11-06T01:15:00","","2018-04-05T23:08:47","normal","2018-11-06T05:15:00",FALSE,"Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",0.941,"2018-04-05T00:00:00",FALSE,NA,3753,NA,2629,205,265.19876,6063,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE",623,"Arlington, TX 76011","AT&T Stadium","America/Chicago","TX","AT&T Stadium","Arlington, TX",0.9751414,0,"76011",20,"Arlington","US","https://seatgeek.com/venues/at-t-stadium/tickets",4965,TRUE,"at-t-stadium","1 AT&T Way",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"94","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-08T20:20:00",FALSE,"Carolina Panthers at Pittsburgh Steelers",4347075,"nfl",0.924,"2018-11-09T01:20:00","","2018-04-20T00:47:46","normal","2018-11-09T05:20:00",FALSE,"Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.879,"2018-04-20T00:00:00",FALSE,NA,580,92,964,168,225.11897,1200,87,"2018-08-24T21:53:39Z",FALSE,"QRCODE",508,"Pittsburgh, PA 15212","Heinz Field","America/New_York","PA","Heinz Field","Pittsburgh, PA",0.9033526,0,"15212",10,"Pittsburgh","US","https://seatgeek.com/venues/heinz-field/tickets",1119,TRUE,"heinz-field","100 Art Rooney Avenue",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"95","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T12:00:00",FALSE,"New England Patriots at Tennessee Titans",4346990,"nfl",0.965,"2018-11-11T17:00:00","","2018-04-20T00:47:30","normal","2018-11-11T21:00:00",FALSE,"Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.908,"2018-04-20T00:00:00",FALSE,NA,338,296,NA,NA,568.42,2452,319,"2018-08-24T21:53:40Z",FALSE,"QRCODE",659,"Nashville, TN 37213","Nissan Stadium","America/New_York","TN","Nissan Stadium","Nashville, TN",0.8546275,0,"37213",16,"Nashville","US","https://seatgeek.com/venues/nissan-stadium/tickets",1126,TRUE,"nissan-stadium","1 Titans Way",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"96","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T12:00:00",FALSE,"Detroit Lions at Chicago Bears",4347006,"nfl",0.933,"2018-11-11T18:00:00","","2018-04-20T00:47:32","normal","2018-11-11T22:00:00",FALSE,"Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.883,"2018-04-20T00:00:00",FALSE,NA,158,148,816,311,1120.5127,123582,148,"2018-08-24T21:53:40Z",FALSE,"QRCODE",602,"Chicago, IL 60605","Soldier Field","America/Chicago","IL","Soldier Field","Chicago, IL",0.940013,0,"60605",9,"Chicago","US","https://seatgeek.com/venues/soldier-field/tickets",31,TRUE,"soldier-field","1410 S. Museum Campus Drive",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"97","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T12:00:00",FALSE,"Arizona Cardinals at Kansas City Chiefs",4346980,"nfl",0.913,"2018-11-11T18:00:00","","2018-04-20T00:47:27","normal","2018-11-11T22:00:00",FALSE,"Cardinals at Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",0.868,"2018-04-20T00:00:00",FALSE,NA,954,50,NA,NA,147.27,981,50,"2018-08-24T21:53:40Z",FALSE,"QRCODE",616,"Kansas City, MO 64129","Arrowhead Stadium","America/Chicago","MO","Arrowhead Stadium","Kansas City, MO",0.8827867,0,"64129",8,"Kansas City","US","https://seatgeek.com/venues/arrowhead-stadium/tickets",1128,TRUE,"arrowhead-stadium","1 Arrowhead Drive",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"98","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:00:00",FALSE,"New Orleans Saints at Cincinnati Bengals",4347040,"nfl",0.91,"2018-11-11T18:00:00","","2018-04-20T00:47:40","normal","2018-11-11T22:00:00",FALSE,"Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.865,"2018-04-20T00:00:00",FALSE,NA,473,52,696,104,118.34249,412,52,"2018-08-24T21:53:40Z",FALSE,"QRCODE",515,"Cincinnati, OH 45202","Paul Brown Stadium","America/New_York","OH","Paul Brown Stadium","Cincinnati, OH",0.86166537,0,"45202",7,"Cincinnati","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,TRUE,"paul-brown-stadium","1 Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"99","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:00:00",FALSE,"Jacksonville Jaguars at Indianapolis Colts",4346958,"nfl",0.885,"2018-11-11T18:00:00","","2018-04-20T00:47:22","normal","2018-11-11T22:00:00",FALSE,"Jaguars at Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",0.853,"2018-04-20T00:00:00",FALSE,NA,540,34,1040,102,111.327774,869,34,"2018-08-24T21:53:40Z",FALSE,"QRCODE",527,"Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN",0.9071682,0,"46225",13,"Indianapolis","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,TRUE,"lucas-oil-stadium","500 South Capitol Avenue",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"100","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:00:00",FALSE,"Washington Redskins at Tampa Bay Buccaneers",4346930,"nfl",0.903,"2018-11-11T18:00:00","","2018-04-20T00:47:16","normal","2018-11-11T22:00:00",FALSE,"Redskins at Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",0.858,"2018-04-20T00:00:00",FALSE,NA,36,87,439,181,209.25,488,90,"2018-08-24T21:53:40Z",FALSE,"QRCODE",539,"Tampa, FL 33607","Raymond James Stadium","America/New_York","FL","Raymond James Stadium","Tampa, FL",0.86513025,0,"33607",14,"Tampa","US","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,TRUE,"raymond-james-stadium","4201 North Dale Mabry Highway",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"101","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:00:00",FALSE,"Buffalo Bills at New York Jets",4347060,"nfl",0.942,"2018-11-11T18:00:00","","2018-04-20T00:47:43","normal","2018-11-11T22:00:00",FALSE,"Bills at Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.888,"2018-04-20T00:00:00",FALSE,NA,933,54,1189,143,171.63237,1029,52,"2018-08-24T21:53:40Z",FALSE,"QRCODE",501,"East Rutherford, NJ 07073","MetLife Stadium","America/New_York","NJ","MetLife Stadium","East Rutherford, NJ",0.94873494,0,"07073",16,"East Rutherford","US","https://seatgeek.com/venues/metlife-stadium/tickets",1587,TRUE,"metlife-stadium","1 MetLife Stadium Drive",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"102","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:00:00",FALSE,"Atlanta Falcons at Cleveland Browns",4346996,"nfl",0.889,"2018-11-11T18:00:00","","2018-04-20T00:47:31","normal","2018-11-11T22:00:00",FALSE,"Falcons at Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.855,"2018-04-20T00:00:00",FALSE,NA,1064,49,1241,94,113.85996,1174,36,"2018-08-24T21:53:40Z",FALSE,"QRCODE",510,"Cleveland, OH 44114","FirstEnergy Stadium","America/New_York","OH","FirstEnergy Stadium","Cleveland, OH",0.86852187,0,"44114",6,"Cleveland","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",1123,TRUE,"firstenergy-stadium-15","100 Alfred Lerner Way",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"103","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T12:00:00",FALSE,"Miami Dolphins at Green Bay Packers",4346912,"nfl",0.952,"2018-11-11T18:00:00","","2018-04-20T00:47:13","normal","2018-11-11T22:00:00",FALSE,"Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.903,"2018-04-20T00:00:00",FALSE,NA,134,253,452,427,428.47015,732,181,"2018-08-24T21:53:40Z",FALSE,"QRCODE",658,"Green Bay, WI 54304","Lambeau Field","America/Chicago","WI","Lambeau Field","Green Bay, WI",0.92909414,0,"54304",6,"Green Bay","US","https://seatgeek.com/venues/lambeau-field/tickets",1125,TRUE,"lambeau-field","1265 Lombardi Avenue",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"104","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:05:00",FALSE,"Los Angeles Chargers at Oakland Raiders",4347130,"nfl",0.906,"2018-11-11T21:05:00","","2018-04-20T00:47:56","normal","2018-11-12T01:05:00",FALSE,"Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.861,"2018-04-20T00:00:00",FALSE,NA,562,82,830,180,188.50356,498,82,"2018-08-24T21:53:40Z",FALSE,"QRCODE",807,"Oakland, CA 94621","Oakland-Alameda County Coliseum","America/Los_Angeles","CA","Oakland-Alameda County Coliseum","Oakland, CA",0.7817843,0,"94621",21,"Oakland","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",14,TRUE,"oakland-alameda-county-coliseum","7000 Coliseum Way",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"105","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T13:25:00",FALSE,"Seattle Seahawks at Los Angeles Rams",4346920,"nfl",0.926,"2018-11-11T21:25:00","","2018-04-20T00:47:14","normal","2018-11-12T01:25:00",FALSE,"Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.877,"2018-04-20T00:00:00",FALSE,NA,807,47,1329,135,183.2404,922,47,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0,"Los Angeles, CA 90037","Los Angeles Memorial Coliseum","America/Los_Angeles","CA","Los Angeles Memorial Coliseum","Los Angeles, CA",0.86898464,0,"90037",9,"Los Angeles","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",51012,TRUE,"los-angeles-memorial-coliseum-1","3911 S Figueroa St",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"106","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T19:00:00",FALSE,"Alex G with Half Waif",4500554,"concert",0.483,"2018-11-12T00:00:00","","2018-08-23T20:13:51","normal","2018-11-12T04:00:00",FALSE,"Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.54,"2018-08-23T00:00:00",FALSE,TRUE,6,103,1,249,255.5,569,NA,NA,NA,NA,539,"Tampa, FL 33605","Crowbar","America/New_York","FL","Crowbar","Tampa, FL",0.42424366,0,"33605",33,"Tampa","US","https://seatgeek.com/venues/crowbar-2/tickets",3160,TRUE,"crowbar-2","1812 North 17th Street",27.9608,-82.4406,NA,NA,NA
"107","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-11T20:20:00",FALSE,"Dallas Cowboys at Philadelphia Eagles",4347031,"nfl",0.99,"2018-11-12T01:20:00","","2018-04-20T00:47:38","normal","2018-11-12T05:20:00",FALSE,"Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.926,"2018-04-20T00:00:00",FALSE,NA,447,204,912,458,495.56152,1346,149,"2018-08-24T21:53:40Z",FALSE,"QRCODE",504,"Philadelphia, PA 19148","Lincoln Financial Field","America/New_York","PA","Lincoln Financial Field","Philadelphia, PA",0.90542686,0,"19148",15,"Philadelphia","US","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,TRUE,"lincoln-financial-field","1020 Pattison Ave",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"108","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-12T17:15:00",FALSE,"New York Giants at San Francisco 49ers",4347117,"nfl",0.97,"2018-11-13T01:15:00","","2018-04-20T00:47:54","normal","2018-11-13T05:15:00",FALSE,"Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.909,"2018-04-20T00:00:00",FALSE,NA,965,72,1145,176,201.36995,3009,72,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0,"Santa Clara, CA 95054","Levi's Stadium","America/Los_Angeles","CA","Levi's Stadium","Santa Clara, CA",0.95768774,0,"95054",13,"Santa Clara","US","https://seatgeek.com/venues/levi-s-stadium/tickets",58670,TRUE,"levi-s-stadium","4900 Marie P DeBartolo Way",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"109","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-15T17:20:00",FALSE,"Green Bay Packers at Seattle Seahawks",4347126,"nfl",0.996,"2018-11-16T01:20:00","","2018-04-20T00:47:56","normal","2018-11-16T05:20:00",FALSE,"Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.929,"2018-04-20T00:00:00",FALSE,NA,177,250,NA,NA,546.4,1607,250,"2018-08-24T21:53:40Z",FALSE,"QRCODE",819,"Seattle, WA 98134","CenturyLink Field","America/Los_Angeles","WA","CenturyLink Field","Seattle, WA",0.87232786,0,"98134",12,"Seattle","US","https://seatgeek.com/venues/centurylink-field/tickets",339,TRUE,"centurylink-field","800 Occidental Ave S",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"110","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-17T16:00:00",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",4281956,"ncaa_football",0.535,"2018-11-17T22:00:00","","2018-02-28T15:00:12","normal","2018-11-18T02:00:00",FALSE,"South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",0.568,"2018-02-28T00:00:00",FALSE,NA,143,54,43,65,63.88811,103,54,NA,NA,NA,642,"Lafayette, LA 70506","Cajun Field","America/Chicago","LA","Cajun Field","Lafayette, LA",0.43303972,0,"70506",4,"Lafayette","US","https://seatgeek.com/venues/cajun-field/tickets",2796,TRUE,"cajun-field","201 Rhienhardt Drive",30.22,-92.04,NA,NA,NA
"111","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Cincinnati Bengals at Baltimore Ravens",4347068,"nfl",0.877,"2018-11-18T18:00:00","","2018-04-20T00:47:45","normal","2018-11-18T22:00:00",FALSE,"Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",0.835,"2018-04-20T00:00:00",FALSE,NA,616,44,1181,101,132.34578,547,44,"2018-08-24T21:53:40Z",FALSE,"QRCODE",512,"Baltimore, MD 21230","M&T Bank Stadium","America/New_York","MD","M&T Bank Stadium","Baltimore, MD",0.8927189,0,"21230",7,"Baltimore","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,TRUE,"m-t-bank-stadium","1101 Russell St",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"112","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T12:00:00",FALSE,"Minnesota Vikings at Chicago Bears",4347005,"nfl",0.947,"2018-11-18T18:00:00","","2018-04-20T00:47:32","normal","2018-11-18T22:00:00",FALSE,"Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",0.89,"2018-04-20T00:00:00",FALSE,NA,166,146,808,310,367.46988,1286,146,"2018-08-24T21:53:40Z",FALSE,"QRCODE",602,"Chicago, IL 60605","Soldier Field","America/Chicago","IL","Soldier Field","Chicago, IL",0.940013,0,"60605",9,"Chicago","US","https://seatgeek.com/venues/soldier-field/tickets",31,TRUE,"soldier-field","1410 S. Museum Campus Drive",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"113","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Dallas Cowboys at Atlanta Falcons",4347049,"nfl",0.989,"2018-11-18T18:00:00","","2018-04-20T00:47:41","normal","2018-11-18T22:00:00",FALSE,"Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",0.926,"2018-04-20T00:00:00",FALSE,NA,695,214,961,386,462.07626,2207,214,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0,"Atlanta, GA 30313","Mercedes-Benz Stadium","America/New_York","GA","Mercedes-Benz Stadium","Atlanta, GA",0.76958936,0,"30313",19,"Atlanta","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,TRUE,"mercedes-benz-stadium","441 M.L.K. Jr Dr NW",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"114","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-18T12:00:00",FALSE,"Philadelphia Eagles at New Orleans Saints",4346969,"nfl",0.949,"2018-11-18T18:00:00","","2018-04-20T00:47:25","normal","2018-11-18T22:00:00",FALSE,"Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",0.896,"2018-04-20T00:00:00",FALSE,NA,1329,162,NA,NA,376.81,3000,162,"2018-05-29T20:39:16Z",FALSE,"QRCODE",622,"New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago","LA","Mercedes-Benz Superdome","New Orleans, LA",0.8966978,0,"70112",17,"New Orleans","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,TRUE,"mercedes-benz-superdome","1500 Sugar Bowl Drive",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"115","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Carolina Panthers at Detroit Lions",4347025,"nfl",0.933,"2018-11-18T18:00:00","","2018-04-20T00:47:37","normal","2018-11-18T22:00:00",FALSE,"Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",0.888,"2018-04-20T00:00:00",FALSE,NA,715,63,NA,NA,171.25,2398,63,"2018-08-24T21:53:40Z",FALSE,"QRCODE",505,"Detroit, MI 48226","Ford Field","America/Detroit","MI","Ford Field","Detroit, MI",0.9029952,0,"48226",11,"Detroit","US","https://seatgeek.com/venues/ford-field/tickets",346,TRUE,"ford-field","2000 Brush St.",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"116","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Tennessee Titans at Indianapolis Colts",4346957,"nfl",0.886,"2018-11-18T18:00:00","","2018-04-20T00:47:22","normal","2018-11-18T22:00:00",FALSE,"Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",0.85,"2018-04-20T00:00:00",FALSE,NA,614,32,1111,84,103.24918,601,32,"2018-08-24T21:53:40Z",FALSE,"QRCODE",527,"Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN",0.9071682,0,"46225",13,"Indianapolis","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,TRUE,"lucas-oil-stadium","500 South Capitol Avenue",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"117","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Tampa Bay Buccaneers at New York Giants",4346929,"nfl",0.939,"2018-11-18T18:00:00","","2018-04-20T00:47:16","normal","2018-11-18T22:00:00",FALSE,"Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",0.883,"2018-04-20T00:00:00",FALSE,NA,695,98,NA,NA,245.43,1488,99,"2018-08-24T21:53:40Z",FALSE,"QRCODE",501,"East Rutherford, NJ 07073","MetLife Stadium","America/New_York","NJ","MetLife Stadium","East Rutherford, NJ",0.94873494,0,"07073",16,"East Rutherford","US","https://seatgeek.com/venues/metlife-stadium/tickets",1587,TRUE,"metlife-stadium","1 MetLife Stadium Drive",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"118","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:00:00",FALSE,"Houston Texans at Washington Redskins",4346939,"nfl",0.936,"2018-11-18T18:00:00","","2018-04-20T00:47:17","normal","2018-11-18T22:00:00",FALSE,"Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.886,"2018-04-20T00:00:00",FALSE,NA,997,75,1206,150,171.32397,462,75,"2018-08-24T21:53:40Z",FALSE,"QRCODE",511,"Landover, MD 20785","FedEx Field","America/New_York","MD","FedEx Field","Landover, MD",0.9333444,0,"20785",6,"Landover","US","https://seatgeek.com/venues/fedex-field/tickets",35,TRUE,"fedex-field","1600 Fedex Way",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"119","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T13:05:00",FALSE,"Denver Broncos at Los Angeles Chargers",4347110,"nfl",0.972,"2018-11-18T21:05:00","","2018-04-20T00:47:52","normal","2018-11-19T01:05:00",FALSE,"Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.904,"2018-04-20T00:00:00",FALSE,NA,378,173,584,230,280.42593,1198,165,"2018-08-24T21:53:40Z",FALSE,"QRCODE",803,"Carson, CA 90746","StubHub Center","America/Los_Angeles","CA","StubHub Center","Carson, CA",0.7228164,0,"90746",14,"Carson","US","https://seatgeek.com/venues/stubhub-center/tickets",52,TRUE,"stubhub-center","18400 Avalon Blvd",33.8643,-118.261,NA,NA,NA
