"","date","timestamp","datetime_local","time_tbd","description","datetime_utc","status","title","id","is_open","url","created_at","score","date_tbd","announce_date","short_title","popularity","type","visible_until_utc","datetime_tbd","general_admission","listing_count","lowest_price_good_deals","average_price","lowest_price","visible_listing_count","median_price","highest_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","id_venue","display_location","country","extended_address","address","slug","url_venue","timezone","score_venue","state","name","has_upcoming_events","metro_code","city","name_v2","popularity_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"193","2018-09-13","2018-09-13_08.14.02","2018-12-09T13:00:00",FALSE,"","2018-12-09T18:00:00","normal","New England Patriots at Miami Dolphins",4347086,FALSE,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-04-20T00:47:48",0.947,FALSE,"2018-04-20T00:00:00","Patriots at Dolphins",0.836,"nfl","2018-12-09T22:00:00",FALSE,NA,132,190,384.71213,201,764,338,1138,"2018-08-24T21:53:42Z","QRCODE",FALSE,38,"33056",29,"Miami Gardens, FL","US","Miami Gardens, FL 33056","347 Don Shula Dr.","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",0.8378203,"FL","Hard Rock Stadium",TRUE,528,"Miami Gardens","Hard Rock Stadium",0,25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"194","2018-09-13","2018-09-13_08.14.02","2018-12-09T12:00:00",FALSE,"","2018-12-09T18:00:00","normal","Baltimore Ravens at Kansas City Chiefs",4346979,FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-04-20T00:47:27",0.915,FALSE,"2018-04-20T00:00:00","Ravens at Chiefs",0.823,"nfl","2018-12-09T22:00:00",FALSE,NA,953,37,136.25394,37,989,125,816,"2018-08-24T21:53:42Z","QRCODE",FALSE,9,"64129",1128,"Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",0.8827867,"MO","Arrowhead Stadium",TRUE,616,"Kansas City","Arrowhead Stadium",0,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"195","2018-09-13","2018-09-13_08.14.02","2018-12-09T13:00:00",FALSE,"","2018-12-09T18:00:00","normal","New York Giants at Washington Redskins",4346935,FALSE,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-04-20T00:47:17",0.97,FALSE,"2018-04-20T00:00:00","Giants at Redskins",0.86,"nfl","2018-12-09T22:00:00",FALSE,NA,618,92,230.23302,97,1048,206,1188,"2018-08-24T21:53:42Z","QRCODE",FALSE,8,"20785",35,"Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",0.9333444,"MD","FedEx Field",TRUE,511,"Landover","FedEx Field",0,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"196","2018-09-13","2018-09-13_08.14.02","2018-12-09T12:00:00",FALSE,"","2018-12-09T18:00:00","normal","Atlanta Falcons at Green Bay Packers",4346910,FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-04-20T00:47:13",0.916,FALSE,"2018-04-20T00:00:00","Falcons at Packers",0.824,"nfl","2018-12-09T22:00:00",FALSE,NA,471,152,273.08704,154,1058,235,674,"2018-08-24T21:53:42Z","QRCODE",FALSE,7,"54304",1125,"Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",0.92909414,"WI","Lambeau Field",TRUE,658,"Green Bay","Lambeau Field",0,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"197","2018-09-13","2018-09-13_08.14.02","2018-12-09T12:00:00",FALSE,"","2018-12-09T18:00:00","normal","Indianapolis Colts at Houston Texans",4347014,FALSE,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-04-20T00:47:35",0.912,FALSE,"2018-04-20T00:00:00","Colts at Texans",0.813,"nfl","2018-12-09T22:00:00",FALSE,NA,609,44,186.97865,44,1013,143,2226,"2018-08-24T21:53:42Z","QRCODE",FALSE,46,"77054",41,"Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",0.8624192,"TX","NRG Stadium",TRUE,618,"Houston","NRG Stadium",0,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"198","2018-09-13","2018-09-13_08.14.02","2018-12-09T13:00:00",FALSE,"","2018-12-09T18:00:00","normal","New York Jets at Buffalo Bills",4347059,FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-04-20T00:47:43",0.892,FALSE,"2018-04-20T00:00:00","Jets at Bills",0.806,"nfl","2018-12-09T22:00:00",FALSE,NA,1251,27,94.553154,29,1555,72,636,"2018-08-24T21:53:42Z","QRCODE",FALSE,8,"14127",1135,"Orchard Park, NY","US","Orchard Park, NY 14127","1 Bills Drive","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",0.8815085,"NY","New Era Field",TRUE,514,"Orchard Park","New Era Field",0,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"199","2018-09-13","2018-09-13_08.14.02","2018-12-09T13:05:00",FALSE,"","2018-12-09T21:05:00","normal","Cincinnati Bengals at Los Angeles Chargers",4347107,FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-04-20T00:47:52",0.934,FALSE,"2018-04-20T00:00:00","Bengals at Chargers",0.827,"nfl","2018-12-10T01:05:00",FALSE,NA,523,112,208.49,112,NA,NA,581,"2018-08-24T21:53:42Z","QRCODE",FALSE,12,"90746",52,"Carson, CA","US","Carson, CA 90746","18400 Avalon Blvd","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",0.7228164,"CA","StubHub Center",TRUE,803,"Carson","StubHub Center",0,33.8643,-118.261,NA,NA,NA
"200","2018-09-13","2018-09-13_08.14.02","2018-12-09T13:05:00",FALSE,"","2018-12-09T21:05:00","normal","Denver Broncos at San Francisco 49ers",4347114,FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-04-20T00:47:53",0.98,FALSE,"2018-04-20T00:00:00","Broncos at 49ers",0.874,"nfl","2018-12-10T01:05:00",FALSE,NA,1040,99,240.07884,99,1201,215,2989,"2018-08-24T21:53:42Z","QRCODE",FALSE,13,"95054",58670,"Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0.95768774,"CA","Levi's Stadium",TRUE,0,"Santa Clara","Levi's Stadium",0,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"201","2018-09-13","2018-09-13_08.14.02","2018-12-09T14:25:00",FALSE,"","2018-12-09T21:25:00","normal","Detroit Lions at Arizona Cardinals",4347099,FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-04-20T00:47:51",0.942,FALSE,"2018-04-20T00:00:00","Lions at Cardinals",0.849,"nfl","2018-12-10T01:25:00",FALSE,NA,936,32,117.96261,32,1292,99,614,"2018-08-24T21:53:42Z","QRCODE",FALSE,10,"85305",43,"Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",0.93402725,"AZ","State Farm Stadium",TRUE,753,"Glendale","State Farm Stadium",0,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"202","2018-09-13","2018-09-13_08.14.02","2018-12-09T15:25:00",FALSE,"","2018-12-09T21:25:00","normal","Philadelphia Eagles at Dallas Cowboys",4327919,TRUE,"https://seatgeek.com/philadelphia-eagles-at-dallas-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-04-05T23:08:46",1.003,FALSE,"2018-04-05T00:00:00","Philadelphia Eagles at Dallas Cowboys",0.886,"nfl","2018-12-10T01:25:00",FALSE,NA,2897,53,471.4698,53,2415,379,4309,"2018-04-17T22:02:33Z","QRCODE",FALSE,23,"76011",4965,"Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",0.9751414,"TX","AT&T Stadium",TRUE,623,"Arlington","AT&T Stadium",0,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"203","2018-09-13","2018-09-13_08.14.02","2018-12-09T17:20:00",FALSE,"","2018-12-10T01:20:00","normal","Pittsburgh Steelers at Oakland Raiders",4347151,FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-04-20T01:04:24",0.92,FALSE,"2018-04-20T00:00:00","Steelers at Raiders",0.822,"nfl","2018-12-10T05:20:00",FALSE,NA,469,191,421.8465,191,699,397,1426,"2018-08-24T21:53:42Z","QRCODE",FALSE,26,"94621",14,"Oakland, CA","US","Oakland, CA 94621","7000 Coliseum Way","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",0.7817843,"CA","Oakland-Alameda County Coliseum",TRUE,807,"Oakland","Oakland-Alameda County Coliseum",0,37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"204","2018-09-13","2018-09-13_08.14.02","2018-12-10T17:15:00",FALSE,"","2018-12-11T01:15:00","normal","Minnesota Vikings at Seattle Seahawks",4347123,FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-04-20T00:47:55",0.933,FALSE,"2018-04-20T00:00:00","Vikings at Seahawks",0.832,"nfl","2018-12-11T05:15:00",FALSE,NA,376,132,395.17288,132,780,353,1597,"2018-08-24T21:53:42Z","QRCODE",FALSE,18,"98134",339,"Seattle, WA","US","Seattle, WA 98134","800 Occidental Ave S","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",0.87232786,"WA","CenturyLink Field",TRUE,819,"Seattle","CenturyLink Field",0,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"205","2018-09-13","2018-09-13_08.14.02","2018-12-13T19:20:00",FALSE,"","2018-12-14T01:20:00","normal","Los Angeles Chargers at Kansas City Chiefs",4346978,FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-04-20T00:47:26",0.909,FALSE,"2018-04-20T00:00:00","Chargers at Chiefs",0.808,"nfl","2018-12-14T05:20:00",FALSE,NA,842,37,145.63658,37,934,135,700,"2018-08-24T21:53:42Z","QRCODE",FALSE,9,"64129",1128,"Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",0.8827867,"MO","Arrowhead Stadium",TRUE,616,"Kansas City","Arrowhead Stadium",0,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"206","2018-09-13","2018-09-13_08.14.02","2018-12-15T16:30:00",FALSE,"","2018-12-15T21:30:00","normal","Houston Texans at New York Jets",4347015,FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-04-20T00:47:35",0.939,FALSE,"2018-04-20T00:00:00","Texans at Jets",0.835,"nfl","2018-12-16T01:30:00",FALSE,NA,1206,29,134.20232,29,1183,112,918,"2018-08-24T21:53:42Z","QRCODE",FALSE,18,"07073",1587,"East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",0.94873494,"NJ","MetLife Stadium",TRUE,501,"East Rutherford","MetLife Stadium",0,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"207","2018-09-13","2018-09-13_08.14.02","2018-12-15T14:30:00",FALSE,"","2018-12-15T21:30:00","normal","Cleveland Browns at Denver Broncos",4347135,FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-04-20T01:04:04",0.879,FALSE,"2018-04-20T00:00:00","Browns at Broncos",0.794,"nfl","2018-12-16T01:30:00",FALSE,NA,168,99,258.84525,99,723,204,1089,"2018-08-24T21:53:42Z","QRCODE",FALSE,7,"80204",1131,"Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",0.9028296,"CO","Sports Authority Field at Mile High",TRUE,751,"Denver","Sports Authority Field at Mile High",0,39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"208","2018-09-13","2018-09-13_08.14.02","2018-12-16T13:00:00",FALSE,"","2018-12-16T18:00:00","normal","Arizona Cardinals at Atlanta Falcons",4347047,FALSE,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-04-20T00:47:41",0.92,FALSE,"2018-04-20T00:00:00","Cardinals at Falcons",0.833,"nfl","2018-12-16T22:00:00",FALSE,NA,1054,62,196.16129,68,1276,167,1194,"2018-08-24T21:53:42Z","QRCODE",FALSE,19,"30313",419590,"Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0.76958936,"GA","Mercedes-Benz Stadium",TRUE,0,"Atlanta","Mercedes-Benz Stadium",0,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"209","2018-09-13","2018-09-13_08.14.02","2018-12-16T13:00:00",FALSE,"","2018-12-16T18:00:00","normal","Detroit Lions at Buffalo Bills",4347057,FALSE,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-04-20T00:47:43",0.894,FALSE,"2018-04-20T00:00:00","Lions at Bills",0.798,"nfl","2018-12-16T22:00:00",FALSE,NA,1254,20,95.61164,25,1556,69,9606,"2018-08-24T21:53:42Z","QRCODE",FALSE,8,"14127",1135,"Orchard Park, NY","US","Orchard Park, NY 14127","1 Bills Drive","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",0.8815085,"NY","New Era Field",TRUE,514,"Orchard Park","New Era Field",0,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"210","2018-09-13","2018-09-13_08.14.02","2018-12-16T13:00:00",FALSE,"","2018-12-16T18:00:00","normal","Dallas Cowboys at Indianapolis Colts",4346955,FALSE,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-04-20T00:47:20",0.941,FALSE,"2018-04-20T00:00:00","Cowboys at Colts",0.843,"nfl","2018-12-16T22:00:00",FALSE,NA,455,104,268.62857,110,810,208,1979,"2018-08-24T21:53:42Z","QRCODE",FALSE,13,"46225",1130,"Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",0.9071682,"IN","Lucas Oil Stadium",TRUE,527,"Indianapolis","Lucas Oil Stadium",0,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
