"","date","timestamp","announce_date","created_at","score","date_tbd","url","id","visible_until_utc","datetime_tbd","type","short_title","description","datetime_local","time_tbd","popularity","title","status","datetime_utc","is_open","general_admission","highest_price","visible_listing_count","lowest_price","median_price","average_price","listing_count","lowest_price_good_deals","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","state","score_venue","name","url_venue","timezone","slug","display_location","id_venue","popularity_venue","metro_code","name_v2","has_upcoming_events","city","country","num_upcoming_events","postal_code","address","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"104","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:19",0.916,FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",4346947,"2018-11-19T05:20:00",FALSE,"nfl","Steelers at Jaguars","","2018-11-18T20:20:00",FALSE,0.815,"Pittsburgh Steelers at Jacksonville Jaguars","normal","2018-11-19T01:20:00",FALSE,NA,1089,758,140,314,356.23218,435,143,"2018-08-24T21:53:40Z","QRCODE",FALSE,"FL",0.83759147,"EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","everbank-field","Jacksonville, FL",5178,0,561,"EverBank Field",TRUE,"Jacksonville","US",7,"32202","1 Everbank Field Dr","Jacksonville, FL 32202",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"105","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:04",0.936,FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",4347137,"2018-11-20T05:15:00",FALSE,"nfl","Chiefs at Rams","","2018-11-19T19:15:00",FALSE,0.835,"Kansas City Chiefs at Los Angeles Rams","normal","2018-11-20T01:15:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,NA,0,"Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City","estadio-azteca-2","Mexico City, Mexico",41952,0,0,"Estadio Azteca",TRUE,"Mexico City","Mexico",1,"14370","Calzada de Tlalpan 3665","Mexico City, Mexico",19.3,-99.15,NA,NA,NA
"106","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:36",0.964,FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",4347024,"2018-11-22T21:30:00",FALSE,"nfl","Bears at Lions","","2018-11-22T12:30:00",FALSE,0.863,"Chicago Bears at Detroit Lions","normal","2018-11-22T17:30:00",FALSE,NA,2392,790,110,184,243.59848,528,110,"2018-08-24T21:53:40Z","QRCODE",FALSE,"MI",0.9029952,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","ford-field","Detroit, MI",346,0,505,"Ford Field",TRUE,"Detroit","US",11,"48226","2000 Brush St.","Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"107","2018-10-04","2018-10-04_11.07.19","2018-04-05T00:00:00","2018-04-05T23:08:47",0.996,FALSE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",4327921,"2018-11-23T01:30:00",FALSE,"nfl","Redskins at Cowboys","","2018-11-22T15:30:00",FALSE,0.88,"Washington Redskins at Dallas Cowboys","normal","2018-11-22T21:30:00",TRUE,NA,2980,2477,27,299,369.2476,2896,27,"2018-04-17T22:02:33Z","QRCODE",FALSE,"TX",0.9751414,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","at-t-stadium","Arlington, TX",4965,0,623,"AT&T Stadium",TRUE,"Arlington","US",24,"76011","1 AT&T Way","Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"108","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:24",0.908,FALSE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",4346968,"2018-11-23T05:20:00",FALSE,"nfl","Falcons at Saints","","2018-11-22T19:20:00",FALSE,0.812,"Atlanta Falcons at New Orleans Saints","normal","2018-11-23T01:20:00",TRUE,NA,4200,1257,134,314,332.89386,1253,45,"2018-05-29T20:39:22Z","QRCODE",FALSE,"LA",0.8966978,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","mercedes-benz-superdome","New Orleans, LA",128,0,622,"Mercedes-Benz Superdome",TRUE,"New Orleans","US",16,"70112","1500 Sugar Bowl Drive","New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"109","2018-10-04","2018-10-04_11.07.19","2018-07-18T00:00:00","2018-07-18T16:01:12",0.363,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655",4455655,"2018-11-23T23:00:00",FALSE,"sports","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","","2018-11-23T13:00:00",FALSE,0.378,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","normal","2018-11-23T19:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IA",0.6426054,"Hilton Coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","America/Chicago","hilton-coliseum","Ames, IA",3458,0,679,"Hilton Coliseum",TRUE,"Ames","US",46,"50011","1700 Lincoln Way","Ames, IA 50011",42.02,-93.63,NA,NA,NA
"110","2018-10-04","2018-10-04_11.07.19","2018-02-28T00:00:00","2018-02-28T15:00:16",0.313,FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",4281983,"2018-11-24T00:00:00",FALSE,"ncaa_football","Coastal Carolina at South Alabama","","2018-11-23T14:00:00",FALSE,0.33,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","normal","2018-11-23T20:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL",0.50177634,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago","ladd-peebles-stadium","Mobile, AL",3716,0,686,"Ladd Peebles Stadium",TRUE,"Mobile","US",5,"36604","1621 Virginia St.","Mobile, AL 36604",30.6748,-88.0761,NA,NA,NA
"111","2018-10-04","2018-10-04_11.07.19","2018-01-31T00:00:00","2018-01-31T15:02:10",0.75,FALSE,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/football/2018-11-24-3-30-am/4241803",4241803,"2018-11-25T06:00:00",FALSE,"football","TFBI Shootout: Texas Tech V Baylor University","*Child Policy:: Children age 2 years and older require a ticket for entry.","2018-11-24T03:30:00",TRUE,0.689,"TFBI Shootout: Texas Tech V Baylor University","normal","2018-11-24T09:30:00",TRUE,NA,151,720,79,79,114.14737,760,79,"2018-04-17T22:02:33Z","QRCODE",FALSE,"TX",0.9751414,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","at-t-stadium","Arlington, TX",4965,0,623,"AT&T Stadium",TRUE,"Arlington","US",24,"76011","1 AT&T Way","Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"112","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:43",0.88,FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",4347058,"2018-11-25T22:00:00",FALSE,"nfl","Jaguars at Bills","","2018-11-25T13:00:00",FALSE,0.791,"Jacksonville Jaguars at Buffalo Bills","normal","2018-11-25T18:00:00",FALSE,NA,636,1498,25,64,86.81362,1336,25,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NY",0.8815085,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","new-era-field","Orchard Park, NY",1135,0,514,"New Era Field",TRUE,"Orchard Park","US",7,"14127","1 Bills Drive","Orchard Park, NY 14127",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"113","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:39",0.901,FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",4347039,"2018-11-25T22:00:00",FALSE,"nfl","Browns at Bengals","","2018-11-25T13:00:00",FALSE,0.803,"Cleveland Browns at Cincinnati Bengals","normal","2018-11-25T18:00:00",FALSE,NA,422,829,71,115,130.60039,513,74,"2018-08-24T21:53:40Z","QRCODE",FALSE,"OH",0.86166537,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","paul-brown-stadium","Cincinnati, OH",1124,0,515,"Paul Brown Stadium",TRUE,"Cincinnati","US",7,"45202","1 Paul Brown Stadium","Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"114","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:14",0.967,FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",4346918,"2018-11-25T22:00:00",FALSE,"nfl","Giants at Eagles","","2018-11-25T13:00:00",FALSE,0.857,"New York Giants at Philadelphia Eagles","normal","2018-11-25T18:00:00",FALSE,NA,1239,880,212,363,411.25616,406,140,"2018-08-24T21:53:40Z","QRCODE",FALSE,"PA",0.90542686,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","lincoln-financial-field","Philadelphia, PA",330,0,504,"Lincoln Financial Field",TRUE,"Philadelphia","US",14,"19148","1020 Pattison Ave","Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"115","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:55",0.932,FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",4347125,"2018-11-25T22:00:00",FALSE,"nfl","Seahawks at Panthers","","2018-11-25T13:00:00",FALSE,0.828,"Seattle Seahawks at Carolina Panthers","normal","2018-11-25T18:00:00",FALSE,NA,996,854,90,173,224.64304,395,96,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NC",0.8968222,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","bank-of-america-stadium","Charlotte, NC",1122,0,517,"Bank of America Stadium",TRUE,"Charlotte","US",9,"28202","800 South Mint Street","Charlotte, NC 28202",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"116","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:44",0.886,FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",4347067,"2018-11-25T22:00:00",FALSE,"nfl","Raiders at Ravens","","2018-11-25T13:00:00",FALSE,0.79,"Oakland Raiders at Baltimore Ravens","normal","2018-11-25T18:00:00",FALSE,NA,691,1031,67,134,174.97144,525,67,"2018-08-24T21:53:41Z","QRCODE",FALSE,"MD",0.8927189,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","m-t-bank-stadium","Baltimore, MD",1121,0,512,"M&T Bank Stadium",TRUE,"Baltimore","US",7,"21230","1101 Russell St","Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"117","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:50",1.004,FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",4347098,"2018-11-25T22:00:00",FALSE,"nfl","Patriots at Jets","","2018-11-25T13:00:00",FALSE,0.882,"New England Patriots at New York Jets","normal","2018-11-25T18:00:00",FALSE,NA,6034,1054,121,268,316.57086,769,121,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"118","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:15",0.911,FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",4346928,"2018-11-25T22:00:00",FALSE,"nfl","49ers at Buccaneers","","2018-11-25T13:00:00",FALSE,0.809,"San Francisco 49ers at Tampa Bay Buccaneers","normal","2018-11-25T18:00:00",FALSE,NA,434,399,82,183,219.52632,38,77,"2018-08-24T21:53:40Z","QRCODE",FALSE,"FL",0.86513025,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","raymond-james-stadium","Tampa, FL",39,0,539,"Raymond James Stadium",TRUE,"Tampa","US",15,"33607","4201 North Dale Mabry Highway","Tampa, FL 33607",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"119","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:21",0.901,FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",4346956,"2018-11-25T22:00:00",FALSE,"nfl","Dolphins at Colts","","2018-11-25T13:00:00",FALSE,0.812,"Miami Dolphins at Indianapolis Colts","normal","2018-11-25T18:00:00",FALSE,NA,936,1051,33,94,112.36276,623,37,"2018-08-24T21:53:40Z","QRCODE",FALSE,"IN",0.9071682,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","lucas-oil-stadium","Indianapolis, IN",1130,0,527,"Lucas Oil Stadium",TRUE,"Indianapolis","US",12,"46225","500 South Capitol Avenue","Indianapolis, IN 46225",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"120","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:52",0.901,FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",4347109,"2018-11-26T01:05:00",FALSE,"nfl","Cardinals at Chargers","","2018-11-25T13:05:00",FALSE,0.795,"Arizona Cardinals at Los Angeles Chargers","normal","2018-11-25T21:05:00",FALSE,NA,1198,591,108,186,211.74182,550,100,"2018-08-24T21:53:41Z","QRCODE",FALSE,"CA",0.7228164,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","stubhub-center","Carson, CA",52,0,803,"StubHub Center",TRUE,"Carson","US",12,"90746","18400 Avalon Blvd","Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"121","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:05",0.943,FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",4347143,"2018-11-26T01:25:00",FALSE,"nfl","Steelers at Broncos","","2018-11-25T14:25:00",FALSE,0.843,"Pittsburgh Steelers at Denver Broncos","normal","2018-11-25T21:25:00",FALSE,NA,2030,925,218,414,494.23914,138,141,"2018-08-24T21:53:41Z","QRCODE",FALSE,"CO",0.9028296,"Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver","sports-authority-field-at-mile-high","Denver, CO",1131,0,751,"Sports Authority Field at Mile High",TRUE,"Denver","US",6,"80204","1701 Bryant Street","Denver, CO 80204",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"122","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:04",0.972,FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",4347133,"2018-11-26T05:20:00",FALSE,"nfl","Packers at Vikings","","2018-11-25T19:20:00",FALSE,0.862,"Green Bay Packers at Minnesota Vikings","normal","2018-11-26T01:20:00",FALSE,NA,3584,772,240,397,491.20157,506,240,"2018-08-24T21:53:41Z","QRCODE",FALSE,"MN",0.88524246,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","u-s-bank-stadium","Minneapolis, MN",218451,0,0,"U.S. Bank Stadium",TRUE,"Minneapolis","US",15,"55415","401 Chicago Avenue","Minneapolis, MN 55415",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"123","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:36",0.887,FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",4347017,"2018-11-27T05:15:00",FALSE,"nfl","Titans at Texans","","2018-11-26T19:15:00",FALSE,0.781,"Tennessee Titans at Houston Texans","normal","2018-11-27T01:15:00",FALSE,NA,954,1204,41,142,170.35944,843,41,"2018-08-24T21:53:41Z","QRCODE",FALSE,"TX",0.8624192,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","nrg-stadium","Houston, TX",41,0,618,"NRG Stadium",TRUE,"Houston","US",44,"77054","1 Reliant Park","Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"124","2018-10-04","2018-10-04_11.07.19","2018-04-05T00:00:00","2018-04-05T23:08:47",1.008,FALSE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",4327920,"2018-11-30T05:20:00",FALSE,"nfl","Saints at Cowboys","","2018-11-29T19:20:00",FALSE,0.883,"New Orleans Saints at Dallas Cowboys","normal","2018-11-30T01:20:00",TRUE,NA,3878,2221,37,323,389.60245,2860,37,"2018-04-17T22:02:33Z","QRCODE",FALSE,"TX",0.9751414,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","at-t-stadium","Arlington, TX",4965,0,623,"AT&T Stadium",TRUE,"Arlington","US",24,"76011","1 AT&T Way","Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"125","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:36",0.929,FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",4347023,"2018-12-02T22:00:00",FALSE,"nfl","Rams at Lions","","2018-12-02T13:00:00",FALSE,0.825,"Los Angeles Rams at Detroit Lions","normal","2018-12-02T18:00:00",FALSE,NA,2404,948,64,124,167.59271,604,61,"2018-08-24T21:53:41Z","QRCODE",FALSE,"MI",0.9029952,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","ford-field","Detroit, MI",346,0,505,"Ford Field",TRUE,"Detroit","US",11,"48226","2000 Brush St.","Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"126","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:15",0.911,FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",4346927,"2018-12-02T22:00:00",FALSE,"nfl","Panthers at Buccaneers","","2018-12-02T13:00:00",FALSE,0.8,"Carolina Panthers at Tampa Bay Buccaneers","normal","2018-12-02T18:00:00",FALSE,NA,389,428,77,150,180.76315,38,77,"2018-08-24T21:53:41Z","QRCODE",FALSE,"FL",0.86513025,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","raymond-james-stadium","Tampa, FL",39,0,539,"Raymond James Stadium",TRUE,"Tampa","US",15,"33607","4201 North Dale Mabry Highway","Tampa, FL 33607",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"127","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:48",0.908,FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",4347087,"2018-12-02T22:00:00",FALSE,"nfl","Bills at Dolphins","","2018-12-02T13:00:00",FALSE,0.795,"Buffalo Bills at Miami Dolphins","normal","2018-12-02T18:00:00",FALSE,NA,899,960,64,144,202.75,220,51,"2018-08-24T21:53:41Z","QRCODE",FALSE,"FL",0.8378203,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York","hard-rock-stadium","Miami Gardens, FL",29,0,528,"Hard Rock Stadium",TRUE,"Miami Gardens","US",35,"33056","347 Don Shula Dr.","Miami Gardens, FL 33056",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"128","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:52",0.921,FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",4347108,"2018-12-02T22:00:00",FALSE,"nfl","Chargers at Steelers","","2018-12-02T13:00:00",FALSE,0.813,"Los Angeles Chargers at Pittsburgh Steelers","normal","2018-12-02T18:00:00",FALSE,NA,958,1080,92,176,211.72162,740,92,"2018-08-24T21:53:41Z","QRCODE",FALSE,"PA",0.9033526,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","heinz-field","Pittsburgh, PA",1119,0,508,"Heinz Field",TRUE,"Pittsburgh","US",9,"15212","100 Art Rooney Avenue","Pittsburgh, PA 15212",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"129","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:13",0.924,FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",4346909,"2018-12-02T22:00:00",FALSE,"nfl","Cardinals at Packers","","2018-12-02T12:00:00",FALSE,0.818,"Arizona Cardinals at Green Bay Packers","normal","2018-12-02T18:00:00",FALSE,NA,1077,1004,150,228,253.846,474,141,"2018-08-24T21:53:41Z","QRCODE",FALSE,"WI",0.92909414,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","lambeau-field","Green Bay, WI",1125,0,658,"Lambeau Field",TRUE,"Green Bay","US",5,"54304","1265 Lombardi Avenue","Green Bay, WI 54304",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"130","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:39",0.928,FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",4347038,"2018-12-02T22:00:00",FALSE,"nfl","Broncos at Bengals","","2018-12-02T13:00:00",FALSE,0.814,"Denver Broncos at Cincinnati Bengals","normal","2018-12-02T18:00:00",FALSE,NA,511,879,50,98,115.812164,559,57,"2018-08-24T21:53:41Z","QRCODE",FALSE,"OH",0.86166537,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","paul-brown-stadium","Cincinnati, OH",1124,0,515,"Paul Brown Stadium",TRUE,"Cincinnati","US",7,"45202","1 Paul Brown Stadium","Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"131","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:19",0.864,FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",4346946,"2018-12-02T22:00:00",FALSE,"nfl","Colts at Jaguars","","2018-12-02T13:00:00",FALSE,0.762,"Indianapolis Colts at Jacksonville Jaguars","normal","2018-12-02T18:00:00",FALSE,NA,471,888,49,106,129.34561,706,50,"2018-08-24T21:53:41Z","QRCODE",FALSE,"FL",0.83759147,"EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","everbank-field","Jacksonville, FL",5178,0,561,"EverBank Field",TRUE,"Jacksonville","US",7,"32202","1 Everbank Field Dr","Jacksonville, FL 32202",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"132","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:32",0.959,FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",4347004,"2018-12-02T22:00:00",FALSE,"nfl","Bears at Giants","","2018-12-02T13:00:00",FALSE,0.837,"Chicago Bears at New York Giants","normal","2018-12-02T18:00:00",FALSE,NA,1666,1185,101,197,248.67651,813,99,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"133","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:41",0.946,FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",4347048,"2018-12-02T22:00:00",FALSE,"nfl","Ravens at Falcons","","2018-12-02T13:00:00",FALSE,0.834,"Baltimore Ravens at Atlanta Falcons","normal","2018-12-02T18:00:00",FALSE,NA,1193,1003,78,165,209.64987,774,78,"2018-08-24T21:53:41Z","QRCODE",FALSE,"GA",0.76958936,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","mercedes-benz-stadium","Atlanta, GA",419590,0,0,"Mercedes-Benz Stadium",TRUE,"Atlanta","US",19,"30313","35 Northside Dr NW","Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"134","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T03:52:35",0.922,FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",4347156,"2018-12-02T22:00:00",FALSE,"nfl","Browns at Texans","","2018-12-02T12:00:00",FALSE,0.808,"Cleveland Browns at Houston Texans","normal","2018-12-02T18:00:00",FALSE,NA,2225,1003,40,131,174.39102,601,40,"2018-08-24T21:53:41Z","QRCODE",FALSE,"TX",0.8624192,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","nrg-stadium","Houston, TX",41,0,618,"NRG Stadium",TRUE,"Houston","US",44,"77054","1 Reliant Park","Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
