"","date","timestamp","visible_until_utc","id","time_tbd","description","status","short_title","datetime_utc","announce_date","created_at","date_tbd","type","popularity","datetime_local","score","title","datetime_tbd","is_open","url","general_admission","lowest_price","median_price","listing_count","visible_listing_count","lowest_price_good_deals","average_price","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","state","country","has_upcoming_events","id_venue","slug","metro_code","display_location","popularity_venue","extended_address","score_venue","timezone","city","postal_code","address","url_venue","name","name_v2","num_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"73","2018-10-03","2018-10-03_11.19.58","2018-11-05T01:25:00",4346970,FALSE,"","normal","Rams at Saints","2018-11-04T21:25:00","2018-04-20T00:00:00","2018-04-20T00:47:25",FALSE,"nfl",0.821,"2018-11-04T15:25:00",0.879,"Los Angeles Rams at New Orleans Saints",FALSE,TRUE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",NA,66,236,1203,1078,66,261.09143,5942,"QRCODE",FALSE,"2018-05-29T20:39:08Z","LA","US",TRUE,128,"mercedes-benz-superdome",622,"New Orleans, LA",0,"New Orleans, LA 70112",0.8966978,"America/Chicago","New Orleans","70112","1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","Mercedes-Benz Superdome",16,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"74","2018-10-03","2018-10-03_11.19.58","2018-11-05T05:00:00",4494650,FALSE,"","normal","Alex G","2018-11-05T01:00:00","2018-08-23T00:00:00","2018-08-23T19:51:10",FALSE,"concert",0.557,"2018-11-04T19:00:00",0.525,"Alex G",FALSE,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",TRUE,47,63,29,1,NA,111.37931,584,NA,NA,NA,"IL","US",TRUE,60271,"thalia-hall",0,"Chicago, IL",0,"Chicago, IL 60608",0.51888376,"America/Chicago","Chicago","60608","1807 S Allport St","https://seatgeek.com/venues/thalia-hall/tickets","Thalia Hall","Thalia Hall",57,-87.6575,41.8577,NA,NA,NA
"75","2018-10-03","2018-10-03_11.19.58","2018-11-05T05:20:00",4347089,FALSE,"","normal","Packers at Patriots","2018-11-05T01:20:00","2018-04-20T00:00:00","2018-04-20T00:47:49",FALSE,"nfl",0.91,"2018-11-04T20:20:00",0.998,"Green Bay Packers at New England Patriots",FALSE,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",NA,418,701,138,542,392,778.86957,1837,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MA","US",TRUE,33,"gillette-stadium",506,"Foxborough, MA",0,"Foxborough, MA 02035",0.8983344,"America/New_York","Foxborough","02035","1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","Gillette Stadium",14,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"76","2018-10-03","2018-10-03_11.19.58","2018-11-06T05:15:00",4327922,FALSE,"","normal","Titans at Cowboys","2018-11-06T01:15:00","2018-04-05T00:00:00","2018-04-05T23:08:47",FALSE,"nfl",0.881,"2018-11-05T19:15:00",0.962,"Tennessee Titans at Dallas Cowboys",FALSE,TRUE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",NA,NA,192,3760,2682,NA,252.91623,2640,"QRCODE",FALSE,"2018-04-17T22:02:33Z","TX","US",TRUE,4965,"at-t-stadium",623,"Arlington, TX",0,"Arlington, TX 76011",0.9751414,"America/Chicago","Arlington","76011","1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","AT&T Stadium",24,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"77","2018-10-03","2018-10-03_11.19.58","2018-11-09T05:20:00",4347075,FALSE,"","normal","Panthers at Steelers","2018-11-09T01:20:00","2018-04-20T00:00:00","2018-04-20T00:47:46",FALSE,"nfl",0.827,"2018-11-08T20:20:00",0.898,"Carolina Panthers at Pittsburgh Steelers",FALSE,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",NA,87,152,502,930,87,212.08168,1198,"QRCODE",FALSE,"2018-08-24T21:53:39Z","PA","US",TRUE,1119,"heinz-field",508,"Pittsburgh, PA",0,"Pittsburgh, PA 15212",0.9033526,"America/New_York","Pittsburgh","15212","100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Heinz Field",9,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"78","2018-10-03","2018-10-03_11.19.58","2018-11-11T21:00:00",4346990,FALSE,"","normal","Patriots at Titans","2018-11-11T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:30",FALSE,"nfl",0.844,"2018-11-11T12:00:00",0.923,"New England Patriots at Tennessee Titans",FALSE,FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",NA,260,481,297,578,257,551.5724,2449,"QRCODE",FALSE,"2018-08-24T21:53:40Z","TN","US",TRUE,1126,"nissan-stadium",659,"Nashville, TN",0,"Nashville, TN 37213",0.8546275,"America/New_York","Nashville","37213","1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nissan Stadium",16,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"79","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4347006,FALSE,"","normal","Lions at Bears","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:32",FALSE,"nfl",0.835,"2018-11-11T12:00:00",0.911,"Detroit Lions at Chicago Bears",FALSE,FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",NA,186,326,135,775,152,366.36298,1197,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IL","US",TRUE,31,"soldier-field",602,"Chicago, IL",0,"Chicago, IL 60605",0.940013,"America/Chicago","Chicago","60605","1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Soldier Field",8,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"80","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4347040,FALSE,"","normal","Saints at Bengals","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:40",FALSE,"nfl",0.811,"2018-11-11T13:00:00",0.88,"New Orleans Saints at Cincinnati Bengals",FALSE,FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",NA,55,111,443,841,55,126.65237,413,"QRCODE",FALSE,"2018-08-24T21:53:40Z","OH","US",TRUE,1124,"paul-brown-stadium",515,"Cincinnati, OH",0,"Cincinnati, OH 45202",0.86166537,"America/New_York","Cincinnati","45202","1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Paul Brown Stadium",7,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"81","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4346980,FALSE,"","normal","Cardinals at Chiefs","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:27",FALSE,"nfl",0.81,"2018-11-11T12:00:00",0.878,"Arizona Cardinals at Kansas City Chiefs",FALSE,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",NA,53,127,964,1072,53,153.26141,982,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MO","US",TRUE,1128,"arrowhead-stadium",616,"Kansas City, MO",0,"Kansas City, MO 64129",0.8827867,"America/Chicago","Kansas City","64129","1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Arrowhead Stadium",8,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"82","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4346958,FALSE,"","normal","Jaguars at Colts","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:22",FALSE,"nfl",0.795,"2018-11-11T13:00:00",0.851,"Jacksonville Jaguars at Indianapolis Colts",FALSE,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",NA,32,94,576,1089,35,106.579865,871,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IN","US",TRUE,1130,"lucas-oil-stadium",527,"Indianapolis, IN",0,"Indianapolis, IN 46225",0.9071682,"America/Indiana/Indianapolis","Indianapolis","46225","500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","Lucas Oil Stadium",12,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"83","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4346930,FALSE,"","normal","Redskins at Buccaneers","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:16",FALSE,"nfl",0.805,"2018-11-11T13:00:00",0.875,"Washington Redskins at Tampa Bay Buccaneers",FALSE,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",NA,79,174,33,449,82,194.18182,429,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FL","US",TRUE,39,"raymond-james-stadium",539,"Tampa, FL",0,"Tampa, FL 33607",0.86513025,"America/New_York","Tampa","33607","4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","Raymond James Stadium",15,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"84","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4346996,FALSE,"","normal","Falcons at Browns","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:31",FALSE,"nfl",0.797,"2018-11-11T13:00:00",0.856,"Atlanta Falcons at Cleveland Browns",FALSE,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",NA,54,103,983,1204,36,121.584946,1172,"QRCODE",FALSE,"2018-08-24T21:53:40Z","OH","US",TRUE,1123,"firstenergy-stadium-15",510,"Cleveland, OH",0,"Cleveland, OH 44114",0.86852187,"America/New_York","Cleveland","44114","100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","FirstEnergy Stadium",6,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"85","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4347060,FALSE,"","normal","Bills at Jets","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:43",FALSE,"nfl",0.83,"2018-11-11T13:00:00",0.907,"Buffalo Bills at New York Jets",FALSE,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",NA,49,143,901,1200,45,173.46837,942,"QRCODE",FALSE,"2018-08-24T21:53:40Z","NJ","US",TRUE,1587,"metlife-stadium",501,"East Rutherford, NJ",0,"East Rutherford, NJ 07073",0.94873494,"America/New_York","East Rutherford","07073","1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","MetLife Stadium",15,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"86","2018-10-03","2018-10-03_11.19.58","2018-11-11T22:00:00",4346912,FALSE,"","normal","Dolphins at Packers","2018-11-11T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:13",FALSE,"nfl",0.845,"2018-11-11T12:00:00",0.917,"Miami Dolphins at Green Bay Packers",FALSE,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",NA,246,427,123,445,183,419.84552,732,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WI","US",TRUE,1125,"lambeau-field",658,"Green Bay, WI",0,"Green Bay, WI 54304",0.92909414,"America/Chicago","Green Bay","54304","1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Lambeau Field",5,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"87","2018-10-03","2018-10-03_11.19.58","2018-11-12T01:05:00",4347130,FALSE,"","normal","Chargers at Raiders","2018-11-11T21:05:00","2018-04-20T00:00:00","2018-04-20T00:47:56",FALSE,"nfl",0.811,"2018-11-11T13:05:00",0.882,"Los Angeles Chargers at Oakland Raiders",FALSE,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",NA,83,184,412,746,83,199.01698,497,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","US",TRUE,14,"oakland-alameda-county-coliseum",807,"Oakland, CA",0,"Oakland, CA 94621",0.7817843,"America/Los_Angeles","Oakland","94621","7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",18,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"88","2018-10-03","2018-10-03_11.19.58","2018-11-12T01:25:00",4346920,FALSE,"","normal","Seahawks at Rams","2018-11-11T21:25:00","2018-04-20T00:00:00","2018-04-20T00:47:14",FALSE,"nfl",0.821,"2018-11-11T13:25:00",0.894,"Seattle Seahawks at Los Angeles Rams",FALSE,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",NA,64,151,678,1229,60,199.27434,922,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","US",TRUE,51012,"los-angeles-memorial-coliseum-1",0,"Los Angeles, CA",0,"Los Angeles, CA 90037",0.86898464,"America/Los_Angeles","Los Angeles","90037","3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",8,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"89","2018-10-03","2018-10-03_11.19.58","2018-11-12T04:00:00",4500554,FALSE,"","normal","Alex G with Half Waif","2018-11-12T00:00:00","2018-08-23T00:00:00","2018-08-23T20:13:51",FALSE,"concert",0.492,"2018-11-11T19:00:00",0.459,"Alex G with Half Waif",FALSE,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",TRUE,102,106,8,1,NA,214,557,NA,NA,NA,"FL","US",TRUE,3160,"crowbar-2",539,"Tampa, FL",0,"Tampa, FL 33605",0.42424366,"America/New_York","Tampa","33605","1812 North 17th Street","https://seatgeek.com/venues/crowbar-2/tickets","Crowbar","Crowbar",33,-82.4406,27.9608,NA,NA,NA
"90","2018-10-03","2018-10-03_11.19.58","2018-11-12T05:20:00",4347031,FALSE,"","normal","Cowboys at Eagles","2018-11-12T01:20:00","2018-04-20T00:00:00","2018-04-20T00:47:38",FALSE,"nfl",0.868,"2018-11-11T20:20:00",0.955,"Dallas Cowboys at Philadelphia Eagles",FALSE,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",NA,210,432,412,924,153,494.7937,1381,"QRCODE",FALSE,"2018-08-24T21:53:40Z","PA","US",TRUE,330,"lincoln-financial-field",504,"Philadelphia, PA",0,"Philadelphia, PA 19148",0.90542686,"America/New_York","Philadelphia","19148","1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","Lincoln Financial Field",14,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"91","2018-10-03","2018-10-03_11.19.58","2018-11-13T05:15:00",4347117,FALSE,"","normal","Giants at 49ers","2018-11-13T01:15:00","2018-04-20T00:00:00","2018-04-20T00:47:54",FALSE,"nfl",0.844,"2018-11-12T17:15:00",0.926,"New York Giants at San Francisco 49ers",FALSE,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",NA,62,152,1095,1279,62,177.94156,3000,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","US",TRUE,58670,"levi-s-stadium",0,"Santa Clara, CA",0,"Santa Clara, CA 95054",0.95768774,"America/Los_Angeles","Santa Clara","95054","4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Levi's Stadium",12,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"92","2018-10-03","2018-10-03_11.19.58","2018-11-16T05:20:00",4347126,FALSE,"","normal","Packers at Seahawks","2018-11-16T01:20:00","2018-04-20T00:00:00","2018-04-20T00:47:56",FALSE,"nfl",0.867,"2018-11-15T17:20:00",0.957,"Green Bay Packers at Seattle Seahawks",FALSE,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",NA,250,474,168,541,250,544.6845,1605,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WA","US",TRUE,339,"centurylink-field",819,"Seattle, WA",0,"Seattle, WA 98134",0.87232786,"America/Los_Angeles","Seattle","98134","800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","CenturyLink Field",11,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"93","2018-10-03","2018-10-03_11.19.58","2018-11-18T02:00:00",4281956,FALSE,"","normal","South Alabama at Louisiana","2018-11-17T22:00:00","2018-02-28T00:00:00","2018-02-28T15:00:12",FALSE,"ncaa_football",0.481,"2018-11-17T16:00:00",0.442,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",NA,54,66,146,59,53,64.4315,103,NA,NA,NA,"LA","US",TRUE,2796,"cajun-field",642,"Lafayette, LA",0,"Lafayette, LA 70506",0.43303972,"America/Chicago","Lafayette","70506","201 Rhienhardt Drive","https://seatgeek.com/venues/cajun-field/tickets","Cajun Field","Cajun Field",4,-92.04,30.22,NA,NA,NA
"94","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4347068,FALSE,"","normal","Bengals at Ravens","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:45",FALSE,"nfl",0.774,"2018-11-18T13:00:00",0.837,"Cincinnati Bengals at Baltimore Ravens",FALSE,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",NA,44,105,677,1118,44,137.60857,547,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD","US",TRUE,1121,"m-t-bank-stadium",512,"Baltimore, MD",0,"Baltimore, MD 21230",0.8927189,"America/New_York","Baltimore","21230","1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","M&T Bank Stadium",7,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"95","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4347025,FALSE,"","normal","Panthers at Lions","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:37",FALSE,"nfl",0.84,"2018-11-18T13:00:00",0.912,"Carolina Panthers at Detroit Lions",FALSE,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",NA,62,110,681,980,62,166.1865,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MI","US",TRUE,346,"ford-field",505,"Detroit, MI",0,"Detroit, MI 48226",0.9029952,"America/Detroit","Detroit","48226","2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Ford Field",11,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"96","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4346969,FALSE,"","normal","Eagles at Saints","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:25",FALSE,"nfl",0.84,"2018-11-18T12:00:00",0.917,"Philadelphia Eagles at New Orleans Saints",FALSE,TRUE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",NA,162,348,1342,1209,162,372.7474,3000,"QRCODE",FALSE,"2018-05-29T20:39:16Z","LA","US",TRUE,128,"mercedes-benz-superdome",622,"New Orleans, LA",0,"New Orleans, LA 70112",0.8966978,"America/Chicago","New Orleans","70112","1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","Mercedes-Benz Superdome",16,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"97","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4347049,FALSE,"","normal","Cowboys at Falcons","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:41",FALSE,"nfl",0.866,"2018-11-18T13:00:00",0.953,"Dallas Cowboys at Atlanta Falcons",FALSE,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",NA,196,353,711,973,196,428.90997,2150,"QRCODE",FALSE,"2018-08-24T21:53:40Z","GA","US",TRUE,419590,"mercedes-benz-stadium",0,"Atlanta, GA",0,"Atlanta, GA 30313",0.76958936,"America/New_York","Atlanta","30313","35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Mercedes-Benz Stadium",19,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"98","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4347005,FALSE,"","normal","Vikings at Bears","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:32",FALSE,"nfl",0.841,"2018-11-18T12:00:00",0.923,"Minnesota Vikings at Chicago Bears",FALSE,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",NA,161,326,143,793,151,389.4196,1286,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IL","US",TRUE,31,"soldier-field",602,"Chicago, IL",0,"Chicago, IL 60605",0.940013,"America/Chicago","Chicago","60605","1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Soldier Field",8,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"99","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4346929,FALSE,"","normal","Buccaneers at Giants","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:16",FALSE,"nfl",0.832,"2018-11-18T13:00:00",0.914,"Tampa Bay Buccaneers at New York Giants",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",NA,102,192,640,1032,102,243.52812,1289,"QRCODE",FALSE,"2018-08-24T21:53:40Z","NJ","US",TRUE,1587,"metlife-stadium",501,"East Rutherford, NJ",0,"East Rutherford, NJ 07073",0.94873494,"America/New_York","East Rutherford","07073","1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","MetLife Stadium",15,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"100","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4346957,FALSE,"","normal","Titans at Colts","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:22",FALSE,"nfl",0.789,"2018-11-18T13:00:00",0.848,"Tennessee Titans at Indianapolis Colts",FALSE,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",NA,32,84,649,1145,31,101.91371,601,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IN","US",TRUE,1130,"lucas-oil-stadium",527,"Indianapolis, IN",0,"Indianapolis, IN 46225",0.9071682,"America/Indiana/Indianapolis","Indianapolis","46225","500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","Lucas Oil Stadium",12,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"101","2018-10-03","2018-10-03_11.19.58","2018-11-18T22:00:00",4346939,FALSE,"","normal","Texans at Redskins","2018-11-18T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:17",FALSE,"nfl",0.834,"2018-11-18T13:00:00",0.911,"Houston Texans at Washington Redskins",FALSE,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",NA,83,153,965,1220,78,171.66943,430,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD","US",TRUE,35,"fedex-field",511,"Landover, MD",0,"Landover, MD 20785",0.9333444,"America/New_York","Landover","20785","1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","FedEx Field",6,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"102","2018-10-03","2018-10-03_11.19.58","2018-11-19T01:05:00",4347100,FALSE,"","normal","Raiders at Cardinals","2018-11-18T21:05:00","2018-04-20T00:00:00","2018-04-20T00:47:51",FALSE,"nfl",0.848,"2018-11-18T14:05:00",0.923,"Oakland Raiders at Arizona Cardinals",FALSE,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",NA,84,206,600,864,84,230.75166,720,"QRCODE",FALSE,"2018-08-24T21:53:40Z","AZ","US",TRUE,43,"state-farm-stadium",753,"Glendale, AZ",0,"Glendale, AZ 85305",0.93402725,"America/Phoenix","Glendale","85305","1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","State Farm Stadium",9,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"103","2018-10-03","2018-10-03_11.19.58","2018-11-19T01:05:00",4347110,FALSE,"","normal","Broncos at Chargers","2018-11-18T21:05:00","2018-04-20T00:00:00","2018-04-20T00:47:52",FALSE,"nfl",0.847,"2018-11-18T13:05:00",0.938,"Denver Broncos at Los Angeles Chargers",FALSE,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",NA,182,235,337,475,181,286.75073,1198,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","US",TRUE,52,"stubhub-center",803,"Carson, CA",0,"Carson, CA 90746",0.7228164,"America/Los_Angeles","Carson","90746","18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","StubHub Center",12,-118.261,33.8643,NA,NA,NA
