"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","display_location","name_v2","name","address","popularity_venue","extended_address","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"192","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:15","2018-12-09T13:00:00","2018-12-09T22:00:00",0.779,"2018-12-09T18:00:00","New Orleans Saints at Tampa Bay Buccaneers","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",FALSE,FALSE,4346926,FALSE,"Saints at Buccaneers","normal",0.863,NA,235.83,62,1197,35,62,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Tampa, FL","Raymond James Stadium","Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","Tampa",TRUE,"US","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",15,39,"raymond-james-stadium","FL",0.86513025,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"193","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:31","2018-12-09T13:00:00","2018-12-09T22:00:00",0.792,"2018-12-09T18:00:00","Carolina Panthers at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995",FALSE,FALSE,4346995,FALSE,"Panthers at Browns","normal",0.869,NA,90.72,30,1172,1235,30,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15","OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"194","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:32","2018-12-09T12:00:00","2018-12-09T22:00:00",0.801,"2018-12-09T18:00:00","Los Angeles Rams at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",FALSE,FALSE,4347003,FALSE,"Rams at Bears","normal",0.884,NA,251.81,96,2225,264,96,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",12,31,"soldier-field","IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"195","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:48","2018-12-09T13:00:00","2018-12-09T22:00:00",0.83,"2018-12-09T18:00:00","New England Patriots at Miami Dolphins","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",FALSE,FALSE,4347086,FALSE,"Patriots at Dolphins","normal",0.937,NA,1255.59,201,123594,142,201,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","Miami Gardens",TRUE,"US","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets",36,29,"hard-rock-stadium","FL",0.8378203,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"196","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:43","2018-12-09T13:00:00","2018-12-09T22:00:00",0.784,"2018-12-09T18:00:00","New York Jets at Buffalo Bills","nfl","2018-04-20T00:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",FALSE,FALSE,4347059,FALSE,"Jets at Bills","normal",0.863,NA,96.55,30,636,1041,30,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Orchard Park, NY","New Era Field","New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","Orchard Park",TRUE,"US","14127","https://seatgeek.com/venues/new-era-field/tickets",8,1135,"new-era-field","NY",0.8815085,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"197","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:27","2018-12-09T12:00:00","2018-12-09T22:00:00",0.794,"2018-12-09T18:00:00","Baltimore Ravens at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",FALSE,FALSE,4346979,FALSE,"Ravens at Chiefs","normal",0.877,NA,135.72,37,811,937,37,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"198","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:35","2018-12-09T12:00:00","2018-12-09T22:00:00",0.809,"2018-12-09T18:00:00","Indianapolis Colts at Houston Texans","nfl","2018-04-20T00:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",FALSE,FALSE,4347014,FALSE,"Colts at Texans","normal",0.903,NA,192.31,44,2225,567,44,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","Houston",TRUE,"US","77054","https://seatgeek.com/venues/nrg-stadium/tickets",46,41,"nrg-stadium","TX",0.8624192,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"199","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:13","2018-12-09T12:00:00","2018-12-09T22:00:00",0.802,"2018-12-09T18:00:00","Atlanta Falcons at Green Bay Packers","nfl","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",FALSE,FALSE,4346910,FALSE,"Falcons at Packers","normal",0.892,NA,275.33,159,797,477,168,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Green Bay, WI","Lambeau Field","Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","Green Bay",TRUE,"US","54304","https://seatgeek.com/venues/lambeau-field/tickets",7,1125,"lambeau-field","WI",0.92909414,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"200","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:17","2018-12-09T13:00:00","2018-12-09T22:00:00",0.835,"2018-12-09T18:00:00","New York Giants at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",FALSE,FALSE,4346935,FALSE,"Giants at Redskins","normal",0.943,NA,238.23,104,614,645,104,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Landover, MD","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",9,35,"fedex-field","MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"201","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:52","2018-12-09T13:05:00","2018-12-10T01:05:00",0.798,"2018-12-09T21:05:00","Cincinnati Bengals at Los Angeles Chargers","nfl","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",FALSE,FALSE,4347107,FALSE,"Bengals at Chargers","normal",0.897,NA,203.34,114,581,390,114,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Carson, CA","StubHub Center","StubHub Center","18400 Avalon Blvd",0,"Carson, CA 90746","Carson",TRUE,"US","90746","https://seatgeek.com/venues/stubhub-center/tickets",13,52,"stubhub-center","CA",0.7228164,-118.261,33.8643,NA,NA,NA
"202","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:53","2018-12-09T13:05:00","2018-12-10T01:05:00",0.853,"2018-12-09T21:05:00","Denver Broncos at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",FALSE,FALSE,4347114,FALSE,"Broncos at 49ers","normal",0.95,NA,300.82,92,6769,968,92,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",13,58670,"levi-s-stadium","CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"203","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:51","2018-12-09T14:25:00","2018-12-10T01:25:00",0.825,"2018-12-09T21:25:00","Detroit Lions at Arizona Cardinals","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",FALSE,FALSE,4347099,FALSE,"Lions at Cardinals","normal",0.909,NA,157.1,48,577,172,48,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Phoenix","Glendale, AZ","State Farm Stadium","State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","Glendale",TRUE,"US","85305","https://seatgeek.com/venues/state-farm-stadium/tickets",10,43,"state-farm-stadium","AZ",0.93402725,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"204","2018-09-10","2018-09-10_11.01.00",TRUE,"","2018-04-05T23:08:46","2018-12-09T15:25:00","2018-12-10T01:25:00",0.842,"2018-12-09T21:25:00","Philadelphia Eagles at Dallas Cowboys","nfl","2018-04-05T00:00:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",FALSE,FALSE,4327919,FALSE,"Eagles at Cowboys","normal",0.95,NA,470.25,54,4309,2902,54,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","Arlington, TX","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",24,4965,"at-t-stadium","TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"205","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:24","2018-12-09T17:20:00","2018-12-10T05:20:00",0.81,"2018-12-10T01:20:00","Pittsburgh Steelers at Oakland Raiders","nfl","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",FALSE,FALSE,4347151,FALSE,"Steelers at Raiders","normal",0.902,NA,435.95,213,1426,405,213,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","Oakland",TRUE,"US","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",27,14,"oakland-alameda-county-coliseum","CA",0.7817843,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"206","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:55","2018-12-10T17:15:00","2018-12-11T05:15:00",0.823,"2018-12-11T01:15:00","Minnesota Vikings at Seattle Seahawks","nfl","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",FALSE,FALSE,4347123,FALSE,"Vikings at Seahawks","normal",0.919,NA,404.29,148,1597,364,148,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Seattle, WA","CenturyLink Field","CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","Seattle",TRUE,"US","98134","https://seatgeek.com/venues/centurylink-field/tickets",14,339,"centurylink-field","WA",0.87232786,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"207","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:26","2018-12-13T19:20:00","2018-12-14T05:20:00",0.782,"2018-12-14T01:20:00","Los Angeles Chargers at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",FALSE,FALSE,4346978,FALSE,"Chargers at Chiefs","normal",0.874,NA,145.07,37,700,847,37,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"208","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:35","2018-12-15T16:30:00","2018-12-16T01:30:00",0.817,"2018-12-15T21:30:00","Houston Texans at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",FALSE,FALSE,4347015,FALSE,"Texans at Jets","normal",0.914,NA,133.45,29,918,1155,29,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",19,1587,"metlife-stadium","NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"209","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:04","2018-12-15T14:30:00","2018-12-16T01:30:00",0.78,"2018-12-15T21:30:00","Cleveland Browns at Denver Broncos","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",FALSE,FALSE,4347135,FALSE,"Browns at Broncos","normal",0.858,NA,994.99,98,123594,168,98,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Denver","Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","1701 Bryant St.",0,"Denver, CO 80204","Denver",TRUE,"US","80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",7,1131,"sports-authority-field-at-mile-high","CO",0.9028296,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"210","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:41","2018-12-16T13:00:00","2018-12-16T22:00:00",0.813,"2018-12-16T18:00:00","Arizona Cardinals at Atlanta Falcons","nfl","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",FALSE,FALSE,4347047,FALSE,"Cardinals at Falcons","normal",0.891,NA,198.22,68,1193,1049,68,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW",0,"Atlanta, GA 30313","Atlanta",TRUE,"US","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",15,419590,"mercedes-benz-stadium","GA",0.76958936,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"211","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:43","2018-12-16T13:00:00","2018-12-16T22:00:00",0.769,"2018-12-16T18:00:00","Detroit Lions at Buffalo Bills","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",FALSE,FALSE,4347057,FALSE,"Lions at Bills","normal",0.857,NA,99.87,27,9541,1040,27,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Orchard Park, NY","New Era Field","New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","Orchard Park",TRUE,"US","14127","https://seatgeek.com/venues/new-era-field/tickets",8,1135,"new-era-field","NY",0.8815085,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"212","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:32","2018-12-16T12:00:00","2018-12-16T22:00:00",0.846,"2018-12-16T18:00:00","Green Bay Packers at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",FALSE,FALSE,4347002,FALSE,"Packers at Bears","normal",0.948,NA,392.96,153,2225,224,165,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",12,31,"soldier-field","IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"213","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:20","2018-12-16T13:00:00","2018-12-16T22:00:00",0.836,"2018-12-16T18:00:00","Dallas Cowboys at Indianapolis Colts","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",FALSE,FALSE,4346955,FALSE,"Cowboys at Colts","normal",0.928,NA,279.5,104,1974,512,104,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Indiana/Indianapolis","Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","Indianapolis",TRUE,"US","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",13,1130,"lucas-oil-stadium","IN",0.9071682,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"214","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:44","2018-12-16T13:00:00","2018-12-16T22:00:00",0.758,"2018-12-16T18:00:00","Tampa Bay Buccaneers at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",FALSE,FALSE,4347066,FALSE,"Buccaneers at Ravens","normal",0.838,NA,134.15,38,607,583,38,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium","MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"215","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:18","2018-12-16T13:00:00","2018-12-16T22:00:00",0.751,"2018-12-16T18:00:00","Washington Redskins at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945",FALSE,FALSE,4346945,FALSE,"Redskins at Jaguars","normal",0.837,NA,162.24,62,653,687,62,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Jacksonville, FL","TIAA Bank Field","TIAA Bank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/tiaa-bank-field/tickets",10,5178,"tiaa-bank-field","FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"216","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:05","2018-12-16T12:00:00","2018-12-16T22:00:00",0.819,"2018-12-16T18:00:00","Miami Dolphins at Minnesota Vikings","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",FALSE,FALSE,4347144,FALSE,"Dolphins at Vikings","normal",0.903,NA,229.24,93,1629,670,93,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","Minneapolis",TRUE,"US","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",13,218451,"u-s-bank-stadium","MN",0.88524246,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"217","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:29","2018-12-16T13:00:00","2018-12-16T22:00:00",0.808,"2018-12-16T18:00:00","Tennessee Titans at New York Giants","nfl","2018-04-20T00:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",FALSE,FALSE,4346988,FALSE,"Titans at Giants","normal",0.912,NA,225.23,82,1488,778,87,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",19,1587,"metlife-stadium","NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"218","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:39","2018-12-16T13:00:00","2018-12-16T22:00:00",0.784,"2018-12-16T18:00:00","Oakland Raiders at Cincinnati Bengals","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",FALSE,FALSE,4347037,FALSE,"Raiders at Bengals","normal",0.875,NA,140.42,53,11944,607,53,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","Cincinnati",TRUE,"US","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",8,1124,"paul-brown-stadium","OH",0.86166537,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"219","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:55","2018-12-16T13:05:00","2018-12-17T01:05:00",0.833,"2018-12-16T21:05:00","Seattle Seahawks at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",FALSE,FALSE,4347122,FALSE,"Seahawks at 49ers","normal",0.933,NA,276,97,3694,1049,97,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",13,58670,"levi-s-stadium","CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"220","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:46","2018-12-16T16:25:00","2018-12-17T01:25:00",0.834,"2018-12-16T21:25:00","New England Patriots at Pittsburgh Steelers","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",FALSE,FALSE,4347077,FALSE,"Patriots at Steelers","normal",0.941,NA,457.2,201,4034,738,201,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Pittsburgh, PA","Heinz Field","Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","Pittsburgh",TRUE,"US","15212","https://seatgeek.com/venues/heinz-field/tickets",12,1119,"heinz-field","PA",0.9033526,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"221","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-12-16T17:20:00","2018-12-17T05:20:00",0.802,"2018-12-17T01:20:00","Philadelphia Eagles at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",FALSE,FALSE,4346919,FALSE,"Eagles at Rams","normal",0.897,NA,325.96,116,1939,858,116,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"222","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:38","2018-12-17T20:15:00","2018-12-18T05:15:00",0.796,"2018-12-18T01:15:00","New Orleans Saints at Carolina Panthers","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",FALSE,FALSE,4347035,FALSE,"Saints at Panthers","normal",0.899,NA,247.1,78,5377,517,78,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,"America/New_York","Charlotte, NC","Bank of America Stadium","Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","Charlotte",TRUE,"US","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets",9,1122,"bank-of-america-stadium","NC",0.8968222,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
