"","date","timestamp","short_title","title","created_at","date_tbd","datetime_tbd","popularity","description","url","visible_until_utc","datetime_utc","id","announce_date","is_open","score","status","type","datetime_local","time_tbd","general_admission","lowest_price","visible_listing_count","median_price","listing_count","lowest_price_good_deals","average_price","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","state","postal_code","timezone","country","extended_address","slug","url_venue","has_upcoming_events","popularity_venue","id_venue","address","score_venue","metro_code","display_location","name","name_v2","num_upcoming_events","city","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"179","2018-09-19","2018-09-19_08.16.19","Colts at Texans","Indianapolis Colts at Houston Texans","2018-04-20T00:47:35",FALSE,FALSE,0.823,"","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T22:00:00","2018-12-09T18:00:00",4347014,"2018-04-20T00:00:00",FALSE,0.915,"normal","nfl","2018-12-09T12:00:00",FALSE,NA,37,1083,133,596,36,179.96812,2239,"QRCODE",FALSE,"2018-08-24T21:53:42Z","TX","77054","America/Chicago","US","Houston, TX 77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets",TRUE,0,41,"1 Reliant Park",0.8624192,618,"Houston, TX","NRG Stadium","NRG Stadium",44,"Houston",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"180","2018-09-19","2018-09-19_08.16.19","Giants at Redskins","New York Giants at Washington Redskins","2018-04-20T00:47:17",FALSE,FALSE,0.86,"","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T22:00:00","2018-12-09T18:00:00",4346935,"2018-04-20T00:00:00",FALSE,0.961,"normal","nfl","2018-12-09T13:00:00",FALSE,NA,104,1035,183,498,93,210.7028,1116,"QRCODE",FALSE,"2018-08-24T21:53:42Z","MD","20785","America/New_York","US","Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets",TRUE,0,35,"1600 Fedex Way",0.9333444,511,"Landover, MD","FedEx Field","FedEx Field",7,"Landover",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"181","2018-09-19","2018-09-19_08.16.19","Falcons at Packers","Atlanta Falcons at Green Bay Packers","2018-04-20T00:47:13",FALSE,FALSE,0.824,"","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T22:00:00","2018-12-09T18:00:00",4346910,"2018-04-20T00:00:00",FALSE,0.908,"normal","nfl","2018-12-09T12:00:00",FALSE,NA,159,1070,236,426,157,274.7582,672,"QRCODE",FALSE,"2018-08-24T21:53:42Z","WI","54304","America/Chicago","US","Green Bay, WI 54304","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,0,1125,"1265 Lombardi Avenue",0.92909414,658,"Green Bay, WI","Lambeau Field","Lambeau Field",6,"Green Bay",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"182","2018-09-19","2018-09-19_08.16.19","Bengals at Chargers","Cincinnati Bengals at Los Angeles Chargers","2018-04-20T00:47:52",FALSE,FALSE,0.818,"","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-10T01:05:00","2018-12-09T21:05:00",4347107,"2018-04-20T00:00:00",FALSE,0.916,"normal","nfl","2018-12-09T13:05:00",FALSE,NA,115,565,192,486,103,210.98766,558,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CA","90746","America/Los_Angeles","US","Carson, CA 90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,0,52,"18400 Avalon Blvd",0.7228164,803,"Carson, CA","StubHub Center","StubHub Center",16,"Carson",-118.261,33.8643,NA,NA,NA
"183","2018-09-19","2018-09-19_08.16.19","Broncos at 49ers","Denver Broncos at San Francisco 49ers","2018-04-20T00:47:53",FALSE,FALSE,0.861,"","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-10T01:05:00","2018-12-09T21:05:00",4347114,"2018-04-20T00:00:00",FALSE,0.958,"normal","nfl","2018-12-09T13:05:00",FALSE,NA,100,1152,222,983,99,245.85757,3012,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CA","95054","America/Los_Angeles","US","Santa Clara, CA 95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,0,58670,"4900 Marie P DeBartolo Way",0.95768774,0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium",12,"Santa Clara",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"184","2018-09-19","2018-09-19_08.16.19","Lions at Cardinals","Detroit Lions at Arizona Cardinals","2018-04-20T00:47:51",FALSE,FALSE,0.834,"","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-10T01:25:00","2018-12-09T21:25:00",4347099,"2018-04-20T00:00:00",FALSE,0.917,"normal","nfl","2018-12-09T14:25:00",FALSE,NA,29,1333,99,1039,29,116.79211,613,"QRCODE",FALSE,"2018-08-24T21:53:42Z","AZ","85305","America/Phoenix","US","Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,0,43,"1 Cardinals Drive",0.93402725,753,"Glendale, AZ","State Farm Stadium","State Farm Stadium",10,"Glendale",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"185","2018-09-19","2018-09-19_08.16.19","Eagles at Cowboys","Philadelphia Eagles at Dallas Cowboys","2018-04-05T23:08:46",FALSE,FALSE,0.856,"","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-10T01:25:00","2018-12-09T21:25:00",4327919,"2018-04-05T00:00:00",TRUE,0.959,"normal","nfl","2018-12-09T15:25:00",FALSE,NA,46,2524,360,3085,46,438.95624,4309,"QRCODE",FALSE,"2018-04-17T22:02:33Z","TX","76011","America/Chicago","US","Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,0,4965,"1 AT&T Way",0.9751414,623,"Arlington, TX","AT&T Stadium","AT&T Stadium",22,"Arlington",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"186","2018-09-19","2018-09-19_08.16.19","Steelers at Raiders","Pittsburgh Steelers at Oakland Raiders","2018-04-20T01:04:24",FALSE,FALSE,0.83,"","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T05:20:00","2018-12-10T01:20:00",4347151,"2018-04-20T00:00:00",FALSE,0.924,"normal","nfl","2018-12-09T17:20:00",FALSE,NA,182,797,366,512,182,398.0703,1426,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CA","94621","America/Los_Angeles","US","Oakland, CA 94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,0,14,"7000 Coliseum Way",0.7817843,807,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",23,"Oakland",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"187","2018-09-19","2018-09-19_08.16.19","Vikings at Seahawks","Minnesota Vikings at Seattle Seahawks","2018-04-20T00:47:55",FALSE,FALSE,0.839,"","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T05:15:00","2018-12-11T01:15:00",4347123,"2018-04-20T00:00:00",FALSE,0.936,"normal","nfl","2018-12-10T17:15:00",FALSE,NA,125,794,341,348,125,366.31323,1341,"QRCODE",FALSE,"2018-08-24T21:53:42Z","WA","98134","America/Los_Angeles","US","Seattle, WA 98134","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,0,339,"800 Occidental Ave S",0.87232786,819,"Seattle, WA","CenturyLink Field","CenturyLink Field",13,"Seattle",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"188","2018-09-19","2018-09-19_08.16.19","Chargers at Chiefs","Los Angeles Chargers at Kansas City Chiefs","2018-04-20T00:47:26",FALSE,FALSE,0.797,"","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T05:20:00","2018-12-14T01:20:00",4346978,"2018-04-20T00:00:00",FALSE,0.889,"normal","nfl","2018-12-13T19:20:00",FALSE,NA,38,1080,124,895,38,141.63799,700,"QRCODE",FALSE,"2018-08-24T21:53:42Z","MO","64129","America/Chicago","US","Kansas City, MO 64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,0,1128,"1 Arrowhead Drive",0.8827867,616,"Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium",9,"Kansas City",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"189","2018-09-19","2018-09-19_08.16.19","Texans at Jets","Houston Texans at New York Jets","2018-04-20T00:47:35",FALSE,FALSE,0.829,"","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-16T01:30:00","2018-12-15T21:30:00",4347015,"2018-04-20T00:00:00",FALSE,0.925,"normal","nfl","2018-12-15T16:30:00",FALSE,NA,36,1356,123,1130,36,150.31682,918,"QRCODE",FALSE,"2018-08-24T21:53:42Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"190","2018-09-19","2018-09-19_08.16.19","Browns at Broncos","Cleveland Browns at Denver Broncos","2018-04-20T01:04:04",FALSE,FALSE,0.797,"","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-16T01:30:00","2018-12-15T21:30:00",4347135,"2018-04-20T00:00:00",FALSE,0.875,"normal","nfl","2018-12-15T14:30:00",FALSE,NA,115,806,238,147,84,293.2585,1204,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CO","80204","America/Denver","US","Denver, CO 80204","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,0,1131,"1701 Bryant St.",0.9028296,751,"Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High",6,"Denver",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"191","2018-09-19","2018-09-19_08.16.19","Cardinals at Falcons","Arizona Cardinals at Atlanta Falcons","2018-04-20T00:47:41",FALSE,FALSE,0.824,"","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T22:00:00","2018-12-16T18:00:00",4347047,"2018-04-20T00:00:00",FALSE,0.906,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,64,1286,162,1019,62,193.33562,1193,"QRCODE",FALSE,"2018-08-24T21:53:42Z","GA","30313","America/New_York","US","Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,0,419590,"441 M.L.K. Jr Dr NW",0.76958936,0,"Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",19,"Atlanta",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"192","2018-09-19","2018-09-19_08.16.19","Cowboys at Colts","Dallas Cowboys at Indianapolis Colts","2018-04-20T00:47:20",FALSE,FALSE,0.853,"","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T22:00:00","2018-12-16T18:00:00",4346955,"2018-04-20T00:00:00",FALSE,0.947,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,104,923,233,455,104,286.7209,1976,"QRCODE",FALSE,"2018-08-24T21:53:42Z","IN","46225","America/Indiana/Indianapolis","US","Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,0,1130,"500 South Capitol Avenue",0.9071682,527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium",12,"Indianapolis",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"193","2018-09-19","2018-09-19_08.16.19","Packers at Bears","Green Bay Packers at Chicago Bears","2018-04-20T00:47:32",FALSE,FALSE,0.866,"","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T22:00:00","2018-12-16T18:00:00",4347002,"2018-04-20T00:00:00",FALSE,0.968,"normal","nfl","2018-12-16T12:00:00",FALSE,NA,180,939,351,169,162,433.91714,2224,"QRCODE",FALSE,"2018-08-24T21:53:42Z","IL","60605","America/Chicago","US","Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,0,31,"1410 S. Museum Campus Drive",0.940013,602,"Chicago, IL","Soldier Field","Soldier Field",10,"Chicago",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"194","2018-09-19","2018-09-19_08.16.19","Lions at Bills","Detroit Lions at Buffalo Bills","2018-04-20T00:47:43",FALSE,FALSE,0.798,"","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T22:00:00","2018-12-16T18:00:00",4347057,"2018-04-20T00:00:00",FALSE,0.882,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,25,NA,NA,1113,25,97.61,9541,"QRCODE",FALSE,"2018-08-24T21:53:42Z","NY","14127","America/New_York","US","Orchard Park, NY 14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets",TRUE,0,1135,"1 Bills Drive",0.8815085,514,"Orchard Park, NY","New Era Field","New Era Field",7,"Orchard Park",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"195","2018-09-19","2018-09-19_08.16.19","Buccaneers at Ravens","Tampa Bay Buccaneers at Baltimore Ravens","2018-04-20T00:47:44",FALSE,FALSE,0.776,"","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T22:00:00","2018-12-16T18:00:00",4347066,"2018-04-20T00:00:00",FALSE,0.857,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,40,1296,96,750,40,127.066666,607,"QRCODE",FALSE,"2018-08-24T21:53:42Z","MD","21230","America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,0,1121,"1101 Russell St",0.8927189,512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",8,"Baltimore",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"196","2018-09-19","2018-09-19_08.16.19","Redskins at Jaguars","Washington Redskins at Jacksonville Jaguars","2018-04-20T00:47:18",FALSE,FALSE,0.757,"","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","2018-12-16T22:00:00","2018-12-16T18:00:00",4346945,"2018-04-20T00:00:00",FALSE,0.839,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,63,864,129,653,63,163.79633,653,"QRCODE",FALSE,"2018-08-24T21:53:42Z","FL","32202","America/New_York","US","Jacksonville, FL 32202","everbank-field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,0,5178,"1 Everbank Field Dr",0.83759147,561,"Jacksonville, FL","EverBank Field","EverBank Field",9,"Jacksonville",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"197","2018-09-19","2018-09-19_08.16.19","Dolphins at Vikings","Miami Dolphins at Minnesota Vikings","2018-04-20T01:04:05",FALSE,FALSE,0.834,"","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T22:00:00","2018-12-16T18:00:00",4347144,"2018-04-20T00:00:00",FALSE,0.92,"normal","nfl","2018-12-16T12:00:00",FALSE,NA,106,1016,194,655,99,238.46718,1623,"QRCODE",FALSE,"2018-08-24T21:53:42Z","MN","55415","America/Chicago","US","Minneapolis, MN 55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,0,218451,"401 Chicago Avenue",0.88524246,0,"Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium",13,"Minneapolis",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"198","2018-09-19","2018-09-19_08.16.19","Titans at Giants","Tennessee Titans at New York Giants","2018-04-20T00:47:29",FALSE,FALSE,0.816,"","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T22:00:00","2018-12-16T18:00:00",4346988,"2018-04-20T00:00:00",FALSE,0.914,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,80,1439,180,678,79,220.57227,1264,"QRCODE",FALSE,"2018-08-24T21:53:42Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"199","2018-09-19","2018-09-19_08.16.19","Raiders at Bengals","Oakland Raiders at Cincinnati Bengals","2018-04-20T00:47:39",FALSE,FALSE,0.798,"","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T22:00:00","2018-12-16T18:00:00",4347037,"2018-04-20T00:00:00",FALSE,0.887,"normal","nfl","2018-12-16T13:00:00",FALSE,NA,53,913,105,613,53,121.54323,601,"QRCODE",FALSE,"2018-08-24T21:53:42Z","OH","45202","America/New_York","US","Cincinnati, OH 45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,0,1124,"1 Paul Brown Stadium",0.86166537,515,"Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium",7,"Cincinnati",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"200","2018-09-19","2018-09-19_08.16.19","Seahawks at 49ers","Seattle Seahawks at San Francisco 49ers","2018-04-20T00:47:55",FALSE,FALSE,0.845,"","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-17T01:05:00","2018-12-16T21:05:00",4347122,"2018-04-20T00:00:00",FALSE,0.943,"normal","nfl","2018-12-16T13:05:00",FALSE,NA,95,1207,196,1082,95,231.10905,2991,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CA","95054","America/Los_Angeles","US","Santa Clara, CA 95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,0,58670,"4900 Marie P DeBartolo Way",0.95768774,0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium",12,"Santa Clara",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"201","2018-09-19","2018-09-19_08.16.19","Patriots at Steelers","New England Patriots at Pittsburgh Steelers","2018-04-20T00:47:46",FALSE,FALSE,0.861,"","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-17T01:25:00","2018-12-16T21:25:00",4347077,"2018-04-20T00:00:00",FALSE,0.965,"normal","nfl","2018-12-16T16:25:00",FALSE,NA,213,NA,NA,675,213,437.22,1510,"QRCODE",FALSE,"2018-08-24T21:53:42Z","PA","15212","America/New_York","US","Pittsburgh, PA 15212","heinz-field","https://seatgeek.com/venues/heinz-field/tickets",TRUE,0,1119,"100 Art Rooney Avenue",0.9033526,508,"Pittsburgh, PA","Heinz Field","Heinz Field",10,"Pittsburgh",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"202","2018-09-19","2018-09-19_08.16.19","Eagles at Rams","Philadelphia Eagles at Los Angeles Rams","2018-04-20T00:47:14",FALSE,FALSE,0.821,"","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-17T05:20:00","2018-12-17T01:20:00",4346919,"2018-04-20T00:00:00",FALSE,0.918,"normal","nfl","2018-12-16T17:20:00",FALSE,NA,116,1367,278,751,107,343.46072,1939,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CA","90037","America/Los_Angeles","US","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,0,51012,"3911 S Figueroa St",0.86898464,0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",11,"Los Angeles",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"203","2018-09-19","2018-09-19_08.16.19","Saints at Panthers","New Orleans Saints at Carolina Panthers","2018-04-20T00:47:38",FALSE,FALSE,0.809,"","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-18T05:15:00","2018-12-18T01:15:00",4347035,"2018-04-20T00:00:00",FALSE,0.909,"normal","nfl","2018-12-17T20:15:00",FALSE,NA,78,1068,157,528,77,220.31061,1422,"QRCODE",FALSE,"2018-08-24T21:53:42Z","NC","28202","America/New_York","US","Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,0,1122,"800 South Mint Street",0.8968222,517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium",9,"Charlotte",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"204","2018-09-19","2018-09-19_08.16.19","Redskins at Titans","Washington Redskins at Tennessee Titans","2018-04-20T00:47:29",FALSE,FALSE,0.767,"","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T21:00:00","2018-12-23T17:00:00",4346986,"2018-04-20T00:00:00",FALSE,0.852,"normal","nfl","2018-12-23T12:00:00",FALSE,NA,39,1025,137,624,39,151.29968,788,"QRCODE",FALSE,"2018-08-24T21:53:43Z","TN","37213","America/New_York","US","Nashville, TN 37213","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,0,1126,"1 Titans Way",0.8546275,659,"Nashville, TN","Nissan Stadium","Nissan Stadium",14,"Nashville",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"205","2018-09-19","2018-09-19_08.16.19","Bengals at Browns","Cincinnati Bengals at Cleveland Browns","2018-04-20T00:47:31",FALSE,FALSE,0.79,"","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T22:00:00","2018-12-23T18:00:00",4346994,"2018-04-20T00:00:00",FALSE,0.88,"normal","nfl","2018-12-23T13:00:00",FALSE,NA,32,1564,74,1327,29,93.27054,757,"QRCODE",FALSE,"2018-08-24T21:53:43Z","OH","44114","America/New_York","US","Cleveland, OH 44114","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,0,1123,"100 Alfred Lerner Way",0.86852187,510,"Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium",7,"Cleveland",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"206","2018-09-19","2018-09-19_08.16.19","Texans at Eagles","Houston Texans at Philadelphia Eagles","2018-04-20T00:47:35",FALSE,FALSE,0.808,"","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T22:00:00","2018-12-23T18:00:00",4347013,"2018-04-20T00:00:00",FALSE,0.908,"normal","nfl","2018-12-23T13:00:00",FALSE,NA,147,1149,284,576,118,340.1441,1339,"QRCODE",FALSE,"2018-08-24T21:53:43Z","PA","19148","America/New_York","US","Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,0,330,"1020 Pattison Ave",0.90542686,504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field",16,"Philadelphia",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"207","2018-09-19","2018-09-19_08.16.19","Vikings at Lions","Minnesota Vikings at Detroit Lions","2018-04-20T00:47:36",FALSE,FALSE,0.852,"","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T22:00:00","2018-12-23T18:00:00",4347022,"2018-04-20T00:00:00",FALSE,0.95,"normal","nfl","2018-12-23T13:00:00",FALSE,NA,79,1026,176,699,60,208.2804,2402,"QRCODE",FALSE,"2018-08-24T21:53:43Z","MI","48226","America/Detroit","US","Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets",TRUE,0,346,"2000 Brush St.",0.9029952,505,"Detroit, MI","Ford Field","Ford Field",9,"Detroit",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"208","2018-09-19","2018-09-19_08.16.19","Jaguars at Dolphins","Jacksonville Jaguars at Miami Dolphins","2018-04-20T00:47:48",FALSE,FALSE,0.764,"","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T22:00:00","2018-12-23T18:00:00",4347085,"2018-04-20T00:00:00",FALSE,0.868,"normal","nfl","2018-12-23T13:00:00",FALSE,NA,51,NA,NA,272,51,183.03,899,"QRCODE",FALSE,"2018-08-24T21:53:43Z","FL","33056","America/New_York","US","Miami Gardens, FL 33056","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,0,29,"347 Don Shula Dr.",0.8378203,528,"Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium",38,"Miami Gardens",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"209","2018-09-19","2018-09-19_08.16.19","Packers at Jets","Green Bay Packers at New York Jets","2018-04-20T00:47:22",FALSE,FALSE,0.869,"","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T22:00:00","2018-12-23T18:00:00",4346959,"2018-04-20T00:00:00",FALSE,0.985,"normal","nfl","2018-12-23T13:00:00",FALSE,NA,92,NA,NA,855,92,307.34,6043,"QRCODE",FALSE,"2018-08-24T21:53:43Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
