"","date","timestamp","datetime_utc","short_title","url","id","description","datetime_local","visible_until_utc","date_tbd","datetime_tbd","is_open","time_tbd","announce_date","type","popularity","created_at","title","status","score","general_admission","median_price","listing_count","lowest_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","extended_address","city","timezone","num_upcoming_events","name","display_location","url_venue","address","id_venue","has_upcoming_events","state","country","slug","postal_code","name_v2","score_venue","popularity_venue","metro_code","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"90","2018-09-26","2018-09-26_11.03.31","2018-11-04T21:25:00","Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",4346970,"","2018-11-04T15:25:00","2018-11-05T01:25:00",FALSE,FALSE,TRUE,FALSE,"2018-04-20T00:00:00","nfl",0.879,"2018-04-20T00:47:25","Los Angeles Rams at New Orleans Saints","normal",0.851,NA,228,1234,78,1276,5942,257.00812,78,FALSE,"2018-05-29T20:39:08Z","QRCODE","New Orleans, LA 70112","New Orleans","America/Chicago",17,"Mercedes-Benz Superdome","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",128,TRUE,"LA","US","mercedes-benz-superdome","70112","Mercedes-Benz Superdome",0.8966978,0,622,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"91","2018-09-26","2018-09-26_11.03.31","2018-11-05T01:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",4494650,"","2018-11-04T19:00:00","2018-11-05T05:00:00",FALSE,FALSE,FALSE,FALSE,"2018-08-23T00:00:00","concert",0.608,"2018-08-23T19:51:10","Alex G","normal",0.51,TRUE,55,3,53,1,103,70.333336,NA,NA,NA,NA,"Chicago, IL 60608","Chicago","America/Chicago",57,"Thalia Hall","Chicago, IL","https://seatgeek.com/venues/thalia-hall/tickets","1807 S Allport St",60271,TRUE,"IL","US","thalia-hall","60608","Thalia Hall",0.51888376,0,0,41.8577,-87.6575,NA,NA,NA
"92","2018-09-26","2018-09-26_11.03.31","2018-11-05T01:20:00","Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",4347089,"","2018-11-04T20:20:00","2018-11-05T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.974,"2018-04-20T00:47:49","Green Bay Packers at New England Patriots","normal",0.969,NA,682,157,384,579,2034,789.1337,384,FALSE,"2018-08-24T21:53:39Z","QRCODE","Foxborough, MA 02035","Foxborough","America/New_York",15,"Gillette Stadium","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",33,TRUE,"MA","US","gillette-stadium","02035","Gillette Stadium",0.8983344,0,506,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"93","2018-09-26","2018-09-26_11.03.31","2018-11-06T01:15:00","Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",4327922,"","2018-11-05T19:15:00","2018-11-06T05:15:00",FALSE,FALSE,TRUE,FALSE,"2018-04-05T00:00:00","nfl",0.957,"2018-04-05T23:08:47","Tennessee Titans at Dallas Cowboys","normal",0.952,NA,214,3702,NA,2861,6063,270.33575,NA,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX 76011","Arlington","America/Chicago",20,"AT&T Stadium","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",4965,TRUE,"TX","US","at-t-stadium","76011","AT&T Stadium",0.9751414,0,623,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"94","2018-09-26","2018-09-26_11.03.31","2018-11-09T01:20:00","Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",4347075,"","2018-11-08T20:20:00","2018-11-09T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.89,"2018-04-20T00:47:46","Carolina Panthers at Pittsburgh Steelers","normal",0.873,NA,159,605,92,955,1200,208.69257,87,FALSE,"2018-08-24T21:53:39Z","QRCODE","Pittsburgh, PA 15212","Pittsburgh","America/New_York",10,"Heinz Field","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",1119,TRUE,"PA","US","heinz-field","15212","Heinz Field",0.9033526,0,508,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"95","2018-09-26","2018-09-26_11.03.31","2018-11-11T17:00:00","Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",4346990,"","2018-11-11T12:00:00","2018-11-11T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.921,"2018-04-20T00:47:30","New England Patriots at Tennessee Titans","normal",0.913,NA,485,354,281,601,2452,557.22034,275,FALSE,"2018-08-24T21:53:40Z","QRCODE","Nashville, TN 37213","Nashville","America/New_York",16,"Nissan Stadium","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",1126,TRUE,"TN","US","nissan-stadium","37213","Nissan Stadium",0.8546275,0,659,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"96","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",4347006,"","2018-11-11T12:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.891,"2018-04-20T00:47:32","Detroit Lions at Chicago Bears","normal",0.878,NA,308,163,148,806,1197,336.27606,148,FALSE,"2018-08-24T21:53:40Z","QRCODE","Chicago, IL 60605","Chicago","America/Chicago",9,"Soldier Field","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",31,TRUE,"IL","US","soldier-field","60605","Soldier Field",0.940013,0,602,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"97","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Cardinals at Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",4346980,"","2018-11-11T12:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.874,"2018-04-20T00:47:27","Arizona Cardinals at Kansas City Chiefs","normal",0.856,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Kansas City, MO 64129","Kansas City","America/Chicago",8,"Arrowhead Stadium","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",1128,TRUE,"MO","US","arrowhead-stadium","64129","Arrowhead Stadium",0.8827867,0,616,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"98","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",4347040,"","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.869,"2018-04-20T00:47:40","New Orleans Saints at Cincinnati Bengals","normal",0.851,NA,106,483,53,809,412,120.25466,53,FALSE,"2018-08-24T21:53:40Z","QRCODE","Cincinnati, OH 45202","Cincinnati","America/New_York",7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium","45202","Paul Brown Stadium",0.86166537,0,515,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"99","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Jaguars at Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",4346958,"","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.858,"2018-04-20T00:47:22","Jacksonville Jaguars at Indianapolis Colts","normal",0.829,NA,105,576,34,1016,869,114.89931,34,FALSE,"2018-08-24T21:53:40Z","QRCODE","Indianapolis, IN 46225","Indianapolis","America/Indiana/Indianapolis",14,"Lucas Oil Stadium","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",1130,TRUE,"IN","US","lucas-oil-stadium","46225","Lucas Oil Stadium",0.9071682,0,527,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"100","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Redskins at Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",4346930,"","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.867,"2018-04-20T00:47:16","Washington Redskins at Tampa Bay Buccaneers","normal",0.851,NA,182,28,87,409,488,221.35715,90,FALSE,"2018-08-24T21:53:40Z","QRCODE","Tampa, FL 33607","Tampa","America/New_York",14,"Raymond James Stadium","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",39,TRUE,"FL","US","raymond-james-stadium","33607","Raymond James Stadium",0.86513025,0,539,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"101","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Falcons at Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",4346996,"","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.866,"2018-04-20T00:47:31","Atlanta Falcons at Cleveland Browns","normal",0.841,NA,95,1086,41,1226,1172,113.84346,36,FALSE,"2018-08-24T21:53:40Z","QRCODE","Cleveland, OH 44114","Cleveland","America/New_York",6,"FirstEnergy Stadium","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",1123,TRUE,"OH","US","firstenergy-stadium-15","44114","FirstEnergy Stadium",0.86852187,0,510,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"102","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Bills at Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",4347060,"","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.895,"2018-04-20T00:47:43","Buffalo Bills at New York Jets","normal",0.884,NA,142,969,48,1067,1029,171.33643,48,FALSE,"2018-08-24T21:53:40Z","QRCODE","East Rutherford, NJ 07073","East Rutherford","America/New_York",16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium","07073","MetLife Stadium",0.94873494,0,501,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"103","2018-09-26","2018-09-26_11.03.31","2018-11-11T18:00:00","Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",4346912,"","2018-11-11T12:00:00","2018-11-11T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.909,"2018-04-20T00:47:13","Miami Dolphins at Green Bay Packers","normal",0.893,NA,427,137,253,451,732,428.80292,181,FALSE,"2018-08-24T21:53:40Z","QRCODE","Green Bay, WI 54304","Green Bay","America/Chicago",6,"Lambeau Field","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",1125,TRUE,"WI","US","lambeau-field","54304","Lambeau Field",0.92909414,0,658,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"104","2018-09-26","2018-09-26_11.03.31","2018-11-11T21:05:00","Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",4347130,"","2018-11-11T13:05:00","2018-11-12T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.872,"2018-04-20T00:47:56","Los Angeles Chargers at Oakland Raiders","normal",0.856,NA,174,614,82,832,524,188.2215,82,FALSE,"2018-08-24T21:53:40Z","QRCODE","Oakland, CA 94621","Oakland","America/Los_Angeles",21,"Oakland-Alameda County Coliseum","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",14,TRUE,"CA","US","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum",0.7817843,0,807,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"105","2018-09-26","2018-09-26_11.03.31","2018-11-11T21:25:00","Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",4346920,"","2018-11-11T13:25:00","2018-11-12T01:25:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.891,"2018-04-20T00:47:14","Seattle Seahawks at Los Angeles Rams","normal",0.877,NA,135,838,48,1320,12361,195.9654,48,FALSE,"2018-08-24T21:53:40Z","QRCODE","Los Angeles, CA 90037","Los Angeles","America/Los_Angeles",9,"Los Angeles Memorial Coliseum","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",51012,TRUE,"CA","US","los-angeles-memorial-coliseum-1","90037","Los Angeles Memorial Coliseum",0.86898464,0,0,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"106","2018-09-26","2018-09-26_11.03.31","2018-11-12T00:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",4500554,"","2018-11-11T19:00:00","2018-11-12T04:00:00",FALSE,FALSE,FALSE,FALSE,"2018-08-23T00:00:00","concert",0.531,"2018-08-23T20:13:51","Alex G with Half Waif","normal",0.435,TRUE,249,6,103,1,569,255.5,NA,NA,NA,NA,"Tampa, FL 33605","Tampa","America/New_York",33,"Crowbar","Tampa, FL","https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street",3160,TRUE,"FL","US","crowbar-2","33605","Crowbar",0.42424366,0,539,27.9608,-82.4406,NA,NA,NA
"107","2018-09-26","2018-09-26_11.03.31","2018-11-12T01:20:00","Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",4347031,"","2018-11-11T20:20:00","2018-11-12T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.936,"2018-04-20T00:47:38","Dallas Cowboys at Philadelphia Eagles","normal",0.935,NA,456,464,204,910,1346,490.56467,149,FALSE,"2018-08-24T21:53:40Z","QRCODE","Philadelphia, PA 19148","Philadelphia","America/New_York",15,"Lincoln Financial Field","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",330,TRUE,"PA","US","lincoln-financial-field","19148","Lincoln Financial Field",0.90542686,0,504,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"108","2018-09-26","2018-09-26_11.03.31","2018-11-13T01:15:00","Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",4347117,"","2018-11-12T17:15:00","2018-11-13T05:15:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.913,"2018-04-20T00:47:54","New York Giants at San Francisco 49ers","normal",0.907,NA,176,1069,73,1049,3009,201.05426,73,FALSE,"2018-08-24T21:53:40Z","QRCODE","Santa Clara, CA 95054","Santa Clara","America/Los_Angeles",13,"Levi's Stadium","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",58670,TRUE,"CA","US","levi-s-stadium","95054","Levi's Stadium",0.95768774,0,0,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"109","2018-09-26","2018-09-26_11.03.31","2018-11-16T01:20:00","Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",4347126,"","2018-11-15T17:20:00","2018-11-16T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.942,"2018-04-20T00:47:56","Green Bay Packers at Seattle Seahawks","normal",0.944,NA,452,182,250,546,12439,609.7308,262,FALSE,"2018-08-24T21:53:40Z","QRCODE","Seattle, WA 98134","Seattle","America/Los_Angeles",12,"CenturyLink Field","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",339,TRUE,"WA","US","centurylink-field","98134","CenturyLink Field",0.87232786,0,819,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"110","2018-09-26","2018-09-26_11.03.31","2018-11-17T22:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",4281956,"","2018-11-17T16:00:00","2018-11-18T02:00:00",FALSE,FALSE,FALSE,FALSE,"2018-02-28T00:00:00","ncaa_football",0.517,"2018-02-28T15:00:12","South Alabama Jaguars at Louisiana Ragin Cajuns Football","normal",0.437,NA,66,131,54,45,103,65.07633,54,NA,NA,NA,"Lafayette, LA 70506","Lafayette","America/Chicago",4,"Cajun Field","Lafayette, LA","https://seatgeek.com/venues/cajun-field/tickets","201 Rhienhardt Drive",2796,TRUE,"LA","US","cajun-field","70506","Cajun Field",0.43303972,0,642,30.22,-92.04,NA,NA,NA
"111","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",4347068,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.837,"2018-04-20T00:47:45","Cincinnati Bengals at Baltimore Ravens","normal",0.818,NA,104,675,43,1196,547,132.72444,36,FALSE,"2018-08-24T21:53:40Z","QRCODE","Baltimore, MD 21230","Baltimore","America/New_York",7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium","21230","M&T Bank Stadium",0.8927189,0,512,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"112","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",4347025,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.903,"2018-04-20T00:47:37","Carolina Panthers at Detroit Lions","normal",0.887,NA,122,722,67,979,2392,175.22299,67,FALSE,"2018-08-24T21:53:40Z","QRCODE","Detroit, MI 48226","Detroit","America/Detroit",11,"Ford Field","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",346,TRUE,"MI","US","ford-field","48226","Ford Field",0.9029952,0,505,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"113","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",4347049,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.937,"2018-04-20T00:47:41","Dallas Cowboys at Atlanta Falcons","normal",0.935,NA,386,706,220,965,2207,461.5949,220,FALSE,"2018-08-24T21:53:40Z","QRCODE","Atlanta, GA 30313","Atlanta","America/New_York",19,"Mercedes-Benz Stadium","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",419590,TRUE,"GA","US","mercedes-benz-stadium","30313","Mercedes-Benz Stadium",0.76958936,0,0,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"114","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",4346969,"","2018-11-18T12:00:00","2018-11-18T22:00:00",FALSE,FALSE,TRUE,FALSE,"2018-04-20T00:00:00","nfl",0.909,"2018-04-20T00:47:25","Philadelphia Eagles at New Orleans Saints","normal",0.899,NA,351,1352,162,1226,3000,374.22632,162,FALSE,"2018-05-29T20:39:16Z","QRCODE","New Orleans, LA 70112","New Orleans","America/Chicago",17,"Mercedes-Benz Superdome","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",128,TRUE,"LA","US","mercedes-benz-superdome","70112","Mercedes-Benz Superdome",0.8966978,0,622,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"115","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",4347005,"","2018-11-18T12:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.899,"2018-04-20T00:47:32","Minnesota Vikings at Chicago Bears","normal",0.891,NA,315,153,143,795,1286,368.24835,143,FALSE,"2018-08-24T21:53:40Z","QRCODE","Chicago, IL 60605","Chicago","America/Chicago",9,"Soldier Field","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",31,TRUE,"IL","US","soldier-field","60605","Soldier Field",0.940013,0,602,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"116","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",4346957,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.855,"2018-04-20T00:47:22","Tennessee Titans at Indianapolis Colts","normal",0.83,NA,87,666,32,1121,601,107.67117,32,FALSE,"2018-08-24T21:53:40Z","QRCODE","Indianapolis, IN 46225","Indianapolis","America/Indiana/Indianapolis",14,"Lucas Oil Stadium","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",1130,TRUE,"IN","US","lucas-oil-stadium","46225","Lucas Oil Stadium",0.9071682,0,527,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"117","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",4346929,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.888,"2018-04-20T00:47:16","Tampa Bay Buccaneers at New York Giants","normal",0.879,NA,180,679,99,1043,1488,233.23416,99,FALSE,"2018-08-24T21:53:40Z","QRCODE","East Rutherford, NJ 07073","East Rutherford","America/New_York",16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium","07073","MetLife Stadium",0.94873494,0,501,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"118","2018-09-26","2018-09-26_11.03.31","2018-11-18T18:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",4346939,"","2018-11-18T13:00:00","2018-11-18T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.899,"2018-04-20T00:47:17","Houston Texans at Washington Redskins","normal",0.886,NA,154,1053,75,1191,462,171.88605,75,FALSE,"2018-08-24T21:53:40Z","QRCODE","Landover, MD 20785","Landover","America/New_York",6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field","20785","FedEx Field",0.9333444,0,511,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"119","2018-09-26","2018-09-26_11.03.31","2018-11-18T21:05:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",4347110,"","2018-11-18T13:05:00","2018-11-19T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.911,"2018-04-20T00:47:52","Denver Broncos at Los Angeles Chargers","normal",0.912,NA,234,384,173,492,1198,283.84897,171,FALSE,"2018-08-24T21:53:40Z","QRCODE","Carson, CA 90746","Carson","America/Los_Angeles",14,"StubHub Center","Carson, CA","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",52,TRUE,"CA","US","stubhub-center","90746","StubHub Center",0.7228164,0,803,33.8643,-118.261,NA,NA,NA
"120","2018-09-26","2018-09-26_11.03.31","2018-11-18T21:05:00","Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",4347100,"","2018-11-18T14:05:00","2018-11-19T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.914,"2018-04-20T00:47:51","Oakland Raiders at Arizona Cardinals","normal",0.902,NA,239,577,103,838,729,256.17505,103,FALSE,"2018-08-24T21:53:40Z","QRCODE","Glendale, AZ 85305","Glendale","America/Phoenix",10,"State Farm Stadium","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",43,TRUE,"AZ","US","state-farm-stadium","85305","State Farm Stadium",0.93402725,0,753,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
