"","date","timestamp","short_title","popularity","title","visible_until_utc","type","score","datetime_utc","announce_date","date_tbd","status","url","datetime_local","created_at","is_open","description","datetime_tbd","id","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","listing_count","lowest_price","visible_listing_count","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","popularity_venue","score_venue","name_v2","timezone","postal_code","state","slug","name","display_location","country","url_venue","address","num_upcoming_events","city","has_upcoming_events","id_venue","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"197","2018-09-10","2018-09-10_15.59.48","Colts at Texans",0.839,"Indianapolis Colts at Houston Texans","2018-12-09T22:00:00","nfl",0.893,"2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T12:00:00","2018-04-20T00:47:35",FALSE,"",FALSE,4347014,FALSE,NA,2225,192.78,44,567,44,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8624192,"NRG Stadium","America/Chicago","77054","TX","nrg-stadium","NRG Stadium","Houston, TX","US","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston",TRUE,41,"Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"198","2018-09-10","2018-09-10_15.59.48","Giants at Redskins",0.873,"New York Giants at Washington Redskins","2018-12-09T22:00:00","nfl",0.94,"2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T13:00:00","2018-04-20T00:47:17",FALSE,"",FALSE,4346935,FALSE,NA,1187,235.63,104,609,104,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.9333444,"FedEx Field","America/New_York","20785","MD","fedex-field","FedEx Field","Landover, MD","US","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover",TRUE,35,"Landover, MD 20785",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"199","2018-09-10","2018-09-10_15.59.48","Jets at Bills",0.814,"New York Jets at Buffalo Bills","2018-12-09T22:00:00","nfl",0.854,"2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T13:00:00","2018-04-20T00:47:43",FALSE,"",FALSE,4347059,FALSE,NA,636,96.58,30,1039,30,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8815085,"New Era Field","America/New_York","14127","NY","new-era-field","New Era Field","Orchard Park, NY","US","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park",TRUE,1135,"Orchard Park, NY 14127",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"200","2018-09-10","2018-09-10_15.59.48","Falcons at Packers",0.84,"Atlanta Falcons at Green Bay Packers","2018-12-09T22:00:00","nfl",0.89,"2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T12:00:00","2018-04-20T00:47:13",FALSE,"",FALSE,4346910,FALSE,NA,797,276.15,168,386,168,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.92909414,"Lambeau Field","America/Chicago","54304","WI","lambeau-field","Lambeau Field","Green Bay, WI","US","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",7,"Green Bay",TRUE,1125,"Green Bay, WI 54304",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"201","2018-09-10","2018-09-10_15.59.48","Bengals at Chargers",0.84,"Cincinnati Bengals at Los Angeles Chargers","2018-12-10T01:05:00","nfl",0.9,"2018-12-09T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T13:05:00","2018-04-20T00:47:52",FALSE,"",FALSE,4347107,FALSE,NA,581,209.89,114,517,114,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.7228164,"StubHub Center","America/Los_Angeles","90746","CA","stubhub-center","StubHub Center","Carson, CA","US","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",13,"Carson",TRUE,52,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"202","2018-09-10","2018-09-10_15.59.48","Broncos at 49ers",0.869,"Denver Broncos at San Francisco 49ers","2018-12-10T01:05:00","nfl",0.921,"2018-12-09T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T13:05:00","2018-04-20T00:47:53",FALSE,"",FALSE,4347114,FALSE,NA,6769,301.04,92,965,92,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.95768774,"Levi's Stadium","America/Los_Angeles","95054","CA","levi-s-stadium","Levi's Stadium","Santa Clara, CA","US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara",TRUE,58670,"Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"203","2018-09-10","2018-09-10_15.59.48","Lions at Cardinals",0.855,"Detroit Lions at Arizona Cardinals","2018-12-10T01:25:00","nfl",0.897,"2018-12-09T21:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T14:25:00","2018-04-20T00:47:51",FALSE,"",FALSE,4347099,FALSE,NA,577,157.19,50,171,50,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.93402725,"State Farm Stadium","America/Phoenix","85305","AZ","state-farm-stadium","State Farm Stadium","Glendale, AZ","US","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",10,"Glendale",TRUE,43,"Glendale, AZ 85305",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"204","2018-09-10","2018-09-10_15.59.48","Eagles at Cowboys",0.889,"Philadelphia Eagles at Dallas Cowboys","2018-12-10T01:25:00","nfl",0.958,"2018-12-09T21:25:00","2018-04-05T00:00:00",FALSE,"normal","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T15:25:00","2018-04-05T23:08:46",TRUE,"",FALSE,4327919,FALSE,NA,4309,467.31,52,2909,52,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,0,0.9751414,"AT&T Stadium","America/Chicago","76011","TX","at-t-stadium","AT&T Stadium","Arlington, TX","US","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington",TRUE,4965,"Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"205","2018-09-10","2018-09-10_15.59.48","Steelers at Raiders",0.863,"Pittsburgh Steelers at Oakland Raiders","2018-12-10T05:20:00","nfl",0.918,"2018-12-10T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-09T17:20:00","2018-04-20T01:04:24",FALSE,"",FALSE,4347151,FALSE,NA,1426,432.34,212,453,212,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.7817843,"Oakland-Alameda County Coliseum","America/Los_Angeles","94621","CA","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","Oakland, CA","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",27,"Oakland",TRUE,14,"Oakland, CA 94621",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"206","2018-09-10","2018-09-10_15.59.48","Vikings at Seahawks",0.862,"Minnesota Vikings at Seattle Seahawks","2018-12-11T05:15:00","nfl",0.918,"2018-12-11T01:15:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-10T17:15:00","2018-04-20T00:47:55",FALSE,"",FALSE,4347123,FALSE,NA,1597,403.97,148,361,148,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.87232786,"CenturyLink Field","America/Los_Angeles","98134","WA","centurylink-field","CenturyLink Field","Seattle, WA","US","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle",TRUE,339,"Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"207","2018-09-10","2018-09-10_15.59.48","Chargers at Chiefs",0.819,"Los Angeles Chargers at Kansas City Chiefs","2018-12-14T05:20:00","nfl",0.874,"2018-12-14T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-13T19:20:00","2018-04-20T00:47:26",FALSE,"",FALSE,4346978,FALSE,NA,700,146.09,37,845,37,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8827867,"Arrowhead Stadium","America/Chicago","64129","MO","arrowhead-stadium","Arrowhead Stadium","Kansas City, MO","US","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",9,"Kansas City",TRUE,1128,"Kansas City, MO 64129",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"208","2018-09-10","2018-09-10_15.59.48","Texans at Jets",0.855,"Houston Texans at New York Jets","2018-12-16T01:30:00","nfl",0.913,"2018-12-15T21:30:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T16:30:00","2018-04-20T00:47:35",FALSE,"",FALSE,4347015,FALSE,NA,918,133.43,29,1152,29,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"209","2018-09-10","2018-09-10_15.59.48","Browns at Broncos",0.812,"Cleveland Browns at Denver Broncos","2018-12-16T01:30:00","nfl",0.851,"2018-12-15T21:30:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T14:30:00","2018-04-20T01:04:04",FALSE,"",FALSE,4347135,FALSE,NA,123594,994.9,98,168,98,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.9028296,"Sports Authority Field at Mile High","America/Denver","80204","CO","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","Denver, CO","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",7,"Denver",TRUE,1131,"Denver, CO 80204",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"210","2018-09-10","2018-09-10_15.59.48","Cardinals at Falcons",0.853,"Arizona Cardinals at Atlanta Falcons","2018-12-16T22:00:00","nfl",0.892,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T13:00:00","2018-04-20T00:47:41",FALSE,"",FALSE,4347047,FALSE,NA,1193,198.18,68,1050,68,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.76958936,"Mercedes-Benz Stadium","America/New_York","30313","GA","mercedes-benz-stadium","Mercedes-Benz Stadium","Atlanta, GA","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta",TRUE,419590,"Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"211","2018-09-10","2018-09-10_15.59.48","Lions at Bills",0.804,"Detroit Lions at Buffalo Bills","2018-12-16T22:00:00","nfl",0.854,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T13:00:00","2018-04-20T00:47:43",FALSE,"",FALSE,4347057,FALSE,NA,9541,99.81,27,1038,27,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8815085,"New Era Field","America/New_York","14127","NY","new-era-field","New Era Field","Orchard Park, NY","US","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park",TRUE,1135,"Orchard Park, NY 14127",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"212","2018-09-10","2018-09-10_15.59.48","Cowboys at Colts",0.87,"Dallas Cowboys at Indianapolis Colts","2018-12-16T22:00:00","nfl",0.921,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T13:00:00","2018-04-20T00:47:20",FALSE,"",FALSE,4346955,FALSE,NA,1974,276.88,120,506,104,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.9071682,"Lucas Oil Stadium","America/Indiana/Indianapolis","46225","IN","lucas-oil-stadium","Lucas Oil Stadium","Indianapolis, IN","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",13,"Indianapolis",TRUE,1130,"Indianapolis, IN 46225",39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"213","2018-09-10","2018-09-10_15.59.48","Packers at Bears",0.882,"Green Bay Packers at Chicago Bears","2018-12-16T22:00:00","nfl",0.941,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T12:00:00","2018-04-20T00:47:32",FALSE,"",FALSE,4347002,FALSE,NA,2225,393.27,159,220,153,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.940013,"Soldier Field","America/Chicago","60605","IL","soldier-field","Soldier Field","Chicago, IL","US","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago",TRUE,31,"Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"214","2018-09-10","2018-09-10_15.59.48","Buccaneers at Ravens",0.789,"Tampa Bay Buccaneers at Baltimore Ravens","2018-12-16T22:00:00","nfl",0.832,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T13:00:00","2018-04-20T00:47:44",FALSE,"",FALSE,4347066,FALSE,NA,607,135.89,39,596,39,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8927189,"M&T Bank Stadium","America/New_York","21230","MD","m-t-bank-stadium","M&T Bank Stadium","Baltimore, MD","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",8,"Baltimore",TRUE,1121,"Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"215","2018-09-10","2018-09-10_15.59.48","Redskins at Jaguars",0.773,"Washington Redskins at Jacksonville Jaguars","2018-12-16T22:00:00","nfl",0.821,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-12-16T13:00:00","2018-04-20T00:47:18",FALSE,"",FALSE,4346945,FALSE,NA,653,161.35,62,686,62,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.83759147,"TIAA Bank Field","America/New_York","32202","FL","tiaa-bank-field","TIAA Bank Field","Jacksonville, FL","US","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville",TRUE,5178,"Jacksonville, FL 32202",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"216","2018-09-10","2018-09-10_15.59.48","Dolphins at Vikings",0.859,"Miami Dolphins at Minnesota Vikings","2018-12-16T22:00:00","nfl",0.905,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T12:00:00","2018-04-20T01:04:05",FALSE,"",FALSE,4347144,FALSE,NA,1629,229.53,93,680,93,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.88524246,"U.S. Bank Stadium","America/Chicago","55415","MN","u-s-bank-stadium","U.S. Bank Stadium","Minneapolis, MN","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",13,"Minneapolis",TRUE,218451,"Minneapolis, MN 55415",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"217","2018-09-10","2018-09-10_15.59.48","Raiders at Bengals",0.824,"Oakland Raiders at Cincinnati Bengals","2018-12-16T22:00:00","nfl",0.877,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T13:00:00","2018-04-20T00:47:39",FALSE,"",FALSE,4347037,FALSE,NA,11944,140.81,53,604,53,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.86166537,"Paul Brown Stadium","America/New_York","45202","OH","paul-brown-stadium","Paul Brown Stadium","Cincinnati, OH","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",8,"Cincinnati",TRUE,1124,"Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"218","2018-09-10","2018-09-10_15.59.48","Titans at Giants",0.83,"Tennessee Titans at New York Giants","2018-12-16T22:00:00","nfl",0.893,"2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T13:00:00","2018-04-20T00:47:29",FALSE,"",FALSE,4346988,FALSE,NA,1488,224.33,76,774,76,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"219","2018-09-10","2018-09-10_15.59.48","Seahawks at 49ers",0.856,"Seattle Seahawks at San Francisco 49ers","2018-12-17T01:05:00","nfl",0.912,"2018-12-16T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T13:05:00","2018-04-20T00:47:55",FALSE,"",FALSE,4347122,FALSE,NA,3694,276.44,97,1047,97,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.95768774,"Levi's Stadium","America/Los_Angeles","95054","CA","levi-s-stadium","Levi's Stadium","Santa Clara, CA","US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara",TRUE,58670,"Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"220","2018-09-10","2018-09-10_15.59.48","Patriots at Steelers",0.88,"New England Patriots at Pittsburgh Steelers","2018-12-17T01:25:00","nfl",0.948,"2018-12-16T21:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T16:25:00","2018-04-20T00:47:46",FALSE,"",FALSE,4347077,FALSE,NA,4043,459.63,201,737,201,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.9033526,"Heinz Field","America/New_York","15212","PA","heinz-field","Heinz Field","Pittsburgh, PA","US","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",12,"Pittsburgh",TRUE,1119,"Pittsburgh, PA 15212",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"221","2018-09-10","2018-09-10_15.59.48","Eagles at Rams",0.849,"Philadelphia Eagles at Los Angeles Rams","2018-12-17T05:20:00","nfl",0.907,"2018-12-17T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-16T17:20:00","2018-04-20T00:47:14",FALSE,"",FALSE,4346919,FALSE,NA,1939,322.66,116,889,116,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.86898464,"Los Angeles Memorial Coliseum","America/Los_Angeles","90037","CA","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","Los Angeles, CA","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",12,"Los Angeles",TRUE,51012,"Los Angeles, CA 90037",34.01,-118.29,"2018-08-23T17:59:28Z","QRCODE",FALSE
"222","2018-09-10","2018-09-10_15.59.48","Saints at Panthers",0.827,"New Orleans Saints at Carolina Panthers","2018-12-18T05:15:00","nfl",0.89,"2018-12-18T01:15:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-17T20:15:00","2018-04-20T00:47:38",FALSE,"",FALSE,4347035,FALSE,NA,1422,234.41,78,523,78,NA,NA,"2018-08-24T21:53:42Z","QRCODE",FALSE,0,0.8968222,"Bank of America Stadium","America/New_York","28202","NC","bank-of-america-stadium","Bank of America Stadium","Charlotte, NC","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",9,"Charlotte",TRUE,1122,"Charlotte, NC 28202",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"223","2018-09-10","2018-09-10_15.59.48","Redskins at Titans",0.757,"Washington Redskins at Tennessee Titans","2018-12-23T21:00:00","nfl",0.846,"2018-12-23T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T12:00:00","2018-04-20T00:47:29",FALSE,"",FALSE,4346986,FALSE,NA,1042,192.49,59,652,58,NA,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,0,0.8546275,"Nissan Stadium","America/New_York","37213","TN","nissan-stadium","Nissan Stadium","Nashville, TN","US","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville",TRUE,1126,"Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"224","2018-09-10","2018-09-10_15.59.48","Bengals at Browns",0.802,"Cincinnati Bengals at Cleveland Browns","2018-12-23T22:00:00","nfl",0.853,"2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T13:00:00","2018-04-20T00:47:31",FALSE,"",FALSE,4346994,FALSE,NA,757,93.17,32,1350,32,NA,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,0,0.86852187,"FirstEnergy Stadium","America/New_York","44114","OH","firstenergy-stadium-15","FirstEnergy Stadium","Cleveland, OH","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",7,"Cleveland",TRUE,1123,"Cleveland, OH 44114",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"225","2018-09-10","2018-09-10_15.59.48","Texans at Eagles",0.823,"Houston Texans at Philadelphia Eagles","2018-12-23T22:00:00","nfl",0.891,"2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T13:00:00","2018-04-20T00:47:35",FALSE,"",FALSE,4347013,FALSE,NA,1339,347.45,147,514,147,NA,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,0,0.90542686,"Lincoln Financial Field","America/New_York","19148","PA","lincoln-financial-field","Lincoln Financial Field","Philadelphia, PA","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",16,"Philadelphia",TRUE,330,"Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"226","2018-09-10","2018-09-10_15.59.48","Jaguars at Dolphins",0.767,"Jacksonville Jaguars at Miami Dolphins","2018-12-23T22:00:00","nfl",0.838,"2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T13:00:00","2018-04-20T00:47:48",FALSE,"",FALSE,4347085,FALSE,NA,899,179.49,51,286,51,NA,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,0,0.8378203,"Hard Rock Stadium","America/New_York","33056","FL","hard-rock-stadium","Hard Rock Stadium","Miami Gardens, FL","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",36,"Miami Gardens",TRUE,29,"Miami Gardens, FL 33056",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"227","2018-09-10","2018-09-10_15.59.48","Vikings at Lions",0.87,"Minnesota Vikings at Detroit Lions","2018-12-23T22:00:00","nfl",0.925,"2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T13:00:00","2018-04-20T00:47:36",FALSE,"",FALSE,4347022,FALSE,NA,1019,197.82,79,668,79,NA,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,0,0.9029952,"Ford Field","America/Detroit","48226","MI","ford-field","Ford Field","Detroit, MI","US","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",10,"Detroit",TRUE,346,"Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
