"","date","timestamp","url","type","visible_until_utc","description","datetime_local","date_tbd","status","is_open","announce_date","short_title","title","time_tbd","popularity","created_at","datetime_tbd","score","datetime_utc","id","general_admission","visible_listing_count","median_price","lowest_price","average_price","listing_count","lowest_price_good_deals","highest_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","extended_address","postal_code","has_upcoming_events","address","slug","country","name","state","timezone","display_location","popularity_venue","num_upcoming_events","name_v2","metro_code","score_venue","id_venue","city","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"179","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","nfl","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Giants at Redskins","New York Giants at Washington Redskins",FALSE,0.735,"2018-04-20T00:47:17",FALSE,0.711,"2018-12-09T18:00:00",4346935,NA,NA,NA,97,230.87,634,97,1187,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","20785",TRUE,"1600 Fedex Way","fedex-field","US","FedEx Field","MD","America/New_York","Landover, MD",0,7,"FedEx Field",511,0.9333444,35,"Landover",-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"180","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","nfl","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Falcons at Packers","Atlanta Falcons at Green Bay Packers",FALSE,0.704,"2018-04-20T00:47:13",FALSE,0.676,"2018-12-09T18:00:00",4346910,NA,NA,NA,153,272.82,473,153,672,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","54304",TRUE,"1265 Lombardi Avenue","lambeau-field","US","Lambeau Field","WI","America/Chicago","Green Bay, WI",0,6,"Lambeau Field",658,0.92909414,1125,"Green Bay",-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"181","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","nfl","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Colts at Texans","Indianapolis Colts at Houston Texans",FALSE,0.692,"2018-04-20T00:47:35",FALSE,0.673,"2018-12-09T18:00:00",4347014,NA,NA,NA,45,188.14,605,45,2226,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","77054",TRUE,"1 Reliant Park","nrg-stadium","US","NRG Stadium","TX","America/Chicago","Houston, TX",0,44,"NRG Stadium",618,0.8624192,41,"Houston",-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"182","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","nfl","2018-12-10T01:05:00","","2018-12-09T13:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Bengals at Chargers","Cincinnati Bengals at Los Angeles Chargers",FALSE,0.695,"2018-04-20T00:47:52",FALSE,0.681,"2018-12-09T21:05:00",4347107,NA,NA,NA,112,208.49,523,112,581,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","90746",TRUE,"18400 Avalon Blvd","stubhub-center","US","StubHub Center","CA","America/Los_Angeles","Carson, CA",0,16,"StubHub Center",803,0.7228164,52,"Carson",-118.261,33.8643,NA,NA,NA
"183","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","nfl","2018-12-10T01:05:00","","2018-12-09T13:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Broncos at 49ers","Denver Broncos at San Francisco 49ers",FALSE,0.73,"2018-04-20T00:47:53",FALSE,0.703,"2018-12-09T21:05:00",4347114,NA,NA,NA,93,239.59,1048,93,2989,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","95054",TRUE,"4900 Marie P DeBartolo Way","levi-s-stadium","US","Levi's Stadium","CA","America/Los_Angeles","Santa Clara, CA",0,13,"Levi's Stadium",0,0.95768774,58670,"Santa Clara",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"184","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","nfl","2018-12-10T01:25:00","","2018-12-09T14:25:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Lions at Cardinals","Detroit Lions at Arizona Cardinals",FALSE,0.71,"2018-04-20T00:47:51",FALSE,0.68,"2018-12-09T21:25:00",4347099,NA,NA,NA,32,119.85,926,32,613,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","85305",TRUE,"1 Cardinals Drive","state-farm-stadium","US","State Farm Stadium","AZ","America/Phoenix","Glendale, AZ",0,10,"State Farm Stadium",753,0.93402725,43,"Glendale",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"185","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","nfl","2018-12-10T01:25:00","","2018-12-09T15:25:00",FALSE,"normal",TRUE,"2018-04-05T00:00:00","Eagles at Cowboys","Philadelphia Eagles at Dallas Cowboys",FALSE,0.756,"2018-04-05T23:08:46",FALSE,0.731,"2018-12-09T21:25:00",4327919,NA,NA,NA,51,471.54,2885,51,4309,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","76011",TRUE,"1 AT&T Way","at-t-stadium","US","AT&T Stadium","TX","America/Chicago","Arlington, TX",0,22,"AT&T Stadium",623,0.9751414,4965,"Arlington",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"186","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","nfl","2018-12-10T05:20:00","","2018-12-09T17:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Steelers at Raiders","Pittsburgh Steelers at Oakland Raiders",FALSE,0.709,"2018-04-20T01:04:24",FALSE,0.688,"2018-12-10T01:20:00",4347151,NA,NA,NA,212,424.79,469,212,1426,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","94621",TRUE,"7000 Coliseum Way","oakland-alameda-county-coliseum","US","Oakland-Alameda County Coliseum","CA","America/Los_Angeles","Oakland, CA",0,23,"Oakland-Alameda County Coliseum",807,0.7817843,14,"Oakland",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"187","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","nfl","2018-12-11T05:15:00","","2018-12-10T17:15:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Vikings at Seahawks","Minnesota Vikings at Seattle Seahawks",FALSE,0.72,"2018-04-20T00:47:55",FALSE,0.698,"2018-12-11T01:15:00",4347123,NA,794,342,125,365.63324,349,125,1341,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","98134",TRUE,"800 Occidental Ave S","centurylink-field","US","CenturyLink Field","WA","America/Los_Angeles","Seattle, WA",0,13,"CenturyLink Field",819,0.87232786,339,"Seattle",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"188","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","nfl","2018-12-14T05:20:00","","2018-12-13T19:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Chargers at Chiefs","Los Angeles Chargers at Kansas City Chiefs",FALSE,0.679,"2018-04-20T00:47:26",FALSE,0.665,"2018-12-14T01:20:00",4346978,NA,NA,NA,37,145.18,847,37,700,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","64129",TRUE,"1 Arrowhead Drive","arrowhead-stadium","US","Arrowhead Stadium","MO","America/Chicago","Kansas City, MO",0,9,"Arrowhead Stadium",616,0.8827867,1128,"Kansas City",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"189","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","nfl","2018-12-16T01:30:00","","2018-12-15T16:30:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Texans at Jets","Houston Texans at New York Jets",FALSE,0.705,"2018-04-20T00:47:35",FALSE,0.686,"2018-12-15T21:30:00",4347015,NA,NA,NA,29,134.92,1197,29,918,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","07073",TRUE,"1 MetLife Stadium Drive","metlife-stadium","US","MetLife Stadium","NJ","America/New_York","East Rutherford, NJ",0,17,"MetLife Stadium",501,0.94873494,1587,"East Rutherford",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"190","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","nfl","2018-12-16T01:30:00","","2018-12-15T14:30:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Browns at Broncos","Cleveland Browns at Denver Broncos",FALSE,0.668,"2018-04-20T01:04:04",FALSE,0.646,"2018-12-15T21:30:00",4347135,NA,NA,NA,99,258.35,171,99,1089,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","80204",TRUE,"1701 Bryant St.","sports-authority-field-at-mile-high","US","Sports Authority Field at Mile High","CO","America/Denver","Denver, CO",0,6,"Sports Authority Field at Mile High",751,0.9028296,1131,"Denver",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"191","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Cardinals at Falcons","Arizona Cardinals at Atlanta Falcons",FALSE,0.712,"2018-04-20T00:47:41",FALSE,0.683,"2018-12-16T18:00:00",4347047,NA,NA,NA,68,195.81,1060,68,1198,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","30313",TRUE,"35 Northside Dr NW","mercedes-benz-stadium","US","Mercedes-Benz Stadium","GA","America/New_York","Atlanta, GA",0,19,"Mercedes-Benz Stadium",0,0.76958936,419590,"Atlanta",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"192","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","nfl","2018-12-16T22:00:00","","2018-12-16T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Packers at Bears","Green Bay Packers at Chicago Bears",FALSE,0.738,"2018-04-20T00:47:32",FALSE,0.713,"2018-12-16T18:00:00",4347002,NA,NA,NA,153,404.64,202,169,2225,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","60605",TRUE,"1410 S. Museum Campus Drive","soldier-field","US","Soldier Field","IL","America/Chicago","Chicago, IL",0,10,"Soldier Field",602,0.940013,31,"Chicago",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"193","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Lions at Bills","Detroit Lions at Buffalo Bills",FALSE,0.672,"2018-04-20T00:47:43",FALSE,0.653,"2018-12-16T18:00:00",4347057,NA,NA,NA,25,97.61,1113,25,9541,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","14127",TRUE,"1 Bills Drive","new-era-field","US","New Era Field","NY","America/New_York","Orchard Park, NY",0,7,"New Era Field",514,0.8815085,1135,"Orchard Park",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"194","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Cowboys at Colts","Dallas Cowboys at Indianapolis Colts",FALSE,0.725,"2018-04-20T00:47:20",FALSE,0.698,"2018-12-16T18:00:00",4346955,NA,NA,NA,104,282.14,485,104,1974,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","46225",TRUE,"500 South Capitol Avenue","lucas-oil-stadium","US","Lucas Oil Stadium","IN","America/Indiana/Indianapolis","Indianapolis, IN",0,14,"Lucas Oil Stadium",527,0.9071682,1130,"Indianapolis",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"195","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Buccaneers at Ravens","Tampa Bay Buccaneers at Baltimore Ravens",FALSE,0.631,"2018-04-20T00:47:44",FALSE,0.619,"2018-12-16T18:00:00",4347066,NA,NA,NA,39,136.25,637,39,607,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","21230",TRUE,"1101 Russell St","m-t-bank-stadium","US","M&T Bank Stadium","MD","America/New_York","Baltimore, MD",0,8,"M&T Bank Stadium",512,0.8927189,1121,"Baltimore",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"196","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Redskins at Jaguars","Washington Redskins at Jacksonville Jaguars",FALSE,0.641,"2018-04-20T00:47:18",FALSE,0.632,"2018-12-16T18:00:00",4346945,NA,NA,NA,62,162.15,688,69,655,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","32202",TRUE,"1 Everbank Field Dr","everbank-field","US","EverBank Field","FL","America/New_York","Jacksonville, FL",0,9,"EverBank Field",561,0.83759147,5178,"Jacksonville",-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"197","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","nfl","2018-12-16T22:00:00","","2018-12-16T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Dolphins at Vikings","Miami Dolphins at Minnesota Vikings",FALSE,0.708,"2018-04-20T01:04:05",FALSE,0.681,"2018-12-16T18:00:00",4347144,NA,1014,194,99,236.66156,653,99,1623,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","55415",TRUE,"401 Chicago Avenue","u-s-bank-stadium","US","U.S. Bank Stadium","MN","America/Chicago","Minneapolis, MN",0,14,"U.S. Bank Stadium",0,0.88524246,218451,"Minneapolis",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"198","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Raiders at Bengals","Oakland Raiders at Cincinnati Bengals",FALSE,0.678,"2018-04-20T00:47:39",FALSE,0.663,"2018-12-16T18:00:00",4347037,NA,912,104,53,120.94118,612,53,601,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","45202",TRUE,"1 Paul Brown Stadium","paul-brown-stadium","US","Paul Brown Stadium","OH","America/New_York","Cincinnati, OH",0,7,"Paul Brown Stadium",515,0.86166537,1124,"Cincinnati",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"199","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","nfl","2018-12-16T22:00:00","","2018-12-16T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Titans at Giants","Tennessee Titans at New York Giants",FALSE,0.684,"2018-04-20T00:47:29",FALSE,0.672,"2018-12-16T18:00:00",4346988,NA,NA,NA,82,224.85,811,82,1488,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","07073",TRUE,"1 MetLife Stadium Drive","metlife-stadium","US","MetLife Stadium","NJ","America/New_York","East Rutherford, NJ",0,17,"MetLife Stadium",501,0.94873494,1587,"East Rutherford",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"200","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","nfl","2018-12-17T01:05:00","","2018-12-16T13:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Seahawks at 49ers","Seattle Seahawks at San Francisco 49ers",FALSE,0.718,"2018-04-20T00:47:55",FALSE,0.697,"2018-12-16T21:05:00",4347122,NA,NA,NA,97,229.12,1124,97,2989,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","95054",TRUE,"4900 Marie P DeBartolo Way","levi-s-stadium","US","Levi's Stadium","CA","America/Los_Angeles","Santa Clara, CA",0,13,"Levi's Stadium",0,0.95768774,58670,"Santa Clara",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"201","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","nfl","2018-12-17T01:25:00","","2018-12-16T16:25:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Patriots at Steelers","New England Patriots at Pittsburgh Steelers",FALSE,0.749,"2018-04-20T00:47:46",FALSE,0.725,"2018-12-16T21:25:00",4347077,NA,1177,350,201,434.48468,685,200,10750,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","15212",TRUE,"100 Art Rooney Avenue","heinz-field","US","Heinz Field","PA","America/New_York","Pittsburgh, PA",0,10,"Heinz Field",508,0.9033526,1119,"Pittsburgh",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"202","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","nfl","2018-12-17T05:20:00","","2018-12-16T17:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Eagles at Rams","Philadelphia Eagles at Los Angeles Rams",FALSE,0.708,"2018-04-20T00:47:14",FALSE,0.69,"2018-12-17T01:20:00",4346919,NA,NA,NA,118,323.08,871,118,1939,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","90037",TRUE,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","US","Los Angeles Memorial Coliseum","CA","America/Los_Angeles","Los Angeles, CA",0,11,"Los Angeles Memorial Coliseum",0,0.86898464,51012,"Los Angeles",-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"203","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","nfl","2018-12-18T05:15:00","","2018-12-17T20:15:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Saints at Panthers","New Orleans Saints at Carolina Panthers",FALSE,0.704,"2018-04-20T00:47:38",FALSE,0.691,"2018-12-18T01:15:00",4347035,NA,NA,NA,78,220.88,542,82,1422,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","28202",TRUE,"800 South Mint Street","bank-of-america-stadium","US","Bank of America Stadium","NC","America/New_York","Charlotte, NC",0,9,"Bank of America Stadium",517,0.8968222,1122,"Charlotte",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"204","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","nfl","2018-12-23T21:00:00","","2018-12-23T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Redskins at Titans","Washington Redskins at Tennessee Titans",FALSE,0.632,"2018-04-20T00:47:29",FALSE,0.625,"2018-12-23T17:00:00",4346986,NA,NA,NA,51,191.43,642,51,1042,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","37213",TRUE,"1 Titans Way","nissan-stadium","US","Nissan Stadium","TN","America/New_York","Nashville, TN",0,14,"Nissan Stadium",659,0.8546275,1126,"Nashville",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"205","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","nfl","2018-12-23T22:00:00","","2018-12-23T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Bengals at Browns","Cincinnati Bengals at Cleveland Browns",FALSE,0.66,"2018-04-20T00:47:31",FALSE,0.649,"2018-12-23T18:00:00",4346994,NA,1565,74,32,93.24021,1328,29,757,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","44114",TRUE,"100 Alfred Lerner Way","firstenergy-stadium-15","US","FirstEnergy Stadium","OH","America/New_York","Cleveland, OH",0,7,"FirstEnergy Stadium",510,0.86852187,1123,"Cleveland",-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"206","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","nfl","2018-12-23T22:00:00","","2018-12-23T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Texans at Eagles","Houston Texans at Philadelphia Eagles",FALSE,0.683,"2018-04-20T00:47:35",FALSE,0.673,"2018-12-23T18:00:00",4347013,NA,NA,NA,142,340.8,588,142,1339,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","19148",TRUE,"1020 Pattison Ave","lincoln-financial-field","US","Lincoln Financial Field","PA","America/New_York","Philadelphia, PA",0,17,"Lincoln Financial Field",504,0.90542686,330,"Philadelphia",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"207","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","nfl","2018-12-23T22:00:00","","2018-12-23T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Falcons at Panthers","Atlanta Falcons at Carolina Panthers",FALSE,0.684,"2018-04-20T00:47:41",FALSE,0.674,"2018-12-23T18:00:00",4347046,NA,NA,NA,82,230.52,612,82,1132,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","28202",TRUE,"800 South Mint Street","bank-of-america-stadium","US","Bank of America Stadium","NC","America/New_York","Charlotte, NC",0,9,"Bank of America Stadium",517,0.8968222,1122,"Charlotte",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"208","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","nfl","2018-12-23T22:00:00","","2018-12-23T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Packers at Jets","Green Bay Packers at New York Jets",FALSE,0.743,"2018-04-20T00:47:22",FALSE,0.727,"2018-12-23T18:00:00",4346959,NA,NA,NA,92,307.34,855,92,6043,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","07073",TRUE,"1 MetLife Stadium Drive","metlife-stadium","US","MetLife Stadium","NJ","America/New_York","East Rutherford, NJ",0,17,"MetLife Stadium",501,0.94873494,1587,"East Rutherford",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"209","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","nfl","2018-12-23T22:00:00","","2018-12-23T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Vikings at Lions","Minnesota Vikings at Detroit Lions",FALSE,0.719,"2018-04-20T00:47:36",FALSE,0.695,"2018-12-23T18:00:00",4347022,NA,NA,NA,79,198.43,661,79,1019,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","48226",TRUE,"2000 Brush St.","ford-field","US","Ford Field","MI","America/Detroit","Detroit, MI",0,11,"Ford Field",505,0.9029952,346,"Detroit",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
