"","date","timestamp","created_at","status","description","datetime_utc","date_tbd","popularity","score","time_tbd","is_open","visible_until_utc","url","datetime_tbd","id","announce_date","type","datetime_local","short_title","title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","address","has_upcoming_events","display_location","metro_code","extended_address","popularity_venue","score_venue","state","country","name","url_venue","slug","postal_code","id_venue","timezone","name_v2","num_upcoming_events","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"179","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:13","normal","","2018-12-09T18:00:00",FALSE,0.817,0.894,FALSE,FALSE,"2018-12-09T22:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",FALSE,4346910,"2018-04-20T00:00:00","nfl","2018-12-09T12:00:00","Falcons at Packers","Atlanta Falcons at Green Bay Packers",NA,415,237,158,277.97348,160,691,1044,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1265 Lombardi Avenue",TRUE,"Green Bay, WI",658,"Green Bay, WI 54304",0,0.92909414,"WI","US","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","54304",1125,"America/Chicago","Lambeau Field",6,"Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"180","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:35","normal","","2018-12-09T18:00:00",FALSE,0.812,0.898,FALSE,FALSE,"2018-12-09T22:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",FALSE,4347014,"2018-04-20T00:00:00","nfl","2018-12-09T12:00:00","Colts at Texans","Indianapolis Colts at Houston Texans",NA,585,134,36,180.71794,37,2234,1068,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Reliant Park",TRUE,"Houston, TX",618,"Houston, TX 77054",0,0.8624192,"TX","US","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","77054",41,"America/Chicago","NRG Stadium",44,"Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"181","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:52","normal","","2018-12-09T21:05:00",FALSE,0.809,0.9,FALSE,FALSE,"2018-12-10T01:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",FALSE,4347107,"2018-04-20T00:00:00","nfl","2018-12-09T13:05:00","Bengals at Chargers","Cincinnati Bengals at Los Angeles Chargers",NA,523,NA,112,208.49,112,581,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","18400 Avalon Blvd",TRUE,"Carson, CA",803,"Carson, CA 90746",0,0.7228164,"CA","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","90746",52,"America/Los_Angeles","StubHub Center",16,"Carson",33.8643,-118.261,NA,NA,NA
"182","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:53","normal","","2018-12-09T21:05:00",FALSE,0.856,0.945,FALSE,FALSE,"2018-12-10T01:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",FALSE,4347114,"2018-04-20T00:00:00","nfl","2018-12-09T13:05:00","Broncos at 49ers","Denver Broncos at San Francisco 49ers",NA,966,221,98,246.66667,100,2995,1130,"2018-08-24T21:53:42Z",FALSE,"QRCODE","4900 Marie P DeBartolo Way",TRUE,"Santa Clara, CA",0,"Santa Clara, CA 95054",0,0.95768774,"CA","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054",58670,"America/Los_Angeles","Levi's Stadium",13,"Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"183","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:51","normal","","2018-12-09T21:25:00",FALSE,0.827,0.909,FALSE,FALSE,"2018-12-10T01:25:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",FALSE,4347099,"2018-04-20T00:00:00","nfl","2018-12-09T14:25:00","Lions at Cardinals","Detroit Lions at Arizona Cardinals",NA,1038,101,30,117.72447,30,615,1554,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Cardinals Drive",TRUE,"Glendale, AZ",753,"Glendale, AZ 85305",0,0.93402725,"AZ","US","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","85305",43,"America/Phoenix","State Farm Stadium",9,"Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"184","2018-09-21","2018-09-21_11.00.46","2018-04-05T23:08:46","normal","","2018-12-09T21:25:00",FALSE,0.869,0.97,FALSE,TRUE,"2018-12-10T01:25:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",FALSE,4327919,"2018-04-05T00:00:00","nfl","2018-12-09T15:25:00","Eagles at Cowboys","Philadelphia Eagles at Dallas Cowboys",NA,3092,359,49,434.0178,49,4309,2347,"2018-04-17T22:02:33Z",FALSE,"QRCODE","1 AT&T Way",TRUE,"Arlington, TX",623,"Arlington, TX 76011",0,0.9751414,"TX","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","76011",4965,"America/Chicago","AT&T Stadium",22,"Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"185","2018-09-21","2018-09-21_11.00.46","2018-04-20T01:04:24","normal","","2018-12-10T01:20:00",FALSE,0.828,0.915,FALSE,FALSE,"2018-12-10T05:20:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",FALSE,4347151,"2018-04-20T00:00:00","nfl","2018-12-09T17:20:00","Steelers at Raiders","Pittsburgh Steelers at Oakland Raiders",NA,504,374,179,400.3988,179,1069,791,"2018-08-24T21:53:42Z",FALSE,"QRCODE","7000 Coliseum Way",TRUE,"Oakland, CA",807,"Oakland, CA 94621",0,0.7817843,"CA","US","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","94621",14,"America/Los_Angeles","Oakland-Alameda County Coliseum",21,"Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"186","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:55","normal","","2018-12-11T01:15:00",FALSE,0.829,0.917,FALSE,FALSE,"2018-12-11T05:15:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",FALSE,4347123,"2018-04-20T00:00:00","nfl","2018-12-10T17:15:00","Vikings at Seahawks","Minnesota Vikings at Seattle Seahawks",NA,338,347,128,367.8018,142,1341,781,"2018-08-24T21:53:42Z",FALSE,"QRCODE","800 Occidental Ave S",TRUE,"Seattle, WA",819,"Seattle, WA 98134",0,0.87232786,"WA","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","98134",339,"America/Los_Angeles","CenturyLink Field",12,"Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"187","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:26","normal","","2018-12-14T01:20:00",FALSE,0.801,0.887,FALSE,FALSE,"2018-12-14T05:20:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",FALSE,4346978,"2018-04-20T00:00:00","nfl","2018-12-13T19:20:00","Chargers at Chiefs","Los Angeles Chargers at Kansas City Chiefs",NA,966,122,38,140.45134,38,700,1126,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Arrowhead Drive",TRUE,"Kansas City, MO",616,"Kansas City, MO 64129",0,0.8827867,"MO","US","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","64129",1128,"America/Chicago","Arrowhead Stadium",9,"Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"188","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:35","normal","","2018-12-15T21:30:00",FALSE,0.822,0.91,FALSE,FALSE,"2018-12-16T01:30:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",FALSE,4347015,"2018-04-20T00:00:00","nfl","2018-12-15T16:30:00","Texans at Jets","Houston Texans at New York Jets",NA,1122,124,36,150.6934,36,918,1369,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 MetLife Stadium Drive",TRUE,"East Rutherford, NJ",501,"East Rutherford, NJ 07073",0,0.94873494,"NJ","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073",1587,"America/New_York","MetLife Stadium",17,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"189","2018-09-21","2018-09-21_11.00.46","2018-04-20T01:04:04","normal","","2018-12-15T21:30:00",FALSE,0.792,0.871,FALSE,FALSE,"2018-12-16T01:30:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",FALSE,4347135,"2018-04-20T00:00:00","nfl","2018-12-15T14:30:00","Browns at Broncos","Cleveland Browns at Denver Broncos",NA,141,238,84,294.80142,119,1204,797,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1701 Bryant St.",TRUE,"Denver, CO",751,"Denver, CO 80204",0,0.9028296,"CO","US","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","80204",1131,"America/Denver","Sports Authority Field at Mile High",6,"Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"190","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:41","normal","","2018-12-16T18:00:00",FALSE,0.824,0.901,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",FALSE,4347047,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Cardinals at Falcons","Arizona Cardinals at Atlanta Falcons",NA,1043,161,62,193.14189,64,1193,1199,"2018-08-24T21:53:42Z",FALSE,"QRCODE","35 Northside Dr NW",TRUE,"Atlanta, GA",0,"Atlanta, GA 30313",0,0.76958936,"GA","US","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","30313",419590,"America/New_York","Mercedes-Benz Stadium",19,"Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"191","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:20","normal","","2018-12-16T18:00:00",FALSE,0.836,0.926,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",FALSE,4346955,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Cowboys at Colts","Dallas Cowboys at Indianapolis Colts",NA,451,230,117,286.71176,117,1974,923,"2018-08-24T21:53:42Z",FALSE,"QRCODE","500 South Capitol Avenue",TRUE,"Indianapolis, IN",527,"Indianapolis, IN 46225",0,0.9071682,"IN","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","46225",1130,"America/Indiana/Indianapolis","Lucas Oil Stadium",14,"Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"192","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:43","normal","","2018-12-16T18:00:00",FALSE,0.787,0.864,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",FALSE,4347057,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Lions at Bills","Detroit Lions at Buffalo Bills",NA,1196,63,24,83.70987,24,636,1512,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Bills Drive",TRUE,"Orchard Park, NY",514,"Orchard Park, NY 14127",0,0.8815085,"NY","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","14127",1135,"America/New_York","New Era Field",7,"Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"193","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:32","normal","","2018-12-16T18:00:00",FALSE,0.854,0.946,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",FALSE,4347002,"2018-04-20T00:00:00","nfl","2018-12-16T12:00:00","Packers at Bears","Green Bay Packers at Chicago Bears",NA,155,362,163,446.6129,180,2225,919,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1410 S. Museum Campus Drive",TRUE,"Chicago, IL",602,"Chicago, IL 60605",0,0.940013,"IL","US","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","60605",31,"America/Chicago","Soldier Field",10,"Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"194","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:44","normal","","2018-12-16T18:00:00",FALSE,0.777,0.851,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",FALSE,4347066,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Buccaneers at Ravens","Tampa Bay Buccaneers at Baltimore Ravens",NA,722,95,39,127.80332,39,607,1278,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1101 Russell St",TRUE,"Baltimore, MD",512,"Baltimore, MD 21230",0,0.8927189,"MD","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230",1121,"America/New_York","M&T Bank Stadium",8,"Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"195","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:18","normal","","2018-12-16T18:00:00",FALSE,0.758,0.836,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945",FALSE,4346945,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Redskins at Jaguars","Washington Redskins at Jacksonville Jaguars",NA,662,129,63,162.73717,63,653,869,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Everbank Field Dr",TRUE,"Jacksonville, FL",561,"Jacksonville, FL 32202",0,0.83759147,"FL","US","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","32202",5178,"America/New_York","EverBank Field",9,"Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"196","2018-09-21","2018-09-21_11.00.46","2018-04-20T01:04:05","normal","","2018-12-16T18:00:00",FALSE,0.829,0.915,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",FALSE,4347144,"2018-04-20T00:00:00","nfl","2018-12-16T12:00:00","Dolphins at Vikings","Miami Dolphins at Minnesota Vikings",NA,645,198,99,238.35349,105,1623,1007,"2018-08-24T21:53:42Z",FALSE,"QRCODE","401 Chicago Avenue",TRUE,"Minneapolis, MN",0,"Minneapolis, MN 55415",0,0.88524246,"MN","US","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","55415",218451,"America/Chicago","U.S. Bank Stadium",14,"Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"197","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:39","normal","","2018-12-16T18:00:00",FALSE,0.805,0.889,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",FALSE,4347037,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Raiders at Bengals","Oakland Raiders at Cincinnati Bengals",NA,608,103,53,119.79605,53,601,908,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 Paul Brown Stadium",TRUE,"Cincinnati, OH",515,"Cincinnati, OH 45202",0,0.86166537,"OH","US","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","45202",1124,"America/New_York","Paul Brown Stadium",7,"Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"198","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:29","normal","","2018-12-16T18:00:00",FALSE,0.804,0.895,FALSE,FALSE,"2018-12-16T22:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",FALSE,4346988,"2018-04-20T00:00:00","nfl","2018-12-16T13:00:00","Titans at Giants","Tennessee Titans at New York Giants",NA,684,178,79,217.77339,80,1264,1433,"2018-08-24T21:53:42Z",FALSE,"QRCODE","1 MetLife Stadium Drive",TRUE,"East Rutherford, NJ",501,"East Rutherford, NJ 07073",0,0.94873494,"NJ","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073",1587,"America/New_York","MetLife Stadium",17,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"199","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:55","normal","","2018-12-16T21:05:00",FALSE,0.84,0.931,FALSE,FALSE,"2018-12-17T01:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",FALSE,4347122,"2018-04-20T00:00:00","nfl","2018-12-16T13:05:00","Seahawks at 49ers","Seattle Seahawks at San Francisco 49ers",NA,1097,196,93,228.84412,102,2993,1124,"2018-08-24T21:53:42Z",FALSE,"QRCODE","4900 Marie P DeBartolo Way",TRUE,"Santa Clara, CA",0,"Santa Clara, CA 95054",0,0.95768774,"CA","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054",58670,"America/Los_Angeles","Levi's Stadium",13,"Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"200","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:46","normal","","2018-12-16T21:25:00",FALSE,0.855,0.953,FALSE,FALSE,"2018-12-17T01:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",FALSE,4347077,"2018-04-20T00:00:00","nfl","2018-12-16T16:25:00","Patriots at Steelers","New England Patriots at Pittsburgh Steelers",NA,674,346,193,432.09644,193,10750,1097,"2018-08-24T21:53:42Z",FALSE,"QRCODE","100 Art Rooney Avenue",TRUE,"Pittsburgh, PA",508,"Pittsburgh, PA 15212",0,0.9033526,"PA","US","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","15212",1119,"America/New_York","Heinz Field",10,"Pittsburgh",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"201","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:14","normal","","2018-12-17T01:20:00",FALSE,0.826,0.914,FALSE,FALSE,"2018-12-17T05:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",FALSE,4346919,"2018-04-20T00:00:00","nfl","2018-12-16T17:20:00","Eagles at Rams","Philadelphia Eagles at Los Angeles Rams",NA,699,282,110,347.78253,116,1939,1360,"2018-08-24T21:53:42Z",FALSE,"QRCODE","3911 S Figueroa St",TRUE,"Los Angeles, CA",0,"Los Angeles, CA 90037",0,0.86898464,"CA","US","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","90037",51012,"America/Los_Angeles","Los Angeles Memorial Coliseum",11,"Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"202","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:38","normal","","2018-12-18T01:15:00",FALSE,0.807,0.899,FALSE,FALSE,"2018-12-18T05:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",FALSE,4347035,"2018-04-20T00:00:00","nfl","2018-12-17T20:15:00","Saints at Panthers","New Orleans Saints at Carolina Panthers",NA,529,156,77,219.60492,78,1422,1070,"2018-08-24T21:53:42Z",FALSE,"QRCODE","800 South Mint Street",TRUE,"Charlotte, NC",517,"Charlotte, NC 28202",0,0.8968222,"NC","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202",1122,"America/New_York","Bank of America Stadium",9,"Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"203","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:29","normal","","2018-12-23T17:00:00",FALSE,0.758,0.836,FALSE,FALSE,"2018-12-23T21:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",FALSE,4346986,"2018-04-20T00:00:00","nfl","2018-12-23T12:00:00","Redskins at Titans","Washington Redskins at Tennessee Titans",NA,626,129,39,148.6246,39,788,1021,"2018-08-24T21:53:43Z",FALSE,"QRCODE","1 Titans Way",TRUE,"Nashville, TN",659,"Nashville, TN 37213",0,0.8546275,"TN","US","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","37213",1126,"America/New_York","Nissan Stadium",14,"Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"204","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:31","normal","","2018-12-23T18:00:00",FALSE,0.769,0.855,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",FALSE,4346994,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Bengals at Browns","Cincinnati Bengals at Cleveland Browns",NA,629,106,30,127.50556,35,756,1403,"2018-08-24T21:53:43Z",FALSE,"QRCODE","100 Alfred Lerner Way",TRUE,"Cleveland, OH",510,"Cleveland, OH 44114",0,0.86852187,"OH","US","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","44114",1123,"America/New_York","FirstEnergy Stadium",6,"Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"205","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:35","normal","","2018-12-23T18:00:00",FALSE,0.806,0.898,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",FALSE,4347013,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Texans at Eagles","Houston Texans at Philadelphia Eagles",NA,575,287,119,342.60522,147,1354,1153,"2018-08-24T21:53:43Z",FALSE,"QRCODE","1020 Pattison Ave",TRUE,"Philadelphia, PA",504,"Philadelphia, PA 19148",0,0.90542686,"PA","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148",330,"America/New_York","Lincoln Financial Field",16,"Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"206","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:36","normal","","2018-12-23T18:00:00",FALSE,0.839,0.934,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",FALSE,4347022,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Vikings at Lions","Minnesota Vikings at Detroit Lions",NA,683,174,79,201.72475,79,2392,921,"2018-08-24T21:53:43Z",FALSE,"QRCODE","2000 Brush St.",TRUE,"Detroit, MI",505,"Detroit, MI 48226",0,0.9029952,"MI","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field","48226",346,"America/Detroit","Ford Field",11,"Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"207","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:22","normal","","2018-12-23T18:00:00",FALSE,0.861,0.968,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",FALSE,4346959,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Packers at Jets","Green Bay Packers at New York Jets",NA,781,242,87,278.06018,103,1344,1130,"2018-08-24T21:53:43Z",FALSE,"QRCODE","1 MetLife Stadium Drive",TRUE,"East Rutherford, NJ",501,"East Rutherford, NJ 07073",0,0.94873494,"NJ","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073",1587,"America/New_York","MetLife Stadium",17,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"208","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:48","normal","","2018-12-23T18:00:00",FALSE,0.775,0.873,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085",FALSE,4347085,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Jaguars at Dolphins","Jacksonville Jaguars at Miami Dolphins",NA,255,132,52,152.99608,53,899,852,"2018-08-24T21:53:43Z",FALSE,"QRCODE","347 Don Shula Dr.",TRUE,"Miami Gardens, FL",528,"Miami Gardens, FL 33056",0,0.8378203,"FL","US","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","33056",29,"America/New_York","Hard Rock Stadium",38,"Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"209","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:41","normal","","2018-12-23T18:00:00",FALSE,0.801,0.893,FALSE,FALSE,"2018-12-23T22:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",FALSE,4347046,"2018-04-20T00:00:00","nfl","2018-12-23T13:00:00","Falcons at Panthers","Atlanta Falcons at Carolina Panthers",NA,637,168,84,227.50235,85,1099,1017,"2018-08-24T21:53:43Z",FALSE,"QRCODE","800 South Mint Street",TRUE,"Charlotte, NC",517,"Charlotte, NC 28202",0,0.8968222,"NC","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202",1122,"America/New_York","Bank of America Stadium",9,"Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
