"","date","timestamp","datetime_tbd","description","is_open","short_title","visible_until_utc","type","score","time_tbd","date_tbd","announce_date","popularity","url","datetime_local","status","title","datetime_utc","created_at","id","general_admission","median_price","lowest_price_good_deals","lowest_price","visible_listing_count","average_price","highest_price","listing_count","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","has_upcoming_events","score_venue","slug","country","city","popularity_venue","postal_code","url_venue","extended_address","timezone","address","name","display_location","metro_code","state","id_venue","num_upcoming_events","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Saints at Falcons","2018-09-23T21:00:00","nfl",0.953,FALSE,FALSE,"2018-04-20T00:00:00",0.957,"https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053","2018-09-23T13:00:00","normal","New Orleans Saints at Atlanta Falcons","2018-09-23T17:00:00","2018-04-20T00:47:42",4347053,NA,241,141,141,815,276.14423,1194,527,FALSE,"2018-08-24T18:29:05Z","QRCODE","Mercedes-Benz Stadium",TRUE,0.76958936,"mercedes-benz-stadium","US","Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium","Atlanta, GA",0,"GA",419590,19,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"12","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Titans at Jaguars","2018-09-23T21:00:00","nfl",0.827,FALSE,FALSE,"2018-04-20T00:00:00",0.871,"https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950","2018-09-23T13:00:00","normal","Tennessee Titans at Jacksonville Jaguars","2018-09-23T17:00:00","2018-04-20T00:47:19",4346950,NA,77,39,41,614,108.03518,775,398,FALSE,"2018-08-24T18:26:19Z","QRCODE","EverBank Field",TRUE,0.83759147,"everbank-field","US","Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York","1 Everbank Field Dr","EverBank Field","Jacksonville, FL",561,"FL",5178,9,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"13","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Chargers at Rams","2018-09-24T00:05:00","nfl",0.904,FALSE,FALSE,"2018-04-20T00:00:00",0.923,"https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923","2018-09-23T13:05:00","normal","Los Angeles Chargers at Los Angeles Rams","2018-09-23T20:05:00","2018-04-20T00:47:14",4346923,NA,92,41,41,1184,112.75931,459,806,FALSE,"2018-09-05T22:17:11Z","QRCODE","Los Angeles Memorial Coliseum",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles","3911 S Figueroa St","Los Angeles Memorial Coliseum","Los Angeles, CA",0,"CA",51012,11,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"14","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Cowboys at Seahawks","2018-09-24T00:25:00","nfl",0.984,FALSE,FALSE,"2018-04-20T00:00:00",0.979,"https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129","2018-09-23T13:25:00","normal","Dallas Cowboys at Seattle Seahawks","2018-09-23T20:25:00","2018-04-20T00:47:56",4347129,NA,535,234,224,301,577.6194,2801,155,FALSE,"2018-03-02T22:54:54Z","QRCODE","CenturyLink Field",TRUE,0.87232786,"centurylink-field","US","Seattle",0,"98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","America/Los_Angeles","800 Occidental Ave S","CenturyLink Field","Seattle, WA",819,"WA",339,18,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"15","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bears at Cardinals","2018-09-24T00:25:00","nfl",0.953,FALSE,FALSE,"2018-04-20T00:00:00",0.959,"https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","2018-09-23T13:25:00","normal","Chicago Bears at Arizona Cardinals","2018-09-23T20:25:00","2018-04-20T00:47:52",4347104,NA,165,83,88,705,188,623,367,FALSE,"2018-08-24T20:34:25Z","QRCODE","State Farm Stadium",TRUE,0.93402725,"state-farm-stadium","US","Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix","1 Cardinals Drive","State Farm Stadium","Glendale, AZ",753,"AZ",43,10,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"16","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Patriots at Lions","2018-09-24T04:20:00","nfl",0.975,FALSE,FALSE,"2018-04-20T00:00:00",0.974,"https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","2018-09-23T20:20:00","normal","New England Patriots at Detroit Lions","2018-09-24T00:20:00","2018-04-20T00:47:37",4347028,NA,247,42,137,842,286.51288,2455,427,FALSE,"2018-08-24T18:27:28Z","QRCODE","Ford Field",TRUE,0.9029952,"ford-field","US","Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit","2000 Brush St.","Ford Field","Detroit, MI",505,"MI",346,9,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"17","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Steelers at Buccaneers","2018-09-25T04:15:00","nfl",0.907,FALSE,FALSE,"2018-04-20T00:00:00",0.919,"https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","2018-09-24T20:15:00","normal","Pittsburgh Steelers at Tampa Bay Buccaneers","2018-09-25T00:15:00","2018-04-20T00:47:16",4346932,NA,NA,202,202,NA,376.19,1038,31,FALSE,"2018-08-24T20:35:07Z","QRCODE","Raymond James Stadium",TRUE,0.86513025,"raymond-james-stadium","US","Tampa",0,"33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","America/New_York","4201 North Dale Mabry Highway","Raymond James Stadium","Tampa, FL",539,"FL",39,14,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"18","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Vikings at Rams","2018-09-28T04:20:00","nfl",0.918,FALSE,FALSE,"2018-04-20T00:00:00",0.909,"https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","2018-09-27T17:20:00","normal","Minnesota Vikings at Los Angeles Rams","2018-09-28T00:20:00","2018-04-20T00:47:14",4346922,NA,154,64,68,1109,199.6042,971,523,FALSE,"2018-09-05T22:17:16Z","QRCODE","Los Angeles Memorial Coliseum",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles","3911 S Figueroa St","Los Angeles Memorial Coliseum","Los Angeles, CA",0,"CA",51012,11,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"19","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","2018-09-29T03:00:00","sports",0.353,FALSE,FALSE,"2018-06-05T00:00:00",0.517,"https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810","2018-09-28T19:00:00","normal","Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","2018-09-28T23:00:00","2018-06-05T16:00:59",4401810,NA,12,NA,12,1,12,12,1,NA,NA,NA,"Memorial Coliseum",TRUE,0.4125833,"memorial-coliseum-1","US","Lexington",0,"40506","https://seatgeek.com/venues/memorial-coliseum-1/tickets","Lexington, KY 40506","America/New_York","338 Lexington Avenue","Memorial Coliseum","Lexington, KY",541,"KY",5102,25,38.04,-84.5,NA,NA,NA
"20","2018-09-18","2018-09-18_11.00.31",FALSE,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",TRUE,"Southwest Classic: Arkansas vs Texas A&M","2018-09-29T20:00:00","ncaa_football",0.92,FALSE,FALSE,"2017-12-05T00:00:00",0.917,"https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-11-am/4163969","2018-09-29T11:00:00","normal","Southwest Classic: Arkansas vs Texas A&M","2018-09-29T16:00:00","2017-12-05T15:00:24",4163969,NA,261,101,101,921,417.84232,29213,1909,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium",TRUE,0.9751414,"at-t-stadium","US","Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago","1 AT&T Way","AT&T Stadium","Arlington, TX",623,"TX",4965,22,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"21","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"South Alabama at Appalachian State","2018-09-29T23:30:00","ncaa_football",0.527,FALSE,FALSE,"2018-02-28T00:00:00",0.629,"https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951","2018-09-29T15:30:00","normal","South Alabama Jaguars at Appalachian State Mountaineers Football","2018-09-29T19:30:00","2018-02-28T15:00:11",4281951,NA,83,46,46,83,93.18012,215,161,NA,NA,NA,"Kidd Brewer Stadium",TRUE,0.57884717,"kidd-brewer-stadium","US","Boone",0,"28607","https://seatgeek.com/venues/kidd-brewer-stadium/tickets","Boone, NC 28607","America/New_York","1 Kidd Brewer Stadium","Kidd Brewer Stadium","Boone, NC",517,"NC",3723,5,36.2116,-81.6856,NA,NA,NA
"22","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Eagles at Titans","2018-09-30T20:00:00","nfl",0.92,FALSE,FALSE,"2018-04-20T00:00:00",0.9,"https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992","2018-09-30T12:00:00","normal","Philadelphia Eagles at Tennessee Titans","2018-09-30T16:00:00","2018-04-20T00:47:30",4346992,NA,387,188,190,539,818.7048,126804,315,FALSE,"2018-08-24T20:47:49Z","QRCODE","Nissan Stadium",TRUE,0.8546275,"nissan-stadium","US","Nashville",0,"37213","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","America/New_York","1 Titans Way","Nissan Stadium","Nashville, TN",659,"TN",1126,14,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"23","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bills at Packers","2018-09-30T21:00:00","nfl",0.939,FALSE,FALSE,"2018-04-20T00:00:00",0.915,"https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911","2018-09-30T12:00:00","normal","Buffalo Bills at Green Bay Packers","2018-09-30T17:00:00","2018-04-20T00:47:13",4346911,NA,364,187,208,488,408.96213,1138,132,FALSE,"2018-08-24T20:38:24Z","QRCODE","Lambeau Field",TRUE,0.92909414,"lambeau-field","US","Green Bay",0,"54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","America/Chicago","1265 Lombardi Avenue","Lambeau Field","Green Bay, WI",658,"WI",1125,6,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"24","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Buccaneers at Bears","2018-09-30T21:00:00","nfl",0.922,FALSE,FALSE,"2018-04-20T00:00:00",0.903,"https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009","2018-09-30T12:00:00","normal","Tampa Bay Buccaneers at Chicago Bears","2018-09-30T17:00:00","2018-04-20T00:47:33",4347009,NA,293,153,180,549,343.44928,1017,69,FALSE,"2018-08-24T20:48:11Z","QRCODE","Soldier Field",TRUE,0.940013,"soldier-field","US","Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago","1410 S. Museum Campus Drive","Soldier Field","Chicago, IL",602,"IL",31,10,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"25","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Dolphins at Patriots","2018-09-30T21:00:00","nfl",0.967,FALSE,FALSE,"2018-04-20T00:00:00",0.935,"https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-09-30T13:00:00","normal","Miami Dolphins at New England Patriots","2018-09-30T17:00:00","2018-04-20T00:47:49",4347092,NA,433,269,288,466,545.075,2072,80,FALSE,"2018-08-24T20:51:36Z","QRCODE","Gillette Stadium",TRUE,0.8983344,"gillette-stadium","US","Foxborough",0,"02035","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","America/New_York","1 Patriot Place","Gillette Stadium","Foxborough, MA",506,"MA",33,15,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"26","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Jets at Jaguars","2018-09-30T21:00:00","nfl",0.852,FALSE,FALSE,"2018-04-20T00:00:00",0.856,"https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949","2018-09-30T13:00:00","normal","New York Jets at Jacksonville Jaguars","2018-09-30T17:00:00","2018-04-20T00:47:19",4346949,NA,103,58,58,688,127.681625,489,468,FALSE,"2018-08-24T20:38:35Z","QRCODE","EverBank Field",TRUE,0.83759147,"everbank-field","US","Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York","1 Everbank Field Dr","EverBank Field","Jacksonville, FL",561,"FL",5178,9,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"27","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bengals at Falcons","2018-09-30T21:00:00","nfl",0.942,FALSE,FALSE,"2018-04-20T00:00:00",0.917,"https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052","2018-09-30T13:00:00","normal","Cincinnati Bengals at Atlanta Falcons","2018-09-30T17:00:00","2018-04-20T00:47:42",4347052,NA,191,68,68,1011,205.50252,1079,796,FALSE,"2018-08-23T20:14:46Z","QRCODE","Mercedes-Benz Stadium",TRUE,0.76958936,"mercedes-benz-stadium","US","Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium","Atlanta, GA",0,"GA",419590,19,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"28","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Texans at Colts","2018-09-30T21:00:00","nfl",0.868,FALSE,FALSE,"2018-04-20T00:00:00",0.864,"https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962","2018-09-30T13:00:00","normal","Houston Texans at Indianapolis Colts","2018-09-30T17:00:00","2018-04-20T00:47:22",4346962,NA,79,26,26,957,101.43633,923,534,FALSE,"2018-08-24T20:46:39Z","QRCODE","Lucas Oil Stadium",TRUE,0.9071682,"lucas-oil-stadium","US","Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis","500 South Capitol Avenue","Lucas Oil Stadium","Indianapolis, IN",527,"IN",1130,12,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"29","2018-09-18","2018-09-18_11.00.31",FALSE,"",TRUE,"Lions at Cowboys","2018-09-30T21:00:00","nfl",0.97,FALSE,FALSE,"2018-04-05T00:00:00",0.941,"https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924","2018-09-30T12:00:00","normal","Detroit Lions at Dallas Cowboys","2018-09-30T17:00:00","2018-04-05T23:08:47",4327924,NA,NA,NA,NA,NA,286.43,2095,2739,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium",TRUE,0.9751414,"at-t-stadium","US","Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago","1 AT&T Way","AT&T Stadium","Arlington, TX",623,"TX",4965,22,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"30","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Seahawks at Cardinals","2018-10-01T00:05:00","nfl",0.939,FALSE,FALSE,"2018-04-20T00:00:00",0.917,"https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103","2018-09-30T13:05:00","normal","Seattle Seahawks at Arizona Cardinals","2018-09-30T20:05:00","2018-04-20T00:47:51",4347103,NA,113,39,39,1073,149.72038,627,633,FALSE,"2018-09-05T19:57:48Z","QRCODE","State Farm Stadium",TRUE,0.93402725,"state-farm-stadium","US","Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix","1 Cardinals Drive","State Farm Stadium","Glendale, AZ",753,"AZ",43,10,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"31","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Browns at Raiders","2018-10-01T00:05:00","nfl",0.895,FALSE,FALSE,"2018-04-20T00:00:00",0.885,"https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-09-30T13:05:00","normal","Cleveland Browns at Oakland Raiders","2018-09-30T20:05:00","2018-04-20T01:04:25",4347154,NA,179,87,87,626,177.11081,708,370,FALSE,"2018-08-24T20:56:48Z","QRCODE","Oakland-Alameda County Coliseum",TRUE,0.7817843,"oakland-alameda-county-coliseum","US","Oakland",0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","America/Los_Angeles","7000 Coliseum Way","Oakland-Alameda County Coliseum","Oakland, CA",807,"CA",14,24,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"32","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"49ers at Chargers","2018-10-01T00:25:00","nfl",0.959,FALSE,FALSE,"2018-04-20T00:00:00",0.932,"https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-09-30T13:25:00","normal","San Francisco 49ers at Los Angeles Chargers","2018-09-30T20:25:00","2018-04-20T00:47:52",4347112,NA,296,177,199,399,314.67743,800,217,FALSE,"2018-08-24T20:52:20Z","QRCODE","StubHub Center",TRUE,0.7228164,"stubhub-center","US","Carson",0,"90746","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","America/Los_Angeles","18400 Avalon Blvd","StubHub Center","Carson, CA",803,"CA",52,16,33.8643,-118.261,NA,NA,NA
"33","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Saints at Giants","2018-10-01T00:25:00","nfl",0.96,FALSE,FALSE,"2018-04-20T00:00:00",0.934,"https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-09-30T16:25:00","normal","New Orleans Saints at New York Giants","2018-09-30T20:25:00","2018-04-20T00:47:25",4346972,NA,NA,139,138,NA,358.86,1498,335,FALSE,"2018-08-24T20:47:31Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"34","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Ravens at Steelers","2018-10-01T04:20:00","nfl",0.932,FALSE,FALSE,"2018-04-20T00:00:00",0.903,"https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-09-30T20:20:00","normal","Baltimore Ravens at Pittsburgh Steelers","2018-10-01T00:20:00","2018-04-20T00:47:47",4347080,NA,258,85,85,669,282.69928,871,276,FALSE,"2018-08-24T20:51:27Z","QRCODE","Heinz Field",TRUE,0.9033526,"heinz-field","US","Pittsburgh",0,"15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","America/New_York","100 Art Rooney Avenue","Heinz Field","Pittsburgh, PA",508,"PA",1119,10,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"35","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Chiefs at Broncos","2018-10-02T04:15:00","nfl",0.917,FALSE,FALSE,"2018-04-20T00:00:00",0.891,"https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-01T18:15:00","normal","Kansas City Chiefs at Denver Broncos","2018-10-02T00:15:00","2018-04-20T01:04:05",4347139,NA,284,143,167,671,351.89026,1153,82,FALSE,"2018-08-24T20:57:25Z","QRCODE","Sports Authority Field at Mile High",TRUE,0.9028296,"sports-authority-field-at-mile-high","US","Denver",0,"80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","America/Denver","1701 Bryant Street","Sports Authority Field at Mile High","Denver, CO",751,"CO",1131,6,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"36","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Colts at Patriots","2018-10-05T04:20:00","nfl",0.963,FALSE,FALSE,"2018-04-20T00:00:00",0.918,"https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-04T20:20:00","normal","Indianapolis Colts at New England Patriots","2018-10-05T00:20:00","2018-04-20T00:47:50",4347096,NA,278,179,167,687,350.6201,1198,229,FALSE,"2018-08-24T21:03:24Z","QRCODE","Gillette Stadium",TRUE,0.8983344,"gillette-stadium","US","Foxborough",0,"02035","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","America/New_York","1 Patriot Place","Gillette Stadium","Foxborough, MA",506,"MA",33,15,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"37","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"South Alabama at Georgia Southern","2018-10-06T23:30:00","ncaa_football",0.443,FALSE,FALSE,"2018-02-28T00:00:00",0.538,"https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989","2018-10-06T15:30:00","normal","South Alabama Jaguars at Georgia Southern Eagles Football","2018-10-06T19:30:00","2018-02-28T15:00:17",4281989,NA,40,NA,28,10,45.809525,96,21,NA,NA,NA,"Allen E. Paulson Stadium",TRUE,0.41380084,"allen-e-paulson-stadium","US","Statesboro",0,"30460","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","Statesboro, GA 30460","America/New_York","225 Lanier Drive","Allen E. Paulson Stadium","Statesboro, GA",507,"GA",2352,4,32.4488,-81.7832,NA,NA,NA
"38","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Falcons at Steelers","2018-10-07T21:00:00","nfl",0.944,FALSE,FALSE,"2018-04-20T00:00:00",0.903,"https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T13:00:00","normal","Atlanta Falcons at Pittsburgh Steelers","2018-10-07T17:00:00","2018-04-20T00:47:47",4347079,NA,353,161,161,608,403.06992,1292,286,FALSE,"2018-08-24T21:16:40Z","QRCODE","Heinz Field",TRUE,0.9033526,"heinz-field","US","Pittsburgh",0,"15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","America/New_York","100 Art Rooney Avenue","Heinz Field","Pittsburgh, PA",508,"PA",1119,10,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"39","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Giants at Panthers","2018-10-07T21:00:00","nfl",0.946,FALSE,FALSE,"2018-04-20T00:00:00",0.904,"https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T13:00:00","normal","New York Giants at Carolina Panthers","2018-10-07T17:00:00","2018-04-20T00:47:38",4347032,NA,263,163,163,624,333.87085,1132,302,FALSE,"2018-08-24T21:15:58Z","QRCODE","Bank of America Stadium",TRUE,0.8968222,"bank-of-america-stadium","US","Charlotte",0,"28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","America/New_York","800 South Mint Street","Bank of America Stadium","Charlotte, NC",517,"NC",1122,9,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"40","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Packers at Lions","2018-10-07T21:00:00","nfl",0.949,FALSE,FALSE,"2018-04-20T00:00:00",0.908,"https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T13:00:00","normal","Green Bay Packers at Detroit Lions","2018-10-07T17:00:00","2018-04-20T00:47:37",4347027,NA,NA,92,91,NA,199.92,899,433,FALSE,"2018-08-24T21:05:06Z","QRCODE","Ford Field",TRUE,0.9029952,"ford-field","US","Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit","2000 Brush St.","Ford Field","Detroit, MI",505,"MI",346,9,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"41","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Broncos at Jets","2018-10-07T21:00:00","nfl",0.967,FALSE,FALSE,"2018-04-20T00:00:00",0.92,"https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-10-07T13:00:00","normal","Denver Broncos at New York Jets","2018-10-07T17:00:00","2018-04-20T00:47:34",4347011,NA,160,71,68,1056,210.59738,6034,611,FALSE,"2018-09-05T19:53:41Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
