"","date","timestamp","title","datetime_local","created_at","type","url","visible_until_utc","description","date_tbd","score","datetime_utc","popularity","short_title","announce_date","datetime_tbd","id","is_open","status","time_tbd","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","name_v2","url_venue","extended_address","slug","display_location","has_upcoming_events","address","timezone","score_venue","popularity_venue","city","state","id_venue","num_upcoming_events","name","postal_code","country","metro_code","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"74","2018-10-18","2018-10-18_16.00.59","Chicago Bears at Detroit Lions","2018-11-22T12:30:00","2018-04-20T00:47:36","nfl","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T21:30:00","",FALSE,0.953,"2018-11-22T17:30:00",0.867,"Bears at Lions","2018-04-20T00:00:00",FALSE,4347024,FALSE,"normal",FALSE,NA,223.07944,1004,110,193,665,123,428,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","ford-field","Detroit, MI",TRUE,"2000 Brush St.","America/Detroit",0.9029952,0,"Detroit","MI",346,11,"Ford Field","48226","US",505,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"75","2018-10-18","2018-10-18_16.00.59","Washington Redskins at Dallas Cowboys","2018-11-22T15:30:00","2018-04-05T23:08:47","nfl","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-23T01:30:00","",FALSE,0.989,"2018-11-22T21:30:00",0.891,"Redskins at Cowboys","2018-04-05T00:00:00",FALSE,4327921,TRUE,"normal",FALSE,NA,354.58746,2986,NA,297,2190,NA,2790,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"76","2018-10-18","2018-10-18_16.00.59","Atlanta Falcons at New Orleans Saints","2018-11-22T19:20:00","2018-04-20T00:47:24","nfl","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T05:20:00","",FALSE,0.913,"2018-11-23T01:20:00",0.835,"Falcons at Saints","2018-04-20T00:00:00",FALSE,4346968,TRUE,"normal",FALSE,NA,357.69446,4200,45,330,1021,142,936,"2018-05-29T20:39:22Z",FALSE,"QRCODE","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","mercedes-benz-superdome","New Orleans, LA",TRUE,"1500 Sugar Bowl Drive","America/Chicago",0.8966978,0,"New Orleans","LA",128,15,"Mercedes-Benz Superdome","70112","US",622,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"77","2018-10-18","2018-10-18_16.00.59","Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball","2018-11-23T13:00:00","2018-07-18T16:01:12","sports","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","2018-11-23T23:00:00","",FALSE,0.348,"2018-11-23T19:00:00",0.434,"Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball","2018-07-18T00:00:00",FALSE,4455655,FALSE,"normal",FALSE,NA,6,6,NA,6,1,6,1,NA,NA,NA,"Hilton Coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","Ames, IA 50011","hilton-coliseum","Ames, IA",TRUE,"1700 Lincoln Way","America/Chicago",0.6426054,0,"Ames","IA",3458,47,"Hilton Coliseum","50011","US",679,42.02,-93.63,NA,NA,NA
"78","2018-10-18","2018-10-18_16.00.59","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-23T14:00:00","2018-02-28T15:00:16","ncaa_football","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-24T00:00:00","",FALSE,0.308,"2018-11-23T20:00:00",0.405,"Coastal Carolina at South Alabama","2018-02-28T00:00:00",FALSE,4281983,FALSE,"normal",FALSE,NA,35.6,42,25,37,5,25,5,NA,NA,NA,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","ladd-peebles-stadium","Mobile, AL",TRUE,"1621 Virginia St.","America/Chicago",0.50177634,0,"Mobile","AL",3716,4,"Ladd Peebles Stadium","36604","US",686,30.6748,-88.0761,NA,NA,NA
"79","2018-10-18","2018-10-18_16.00.59","TFBI Shootout: Texas Tech V Baylor University","2018-11-24T03:30:00","2018-01-31T15:02:10","ncaa_football","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","2018-11-25T06:00:00","*Child Policy:: Children age 2 years and older require a ticket for entry.",FALSE,0.687,"2018-11-24T09:30:00",0.678,"TFBI Shootout: Texas Tech V Baylor University","2018-01-31T00:00:00",FALSE,4241803,TRUE,"normal",TRUE,NA,114.10858,151,79,79,711,79,746,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"80","2018-10-18","2018-10-18_16.00.59","Jacksonville Jaguars at Buffalo Bills","2018-11-25T13:00:00","2018-04-20T00:47:43","nfl","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T22:00:00","",FALSE,0.895,"2018-11-25T18:00:00",0.819,"Jaguars at Bills","2018-04-20T00:00:00",FALSE,4347058,FALSE,"normal",FALSE,NA,83.91134,1198,22,60,1845,22,1252,"2018-08-24T21:53:41Z",FALSE,"QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY",TRUE,"1 Bills Drive","America/New_York",0.8815085,0,"Orchard Park","NY",1135,6,"New Era Field","14127","US",514,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"81","2018-10-18","2018-10-18_16.00.59","New York Giants at Philadelphia Eagles","2018-11-25T13:00:00","2018-04-20T00:47:14","nfl","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T22:00:00","",FALSE,0.967,"2018-11-25T18:00:00",0.871,"Giants at Eagles","2018-04-20T00:00:00",FALSE,4346918,FALSE,"normal",FALSE,NA,414.9088,1239,138,363,1397,210,329,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","lincoln-financial-field","Philadelphia, PA",TRUE,"1020 Pattison Ave","America/New_York",0.90542686,0,"Philadelphia","PA",330,13,"Lincoln Financial Field","19148","US",504,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"82","2018-10-18","2018-10-18_16.00.59","Cleveland Browns at Cincinnati Bengals","2018-11-25T13:00:00","2018-04-20T00:47:39","nfl","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T22:00:00","",FALSE,0.899,"2018-11-25T18:00:00",0.82,"Browns at Bengals","2018-04-20T00:00:00",FALSE,4347039,FALSE,"normal",FALSE,NA,136.38199,541,75,126,840,75,411,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH",TRUE,"1 Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati","OH",1124,5,"Paul Brown Stadium","45202","US",515,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"83","2018-10-18","2018-10-18_16.00.59","New England Patriots at New York Jets","2018-11-25T13:00:00","2018-04-20T00:47:50","nfl","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T22:00:00","",FALSE,0.994,"2018-11-25T18:00:00",0.889,"Patriots at Jets","2018-04-20T00:00:00",FALSE,4347098,FALSE,"normal",FALSE,NA,305.2624,6034,115,241,1416,115,606,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"84","2018-10-18","2018-10-18_16.00.59","Oakland Raiders at Baltimore Ravens","2018-11-25T13:00:00","2018-04-20T00:47:44","nfl","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T22:00:00","",FALSE,0.882,"2018-11-25T18:00:00",0.807,"Raiders at Ravens","2018-04-20T00:00:00",FALSE,4347067,FALSE,"normal",FALSE,NA,170.13684,836,60,134,1867,60,570,"2018-08-24T21:53:41Z",FALSE,"QRCODE","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","m-t-bank-stadium","Baltimore, MD",TRUE,"1101 Russell St","America/New_York",0.8927189,0,"Baltimore","MD",1121,6,"M&T Bank Stadium","21230","US",512,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"85","2018-10-18","2018-10-18_16.00.59","Seattle Seahawks at Carolina Panthers","2018-11-25T13:00:00","2018-04-20T00:47:55","nfl","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T22:00:00","",FALSE,0.928,"2018-11-25T18:00:00",0.842,"Seahawks at Panthers","2018-04-20T00:00:00",FALSE,4347125,FALSE,"normal",FALSE,NA,220.85,996,80,172,1612,94,520,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","bank-of-america-stadium","Charlotte, NC",TRUE,"800 South Mint Street","America/New_York",0.8968222,0,"Charlotte","NC",1122,9,"Bank of America Stadium","28202","US",517,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"86","2018-10-18","2018-10-18_16.00.59","San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T13:00:00","2018-04-20T00:47:15","nfl","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T22:00:00","",FALSE,0.907,"2018-11-25T18:00:00",0.825,"49ers at Buccaneers","2018-04-20T00:00:00",FALSE,4346928,FALSE,"normal",FALSE,NA,239.68571,1197,72,199,1243,72,35,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL",TRUE,"4201 North Dale Mabry Highway","America/New_York",0.86513025,0,"Tampa","FL",39,14,"Raymond James Stadium","33607","US",539,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"87","2018-10-18","2018-10-18_16.00.59","Miami Dolphins at Indianapolis Colts","2018-11-25T13:00:00","2018-04-20T00:47:21","nfl","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T22:00:00","",FALSE,0.897,"2018-11-25T18:00:00",0.824,"Dolphins at Colts","2018-04-20T00:00:00",FALSE,4346956,FALSE,"normal",FALSE,NA,110.6579,916,32,86,1256,32,646,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN",TRUE,"500 South Capitol Avenue","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis","IN",1130,12,"Lucas Oil Stadium","46225","US",527,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"88","2018-10-18","2018-10-18_16.00.59","Arizona Cardinals at Los Angeles Chargers","2018-11-25T13:05:00","2018-04-20T00:47:52","nfl","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-26T01:05:00","",FALSE,0.908,"2018-11-25T21:05:00",0.823,"Cardinals at Chargers","2018-04-20T00:00:00",FALSE,4347109,FALSE,"normal",FALSE,NA,209.08333,661,112,186,732,115,492,"2018-08-24T21:53:41Z",FALSE,"QRCODE","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","stubhub-center","Carson, CA",TRUE,"18400 Avalon Blvd","America/Los_Angeles",0.7228164,0,"Carson","CA",52,10,"StubHub Center","90746","US",803,33.8643,-118.261,NA,NA,NA
"89","2018-10-18","2018-10-18_16.00.59","Pittsburgh Steelers at Denver Broncos","2018-11-25T14:25:00","2018-04-20T01:04:05","nfl","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-26T01:25:00","",FALSE,0.944,"2018-11-25T21:25:00",0.859,"Steelers at Broncos","2018-04-20T00:00:00",FALSE,4347143,FALSE,"normal",FALSE,NA,410.78442,1451,130,342,1814,169,167,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","sports-authority-field-at-mile-high","Denver, CO",TRUE,"1701 Bryant St.","America/Denver",0.9028296,0,"Denver","CO",1131,6,"Sports Authority Field at Mile High","80204","US",751,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"90","2018-10-18","2018-10-18_16.00.59","Green Bay Packers at Minnesota Vikings","2018-11-25T19:20:00","2018-04-20T01:04:04","nfl","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-26T05:20:00","",FALSE,0.97,"2018-11-26T01:20:00",0.876,"Packers at Vikings","2018-04-20T00:00:00",FALSE,4347133,FALSE,"normal",FALSE,NA,521.9575,3584,257,412,1482,244,424,"2018-08-24T21:53:41Z",FALSE,"QRCODE","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","u-s-bank-stadium","Minneapolis, MN",TRUE,"401 Chicago Avenue","America/Chicago",0.88524246,0,"Minneapolis","MN",218451,14,"U.S. Bank Stadium","55415","US",0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"91","2018-10-18","2018-10-18_16.00.59","Tennessee Titans at Houston Texans","2018-11-26T19:15:00","2018-04-20T00:47:36","nfl","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-27T05:15:00","",FALSE,0.874,"2018-11-27T01:15:00",0.794,"Titans at Texans","2018-04-20T00:00:00",FALSE,4347017,FALSE,"normal",FALSE,NA,175.3017,954,37,146,1935,37,885,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","nrg-stadium","Houston, TX",TRUE,"1 Reliant Park","America/Chicago",0.8624192,0,"Houston","TX",41,43,"NRG Stadium","77054","US",618,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"92","2018-10-18","2018-10-18_16.00.59","New Orleans Saints at Dallas Cowboys","2018-11-29T19:20:00","2018-04-05T23:08:47","nfl","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-30T05:20:00","",FALSE,1.009,"2018-11-30T01:20:00",0.899,"Saints at Cowboys","2018-04-05T00:00:00",FALSE,4327920,TRUE,"normal",FALSE,NA,383.20935,12301,33,312,2317,33,2632,"2018-10-16T19:31:18Z",FALSE,"QRCODE","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"93","2018-10-18","2018-10-18_16.00.59","Los Angeles Rams at Detroit Lions","2018-12-02T13:00:00","2018-04-20T00:47:36","nfl","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T22:00:00","",FALSE,0.922,"2018-12-02T18:00:00",0.839,"Rams at Lions","2018-04-20T00:00:00",FALSE,4347023,FALSE,"normal",FALSE,NA,144.16968,1197,62,110,793,64,442,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","ford-field","Detroit, MI",TRUE,"2000 Brush St.","America/Detroit",0.9029952,0,"Detroit","MI",346,11,"Ford Field","48226","US",505,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"94","2018-10-18","2018-10-18_16.00.59","Carolina Panthers at Tampa Bay Buccaneers","2018-12-02T13:00:00","2018-04-20T00:47:15","nfl","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T22:00:00","",FALSE,0.88,"2018-12-02T18:00:00",0.844,"Panthers at Buccaneers","2018-04-20T00:00:00",FALSE,4346927,FALSE,"normal",FALSE,NA,159.76923,290,91,141,747,75,26,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL",TRUE,"4201 North Dale Mabry Highway","America/New_York",0.86513025,0,"Tampa","FL",39,14,"Raymond James Stadium","33607","US",539,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"95","2018-10-18","2018-10-18_16.00.59","Buffalo Bills at Miami Dolphins","2018-12-02T13:00:00","2018-04-20T00:47:48","nfl","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T22:00:00","",FALSE,0.912,"2018-12-02T18:00:00",0.822,"Bills at Dolphins","2018-04-20T00:00:00",FALSE,4347087,FALSE,"normal",FALSE,NA,170.36969,899,51,143,1567,68,165,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","hard-rock-stadium","Miami Gardens, FL",TRUE,"347 Don Shula Dr.","America/New_York",0.8378203,0,"Miami Gardens","FL",29,32,"Hard Rock Stadium","33056","US",528,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"96","2018-10-18","2018-10-18_16.00.59","Arizona Cardinals at Green Bay Packers","2018-12-02T12:00:00","2018-04-20T00:47:13","nfl","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T22:00:00","",FALSE,0.916,"2018-12-02T18:00:00",0.832,"Cardinals at Packers","2018-04-20T00:00:00",FALSE,4346909,FALSE,"normal",FALSE,NA,233.71802,1077,102,200,1581,103,344,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","lambeau-field","Green Bay, WI",TRUE,"1265 Lombardi Avenue","America/Chicago",0.92909414,0,"Green Bay","WI",1125,4,"Lambeau Field","54304","US",658,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"97","2018-10-18","2018-10-18_16.00.59","Los Angeles Chargers at Pittsburgh Steelers","2018-12-02T13:00:00","2018-04-20T00:47:52","nfl","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T22:00:00","",FALSE,0.916,"2018-12-02T18:00:00",0.83,"Chargers at Steelers","2018-04-20T00:00:00",FALSE,4347108,FALSE,"normal",FALSE,NA,206.1508,908,83,175,1917,83,683,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA",TRUE,"100 Art Rooney Avenue","America/New_York",0.9033526,0,"Pittsburgh","PA",1119,7,"Heinz Field","15212","US",508,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"98","2018-10-18","2018-10-18_16.00.59","Denver Broncos at Cincinnati Bengals","2018-12-02T13:00:00","2018-04-20T00:47:39","nfl","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T22:00:00","",FALSE,0.919,"2018-12-02T18:00:00",0.83,"Broncos at Bengals","2018-04-20T00:00:00",FALSE,4347038,FALSE,"normal",FALSE,NA,118.45525,1162,50,101,954,50,514,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH",TRUE,"1 Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati","OH",1124,5,"Paul Brown Stadium","45202","US",515,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"99","2018-10-18","2018-10-18_16.00.59","Chicago Bears at New York Giants","2018-12-02T13:00:00","2018-04-20T00:47:32","nfl","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T22:00:00","",FALSE,0.948,"2018-12-02T18:00:00",0.85,"Bears at Giants","2018-04-20T00:00:00",FALSE,4347004,FALSE,"normal",FALSE,NA,223.20789,1249,82,174,1988,89,736,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"100","2018-10-18","2018-10-18_16.00.59","Baltimore Ravens at Atlanta Falcons","2018-12-02T13:00:00","2018-04-20T00:47:41","nfl","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T22:00:00","",FALSE,0.941,"2018-12-02T18:00:00",0.854,"Ravens at Falcons","2018-04-20T00:00:00",FALSE,4347048,FALSE,"normal",FALSE,NA,197.43361,990,72,156,2107,74,738,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","mercedes-benz-stadium","Atlanta, GA",TRUE,"35 Northside Dr NW","America/New_York",0.76958936,0,"Atlanta","GA",419590,16,"Mercedes-Benz Stadium","30313","US",0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"101","2018-10-18","2018-10-18_16.00.59","Indianapolis Colts at Jacksonville Jaguars","2018-12-02T13:00:00","2018-04-20T00:47:19","nfl","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-12-02T22:00:00","",FALSE,0.855,"2018-12-02T18:00:00",0.78,"Colts at Jaguars","2018-04-20T00:00:00",FALSE,4346946,FALSE,"normal",FALSE,NA,102.08967,471,41,86,1073,41,658,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","Jacksonville, FL 32202","tiaa-bank-field","Jacksonville, FL",TRUE,"1 Everbank Field Dr","America/New_York",0.83759147,0,"Jacksonville","FL",5178,7,"TIAA Bank Field","32202","US",561,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"102","2018-10-18","2018-10-18_16.00.59","Cleveland Browns at Houston Texans","2018-12-02T12:00:00","2018-04-20T03:52:35","nfl","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T22:00:00","",FALSE,0.912,"2018-12-02T18:00:00",0.822,"Browns at Texans","2018-04-20T00:00:00",FALSE,4347156,FALSE,"normal",FALSE,NA,190.13982,2225,34,143,1509,34,565,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","nrg-stadium","Houston, TX",TRUE,"1 Reliant Park","America/Chicago",0.8624192,0,"Houston","TX",41,43,"NRG Stadium","77054","US",618,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"103","2018-10-18","2018-10-18_16.00.59","New York Jets at Tennessee Titans","2018-12-02T15:05:00","2018-04-20T00:47:29","nfl","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-03T00:05:00","",FALSE,0.87,"2018-12-02T20:05:00",0.792,"Jets at Titans","2018-04-20T00:00:00",FALSE,4346989,FALSE,"normal",FALSE,NA,164.60912,720,46,153,1457,46,417,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN",TRUE,"1 Titans Way","America/New_York",0.8546275,0,"Nashville","TN",1126,16,"Nissan Stadium","37213","US",659,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"104","2018-10-18","2018-10-18_16.00.59","Kansas City Chiefs at Oakland Raiders","2018-12-02T13:05:00","2018-04-20T01:04:24","nfl","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-03T01:05:00","",FALSE,0.906,"2018-12-02T21:05:00",0.819,"Chiefs at Raiders","2018-04-20T00:00:00",FALSE,4347152,FALSE,"normal",FALSE,NA,191.82393,589,75,179,1655,77,585,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland, CA",TRUE,"7000 Coliseum Way","America/Los_Angeles",0.7817843,0,"Oakland","CA",14,9,"Oakland-Alameda County Coliseum","94621","US",807,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
