"","date","timestamp","visible_until_utc","url","datetime_local","datetime_tbd","id","type","score","status","date_tbd","time_tbd","is_open","short_title","popularity","title","announce_date","datetime_utc","description","created_at","general_admission","listing_count","lowest_price","median_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","city","extended_address","country","url_venue","name_v2","slug","name","score_venue","popularity_venue","num_upcoming_events","id_venue","timezone","has_upcoming_events","state","display_location","postal_code","address","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"104","2018-09-27","2018-09-27_16.00.17","2018-11-12T01:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00",FALSE,4347130,"nfl",0.892,"normal",FALSE,FALSE,FALSE,"Chargers at Raiders",0.852,"Los Angeles Chargers at Oakland Raiders","2018-04-20T00:00:00","2018-11-11T21:05:00","","2018-04-20T00:47:56",NA,560,82,180,822,498,188.61072,82,"QRCODE",FALSE,"2018-08-24T21:53:40Z",807,"Oakland","Oakland, CA 94621","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",0.7817843,0,20,14,"America/Los_Angeles",TRUE,"CA","Oakland, CA","94621","7000 Coliseum Way",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"105","2018-09-27","2018-09-27_16.00.17","2018-11-12T01:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00",FALSE,4346920,"nfl",0.911,"normal",FALSE,FALSE,FALSE,"Seahawks at Rams",0.868,"Seattle Seahawks at Los Angeles Rams","2018-04-20T00:00:00","2018-11-11T21:25:00","","2018-04-20T00:47:14",NA,802,50,137,1328,922,185.68329,50,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"Los Angeles","Los Angeles, CA 90037","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0.86898464,0,9,51012,"America/Los_Angeles",TRUE,"CA","Los Angeles, CA","90037","3911 S Figueroa St",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"106","2018-09-27","2018-09-27_16.00.17","2018-11-12T04:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00",FALSE,4500554,"concert",0.483,"normal",FALSE,FALSE,FALSE,"Alex G with Half Waif",0.54,"Alex G with Half Waif","2018-08-23T00:00:00","2018-11-12T00:00:00","","2018-08-23T20:13:51",TRUE,6,103,249,1,569,255.5,NA,NA,NA,NA,539,"Tampa","Tampa, FL 33605","US","https://seatgeek.com/venues/crowbar-2/tickets","Crowbar","crowbar-2","Crowbar",0.42424366,0,33,3160,"America/New_York",TRUE,"FL","Tampa, FL","33605","1812 North 17th Street",27.9608,-82.4406,NA,NA,NA
"107","2018-09-27","2018-09-27_16.00.17","2018-11-12T05:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00",FALSE,4347031,"nfl",0.975,"normal",FALSE,FALSE,FALSE,"Cowboys at Eagles",0.917,"Dallas Cowboys at Philadelphia Eagles","2018-04-20T00:00:00","2018-11-12T01:20:00","","2018-04-20T00:47:38",NA,445,204,428,898,1346,493.89664,149,"QRCODE",FALSE,"2018-08-24T21:53:40Z",504,"Philadelphia","Philadelphia, PA 19148","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","lincoln-financial-field","Lincoln Financial Field",0.90542686,0,15,330,"America/New_York",TRUE,"PA","Philadelphia, PA","19148","1020 Pattison Ave",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"108","2018-09-27","2018-09-27_16.00.17","2018-11-13T05:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00",FALSE,4347117,"nfl",0.935,"normal",FALSE,FALSE,FALSE,"Giants at 49ers",0.884,"New York Giants at San Francisco 49ers","2018-04-20T00:00:00","2018-11-13T01:15:00","","2018-04-20T00:47:54",NA,969,71,168,1128,3009,194.52734,71,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"Santa Clara","Santa Clara, CA 95054","US","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","levi-s-stadium","Levi's Stadium",0.95768774,0,13,58670,"America/Los_Angeles",TRUE,"CA","Santa Clara, CA","95054","4900 Marie P DeBartolo Way",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"109","2018-09-27","2018-09-27_16.00.17","2018-11-16T05:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00",FALSE,4347126,"nfl",0.979,"normal",FALSE,FALSE,FALSE,"Packers at Seahawks",0.917,"Green Bay Packers at Seattle Seahawks","2018-04-20T00:00:00","2018-11-16T01:20:00","","2018-04-20T00:47:56",NA,177,250,457,545,1607,545.35596,250,"QRCODE",FALSE,"2018-08-24T21:53:40Z",819,"Seattle","Seattle, WA 98134","US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","centurylink-field","CenturyLink Field",0.87232786,0,12,339,"America/Los_Angeles",TRUE,"WA","Seattle, WA","98134","800 Occidental Ave S",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"110","2018-09-27","2018-09-27_16.00.17","2018-11-18T02:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T16:00:00",FALSE,4281956,"ncaa_football",0.535,"normal",FALSE,FALSE,FALSE,"South Alabama at Louisiana",0.568,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-02-28T00:00:00","2018-11-17T22:00:00","","2018-02-28T15:00:12",NA,143,54,65,43,103,63.88811,54,NA,NA,NA,642,"Lafayette","Lafayette, LA 70506","US","https://seatgeek.com/venues/cajun-field/tickets","Cajun Field","cajun-field","Cajun Field",0.43303972,0,4,2796,"America/Chicago",TRUE,"LA","Lafayette, LA","70506","201 Rhienhardt Drive",30.22,-92.04,NA,NA,NA
"111","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00",FALSE,4347068,"nfl",0.877,"normal",FALSE,FALSE,FALSE,"Bengals at Ravens",0.835,"Cincinnati Bengals at Baltimore Ravens","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:45",NA,612,44,102,1181,547,132.63399,44,"QRCODE",FALSE,"2018-08-24T21:53:40Z",512,"Baltimore","Baltimore, MD 21230","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","m-t-bank-stadium","M&T Bank Stadium",0.8927189,0,7,1121,"America/New_York",TRUE,"MD","Baltimore, MD","21230","1101 Russell St",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"112","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00",FALSE,4347049,"nfl",0.976,"normal",FALSE,FALSE,FALSE,"Cowboys at Falcons",0.918,"Dallas Cowboys at Atlanta Falcons","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:41",NA,703,201,375,963,2207,455.71265,195,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"Atlanta","Atlanta, GA 30313","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","mercedes-benz-stadium","Mercedes-Benz Stadium",0.76958936,0,20,419590,"America/New_York",TRUE,"GA","Atlanta, GA","30313","35 Northside Dr NW",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"113","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00",FALSE,4347025,"nfl",0.916,"normal",FALSE,FALSE,FALSE,"Panthers at Lions",0.877,"Carolina Panthers at Detroit Lions","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:37",NA,713,65,121,985,2455,176.95793,66,"QRCODE",FALSE,"2018-08-24T21:53:40Z",505,"Detroit","Detroit, MI 48226","US","https://seatgeek.com/venues/ford-field/tickets","Ford Field","ford-field","Ford Field",0.9029952,0,11,346,"America/Detroit",TRUE,"MI","Detroit, MI","48226","2000 Brush St.",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"114","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00",FALSE,4347005,"nfl",0.933,"normal",FALSE,FALSE,FALSE,"Vikings at Bears",0.882,"Minnesota Vikings at Chicago Bears","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:32",NA,166,145,308,805,1286,366.04218,145,"QRCODE",FALSE,"2018-08-24T21:53:40Z",602,"Chicago","Chicago, IL 60605","US","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","soldier-field","Soldier Field",0.940013,0,9,31,"America/Chicago",TRUE,"IL","Chicago, IL","60605","1410 S. Museum Campus Drive",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"115","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00",FALSE,4346969,"nfl",0.93,"normal",FALSE,FALSE,TRUE,"Eagles at Saints",0.884,"Philadelphia Eagles at New Orleans Saints","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:25",NA,1324,162,349,1210,3000,376.20996,162,"QRCODE",FALSE,"2018-05-29T20:39:16Z",622,"New Orleans","New Orleans, LA 70112","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","mercedes-benz-superdome","Mercedes-Benz Superdome",0.8966978,0,17,128,"America/Chicago",TRUE,"LA","New Orleans, LA","70112","1500 Sugar Bowl Drive",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"116","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00",FALSE,4346957,"nfl",0.865,"normal",FALSE,FALSE,FALSE,"Titans at Colts",0.836,"Tennessee Titans at Indianapolis Colts","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:22",NA,653,32,87,1110,601,106.83614,32,"QRCODE",FALSE,"2018-08-24T21:53:40Z",527,"Indianapolis","Indianapolis, IN 46225","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","lucas-oil-stadium","Lucas Oil Stadium",0.9071682,0,13,1130,"America/Indiana/Indianapolis",TRUE,"IN","Indianapolis, IN","46225","500 South Capitol Avenue",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"117","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00",FALSE,4346929,"nfl",0.924,"normal",FALSE,FALSE,FALSE,"Buccaneers at Giants",0.874,"Tampa Bay Buccaneers at New York Giants","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:16",NA,695,98,190,1048,1488,244.03021,98,"QRCODE",FALSE,"2018-08-24T21:53:40Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"118","2018-09-27","2018-09-27_16.00.17","2018-11-18T22:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00",FALSE,4346939,"nfl",0.919,"normal",FALSE,FALSE,FALSE,"Texans at Redskins",0.875,"Houston Texans at Washington Redskins","2018-04-20T00:00:00","2018-11-18T18:00:00","","2018-04-20T00:47:17",NA,997,75,151,1042,430,170.38214,75,"QRCODE",FALSE,"2018-08-24T21:53:40Z",511,"Landover","Landover, MD 20785","US","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","fedex-field","FedEx Field",0.9333444,0,6,35,"America/New_York",TRUE,"MD","Landover, MD","20785","1600 Fedex Way",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"119","2018-09-27","2018-09-27_16.00.17","2018-11-19T01:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00",FALSE,4347110,"nfl",0.941,"normal",FALSE,FALSE,FALSE,"Broncos at Chargers",0.882,"Denver Broncos at Los Angeles Chargers","2018-04-20T00:00:00","2018-11-18T21:05:00","","2018-04-20T00:47:52",NA,278,173,251,223,4441,311.33453,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",803,"Carson","Carson, CA 90746","US","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","stubhub-center","StubHub Center",0.7228164,0,14,52,"America/Los_Angeles",TRUE,"CA","Carson, CA","90746","18400 Avalon Blvd",33.8643,-118.261,NA,NA,NA
"120","2018-09-27","2018-09-27_16.00.17","2018-11-19T01:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00",FALSE,4347100,"nfl",0.936,"normal",FALSE,FALSE,FALSE,"Raiders at Cardinals",0.892,"Oakland Raiders at Arizona Cardinals","2018-04-20T00:00:00","2018-11-18T21:05:00","","2018-04-20T00:47:51",NA,561,98,237,829,728,255.39038,98,"QRCODE",FALSE,"2018-08-24T21:53:40Z",753,"Glendale","Glendale, AZ 85305","US","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","state-farm-stadium","State Farm Stadium",0.93402725,0,10,43,"America/Phoenix",TRUE,"AZ","Glendale, AZ","85305","1 Cardinals Drive",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"121","2018-09-27","2018-09-27_16.00.17","2018-11-19T05:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-18T20:20:00",FALSE,4346947,"nfl",0.883,"normal",FALSE,FALSE,FALSE,"Steelers at Jaguars",0.837,"Pittsburgh Steelers at Jacksonville Jaguars","2018-04-20T00:00:00","2018-11-19T01:20:00","","2018-04-20T00:47:19",NA,461,140,315,739,1092,352.56183,150,"QRCODE",FALSE,"2018-08-24T21:53:40Z",561,"Jacksonville","Jacksonville, FL 32202","US","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","everbank-field","EverBank Field",0.83759147,0,8,5178,"America/New_York",TRUE,"FL","Jacksonville, FL","32202","1 Everbank Field Dr",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"122","2018-09-27","2018-09-27_16.00.17","2018-11-20T05:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00",FALSE,4347137,"nfl",0.911,"normal",FALSE,FALSE,FALSE,"Chiefs at Rams",0.863,"Kansas City Chiefs at Los Angeles Rams","2018-04-20T00:00:00","2018-11-20T01:15:00","","2018-04-20T01:04:04",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"Mexico City","Mexico City, Mexico","Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","Estadio Azteca","estadio-azteca-2","Estadio Azteca",0,0,1,41952,"America/Mexico_City",TRUE,NA,"Mexico City, Mexico","04950","Calzada de Tlalpan 3665",19.3,-99.15,NA,NA,NA
"123","2018-09-27","2018-09-27_16.00.17","2018-11-22T21:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00",FALSE,4347024,"nfl",0.939,"normal",FALSE,FALSE,FALSE,"Bears at Lions",0.891,"Chicago Bears at Detroit Lions","2018-04-20T00:00:00","2018-11-22T17:30:00","","2018-04-20T00:47:36",NA,576,96,182,828,2402,239.43402,96,"QRCODE",FALSE,"2018-08-24T21:53:40Z",505,"Detroit","Detroit, MI 48226","US","https://seatgeek.com/venues/ford-field/tickets","Ford Field","ford-field","Ford Field",0.9029952,0,11,346,"America/Detroit",TRUE,"MI","Detroit, MI","48226","2000 Brush St.",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"124","2018-09-27","2018-09-27_16.00.17","2018-11-23T01:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T15:30:00",FALSE,4327921,"nfl",0.98,"normal",FALSE,FALSE,TRUE,"Redskins at Cowboys",0.916,"Washington Redskins at Dallas Cowboys","2018-04-05T00:00:00","2018-11-22T21:30:00","","2018-04-05T23:08:47",NA,2881,29,307,2321,3000,376.40646,29,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington","Arlington, TX 76011","US","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","at-t-stadium","AT&T Stadium",0.9751414,0,20,4965,"America/Chicago",TRUE,"TX","Arlington, TX","76011","1 AT&T Way",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"125","2018-09-27","2018-09-27_16.00.17","2018-11-23T05:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-22T19:20:00",FALSE,4346968,"nfl",0.897,"normal",FALSE,FALSE,TRUE,"Falcons at Saints",0.851,"Atlanta Falcons at New Orleans Saints","2018-04-20T00:00:00","2018-11-23T01:20:00","","2018-04-20T00:47:24",NA,1288,120,317,1142,4200,331.54813,120,"QRCODE",FALSE,"2018-05-29T20:39:22Z",622,"New Orleans","New Orleans, LA 70112","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","mercedes-benz-superdome","Mercedes-Benz Superdome",0.8966978,0,17,128,"America/Chicago",TRUE,"LA","New Orleans, LA","70112","1500 Sugar Bowl Drive",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"126","2018-09-27","2018-09-27_16.00.17","2018-11-24T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T14:00:00",FALSE,4281983,"ncaa_football",0.403,"normal",FALSE,FALSE,FALSE,"Coastal Carolina at South Alabama",0.455,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-02-28T00:00:00","2018-11-23T20:00:00","","2018-02-28T15:00:16",NA,4,27,35,4,45,36,27,NA,NA,NA,686,"Mobile","Mobile, AL 36604","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","ladd-peebles-stadium","Ladd Peebles Stadium",0.50177634,0,5,3716,"America/Chicago",TRUE,"AL","Mobile, AL","36604","1621 Virginia St.",30.6748,-88.0761,NA,NA,NA
"127","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T13:00:00",FALSE,4347058,"nfl",0.877,"normal",FALSE,FALSE,FALSE,"Jaguars at Bills",0.836,"Jacksonville Jaguars at Buffalo Bills","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:43",NA,1351,26,67,1457,636,89.11547,26,"QRCODE",FALSE,"2018-08-24T21:53:41Z",514,"Orchard Park","Orchard Park, NY 14127","US","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","new-era-field","New Era Field",0.8815085,0,7,1135,"America/New_York",TRUE,"NY","Orchard Park, NY","14127","1 Bills Drive",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"128","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T13:00:00",FALSE,4346918,"nfl",0.954,"normal",FALSE,FALSE,FALSE,"Giants at Eagles",0.894,"New York Giants at Philadelphia Eagles","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:14",NA,436,213,363,905,1243,421.01376,142,"QRCODE",FALSE,"2018-08-24T21:53:40Z",504,"Philadelphia","Philadelphia, PA 19148","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","lincoln-financial-field","Lincoln Financial Field",0.90542686,0,15,330,"America/New_York",TRUE,"PA","Philadelphia, PA","19148","1020 Pattison Ave",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"129","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T13:00:00",FALSE,4347039,"nfl",0.884,"normal",FALSE,FALSE,FALSE,"Browns at Bengals",0.836,"Cleveland Browns at Cincinnati Bengals","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:39",NA,556,56,103,861,423,115.64029,57,"QRCODE",FALSE,"2018-08-24T21:53:40Z",515,"Cincinnati","Cincinnati, OH 45202","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium",0.86166537,0,7,1124,"America/New_York",TRUE,"OH","Cincinnati, OH","45202","1 Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"130","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T13:00:00",FALSE,4347067,"nfl",0.875,"normal",FALSE,FALSE,FALSE,"Raiders at Ravens",0.829,"Oakland Raiders at Baltimore Ravens","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:44",NA,552,66,137,1085,718,175.37318,66,"QRCODE",FALSE,"2018-08-24T21:53:41Z",512,"Baltimore","Baltimore, MD 21230","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","m-t-bank-stadium","M&T Bank Stadium",0.8927189,0,7,1121,"America/New_York",TRUE,"MD","Baltimore, MD","21230","1101 Russell St",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"131","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T13:00:00",FALSE,4347125,"nfl",0.909,"normal",FALSE,FALSE,FALSE,"Seahawks at Panthers",0.857,"Seattle Seahawks at Carolina Panthers","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:55",NA,443,83,176,911,996,228.7517,80,"QRCODE",FALSE,"2018-08-24T21:53:41Z",517,"Charlotte","Charlotte, NC 28202","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","bank-of-america-stadium","Bank of America Stadium",0.8968222,0,8,1122,"America/New_York",TRUE,"NC","Charlotte, NC","28202","800 South Mint Street",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"132","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T13:00:00",FALSE,4347098,"nfl",0.983,"normal",FALSE,FALSE,FALSE,"Patriots at Jets",0.912,"New England Patriots at New York Jets","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:50",NA,772,112,270,1098,6034,310.26685,109,"QRCODE",FALSE,"2018-08-24T21:53:41Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"133","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T13:00:00",FALSE,4346928,"nfl",0.9,"normal",FALSE,FALSE,FALSE,"49ers at Buccaneers",0.848,"San Francisco 49ers at Tampa Bay Buccaneers","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:15",NA,41,89,183,429,459,216.58537,78,"QRCODE",FALSE,"2018-08-24T21:53:40Z",539,"Tampa","Tampa, FL 33607","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","raymond-james-stadium","Raymond James Stadium",0.86513025,0,14,39,"America/New_York",TRUE,"FL","Tampa, FL","33607","4201 North Dale Mabry Highway",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"134","2018-09-27","2018-09-27_16.00.17","2018-11-25T22:00:00","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T13:00:00",FALSE,4346956,"nfl",0.881,"normal",FALSE,FALSE,FALSE,"Dolphins at Colts",0.842,"Miami Dolphins at Indianapolis Colts","2018-04-20T00:00:00","2018-11-25T18:00:00","","2018-04-20T00:47:21",NA,593,34,101,1034,946,119.94098,34,"QRCODE",FALSE,"2018-08-24T21:53:40Z",527,"Indianapolis","Indianapolis, IN 46225","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","lucas-oil-stadium","Lucas Oil Stadium",0.9071682,0,13,1130,"America/Indiana/Indianapolis",TRUE,"IN","Indianapolis, IN","46225","500 South Capitol Avenue",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
