"","date","timestamp","score","type","title","announce_date","is_open","id","date_tbd","datetime_utc","datetime_tbd","popularity","created_at","url","short_title","visible_until_utc","time_tbd","status","description","datetime_local","general_admission","lowest_price_good_deals","listing_count","median_price","highest_price","lowest_price","visible_listing_count","average_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","score_venue","state","city","display_location","postal_code","timezone","id_venue","has_upcoming_events","metro_code","extended_address","name_v2","name","popularity_venue","country","url_venue","address","slug","num_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"178","2018-09-21","2018-09-21_15.54.36",0.958,"nfl","New York Giants at Washington Redskins","2018-04-20T00:00:00",FALSE,4346935,FALSE,"2018-12-09T18:00:00",FALSE,0.851,"2018-04-20T00:47:17","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","Giants at Redskins","2018-12-09T22:00:00",FALSE,"normal","","2018-12-09T13:00:00",NA,93,517,178,1039,96,1046,207.04642,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.9333444,"MD","Landover","Landover, MD","20785","America/New_York",35,TRUE,511,"Landover, MD 20785","FedEx Field","FedEx Field",0,"US","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","fedex-field",7,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"179","2018-09-21","2018-09-21_15.54.36",0.909,"nfl","Atlanta Falcons at Green Bay Packers","2018-04-20T00:00:00",FALSE,4346910,FALSE,"2018-12-09T18:00:00",FALSE,0.817,"2018-04-20T00:47:13","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","Falcons at Packers","2018-12-09T22:00:00",FALSE,"normal","","2018-12-09T12:00:00",NA,158,413,237,691,160,1042,278.2252,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.92909414,"WI","Green Bay","Green Bay, WI","54304","America/Chicago",1125,TRUE,658,"Green Bay, WI 54304","Lambeau Field","Lambeau Field",0,"US","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue","lambeau-field",6,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"180","2018-09-21","2018-09-21_15.54.36",0.874,"nfl","New York Jets at Buffalo Bills","2018-04-20T00:00:00",FALSE,4347059,FALSE,"2018-12-09T18:00:00",FALSE,0.788,"2018-04-20T00:47:43","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","Jets at Bills","2018-12-09T22:00:00",FALSE,"normal","","2018-12-09T13:00:00",NA,23,1149,67,641,23,1462,89.86597,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.8815085,"NY","Orchard Park","Orchard Park, NY","14127","America/New_York",1135,TRUE,514,"Orchard Park, NY 14127","New Era Field","New Era Field",0,"US","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","new-era-field",7,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"181","2018-09-21","2018-09-21_15.54.36",0.925,"nfl","Cincinnati Bengals at Los Angeles Chargers","2018-04-20T00:00:00",FALSE,4347107,FALSE,"2018-12-09T21:05:00",FALSE,0.818,"2018-04-20T00:47:52","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","Bengals at Chargers","2018-12-10T01:05:00",FALSE,"normal","","2018-12-09T13:05:00",NA,102,484,194,581,115,561,212.8595,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.7228164,"CA","Carson","Carson, CA","90746","America/Los_Angeles",52,TRUE,803,"Carson, CA 90746","StubHub Center","StubHub Center",0,"US","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","stubhub-center",16,33.8643,-118.261,NA,NA,NA
"182","2018-09-21","2018-09-21_15.54.36",0.959,"nfl","Denver Broncos at San Francisco 49ers","2018-04-20T00:00:00",FALSE,4347114,FALSE,"2018-12-09T21:05:00",FALSE,0.857,"2018-04-20T00:47:53","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","Broncos at 49ers","2018-12-10T01:05:00",FALSE,"normal","","2018-12-09T13:05:00",NA,98,964,221,2995,100,1135,246.81328,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.95768774,"CA","Santa Clara","Santa Clara, CA","95054","America/Los_Angeles",58670,TRUE,0,"Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",0,"US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","levi-s-stadium",13,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"183","2018-09-21","2018-09-21_15.54.36",0.909,"nfl","Detroit Lions at Arizona Cardinals","2018-04-20T00:00:00",FALSE,4347099,FALSE,"2018-12-09T21:25:00",FALSE,0.827,"2018-04-20T00:47:51","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","Lions at Cardinals","2018-12-10T01:25:00",FALSE,"normal","","2018-12-09T14:25:00",NA,32,926,NA,613,32,NA,119.85,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.93402725,"AZ","Glendale","Glendale, AZ","85305","America/Phoenix",43,TRUE,753,"Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",0,"US","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","state-farm-stadium",10,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"184","2018-09-21","2018-09-21_15.54.36",0.987,"nfl","Philadelphia Eagles at Dallas Cowboys","2018-04-05T00:00:00",TRUE,4327919,FALSE,"2018-12-09T21:25:00",FALSE,0.874,"2018-04-05T23:08:46","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","Eagles at Cowboys","2018-12-10T01:25:00",FALSE,"normal","","2018-12-09T15:25:00",NA,49,3086,359,4309,49,2350,434.8422,"2018-04-17T22:02:33Z",FALSE,"QRCODE",0.9751414,"TX","Arlington","Arlington, TX","76011","America/Chicago",4965,TRUE,623,"Arlington, TX 76011","AT&T Stadium","AT&T Stadium",0,"US","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","at-t-stadium",22,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"185","2018-09-21","2018-09-21_15.54.36",0.935,"nfl","Pittsburgh Steelers at Oakland Raiders","2018-04-20T00:00:00",FALSE,4347151,FALSE,"2018-12-10T01:20:00",FALSE,0.833,"2018-04-20T01:04:24","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","Steelers at Raiders","2018-12-10T05:20:00",FALSE,"normal","","2018-12-09T17:20:00",NA,179,503,397,1069,179,789,408.54474,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.7817843,"CA","Oakland","Oakland, CA","94621","America/Los_Angeles",14,TRUE,807,"Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",0,"US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","oakland-alameda-county-coliseum",23,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"186","2018-09-21","2018-09-21_15.54.36",0.939,"nfl","Minnesota Vikings at Seattle Seahawks","2018-04-20T00:00:00",FALSE,4347123,FALSE,"2018-12-11T01:15:00",FALSE,0.837,"2018-04-20T00:47:55","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","Vikings at Seahawks","2018-12-11T05:15:00",FALSE,"normal","","2018-12-10T17:15:00",NA,128,337,347,1341,142,781,368.49258,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.87232786,"WA","Seattle","Seattle, WA","98134","America/Los_Angeles",339,TRUE,819,"Seattle, WA 98134","CenturyLink Field","CenturyLink Field",0,"US","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","centurylink-field",12,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"187","2018-09-21","2018-09-21_15.54.36",0.898,"nfl","Los Angeles Chargers at Kansas City Chiefs","2018-04-20T00:00:00",FALSE,4346978,FALSE,"2018-12-14T01:20:00",FALSE,0.797,"2018-04-20T00:47:26","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","Chargers at Chiefs","2018-12-14T05:20:00",FALSE,"normal","","2018-12-13T19:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.8827867,"MO","Kansas City","Kansas City, MO","64129","America/Chicago",1128,TRUE,616,"Kansas City, MO 64129","Arrowhead Stadium","Arrowhead Stadium",0,"US","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","arrowhead-stadium",9,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"188","2018-09-21","2018-09-21_15.54.36",0.925,"nfl","Houston Texans at New York Jets","2018-04-20T00:00:00",FALSE,4347015,FALSE,"2018-12-15T21:30:00",FALSE,0.823,"2018-04-20T00:47:35","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","Texans at Jets","2018-12-16T01:30:00",FALSE,"normal","","2018-12-15T16:30:00",NA,33,1127,122,918,33,1369,149.756,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.94873494,"NJ","East Rutherford","East Rutherford, NJ","07073","America/New_York",1587,TRUE,501,"East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",0,"US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","metlife-stadium",17,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"189","2018-09-21","2018-09-21_15.54.36",0.875,"nfl","Cleveland Browns at Denver Broncos","2018-04-20T00:00:00",FALSE,4347135,FALSE,"2018-12-15T21:30:00",FALSE,0.782,"2018-04-20T01:04:04","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","Browns at Broncos","2018-12-16T01:30:00",FALSE,"normal","","2018-12-15T14:30:00",NA,84,141,238,1204,119,793,294.80142,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.9028296,"CO","Denver","Denver, CO","80204","America/Denver",1131,TRUE,751,"Denver, CO 80204","Sports Authority Field at Mile High","Sports Authority Field at Mile High",0,"US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","sports-authority-field-at-mile-high",6,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"190","2018-09-21","2018-09-21_15.54.36",0.917,"nfl","Arizona Cardinals at Atlanta Falcons","2018-04-20T00:00:00",FALSE,4347047,FALSE,"2018-12-16T18:00:00",FALSE,0.825,"2018-04-20T00:47:41","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","Cardinals at Falcons","2018-12-16T22:00:00",FALSE,"normal","","2018-12-16T13:00:00",NA,62,1065,161,1193,64,1293,193.35869,"2018-08-24T21:53:42Z",FALSE,"QRCODE",0.76958936,"GA","Atlanta","Atlanta, GA","30313","America/New_York",419590,TRUE,0,"Atlanta, GA 30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0,"US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW","mercedes-benz-stadium",20,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
