"","date","timestamp","time_tbd","title","type","url","datetime_local","is_open","datetime_utc","description","id","short_title","score","popularity","visible_until_utc","status","created_at","announce_date","datetime_tbd","date_tbd","general_admission","highest_price","average_price","listing_count","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","state","address","score_venue","has_upcoming_events","popularity_venue","timezone","id_venue","num_upcoming_events","metro_code","postal_code","city","slug","country","display_location","extended_address","name_v2","name","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"178","2018-09-22","2018-09-22_11.01.42",FALSE,"Baltimore Ravens at Kansas City Chiefs","nfl","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00","",4346979,"Ravens at Chiefs",0.905,0.838,"2018-12-09T22:00:00","normal","2018-04-20T00:47:27","2018-04-20T00:00:00",FALSE,FALSE,NA,811,130.05347,1066,37,37,116,1187,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","1 Arrowhead Drive",0.8827867,TRUE,0,"America/Chicago",1128,9,616,"64129","Kansas City","arrowhead-stadium","US","Kansas City, MO","Kansas City, MO 64129","Arrowhead Stadium","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"179","2018-09-22","2018-09-22_11.01.42",FALSE,"New York Giants at Washington Redskins","nfl","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00","",4346935,"Giants at Redskins",0.971,0.885,"2018-12-09T22:00:00","normal","2018-04-20T00:47:17","2018-04-20T00:00:00",FALSE,FALSE,NA,1039,207.7052,519,96,93,180,1070,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","MD","1600 Fedex Way",0.9333444,TRUE,0,"America/New_York",35,7,511,"20785","Landover","fedex-field","US","Landover, MD","Landover, MD 20785","FedEx Field","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"180","2018-09-22","2018-09-22_11.01.42",FALSE,"Indianapolis Colts at Houston Texans","nfl","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00","",4347014,"Colts at Texans",0.918,0.844,"2018-12-09T22:00:00","normal","2018-04-20T00:47:35","2018-04-20T00:00:00",FALSE,FALSE,NA,2234,182.2338,586,37,36,136,1043,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","TX","1 Reliant Park",0.8624192,TRUE,0,"America/Chicago",41,47,618,"77054","Houston","nrg-stadium","US","Houston, TX","Houston, TX 77054","NRG Stadium","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"181","2018-09-22","2018-09-22_11.01.42",FALSE,"Cincinnati Bengals at Los Angeles Chargers","nfl","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T13:05:00",FALSE,"2018-12-09T21:05:00","",4347107,"Bengals at Chargers",0.93,0.848,"2018-12-10T01:05:00","normal","2018-04-20T00:47:52","2018-04-20T00:00:00",FALSE,FALSE,NA,581,214.89754,488,120,102,195,568,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","CA","18400 Avalon Blvd",0.7228164,TRUE,0,"America/Los_Angeles",52,16,803,"90746","Carson","stubhub-center","US","Carson, CA","Carson, CA 90746","StubHub Center","StubHub Center",33.8643,-118.261,NA,NA,NA
"182","2018-09-22","2018-09-22_11.01.42",FALSE,"Denver Broncos at San Francisco 49ers","nfl","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T13:05:00",FALSE,"2018-12-09T21:05:00","",4347114,"Broncos at 49ers",0.961,0.88,"2018-12-10T01:05:00","normal","2018-04-20T00:47:53","2018-04-20T00:00:00",FALSE,FALSE,NA,3009,246.23427,969,100,98,221,1158,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","4900 Marie P DeBartolo Way",0.95768774,TRUE,0,"America/Los_Angeles",58670,13,0,"95054","Santa Clara","levi-s-stadium","US","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"183","2018-09-22","2018-09-22_11.01.42",FALSE,"Detroit Lions at Arizona Cardinals","nfl","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T14:25:00",FALSE,"2018-12-09T21:25:00","",4347099,"Lions at Cardinals",0.93,0.859,"2018-12-10T01:25:00","normal","2018-04-20T00:47:51","2018-04-20T00:00:00",FALSE,FALSE,NA,615,118.15546,1100,29,29,101,1346,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","1 Cardinals Drive",0.93402725,TRUE,0,"America/Phoenix",43,10,753,"85305","Glendale","state-farm-stadium","US","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"184","2018-09-22","2018-09-22_11.01.42",FALSE,"Philadelphia Eagles at Dallas Cowboys","nfl","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T15:25:00",TRUE,"2018-12-09T21:25:00","",4327919,"Eagles at Cowboys",1.002,0.909,"2018-12-10T01:25:00","normal","2018-04-05T23:08:46","2018-04-05T00:00:00",FALSE,FALSE,NA,4309,435.2039,3090,49,49,359,2349,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","1 AT&T Way",0.9751414,TRUE,0,"America/Chicago",4965,22,623,"76011","Arlington","at-t-stadium","US","Arlington, TX","Arlington, TX 76011","AT&T Stadium","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"185","2018-09-22","2018-09-22_11.01.42",FALSE,"Pittsburgh Steelers at Oakland Raiders","nfl","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-09T17:20:00",FALSE,"2018-12-10T01:20:00","",4347151,"Steelers at Raiders",0.934,0.855,"2018-12-10T05:20:00","normal","2018-04-20T01:04:24","2018-04-20T00:00:00",FALSE,FALSE,NA,1069,410.55267,503,192,192,397,791,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","7000 Coliseum Way",0.7817843,TRUE,0,"America/Los_Angeles",14,22,807,"94621","Oakland","oakland-alameda-county-coliseum","US","Oakland, CA","Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"186","2018-09-22","2018-09-22_11.01.42",FALSE,"Minnesota Vikings at Seattle Seahawks","nfl","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-10T17:15:00",FALSE,"2018-12-11T01:15:00","",4347123,"Vikings at Seahawks",0.944,0.863,"2018-12-11T05:15:00","normal","2018-04-20T00:47:55","2018-04-20T00:00:00",FALSE,FALSE,NA,1341,366.57693,338,142,128,346,798,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","WA","800 Occidental Ave S",0.87232786,TRUE,0,"America/Los_Angeles",339,12,819,"98134","Seattle","centurylink-field","US","Seattle, WA","Seattle, WA 98134","CenturyLink Field","CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"187","2018-09-22","2018-09-22_11.01.42",FALSE,"Los Angeles Chargers at Kansas City Chiefs","nfl","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-13T19:20:00",FALSE,"2018-12-14T01:20:00","",4346978,"Chargers at Chiefs",0.899,0.824,"2018-12-14T05:20:00","normal","2018-04-20T00:47:26","2018-04-20T00:00:00",FALSE,FALSE,NA,700,140.91684,962,38,38,122,1124,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","1 Arrowhead Drive",0.8827867,TRUE,0,"America/Chicago",1128,9,616,"64129","Kansas City","arrowhead-stadium","US","Kansas City, MO","Kansas City, MO 64129","Arrowhead Stadium","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"188","2018-09-22","2018-09-22_11.01.42",FALSE,"Houston Texans at New York Jets","nfl","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T16:30:00",FALSE,"2018-12-15T21:30:00","",4347015,"Texans at Jets",0.939,0.858,"2018-12-16T01:30:00","normal","2018-04-20T00:47:35","2018-04-20T00:00:00",FALSE,FALSE,NA,918,150.3851,1114,33,33,122,1369,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"189","2018-09-22","2018-09-22_11.01.42",FALSE,"Cleveland Browns at Denver Broncos","nfl","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T14:30:00",FALSE,"2018-12-15T21:30:00","",4347135,"Browns at Broncos",0.881,0.816,"2018-12-16T01:30:00","normal","2018-04-20T01:04:04","2018-04-20T00:00:00",FALSE,FALSE,NA,1203,296.30713,140,119,84,238,776,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","1701 Bryant St.",0.9028296,TRUE,0,"America/Denver",1131,6,751,"80204","Denver","sports-authority-field-at-mile-high","US","Denver, CO","Denver, CO 80204","Sports Authority Field at Mile High","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"190","2018-09-22","2018-09-22_11.01.42",FALSE,"Arizona Cardinals at Atlanta Falcons","nfl","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4347047,"Cardinals at Falcons",0.918,0.849,"2018-12-16T22:00:00","normal","2018-04-20T00:47:41","2018-04-20T00:00:00",FALSE,FALSE,NA,1198,193.19179,1048,64,62,161,1290,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","441 M.L.K. Jr Dr NW",0.76958936,TRUE,0,"America/New_York",419590,20,0,"30313","Atlanta","mercedes-benz-stadium","US","Atlanta, GA","Atlanta, GA 30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"191","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at Chicago Bears","nfl","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T12:00:00",FALSE,"2018-12-16T18:00:00","",4347002,"Packers at Bears",0.976,0.89,"2018-12-16T22:00:00","normal","2018-04-20T00:47:32","2018-04-20T00:00:00",FALSE,FALSE,NA,2224,451.71524,151,180,162,369,915,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","IL","1410 S. Museum Campus Drive",0.940013,TRUE,0,"America/Chicago",31,10,602,"60605","Chicago","soldier-field","US","Chicago, IL","Chicago, IL 60605","Soldier Field","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"192","2018-09-22","2018-09-22_11.01.42",FALSE,"Dallas Cowboys at Indianapolis Colts","nfl","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4346955,"Cowboys at Colts",0.959,0.877,"2018-12-16T22:00:00","normal","2018-04-20T00:47:20","2018-04-20T00:00:00",FALSE,FALSE,NA,1974,288.68243,444,119,119,232,920,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","500 South Capitol Avenue",0.9071682,TRUE,0,"America/Indiana/Indianapolis",1130,14,527,"46225","Indianapolis","lucas-oil-stadium","US","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"193","2018-09-22","2018-09-22_11.01.42",FALSE,"Detroit Lions at Buffalo Bills","nfl","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4347057,"Lions at Bills",0.897,0.828,"2018-12-16T22:00:00","normal","2018-04-20T00:47:43","2018-04-20T00:00:00",FALSE,FALSE,NA,636,84.05267,1196,24,24,64,1511,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","NY","1 Bills Drive",0.8815085,TRUE,0,"America/New_York",1135,7,514,"14127","Orchard Park","new-era-field","US","Orchard Park, NY","Orchard Park, NY 14127","New Era Field","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"194","2018-09-22","2018-09-22_11.01.42",FALSE,"Tampa Bay Buccaneers at Baltimore Ravens","nfl","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4347066,"Buccaneers at Ravens",0.864,0.801,"2018-12-16T22:00:00","normal","2018-04-20T00:47:44","2018-04-20T00:00:00",FALSE,FALSE,NA,607,126.89368,743,39,39,95,1284,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","1101 Russell St",0.8927189,TRUE,0,"America/New_York",1121,8,512,"21230","Baltimore","m-t-bank-stadium","US","Baltimore, MD","Baltimore, MD 21230","M&T Bank Stadium","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"195","2018-09-22","2018-09-22_11.01.42",FALSE,"Washington Redskins at Jacksonville Jaguars","nfl","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4346945,"Redskins at Jaguars",0.852,0.787,"2018-12-16T22:00:00","normal","2018-04-20T00:47:18","2018-04-20T00:00:00",FALSE,FALSE,NA,655,162.4458,655,63,66,129,874,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","FL","1 Everbank Field Dr",0.83759147,TRUE,0,"America/New_York",5178,9,561,"32202","Jacksonville","everbank-field","US","Jacksonville, FL","Jacksonville, FL 32202","EverBank Field","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"196","2018-09-22","2018-09-22_11.01.42",FALSE,"Miami Dolphins at Minnesota Vikings","nfl","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T12:00:00",FALSE,"2018-12-16T18:00:00","",4347144,"Dolphins at Vikings",0.932,0.858,"2018-12-16T22:00:00","normal","2018-04-20T01:04:05","2018-04-20T00:00:00",FALSE,FALSE,NA,1629,241.078,641,105,100,201,1005,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","401 Chicago Avenue",0.88524246,TRUE,0,"America/Chicago",218451,14,0,"55415","Minneapolis","u-s-bank-stadium","US","Minneapolis, MN","Minneapolis, MN 55415","U.S. Bank Stadium","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"197","2018-09-22","2018-09-22_11.01.42",FALSE,"Oakland Raiders at Cincinnati Bengals","nfl","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4347037,"Raiders at Bengals",0.895,0.823,"2018-12-16T22:00:00","normal","2018-04-20T00:47:39","2018-04-20T00:00:00",FALSE,FALSE,NA,603,120.269295,609,53,53,103,908,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","1 Paul Brown Stadium",0.86166537,TRUE,0,"America/New_York",1124,7,515,"45202","Cincinnati","paul-brown-stadium","US","Cincinnati, OH","Cincinnati, OH 45202","Paul Brown Stadium","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"198","2018-09-22","2018-09-22_11.01.42",FALSE,"Tennessee Titans at New York Giants","nfl","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T13:00:00",FALSE,"2018-12-16T18:00:00","",4346988,"Titans at Giants",0.924,0.843,"2018-12-16T22:00:00","normal","2018-04-20T00:47:29","2018-04-20T00:00:00",FALSE,FALSE,NA,1429,208.36824,869,79,79,168,1426,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"199","2018-09-22","2018-09-22_11.01.42",FALSE,"Seattle Seahawks at San Francisco 49ers","nfl","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T13:05:00",FALSE,"2018-12-16T21:05:00","",4347122,"Seahawks at 49ers",0.952,0.87,"2018-12-17T01:05:00","normal","2018-04-20T00:47:55","2018-04-20T00:00:00",FALSE,FALSE,NA,2993,229.34937,1102,102,83,196,1656,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","4900 Marie P DeBartolo Way",0.95768774,TRUE,0,"America/Los_Angeles",58670,13,0,"95054","Santa Clara","levi-s-stadium","US","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"200","2018-09-22","2018-09-22_11.01.42",FALSE,"New England Patriots at Pittsburgh Steelers","nfl","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T16:25:00",FALSE,"2018-12-16T21:25:00","",4347077,"Patriots at Steelers",0.981,0.892,"2018-12-17T01:25:00","normal","2018-04-20T00:47:46","2018-04-20T00:00:00",FALSE,FALSE,NA,11030,448.62537,670,199,199,356,1127,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","PA","100 Art Rooney Avenue",0.9033526,TRUE,0,"America/New_York",1119,10,508,"15212","Pittsburgh","heinz-field","US","Pittsburgh, PA","Pittsburgh, PA 15212","Heinz Field","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"201","2018-09-22","2018-09-22_11.01.42",FALSE,"Philadelphia Eagles at Los Angeles Rams","nfl","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-16T17:20:00",FALSE,"2018-12-17T01:20:00","",4346919,"Eagles at Rams",0.939,0.857,"2018-12-17T05:20:00","normal","2018-04-20T00:47:14","2018-04-20T00:00:00",FALSE,FALSE,NA,1939,343.08054,745,112,112,279,1360,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","3911 S Figueroa St",0.86898464,TRUE,0,"America/Los_Angeles",51012,10,0,"90037","Los Angeles","los-angeles-memorial-coliseum-1","US","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"202","2018-09-22","2018-09-22_11.01.42",FALSE,"New Orleans Saints at Carolina Panthers","nfl","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-17T20:15:00",FALSE,"2018-12-18T01:15:00","",4347035,"Saints at Panthers",0.923,0.841,"2018-12-18T05:15:00","normal","2018-04-20T00:47:38","2018-04-20T00:00:00",FALSE,FALSE,NA,1422,219.51993,527,77,77,155,1062,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","800 South Mint Street",0.8968222,TRUE,0,"America/New_York",1122,9,517,"28202","Charlotte","bank-of-america-stadium","US","Charlotte, NC","Charlotte, NC 28202","Bank of America Stadium","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"203","2018-09-22","2018-09-22_11.01.42",FALSE,"Washington Redskins at Tennessee Titans","nfl","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T12:00:00",FALSE,"2018-12-23T17:00:00","",4346986,"Redskins at Titans",0.849,0.784,"2018-12-23T21:00:00","normal","2018-04-20T00:47:29","2018-04-20T00:00:00",FALSE,FALSE,NA,1042,223.94838,310,63,47,178,946,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","TN","1 Titans Way",0.8546275,TRUE,0,"America/New_York",1126,14,659,"37213","Nashville","nissan-stadium","US","Nashville, TN","Nashville, TN 37213","Nissan Stadium","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"204","2018-09-22","2018-09-22_11.01.42",FALSE,"Cincinnati Bengals at Cleveland Browns","nfl","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T13:00:00",FALSE,"2018-12-23T18:00:00","",4346994,"Bengals at Browns",0.885,0.808,"2018-12-23T22:00:00","normal","2018-04-20T00:47:31","2018-04-20T00:00:00",FALSE,FALSE,NA,756,102.32526,1279,35,35,86,1361,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","100 Alfred Lerner Way",0.86852187,TRUE,0,"America/New_York",1123,6,510,"44114","Cleveland","firstenergy-stadium-15","US","Cleveland, OH","Cleveland, OH 44114","FirstEnergy Stadium","FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"205","2018-09-22","2018-09-22_11.01.42",FALSE,"Houston Texans at Philadelphia Eagles","nfl","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T13:00:00",FALSE,"2018-12-23T18:00:00","",4347013,"Texans at Eagles",0.92,0.839,"2018-12-23T22:00:00","normal","2018-04-20T00:47:35","2018-04-20T00:00:00",FALSE,FALSE,NA,1354,342.37173,573,146,141,287,1182,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","1020 Pattison Ave",0.90542686,TRUE,0,"America/New_York",330,16,504,"19148","Philadelphia","lincoln-financial-field","US","Philadelphia, PA","Philadelphia, PA 19148","Lincoln Financial Field","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"206","2018-09-22","2018-09-22_11.01.42",FALSE,"Minnesota Vikings at Detroit Lions","nfl","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T13:00:00",FALSE,"2018-12-23T18:00:00","",4347022,"Vikings at Lions",0.961,0.875,"2018-12-23T22:00:00","normal","2018-04-20T00:47:36","2018-04-20T00:00:00",FALSE,FALSE,NA,2392,204.54936,699,79,74,175,921,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","MI","2000 Brush St.",0.9029952,TRUE,0,"America/Detroit",346,11,505,"48226","Detroit","ford-field","US","Detroit, MI","Detroit, MI 48226","Ford Field","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"207","2018-09-22","2018-09-22_11.01.42",FALSE,"Jacksonville Jaguars at Miami Dolphins","nfl","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T13:00:00",FALSE,"2018-12-23T18:00:00","",4347085,"Jaguars at Dolphins",0.878,0.794,"2018-12-23T22:00:00","normal","2018-04-20T00:47:48","2018-04-20T00:00:00",FALSE,FALSE,NA,899,153.27058,255,53,52,132,851,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","347 Don Shula Dr.",0.8378203,TRUE,0,"America/New_York",29,38,528,"33056","Miami Gardens","hard-rock-stadium","US","Miami Gardens, FL","Miami Gardens, FL 33056","Hard Rock Stadium","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"208","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at New York Jets","nfl","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T13:00:00",FALSE,"2018-12-23T18:00:00","",4346959,"Packers at Jets",0.998,0.899,"2018-12-23T22:00:00","normal","2018-04-20T00:47:22","2018-04-20T00:00:00",FALSE,FALSE,NA,1344,277.2516,787,100,87,243,1132,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
