"","date","timestamp","url","time_tbd","date_tbd","status","announce_date","score","datetime_utc","type","visible_until_utc","title","popularity","short_title","id","datetime_tbd","description","is_open","created_at","datetime_local","general_admission","visible_listing_count","median_price","lowest_price","listing_count","lowest_price_good_deals","highest_price","average_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","country","display_location","name","state","slug","postal_code","name_v2","timezone","score_venue","popularity_venue","extended_address","id_venue","has_upcoming_events","city","address","num_upcoming_events","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"11","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.875,"2018-09-16T17:00:00","nfl","2018-09-16T21:00:00","Cleveland Browns at New Orleans Saints",0.93,"Browns at Saints",4346973,FALSE,"",TRUE,"2018-04-20T00:47:25","2018-09-16T12:00:00",NA,NA,NA,46,1415,46,1800,184.05,"2018-05-29T20:38:49Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","New Orleans, LA","Mercedes-Benz Superdome","LA","mercedes-benz-superdome","70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,0,"New Orleans, LA 70112",128,TRUE,"New Orleans","1500 Sugar Bowl Drive",19,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"12","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.927,"2018-09-16T20:05:00","nfl","2018-09-17T00:05:00","Detroit Lions at San Francisco 49ers",0.971,"Lions at 49ers",4347119,FALSE,"",FALSE,"2018-04-20T00:47:54","2018-09-16T13:05:00",NA,NA,NA,79,462,79,748,195.63,"2018-08-24T18:24:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","CA","levi-s-stadium","95054","Levi's Stadium","America/Los_Angeles",0.95768774,0,"Santa Clara, CA 95054",58670,TRUE,"Santa Clara","4900 Marie P DeBartolo Way",13,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"13","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.878,"2018-09-16T20:05:00","nfl","2018-09-17T00:05:00","Arizona Cardinals at Los Angeles Rams",0.936,"Cardinals at Rams",4346924,FALSE,"",FALSE,"2018-04-20T00:47:15","2018-09-16T13:05:00",NA,NA,NA,25,1094,25,486,80.06,"2018-08-24T17:04:03Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","Los Angeles, CA","Los Angeles Memorial Coliseum","CA","los-angeles-memorial-coliseum-1","90037","Los Angeles Memorial Coliseum","America/Los_Angeles",0.86898464,0,"Los Angeles, CA 90037",51012,TRUE,"Los Angeles","3911 S Figueroa St",12,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"14","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.911,"2018-09-16T20:25:00","nfl","2018-09-17T00:25:00","Oakland Raiders at Denver Broncos",0.961,"Raiders at Broncos",4347149,FALSE,"",FALSE,"2018-04-20T01:04:06","2018-09-16T14:25:00",NA,NA,NA,146,70,152,801,319.84,"2018-08-24T18:24:52Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","Denver, CO","Sports Authority Field at Mile High","CO","sports-authority-field-at-mile-high","80204","Sports Authority Field at Mile High","America/Denver",0.9028296,0,"Denver, CO 80204",1131,TRUE,"Denver","1701 Bryant St.",7,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"15","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-everbank-field/nfl/4346951",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.899,"2018-09-16T20:25:00","nfl","2018-09-17T00:25:00","New England Patriots at Jacksonville Jaguars",0.955,"Patriots at Jaguars",4346951,FALSE,"",FALSE,"2018-04-20T00:47:19","2018-09-16T16:25:00",NA,NA,NA,147,293,147,1082,245,"2018-08-24T18:23:21Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","US","Jacksonville, FL","EverBank Field","FL","everbank-field","32202","EverBank Field","America/New_York",0.83759147,0,"Jacksonville, FL 32202",5178,TRUE,"Jacksonville","1 Everbank Field Dr",10,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"16","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925",FALSE,FALSE,"normal","2018-04-05T00:00:00",0.977,"2018-09-17T00:20:00","nfl","2018-09-17T04:20:00","New York Giants at Dallas Cowboys",0.999,"Giants at Cowboys",4327925,FALSE,"",TRUE,"2018-04-05T23:08:47","2018-09-16T19:20:00",NA,NA,NA,32,2179,32,14935,333.9,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","US","Arlington, TX","AT&T Stadium","TX","at-t-stadium","76011","AT&T Stadium","America/Chicago",0.9751414,0,"Arlington, TX 76011",4965,TRUE,"Arlington","1 AT&T Way",23,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"17","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.936,"2018-09-18T00:15:00","nfl","2018-09-18T04:15:00","Seattle Seahawks at Chicago Bears",0.971,"Seahawks at Bears",4347010,FALSE,"",FALSE,"2018-04-20T00:47:34","2018-09-17T19:15:00",NA,NA,NA,157,53,157,1199,338.38,"2018-08-24T18:25:05Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","US","Chicago, IL","Soldier Field","IL","soldier-field","60605","Soldier Field","America/Chicago",0.940013,0,"Chicago, IL 60605",31,TRUE,"Chicago","1410 S. Museum Campus Drive",12,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"18","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.866,"2018-09-21T00:20:00","nfl","2018-09-21T04:20:00","New York Jets at Cleveland Browns",0.902,"Jets at Browns",4347000,FALSE,"",FALSE,"2018-04-20T00:47:31","2018-09-20T20:20:00",NA,NA,NA,41,628,44,391,100.98,"2018-08-24T18:25:16Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","Cleveland, OH","FirstEnergy Stadium","OH","firstenergy-stadium-15","44114","FirstEnergy Stadium","America/New_York",0.86852187,0,"Cleveland, OH 44114",1123,TRUE,"Cleveland","100 Alfred Lerner Way",7,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"19","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762",FALSE,FALSE,"normal","2018-01-31T00:00:00",0.504,"2018-09-23T00:00:00","ncaa_football","2018-09-23T04:00:00","South Alabama Jaguars at Memphis Tigers Football",0.646,"South Alabama at Memphis",4241762,FALSE,"",FALSE,"2018-01-31T15:00:53","2018-09-22T19:00:00",NA,NA,NA,23,282,23,245,59.8,NA,NA,NA,"https://seatgeek.com/venues/liberty-bowl-stadium/tickets","US","Memphis, TN","Liberty Bowl Stadium","TN","liberty-bowl-stadium","38104","Liberty Bowl Stadium","America/Chicago",0.6733288,0,"Memphis, TN 38104",2827,TRUE,"Memphis","335 South Hollywood St.",7,-89.98,35.12,NA,NA,NA
"20","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.911,"2018-09-23T17:00:00","nfl","2018-09-23T21:00:00","Buffalo Bills at Minnesota Vikings",0.924,"Bills at Vikings",4347142,FALSE,"",FALSE,"2018-04-20T01:04:05","2018-09-23T12:00:00",NA,NA,NA,92,522,92,923,236.84,"2018-08-23T16:03:24Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","MN","u-s-bank-stadium","55415","U.S. Bank Stadium","America/Chicago",0.88524246,0,"Minneapolis, MN 55415",218451,TRUE,"Minneapolis","401 Chicago Avenue",13,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"21","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.906,"2018-09-23T17:00:00","nfl","2018-09-23T21:00:00","Oakland Raiders at Miami Dolphins",0.922,"Raiders at Dolphins",4347088,FALSE,"",FALSE,"2018-04-20T00:47:48","2018-09-23T13:00:00",NA,NA,NA,61,161,61,452,172.2,"2018-08-24T20:34:12Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","FL","hard-rock-stadium","33056","Hard Rock Stadium","America/New_York",0.8378203,0,"Miami Gardens, FL 33056",29,TRUE,"Miami Gardens","347 Don Shula Dr.",38,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"22","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.933,"2018-09-23T17:00:00","nfl","2018-09-23T21:00:00","Indianapolis Colts at Philadelphia Eagles",0.941,"Colts at Eagles",4346963,FALSE,"",FALSE,"2018-04-20T00:47:23","2018-09-23T13:00:00",NA,NA,NA,214,294,214,1226,378.15,"2018-08-24T18:26:28Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","Philadelphia, PA","Lincoln Financial Field","PA","lincoln-financial-field","19148","Lincoln Financial Field","America/New_York",0.90542686,0,"Philadelphia, PA 19148",330,TRUE,"Philadelphia","1020 Pattison Ave",16,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
