"","date","timestamp","date_tbd","id","status","time_tbd","title","short_title","type","description","announce_date","created_at","score","datetime_utc","visible_until_utc","datetime_local","is_open","url","popularity","datetime_tbd","general_admission","listing_count","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","name","address","popularity_venue","extended_address","postal_code","country","score_venue","metro_code","slug","display_location","has_upcoming_events","timezone","url_venue","name_v2","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"11","2018-09-14","2018-09-14_16.00.11",FALSE,4347119,"normal",FALSE,"Detroit Lions at San Francisco 49ers","Lions at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:54",0.925,"2018-09-16T20:05:00","2018-09-17T00:05:00","2018-09-16T13:05:00",FALSE,"https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119",0.947,FALSE,NA,342,178.81287,640,74,166,679,79,"2018-08-24T18:24:41Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"12","2018-09-14","2018-09-14_16.00.11",FALSE,4346924,"normal",FALSE,"Arizona Cardinals at Los Angeles Rams","Cardinals at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:15",0.869,"2018-09-16T20:05:00","2018-09-17T00:05:00","2018-09-16T13:05:00",FALSE,"https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924",0.907,FALSE,NA,836,56.511963,358,17,41,1316,18,"2018-08-24T17:04:03Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"13","2018-09-14","2018-09-14_16.00.11",FALSE,4347149,"normal",FALSE,"Oakland Raiders at Denver Broncos","Raiders at Broncos","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:06",0.897,"2018-09-16T20:25:00","2018-09-17T00:25:00","2018-09-16T14:25:00",FALSE,"https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149",0.927,FALSE,NA,57,320.89474,811,105,320,650,144,"2018-08-24T18:24:52Z",FALSE,"QRCODE","CO",1131,7,"Sports Authority Field at Mile High","1701 Bryant Street",0,"Denver, CO 80204","80204","US",0.9028296,751,"sports-authority-field-at-mile-high","Denver, CO",TRUE,"America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"14","2018-09-14","2018-09-14_16.00.11",FALSE,4346951,"normal",FALSE,"New England Patriots at Jacksonville Jaguars","Patriots at Jaguars","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:19",0.897,"2018-09-16T20:25:00","2018-09-17T00:25:00","2018-09-16T16:25:00",FALSE,"https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-everbank-field/nfl/4346951",0.93,FALSE,NA,161,215.36024,974,121,190,485,113,"2018-08-24T18:23:21Z",FALSE,"QRCODE","FL",5178,10,"EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","32202","US",0.83759147,561,"everbank-field","Jacksonville, FL",TRUE,"America/New_York","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"15","2018-09-14","2018-09-14_16.00.11",FALSE,4327925,"normal",FALSE,"New York Giants at Dallas Cowboys","Giants at Cowboys","nfl","","2018-04-05T00:00:00","2018-04-05T23:08:47",0.965,"2018-09-17T00:20:00","2018-09-17T04:20:00","2018-09-16T19:20:00",TRUE,"https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925",0.959,FALSE,NA,1859,283.057,14959,26,210,1542,29,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,23,"AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","76011","US",0.9751414,623,"at-t-stadium","Arlington, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"16","2018-09-14","2018-09-14_16.00.11",FALSE,4347010,"normal",FALSE,"Seattle Seahawks at Chicago Bears","Seahawks at Bears","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:34",0.929,"2018-09-18T00:15:00","2018-09-18T04:15:00","2018-09-17T19:15:00",FALSE,"https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010",0.939,FALSE,NA,32,355.53125,1197,153,283,373,170,"2018-08-24T18:25:05Z",FALSE,"QRCODE","IL",31,12,"Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","60605","US",0.940013,602,"soldier-field","Chicago, IL",TRUE,"America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"17","2018-09-14","2018-09-14_16.00.11",FALSE,4347000,"normal",FALSE,"New York Jets at Cleveland Browns","Jets at Browns","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:31",0.861,"2018-09-21T00:20:00","2018-09-21T04:20:00","2018-09-20T20:20:00",FALSE,"https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000",0.864,FALSE,NA,513,98.988304,596,48,80,850,44,"2018-08-24T18:25:16Z",FALSE,"QRCODE","OH",1123,7,"FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","44114","US",0.86852187,510,"firstenergy-stadium-15","Cleveland, OH",TRUE,"America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"18","2018-09-14","2018-09-14_16.00.11",FALSE,4241762,"normal",FALSE,"South Alabama Jaguars at Memphis Tigers Football","South Alabama at Memphis","ncaa_football","","2018-01-31T00:00:00","2018-01-31T15:00:53",0.481,"2018-09-23T00:00:00","2018-09-23T04:00:00","2018-09-22T19:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762",0.593,FALSE,NA,131,51.885498,245,23,38,39,23,NA,NA,NA,"TN",2827,7,"Liberty Bowl Stadium","335 South Hollywood St",0,"Memphis, TN 38104","38104","US",0.6733288,640,"liberty-bowl-stadium","Memphis, TN",TRUE,"America/Chicago","https://seatgeek.com/venues/liberty-bowl-stadium/tickets","Liberty Bowl Stadium","Memphis",35.12,-89.98,NA,NA,NA
"19","2018-09-14","2018-09-14_16.00.11",FALSE,4346963,"normal",FALSE,"Indianapolis Colts at Philadelphia Eagles","Colts at Eagles","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:23",0.93,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963",0.907,FALSE,NA,268,382.83582,1258,153,356,761,206,"2018-08-24T18:26:28Z",FALSE,"QRCODE","PA",330,16,"Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","19148","US",0.90542686,504,"lincoln-financial-field","Philadelphia, PA",TRUE,"America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"20","2018-09-14","2018-09-14_16.00.11",FALSE,4347088,"normal",FALSE,"Oakland Raiders at Miami Dolphins","Raiders at Dolphins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:48",0.885,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088",0.873,FALSE,NA,173,162.28902,446,50,155,1003,50,"2018-08-24T20:34:12Z",FALSE,"QRCODE","FL",29,38,"Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","33056","US",0.8378203,528,"hard-rock-stadium","Miami Gardens, FL",TRUE,"America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"21","2018-09-14","2018-09-14_16.00.11",FALSE,4347142,"normal",FALSE,"Buffalo Bills at Minnesota Vikings","Bills at Vikings","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:05",0.908,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,"https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142",0.889,FALSE,NA,466,240.37982,945,90,218,765,91,"2018-08-23T16:03:24Z",FALSE,"QRCODE","MN",218451,13,"U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","55415","US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN",TRUE,"America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"22","2018-09-14","2018-09-14_16.00.11",FALSE,4346943,"normal",FALSE,"Green Bay Packers at Washington Redskins","Packers at Redskins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:18",0.977,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943",0.947,FALSE,NA,745,299.1047,964,145,277,1186,145,"2018-08-24T18:25:58Z",FALSE,"QRCODE","MD",35,8,"FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","20785","US",0.9333444,511,"fedex-field","Landover, MD",TRUE,"America/New_York","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"23","2018-09-14","2018-09-14_16.00.11",FALSE,4347021,"normal",FALSE,"New York Giants at Houston Texans","Giants at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:36",0.922,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,"https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021",0.899,FALSE,NA,271,292.30258,1158,102,272,687,104,"2018-08-24T18:27:18Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"24","2018-09-14","2018-09-14_16.00.11",FALSE,4347053,"normal",FALSE,"New Orleans Saints at Atlanta Falcons","Saints at Falcons","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:42",0.929,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053",0.905,FALSE,NA,559,310.35242,1313,154,284,804,154,"2018-08-24T18:29:05Z",FALSE,"QRCODE","GA",419590,20,"Mercedes-Benz Stadium","35 Northside Dr NW",0,"Atlanta, GA 30313","30313","US",0.76958936,0,"mercedes-benz-stadium","Atlanta, GA",TRUE,"America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"25","2018-09-14","2018-09-14_16.00.11",FALSE,4346985,"normal",FALSE,"San Francisco 49ers at Kansas City Chiefs","49ers at Chiefs","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:28",0.908,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,"https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985",0.889,FALSE,NA,1068,197.33989,655,78,188,1117,72,"2018-08-24T18:27:03Z",FALSE,"QRCODE","MO",1128,9,"Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","64129","US",0.8827867,616,"arrowhead-stadium","Kansas City, MO",TRUE,"America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"26","2018-09-14","2018-09-14_16.00.11",FALSE,4347045,"normal",FALSE,"Cincinnati Bengals at Carolina Panthers","Bengals at Panthers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:41",0.89,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045",0.877,FALSE,NA,388,161.61856,685,73,117,818,73,"2018-08-24T18:28:54Z",FALSE,"QRCODE","NC",1122,9,"Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","28202","US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC",TRUE,"America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"27","2018-09-14","2018-09-14_16.00.11",FALSE,4347072,"normal",FALSE,"Denver Broncos at Baltimore Ravens","Broncos at Ravens","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:45",0.886,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072",0.873,FALSE,NA,450,148.06444,707,62,110,866,62,"2018-08-24T18:29:20Z",FALSE,"QRCODE","MD",1121,8,"M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","21230","US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD",TRUE,"America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"28","2018-09-14","2018-09-14_16.00.11",FALSE,4346950,"normal",FALSE,"Tennessee Titans at Jacksonville Jaguars","Titans at Jaguars","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:19",0.817,"2018-09-23T17:00:00","2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,"https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950",0.822,FALSE,NA,534,98.54307,775,31,70,790,31,"2018-08-24T18:26:19Z",FALSE,"QRCODE","FL",5178,10,"EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","32202","US",0.83759147,561,"everbank-field","Jacksonville, FL",TRUE,"America/New_York","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"29","2018-09-14","2018-09-14_16.00.11",FALSE,4346923,"normal",FALSE,"Los Angeles Chargers at Los Angeles Rams","Chargers at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:14",0.885,"2018-09-23T20:05:00","2018-09-24T00:05:00","2018-09-23T13:05:00",FALSE,"https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923",0.87,FALSE,NA,945,131.39154,481,47,106,1444,51,"2018-09-05T22:17:11Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"30","2018-09-14","2018-09-14_16.00.11",FALSE,4347129,"normal",FALSE,"Dallas Cowboys at Seattle Seahawks","Cowboys at Seahawks","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:56",0.949,"2018-09-23T20:25:00","2018-09-24T00:25:00","2018-09-23T13:25:00",FALSE,"https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129",0.921,FALSE,NA,135,705.0963,3079,264,650,402,264,"2018-03-02T22:54:54Z",FALSE,"QRCODE","WA",339,19,"CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","98134","US",0.87232786,819,"centurylink-field","Seattle, WA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"31","2018-09-14","2018-09-14_16.00.11",FALSE,4347104,"normal",FALSE,"Chicago Bears at Arizona Cardinals","Bears at Cardinals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:52",0.951,"2018-09-23T20:25:00","2018-09-24T00:25:00","2018-09-23T13:25:00",FALSE,"https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104",0.923,FALSE,NA,441,194.96599,653,72,169,877,75,"2018-08-24T20:34:25Z",FALSE,"QRCODE","AZ",43,10,"State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","85305","US",0.93402725,753,"state-farm-stadium","Glendale, AZ",TRUE,"America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"32","2018-09-14","2018-09-14_16.00.11",FALSE,4347028,"normal",FALSE,"New England Patriots at Detroit Lions","Patriots at Lions","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:37",0.969,"2018-09-24T00:20:00","2018-09-24T04:20:00","2018-09-23T20:20:00",FALSE,"https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028",0.935,FALSE,NA,416,299.3101,959,140,267,910,140,"2018-08-24T18:27:28Z",FALSE,"QRCODE","MI",346,9,"Ford Field","2000 Brush St.",0,"Detroit, MI 48226","48226","US",0.9029952,505,"ford-field","Detroit, MI",TRUE,"America/Detroit","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"33","2018-09-14","2018-09-14_16.00.11",FALSE,4346932,"normal",FALSE,"Pittsburgh Steelers at Tampa Bay Buccaneers","Steelers at Buccaneers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:16",0.908,"2018-09-25T00:15:00","2018-09-25T04:15:00","2018-09-24T20:15:00",FALSE,"https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932",0.881,FALSE,NA,25,389.76,1037,158,319,565,158,"2018-08-24T20:35:07Z",FALSE,"QRCODE","FL",39,15,"Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","33607","US",0.86513025,539,"raymond-james-stadium","Tampa, FL",TRUE,"America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"34","2018-09-14","2018-09-14_16.00.11",FALSE,4346922,"normal",FALSE,"Minnesota Vikings at Los Angeles Rams","Vikings at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:14",0.904,"2018-09-28T00:20:00","2018-09-28T04:20:00","2018-09-27T17:20:00",FALSE,"https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922",0.872,FALSE,NA,560,212.81607,971,64,164,1199,69,"2018-09-05T22:17:16Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"35","2018-09-14","2018-09-14_16.00.11",FALSE,4401810,"normal",FALSE,"Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","sports","","2018-06-05T00:00:00","2018-06-05T16:00:59",0.372,"2018-09-28T23:00:00","2018-09-29T03:00:00","2018-09-28T19:00:00",FALSE,"https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810",0.475,FALSE,NA,6,31.333334,35,NA,35,6,13,NA,NA,NA,"KY",5102,26,"Memorial Coliseum","201 Avenue of Champions",0,"Lexington, KY 40506","40506","US",0.4125833,541,"memorial-coliseum-1","Lexington, KY",TRUE,"America/New_York","https://seatgeek.com/venues/memorial-coliseum-1/tickets","Memorial Coliseum","Lexington",38.04,-84.5,NA,NA,NA
"36","2018-09-14","2018-09-14_16.00.11",FALSE,4163969,"normal",TRUE,"Southwest Classic: Arkansas vs Texas A&M","Southwest Classic: Arkansas vs Texas A&M","ncaa_football","*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.","2017-12-05T00:00:00","2017-12-05T15:00:24",0.909,"2018-09-29T08:30:00","2018-09-30T05:00:00","2018-09-29T03:30:00",TRUE,"https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-3-30-am/4163969",0.893,FALSE,NA,1992,425.70383,28098,102,259,939,102,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,23,"AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","76011","US",0.9751414,623,"at-t-stadium","Arlington, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"37","2018-09-14","2018-09-14_16.00.11",FALSE,4281951,"normal",FALSE,"South Alabama Jaguars at Appalachian State Mountaineers Football","South Alabama at Appalachian State","ncaa_football","","2018-02-28T00:00:00","2018-02-28T15:00:11",0.438,"2018-09-29T19:30:00","2018-09-29T23:30:00","2018-09-29T15:30:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951",0.525,FALSE,NA,163,94.55215,215,46,83,89,46,NA,NA,NA,"NC",3723,6,"Kidd Brewer Stadium","1 Kidd Brewer Stadium",0,"Boone, NC 28607","28607","US",0.57884717,517,"kidd-brewer-stadium","Boone, NC",TRUE,"America/New_York","https://seatgeek.com/venues/kidd-brewer-stadium/tickets","Kidd Brewer Stadium","Boone",36.2116,-81.6856,NA,NA,NA
"38","2018-09-14","2018-09-14_16.00.11",FALSE,4346992,"normal",FALSE,"Philadelphia Eagles at Tennessee Titans","Eagles at Titans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:30",0.902,"2018-09-30T16:00:00","2018-09-30T20:00:00","2018-09-30T12:00:00",FALSE,"https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992",0.863,FALSE,NA,320,439.42813,927,199,411,552,199,"2018-08-24T20:47:49Z",FALSE,"QRCODE","TN",1126,15,"Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","37213","US",0.8546275,659,"nissan-stadium","Nashville, TN",TRUE,"America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"39","2018-09-14","2018-09-14_16.00.11",FALSE,4346911,"normal",FALSE,"Buffalo Bills at Green Bay Packers","Bills at Packers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:13",0.915,"2018-09-30T17:00:00","2018-09-30T21:00:00","2018-09-30T12:00:00",FALSE,"https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911",0.876,FALSE,NA,132,397.88635,1104,174,370,500,196,"2018-08-24T20:38:24Z",FALSE,"QRCODE","WI",1125,7,"Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","54304","US",0.92909414,658,"lambeau-field","Green Bay, WI",TRUE,"America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"40","2018-09-14","2018-09-14_16.00.11",FALSE,4347009,"normal",FALSE,"Tampa Bay Buccaneers at Chicago Bears","Buccaneers at Bears","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:33",0.916,"2018-09-30T17:00:00","2018-09-30T21:00:00","2018-09-30T12:00:00",FALSE,"https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009",0.875,FALSE,NA,72,344.7361,1017,152,290,581,152,"2018-08-24T20:48:11Z",FALSE,"QRCODE","IL",31,12,"Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","60605","US",0.940013,602,"soldier-field","Chicago, IL",TRUE,"America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
