"","date","timestamp","datetime_tbd","is_open","time_tbd","type","popularity","title","score","datetime_utc","short_title","url","id","description","datetime_local","announce_date","visible_until_utc","date_tbd","created_at","status","general_admission","median_price","listing_count","lowest_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","extended_address","postal_code","name_v2","popularity_venue","metro_code","city","timezone","score_venue","num_upcoming_events","name","display_location","url_venue","address","id_venue","has_upcoming_events","state","country","slug","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"62","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.977,"Dallas Cowboys at Washington Redskins",0.952,"2018-10-21T20:25:00","Cowboys at Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",4346941,"","2018-10-21T16:25:00","2018-04-20T00:00:00","2018-10-22T00:25:00",FALSE,"2018-04-20T00:47:18","normal",NA,295,717,184,1022,1091,344.14365,179,FALSE,"2018-08-24T21:53:38Z","QRCODE","Landover, MD 20785","20785","FedEx Field",0,511,"Landover","America/New_York",0.9333444,6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"63","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.946,"Los Angeles Rams at San Francisco 49ers",0.919,"2018-10-22T00:20:00","Rams at 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",4347118,"","2018-10-21T17:20:00","2018-04-20T00:00:00","2018-10-22T04:20:00",FALSE,"2018-04-20T00:47:54","normal",NA,189,795,83,949,2989,218.62138,83,FALSE,"2018-08-24T21:53:38Z","QRCODE","Santa Clara, CA 95054","95054","Levi's Stadium",0,0,"Santa Clara","America/Los_Angeles",0.95768774,13,"Levi's Stadium","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",58670,TRUE,"CA","US","levi-s-stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"64","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.936,"New York Giants at Atlanta Falcons",0.907,"2018-10-23T00:15:00","Giants at Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",4347050,"","2018-10-22T20:15:00","2018-04-20T00:00:00","2018-10-23T04:15:00",FALSE,"2018-04-20T00:47:42","normal",NA,286,812,122,833,1801,310.18225,122,FALSE,"2018-08-24T21:53:38Z","QRCODE","Atlanta, GA 30313","30313","Mercedes-Benz Stadium",0,0,"Atlanta","America/New_York",0.76958936,19,"Mercedes-Benz Stadium","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",419590,TRUE,"GA","US","mercedes-benz-stadium",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"65","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"ncaa_football",0.451,"Troy Trojans at South Alabama Jaguars Football",0.299,"2018-10-24T00:00:00","Troy at South Alabama","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",4281985,"","2018-10-23T19:00:00","2018-02-28T00:00:00","2018-10-24T04:00:00",FALSE,"2018-02-28T15:00:17","normal",NA,36,29,26,11,92,43.58621,26,NA,NA,NA,"Mobile, AL 36604","36604","Ladd Peebles Stadium",0,686,"Mobile","America/Chicago",0.50177634,5,"Ladd Peebles Stadium","Mobile, AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",3716,TRUE,"AL","US","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"66","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.884,"Miami Dolphins at Houston Texans",0.856,"2018-10-26T00:20:00","Dolphins at Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",4347018,"","2018-10-25T19:20:00","2018-04-20T00:00:00","2018-10-26T04:20:00",FALSE,"2018-04-20T00:47:36","normal",NA,134,730,37,1091,620,161.76027,37,FALSE,"2018-08-24T21:53:38Z","QRCODE","Houston, TX 77054","77054","NRG Stadium",0,618,"Houston","America/Chicago",0.8624192,45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"67","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.871,"Tampa Bay Buccaneers at Cincinnati Bengals",0.834,"2018-10-28T17:00:00","Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",4347041,"","2018-10-28T13:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:40","normal",NA,90,590,40,889,332,100.77119,40,FALSE,"2018-08-24T21:53:39Z","QRCODE","Cincinnati, OH 45202","45202","Paul Brown Stadium",0,515,"Cincinnati","America/New_York",0.86166537,7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"68","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.927,"Seattle Seahawks at Detroit Lions",0.899,"2018-10-28T17:00:00","Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",4347026,"","2018-10-28T13:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:37","normal",NA,132,517,66,730,2392,174.28627,63,FALSE,"2018-08-24T21:53:39Z","QRCODE","Detroit, MI 48226","48226","Ford Field",0,505,"Detroit","America/Detroit",0.9029952,11,"Ford Field","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",346,TRUE,"MI","US","ford-field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"69","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.898,"Baltimore Ravens at Carolina Panthers",0.87,"2018-10-28T17:00:00","Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",4347070,"","2018-10-28T13:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:45","normal",NA,165,331,84,656,588,213.4864,84,FALSE,"2018-08-24T21:53:39Z","QRCODE","Charlotte, NC 28202","28202","Bank of America Stadium",0,517,"Charlotte","America/New_York",0.8968222,8,"Bank of America Stadium","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",1122,TRUE,"NC","US","bank-of-america-stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"70","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.923,"Washington Redskins at New York Giants",0.902,"2018-10-28T17:00:00","Redskins at Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",4346940,"","2018-10-28T13:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:17","normal",NA,231,551,134,809,1498,292.83304,131,FALSE,"2018-08-24T21:53:39Z","QRCODE","East Rutherford, NJ 07073","07073","MetLife Stadium",0,501,"East Rutherford","America/New_York",0.94873494,16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"71","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.909,"Cleveland Browns at Pittsburgh Steelers",0.88,"2018-10-28T17:00:00","Browns at Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",4347078,"","2018-10-28T13:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:46","normal",NA,241,297,89,619,1138,290.15488,89,FALSE,"2018-08-24T21:53:39Z","QRCODE","Pittsburgh, PA 15212","15212","Heinz Field",0,508,"Pittsburgh","America/New_York",0.9033526,10,"Heinz Field","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",1119,TRUE,"PA","US","heinz-field",40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"72","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.922,"Denver Broncos at Kansas City Chiefs",0.899,"2018-10-28T17:00:00","Broncos at Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",4346981,"","2018-10-28T12:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:27","normal",NA,193,818,107,1043,840,215.98044,107,FALSE,"2018-08-24T21:53:39Z","QRCODE","Kansas City, MO 64129","64129","Arrowhead Stadium",0,616,"Kansas City","America/Chicago",0.8827867,8,"Arrowhead Stadium","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",1128,TRUE,"MO","US","arrowhead-stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"73","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.913,"New York Jets at Chicago Bears",0.887,"2018-10-28T17:00:00","Jets at Bears","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",4347007,"","2018-10-28T12:00:00","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:33","normal",NA,295,135,133,695,1198,326.60742,133,FALSE,"2018-08-24T21:53:39Z","QRCODE","Chicago, IL 60605","60605","Soldier Field",0,602,"Chicago","America/Chicago",0.940013,9,"Soldier Field","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",31,TRUE,"IL","US","soldier-field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"74","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.891,"Indianapolis Colts at Oakland Raiders",0.86,"2018-10-28T20:05:00","Colts at Raiders","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",4347153,"","2018-10-28T13:05:00","2018-04-20T00:00:00","2018-10-29T00:05:00",FALSE,"2018-04-20T01:04:25","normal",NA,153,606,75,831,591,167.46864,75,FALSE,"2018-08-24T21:53:39Z","QRCODE","Oakland, CA 94621","94621","Oakland-Alameda County Coliseum",0,807,"Oakland","America/Los_Angeles",0.7817843,21,"Oakland-Alameda County Coliseum","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",14,TRUE,"CA","US","oakland-alameda-county-coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"75","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.951,"Green Bay Packers at Los Angeles Rams",0.937,"2018-10-28T20:25:00","Packers at Rams","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",4346921,"","2018-10-28T13:25:00","2018-04-20T00:00:00","2018-10-29T00:25:00",FALSE,"2018-04-20T00:47:14","normal",NA,495,597,236,1026,3006,666.7035,279,FALSE,"2018-08-24T21:53:39Z","QRCODE","Los Angeles, CA 90037","90037","Los Angeles Memorial Coliseum",0,0,"Los Angeles","America/Los_Angeles",0.86898464,9,"Los Angeles Memorial Coliseum","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",51012,TRUE,"CA","US","los-angeles-memorial-coliseum-1",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"76","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.922,"San Francisco 49ers at Arizona Cardinals",0.897,"2018-10-28T20:25:00","49ers at Cardinals","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",4347101,"","2018-10-28T13:25:00","2018-04-20T00:00:00","2018-10-29T00:25:00",FALSE,"2018-04-20T00:47:51","normal",NA,111,784,33,1004,611,138.38521,33,FALSE,"2018-08-24T21:53:39Z","QRCODE","Glendale, AZ 85305","85305","State Farm Stadium",0,753,"Glendale","America/Phoenix",0.93402725,10,"State Farm Stadium","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",43,TRUE,"AZ","US","state-farm-stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"77","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.921,"New Orleans Saints at Minnesota Vikings",0.897,"2018-10-29T00:20:00","Saints at Vikings","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",4347136,"","2018-10-28T19:20:00","2018-04-20T00:00:00","2018-10-29T04:20:00",FALSE,"2018-04-20T01:04:04","normal",NA,275,511,134,740,2321,334.60077,136,FALSE,"2018-08-24T21:53:39Z","QRCODE","Minneapolis, MN 55415","55415","U.S. Bank Stadium",0,0,"Minneapolis","America/Chicago",0.88524246,15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"78","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.915,"New England Patriots at Buffalo Bills",0.895,"2018-10-30T00:15:00","Patriots at Bills","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",4347062,"","2018-10-29T20:15:00","2018-04-20T00:00:00","2018-10-30T04:15:00",FALSE,"2018-04-20T00:47:44","normal",NA,161,985,101,1036,123647,306.97565,95,FALSE,"2018-08-24T21:53:39Z","QRCODE","Orchard Park, NY 14127","14127","New Era Field",0,514,"Orchard Park","America/New_York",0.8815085,7,"New Era Field","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",1135,TRUE,"NY","US","new-era-field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"79","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.966,"Oakland Raiders at San Francisco 49ers",0.963,"2018-11-02T00:20:00","Raiders at 49ers","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",4347131,"","2018-11-01T17:20:00","2018-04-20T00:00:00","2018-11-02T04:20:00",FALSE,"2018-04-20T00:47:57","normal",NA,449,741,216,885,3068,480.112,216,FALSE,"2018-08-24T21:53:39Z","QRCODE","Santa Clara, CA 95054","95054","Levi's Stadium",0,0,"Santa Clara","America/Los_Angeles",0.95768774,13,"Levi's Stadium","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",58670,TRUE,"CA","US","levi-s-stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"80","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"ncaa_football",0.533,"South Alabama Jaguars at Arkansas State Red Wolves Football",0.427,"2018-11-03T19:00:00","South Alabama at Arkansas State","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",4281935,"","2018-11-03T14:00:00","2018-02-28T00:00:00","2018-11-03T23:00:00",FALSE,"2018-02-28T15:00:09","normal",NA,44,125,23,46,78,43.184,NA,NA,NA,NA,"Jonesboro, AR 72401","72401","Centennial Bank Stadium",0,0,"Jonesboro","America/Chicago",0.47753516,3,"Centennial Bank Stadium","Jonesboro, AR","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","2180 Aggie Rd",8896,TRUE,"AR","US","centennial-bank-stadium-1",35.8429,-90.6797,NA,NA,NA
"81","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.891,"New York Jets at Miami Dolphins",0.874,"2018-11-04T18:00:00","Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",4347083,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:47","normal",NA,172,195,73,869,902,221.38461,62,FALSE,"2018-08-24T21:53:39Z","QRCODE","Miami Gardens, FL 33056","33056","Hard Rock Stadium",0,528,"Miami Gardens","America/New_York",0.8378203,36,"Hard Rock Stadium","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",29,TRUE,"FL","US","hard-rock-stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"82","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.874,"Kansas City Chiefs at Cleveland Browns",0.844,"2018-11-04T18:00:00","Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",4346997,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:31","normal",NA,105,997,57,1137,476,124.50953,56,FALSE,"2018-08-24T21:53:39Z","QRCODE","Cleveland, OH 44114","44114","FirstEnergy Stadium",0,510,"Cleveland","America/New_York",0.86852187,6,"FirstEnergy Stadium","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",1123,TRUE,"OH","US","firstenergy-stadium-15",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"83","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.908,"Detroit Lions at Minnesota Vikings",0.885,"2018-11-04T18:00:00","Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",4347140,"","2018-11-04T12:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T01:04:05","normal",NA,225,479,109,741,1389,267.95615,109,FALSE,"2018-08-24T21:53:39Z","QRCODE","Minneapolis, MN 55415","55415","U.S. Bank Stadium",0,0,"Minneapolis","America/Chicago",0.88524246,15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"84","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.921,"Atlanta Falcons at Washington Redskins",0.902,"2018-11-04T18:00:00","Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",4346937,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:17","normal",NA,155,688,79,989,451,174.71075,79,FALSE,"2018-08-24T21:53:39Z","QRCODE","Landover, MD 20785","20785","FedEx Field",0,511,"Landover","America/New_York",0.9333444,6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"85","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.897,"Pittsburgh Steelers at Baltimore Ravens",0.88,"2018-11-04T18:00:00","Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",4347069,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:45","normal",NA,202,522,123,873,11429,274.92722,123,FALSE,"2018-08-24T21:53:39Z","QRCODE","Baltimore, MD 21230","21230","M&T Bank Stadium",0,512,"Baltimore","America/New_York",0.8927189,7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"86","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.888,"Chicago Bears at Buffalo Bills",0.865,"2018-11-04T18:00:00","Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",4347061,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:43","normal",NA,104,861,54,1160,601,131.49245,51,FALSE,"2018-08-24T21:53:39Z","QRCODE","Orchard Park, NY 14127","14127","New Era Field",0,514,"Orchard Park","America/New_York",0.8815085,7,"New Era Field","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",1135,TRUE,"NY","US","new-era-field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"87","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.872,"Tampa Bay Buccaneers at Carolina Panthers",0.848,"2018-11-04T18:00:00","Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",4347033,"","2018-11-04T13:00:00","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:38","normal",NA,156,387,77,745,1081,193.21706,71,FALSE,"2018-08-24T21:53:39Z","QRCODE","Charlotte, NC 28202","28202","Bank of America Stadium",0,517,"Charlotte","America/New_York",0.8968222,8,"Bank of America Stadium","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",1122,TRUE,"NC","US","bank-of-america-stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"88","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.908,"Los Angeles Chargers at Seattle Seahawks",0.893,"2018-11-04T21:05:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",4347127,"","2018-11-04T13:05:00","2018-04-20T00:00:00","2018-11-05T01:05:00",FALSE,"2018-04-20T00:47:56","normal",NA,355,234,156,636,1015,363.03418,156,FALSE,"2018-08-24T21:53:39Z","QRCODE","Seattle, WA 98134","98134","CenturyLink Field",0,819,"Seattle","America/Los_Angeles",0.87232786,12,"CenturyLink Field","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",339,TRUE,"WA","US","centurylink-field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"89","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.884,"Houston Texans at Denver Broncos",0.856,"2018-11-04T21:05:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",4347141,"","2018-11-04T14:05:00","2018-04-20T00:00:00","2018-11-05T01:05:00",FALSE,"2018-04-20T01:04:05","normal",NA,282,98,145,701,12361,593.4388,125,FALSE,"2018-08-24T21:53:39Z","QRCODE","Denver, CO 80204","80204","Sports Authority Field at Mile High",0,751,"Denver","America/Denver",0.9028296,7,"Sports Authority Field at Mile High","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant Street",1131,TRUE,"CO","US","sports-authority-field-at-mile-high",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"90","2018-09-26","2018-09-26_16.00.16",FALSE,TRUE,FALSE,"nfl",0.878,"Los Angeles Rams at New Orleans Saints",0.851,"2018-11-04T21:25:00","Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",4346970,"","2018-11-04T15:25:00","2018-04-20T00:00:00","2018-11-05T01:25:00",FALSE,"2018-04-20T00:47:25","normal",NA,230,1221,78,1103,5942,257.88043,78,FALSE,"2018-05-29T20:39:08Z","QRCODE","New Orleans, LA 70112","70112","Mercedes-Benz Superdome",0,622,"New Orleans","America/Chicago",0.8966978,17,"Mercedes-Benz Superdome","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",128,TRUE,"LA","US","mercedes-benz-superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"91","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"concert",0.608,"Alex G",0.51,"2018-11-05T01:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",4494650,"","2018-11-04T19:00:00","2018-08-23T00:00:00","2018-11-05T05:00:00",FALSE,"2018-08-23T19:51:10","normal",TRUE,55,3,53,1,103,70.333336,NA,NA,NA,NA,"Chicago, IL 60608","60608","Thalia Hall",0,0,"Chicago","America/Chicago",0.51888376,59,"Thalia Hall","Chicago, IL","https://seatgeek.com/venues/thalia-hall/tickets","1807 S Allport St",60271,TRUE,"IL","US","thalia-hall",41.8577,-87.6575,NA,NA,NA
"92","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.973,"Green Bay Packers at New England Patriots",0.969,"2018-11-05T01:20:00","Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",4347089,"","2018-11-04T20:20:00","2018-04-20T00:00:00","2018-11-05T05:20:00",FALSE,"2018-04-20T00:47:49","normal",NA,699,260,384,576,2034,805.18463,384,FALSE,"2018-08-24T21:53:39Z","QRCODE","Foxborough, MA 02035","02035","Gillette Stadium",0,506,"Foxborough","America/New_York",0.8983344,15,"Gillette Stadium","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",33,TRUE,"MA","US","gillette-stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
