"","date","timestamp","date_tbd","datetime_tbd","time_tbd","id","url","short_title","datetime_utc","datetime_local","type","score","title","is_open","popularity","status","description","visible_until_utc","created_at","announce_date","general_admission","median_price","lowest_price_good_deals","highest_price","listing_count","lowest_price","average_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","has_upcoming_events","postal_code","id_venue","url_venue","state","name_v2","name","score_venue","extended_address","timezone","popularity_venue","country","address","slug","display_location","city","metro_code","num_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"90","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347133,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","Packers at Vikings","2018-11-26T01:20:00","2018-11-25T19:20:00","nfl",0.96,"Green Bay Packers at Minnesota Vikings",FALSE,0.917,"normal","","2018-11-26T05:20:00","2018-04-20T01:04:04","2018-04-20T00:00:00",NA,429,244,126726,443,257,815.8804,1498,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"55415",218451,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","U.S. Bank Stadium","U.S. Bank Stadium",0.88524246,"Minneapolis, MN 55415","America/Chicago",0,"US","401 Chicago Avenue","u-s-bank-stadium","Minneapolis, MN","Minneapolis",0,14,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"91","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347017,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","Titans at Texans","2018-11-27T01:15:00","2018-11-26T19:15:00","nfl",0.873,"Tennessee Titans at Houston Texans",FALSE,0.836,"normal","","2018-11-27T05:15:00","2018-04-20T00:47:36","2018-04-20T00:00:00",NA,141,37,954,871,37,175,1925,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"77054",41,"https://seatgeek.com/venues/nrg-stadium/tickets","TX","NRG Stadium","NRG Stadium",0.8624192,"Houston, TX 77054","America/Chicago",0,"US","1 Reliant Park","nrg-stadium","Houston, TX","Houston",618,43,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"92","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4327920,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","Saints at Cowboys","2018-11-30T01:20:00","2018-11-29T19:20:00","nfl",1.006,"New Orleans Saints at Dallas Cowboys",TRUE,0.945,"normal","","2018-11-30T05:20:00","2018-04-05T23:08:47","2018-04-05T00:00:00",NA,320,34,12608,2664,34,387.63287,2340,"2018-10-16T19:31:18Z",FALSE,"QRCODE",TRUE,"76011",4965,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","AT&T Stadium","AT&T Stadium",0.9751414,"Arlington, TX 76011","America/Chicago",0,"US","1 AT&T Way","at-t-stadium","Arlington, TX","Arlington",623,17,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"93","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347023,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","Rams at Lions","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.908,"Los Angeles Rams at Detroit Lions",FALSE,0.874,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:36","2018-04-20T00:00:00",NA,109,62,1205,460,62,142.4826,714,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"48226",346,"https://seatgeek.com/venues/ford-field/tickets","MI","Ford Field","Ford Field",0.9029952,"Detroit, MI 48226","America/Detroit",0,"US","2000 Brush St.","ford-field","Detroit, MI","Detroit",505,11,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"94","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346927,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","Panthers at Buccaneers","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.886,"Carolina Panthers at Tampa Bay Buccaneers",FALSE,0.847,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:15","2018-04-20T00:00:00",NA,142,81,289,25,74,163.68,760,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"33607",39,"https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","Raymond James Stadium","Raymond James Stadium",0.86513025,"Tampa, FL 33607","America/New_York",0,"US","4201 North Dale Mabry Highway","raymond-james-stadium","Tampa, FL","Tampa",539,14,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"95","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347087,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","Bills at Dolphins","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.892,"Buffalo Bills at Miami Dolphins",FALSE,0.85,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:48","2018-04-20T00:00:00",NA,142,51,899,174,68,168.85057,1556,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"33056",29,"https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","Hard Rock Stadium","Hard Rock Stadium",0.8378203,"Miami Gardens, FL 33056","America/New_York",0,"US","347 Don Shula Dr.","hard-rock-stadium","Miami Gardens, FL","Miami Gardens",528,32,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"96","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346909,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","Cardinals at Packers","2018-12-02T18:00:00","2018-12-02T12:00:00","nfl",0.896,"Arizona Cardinals at Green Bay Packers",FALSE,0.862,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:13","2018-04-20T00:00:00",NA,227,103,653,356,104,246.97472,1590,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"54304",1125,"https://seatgeek.com/venues/lambeau-field/tickets","WI","Lambeau Field","Lambeau Field",0.92909414,"Green Bay, WI 54304","America/Chicago",0,"US","1265 Lombardi Avenue","lambeau-field","Green Bay, WI","Green Bay",658,4,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"97","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347108,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","Chargers at Steelers","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.907,"Los Angeles Chargers at Pittsburgh Steelers",FALSE,0.869,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:52","2018-04-20T00:00:00",NA,175,89,908,718,89,207.03621,1922,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"15212",1119,"https://seatgeek.com/venues/heinz-field/tickets","PA","Heinz Field","Heinz Field",0.9033526,"Pittsburgh, PA 15212","America/New_York",0,"US","100 Art Rooney Avenue","heinz-field","Pittsburgh, PA","Pittsburgh",508,7,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"98","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347048,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","Ravens at Falcons","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.926,"Baltimore Ravens at Atlanta Falcons",FALSE,0.889,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:41","2018-04-20T00:00:00",NA,156,72,991,735,74,198.35374,2105,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"30313",419590,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0.76958936,"Atlanta, GA 30313","America/New_York",0,"US","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","Atlanta, GA","Atlanta",0,16,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"99","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347038,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","Broncos at Bengals","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.913,"Denver Broncos at Cincinnati Bengals",FALSE,0.87,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:39","2018-04-20T00:00:00",NA,101,50,1165,523,50,121.82027,971,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"45202",1124,"https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","Paul Brown Stadium","Paul Brown Stadium",0.86166537,"Cincinnati, OH 45202","America/New_York",0,"US","1 Paul Brown Stadium","paul-brown-stadium","Cincinnati, OH","Cincinnati",515,5,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"100","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346946,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","Colts at Jaguars","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.839,"Indianapolis Colts at Jacksonville Jaguars",FALSE,0.81,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:19","2018-04-20T00:00:00",NA,90,43,471,657,43,104.82496,1074,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"32202",5178,"https://seatgeek.com/venues/tiaa-bank-field/tickets","FL","TIAA Bank Field","TIAA Bank Field",0.83759147,"Jacksonville, FL 32202","America/New_York",0,"US","1 Everbank Field Dr","tiaa-bank-field","Jacksonville, FL","Jacksonville",561,7,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"101","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347004,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","Bears at Giants","2018-12-02T18:00:00","2018-12-02T13:00:00","nfl",0.93,"Chicago Bears at New York Giants",FALSE,0.882,"normal","","2018-12-02T22:00:00","2018-04-20T00:47:32","2018-04-20T00:00:00",NA,173,89,1249,753,89,222.66667,1993,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"07073",1587,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073","America/New_York",0,"US","1 MetLife Stadium Drive","metlife-stadium","East Rutherford, NJ","East Rutherford",501,12,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"102","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347156,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","Browns at Texans","2018-12-02T18:00:00","2018-12-02T12:00:00","nfl",0.901,"Cleveland Browns at Houston Texans",FALSE,0.859,"normal","","2018-12-02T22:00:00","2018-04-20T03:52:35","2018-04-20T00:00:00",NA,140,33,2224,569,33,186.83832,1520,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"77054",41,"https://seatgeek.com/venues/nrg-stadium/tickets","TX","NRG Stadium","NRG Stadium",0.8624192,"Houston, TX 77054","America/Chicago",0,"US","1 Reliant Park","nrg-stadium","Houston, TX","Houston",618,43,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"103","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346989,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","Jets at Titans","2018-12-02T20:05:00","2018-12-02T15:05:00","nfl",0.856,"New York Jets at Tennessee Titans",FALSE,0.824,"normal","","2018-12-03T00:05:00","2018-04-20T00:47:29","2018-04-20T00:00:00",NA,152,45,720,431,45,163.942,1462,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"37213",1126,"https://seatgeek.com/venues/nissan-stadium/tickets","TN","Nissan Stadium","Nissan Stadium",0.8546275,"Nashville, TN 37213","America/New_York",0,"US","1 Titans Way","nissan-stadium","Nashville, TN","Nashville",659,16,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"104","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347152,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","Chiefs at Raiders","2018-12-02T21:05:00","2018-12-02T13:05:00","nfl",0.895,"Kansas City Chiefs at Oakland Raiders",FALSE,0.854,"normal","","2018-12-03T01:05:00","2018-04-20T01:04:24","2018-04-20T00:00:00",NA,178,75,589,580,75,193.79483,1652,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"94621",14,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",0.7817843,"Oakland, CA 94621","America/Los_Angeles",0,"US","7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland, CA","Oakland",807,9,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"105","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347094,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","Vikings at Patriots","2018-12-02T21:25:00","2018-12-02T16:25:00","nfl",0.967,"Minnesota Vikings at New England Patriots",FALSE,0.919,"normal","","2018-12-03T01:25:00","2018-04-20T00:47:50","2018-04-20T00:00:00",NA,405,265,1073,172,277,481.27325,689,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"02035",33,"https://seatgeek.com/venues/gillette-stadium/tickets","MA","Gillette Stadium","Gillette Stadium",0.8983344,"Foxborough, MA 02035","America/New_York",0,"US","1 Patriot Place","gillette-stadium","Foxborough, MA","Foxborough",506,11,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"106","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347124,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","49ers at Seahawks","2018-12-03T01:20:00","2018-12-02T17:20:00","nfl",0.954,"San Francisco 49ers at Seattle Seahawks",FALSE,0.899,"normal","","2018-12-03T05:20:00","2018-04-20T00:47:55","2018-04-20T00:00:00",NA,388,137,1261,268,173,412.96268,1655,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"98134",339,"https://seatgeek.com/venues/centurylink-field/tickets","WA","CenturyLink Field","CenturyLink Field",0.87232786,"Seattle, WA 98134","America/Los_Angeles",0,"US","800 Occidental Ave S","centurylink-field","Seattle, WA","Seattle",819,8,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"107","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346936,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","Redskins at Eagles","2018-12-04T01:15:00","2018-12-03T20:15:00","nfl",0.928,"Washington Redskins at Philadelphia Eagles",FALSE,0.877,"normal","","2018-12-04T05:15:00","2018-04-20T00:47:17","2018-04-20T00:00:00",NA,236,104,1144,561,137,290.08377,1897,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"19148",330,"https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","Lincoln Financial Field","Lincoln Financial Field",0.90542686,"Philadelphia, PA 19148","America/New_York",0,"US","1020 Pattison Ave","lincoln-financial-field","Philadelphia, PA","Philadelphia",504,13,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"108","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346987,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","Jaguars at Titans","2018-12-07T00:20:00","2018-12-06T19:20:00","nfl",0.831,"Jacksonville Jaguars at Tennessee Titans",FALSE,0.796,"normal","","2018-12-07T04:20:00","2018-04-20T00:47:29","2018-04-20T00:00:00",NA,127,38,2271,547,38,153.58318,1520,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"37213",1126,"https://seatgeek.com/venues/nissan-stadium/tickets","TN","Nissan Stadium","Nissan Stadium",0.8546275,"Nashville, TN 37213","America/New_York",0,"US","1 Titans Way","nissan-stadium","Nashville, TN","Nashville",659,16,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"109","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346995,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","Panthers at Browns","2018-12-09T18:00:00","2018-12-09T13:00:00","nfl",0.873,"Carolina Panthers at Cleveland Browns",FALSE,0.838,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:31","2018-04-20T00:00:00",NA,85,42,1173,1135,42,102.52687,1641,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"44114",1123,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","FirstEnergy Stadium","FirstEnergy Stadium",0.86852187,"Cleveland, OH 44114","America/New_York",0,"US","100 Alfred Lerner Way","firstenergy-stadium-15","Cleveland, OH","Cleveland",510,5,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"110","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346926,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","Saints at Buccaneers","2018-12-09T18:00:00","2018-12-09T13:00:00","nfl",0.903,"New Orleans Saints at Tampa Bay Buccaneers",FALSE,0.854,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:15","2018-04-20T00:00:00",NA,180,134,524,19,71,199.52632,692,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"33607",39,"https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","Raymond James Stadium","Raymond James Stadium",0.86513025,"Tampa, FL 33607","America/New_York",0,"US","4201 North Dale Mabry Highway","raymond-james-stadium","Tampa, FL","Tampa",539,14,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"111","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347003,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","Rams at Bears","2018-12-09T18:00:00","2018-12-09T12:00:00","nfl",0.91,"Los Angeles Rams at Chicago Bears",FALSE,0.861,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:32","2018-04-20T00:00:00",NA,299,137,2227,169,151,369.18344,1439,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"60605",31,"https://seatgeek.com/venues/soldier-field/tickets","IL","Soldier Field","Soldier Field",0.940013,"Chicago, IL 60605","America/Chicago",0,"US","1410 S. Museum Campus Drive","soldier-field","Chicago, IL","Chicago",602,8,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"112","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347086,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","Patriots at Dolphins","2018-12-09T18:00:00","2018-12-09T13:00:00","nfl",0.957,"New England Patriots at Miami Dolphins",FALSE,0.895,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:48","2018-04-20T00:00:00",NA,361,188,1137,85,206,384.87057,1526,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"33056",29,"https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","Hard Rock Stadium","Hard Rock Stadium",0.8378203,"Miami Gardens, FL 33056","America/New_York",0,"US","347 Don Shula Dr.","hard-rock-stadium","Miami Gardens, FL","Miami Gardens",528,32,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"113","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346910,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","Falcons at Packers","2018-12-09T18:00:00","2018-12-09T12:00:00","nfl",0.908,"Atlanta Falcons at Green Bay Packers",FALSE,0.866,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:13","2018-04-20T00:00:00",NA,229,123,690,324,122,262.57715,1500,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"54304",1125,"https://seatgeek.com/venues/lambeau-field/tickets","WI","Lambeau Field","Lambeau Field",0.92909414,"Green Bay, WI 54304","America/Chicago",0,"US","1265 Lombardi Avenue","lambeau-field","Green Bay, WI","Green Bay",658,4,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"114","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346979,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","Ravens at Chiefs","2018-12-09T18:00:00","2018-12-09T12:00:00","nfl",0.905,"Baltimore Ravens at Kansas City Chiefs",FALSE,0.858,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:27","2018-04-20T00:00:00",NA,113,43,815,985,43,138.20811,1352,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"64129",1128,"https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","Arrowhead Stadium","Arrowhead Stadium",0.8827867,"Kansas City, MO 64129","America/Chicago",0,"US","1 Arrowhead Drive","arrowhead-stadium","Kansas City, MO","Kansas City",616,6,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"115","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346935,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","Giants at Redskins","2018-12-09T18:00:00","2018-12-09T13:00:00","nfl",0.959,"New York Giants at Washington Redskins",FALSE,0.903,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:17","2018-04-20T00:00:00",NA,179,93,969,641,102,204.01872,1184,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"20785",35,"https://seatgeek.com/venues/fedex-field/tickets","MD","FedEx Field","FedEx Field",0.9333444,"Landover, MD 20785","America/New_York",0,"US","1600 Fedex Way","fedex-field","Landover, MD","Landover",511,5,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"116","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347014,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","Colts at Texans","2018-12-09T18:00:00","2018-12-09T12:00:00","nfl",0.911,"Indianapolis Colts at Houston Texans",FALSE,0.86,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:35","2018-04-20T00:00:00",NA,140,28,2224,804,28,184.4378,1713,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"77054",41,"https://seatgeek.com/venues/nrg-stadium/tickets","TX","NRG Stadium","NRG Stadium",0.8624192,"Houston, TX 77054","America/Chicago",0,"US","1 Reliant Park","nrg-stadium","Houston, TX","Houston",618,43,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"117","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347059,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","Jets at Bills","2018-12-09T18:00:00","2018-12-09T13:00:00","nfl",0.862,"New York Jets at Buffalo Bills",FALSE,0.828,"normal","","2018-12-09T22:00:00","2018-04-20T00:47:43","2018-04-20T00:00:00",NA,55,17,636,1425,18,78.15439,1905,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"14127",1135,"https://seatgeek.com/venues/new-era-field/tickets","NY","New Era Field","New Era Field",0.8815085,"Orchard Park, NY 14127","America/New_York",0,"US","1 Bills Drive","new-era-field","Orchard Park, NY","Orchard Park",514,6,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"118","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347107,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","Bengals at Chargers","2018-12-09T21:05:00","2018-12-09T13:05:00","nfl",0.916,"Cincinnati Bengals at Los Angeles Chargers",FALSE,0.858,"normal","","2018-12-10T01:05:00","2018-04-20T00:47:52","2018-04-20T00:00:00",NA,200,120,661,376,123,226.47075,714,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"90746",52,"https://seatgeek.com/venues/stubhub-center/tickets","CA","StubHub Center","StubHub Center",0.7228164,"Carson, CA 90746","America/Los_Angeles",0,"US","18400 Avalon Blvd","stubhub-center","Carson, CA","Carson",803,10,33.8643,-118.261,NA,NA,NA
"119","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347114,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","Broncos at 49ers","2018-12-09T21:05:00","2018-12-09T13:05:00","nfl",0.941,"Denver Broncos at San Francisco 49ers",FALSE,0.884,"normal","","2018-12-10T01:05:00","2018-04-20T00:47:53","2018-04-20T00:00:00",NA,162,51,781,943,52,171.66595,2169,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"95054",58670,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","Levi's Stadium","Levi's Stadium",0.95768774,"Santa Clara, CA 95054","America/Los_Angeles",0,"US","4900 Marie P DeBartolo Way","levi-s-stadium","Santa Clara, CA","Santa Clara",0,10,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"120","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347099,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","Lions at Cardinals","2018-12-09T21:25:00","2018-12-09T14:25:00","nfl",0.906,"Detroit Lions at Arizona Cardinals",FALSE,0.865,"normal","","2018-12-10T01:25:00","2018-04-20T00:47:51","2018-04-20T00:00:00",NA,93,24,613,1076,24,114.16636,1597,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,"85305",43,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","State Farm Stadium","State Farm Stadium",0.93402725,"Glendale, AZ 85305","America/Phoenix",0,"US","1 Cardinals Drive","state-farm-stadium","Glendale, AZ","Glendale",753,10,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
