"","date","timestamp","status","score","id","visible_until_utc","url","datetime_utc","announce_date","is_open","created_at","short_title","title","time_tbd","popularity","datetime_tbd","description","type","datetime_local","date_tbd","general_admission","average_price","median_price","lowest_price_good_deals","listing_count","highest_price","lowest_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","score_venue","name","metro_code","extended_address","id_venue","num_upcoming_events","url_venue","name_v2","timezone","country","postal_code","popularity_venue","address","has_upcoming_events","city","display_location","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"115","2018-10-03","2018-10-03_16.27.34","normal",0.864,4347067,"2018-11-25T22:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:44","Raiders at Ravens","Oakland Raiders at Baltimore Ravens",FALSE,0.788,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,174.14906,134,67,530,691,67,1084,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8927189,"M&T Bank Stadium",512,"Baltimore, MD 21230",1121,7,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","America/New_York","US","21230",0,"1101 Russell St",TRUE,"Baltimore","Baltimore, MD","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"116","2018-10-03","2018-10-03_16.27.34","normal",0.932,4347125,"2018-11-25T22:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:55","Seahawks at Panthers","Seattle Seahawks at Carolina Panthers",FALSE,0.828,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,234,130,85,2,338,130,832,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8968222,"Bank of America Stadium",517,"Charlotte, NC 28202",1122,9,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","America/New_York","US","28202",0,"800 South Mint Street",TRUE,"Charlotte","Charlotte, NC","NC","bank-of-america-stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"117","2018-10-03","2018-10-03_16.27.34","normal",1.004,4347098,"2018-11-25T22:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:50","Patriots at Jets","New England Patriots at New York Jets",FALSE,0.882,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,316.0414,268,120,773,6034,120,1109,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"118","2018-10-03","2018-10-03_16.27.34","normal",0.911,4346928,"2018-11-25T22:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:15","49ers at Buccaneers","San Francisco 49ers at Tampa Bay Buccaneers",FALSE,0.809,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,216.02702,183,77,37,434,82,389,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.86513025,"Raymond James Stadium",539,"Tampa, FL 33607",39,15,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","America/New_York","US","33607",0,"4201 North Dale Mabry Highway",TRUE,"Tampa","Tampa, FL","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"119","2018-10-03","2018-10-03_16.27.34","normal",0.901,4346956,"2018-11-25T22:00:00","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:21","Dolphins at Colts","Miami Dolphins at Indianapolis Colts",FALSE,0.812,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,111.9488,93,33,625,936,33,1113,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.9071682,"Lucas Oil Stadium",527,"Indianapolis, IN 46225",1130,12,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","America/Indiana/Indianapolis","US","46225",0,"500 South Capitol Avenue",TRUE,"Indianapolis","Indianapolis, IN","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"120","2018-10-03","2018-10-03_16.27.34","normal",0.901,4347109,"2018-11-26T01:05:00","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-25T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:52","Cardinals at Chargers","Arizona Cardinals at Los Angeles Chargers",FALSE,0.795,FALSE,"","nfl","2018-11-25T13:05:00",FALSE,NA,211.25543,185,100,552,1198,108,598,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.7228164,"StubHub Center",803,"Carson, CA 90746",52,12,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","America/Los_Angeles","US","90746",0,"18400 Avalon Blvd",TRUE,"Carson","Carson, CA","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"121","2018-10-03","2018-10-03_16.27.34","normal",0.927,4347143,"2018-11-26T01:25:00","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-25T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:05","Steelers at Broncos","Pittsburgh Steelers at Denver Broncos",FALSE,0.845,FALSE,"","nfl","2018-11-25T14:25:00",FALSE,NA,495.1168,414,156,137,2030,218,948,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.9028296,"Sports Authority Field at Mile High",751,"Denver, CO 80204",1131,6,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","America/Denver","US","80204",0,"1701 Bryant Street",TRUE,"Denver","Denver, CO","CO","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"122","2018-10-03","2018-10-03_16.27.34","normal",0.951,4347133,"2018-11-26T05:20:00","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-26T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:04","Packers at Vikings","Green Bay Packers at Minnesota Vikings",FALSE,0.86,FALSE,"","nfl","2018-11-25T19:20:00",FALSE,NA,507,507,254,1,507,507,676,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.88524246,"U.S. Bank Stadium",0,"Minneapolis, MN 55415",218451,15,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","America/Chicago","US","55415",0,"401 Chicago Avenue",TRUE,"Minneapolis","Minneapolis, MN","MN","u-s-bank-stadium",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"123","2018-10-03","2018-10-03_16.27.34","normal",0.867,4347017,"2018-11-27T05:15:00","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-27T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:36","Titans at Texans","Tennessee Titans at Houston Texans",FALSE,0.779,FALSE,"","nfl","2018-11-26T19:15:00",FALSE,NA,167.09866,139,39,750,954,39,1207,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8624192,"NRG Stadium",618,"Houston, TX 77054",41,44,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","America/Chicago","US","77054",0,"1 Reliant Park",TRUE,"Houston","Houston, TX","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"124","2018-10-03","2018-10-03_16.27.34","normal",1.008,4327920,"2018-11-30T05:20:00","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-30T01:20:00","2018-04-05T00:00:00",TRUE,"2018-04-05T23:08:47","Saints at Cowboys","New Orleans Saints at Dallas Cowboys",FALSE,0.883,FALSE,"","nfl","2018-11-29T19:20:00",FALSE,NA,389.19034,323,38,2874,3878,38,2238,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0.9751414,"AT&T Stadium",623,"Arlington, TX 76011",4965,24,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","America/Chicago","US","76011",0,"1 AT&T Way",TRUE,"Arlington","Arlington, TX","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"125","2018-10-03","2018-10-03_16.27.34","normal",0.892,4347023,"2018-12-02T22:00:00","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:36","Rams at Lions","Los Angeles Rams at Detroit Lions",FALSE,0.81,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,167.21875,124,61,608,2404,63,949,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.9029952,"Ford Field",505,"Detroit, MI 48226",346,11,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","America/Detroit","US","48226",0,"2000 Brush St.",TRUE,"Detroit","Detroit, MI","MI","ford-field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"126","2018-10-03","2018-10-03_16.27.34","normal",0.871,4346927,"2018-12-02T22:00:00","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:15","Panthers at Buccaneers","Carolina Panthers at Tampa Bay Buccaneers",FALSE,0.783,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,180.76315,150,82,38,389,77,583,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.86513025,"Raymond James Stadium",539,"Tampa, FL 33607",39,15,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","America/New_York","US","33607",0,"4201 North Dale Mabry Highway",TRUE,"Tampa","Tampa, FL","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"127","2018-10-03","2018-10-03_16.27.34","normal",0.877,4347087,"2018-12-02T22:00:00","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:48","Bills at Dolphins","Buffalo Bills at Miami Dolphins",FALSE,0.785,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,202.57727,144,51,220,899,61,1017,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8378203,"Hard Rock Stadium",528,"Miami Gardens, FL 33056",29,35,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","America/New_York","US","33056",0,"347 Don Shula Dr.",TRUE,"Miami Gardens","Miami Gardens, FL","FL","hard-rock-stadium",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"128","2018-10-03","2018-10-03_16.27.34","normal",0.924,4346909,"2018-12-02T22:00:00","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:13","Cardinals at Packers","Arizona Cardinals at Green Bay Packers",FALSE,0.818,FALSE,"","nfl","2018-12-02T12:00:00",FALSE,NA,253.91772,228,141,474,1077,150,1009,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.92909414,"Lambeau Field",658,"Green Bay, WI 54304",1125,5,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","America/Chicago","US","54304",0,"1265 Lombardi Avenue",TRUE,"Green Bay","Green Bay, WI","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"129","2018-10-03","2018-10-03_16.27.34","normal",0.921,4347108,"2018-12-02T22:00:00","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:52","Chargers at Steelers","Los Angeles Chargers at Pittsburgh Steelers",FALSE,0.813,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,212.10826,177,92,739,959,92,1090,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.9033526,"Heinz Field",508,"Pittsburgh, PA 15212",1119,9,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","America/New_York","US","15212",0,"100 Art Rooney Avenue",TRUE,"Pittsburgh","Pittsburgh, PA","PA","heinz-field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"130","2018-10-03","2018-10-03_16.27.34","normal",0.91,4347038,"2018-12-02T22:00:00","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:39","Broncos at Bengals","Denver Broncos at Cincinnati Bengals",FALSE,0.814,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,115.8057,98,50,561,511,50,903,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.86166537,"Paul Brown Stadium",515,"Cincinnati, OH 45202",1124,7,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","America/New_York","US","45202",0,"1 Paul Brown Stadium",TRUE,"Cincinnati","Cincinnati, OH","OH","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"131","2018-10-03","2018-10-03_16.27.34","normal",0.914,4347048,"2018-12-02T22:00:00","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:41","Ravens at Falcons","Baltimore Ravens at Atlanta Falcons",FALSE,0.824,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,209.11325,164,78,777,1193,78,1012,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.76958936,"Mercedes-Benz Stadium",0,"Atlanta, GA 30313",419590,19,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","America/New_York","US","30313",0,"35 Northside Dr NW",TRUE,"Atlanta","Atlanta, GA","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"132","2018-10-03","2018-10-03_16.27.34","normal",0.959,4347004,"2018-12-02T22:00:00","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:32","Bears at Giants","Chicago Bears at New York Giants",FALSE,0.837,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,248.10635,196,102,818,1666,101,1206,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"133","2018-10-03","2018-10-03_16.27.34","normal",0.864,4346946,"2018-12-02T22:00:00","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:19","Colts at Jaguars","Indianapolis Colts at Jacksonville Jaguars",FALSE,0.762,FALSE,"","nfl","2018-12-02T13:00:00",FALSE,NA,129.72458,106,50,708,471,49,901,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.83759147,"EverBank Field",561,"Jacksonville, FL 32202",5178,7,"https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","America/New_York","US","32202",0,"1 Everbank Field Dr",TRUE,"Jacksonville","Jacksonville, FL","FL","everbank-field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"134","2018-10-03","2018-10-03_16.27.34","normal",0.922,4347156,"2018-12-02T22:00:00","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T03:52:35","Browns at Texans","Cleveland Browns at Houston Texans",FALSE,0.808,FALSE,"","nfl","2018-12-02T12:00:00",FALSE,NA,173.73218,129,40,519,2225,40,1006,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8624192,"NRG Stadium",618,"Houston, TX 77054",41,44,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","America/Chicago","US","77054",0,"1 Reliant Park",TRUE,"Houston","Houston, TX","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"135","2018-10-03","2018-10-03_16.27.34","normal",0.88,4346989,"2018-12-03T00:05:00","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-02T20:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:29","Jets at Titans","New York Jets at Tennessee Titans",FALSE,0.775,FALSE,"","nfl","2018-12-02T15:05:00",FALSE,NA,157.82959,137,46,446,720,42,825,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8546275,"Nissan Stadium",659,"Nashville, TN 37213",1126,16,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","America/New_York","US","37213",0,"1 Titans Way",TRUE,"Nashville","Nashville, TN","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"136","2018-10-03","2018-10-03_16.27.34","normal",0.885,4347152,"2018-12-03T01:05:00","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-02T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:24","Chiefs at Raiders","Kansas City Chiefs at Oakland Raiders",FALSE,0.793,FALSE,"","nfl","2018-12-02T13:05:00",FALSE,NA,213.31932,191,85,476,1267,87,818,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.7817843,"Oakland-Alameda County Coliseum",807,"Oakland, CA 94621",14,18,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","America/Los_Angeles","US","94621",0,"7000 Coliseum Way",TRUE,"Oakland","Oakland, CA","CA","oakland-alameda-county-coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"137","2018-10-03","2018-10-03_16.27.34","normal",0.954,4347094,"2018-12-03T01:25:00","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-02T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:50","Vikings at Patriots","Minnesota Vikings at New England Patriots",FALSE,0.859,FALSE,"","nfl","2018-12-02T16:25:00",FALSE,NA,528.67645,425,208,136,1260,208,562,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8983344,"Gillette Stadium",506,"Foxborough, MA 02035",33,14,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","America/New_York","US","02035",0,"1 Patriot Place",TRUE,"Foxborough","Foxborough, MA","MA","gillette-stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"138","2018-10-03","2018-10-03_16.27.34","normal",0.971,4347124,"2018-12-03T05:20:00","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-03T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:55","49ers at Seahawks","San Francisco 49ers at Seattle Seahawks",FALSE,0.844,FALSE,"","nfl","2018-12-02T17:20:00",FALSE,NA,428.46378,398,140,276,1337,177,713,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.87232786,"CenturyLink Field",819,"Seattle, WA 98134",339,11,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","America/Los_Angeles","US","98134",0,"800 Occidental Ave S",TRUE,"Seattle","Seattle, WA","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"139","2018-10-03","2018-10-03_16.27.34","normal",0.945,4346936,"2018-12-04T05:15:00","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-04T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:17","Redskins at Eagles","Washington Redskins at Philadelphia Eagles",FALSE,0.822,FALSE,"","nfl","2018-12-03T20:15:00",FALSE,NA,301.13895,247,114,619,1186,137,1189,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.90542686,"Lincoln Financial Field",504,"Philadelphia, PA 19148",330,14,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","America/New_York","US","19148",0,"1020 Pattison Ave",TRUE,"Philadelphia","Philadelphia, PA","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"140","2018-10-03","2018-10-03_16.27.34","normal",0.856,4346987,"2018-12-07T04:20:00","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-07T00:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:29","Jaguars at Titans","Jacksonville Jaguars at Tennessee Titans",FALSE,0.749,FALSE,"","nfl","2018-12-06T19:20:00",FALSE,NA,158.21452,129,37,606,2372,40,909,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8546275,"Nissan Stadium",659,"Nashville, TN 37213",1126,16,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","America/New_York","US","37213",0,"1 Titans Way",TRUE,"Nashville","Nashville, TN","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"141","2018-10-03","2018-10-03_16.27.34","normal",0.897,4346995,"2018-12-09T22:00:00","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:31","Panthers at Browns","Carolina Panthers at Cleveland Browns",FALSE,0.791,FALSE,"","nfl","2018-12-09T13:00:00",FALSE,NA,109.0641,92,34,1170,1174,40,1300,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.86852187,"FirstEnergy Stadium",510,"Cleveland, OH 44114",1123,6,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","America/New_York","US","44114",0,"100 Alfred Lerner Way",TRUE,"Cleveland","Cleveland, OH","OH","firstenergy-stadium-15",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"142","2018-10-03","2018-10-03_16.27.34","normal",0.912,4346926,"2018-12-09T22:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:15","Saints at Buccaneers","New Orleans Saints at Tampa Bay Buccaneers",FALSE,0.794,FALSE,"","nfl","2018-12-09T13:00:00",FALSE,NA,235.9,182,74,30,959,82,370,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.86513025,"Raymond James Stadium",539,"Tampa, FL 33607",39,15,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","America/New_York","US","33607",0,"4201 North Dale Mabry Highway",TRUE,"Tampa","Tampa, FL","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"143","2018-10-03","2018-10-03_16.27.34","normal",0.918,4347003,"2018-12-09T22:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:32","Rams at Bears","Los Angeles Rams at Chicago Bears",FALSE,0.801,FALSE,"","nfl","2018-12-09T12:00:00",FALSE,NA,348.2245,266,124,147,2225,124,847,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.940013,"Soldier Field",602,"Chicago, IL 60605",31,8,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","America/Chicago","US","60605",0,"1410 S. Museum Campus Drive",TRUE,"Chicago","Chicago, IL","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"144","2018-10-03","2018-10-03_16.27.34","normal",0.97,4347086,"2018-12-09T22:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:48","Patriots at Dolphins","New England Patriots at Miami Dolphins",FALSE,0.837,FALSE,"","nfl","2018-12-09T13:00:00",FALSE,NA,409.40845,362,164,213,1676,192,817,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8378203,"Hard Rock Stadium",528,"Miami Gardens, FL 33056",29,35,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","America/New_York","US","33056",0,"347 Don Shula Dr.",TRUE,"Miami Gardens","Miami Gardens, FL","FL","hard-rock-stadium",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"145","2018-10-03","2018-10-03_16.27.34","normal",0.933,4346910,"2018-12-09T22:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:13","Falcons at Packers","Atlanta Falcons at Green Bay Packers",FALSE,0.818,FALSE,"","nfl","2018-12-09T12:00:00",FALSE,NA,263.72186,238,140,453,689,143,964,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.92909414,"Lambeau Field",658,"Green Bay, WI 54304",1125,5,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","America/Chicago","US","54304",0,"1265 Lombardi Avenue",TRUE,"Green Bay","Green Bay, WI","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
