"","date","timestamp","time_tbd","datetime_local","type","datetime_utc","id","score","status","description","datetime_tbd","date_tbd","popularity","url","visible_until_utc","announce_date","is_open","short_title","created_at","title","general_admission","listing_count","median_price","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","city","id_venue","has_upcoming_events","popularity_venue","num_upcoming_events","name_v2","display_location","name","metro_code","score_venue","address","extended_address","country","timezone","url_venue","slug","postal_code","state","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"179","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T13:00:00","nfl","2018-12-09T18:00:00",4347059,0.811,"normal","",FALSE,FALSE,0.808,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T22:00:00","2018-04-20T00:00:00",FALSE,"Jets at Bills","2018-04-20T00:47:43","New York Jets at Buffalo Bills",NA,1221,70,1501,636,26,91.742836,21,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Orchard Park",1135,TRUE,0,7,"New Era Field","Orchard Park, NY","New Era Field",514,0.8815085,"1 Bills Drive","Orchard Park, NY 14127","US","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","14127","NY",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"180","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T12:00:00","nfl","2018-12-09T18:00:00",4346910,0.835,"normal","",FALSE,FALSE,0.83,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T22:00:00","2018-04-20T00:00:00",FALSE,"Falcons at Packers","2018-04-20T00:47:13","Atlanta Falcons at Green Bay Packers",NA,430,236,1074,672,159,274.44186,157,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Green Bay",1125,TRUE,0,6,"Lambeau Field","Green Bay, WI","Lambeau Field",658,0.92909414,"1265 Lombardi Avenue","Green Bay, WI 54304","US","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","54304","WI",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"181","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T13:00:00","nfl","2018-12-09T18:00:00",4346935,0.884,"normal","",FALSE,FALSE,0.868,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T22:00:00","2018-04-20T00:00:00",FALSE,"Giants at Redskins","2018-04-20T00:47:17","New York Giants at Washington Redskins",NA,456,190,1013,1116,104,215.17105,92,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Landover",35,TRUE,0,7,"FedEx Field","Landover, MD","FedEx Field",511,0.9333444,"1600 Fedex Way","Landover, MD 20785","US","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","20785","MD",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"182","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T13:05:00","nfl","2018-12-09T21:05:00",4347107,0.856,"normal","",FALSE,FALSE,0.835,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-10T01:05:00","2018-04-20T00:00:00",FALSE,"Bengals at Chargers","2018-04-20T00:47:52","Cincinnati Bengals at Los Angeles Chargers",NA,497,194,564,581,115,212.27565,103,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Carson",52,TRUE,0,16,"StubHub Center","Carson, CA","StubHub Center",803,0.7228164,"18400 Avalon Blvd","Carson, CA 90746","US","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","90746","CA",33.8643,-118.261,NA,NA,NA
"183","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T13:05:00","nfl","2018-12-09T21:05:00",4347114,0.894,"normal","",FALSE,FALSE,0.882,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-10T01:05:00","2018-04-20T00:00:00",FALSE,"Broncos at 49ers","2018-04-20T00:47:53","Denver Broncos at San Francisco 49ers",NA,992,222,1159,3012,100,245.67943,99,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Santa Clara",58670,TRUE,0,12,"Levi's Stadium","Santa Clara, CA","Levi's Stadium",0,0.95768774,"4900 Marie P DeBartolo Way","Santa Clara, CA 95054","US","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054","CA",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"184","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T14:25:00","nfl","2018-12-09T21:25:00",4347099,0.852,"normal","",FALSE,FALSE,0.849,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-10T01:25:00","2018-04-20T00:00:00",FALSE,"Lions at Cardinals","2018-04-20T00:47:51","Detroit Lions at Arizona Cardinals",NA,1046,99,1331,613,30,117.053535,30,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Glendale",43,TRUE,0,10,"State Farm Stadium","Glendale, AZ","State Farm Stadium",753,0.93402725,"1 Cardinals Drive","Glendale, AZ 85305","US","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","85305","AZ",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"185","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T15:25:00","nfl","2018-12-09T21:25:00",4327919,0.936,"normal","",FALSE,FALSE,0.917,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-10T01:25:00","2018-04-05T00:00:00",TRUE,"Eagles at Cowboys","2018-04-05T23:08:46","Philadelphia Eagles at Dallas Cowboys",NA,3080,365,2346,4422,49,447.837,49,"2018-04-17T22:02:33Z",FALSE,"QRCODE","Arlington",4965,TRUE,0,22,"AT&T Stadium","Arlington, TX","AT&T Stadium",623,0.9751414,"1 AT&T Way","Arlington, TX 76011","US","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","76011","TX",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"186","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-09T17:20:00","nfl","2018-12-10T01:20:00",4347151,0.858,"normal","",FALSE,FALSE,0.844,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T05:20:00","2018-04-20T00:00:00",FALSE,"Steelers at Raiders","2018-04-20T01:04:24","Pittsburgh Steelers at Oakland Raiders",NA,523,377,802,1467,188,408.2696,188,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Oakland",14,TRUE,0,24,"Oakland-Alameda County Coliseum","Oakland, CA","Oakland-Alameda County Coliseum",807,0.7817843,"7000 Coliseum Way","Oakland, CA 94621","US","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","94621","CA",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"187","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-10T17:15:00","nfl","2018-12-11T01:15:00",4347123,0.867,"normal","",FALSE,FALSE,0.852,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T05:15:00","2018-04-20T00:00:00",FALSE,"Vikings at Seahawks","2018-04-20T00:47:55","Minnesota Vikings at Seattle Seahawks",NA,347,342,800,1341,136,367.65417,131,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Seattle",339,TRUE,0,18,"CenturyLink Field","Seattle, WA","CenturyLink Field",819,0.87232786,"800 Occidental Ave S","Seattle, WA 98134","US","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","98134","WA",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"188","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-13T19:20:00","nfl","2018-12-14T01:20:00",4346978,0.831,"normal","",FALSE,FALSE,0.814,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T05:20:00","2018-04-20T00:00:00",FALSE,"Chargers at Chiefs","2018-04-20T00:47:26","Los Angeles Chargers at Kansas City Chiefs",NA,898,124,1083,700,38,141.24054,38,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Kansas City",1128,TRUE,0,9,"Arrowhead Stadium","Kansas City, MO","Arrowhead Stadium",616,0.8827867,"1 Arrowhead Drive","Kansas City, MO 64129","US","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","64129","MO",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"189","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-15T16:30:00","nfl","2018-12-15T21:30:00",4347015,0.853,"normal","",FALSE,FALSE,0.837,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-16T01:30:00","2018-04-20T00:00:00",FALSE,"Texans at Jets","2018-04-20T00:47:35","Houston Texans at New York Jets",NA,1128,123,1379,918,36,150.52216,36,"2018-08-24T21:53:42Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"190","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-15T14:30:00","nfl","2018-12-15T21:30:00",4347135,0.807,"normal","",FALSE,FALSE,0.802,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-16T01:30:00","2018-04-20T00:00:00",FALSE,"Browns at Broncos","2018-04-20T01:04:04","Cleveland Browns at Denver Broncos",NA,147,238,809,1204,115,293.2585,84,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Denver",1131,TRUE,0,6,"Sports Authority Field at Mile High","Denver, CO","Sports Authority Field at Mile High",751,0.9028296,"1701 Bryant St.","Denver, CO 80204","US","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","80204","CO",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"191","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4347047,0.849,"normal","",FALSE,FALSE,0.845,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Cardinals at Falcons","2018-04-20T00:47:41","Arizona Cardinals at Atlanta Falcons",NA,1036,162,1291,1193,64,193.56757,62,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Atlanta",419590,TRUE,0,19,"Mercedes-Benz Stadium","Atlanta, GA","Mercedes-Benz Stadium",0,0.76958936,"441 M.L.K. Jr Dr NW","Atlanta, GA 30313","US","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","30313","GA",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"192","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4347057,0.817,"normal","",FALSE,FALSE,0.807,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Lions at Bills","2018-04-20T00:47:43","Detroit Lions at Buffalo Bills",NA,1204,65,1487,640,20,85.3588,17,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Orchard Park",1135,TRUE,0,7,"New Era Field","Orchard Park, NY","New Era Field",514,0.8815085,"1 Bills Drive","Orchard Park, NY 14127","US","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","14127","NY",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"193","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T12:00:00","nfl","2018-12-16T18:00:00",4347002,0.888,"normal","",FALSE,FALSE,0.873,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Packers at Bears","2018-04-20T00:47:32","Green Bay Packers at Chicago Bears",NA,170,349,946,2224,180,433.11176,169,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Chicago",31,TRUE,0,10,"Soldier Field","Chicago, IL","Soldier Field",602,0.940013,"1410 S. Museum Campus Drive","Chicago, IL 60605","US","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","60605","IL",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"194","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4346955,0.875,"normal","",FALSE,FALSE,0.865,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Cowboys at Colts","2018-04-20T00:47:20","Dallas Cowboys at Indianapolis Colts",NA,485,NA,NA,1974,104,282.14,104,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Indianapolis",1130,TRUE,0,12,"Lucas Oil Stadium","Indianapolis, IN","Lucas Oil Stadium",527,0.9071682,"500 South Capitol Avenue","Indianapolis, IN 46225","US","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","46225","IN",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"195","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4347066,0.871,"normal","",FALSE,FALSE,0.777,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Buccaneers at Ravens","2018-04-20T00:47:44","Tampa Bay Buccaneers at Baltimore Ravens",NA,752,97,1298,607,40,126.539894,40,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Baltimore",1121,TRUE,0,8,"M&T Bank Stadium","Baltimore, MD","M&T Bank Stadium",512,0.8927189,"1101 Russell St","Baltimore, MD 21230","US","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230","MD",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"196","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4346945,0.87,"normal","",FALSE,FALSE,0.771,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Redskins at Jaguars","2018-04-20T00:47:18","Washington Redskins at Jacksonville Jaguars",NA,657,129,887,653,63,164.28462,63,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Jacksonville",5178,TRUE,0,9,"EverBank Field","Jacksonville, FL","EverBank Field",561,0.83759147,"1 Everbank Field Dr","Jacksonville, FL 32202","US","America/New_York","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","32202","FL",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"197","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T12:00:00","nfl","2018-12-16T18:00:00",4347144,0.852,"normal","",FALSE,FALSE,0.847,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Dolphins at Vikings","2018-04-20T01:04:05","Miami Dolphins at Minnesota Vikings",NA,657,194,1021,1623,100,237.73212,99,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Minneapolis",218451,TRUE,0,13,"U.S. Bank Stadium","Minneapolis, MN","U.S. Bank Stadium",0,0.88524246,"401 Chicago Avenue","Minneapolis, MN 55415","US","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","55415","MN",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"198","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4346988,0.844,"normal","",FALSE,FALSE,0.823,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Titans at Giants","2018-04-20T00:47:29","Tennessee Titans at New York Giants",NA,684,180,1434,1264,80,220.80116,79,"2018-08-24T21:53:42Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"199","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:00:00","nfl","2018-12-16T18:00:00",4347037,0.822,"normal","",FALSE,FALSE,0.807,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T22:00:00","2018-04-20T00:00:00",FALSE,"Raiders at Bengals","2018-04-20T00:47:39","Oakland Raiders at Cincinnati Bengals",NA,613,105,914,601,53,121.42414,53,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Cincinnati",1124,TRUE,0,7,"Paul Brown Stadium","Cincinnati, OH","Paul Brown Stadium",515,0.86166537,"1 Paul Brown Stadium","Cincinnati, OH 45202","US","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","45202","OH",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"200","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T13:05:00","nfl","2018-12-16T21:05:00",4347122,0.879,"normal","",FALSE,FALSE,0.863,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-17T01:05:00","2018-04-20T00:00:00",FALSE,"Seahawks at 49ers","2018-04-20T00:47:55","Seattle Seahawks at San Francisco 49ers",NA,1085,196,1210,2991,99,230.93088,96,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Santa Clara",58670,TRUE,0,12,"Levi's Stadium","Santa Clara, CA","Levi's Stadium",0,0.95768774,"4900 Marie P DeBartolo Way","Santa Clara, CA 95054","US","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054","CA",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"201","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T16:25:00","nfl","2018-12-16T21:25:00",4347077,0.896,"normal","",FALSE,FALSE,0.878,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-17T01:25:00","2018-04-20T00:00:00",FALSE,"Patriots at Steelers","2018-04-20T00:47:46","New England Patriots at Pittsburgh Steelers",NA,688,349,1180,14928,201,439.42877,200,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Pittsburgh",1119,TRUE,0,10,"Heinz Field","Pittsburgh, PA","Heinz Field",508,0.9033526,"100 Art Rooney Avenue","Pittsburgh, PA 15212","US","America/New_York","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","15212","PA",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"202","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-16T17:20:00","nfl","2018-12-17T01:20:00",4346919,0.865,"normal","",FALSE,FALSE,0.847,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-17T05:20:00","2018-04-20T00:00:00",FALSE,"Eagles at Rams","2018-04-20T00:47:14","Philadelphia Eagles at Los Angeles Rams",NA,762,278,1365,1939,107,341.99344,107,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Los Angeles",51012,TRUE,0,11,"Los Angeles Memorial Coliseum","Los Angeles, CA","Los Angeles Memorial Coliseum",0,0.86898464,"3911 S Figueroa St","Los Angeles, CA 90037","US","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","90037","CA",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"203","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-17T20:15:00","nfl","2018-12-18T01:15:00",4347035,0.849,"normal","",FALSE,FALSE,0.827,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-18T05:15:00","2018-04-20T00:00:00",FALSE,"Saints at Panthers","2018-04-20T00:47:38","New Orleans Saints at Carolina Panthers",NA,533,160,1057,1422,78,220.80675,77,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Charlotte",1122,TRUE,0,9,"Bank of America Stadium","Charlotte, NC","Bank of America Stadium",517,0.8968222,"800 South Mint Street","Charlotte, NC 28202","US","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202","NC",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"204","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T12:00:00","nfl","2018-12-23T17:00:00",4346986,0.785,"normal","",FALSE,FALSE,0.768,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T21:00:00","2018-04-20T00:00:00",FALSE,"Redskins at Titans","2018-04-20T00:47:29","Washington Redskins at Tennessee Titans",NA,630,137,1024,788,40,151.52856,40,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Nashville",1126,TRUE,0,14,"Nissan Stadium","Nashville, TN","Nissan Stadium",659,0.8546275,"1 Titans Way","Nashville, TN 37213","US","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","37213","TN",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"205","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T13:00:00","nfl","2018-12-23T18:00:00",4346994,0.813,"normal","",FALSE,FALSE,0.796,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T22:00:00","2018-04-20T00:00:00",FALSE,"Bengals at Browns","2018-04-20T00:47:31","Cincinnati Bengals at Cleveland Browns",NA,1328,74,1555,757,32,93.35015,30,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Cleveland",1123,TRUE,0,7,"FirstEnergy Stadium","Cleveland, OH","FirstEnergy Stadium",510,0.86852187,"100 Alfred Lerner Way","Cleveland, OH 44114","US","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","44114","OH",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"206","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T13:00:00","nfl","2018-12-23T18:00:00",4347013,0.839,"normal","",FALSE,FALSE,0.815,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T22:00:00","2018-04-20T00:00:00",FALSE,"Texans at Eagles","2018-04-20T00:47:35","Houston Texans at Philadelphia Eagles",NA,578,287,1144,1339,147,341.73355,118,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Philadelphia",330,TRUE,0,16,"Lincoln Financial Field","Philadelphia, PA","Lincoln Financial Field",504,0.90542686,"1020 Pattison Ave","Philadelphia, PA 19148","US","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148","PA",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"207","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T13:00:00","nfl","2018-12-23T18:00:00",4347046,0.841,"normal","",FALSE,FALSE,0.818,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-12-23T22:00:00","2018-04-20T00:00:00",FALSE,"Falcons at Panthers","2018-04-20T00:47:41","Atlanta Falcons at Carolina Panthers",NA,616,174,1065,1099,85,231.60065,84,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Charlotte",1122,TRUE,0,9,"Bank of America Stadium","Charlotte, NC","Bank of America Stadium",517,0.8968222,"800 South Mint Street","Charlotte, NC 28202","US","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202","NC",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"208","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T13:00:00","nfl","2018-12-23T18:00:00",4347085,0.796,"normal","",FALSE,FALSE,0.761,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T22:00:00","2018-04-20T00:00:00",FALSE,"Jaguars at Dolphins","2018-04-20T00:47:48","Jacksonville Jaguars at Miami Dolphins",NA,258,130,854,899,53,151.48062,52,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Miami Gardens",29,TRUE,0,38,"Hard Rock Stadium","Miami Gardens, FL","Hard Rock Stadium",528,0.8378203,"347 Don Shula Dr.","Miami Gardens, FL 33056","US","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","33056","FL",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"209","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-12-23T13:00:00","nfl","2018-12-23T18:00:00",4346959,0.912,"normal","",FALSE,FALSE,0.884,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T22:00:00","2018-04-20T00:00:00",FALSE,"Packers at Jets","2018-04-20T00:47:22","Green Bay Packers at New York Jets",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:43Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
