"","date","timestamp","event_promotion","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","general_admission","datetime_tbd","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","metro_code","postal_code","timezone","has_upcoming_events","id_venue","city","extended_address","display_location","state","score_venue","num_upcoming_events","address","slug","name","url_venue","country","popularity_venue","name_v2","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"80","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347122,"Seattle Seahawks at San Francisco 49ers","2018-04-20T00:00:00",0.843,"nfl","normal","","2018-12-16T13:05:00","2018-12-17T01:05:00",FALSE,FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-04-20T00:47:55",0.886,"Seahawks at 49ers","2018-12-16T21:05:00",NA,FALSE,2250,136,37,115,1199,37,721,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,8,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"81","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347077,"New England Patriots at Pittsburgh Steelers","2018-04-20T00:00:00",0.882,"nfl","normal","","2018-12-16T16:25:00","2018-12-17T01:25:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-04-20T00:47:46",0.921,"Patriots at Steelers","2018-12-16T21:25:00",NA,FALSE,1588,503,213,393,491,218,11029,FALSE,"2018-08-24T21:53:42Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,3,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"82","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346919,"Philadelphia Eagles at Los Angeles Rams","2018-04-20T00:00:00",0.855,"nfl","normal","","2018-12-16T17:20:00","2018-12-17T05:20:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-04-20T00:47:14",0.894,"Eagles at Rams","2018-12-17T01:20:00",NA,FALSE,1652,318,112,249,714,113,1937,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"90037","America/Los_Angeles",TRUE,51012,"Los Angeles","Los Angeles, CA 90037","Los Angeles, CA","CA",0.86898464,4,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"83","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347035,"New Orleans Saints at Carolina Panthers","2018-04-20T00:00:00",0.823,"nfl","normal","","2018-12-17T20:15:00","2018-12-18T05:15:00",FALSE,FALSE,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-04-20T00:47:38",0.861,"Saints at Panthers","2018-12-18T01:15:00",NA,FALSE,1540,264,106,200,339,109,1421,FALSE,"2018-08-24T21:53:42Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,6,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"84","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4608309,"Washington Redskins at Tennessee Titans","2018-10-30T00:00:00",0.795,"nfl","normal","","2018-12-22T15:30:00","2018-12-23T01:30:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-titans-tickets/12-22-2018-nashville-tennessee-nissan-stadium/nfl/4608309","2018-10-30T16:11:05",0.838,"Redskins at Titans","2018-12-22T21:30:00",NA,FALSE,1676,131,37,115,361,39,457,FALSE,"2015-10-19T15:09:39Z","NONE",659,"37213","America/Chicago",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,14,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"85","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4599412,"Baltimore Ravens at Los Angeles Chargers","2018-10-26T00:00:00",0.852,"nfl","normal","","2018-12-22T17:20:00","2018-12-23T05:20:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-chargers-tickets/12-22-2018-carson-california-stubhub-center/nfl/4599412","2018-10-26T13:55:35",0.872,"Ravens at Chargers","2018-12-23T01:20:00",NA,FALSE,662,287,162,258,154,181,630,NA,NA,NA,803,"90746","America/Los_Angeles",TRUE,52,"Carson","Carson, CA 90746","Carson, CA","CA",0.7228164,4,"18400 Avalon Blvd","stubhub-center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center",33.8643,-118.261,NA,NA,NA
"86","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346994,"Cincinnati Bengals at Cleveland Browns","2018-04-20T00:00:00",0.802,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-04-20T00:47:31",0.849,"Bengals at Browns","2018-12-23T18:00:00",NA,FALSE,1881,94,29,77,1230,29,763,FALSE,"2018-08-24T21:53:43Z","QRCODE",510,"44114","America/New_York",TRUE,1123,"Cleveland","Cleveland, OH 44114","Cleveland, OH","OH",0.86852187,4,"100 Alfred Lerner Way","firstenergy-stadium-15","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"87","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347013,"Houston Texans at Philadelphia Eagles","2018-04-20T00:00:00",0.826,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-04-20T00:47:35",0.866,"Texans at Eagles","2018-12-23T18:00:00",NA,FALSE,1671,303,103,260,534,144,1130,FALSE,"2018-08-24T21:53:43Z","QRCODE",504,"19148","America/New_York",TRUE,330,"Philadelphia","Philadelphia, PA 19148","Philadelphia, PA","PA",0.90542686,11,"1020 Pattison Ave","lincoln-financial-field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0,"Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"88","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347085,"Jacksonville Jaguars at Miami Dolphins","2018-04-20T00:00:00",0.804,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-04-20T00:47:48",0.84,"Jaguars at Dolphins","2018-12-23T18:00:00",NA,FALSE,1860,138.94444,56,122,234,60,1598,FALSE,"2018-08-24T21:53:43Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,33,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"89","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347046,"Atlanta Falcons at Carolina Panthers","2018-04-20T00:00:00",0.815,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-04-20T00:47:41",0.855,"Falcons at Panthers","2018-12-23T18:00:00",NA,FALSE,1516,242.49533,98,177,428,98,995,FALSE,"2018-08-24T21:53:43Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,6,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"90","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346959,"Green Bay Packers at New York Jets","2018-04-20T00:00:00",0.89,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-04-20T00:47:22",0.919,"Packers at Jets","2018-12-23T18:00:00",NA,FALSE,1335,230.73096,94,202,788,94,1093,FALSE,"2018-08-24T21:53:43Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,10,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"91","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347022,"Minnesota Vikings at Detroit Lions","2018-04-20T00:00:00",0.862,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-04-20T00:47:36",0.904,"Vikings at Lions","2018-12-23T18:00:00",NA,FALSE,1204,154.63902,60,135,651,60,660,FALSE,"2018-08-24T21:53:43Z","QRCODE",505,"48226","America/Detroit",TRUE,346,"Detroit","Detroit, MI 48226","Detroit, MI","MI",0.9029952,9,"2000 Brush St.","ford-field","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"92","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346954,"New York Giants at Indianapolis Colts","2018-04-20T00:00:00",0.81,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-04-20T00:47:20",0.856,"Giants at Colts","2018-12-23T18:00:00",NA,FALSE,1452,91,28,68,712,28,398,FALSE,"2018-08-24T21:53:42Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,10,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"93","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347093,"Buffalo Bills at New England Patriots","2018-04-20T00:00:00",0.853,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-04-20T00:47:50",0.898,"Bills at Patriots","2018-12-23T18:00:00",NA,FALSE,706,367.84515,191,310,155,191,1213,FALSE,"2018-08-24T21:53:43Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,4,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"94","2018-11-11","2018-11-11_21.05.14",NA,TRUE,4327918,"Tampa Bay Buccaneers at Dallas Cowboys","2018-04-05T00:00:00",0.87,"nfl","normal","","2018-12-23T12:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-04-05T23:08:46",0.907,"Buccaneers at Cowboys","2018-12-23T18:00:00",NA,FALSE,2932,239.67691,NA,180,3968,NA,6191,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,19,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"95","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347097,"Los Angeles Rams at Arizona Cardinals","2018-04-20T00:00:00",0.818,"nfl","normal","","2018-12-23T14:05:00","2018-12-24T01:05:00",FALSE,FALSE,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-04-20T00:47:50",0.865,"Rams at Cardinals","2018-12-23T21:05:00",NA,FALSE,1779,108,23,80,1057,23,6056,FALSE,"2018-08-24T21:53:43Z","QRCODE",753,"85305","America/Phoenix",TRUE,43,"Glendale","Glendale, AZ 85305","Glendale, AZ","AZ",0.93402725,9,"1 Cardinals Drive","state-farm-stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"96","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347116,"Chicago Bears at San Francisco 49ers","2018-04-20T00:00:00",0.851,"nfl","normal","","2018-12-23T13:05:00","2018-12-24T01:05:00",FALSE,FALSE,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-04-20T00:47:54",0.886,"Bears at 49ers","2018-12-23T21:05:00",NA,FALSE,2282,149,39,137,1254,39,616,FALSE,"2018-08-24T21:53:43Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,8,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"97","2018-11-11","2018-11-11_21.05.14",NA,TRUE,4346967,"Pittsburgh Steelers at New Orleans Saints","2018-04-20T00:00:00",0.852,"nfl","normal","","2018-12-23T15:25:00","2018-12-24T01:25:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-04-20T00:47:24",0.892,"Steelers at Saints","2018-12-23T21:25:00",NA,FALSE,839,435,149,383,881,149,6521,FALSE,"2018-05-29T20:39:33Z","QRCODE",622,"70112","America/Chicago",TRUE,128,"New Orleans","New Orleans, LA 70112","New Orleans, LA","LA",0.8966978,13,"1500 Sugar Bowl Drive","mercedes-benz-superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"98","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347121,"Kansas City Chiefs at Seattle Seahawks","2018-04-20T00:00:00",0.834,"nfl","normal","","2018-12-23T17:20:00","2018-12-24T05:20:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-04-20T00:47:55",0.868,"Chiefs at Seahawks","2018-12-24T01:20:00",NA,FALSE,1854,392,156,367,221,156,1169,FALSE,"2018-08-24T21:53:43Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,6,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.5948,-122.332,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"99","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347150,"Denver Broncos at Oakland Raiders","2018-04-20T00:00:00",0.82,"nfl","normal","","2018-12-24T17:15:00","2018-12-25T05:15:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-04-20T01:04:24",0.85,"Broncos at Raiders","2018-12-25T01:15:00",NA,FALSE,2197,147.2783,33,123,848,33,1364,FALSE,"2018-08-24T21:53:43Z","QRCODE",807,"94621","America/Los_Angeles",TRUE,14,"Oakland","Oakland, CA 94621","Oakland, CA","CA",0.7817843,87,"7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"100","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346984,"Indianapolis Colts at Tennessee Titans","2018-04-20T00:00:00",0.788,"nfl","normal","","2018-12-30T12:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-04-20T00:47:28",0.824,"Colts at Titans","2018-12-30T18:00:00",NA,FALSE,1655,136.9668,42,115,542,47,648,FALSE,"2018-08-24T21:53:43Z","QRCODE",659,"37213","America/Chicago",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,14,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"101","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347090,"New York Jets at New England Patriots","2018-04-20T00:00:00",0.85,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-04-20T00:47:49",0.889,"Jets at Patriots","2018-12-30T18:00:00",NA,FALSE,928,388,142,290,235,170,2404,FALSE,"2018-08-24T21:53:43Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,4,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"102","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346934,"Philadelphia Eagles at Washington Redskins","2018-04-20T00:00:00",0.868,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-04-20T00:47:17",0.9,"Eagles at Redskins","2018-12-30T18:00:00",NA,FALSE,1254,212,117,177,593,117,1002,FALSE,"2018-08-24T21:53:43Z","QRCODE",511,"20785","America/New_York",TRUE,35,"Landover","Landover, MD 20785","Landover, MD","MD",0.9333444,3,"1600 Fedex Way","fedex-field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"103","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347065,"Cleveland Browns at Baltimore Ravens","2018-04-20T00:00:00",0.759,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-04-20T00:47:44",0.799,"Browns at Ravens","2018-12-30T18:00:00",NA,FALSE,2343,108,26,89,829,26,543,FALSE,"2018-08-24T21:53:43Z","QRCODE",512,"21230","America/New_York",TRUE,1121,"Baltimore","Baltimore, MD 21230","Baltimore, MD","MD",0.8927189,4,"1101 Russell St","m-t-bank-stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"104","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347056,"Miami Dolphins at Buffalo Bills","2018-04-20T00:00:00",0.786,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","2018-04-20T00:47:43",0.826,"Dolphins at Bills","2018-12-30T18:00:00",NA,FALSE,2071,63,12,52,1312,14,360,FALSE,"2018-08-24T21:53:43Z","QRCODE",514,"14127","America/New_York",TRUE,1135,"Orchard Park","Orchard Park, NY 14127","Orchard Park, NY","NY",0.8815085,4,"1 Bills Drive","new-era-field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"105","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347076,"Cincinnati Bengals at Pittsburgh Steelers","2018-04-20T00:00:00",0.807,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-04-20T00:47:46",0.844,"Bengals at Steelers","2018-12-30T18:00:00",NA,FALSE,2023,260,85,189,594,92,2390,FALSE,"2018-08-24T21:53:43Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,3,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"106","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347134,"Chicago Bears at Minnesota Vikings","2018-04-20T00:00:00",0.853,"nfl","normal","","2018-12-30T12:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-04-20T01:04:04",0.889,"Bears at Vikings","2018-12-30T18:00:00",NA,FALSE,1231,441,129,337,402,173,11407,FALSE,"2018-08-24T21:53:43Z","QRCODE",0,"55415","America/Chicago",TRUE,218451,"Minneapolis","Minneapolis, MN 55415","Minneapolis, MN","MN",0.88524246,11,"401 Chicago Avenue","u-s-bank-stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.9751,-93.2582,FALSE,"2018-08-22T15:34:15Z","NONE"
"107","2018-11-11","2018-11-11_21.05.14",NA,TRUE,4346966,"Carolina Panthers at New Orleans Saints","2018-04-20T00:00:00",0.823,"nfl","normal","","2018-12-30T12:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","2018-04-20T00:47:23",0.861,"Panthers at Saints","2018-12-30T18:00:00",NA,FALSE,920,469,118,317,934,118,116381,FALSE,"2018-05-29T20:39:40Z","QRCODE",622,"70112","America/Chicago",TRUE,128,"New Orleans","New Orleans, LA 70112","New Orleans, LA","LA",0.8966978,13,"1500 Sugar Bowl Drive","mercedes-benz-superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"108","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347030,"Dallas Cowboys at New York Giants","2018-04-20T00:00:00",0.903,"nfl","normal","","2018-12-30T13:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-04-20T00:47:37",0.925,"Cowboys at Giants","2018-12-30T18:00:00",NA,FALSE,2074,319,107,269,685,107,1368,FALSE,"2018-08-24T21:53:43Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,10,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"109","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4347012,"Jacksonville Jaguars at Houston Texans","2018-04-20T00:00:00",0.812,"nfl","normal","","2018-12-30T12:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-04-20T00:47:34",0.843,"Jaguars at Texans","2018-12-30T18:00:00",NA,FALSE,1716,202,52,162,883,52,2224,FALSE,"2018-08-24T21:53:43Z","QRCODE",618,"77054","America/Chicago",TRUE,41,"Houston","Houston, TX 77054","Houston, TX","TX",0.8624192,34,"1 Reliant Park","nrg-stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"110","2018-11-11","2018-11-11_21.05.14",NA,FALSE,4346977,"Oakland Raiders at Kansas City Chiefs","2018-04-20T00:00:00",0.828,"nfl","normal","","2018-12-30T12:00:00","2018-12-30T22:00:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","2018-04-20T00:47:26",0.861,"Raiders at Chiefs","2018-12-30T18:00:00",NA,FALSE,1370,175,68,158,917,68,661,FALSE,"2018-08-24T21:53:43Z","QRCODE",616,"64129","America/Chicago",TRUE,1128,"Kansas City","Kansas City, MO 64129","Kansas City, MO","MO",0.8827867,4,"1 Arrowhead Drive","arrowhead-stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
