"","date","timestamp","short_title","description","status","title","datetime_tbd","id","datetime_local","time_tbd","url","score","popularity","type","datetime_utc","visible_until_utc","is_open","created_at","date_tbd","announce_date","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","metro_code","name_v2","address","slug","city","postal_code","timezone","url_venue","score_venue","state","name","id_venue","has_upcoming_events","display_location","extended_address","popularity_venue","num_upcoming_events","country","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"95","2018-10-01","2018-10-01_11.06.03","Bengals at Ravens","","normal","Cincinnati Bengals at Baltimore Ravens",FALSE,4347068,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",0.831,0.789,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:45",FALSE,"2018-04-20T00:00:00",NA,44,591,135.58376,1120,104,44,547,"QRCODE","2018-08-24T21:53:40Z",FALSE,512,"M&T Bank Stadium","1101 Russell St","m-t-bank-stadium","Baltimore","21230","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,TRUE,"Baltimore, MD","Baltimore, MD 21230",0,7,"US",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"96","2018-10-01","2018-10-01_11.06.03","Vikings at Bears","","normal","Minnesota Vikings at Chicago Bears",FALSE,4347005,"2018-11-18T12:00:00",FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",0.908,0.854,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:32",FALSE,"2018-04-20T00:00:00",NA,145,146,380.99316,777,319,145,1286,"QRCODE","2018-08-24T21:53:40Z",FALSE,602,"Soldier Field","1410 S. Museum Campus Drive","soldier-field","Chicago","60605","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"IL","Soldier Field",31,TRUE,"Chicago, IL","Chicago, IL 60605",0,8,"US",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"97","2018-10-01","2018-10-01_11.06.03","Panthers at Lions","","normal","Carolina Panthers at Detroit Lions",FALSE,4347025,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",0.916,0.868,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:37",FALSE,"2018-04-20T00:00:00",NA,63,678,172.52507,890,116,62,2392,"QRCODE","2018-08-24T21:53:40Z",FALSE,505,"Ford Field","2000 Brush St.","ford-field","Detroit","48226","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,TRUE,"Detroit, MI","Detroit, MI 48226",0,11,"US",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"98","2018-10-01","2018-10-01_11.06.03","Cowboys at Falcons","","normal","Dallas Cowboys at Atlanta Falcons",FALSE,4347049,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",0.956,0.895,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:41",FALSE,"2018-04-20T00:00:00",NA,206,706,437.16855,981,362,206,2150,"QRCODE","2018-08-24T21:53:40Z",FALSE,0,"Mercedes-Benz Stadium","35 Northside Dr NW","mercedes-benz-stadium","Atlanta","30313","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"GA","Mercedes-Benz Stadium",419590,TRUE,"Atlanta, GA","Atlanta, GA 30313",0,19,"US",33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"99","2018-10-01","2018-10-01_11.06.03","Eagles at Saints","","normal","Philadelphia Eagles at New Orleans Saints",FALSE,4346969,"2018-11-18T12:00:00",FALSE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",0.901,0.851,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",TRUE,"2018-04-20T00:47:25",FALSE,"2018-04-20T00:00:00",NA,151,1286,378.58942,1183,354,158,3000,"QRCODE","2018-05-29T20:39:16Z",FALSE,622,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive","mercedes-benz-superdome","New Orleans","70112","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"LA","Mercedes-Benz Superdome",128,TRUE,"New Orleans, LA","New Orleans, LA 70112",0,17,"US",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"100","2018-10-01","2018-10-01_11.06.03","Titans at Colts","","normal","Tennessee Titans at Indianapolis Colts",FALSE,4346957,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",0.85,0.813,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:22",FALSE,"2018-04-20T00:00:00",NA,32,643,104.52255,1065,86,32,601,"QRCODE","2018-08-24T21:53:40Z",FALSE,527,"Lucas Oil Stadium","500 South Capitol Avenue","lucas-oil-stadium","Indianapolis","46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,TRUE,"Indianapolis, IN","Indianapolis, IN 46225",0,12,"US",39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"101","2018-10-01","2018-10-01_11.06.03","Buccaneers at Giants","","normal","Tampa Bay Buccaneers at New York Giants",FALSE,4346929,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",0.907,0.851,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:16",FALSE,"2018-04-20T00:00:00",NA,97,658,245.88298,1003,190,97,1488,"QRCODE","2018-08-24T21:53:40Z",FALSE,501,"MetLife Stadium","1 MetLife Stadium Drive","metlife-stadium","East Rutherford","07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,TRUE,"East Rutherford, NJ","East Rutherford, NJ 07073",0,15,"US",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"102","2018-10-01","2018-10-01_11.06.03","Texans at Redskins","","normal","Houston Texans at Washington Redskins",FALSE,4346939,"2018-11-18T13:00:00",FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.909,0.858,"nfl","2018-11-18T18:00:00","2018-11-18T22:00:00",FALSE,"2018-04-20T00:47:17",FALSE,"2018-04-20T00:00:00",NA,78,975,171.05026,1177,151,83,430,"QRCODE","2018-08-24T21:53:40Z",FALSE,511,"FedEx Field","1600 Fedex Way","fedex-field","Landover","20785","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,TRUE,"Landover, MD","Landover, MD 20785",0,6,"US",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"103","2018-10-01","2018-10-01_11.06.03","Broncos at Chargers","","normal","Denver Broncos at Los Angeles Chargers",FALSE,4347110,"2018-11-18T13:05:00",FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.931,0.865,"nfl","2018-11-18T21:05:00","2018-11-19T01:05:00",FALSE,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",NA,174,345,283.7913,468,233,174,1198,"QRCODE","2018-08-24T21:53:40Z",FALSE,803,"StubHub Center","18400 Avalon Blvd","stubhub-center","Carson","90746","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"CA","StubHub Center",52,TRUE,"Carson, CA","Carson, CA 90746",0,12,"US",33.8643,-118.261,NA,NA,NA
"104","2018-10-01","2018-10-01_11.06.03","Raiders at Cardinals","","normal","Oakland Raiders at Arizona Cardinals",FALSE,4347100,"2018-11-18T14:05:00",FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.913,0.865,"nfl","2018-11-18T21:05:00","2018-11-19T01:05:00",FALSE,"2018-04-20T00:47:51",FALSE,"2018-04-20T00:00:00",NA,85,598,235.9816,841,214,85,728,"QRCODE","2018-08-24T21:53:40Z",FALSE,753,"State Farm Stadium","1 Cardinals Drive","state-farm-stadium","Glendale","85305","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"AZ","State Farm Stadium",43,TRUE,"Glendale, AZ","Glendale, AZ 85305",0,9,"US",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"105","2018-10-01","2018-10-01_11.06.03","Steelers at Jaguars","","normal","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,4346947,"2018-11-18T20:20:00",FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",0.874,0.818,"nfl","2018-11-19T01:20:00","2018-11-19T05:20:00",FALSE,"2018-04-20T00:47:19",FALSE,"2018-04-20T00:00:00",NA,148,456,355.7544,743,314,140,1104,"QRCODE","2018-08-24T21:53:40Z",FALSE,561,"EverBank Field","1 Everbank Field Dr","everbank-field","Jacksonville","32202","America/New_York","https://seatgeek.com/venues/everbank-field/tickets",0.83759147,"FL","EverBank Field",5178,TRUE,"Jacksonville, FL","Jacksonville, FL 32202",0,7,"US",30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"106","2018-10-01","2018-10-01_11.06.03","Chiefs at Rams","","normal","Kansas City Chiefs at Los Angeles Rams",FALSE,4347137,"2018-11-19T19:15:00",FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.915,0.858,"nfl","2018-11-20T01:15:00","2018-11-20T05:15:00",FALSE,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:40Z",FALSE,0,"Estadio Azteca","Calzada de Tlalpan 3665","estadio-azteca-2","Mexico City","04650","America/Mexico_City","https://seatgeek.com/venues/estadio-azteca-2/tickets",0,NA,"Estadio Azteca",41952,TRUE,"Mexico City, Mexico","Mexico City, Mexico",0,1,"Mexico",19.3,-99.15,NA,NA,NA
"107","2018-10-01","2018-10-01_11.06.03","Bears at Lions","","normal","Chicago Bears at Detroit Lions",FALSE,4347024,"2018-11-22T12:30:00",FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",0.926,0.873,"nfl","2018-11-22T17:30:00","2018-11-22T21:30:00",FALSE,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",NA,100,523,245.31166,736,183,100,2406,"QRCODE","2018-08-24T21:53:40Z",FALSE,505,"Ford Field","2000 Brush St.","ford-field","Detroit","48226","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,TRUE,"Detroit, MI","Detroit, MI 48226",0,11,"US",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"108","2018-10-01","2018-10-01_11.06.03","Redskins at Cowboys","","normal","Washington Redskins at Dallas Cowboys",FALSE,4327921,"2018-11-22T15:30:00",FALSE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",0.959,0.892,"nfl","2018-11-22T21:30:00","2018-11-23T01:30:00",TRUE,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",NA,30,2864,375.5817,2258,300,30,3058,"QRCODE","2018-04-17T22:02:33Z",FALSE,623,"AT&T Stadium","1 AT&T Way","at-t-stadium","Arlington","76011","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,TRUE,"Arlington, TX","Arlington, TX 76011",0,23,"US",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"109","2018-10-01","2018-10-01_11.06.03","Falcons at Saints","","normal","Atlanta Falcons at New Orleans Saints",FALSE,4346968,"2018-11-22T19:20:00",FALSE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",0.879,0.826,"nfl","2018-11-23T01:20:00","2018-11-23T05:20:00",TRUE,"2018-04-20T00:47:24",FALSE,"2018-04-20T00:00:00",NA,132,1236,335.86813,1109,320,132,4200,"QRCODE","2018-05-29T20:39:22Z",FALSE,622,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive","mercedes-benz-superdome","New Orleans","70112","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"LA","Mercedes-Benz Superdome",128,TRUE,"New Orleans, LA","New Orleans, LA 70112",0,17,"US",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"110","2018-10-01","2018-10-01_11.06.03","Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball","","normal","Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball",FALSE,4455655,"2018-11-23T13:00:00",FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/11-23-2018-ames-iowa-hilton-coliseum/nfl/4455655",0.37,0.398,"nfl","2018-11-23T19:00:00","2018-11-23T23:00:00",FALSE,"2018-07-18T16:01:12",FALSE,"2018-07-18T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679,"Hilton Coliseum","1700 Lincoln Way","hilton-coliseum","Ames","50011","America/Chicago","https://seatgeek.com/venues/hilton-coliseum/tickets",0.6426054,"IA","Hilton Coliseum",3458,TRUE,"Ames, IA","Ames, IA 50011",0,46,"US",42.02,-93.63,NA,NA,NA
"111","2018-10-01","2018-10-01_11.06.03","Coastal Carolina at South Alabama","","normal","Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,4281983,"2018-11-23T14:00:00",FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",0.279,0.312,"ncaa_football","2018-11-23T20:00:00","2018-11-24T00:00:00",FALSE,"2018-02-28T15:00:16",FALSE,"2018-02-28T00:00:00",NA,27,4,36,4,35,27,45,NA,NA,NA,686,"Ladd Peebles Stadium","1621 Virginia St.","ladd-peebles-stadium","Mobile","36604","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"AL","Ladd Peebles Stadium",3716,TRUE,"Mobile, AL","Mobile, AL 36604",0,5,"US",30.6748,-88.0761,NA,NA,NA
"112","2018-10-01","2018-10-01_11.06.03","Giants at Eagles","","normal","New York Giants at Philadelphia Eagles",FALSE,4346918,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",0.934,0.87,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:14",FALSE,"2018-04-20T00:00:00",NA,142,424,414.65567,885,358,211,1245,"QRCODE","2018-08-24T21:53:40Z",FALSE,504,"Lincoln Financial Field","1020 Pattison Ave","lincoln-financial-field","Philadelphia","19148","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"PA","Lincoln Financial Field",330,TRUE,"Philadelphia, PA","Philadelphia, PA 19148",0,14,"US",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"113","2018-10-01","2018-10-01_11.06.03","Jaguars at Bills","","normal","Jacksonville Jaguars at Buffalo Bills",FALSE,4347058,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",0.867,0.817,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",NA,26,1325,88.38038,1463,66,26,636,"QRCODE","2018-08-24T21:53:41Z",FALSE,514,"New Era Field","1 Bills Drive","new-era-field","Orchard Park","14127","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"NY","New Era Field",1135,TRUE,"Orchard Park, NY","Orchard Park, NY 14127",0,7,"US",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"114","2018-10-01","2018-10-01_11.06.03","Browns at Bengals","","normal","Cleveland Browns at Cincinnati Bengals",FALSE,4347039,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",0.873,0.817,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:39",FALSE,"2018-04-20T00:00:00",NA,64,531,129.68927,831,115,64,422,"QRCODE","2018-08-24T21:53:40Z",FALSE,515,"Paul Brown Stadium","1 Paul Brown Stadium","paul-brown-stadium","Cincinnati","45202","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,TRUE,"Cincinnati, OH","Cincinnati, OH 45202",0,7,"US",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"115","2018-10-01","2018-10-01_11.06.03","Patriots at Jets","","normal","New England Patriots at New York Jets",FALSE,4347098,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",0.963,0.89,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:50",FALSE,"2018-04-20T00:00:00",NA,109,752,310.33112,1051,268,119,6034,"QRCODE","2018-08-24T21:53:41Z",FALSE,501,"MetLife Stadium","1 MetLife Stadium Drive","metlife-stadium","East Rutherford","07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,TRUE,"East Rutherford, NJ","East Rutherford, NJ 07073",0,15,"US",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"116","2018-10-01","2018-10-01_11.06.03","Raiders at Ravens","","normal","Oakland Raiders at Baltimore Ravens",FALSE,4347067,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",0.855,0.802,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:44",FALSE,"2018-04-20T00:00:00",NA,67,533,176.57787,1031,136,67,718,"QRCODE","2018-08-24T21:53:41Z",FALSE,512,"M&T Bank Stadium","1101 Russell St","m-t-bank-stadium","Baltimore","21230","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,TRUE,"Baltimore, MD","Baltimore, MD 21230",0,7,"US",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"117","2018-10-01","2018-10-01_11.06.03","Seahawks at Panthers","","normal","Seattle Seahawks at Carolina Panthers",FALSE,4347125,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",0.903,0.844,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:55",FALSE,"2018-04-20T00:00:00",NA,80,412,225.18204,873,172,90,996,"QRCODE","2018-08-24T21:53:41Z",FALSE,517,"Bank of America Stadium","800 South Mint Street","bank-of-america-stadium","Charlotte","28202","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,TRUE,"Charlotte, NC","Charlotte, NC 28202",0,9,"US",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"118","2018-10-01","2018-10-01_11.06.03","49ers at Buccaneers","","normal","San Francisco 49ers at Tampa Bay Buccaneers",FALSE,4346928,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",0.887,0.827,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:15",FALSE,"2018-04-20T00:00:00",NA,77,40,211,393,182,82,434,"QRCODE","2018-08-24T21:53:40Z",FALSE,539,"Raymond James Stadium","4201 North Dale Mabry Highway","raymond-james-stadium","Tampa","33607","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,TRUE,"Tampa, FL","Tampa, FL 33607",0,15,"US",27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"119","2018-10-01","2018-10-01_11.06.03","Dolphins at Colts","","normal","Miami Dolphins at Indianapolis Colts",FALSE,4346956,"2018-11-25T13:00:00",FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",0.866,0.82,"nfl","2018-11-25T18:00:00","2018-11-25T22:00:00",FALSE,"2018-04-20T00:47:21",FALSE,"2018-04-20T00:00:00",NA,34,578,116.89793,1002,97,34,945,"QRCODE","2018-08-24T21:53:40Z",FALSE,527,"Lucas Oil Stadium","500 South Capitol Avenue","lucas-oil-stadium","Indianapolis","46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,TRUE,"Indianapolis, IN","Indianapolis, IN 46225",0,12,"US",39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"120","2018-10-01","2018-10-01_11.06.03","Cardinals at Chargers","","normal","Arizona Cardinals at Los Angeles Chargers",FALSE,4347109,"2018-11-25T13:05:00",FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",0.861,0.799,"nfl","2018-11-25T21:05:00","2018-11-26T01:05:00",FALSE,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",NA,99,553,212.94032,577,188,111,1198,"QRCODE","2018-08-24T21:53:41Z",FALSE,803,"StubHub Center","18400 Avalon Blvd","stubhub-center","Carson","90746","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"CA","StubHub Center",52,TRUE,"Carson, CA","Carson, CA 90746",0,12,"US",33.8643,-118.261,NA,NA,NA
"121","2018-10-01","2018-10-01_11.06.03","Steelers at Broncos","","normal","Pittsburgh Steelers at Denver Broncos",FALSE,4347143,"2018-11-25T14:25:00",FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",0.91,0.855,"nfl","2018-11-25T21:25:00","2018-11-26T01:25:00",FALSE,"2018-04-20T01:04:05",FALSE,"2018-04-20T00:00:00",NA,156,140,2260.95,929,407,218,123582,"QRCODE","2018-08-24T21:53:41Z",FALSE,751,"Sports Authority Field at Mile High","1701 Bryant Street","sports-authority-field-at-mile-high","Denver","80204","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,TRUE,"Denver, CO","Denver, CO 80204",0,7,"US",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"122","2018-10-01","2018-10-01_11.06.03","Packers at Vikings","","normal","Green Bay Packers at Minnesota Vikings",FALSE,4347133,"2018-11-25T19:20:00",FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",0.942,0.877,"nfl","2018-11-26T01:20:00","2018-11-26T05:20:00",FALSE,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",NA,231,501,500.84033,779,402,247,3678,"QRCODE","2018-08-24T21:53:41Z",FALSE,0,"U.S. Bank Stadium","900 South 5th Street","u-s-bank-stadium","Minneapolis","55415","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"MN","U.S. Bank Stadium",218451,TRUE,"Minneapolis, MN","Minneapolis, MN 55415",0,15,"US",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"123","2018-10-01","2018-10-01_11.06.03","Titans at Texans","","normal","Tennessee Titans at Houston Texans",FALSE,4347017,"2018-11-26T19:15:00",FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",0.856,0.792,"nfl","2018-11-27T01:15:00","2018-11-27T05:15:00",FALSE,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",NA,38,723,165.25311,1209,139,38,954,"QRCODE","2018-08-24T21:53:41Z",FALSE,618,"NRG Stadium","1 Reliant Park","nrg-stadium","Houston","77054","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"TX","NRG Stadium",41,TRUE,"Houston, TX","Houston, TX 77054",0,44,"US",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"124","2018-10-01","2018-10-01_11.06.03","Saints at Cowboys","","normal","New Orleans Saints at Dallas Cowboys",FALSE,4327920,"2018-11-29T19:20:00",FALSE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",0.973,0.896,"nfl","2018-11-30T01:20:00","2018-11-30T05:20:00",TRUE,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",NA,42,2910,393.32166,2509,323,42,3980,"QRCODE","2018-04-17T22:02:33Z",FALSE,623,"AT&T Stadium","1 AT&T Way","at-t-stadium","Arlington","76011","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,TRUE,"Arlington, TX","Arlington, TX 76011",0,23,"US",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"125","2018-10-01","2018-10-01_11.06.03","Rams at Lions","","normal","Los Angeles Rams at Detroit Lions",FALSE,4347023,"2018-12-02T13:00:00",FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",0.887,0.827,"nfl","2018-12-02T18:00:00","2018-12-02T22:00:00",FALSE,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",NA,62,605,165.76033,851,123,63,2415,"QRCODE","2018-08-24T21:53:41Z",FALSE,505,"Ford Field","2000 Brush St.","ford-field","Detroit","48226","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,TRUE,"Detroit, MI","Detroit, MI 48226",0,11,"US",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
