"","date","timestamp","short_title","time_tbd","visible_until_utc","date_tbd","description","title","datetime_tbd","datetime_local","is_open","announce_date","popularity","created_at","status","url","score","datetime_utc","type","id","general_admission","lowest_price_good_deals","highest_price","average_price","visible_listing_count","median_price","lowest_price","listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","slug","has_upcoming_events","country","city","address","state","name_v2","timezone","extended_address","num_upcoming_events","popularity_venue","postal_code","url_venue","score_venue","name","display_location","id_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"194","2018-09-11","2018-09-11_16.00.13","Colts at Texans",FALSE,"2018-12-09T22:00:00",FALSE,"","Indianapolis Colts at Houston Texans",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00",0.818,"2018-04-20T00:47:35","normal","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",0.897,"2018-12-09T18:00:00","nfl",4347014,NA,45,2226,192.05,NA,NA,45,560,"2018-08-24T21:53:42Z","QRCODE",FALSE,"nrg-stadium",TRUE,"US","Houston","1 Reliant Park","TX","NRG Stadium","America/Chicago","Houston, TX 77054",46,0,"77054","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"NRG Stadium","Houston, TX",41,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"195","2018-09-11","2018-09-11_16.00.13","Jets at Bills",FALSE,"2018-12-09T22:00:00",FALSE,"","New York Jets at Buffalo Bills",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00",0.803,"2018-04-20T00:47:43","normal","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",0.87,"2018-12-09T18:00:00","nfl",4347059,NA,30,636,96.5,NA,NA,30,1029,"2018-08-24T21:53:42Z","QRCODE",FALSE,"new-era-field",TRUE,"US","Orchard Park","1 Bills Drive","NY","New Era Field","America/New_York","Orchard Park, NY 14127",8,0,"14127","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"New Era Field","Orchard Park, NY",1135,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"196","2018-09-11","2018-09-11_16.00.13","Ravens at Chiefs",FALSE,"2018-12-09T22:00:00",FALSE,"","Baltimore Ravens at Kansas City Chiefs",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00",0.818,"2018-04-20T00:47:27","normal","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",0.889,"2018-12-09T18:00:00","nfl",4346979,NA,37,811,135.44,NA,NA,37,956,"2018-08-24T21:53:42Z","QRCODE",FALSE,"arrowhead-stadium",TRUE,"US","Kansas City","1 Arrowhead Drive","MO","Arrowhead Stadium","America/Chicago","Kansas City, MO 64129",9,0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"Arrowhead Stadium","Kansas City, MO",1128,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"197","2018-09-11","2018-09-11_16.00.13","Giants at Redskins",FALSE,"2018-12-09T22:00:00",FALSE,"","New York Giants at Washington Redskins",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00",0.851,"2018-04-20T00:47:17","normal","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",0.942,"2018-12-09T18:00:00","nfl",4346935,NA,100,1187,234.06,NA,NA,100,616,"2018-08-24T21:53:42Z","QRCODE",FALSE,"fedex-field",TRUE,"US","Landover","1600 Fedex Way","MD","FedEx Field","America/New_York","Landover, MD 20785",9,0,"20785","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"FedEx Field","Landover, MD",35,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"198","2018-09-11","2018-09-11_16.00.13","Falcons at Packers",FALSE,"2018-12-09T22:00:00",FALSE,"","Atlanta Falcons at Green Bay Packers",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00",0.814,"2018-04-20T00:47:13","normal","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",0.887,"2018-12-09T18:00:00","nfl",4346910,NA,153,797,275.8,NA,NA,153,480,"2018-08-24T21:53:42Z","QRCODE",FALSE,"lambeau-field",TRUE,"US","Green Bay","1265 Lombardi Avenue","WI","Lambeau Field","America/Chicago","Green Bay, WI 54304",7,0,"54304","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"Lambeau Field","Green Bay, WI",1125,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"199","2018-09-11","2018-09-11_16.00.13","Bengals at Chargers",FALSE,"2018-12-10T01:05:00",FALSE,"","Cincinnati Bengals at Los Angeles Chargers",FALSE,"2018-12-09T13:05:00",FALSE,"2018-04-20T00:00:00",0.803,"2018-04-20T00:47:52","normal","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",0.887,"2018-12-09T21:05:00","nfl",4347107,NA,114,581,209.5,NA,NA,114,518,"2018-08-24T21:53:42Z","QRCODE",FALSE,"stubhub-center",TRUE,"US","Carson","18400 Avalon Blvd","CA","StubHub Center","America/Los_Angeles","Carson, CA 90746",13,0,"90746","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"StubHub Center","Carson, CA",52,-118.261,33.8643,NA,NA,NA
"200","2018-09-11","2018-09-11_16.00.13","Broncos at 49ers",FALSE,"2018-12-10T01:05:00",FALSE,"","Denver Broncos at San Francisco 49ers",FALSE,"2018-12-09T13:05:00",FALSE,"2018-04-20T00:00:00",0.861,"2018-04-20T00:47:53","normal","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",0.94,"2018-12-09T21:05:00","nfl",4347114,NA,93,6769,301.83,NA,NA,93,972,"2018-08-24T21:53:42Z","QRCODE",FALSE,"levi-s-stadium",TRUE,"US","Santa Clara","4900 Marie P DeBartolo Way","CA","Levi's Stadium","America/Los_Angeles","Santa Clara, CA 95054",13,0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"Levi's Stadium","Santa Clara, CA",58670,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"201","2018-09-11","2018-09-11_16.00.13","Lions at Cardinals",FALSE,"2018-12-10T01:25:00",FALSE,"","Detroit Lions at Arizona Cardinals",FALSE,"2018-12-09T14:25:00",FALSE,"2018-04-20T00:00:00",0.835,"2018-04-20T00:47:51","normal","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",0.903,"2018-12-09T21:25:00","nfl",4347099,NA,47,411,148.34,NA,NA,47,150,"2018-08-24T21:53:42Z","QRCODE",FALSE,"state-farm-stadium",TRUE,"US","Glendale","1 Cardinals Drive","AZ","State Farm Stadium","America/Phoenix","Glendale, AZ 85305",10,0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"State Farm Stadium","Glendale, AZ",43,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"202","2018-09-11","2018-09-11_16.00.13","Eagles at Cowboys",FALSE,"2018-12-10T01:25:00",FALSE,"","Philadelphia Eagles at Dallas Cowboys",FALSE,"2018-12-09T15:25:00",TRUE,"2018-04-05T00:00:00",0.883,"2018-04-05T23:08:46","normal","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",0.978,"2018-12-09T21:25:00","nfl",4327919,NA,50,4316,468.43,NA,NA,50,2911,"2018-04-17T22:02:33Z","QRCODE",FALSE,"at-t-stadium",TRUE,"US","Arlington","1 AT&T Way","TX","AT&T Stadium","America/Chicago","Arlington, TX 76011",24,0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"AT&T Stadium","Arlington, TX",4965,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"203","2018-09-11","2018-09-11_16.00.13","Steelers at Raiders",FALSE,"2018-12-10T05:20:00",FALSE,"","Pittsburgh Steelers at Oakland Raiders",FALSE,"2018-12-09T17:20:00",FALSE,"2018-04-20T00:00:00",0.84,"2018-04-20T01:04:24","normal","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",0.92,"2018-12-10T01:20:00","nfl",4347151,NA,213,1426,430.25,NA,NA,213,457,"2018-08-24T21:53:42Z","QRCODE",FALSE,"oakland-alameda-county-coliseum",TRUE,"US","Oakland","7000 Coliseum Way","CA","Oakland-Alameda County Coliseum","America/Los_Angeles","Oakland, CA 94621",26,0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA",14,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"204","2018-09-11","2018-09-11_16.00.13","Vikings at Seahawks",FALSE,"2018-12-11T05:15:00",FALSE,"","Minnesota Vikings at Seattle Seahawks",FALSE,"2018-12-10T17:15:00",FALSE,"2018-04-20T00:00:00",0.836,"2018-04-20T00:47:55","normal","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",0.916,"2018-12-11T01:15:00","nfl",4347123,NA,125,1597,395.63,NA,NA,125,371,"2018-08-24T21:53:42Z","QRCODE",FALSE,"centurylink-field",TRUE,"US","Seattle","800 Occidental Ave S","WA","CenturyLink Field","America/Los_Angeles","Seattle, WA 98134",15,0,"98134","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"CenturyLink Field","Seattle, WA",339,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"205","2018-09-11","2018-09-11_16.00.13","Chargers at Chiefs",FALSE,"2018-12-14T05:20:00",FALSE,"","Los Angeles Chargers at Kansas City Chiefs",FALSE,"2018-12-13T19:20:00",FALSE,"2018-04-20T00:00:00",0.798,"2018-04-20T00:47:26","normal","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",0.879,"2018-12-14T01:20:00","nfl",4346978,NA,37,700,145.08,NA,NA,37,850,"2018-08-24T21:53:42Z","QRCODE",FALSE,"arrowhead-stadium",TRUE,"US","Kansas City","1 Arrowhead Drive","MO","Arrowhead Stadium","America/Chicago","Kansas City, MO 64129",9,0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"Arrowhead Stadium","Kansas City, MO",1128,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"206","2018-09-11","2018-09-11_16.00.13","Texans at Jets",FALSE,"2018-12-16T01:30:00",FALSE,"","Houston Texans at New York Jets",FALSE,"2018-12-15T16:30:00",FALSE,"2018-04-20T00:00:00",0.83,"2018-04-20T00:47:35","normal","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",0.913,"2018-12-15T21:30:00","nfl",4347015,NA,31,918,135.96,NA,NA,31,1138,"2018-08-24T21:53:42Z","QRCODE",FALSE,"metlife-stadium",TRUE,"US","East Rutherford","1 MetLife Stadium Drive","NJ","MetLife Stadium","America/New_York","East Rutherford, NJ 07073",19,0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"MetLife Stadium","East Rutherford, NJ",1587,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"207","2018-09-11","2018-09-11_16.00.13","Browns at Broncos",FALSE,"2018-12-16T01:30:00",FALSE,"","Cleveland Browns at Denver Broncos",FALSE,"2018-12-15T14:30:00",FALSE,"2018-04-20T00:00:00",0.794,"2018-04-20T01:04:04","normal","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",0.858,"2018-12-15T21:30:00","nfl",4347135,NA,99,1089,258.15,NA,NA,99,165,"2018-08-24T21:53:42Z","QRCODE",FALSE,"sports-authority-field-at-mile-high",TRUE,"US","Denver","1701 Bryant St.","CO","Sports Authority Field at Mile High","America/Denver","Denver, CO 80204",7,0,"80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"Sports Authority Field at Mile High","Denver, CO",1131,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"208","2018-09-11","2018-09-11_16.00.13","Cardinals at Falcons",FALSE,"2018-12-16T22:00:00",FALSE,"","Arizona Cardinals at Atlanta Falcons",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.83,"2018-04-20T00:47:41","normal","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",0.894,"2018-12-16T18:00:00","nfl",4347047,NA,68,1193,197.82,NA,NA,68,1052,"2018-08-24T21:53:42Z","QRCODE",FALSE,"mercedes-benz-stadium",TRUE,"US","Atlanta","35 Northside Dr NW","GA","Mercedes-Benz Stadium","America/New_York","Atlanta, GA 30313",18,0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"Mercedes-Benz Stadium","Atlanta, GA",419590,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"209","2018-09-11","2018-09-11_16.00.13","Lions at Bills",FALSE,"2018-12-16T22:00:00",FALSE,"","Detroit Lions at Buffalo Bills",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.792,"2018-04-20T00:47:43","normal","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",0.869,"2018-12-16T18:00:00","nfl",4347057,NA,27,9541,99.03,NA,NA,27,1039,"2018-08-24T21:53:42Z","QRCODE",FALSE,"new-era-field",TRUE,"US","Orchard Park","1 Bills Drive","NY","New Era Field","America/New_York","Orchard Park, NY 14127",8,0,"14127","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"New Era Field","Orchard Park, NY",1135,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"210","2018-09-11","2018-09-11_16.00.13","Cowboys at Colts",FALSE,"2018-12-16T22:00:00",FALSE,"","Dallas Cowboys at Indianapolis Colts",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.844,"2018-04-20T00:47:20","normal","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",0.918,"2018-12-16T18:00:00","nfl",4346955,NA,104,1974,281.15,NA,NA,104,500,"2018-08-24T21:53:42Z","QRCODE",FALSE,"lucas-oil-stadium",TRUE,"US","Indianapolis","500 South Capitol Avenue","IN","Lucas Oil Stadium","America/Indiana/Indianapolis","Indianapolis, IN 46225",13,0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"Lucas Oil Stadium","Indianapolis, IN",1130,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"211","2018-09-11","2018-09-11_16.00.13","Packers at Bears",FALSE,"2018-12-16T22:00:00",FALSE,"","Green Bay Packers at Chicago Bears",FALSE,"2018-12-16T12:00:00",FALSE,"2018-04-20T00:00:00",0.859,"2018-04-20T00:47:32","normal","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",0.943,"2018-12-16T18:00:00","nfl",4347002,NA,153,2225,401.6,NA,NA,153,215,"2018-08-24T21:53:42Z","QRCODE",FALSE,"soldier-field",TRUE,"US","Chicago","1410 S. Museum Campus Drive","IL","Soldier Field","America/Chicago","Chicago, IL 60605",12,0,"60605","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"Soldier Field","Chicago, IL",31,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"212","2018-09-11","2018-09-11_16.00.13","Buccaneers at Ravens",FALSE,"2018-12-16T22:00:00",FALSE,"","Tampa Bay Buccaneers at Baltimore Ravens",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.774,"2018-04-20T00:47:44","normal","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",0.844,"2018-12-16T18:00:00","nfl",4347066,NA,38,607,132.49,NA,NA,38,610,"2018-08-24T21:53:42Z","QRCODE",FALSE,"m-t-bank-stadium",TRUE,"US","Baltimore","1101 Russell St","MD","M&T Bank Stadium","America/New_York","Baltimore, MD 21230",8,0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"M&T Bank Stadium","Baltimore, MD",1121,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"213","2018-09-11","2018-09-11_16.00.13","Dolphins at Vikings",FALSE,"2018-12-16T22:00:00",FALSE,"","Miami Dolphins at Minnesota Vikings",FALSE,"2018-12-16T12:00:00",FALSE,"2018-04-20T00:00:00",0.836,"2018-04-20T01:04:05","normal","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",0.905,"2018-12-16T18:00:00","nfl",4347144,NA,92,1629,228.53,NA,NA,92,707,"2018-08-24T21:53:42Z","QRCODE",FALSE,"u-s-bank-stadium",TRUE,"US","Minneapolis","401 Chicago Avenue","MN","U.S. Bank Stadium","America/Chicago","Minneapolis, MN 55415",13,0,"55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"U.S. Bank Stadium","Minneapolis, MN",218451,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"214","2018-09-11","2018-09-11_16.00.13","Redskins at Jaguars",FALSE,"2018-12-16T22:00:00",FALSE,"","Washington Redskins at Jacksonville Jaguars",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.756,"2018-04-20T00:47:18","normal","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945",0.83,"2018-12-16T18:00:00","nfl",4346945,NA,64,655,176.98,NA,NA,62,437,"2018-08-24T21:53:42Z","QRCODE",FALSE,"everbank-field",TRUE,"US","Jacksonville","1 Everbank Field Dr","FL","EverBank Field","America/New_York","Jacksonville, FL 32202",10,0,"32202","https://seatgeek.com/venues/everbank-field/tickets",0.83759147,"EverBank Field","Jacksonville, FL",5178,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"215","2018-09-11","2018-09-11_16.00.13","Raiders at Bengals",FALSE,"2018-12-16T22:00:00",FALSE,"","Oakland Raiders at Cincinnati Bengals",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.795,"2018-04-20T00:47:39","normal","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",0.872,"2018-12-16T18:00:00","nfl",4347037,NA,53,11956,140.74,NA,NA,53,605,"2018-08-24T21:53:42Z","QRCODE",FALSE,"paul-brown-stadium",TRUE,"US","Cincinnati","1 Paul Brown Stadium","OH","Paul Brown Stadium","America/New_York","Cincinnati, OH 45202",8,0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"Paul Brown Stadium","Cincinnati, OH",1124,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"216","2018-09-11","2018-09-11_16.00.13","Titans at Giants",FALSE,"2018-12-16T22:00:00",FALSE,"","Tennessee Titans at New York Giants",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00",0.808,"2018-04-20T00:47:29","normal","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",0.896,"2018-12-16T18:00:00","nfl",4346988,NA,78,1488,225.38,NA,NA,78,777,"2018-08-24T21:53:42Z","QRCODE",FALSE,"metlife-stadium",TRUE,"US","East Rutherford","1 MetLife Stadium Drive","NJ","MetLife Stadium","America/New_York","East Rutherford, NJ 07073",19,0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"MetLife Stadium","East Rutherford, NJ",1587,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"217","2018-09-11","2018-09-11_16.00.13","Seahawks at 49ers",FALSE,"2018-12-17T01:05:00",FALSE,"","Seattle Seahawks at San Francisco 49ers",FALSE,"2018-12-16T13:05:00",FALSE,"2018-04-20T00:00:00",0.844,"2018-04-20T00:47:55","normal","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",0.927,"2018-12-16T21:05:00","nfl",4347122,NA,98,3694,278.15,NA,NA,98,1045,"2018-08-24T21:53:42Z","QRCODE",FALSE,"levi-s-stadium",TRUE,"US","Santa Clara","4900 Marie P DeBartolo Way","CA","Levi's Stadium","America/Los_Angeles","Santa Clara, CA 95054",13,0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"Levi's Stadium","Santa Clara, CA",58670,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"218","2018-09-11","2018-09-11_16.00.13","Patriots at Steelers",FALSE,"2018-12-17T01:25:00",FALSE,"","New England Patriots at Pittsburgh Steelers",FALSE,"2018-12-16T16:25:00",FALSE,"2018-04-20T00:00:00",0.857,"2018-04-20T00:47:46","normal","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",0.95,"2018-12-16T21:25:00","nfl",4347077,NA,206,4043,457.22,NA,NA,206,739,"2018-08-24T21:53:42Z","QRCODE",FALSE,"heinz-field",TRUE,"US","Pittsburgh","100 Art Rooney Avenue","PA","Heinz Field","America/New_York","Pittsburgh, PA 15212",12,0,"15212","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"Heinz Field","Pittsburgh, PA",1119,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"219","2018-09-11","2018-09-11_16.00.13","Eagles at Rams",FALSE,"2018-12-17T05:20:00",FALSE,"","Philadelphia Eagles at Los Angeles Rams",FALSE,"2018-12-16T17:20:00",FALSE,"2018-04-20T00:00:00",0.827,"2018-04-20T00:47:14","normal","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",0.91,"2018-12-17T01:20:00","nfl",4346919,NA,118,1939,323.73,NA,NA,118,884,"2018-08-24T21:53:42Z","QRCODE",FALSE,"los-angeles-memorial-coliseum-1",TRUE,"US","Los Angeles","3911 S Figueroa St","CA","Los Angeles Memorial Coliseum","America/Los_Angeles","Los Angeles, CA 90037",12,0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"Los Angeles Memorial Coliseum","Los Angeles, CA",51012,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"220","2018-09-11","2018-09-11_16.00.13","Saints at Panthers",FALSE,"2018-12-18T05:15:00",FALSE,"","New Orleans Saints at Carolina Panthers",FALSE,"2018-12-17T20:15:00",FALSE,"2018-04-20T00:00:00",0.809,"2018-04-20T00:47:38","normal","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",0.898,"2018-12-18T01:15:00","nfl",4347035,NA,82,1422,235.05,NA,NA,78,520,"2018-08-24T21:53:42Z","QRCODE",FALSE,"bank-of-america-stadium",TRUE,"US","Charlotte","800 South Mint Street","NC","Bank of America Stadium","America/New_York","Charlotte, NC 28202",9,0,"28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"Bank of America Stadium","Charlotte, NC",1122,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"221","2018-09-11","2018-09-11_16.00.13","Redskins at Titans",FALSE,"2018-12-23T21:00:00",FALSE,"","Washington Redskins at Tennessee Titans",FALSE,"2018-12-23T12:00:00",FALSE,"2018-04-20T00:00:00",0.733,"2018-04-20T00:47:29","normal","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",0.814,"2018-12-23T17:00:00","nfl",4346986,NA,51,1042,190.88,NA,NA,51,649,"2018-08-24T21:53:43Z","QRCODE",FALSE,"nissan-stadium",TRUE,"US","Nashville","1 Titans Way","TN","Nissan Stadium","America/New_York","Nashville, TN 37213",16,0,"37213","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"Nissan Stadium","Nashville, TN",1126,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"222","2018-09-11","2018-09-11_16.00.13","Bengals at Browns",FALSE,"2018-12-23T22:00:00",FALSE,"","Cincinnati Bengals at Cleveland Browns",FALSE,"2018-12-23T13:00:00",FALSE,"2018-04-20T00:00:00",0.773,"2018-04-20T00:47:31","normal","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",0.848,"2018-12-23T18:00:00","nfl",4346994,NA,32,757,93.4,NA,NA,32,1341,"2018-08-24T21:53:43Z","QRCODE",FALSE,"firstenergy-stadium-15",TRUE,"US","Cleveland","100 Alfred Lerner Way","OH","FirstEnergy Stadium","America/New_York","Cleveland, OH 44114",7,0,"44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"FirstEnergy Stadium","Cleveland, OH",1123,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"223","2018-09-11","2018-09-11_16.00.13","Texans at Eagles",FALSE,"2018-12-23T22:00:00",FALSE,"","Houston Texans at Philadelphia Eagles",FALSE,"2018-12-23T13:00:00",FALSE,"2018-04-20T00:00:00",0.795,"2018-04-20T00:47:35","normal","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",0.888,"2018-12-23T18:00:00","nfl",4347013,NA,142,1339,341.58,NA,NA,142,582,"2018-08-24T21:53:43Z","QRCODE",FALSE,"lincoln-financial-field",TRUE,"US","Philadelphia","1020 Pattison Ave","PA","Lincoln Financial Field","America/New_York","Philadelphia, PA 19148",16,0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"Lincoln Financial Field","Philadelphia, PA",330,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"224","2018-09-11","2018-09-11_16.00.13","Vikings at Lions",FALSE,"2018-12-23T22:00:00",FALSE,"","Minnesota Vikings at Detroit Lions",FALSE,"2018-12-23T13:00:00",FALSE,"2018-04-20T00:00:00",0.851,"2018-04-20T00:47:36","normal","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",0.931,"2018-12-23T18:00:00","nfl",4347022,NA,79,1019,197.9,NA,NA,79,665,"2018-08-24T21:53:43Z","QRCODE",FALSE,"ford-field",TRUE,"US","Detroit","2000 Brush St.","MI","Ford Field","America/Detroit","Detroit, MI 48226",9,0,"48226","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"Ford Field","Detroit, MI",346,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
