"","date","timestamp","short_title","status","created_at","visible_until_utc","datetime_tbd","id","is_open","time_tbd","title","announce_date","type","description","score","popularity","url","datetime_local","date_tbd","datetime_utc","general_admission","lowest_price_good_deals","median_price","average_price","visible_listing_count","lowest_price","listing_count","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","name","postal_code","score_venue","num_upcoming_events","id_venue","slug","city","state","name_v2","display_location","extended_address","metro_code","country","address","popularity_venue","url_venue","timezone","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"135","2018-09-23","2018-09-23_17.19.58","Seahawks at Panthers","normal","2018-04-20T00:47:55","2018-11-25T22:00:00",FALSE,4347125,FALSE,FALSE,"Seattle Seahawks at Carolina Panthers","2018-04-20T00:00:00","nfl","",0.947,0.892,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,80,167,221.4099,1006,87,505,1132,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Bank of America Stadium","28202",0.8968222,9,1122,"bank-of-america-stadium","Charlotte","NC","Bank of America Stadium","Charlotte, NC","Charlotte, NC 28202",517,"US","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"136","2018-09-23","2018-09-23_17.19.58","Patriots at Jets","normal","2018-04-20T00:47:50","2018-11-25T22:00:00",FALSE,4347098,FALSE,FALSE,"New England Patriots at New York Jets","2018-04-20T00:00:00","nfl","",1.01,0.941,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,96,264,310.85938,1164,109,704,6037,"QRCODE",FALSE,"2018-08-24T21:53:41Z","MetLife Stadium","07073",0.94873494,16,1587,"metlife-stadium","East Rutherford","NJ","MetLife Stadium","East Rutherford, NJ","East Rutherford, NJ 07073",501,"US","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"137","2018-09-23","2018-09-23_17.19.58","Raiders at Ravens","normal","2018-04-20T00:47:44","2018-11-25T22:00:00",FALSE,4347067,FALSE,FALSE,"Oakland Raiders at Baltimore Ravens","2018-04-20T00:00:00","nfl","",0.902,0.853,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,68,NA,195.61,NA,68,476,767,"QRCODE",FALSE,"2018-08-24T21:53:41Z","M&T Bank Stadium","21230",0.8927189,8,1121,"m-t-bank-stadium","Baltimore","MD","M&T Bank Stadium","Baltimore, MD","Baltimore, MD 21230",512,"US","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"138","2018-09-23","2018-09-23_17.19.58","49ers at Buccaneers","normal","2018-04-20T00:47:15","2018-11-25T22:00:00",FALSE,4346928,FALSE,FALSE,"San Francisco 49ers at Tampa Bay Buccaneers","2018-04-20T00:00:00","nfl","",0.924,0.87,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,78,186,230.03847,383,89,26,459,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Raymond James Stadium","33607",0.86513025,15,39,"raymond-james-stadium","Tampa","FL","Raymond James Stadium","Tampa, FL","Tampa, FL 33607",539,"US","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"139","2018-09-23","2018-09-23_17.19.58","Dolphins at Colts","normal","2018-04-20T00:47:21","2018-11-25T22:00:00",FALSE,4346956,FALSE,FALSE,"Miami Dolphins at Indianapolis Colts","2018-04-20T00:00:00","nfl","",0.907,0.865,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,34,92,111.710686,1028,34,674,944,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lucas Oil Stadium","46225",0.9071682,14,1130,"lucas-oil-stadium","Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN","Indianapolis, IN 46225",527,"US","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"140","2018-09-23","2018-09-23_17.19.58","Cardinals at Chargers","normal","2018-04-20T00:47:52","2018-11-26T01:05:00",FALSE,4347109,FALSE,FALSE,"Arizona Cardinals at Los Angeles Chargers","2018-04-20T00:00:00","nfl","",0.919,0.859,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-25T13:05:00",FALSE,"2018-11-25T21:05:00",NA,103,NA,209.19,NA,103,602,599,"QRCODE",FALSE,"2018-08-24T21:53:41Z","StubHub Center","90746",0.7228164,15,52,"stubhub-center","Carson","CA","StubHub Center","Carson, CA","Carson, CA 90746",803,"US","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",TRUE,-118.261,33.8643,NA,NA,NA
"141","2018-09-23","2018-09-23_17.19.58","Steelers at Broncos","normal","2018-04-20T01:04:05","2018-11-26T01:25:00",FALSE,4347143,FALSE,FALSE,"Pittsburgh Steelers at Denver Broncos","2018-04-20T00:00:00","nfl","",0.954,0.903,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-25T14:25:00",FALSE,"2018-11-25T21:25:00",NA,150,394,494.5,1038,212,152,2388,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Sports Authority Field at Mile High","80204",0.9028296,7,1131,"sports-authority-field-at-mile-high","Denver","CO","Sports Authority Field at Mile High","Denver, CO","Denver, CO 80204",751,"US","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",TRUE,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"142","2018-09-23","2018-09-23_17.19.58","Packers at Vikings","normal","2018-04-20T01:04:04","2018-11-26T05:20:00",FALSE,4347133,FALSE,FALSE,"Green Bay Packers at Minnesota Vikings","2018-04-20T00:00:00","nfl","",0.985,0.924,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-25T19:20:00",FALSE,"2018-11-26T01:20:00",NA,243,417,505.73642,894,243,497,3676,"QRCODE",FALSE,"2018-08-24T21:53:41Z","U.S. Bank Stadium","55415",0.88524246,17,218451,"u-s-bank-stadium","Minneapolis","MN","U.S. Bank Stadium","Minneapolis, MN","Minneapolis, MN 55415",0,"US","900 South 5th Street",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"143","2018-09-23","2018-09-23_17.19.58","Titans at Texans","normal","2018-04-20T00:47:36","2018-11-27T05:15:00",FALSE,4347017,FALSE,FALSE,"Tennessee Titans at Houston Texans","2018-04-20T00:00:00","nfl","",0.897,0.838,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-26T19:15:00",FALSE,"2018-11-27T01:15:00",NA,44,137,165.805,1108,44,600,954,"QRCODE",FALSE,"2018-08-24T21:53:41Z","NRG Stadium","77054",0.8624192,48,41,"nrg-stadium","Houston","TX","NRG Stadium","Houston, TX","Houston, TX 77054",618,"US","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"144","2018-09-23","2018-09-23_17.19.58","Saints at Cowboys","normal","2018-04-05T23:08:47","2018-11-30T05:20:00",FALSE,4327920,TRUE,FALSE,"New Orleans Saints at Dallas Cowboys","2018-04-05T00:00:00","nfl","",1.027,0.953,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-29T19:20:00",FALSE,"2018-11-30T01:20:00",NA,44,339,409.47943,2324,44,2966,4422,"QRCODE",FALSE,"2018-04-17T22:02:33Z","AT&T Stadium","76011",0.9751414,23,4965,"at-t-stadium","Arlington","TX","AT&T Stadium","Arlington, TX","Arlington, TX 76011",623,"US","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"145","2018-09-23","2018-09-23_17.19.58","Rams at Lions","normal","2018-04-20T00:47:36","2018-12-02T22:00:00",FALSE,4347023,FALSE,FALSE,"Los Angeles Rams at Detroit Lions","2018-04-20T00:00:00","nfl","",0.929,0.875,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,62,132,170.13057,928,66,651,2403,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Ford Field","48226",0.9029952,12,346,"ford-field","Detroit","MI","Ford Field","Detroit, MI","Detroit, MI 48226",505,"US","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"146","2018-09-23","2018-09-23_17.19.58","Bills at Dolphins","normal","2018-04-20T00:47:48","2018-12-02T22:00:00",FALSE,4347087,FALSE,FALSE,"Buffalo Bills at Miami Dolphins","2018-04-20T00:00:00","nfl","",0.937,0.869,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,50,NA,198.99,NA,50,226,899,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Hard Rock Stadium","33056",0.8378203,37,29,"hard-rock-stadium","Miami Gardens","FL","Hard Rock Stadium","Miami Gardens, FL","Miami Gardens, FL 33056",528,"US","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"147","2018-09-23","2018-09-23_17.19.58","Panthers at Buccaneers","normal","2018-04-20T00:47:15","2018-12-02T22:00:00",FALSE,4346927,FALSE,FALSE,"Carolina Panthers at Tampa Bay Buccaneers","2018-04-20T00:00:00","nfl","",0.913,0.851,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,70,NA,167.75,NA,70,28,406,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Raymond James Stadium","33607",0.86513025,15,39,"raymond-james-stadium","Tampa","FL","Raymond James Stadium","Tampa, FL","Tampa, FL 33607",539,"US","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"148","2018-09-23","2018-09-23_17.19.58","Cardinals at Packers","normal","2018-04-20T00:47:13","2018-12-02T22:00:00",FALSE,4346909,FALSE,FALSE,"Arizona Cardinals at Green Bay Packers","2018-04-20T00:00:00","nfl","",0.939,0.881,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T12:00:00",FALSE,"2018-12-02T18:00:00",NA,152,NA,262.84,NA,152,475,718,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Lambeau Field","54304",0.92909414,6,1125,"lambeau-field","Green Bay","WI","Lambeau Field","Green Bay, WI","Green Bay, WI 54304",658,"US","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"149","2018-09-23","2018-09-23_17.19.58","Chargers at Steelers","normal","2018-04-20T00:47:52","2018-12-02T22:00:00",FALSE,4347108,FALSE,FALSE,"Los Angeles Chargers at Pittsburgh Steelers","2018-04-20T00:00:00","nfl","",0.934,0.875,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,93,167,202.75784,1072,93,669,1091,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Heinz Field","15212",0.9033526,10,1119,"heinz-field","Pittsburgh","PA","Heinz Field","Pittsburgh, PA","Pittsburgh, PA 15212",508,"US","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"150","2018-09-23","2018-09-23_17.19.58","Colts at Jaguars","normal","2018-04-20T00:47:19","2018-12-02T22:00:00",FALSE,4346946,FALSE,FALSE,"Indianapolis Colts at Jacksonville Jaguars","2018-04-20T00:00:00","nfl","",0.867,0.813,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,52,110,143.29298,910,52,727,5558,"QRCODE",FALSE,"2018-08-24T21:53:41Z","EverBank Field","32202",0.83759147,9,5178,"everbank-field","Jacksonville","FL","EverBank Field","Jacksonville, FL","Jacksonville, FL 32202",561,"US","1 Everbank Field Dr",0,"https://seatgeek.com/venues/everbank-field/tickets","America/New_York",TRUE,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"151","2018-09-23","2018-09-23_17.19.58","Ravens at Falcons","normal","2018-04-20T00:47:41","2018-12-02T22:00:00",FALSE,4347048,FALSE,FALSE,"Baltimore Ravens at Atlanta Falcons","2018-04-20T00:00:00","nfl","",0.958,0.896,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,72,173,366.13922,1120,78,826,123660,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Mercedes-Benz Stadium","30313",0.76958936,20,419590,"mercedes-benz-stadium","Atlanta","GA","Mercedes-Benz Stadium","Atlanta, GA","Atlanta, GA 30313",0,"US","35 Northside Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",TRUE,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"152","2018-09-23","2018-09-23_17.19.58","Bears at Giants","normal","2018-04-20T00:47:32","2018-12-02T22:00:00",FALSE,4347004,FALSE,FALSE,"Chicago Bears at New York Giants","2018-04-20T00:00:00","nfl","",0.96,0.89,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,94,NA,269.64,NA,94,728,1666,"QRCODE",FALSE,"2018-08-24T21:53:41Z","MetLife Stadium","07073",0.94873494,16,1587,"metlife-stadium","East Rutherford","NJ","MetLife Stadium","East Rutherford, NJ","East Rutherford, NJ 07073",501,"US","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"153","2018-09-23","2018-09-23_17.19.58","Broncos at Bengals","normal","2018-04-20T00:47:39","2018-12-02T22:00:00",FALSE,4347038,FALSE,FALSE,"Denver Broncos at Cincinnati Bengals","2018-04-20T00:00:00","nfl","",0.943,0.877,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T13:00:00",FALSE,"2018-12-02T18:00:00",NA,52,97,109.10175,882,50,570,513,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Paul Brown Stadium","45202",0.86166537,7,1124,"paul-brown-stadium","Cincinnati","OH","Paul Brown Stadium","Cincinnati, OH","Cincinnati, OH 45202",515,"US","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"154","2018-09-23","2018-09-23_17.19.58","Browns at Texans","normal","2018-04-20T03:52:35","2018-12-02T22:00:00",FALSE,4347156,FALSE,FALSE,"Cleveland Browns at Houston Texans","2018-04-20T00:00:00","nfl","",0.928,0.863,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T12:00:00",FALSE,"2018-12-02T18:00:00",NA,44,128,167.44376,992,44,480,2225,"QRCODE",FALSE,"2018-08-24T21:53:41Z","NRG Stadium","77054",0.8624192,48,41,"nrg-stadium","Houston","TX","NRG Stadium","Houston, TX","Houston, TX 77054",618,"US","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"155","2018-09-23","2018-09-23_17.19.58","Jets at Titans","normal","2018-04-20T00:47:29","2018-12-03T00:05:00",FALSE,4346989,FALSE,FALSE,"New York Jets at Tennessee Titans","2018-04-20T00:00:00","nfl","",0.884,0.827,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-02T15:05:00",FALSE,"2018-12-02T20:05:00",NA,37,127,150.10623,862,38,546,661,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Nissan Stadium","37213",0.8546275,15,1126,"nissan-stadium","Nashville","TN","Nissan Stadium","Nashville, TN","Nashville, TN 37213",659,"US","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"156","2018-09-23","2018-09-23_17.19.58","Chiefs at Raiders","normal","2018-04-20T01:04:24","2018-12-03T01:05:00",FALSE,4347152,FALSE,FALSE,"Kansas City Chiefs at Oakland Raiders","2018-04-20T00:00:00","nfl","",0.933,0.868,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-02T13:05:00",FALSE,"2018-12-02T21:05:00",NA,84,177,204.71187,890,88,531,679,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Oakland-Alameda County Coliseum","94621",0.7817843,22,14,"oakland-alameda-county-coliseum","Oakland","CA","Oakland-Alameda County Coliseum","Oakland, CA","Oakland, CA 94621",807,"US","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"157","2018-09-23","2018-09-23_17.19.58","Vikings at Patriots","normal","2018-04-20T00:47:50","2018-12-03T01:25:00",FALSE,4347094,FALSE,FALSE,"Minnesota Vikings at New England Patriots","2018-04-20T00:00:00","nfl","",1,0.933,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-02T16:25:00",FALSE,"2018-12-02T21:25:00",NA,269,437,571.1421,602,269,183,2225,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Gillette Stadium","02035",0.8983344,15,33,"gillette-stadium","Foxborough","MA","Gillette Stadium","Foxborough, MA","Foxborough, MA 02035",506,"US","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",TRUE,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"158","2018-09-23","2018-09-23_17.19.58","49ers at Seahawks","normal","2018-04-20T00:47:55","2018-12-03T05:20:00",FALSE,4347124,FALSE,FALSE,"San Francisco 49ers at Seattle Seahawks","2018-04-20T00:00:00","nfl","",0.986,0.909,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-02T17:20:00",FALSE,"2018-12-03T01:20:00",NA,140,381,404.6678,743,156,295,1225,"QRCODE",FALSE,"2018-08-24T21:53:41Z","CenturyLink Field","98134",0.87232786,13,339,"centurylink-field","Seattle","WA","CenturyLink Field","Seattle, WA","Seattle, WA 98134",819,"US","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"159","2018-09-23","2018-09-23_17.19.58","Redskins at Eagles","normal","2018-04-20T00:47:17","2018-12-04T05:15:00",FALSE,4346936,FALSE,FALSE,"Washington Redskins at Philadelphia Eagles","2018-04-20T00:00:00","nfl","",0.958,0.885,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-03T20:15:00",FALSE,"2018-12-04T01:15:00",NA,115,266,323.2322,1281,150,590,1217,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Lincoln Financial Field","19148",0.90542686,16,330,"lincoln-financial-field","Philadelphia","PA","Lincoln Financial Field","Philadelphia, PA","Philadelphia, PA 19148",504,"US","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"160","2018-09-23","2018-09-23_17.19.58","Jaguars at Titans","normal","2018-04-20T00:47:29","2018-12-07T04:20:00",FALSE,4346987,FALSE,FALSE,"Jacksonville Jaguars at Tennessee Titans","2018-04-20T00:00:00","nfl","",0.865,0.805,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-06T19:20:00",FALSE,"2018-12-07T00:20:00",NA,36,122,147.44885,1000,38,655,2319,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Nissan Stadium","37213",0.8546275,15,1126,"nissan-stadium","Nashville","TN","Nissan Stadium","Nashville, TN","Nashville, TN 37213",659,"US","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"161","2018-09-23","2018-09-23_17.19.58","Saints at Buccaneers","normal","2018-04-20T00:47:15","2018-12-09T22:00:00",FALSE,4346926,FALSE,FALSE,"New Orleans Saints at Tampa Bay Buccaneers","2018-04-20T00:00:00","nfl","",0.905,0.839,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00",NA,70,191,221.42308,403,70,26,641,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Raymond James Stadium","33607",0.86513025,15,39,"raymond-james-stadium","Tampa","FL","Raymond James Stadium","Tampa, FL","Tampa, FL 33607",539,"US","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"162","2018-09-23","2018-09-23_17.19.58","Panthers at Browns","normal","2018-04-20T00:47:31","2018-12-09T22:00:00",FALSE,4346995,FALSE,FALSE,"Carolina Panthers at Cleveland Browns","2018-04-20T00:00:00","nfl","",0.892,0.836,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00",NA,30,NA,90.7,NA,30,1229,1172,"QRCODE",FALSE,"2018-08-24T21:53:42Z","FirstEnergy Stadium","44114",0.86852187,6,1123,"firstenergy-stadium-15","Cleveland","OH","FirstEnergy Stadium","Cleveland, OH","Cleveland, OH 44114",510,"US","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"163","2018-09-23","2018-09-23_17.19.58","Rams at Bears","normal","2018-04-20T00:47:32","2018-12-09T22:00:00",FALSE,4347003,FALSE,FALSE,"Los Angeles Rams at Chicago Bears","2018-04-20T00:00:00","nfl","",0.922,0.855,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00",NA,102,228,289.10678,1017,109,206,2224,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Soldier Field","60605",0.940013,9,31,"soldier-field","Chicago","IL","Soldier Field","Chicago, IL","Chicago, IL 60605",602,"US","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"164","2018-09-23","2018-09-23_17.19.58","Patriots at Dolphins","normal","2018-04-20T00:47:48","2018-12-09T22:00:00",FALSE,4347086,FALSE,FALSE,"New England Patriots at Miami Dolphins","2018-04-20T00:00:00","nfl","",0.982,0.901,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00",NA,156,339,385.82352,826,180,119,1141,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Hard Rock Stadium","33056",0.8378203,37,29,"hard-rock-stadium","Miami Gardens","FL","Hard Rock Stadium","Miami Gardens, FL","Miami Gardens, FL 33056",528,"US","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"165","2018-09-23","2018-09-23_17.19.58","Falcons at Packers","normal","2018-04-20T00:47:13","2018-12-09T22:00:00",FALSE,4346910,FALSE,FALSE,"Atlanta Falcons at Green Bay Packers","2018-04-20T00:00:00","nfl","",0.944,0.878,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00",NA,153,NA,272.82,NA,153,473,672,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Lambeau Field","54304",0.92909414,6,1125,"lambeau-field","Green Bay","WI","Lambeau Field","Green Bay, WI","Green Bay, WI 54304",658,"US","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
