"","date","timestamp","status","date_tbd","type","id","score","datetime_tbd","datetime_local","visible_until_utc","url","created_at","description","popularity","is_open","announce_date","datetime_utc","short_title","title","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","lowest_price","listing_count","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","popularity_venue","name","score_venue","slug","city","extended_address","metro_code","has_upcoming_events","name_v2","country","address","postal_code","display_location","url_venue","state","timezone","id_venue","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"95","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347087,0.892,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-04-20T00:47:48","",0.85,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Bills at Dolphins","Buffalo Bills at Miami Dolphins",FALSE,NA,899,168.20482,51,68,166,140,1558,"QRCODE",FALSE,"2018-08-24T21:53:41Z",32,0,"Hard Rock Stadium",0.8378203,"hard-rock-stadium","Miami Gardens","Miami Gardens, FL 33056",528,TRUE,"Hard Rock Stadium","US","347 Don Shula Dr.","33056","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","America/New_York",29,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"96","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346909,0.896,FALSE,"2018-12-02T12:00:00","2018-12-02T22:00:00","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-04-20T00:47:13","",0.862,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Cardinals at Packers","Arizona Cardinals at Green Bay Packers",FALSE,NA,1078,244.10786,103,104,343,222,1589,"QRCODE",FALSE,"2018-08-24T21:53:41Z",4,0,"Lambeau Field",0.92909414,"lambeau-field","Green Bay","Green Bay, WI 54304",658,TRUE,"Lambeau Field","US","1265 Lombardi Avenue","54304","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","WI","America/Chicago",1125,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"97","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347108,0.907,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-04-20T00:47:52","",0.869,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Chargers at Steelers","Los Angeles Chargers at Pittsburgh Steelers",FALSE,NA,908,207.5745,89,89,698,175,1923,"QRCODE",FALSE,"2018-08-24T21:53:41Z",7,0,"Heinz Field",0.9033526,"heinz-field","Pittsburgh","Pittsburgh, PA 15212",508,TRUE,"Heinz Field","US","100 Art Rooney Avenue","15212","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","PA","America/New_York",1119,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"98","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347038,0.913,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-04-20T00:47:39","",0.87,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Broncos at Bengals","Denver Broncos at Cincinnati Bengals",FALSE,NA,1165,121.515625,50,50,512,101,968,"QRCODE",FALSE,"2018-08-24T21:53:41Z",5,0,"Paul Brown Stadium",0.86166537,"paul-brown-stadium","Cincinnati","Cincinnati, OH 45202",515,TRUE,"Paul Brown Stadium","US","1 Paul Brown Stadium","45202","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","America/New_York",1124,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"99","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346946,0.839,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-04-20T00:47:19","",0.81,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Colts at Jaguars","Indianapolis Colts at Jacksonville Jaguars",FALSE,NA,471,103.25113,42,42,665,87,1081,"QRCODE",FALSE,"2018-08-24T21:53:41Z",7,0,"TIAA Bank Field",0.83759147,"tiaa-bank-field","Jacksonville","Jacksonville, FL 32202",561,TRUE,"TIAA Bank Field","US","1 Everbank Field Dr","32202","Jacksonville, FL","https://seatgeek.com/venues/tiaa-bank-field/tickets","FL","America/New_York",5178,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"100","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347048,0.926,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-04-20T00:47:41","",0.889,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Ravens at Falcons","Baltimore Ravens at Atlanta Falcons",FALSE,NA,991,197.76564,72,74,751,157,2099,"QRCODE",FALSE,"2018-08-24T21:53:41Z",16,0,"Mercedes-Benz Stadium",0.76958936,"mercedes-benz-stadium","Atlanta","Atlanta, GA 30313",0,TRUE,"Mercedes-Benz Stadium","US","441 M.L.K. Jr Dr NW","30313","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","America/New_York",419590,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"101","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347004,0.93,FALSE,"2018-12-02T13:00:00","2018-12-02T22:00:00","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-04-20T00:47:32","",0.882,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Bears at Giants","Chicago Bears at New York Giants",FALSE,NA,1249,223.48846,89,89,737,174,1996,"QRCODE",FALSE,"2018-08-24T21:53:41Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"102","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347156,0.901,FALSE,"2018-12-02T12:00:00","2018-12-02T22:00:00","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-04-20T03:52:35","",0.859,FALSE,"2018-04-20T00:00:00","2018-12-02T18:00:00","Browns at Texans","Cleveland Browns at Houston Texans",FALSE,NA,2224,189.06818,33,33,572,142,1509,"QRCODE",FALSE,"2018-08-24T21:53:41Z",43,0,"NRG Stadium",0.8624192,"nrg-stadium","Houston","Houston, TX 77054",618,TRUE,"NRG Stadium","US","1 Reliant Park","77054","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","TX","America/Chicago",41,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"103","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346989,0.856,FALSE,"2018-12-02T15:05:00","2018-12-03T00:05:00","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-04-20T00:47:29","",0.824,FALSE,"2018-04-20T00:00:00","2018-12-02T20:05:00","Jets at Titans","New York Jets at Tennessee Titans",FALSE,NA,720,163.25995,45,45,427,152,1464,"QRCODE",FALSE,"2018-08-24T21:53:41Z",16,0,"Nissan Stadium",0.8546275,"nissan-stadium","Nashville","Nashville, TN 37213",659,TRUE,"Nissan Stadium","US","1 Titans Way","37213","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","TN","America/New_York",1126,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"104","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347152,0.895,FALSE,"2018-12-02T13:05:00","2018-12-03T01:05:00","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-04-20T01:04:24","",0.854,FALSE,"2018-04-20T00:00:00","2018-12-02T21:05:00","Chiefs at Raiders","Kansas City Chiefs at Oakland Raiders",FALSE,NA,589,193.44041,75,75,579,179,1654,"QRCODE",FALSE,"2018-08-24T21:53:41Z",9,0,"Oakland-Alameda County Coliseum",0.7817843,"oakland-alameda-county-coliseum","Oakland","Oakland, CA 94621",807,TRUE,"Oakland-Alameda County Coliseum","US","7000 Coliseum Way","94621","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","America/Los_Angeles",14,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"105","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347094,0.967,FALSE,"2018-12-02T16:25:00","2018-12-03T01:25:00","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-04-20T00:47:50","",0.919,FALSE,"2018-04-20T00:00:00","2018-12-02T21:25:00","Vikings at Patriots","Minnesota Vikings at New England Patriots",FALSE,NA,1073,487.74097,265,277,166,412,686,"QRCODE",FALSE,"2018-08-24T21:53:41Z",11,0,"Gillette Stadium",0.8983344,"gillette-stadium","Foxborough","Foxborough, MA 02035",506,TRUE,"Gillette Stadium","US","1 Patriot Place","02035","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","MA","America/New_York",33,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"106","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347124,0.954,FALSE,"2018-12-02T17:20:00","2018-12-03T05:20:00","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-04-20T00:47:55","",0.899,FALSE,"2018-04-20T00:00:00","2018-12-03T01:20:00","49ers at Seahawks","San Francisco 49ers at Seattle Seahawks",FALSE,NA,1261,413.61508,137,173,265,388,1653,"QRCODE",FALSE,"2018-08-24T21:53:41Z",8,0,"CenturyLink Field",0.87232786,"centurylink-field","Seattle","Seattle, WA 98134",819,TRUE,"CenturyLink Field","US","800 Occidental Ave S","98134","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","WA","America/Los_Angeles",339,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"107","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346936,0.928,FALSE,"2018-12-03T20:15:00","2018-12-04T05:15:00","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-04-20T00:47:17","",0.877,FALSE,"2018-04-20T00:00:00","2018-12-04T01:15:00","Redskins at Eagles","Washington Redskins at Philadelphia Eagles",FALSE,NA,2245,293.10574,104,137,558,236,1900,"QRCODE",FALSE,"2018-08-24T21:53:41Z",13,0,"Lincoln Financial Field",0.90542686,"lincoln-financial-field","Philadelphia","Philadelphia, PA 19148",504,TRUE,"Lincoln Financial Field","US","1020 Pattison Ave","19148","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","America/New_York",330,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"108","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346987,0.831,FALSE,"2018-12-06T19:20:00","2018-12-07T04:20:00","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-04-20T00:47:29","",0.796,FALSE,"2018-04-20T00:00:00","2018-12-07T00:20:00","Jaguars at Titans","Jacksonville Jaguars at Tennessee Titans",FALSE,NA,2271,153.92351,43,43,536,127,1519,"QRCODE",FALSE,"2018-08-24T21:53:42Z",16,0,"Nissan Stadium",0.8546275,"nissan-stadium","Nashville","Nashville, TN 37213",659,TRUE,"Nissan Stadium","US","1 Titans Way","37213","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","TN","America/New_York",1126,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"109","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346926,0.903,FALSE,"2018-12-09T13:00:00","2018-12-09T22:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-04-20T00:47:15","",0.854,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Saints at Buccaneers","New Orleans Saints at Tampa Bay Buccaneers",FALSE,NA,524,199.1579,71,71,19,180,694,"QRCODE",FALSE,"2018-08-24T21:53:42Z",14,0,"Raymond James Stadium",0.86513025,"raymond-james-stadium","Tampa","Tampa, FL 33607",539,TRUE,"Raymond James Stadium","US","4201 North Dale Mabry Highway","33607","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","America/New_York",39,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"110","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346995,0.873,FALSE,"2018-12-09T13:00:00","2018-12-09T22:00:00","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-04-20T00:47:31","",0.838,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Panthers at Browns","Carolina Panthers at Cleveland Browns",FALSE,NA,1173,102.40605,42,42,1123,85,1549,"QRCODE",FALSE,"2018-08-24T21:53:42Z",5,0,"FirstEnergy Stadium",0.86852187,"firstenergy-stadium-15","Cleveland","Cleveland, OH 44114",510,TRUE,"FirstEnergy Stadium","US","100 Alfred Lerner Way","44114","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","America/New_York",1123,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"111","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347003,0.91,FALSE,"2018-12-09T12:00:00","2018-12-09T22:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-04-20T00:47:32","",0.861,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Rams at Bears","Los Angeles Rams at Chicago Bears",FALSE,NA,2227,370.7073,137,172,164,290,1432,"QRCODE",FALSE,"2018-08-24T21:53:42Z",8,0,"Soldier Field",0.940013,"soldier-field","Chicago","Chicago, IL 60605",602,TRUE,"Soldier Field","US","1410 S. Museum Campus Drive","60605","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","IL","America/Chicago",31,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"112","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347086,0.957,FALSE,"2018-12-09T13:00:00","2018-12-09T22:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-04-20T00:47:48","",0.895,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Patriots at Dolphins","New England Patriots at Miami Dolphins",FALSE,NA,1137,384.7875,188,215,80,361,1517,"QRCODE",FALSE,"2018-08-24T21:53:42Z",32,0,"Hard Rock Stadium",0.8378203,"hard-rock-stadium","Miami Gardens","Miami Gardens, FL 33056",528,TRUE,"Hard Rock Stadium","US","347 Don Shula Dr.","33056","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","America/New_York",29,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"113","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347014,0.911,FALSE,"2018-12-09T12:00:00","2018-12-09T22:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-04-20T00:47:35","",0.86,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Colts at Texans","Indianapolis Colts at Houston Texans",FALSE,NA,2224,184.81693,29,29,792,141,1706,"QRCODE",FALSE,"2018-08-24T21:53:42Z",43,0,"NRG Stadium",0.8624192,"nrg-stadium","Houston","Houston, TX 77054",618,TRUE,"NRG Stadium","US","1 Reliant Park","77054","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","TX","America/Chicago",41,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"114","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346910,0.908,FALSE,"2018-12-09T12:00:00","2018-12-09T22:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-04-20T00:47:13","",0.866,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Falcons at Packers","Atlanta Falcons at Green Bay Packers",FALSE,NA,1080,267.40253,115,115,318,235,1496,"QRCODE",FALSE,"2018-08-24T21:53:42Z",4,0,"Lambeau Field",0.92909414,"lambeau-field","Green Bay","Green Bay, WI 54304",658,TRUE,"Lambeau Field","US","1265 Lombardi Avenue","54304","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","WI","America/Chicago",1125,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"115","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347059,0.862,FALSE,"2018-12-09T13:00:00","2018-12-09T22:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-04-20T00:47:43","",0.828,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Jets at Bills","New York Jets at Buffalo Bills",FALSE,NA,636,78.85928,17,18,1400,56,1921,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"New Era Field",0.8815085,"new-era-field","Orchard Park","Orchard Park, NY 14127",514,TRUE,"New Era Field","US","1 Bills Drive","14127","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","NY","America/New_York",1135,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"116","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346935,0.959,FALSE,"2018-12-09T13:00:00","2018-12-09T22:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-04-20T00:47:17","",0.903,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Giants at Redskins","New York Giants at Washington Redskins",FALSE,NA,394,183.33871,93,102,248,174,1179,"QRCODE",FALSE,"2018-08-24T21:53:42Z",5,0,"FedEx Field",0.9333444,"fedex-field","Landover","Landover, MD 20785",511,TRUE,"FedEx Field","US","1600 Fedex Way","20785","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","MD","America/New_York",35,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"117","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346979,0.905,FALSE,"2018-12-09T12:00:00","2018-12-09T22:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-04-20T00:47:27","",0.858,FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00","Ravens at Chiefs","Baltimore Ravens at Kansas City Chiefs",FALSE,NA,815,138.01027,43,43,974,113,1348,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"Arrowhead Stadium",0.8827867,"arrowhead-stadium","Kansas City","Kansas City, MO 64129",616,TRUE,"Arrowhead Stadium","US","1 Arrowhead Drive","64129","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","America/Chicago",1128,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"118","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347107,0.916,FALSE,"2018-12-09T13:05:00","2018-12-10T01:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-04-20T00:47:52","",0.858,FALSE,"2018-04-20T00:00:00","2018-12-09T21:05:00","Bengals at Chargers","Cincinnati Bengals at Los Angeles Chargers",FALSE,NA,661,225.85057,120,128,348,197,719,"QRCODE",FALSE,"2018-08-24T21:53:42Z",10,0,"StubHub Center",0.7228164,"stubhub-center","Carson","Carson, CA 90746",803,TRUE,"StubHub Center","US","18400 Avalon Blvd","90746","Carson, CA","https://seatgeek.com/venues/stubhub-center/tickets","CA","America/Los_Angeles",52,-118.261,33.8643,NA,NA,NA
"119","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347114,0.941,FALSE,"2018-12-09T13:05:00","2018-12-10T01:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-04-20T00:47:53","",0.884,FALSE,"2018-04-20T00:00:00","2018-12-09T21:05:00","Broncos at 49ers","Denver Broncos at San Francisco 49ers",FALSE,NA,781,170.92102,51,53,937,162,2161,"QRCODE",FALSE,"2018-08-24T21:53:42Z",10,0,"Levi's Stadium",0.95768774,"levi-s-stadium","Santa Clara","Santa Clara, CA 95054",0,TRUE,"Levi's Stadium","US","4900 Marie P DeBartolo Way","95054","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","CA","America/Los_Angeles",58670,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"120","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347099,0.906,FALSE,"2018-12-09T14:25:00","2018-12-10T01:25:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-04-20T00:47:51","",0.865,FALSE,"2018-04-20T00:00:00","2018-12-09T21:25:00","Lions at Cardinals","Detroit Lions at Arizona Cardinals",FALSE,NA,613,114.05425,24,24,1069,93,1590,"QRCODE",FALSE,"2018-08-24T21:53:42Z",10,0,"State Farm Stadium",0.93402725,"state-farm-stadium","Glendale","Glendale, AZ 85305",753,TRUE,"State Farm Stadium","US","1 Cardinals Drive","85305","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","America/Phoenix",43,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"121","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4327919,1.011,FALSE,"2018-12-09T15:25:00","2018-12-10T01:25:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-04-05T23:08:46","",0.941,TRUE,"2018-04-05T00:00:00","2018-12-09T21:25:00","Eagles at Cowboys","Philadelphia Eagles at Dallas Cowboys",FALSE,NA,15315,424.2246,46,46,2796,347,2341,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z",17,0,"AT&T Stadium",0.9751414,"at-t-stadium","Arlington","Arlington, TX 76011",623,TRUE,"AT&T Stadium","US","1 AT&T Way","76011","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","TX","America/Chicago",4965,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"122","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347151,0.936,FALSE,"2018-12-09T17:20:00","2018-12-10T05:20:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-04-20T01:04:24","",0.876,FALSE,"2018-04-20T00:00:00","2018-12-10T01:20:00","Steelers at Raiders","Pittsburgh Steelers at Oakland Raiders",FALSE,NA,126268,605.04535,165,165,529,341,1514,"QRCODE",FALSE,"2018-08-24T21:53:42Z",9,0,"Oakland-Alameda County Coliseum",0.7817843,"oakland-alameda-county-coliseum","Oakland","Oakland, CA 94621",807,TRUE,"Oakland-Alameda County Coliseum","US","7000 Coliseum Way","94621","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","America/Los_Angeles",14,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"123","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347123,0.937,FALSE,"2018-12-10T17:15:00","2018-12-11T05:15:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-04-20T00:47:55","",0.876,FALSE,"2018-04-20T00:00:00","2018-12-11T01:15:00","Vikings at Seahawks","Minnesota Vikings at Seattle Seahawks",FALSE,NA,1341,376.41516,138,138,330,356,1880,"QRCODE",FALSE,"2018-08-24T21:53:42Z",8,0,"CenturyLink Field",0.87232786,"centurylink-field","Seattle","Seattle, WA 98134",819,TRUE,"CenturyLink Field","US","800 Occidental Ave S","98134","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","WA","America/Los_Angeles",339,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"124","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346978,0.897,FALSE,"2018-12-13T19:20:00","2018-12-14T05:20:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-04-20T00:47:26","",0.842,FALSE,"2018-04-20T00:00:00","2018-12-14T01:20:00","Chargers at Chiefs","Los Angeles Chargers at Kansas City Chiefs",FALSE,NA,710,149.7622,43,45,963,123,1346,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"Arrowhead Stadium",0.8827867,"arrowhead-stadium","Kansas City","Kansas City, MO 64129",616,TRUE,"Arrowhead Stadium","US","1 Arrowhead Drive","64129","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","America/Chicago",1128,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"125","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347015,0.926,FALSE,"2018-12-15T16:30:00","2018-12-16T01:30:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-04-20T00:47:35","",0.866,FALSE,"2018-04-20T00:00:00","2018-12-15T21:30:00","Texans at Jets","Houston Texans at New York Jets",FALSE,NA,917,131.59695,29,30,1052,109,1764,"QRCODE",FALSE,"2018-08-24T21:53:42Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
