"","date","timestamp","is_open","url","id","datetime_utc","visible_until_utc","status","score","time_tbd","date_tbd","datetime_local","datetime_tbd","popularity","type","description","created_at","announce_date","title","short_title","general_admission","lowest_price","highest_price","listing_count","average_price","visible_listing_count","lowest_price_good_deals","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","name_v2","timezone","has_upcoming_events","id_venue","num_upcoming_events","score_venue","extended_address","metro_code","name","state","city","display_location","slug","address","popularity_venue","url_venue","country","postal_code","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"91","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",4347007,"2018-10-28T17:00:00","2018-10-28T21:00:00","normal",0.917,FALSE,FALSE,"2018-10-28T12:00:00",FALSE,0.882,"nfl","","2018-04-20T00:47:33","2018-04-20T00:00:00","New York Jets at Chicago Bears","Jets at Bears",NA,132,1196,135,307.03705,832,128,274,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Soldier Field","America/Chicago",TRUE,31,11,0.940013,"Chicago, IL 60605",602,"Soldier Field","IL","Chicago","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","US","60605",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"92","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",4347153,"2018-10-28T20:05:00","2018-10-29T00:05:00","normal",0.892,FALSE,FALSE,"2018-10-28T13:05:00",FALSE,0.862,"nfl","","2018-04-20T01:04:25","2018-04-20T00:00:00","Indianapolis Colts at Oakland Raiders","Colts at Raiders",NA,85,707,542,188.21587,840,80,180,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Oakland-Alameda County Coliseum","America/Los_Angeles",TRUE,14,24,0.7817843,"Oakland, CA 94621",807,"Oakland-Alameda County Coliseum","CA","Oakland","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","94621",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"93","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",4346921,"2018-10-28T20:25:00","2018-10-29T00:25:00","normal",0.979,FALSE,FALSE,"2018-10-28T13:25:00",FALSE,0.929,"nfl","","2018-04-20T00:47:14","2018-04-20T00:00:00","Green Bay Packers at Los Angeles Rams","Packers at Rams",NA,278,11272,471,610.25476,1128,262,549,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Los Angeles Memorial Coliseum","America/Los_Angeles",TRUE,51012,11,0.86898464,"Los Angeles, CA 90037",0,"Los Angeles Memorial Coliseum","CA","Los Angeles","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","90037",-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"94","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",4347101,"2018-10-28T20:25:00","2018-10-29T00:25:00","normal",0.93,FALSE,FALSE,"2018-10-28T13:25:00",FALSE,0.897,"nfl","","2018-04-20T00:47:51","2018-04-20T00:00:00","San Francisco 49ers at Arizona Cardinals","49ers at Cardinals",NA,43,728,753,137.15405,1140,42,109,"2018-08-24T21:53:39Z","QRCODE",FALSE,"State Farm Stadium","America/Phoenix",TRUE,43,10,0.93402725,"Glendale, AZ 85305",753,"State Farm Stadium","AZ","Glendale","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","85305",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"95","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",4347136,"2018-10-29T00:20:00","2018-10-29T04:20:00","normal",0.928,FALSE,FALSE,"2018-10-28T19:20:00",FALSE,0.894,"nfl","","2018-04-20T01:04:04","2018-04-20T00:00:00","New Orleans Saints at Minnesota Vikings","Saints at Vikings",NA,135,2401,461,322.06073,876,130,260,"2018-08-24T21:53:39Z","QRCODE",FALSE,"U.S. Bank Stadium","America/Chicago",TRUE,218451,13,0.88524246,"Minneapolis, MN 55415",0,"U.S. Bank Stadium","MN","Minneapolis","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","55415",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"96","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",4347062,"2018-10-30T00:15:00","2018-10-30T04:15:00","normal",0.942,FALSE,FALSE,"2018-10-29T20:15:00",FALSE,0.898,"nfl","","2018-04-20T00:47:44","2018-04-20T00:00:00","New England Patriots at Buffalo Bills","Patriots at Bills",NA,109,1074,954,202.83018,1164,97,175,"2018-08-24T21:53:39Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"97","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",4347131,"2018-11-02T00:20:00","2018-11-02T04:20:00","normal",0.983,FALSE,FALSE,"2018-11-01T17:20:00",FALSE,0.927,"nfl","","2018-04-20T00:47:57","2018-04-20T00:00:00","Oakland Raiders at San Francisco 49ers","Raiders at 49ers",NA,278,126804,728,723.4011,955,273,506,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Levi's Stadium","America/Los_Angeles",TRUE,58670,12,0.95768774,"Santa Clara, CA 95054",0,"Levi's Stadium","CA","Santa Clara","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","95054",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"98","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",4281935,"2018-11-03T19:00:00","2018-11-03T23:00:00","normal",0.531,FALSE,FALSE,"2018-11-03T14:00:00",FALSE,0.579,"ncaa_football","","2018-02-28T15:00:09","2018-02-28T00:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football","South Alabama at Arkansas State",NA,24,179,119,45.17,NA,NA,NA,NA,NA,NA,"Centennial Bank Stadium","America/Chicago",TRUE,8896,4,0.47753516,"Jonesboro, AR 72401",0,"Centennial Bank Stadium","AR","Jonesboro","Jonesboro, AR","centennial-bank-stadium-1","2180 Aggie Rd",0,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US","72401",-90.6797,35.8429,NA,NA,NA
"99","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",4347083,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.905,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.865,"nfl","","2018-04-20T00:47:47","2018-04-20T00:00:00","New York Jets at Miami Dolphins","Jets at Dolphins",NA,61,905,168,172.15475,941,57,155,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Hard Rock Stadium","America/New_York",TRUE,29,38,0.8378203,"Miami Gardens, FL 33056",528,"Hard Rock Stadium","FL","Miami Gardens","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","33056",-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"100","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",4347140,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.912,FALSE,FALSE,"2018-11-04T12:00:00",FALSE,0.878,"nfl","","2018-04-20T01:04:05","2018-04-20T00:00:00","Detroit Lions at Minnesota Vikings","Lions at Vikings",NA,110,1555,532,256.71805,900,108,215,"2018-08-24T21:53:39Z","QRCODE",FALSE,"U.S. Bank Stadium","America/Chicago",TRUE,218451,13,0.88524246,"Minneapolis, MN 55415",0,"U.S. Bank Stadium","MN","Minneapolis","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","55415",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"101","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",4346997,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.884,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.857,"nfl","","2018-04-20T00:47:31","2018-04-20T00:00:00","Kansas City Chiefs at Cleveland Browns","Chiefs at Browns",NA,34,1173,1093,100.4849,1378,34,84,"2018-08-24T21:53:39Z","QRCODE",FALSE,"FirstEnergy Stadium","America/New_York",TRUE,1123,7,0.86852187,"Cleveland, OH 44114",510,"FirstEnergy Stadium","OH","Cleveland","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","44114",-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"102","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",4347069,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.913,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.873,"nfl","","2018-04-20T00:47:45","2018-04-20T00:00:00","Pittsburgh Steelers at Baltimore Ravens","Steelers at Ravens",NA,126,964,570,249.02281,1041,123,198,"2018-08-24T21:53:39Z","QRCODE",FALSE,"M&T Bank Stadium","America/New_York",TRUE,1121,8,0.8927189,"Baltimore, MD 21230",512,"M&T Bank Stadium","MD","Baltimore","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","21230",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"103","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",4346937,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.939,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.897,"nfl","","2018-04-20T00:47:17","2018-04-20T00:00:00","Atlanta Falcons at Washington Redskins","Falcons at Redskins",NA,83,920,673,192.83804,1083,83,175,"2018-08-24T21:53:39Z","QRCODE",FALSE,"FedEx Field","America/New_York",TRUE,35,7,0.9333444,"Landover, MD 20785",511,"FedEx Field","MD","Landover","Landover, MD","fedex-field","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","US","20785",-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"104","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",4347061,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.916,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.879,"nfl","","2018-04-20T00:47:43","2018-04-20T00:00:00","Chicago Bears at Buffalo Bills","Bears at Bills",NA,52,587,661,137.86838,1199,52,107,"2018-08-24T21:53:39Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"105","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",4347033,"2018-11-04T18:00:00","2018-11-04T22:00:00","normal",0.891,FALSE,FALSE,"2018-11-04T13:00:00",FALSE,0.857,"nfl","","2018-04-20T00:47:38","2018-04-20T00:00:00","Tampa Bay Buccaneers at Carolina Panthers","Buccaneers at Panthers",NA,69,996,370,185.75406,888,62,145,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Bank of America Stadium","America/New_York",TRUE,1122,9,0.8968222,"Charlotte, NC 28202",517,"Bank of America Stadium","NC","Charlotte","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","28202",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"106","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",4347127,"2018-11-04T21:05:00","2018-11-05T01:05:00","normal",0.929,FALSE,FALSE,"2018-11-04T13:05:00",FALSE,0.886,"nfl","","2018-04-20T00:47:56","2018-04-20T00:00:00","Los Angeles Chargers at Seattle Seahawks","Chargers at Seahawks",NA,146,1351,262,361.6985,674,146,331,"2018-08-24T21:53:39Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"107","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",4347141,"2018-11-04T21:05:00","2018-11-05T01:05:00","normal",0.893,FALSE,FALSE,"2018-11-04T14:05:00",FALSE,0.864,"nfl","","2018-04-20T01:04:05","2018-04-20T00:00:00","Houston Texans at Denver Broncos","Texans at Broncos",NA,139,123594,105,1513.7333,869,130,281,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Sports Authority Field at Mile High","America/Denver",TRUE,1131,6,0.9028296,"Denver, CO 80204",751,"Sports Authority Field at Mile High","CO","Denver","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","80204",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"108","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",4346970,"2018-11-04T21:25:00","2018-11-05T01:25:00","normal",0.883,FALSE,FALSE,"2018-11-04T15:25:00",FALSE,0.853,"nfl","","2018-04-20T00:47:25","2018-04-20T00:00:00","Los Angeles Rams at New Orleans Saints","Rams at Saints",NA,72,5941,1382,247.14545,1407,72,215,"2018-05-29T20:39:08Z","QRCODE",FALSE,"Mercedes-Benz Superdome","America/Chicago",TRUE,128,17,0.8966978,"New Orleans, LA 70112",622,"Mercedes-Benz Superdome","LA","New Orleans","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","70112",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"109","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",4494650,"2018-11-05T01:00:00","2018-11-05T05:00:00","normal",0.572,FALSE,FALSE,"2018-11-04T19:00:00",FALSE,0.622,"concert","","2018-08-23T19:51:10","2018-08-23T00:00:00","Alex G","Alex G",TRUE,47,584,29,115.413795,1,NA,64,NA,NA,NA,"Thalia Hall","America/Chicago",TRUE,60271,57,0.51888376,"Chicago, IL 60608",0,"Thalia Hall","IL","Chicago","Chicago, IL","thalia-hall","1807 S Allport St",0,"https://seatgeek.com/venues/thalia-hall/tickets","US","60608",-87.6575,41.8577,NA,NA,NA
"110","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",4347089,"2018-11-05T01:20:00","2018-11-05T05:20:00","normal",1.006,FALSE,FALSE,"2018-11-04T20:20:00",FALSE,0.948,"nfl","","2018-04-20T00:47:49","2018-04-20T00:00:00","Green Bay Packers at New England Patriots","Packers at Patriots",NA,452,1987,235,871.7659,624,452,764,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Gillette Stadium","America/New_York",TRUE,33,15,0.8983344,"Foxborough, MA 02035",506,"Gillette Stadium","MA","Foxborough","Foxborough, MA","gillette-stadium","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","02035",-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"111","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",4327922,"2018-11-06T01:15:00","2018-11-06T05:15:00","normal",0.982,FALSE,FALSE,"2018-11-05T19:15:00",FALSE,0.925,"nfl","","2018-04-05T23:08:47","2018-04-05T00:00:00","Tennessee Titans at Dallas Cowboys","Titans at Cowboys",NA,23,6034,3897,279.8599,2732,23,218,"2018-04-17T22:02:33Z","QRCODE",FALSE,"AT&T Stadium","America/Chicago",TRUE,4965,21,0.9751414,"Arlington, TX 76011",623,"AT&T Stadium","TX","Arlington","Arlington, TX","at-t-stadium","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","76011",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"112","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",4347075,"2018-11-09T01:20:00","2018-11-09T05:20:00","normal",0.912,FALSE,FALSE,"2018-11-08T20:20:00",FALSE,0.87,"nfl","","2018-04-20T00:47:46","2018-04-20T00:00:00","Carolina Panthers at Pittsburgh Steelers","Panthers at Steelers",NA,92,1201,638,207.67085,1092,87,163,"2018-08-24T21:53:39Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"113","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",4346990,"2018-11-11T17:00:00","2018-11-11T21:00:00","normal",0.946,FALSE,FALSE,"2018-11-11T12:00:00",FALSE,0.892,"nfl","","2018-04-20T00:47:30","2018-04-20T00:00:00","New England Patriots at Tennessee Titans","Patriots at Titans",NA,209,1932,315,576.13654,610,209,518,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Nissan Stadium","America/New_York",TRUE,1126,14,0.8546275,"Nashville, TN 37213",659,"Nissan Stadium","TN","Nashville","Nashville, TN","nissan-stadium","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","37213",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"114","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",4347006,"2018-11-11T18:00:00","2018-11-11T22:00:00","normal",0.913,FALSE,FALSE,"2018-11-11T12:00:00",FALSE,0.867,"nfl","","2018-04-20T00:47:32","2018-04-20T00:00:00","Detroit Lions at Chicago Bears","Lions at Bears",NA,122,1197,154,319.45456,910,116,285,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Soldier Field","America/Chicago",TRUE,31,11,0.940013,"Chicago, IL 60605",602,"Soldier Field","IL","Chicago","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","US","60605",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"115","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",4346980,"2018-11-11T18:00:00","2018-11-11T22:00:00","normal",0.897,FALSE,FALSE,"2018-11-11T12:00:00",FALSE,0.854,"nfl","","2018-04-20T00:47:27","2018-04-20T00:00:00","Arizona Cardinals at Kansas City Chiefs","Cardinals at Chiefs",NA,40,11704,1005,145.61293,1105,40,112,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Arrowhead Stadium","America/Chicago",TRUE,1128,9,0.8827867,"Kansas City, MO 64129",616,"Arrowhead Stadium","MO","Kansas City","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","64129",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"116","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",4347040,"2018-11-11T18:00:00","2018-11-11T22:00:00","normal",0.896,FALSE,FALSE,"2018-11-11T13:00:00",FALSE,0.853,"nfl","","2018-04-20T00:47:40","2018-04-20T00:00:00","New Orleans Saints at Cincinnati Bengals","Saints at Bengals",NA,53,414,516,117.24031,889,53,105,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Paul Brown Stadium","America/New_York",TRUE,1124,7,0.86166537,"Cincinnati, OH 45202",515,"Paul Brown Stadium","OH","Cincinnati","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","45202",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"117","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",4346958,"2018-11-11T18:00:00","2018-11-11T22:00:00","normal",0.872,FALSE,FALSE,"2018-11-11T13:00:00",FALSE,0.841,"nfl","","2018-04-20T00:47:22","2018-04-20T00:00:00","Jacksonville Jaguars at Indianapolis Colts","Jaguars at Colts",NA,34,1198,722,108.45983,1072,34,89,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Lucas Oil Stadium","America/Indiana/Indianapolis",TRUE,1130,12,0.9071682,"Indianapolis, IN 46225",527,"Lucas Oil Stadium","IN","Indianapolis","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","46225",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"118","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",4346930,"2018-11-11T18:00:00","2018-11-11T22:00:00","normal",0.885,FALSE,FALSE,"2018-11-11T13:00:00",FALSE,0.842,"nfl","","2018-04-20T00:47:16","2018-04-20T00:00:00","Washington Redskins at Tampa Bay Buccaneers","Redskins at Buccaneers",NA,83,528,24,225.875,390,71,180,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Raymond James Stadium","America/New_York",TRUE,39,14,0.86513025,"Tampa, FL 33607",539,"Raymond James Stadium","FL","Tampa","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","33607",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
