"","date","timestamp","datetime_tbd","score","url","description","created_at","date_tbd","visible_until_utc","announce_date","status","datetime_utc","type","id","title","popularity","short_title","time_tbd","datetime_local","is_open","general_admission","highest_price","lowest_price","average_price","lowest_price_good_deals","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","extended_address","display_location","slug","address","score_venue","url_venue","name","postal_code","state","city","country","id_venue","timezone","num_upcoming_events","popularity_venue","name_v2","has_upcoming_events","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"165","2018-09-07","2018-09-07_08.07.42",FALSE,0.872,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","","2018-04-20T00:47:37",FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","normal","2018-11-18T18:00:00","nfl",4347025,"Carolina Panthers at Detroit Lions",0.862,"Panthers at Lions",FALSE,"2018-11-18T13:00:00",FALSE,NA,11426,67,260.42,67,1276,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"166","2018-09-07","2018-09-07_08.07.42",FALSE,0.831,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","","2018-04-20T00:47:22",FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","normal","2018-11-18T18:00:00","nfl",4346957,"Tennessee Titans at Indianapolis Colts",0.826,"Titans at Colts",FALSE,"2018-11-18T13:00:00",FALSE,NA,6154,31,171.48,38,2559,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","46225","IN","Indianapolis","US",1130,"America/Indiana/Indianapolis",14,0,"Lucas Oil Stadium",TRUE,-86.1639,39.7601,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"167","2018-09-07","2018-09-07_08.07.42",FALSE,0.881,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","","2018-04-20T00:47:16",FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","normal","2018-11-18T18:00:00","nfl",4346929,"Tampa Bay Buccaneers at New York Giants",0.86,"Buccaneers at Giants",FALSE,"2018-11-18T13:00:00",FALSE,NA,6022,94,278.99,94,2398,"QRCODE","2018-08-24T21:53:40Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"168","2018-09-07","2018-09-07_08.07.42",FALSE,0.87,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","","2018-04-20T00:47:17",FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","normal","2018-11-18T18:00:00","nfl",4346939,"Houston Texans at Washington Redskins",0.852,"Texans at Redskins",FALSE,"2018-11-18T13:00:00",FALSE,NA,1276,80,210.72,80,2135,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"169","2018-09-07","2018-09-07_08.07.42",FALSE,0.893,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","","2018-04-20T00:47:51",FALSE,"2018-11-19T01:05:00","2018-04-20T00:00:00","normal","2018-11-18T21:05:00","nfl",4347100,"Oakland Raiders at Arizona Cardinals",0.878,"Raiders at Cardinals",FALSE,"2018-11-18T14:05:00",FALSE,NA,1360,101,318.4,101,1572,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","85305","AZ","Glendale","US",43,"America/Phoenix",11,0,"State Farm Stadium",TRUE,-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"170","2018-09-07","2018-09-07_08.07.42",FALSE,0.907,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","","2018-04-20T00:47:52",FALSE,"2018-11-19T01:05:00","2018-04-20T00:00:00","normal","2018-11-18T21:05:00","nfl",4347110,"Denver Broncos at Los Angeles Chargers",0.878,"Broncos at Chargers",FALSE,"2018-11-18T13:05:00",FALSE,NA,4606,163,318.66,163,796,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Carson, CA 90746","Carson, CA","stubhub-center","18400 Avalon Blvd",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","90746","CA","Carson","US",52,"America/Los_Angeles",14,0,"StubHub Center",TRUE,-118.261,33.8643,NA,NA,NA
"171","2018-09-07","2018-09-07_08.07.42",FALSE,0.853,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","","2018-04-20T00:47:19",FALSE,"2018-11-19T05:20:00","2018-04-20T00:00:00","normal","2018-11-19T01:20:00","nfl",4346947,"Pittsburgh Steelers at Jacksonville Jaguars",0.834,"Steelers at Jaguars",FALSE,"2018-11-18T20:20:00",FALSE,NA,2558,151,365.32,151,1074,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Jacksonville, FL 32202","Jacksonville, FL","tiaa-bank-field","1 Everbank Field Dr",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","32202","FL","Jacksonville","US",5178,"America/New_York",10,0,"TIAA Bank Field",TRUE,-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"172","2018-09-07","2018-09-07_08.07.42",FALSE,0.861,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","","2018-04-20T01:04:04",FALSE,"2018-11-20T05:15:00","2018-04-20T00:00:00","normal","2018-11-20T01:15:00","nfl",4347137,"Kansas City Chiefs at Los Angeles Rams",0.839,"Chiefs at Rams",FALSE,"2018-11-19T19:15:00",FALSE,NA,1052,152,416.46,152,253,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Mexico City, Mexico","Mexico City, Mexico","estadio-azteca-2","Calzada de Tlalpan 3665",0,"https://seatgeek.com/venues/estadio-azteca-2/tickets","Estadio Azteca","14370",NA,"Mexico City","Mexico",41952,"America/Mexico_City",1,0,"Estadio Azteca",TRUE,-99.15,19.3,NA,NA,NA
"173","2018-09-07","2018-09-07_08.07.42",FALSE,0.906,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","","2018-04-20T00:47:36",FALSE,"2018-11-22T21:30:00","2018-04-20T00:00:00","normal","2018-11-22T17:30:00","nfl",4347024,"Chicago Bears at Detroit Lions",0.888,"Bears at Lions",FALSE,"2018-11-22T12:30:00",FALSE,NA,2571,98,288.74,98,1167,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"174","2018-09-07","2018-09-07_08.07.42",FALSE,0.943,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","","2018-04-05T23:08:47",FALSE,"2018-11-23T01:30:00","2018-04-05T00:00:00","normal","2018-11-22T21:30:00","nfl",4327921,"Washington Redskins at Dallas Cowboys",0.905,"Redskins at Cowboys",FALSE,"2018-11-22T15:30:00",TRUE,NA,3000,36,436.82,36,1037,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington, TX 76011","Arlington, TX","at-t-stadium","1 AT&T Way",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","76011","TX","Arlington","US",4965,"America/Chicago",25,0,"AT&T Stadium",TRUE,-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"175","2018-09-07","2018-09-07_08.07.42",FALSE,0.863,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","","2018-04-20T00:47:24",FALSE,"2018-11-23T05:20:00","2018-04-20T00:00:00","normal","2018-11-23T01:20:00","nfl",4346968,"Atlanta Falcons at New Orleans Saints",0.838,"Falcons at Saints",FALSE,"2018-11-22T19:20:00",TRUE,NA,4200,120,328.2,120,1294,"QRCODE","2018-05-29T20:39:22Z",FALSE,"New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","70112","LA","New Orleans","US",128,"America/Chicago",20,0,"Mercedes-Benz Superdome",TRUE,-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"176","2018-09-07","2018-09-07_08.07.42",FALSE,0.21,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983","","2018-02-28T15:00:16",FALSE,"2018-11-23T22:00:00","2018-02-28T00:00:00","normal","2018-11-23T18:00:00","ncaa_football",4281983,"Coastal Carolina Chanticleers at South Alabama Jaguars Football",0.178,"Coastal Carolina at South Alabama",FALSE,"2018-11-23T12:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL 36604","Mobile, AL","ladd-peebles-stadium","1621 Virginia St.",0.50177634,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","36604","AL","Mobile","US",3716,"America/Chicago",7,0,"Ladd Peebles Stadium",TRUE,-88.0761,30.6748,NA,NA,NA
"177","2018-09-07","2018-09-07_08.07.42",FALSE,0.847,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","","2018-04-20T00:47:39",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4347039,"Cleveland Browns at Cincinnati Bengals",0.829,"Browns at Bengals",FALSE,"2018-11-25T13:00:00",FALSE,NA,1109,50,137.16,50,1666,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","45202","OH","Cincinnati","US",1124,"America/New_York",9,0,"Paul Brown Stadium",TRUE,-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"178","2018-09-07","2018-09-07_08.07.42",FALSE,0.909,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","","2018-04-20T00:47:14",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4346918,"New York Giants at Philadelphia Eagles",0.881,"Giants at Eagles",FALSE,"2018-11-25T13:00:00",FALSE,NA,1239,212,412.77,212,404,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","19148","PA","Philadelphia","US",330,"America/New_York",17,0,"Lincoln Financial Field",TRUE,-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"179","2018-09-07","2018-09-07_08.07.42",FALSE,0.835,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","","2018-04-20T00:47:43",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4347058,"Jacksonville Jaguars at Buffalo Bills",0.823,"Jaguars at Bills",FALSE,"2018-11-25T13:00:00",FALSE,NA,1275,36,122.05,36,3120,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Orchard Park, NY 14127","Orchard Park, NY","new-era-field","1 Bills Drive",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","14127","NY","Orchard Park","US",1135,"America/New_York",8,0,"New Era Field",TRUE,-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"180","2018-09-07","2018-09-07_08.07.42",FALSE,0.942,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","","2018-04-20T00:47:50",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4347098,"New England Patriots at New York Jets",0.906,"Patriots at Jets",FALSE,"2018-11-25T13:00:00",FALSE,NA,1864,96,292.07,96,2530,"QRCODE","2018-08-24T21:53:41Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"181","2018-09-07","2018-09-07_08.07.42",FALSE,0.876,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","","2018-04-20T00:47:55",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4347125,"Seattle Seahawks at Carolina Panthers",0.853,"Seahawks at Panthers",FALSE,"2018-11-25T13:00:00",FALSE,NA,5377,80,287.52,80,1990,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","28202","NC","Charlotte","US",1122,"America/New_York",10,0,"Bank of America Stadium",TRUE,-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"182","2018-09-07","2018-09-07_08.07.42",FALSE,0.836,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","","2018-04-20T00:47:44",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4347067,"Oakland Raiders at Baltimore Ravens",0.821,"Raiders at Ravens",FALSE,"2018-11-25T13:00:00",FALSE,NA,1013,68,241.54,68,2387,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","21230","MD","Baltimore","US",1121,"America/New_York",9,0,"M&T Bank Stadium",TRUE,-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"183","2018-09-07","2018-09-07_08.07.42",FALSE,0.85,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","","2018-04-20T00:47:15",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4346928,"San Francisco 49ers at Tampa Bay Buccaneers",0.83,"49ers at Buccaneers",FALSE,"2018-11-25T13:00:00",FALSE,NA,1268,73,251.66,73,1352,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","33607","FL","Tampa","US",39,"America/New_York",16,0,"Raymond James Stadium",TRUE,-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"184","2018-09-07","2018-09-07_08.07.42",FALSE,0.84,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","","2018-04-20T00:47:21",FALSE,"2018-11-25T22:00:00","2018-04-20T00:00:00","normal","2018-11-25T18:00:00","nfl",4346956,"Miami Dolphins at Indianapolis Colts",0.829,"Dolphins at Colts",FALSE,"2018-11-25T13:00:00",FALSE,NA,6154,35,175.42,35,2350,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","46225","IN","Indianapolis","US",1130,"America/Indiana/Indianapolis",14,0,"Lucas Oil Stadium",TRUE,-86.1639,39.7601,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"185","2018-09-07","2018-09-07_08.07.42",FALSE,0.847,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","","2018-04-20T00:47:52",FALSE,"2018-11-26T01:05:00","2018-04-20T00:00:00","normal","2018-11-25T21:05:00","nfl",4347109,"Arizona Cardinals at Los Angeles Chargers",0.819,"Cardinals at Chargers",FALSE,"2018-11-25T13:05:00",FALSE,NA,4732,99,232.95,99,1059,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Carson, CA 90746","Carson, CA","stubhub-center","18400 Avalon Blvd",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","90746","CA","Carson","US",52,"America/Los_Angeles",14,0,"StubHub Center",TRUE,-118.261,33.8643,NA,NA,NA
"186","2018-09-07","2018-09-07_08.07.42",FALSE,0.899,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","","2018-04-20T01:04:05",FALSE,"2018-11-26T01:25:00","2018-04-20T00:00:00","normal","2018-11-25T21:25:00","nfl",4347143,"Pittsburgh Steelers at Denver Broncos",0.878,"Steelers at Broncos",FALSE,"2018-11-25T14:25:00",FALSE,NA,4940,164,550.94,164,1675,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant St.",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","80204","CO","Denver","US",1131,"America/Denver",8,0,"Sports Authority Field at Mile High",TRUE,-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"187","2018-09-07","2018-09-07_08.07.42",FALSE,0.91,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","","2018-04-20T01:04:04",FALSE,"2018-11-26T05:20:00","2018-04-20T00:00:00","normal","2018-11-26T01:20:00","nfl",4347133,"Green Bay Packers at Minnesota Vikings",0.885,"Packers at Vikings",FALSE,"2018-11-25T19:20:00",FALSE,NA,3606,200,488.94,214,1628,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","55415","MN","Minneapolis","US",218451,"America/Chicago",14,0,"U.S. Bank Stadium",TRUE,-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"188","2018-09-07","2018-09-07_08.07.42",FALSE,0.827,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","","2018-04-20T00:47:36",FALSE,"2018-11-27T05:15:00","2018-04-20T00:00:00","normal","2018-11-27T01:15:00","nfl",4347017,"Tennessee Titans at Houston Texans",0.794,"Titans at Texans",FALSE,"2018-11-26T19:15:00",FALSE,NA,5735,44,203.26,44,2228,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Houston, TX 77054","Houston, TX","nrg-stadium","1 Reliant Park",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","77054","TX","Houston","US",41,"America/Chicago",47,0,"NRG Stadium",TRUE,-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"189","2018-09-07","2018-09-07_08.07.42",FALSE,0.949,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","","2018-04-05T23:08:47",FALSE,"2018-11-30T05:20:00","2018-04-05T00:00:00","normal","2018-11-30T01:20:00","nfl",4327920,"New Orleans Saints at Dallas Cowboys",0.905,"Saints at Cowboys",FALSE,"2018-11-29T19:20:00",TRUE,NA,3000,49,434.65,49,925,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington, TX 76011","Arlington, TX","at-t-stadium","1 AT&T Way",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","76011","TX","Arlington","US",4965,"America/Chicago",25,0,"AT&T Stadium",TRUE,-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"190","2018-09-07","2018-09-07_08.07.42",FALSE,0.856,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","","2018-04-20T00:47:36",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4347023,"Los Angeles Rams at Detroit Lions",0.835,"Rams at Lions",FALSE,"2018-12-02T13:00:00",FALSE,NA,11429,67,256.24,67,1244,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"191","2018-09-07","2018-09-07_08.07.42",FALSE,0.865,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","","2018-04-20T00:47:48",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4347087,"Buffalo Bills at Miami Dolphins",0.822,"Bills at Dolphins",FALSE,"2018-12-02T13:00:00",FALSE,NA,2373,46,237.86,46,2168,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","33056","FL","Miami Gardens","US",29,"America/New_York",39,0,"Hard Rock Stadium",TRUE,-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"192","2018-09-07","2018-09-07_08.07.42",FALSE,0.846,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","","2018-04-20T00:47:15",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4346927,"Carolina Panthers at Tampa Bay Buccaneers",0.818,"Panthers at Buccaneers",FALSE,"2018-12-02T13:00:00",FALSE,NA,1268,59,221.3,59,1178,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","33607","FL","Tampa","US",39,"America/New_York",16,0,"Raymond James Stadium",TRUE,-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"193","2018-09-07","2018-09-07_08.07.42",FALSE,0.864,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","","2018-04-20T00:47:13",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4346909,"Arizona Cardinals at Green Bay Packers",0.833,"Cardinals at Packers",FALSE,"2018-12-02T12:00:00",FALSE,NA,23325,145,313.76,145,2952,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Green Bay, WI 54304","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","54304","WI","Green Bay","US",1125,"America/Chicago",8,0,"Lambeau Field",TRUE,-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"194","2018-09-07","2018-09-07_08.07.42",FALSE,0.875,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","","2018-04-20T00:47:52",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4347108,"Los Angeles Chargers at Pittsburgh Steelers",0.839,"Chargers at Steelers",FALSE,"2018-12-02T13:00:00",FALSE,NA,2368,92,252.31,92,1960,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","15212","PA","Pittsburgh","US",1119,"America/New_York",13,0,"Heinz Field",TRUE,-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"195","2018-09-07","2018-09-07_08.07.42",FALSE,0.8,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","","2018-04-20T00:47:19",FALSE,"2018-12-02T22:00:00","2018-04-20T00:00:00","normal","2018-12-02T18:00:00","nfl",4346946,"Indianapolis Colts at Jacksonville Jaguars",0.777,"Colts at Jaguars",FALSE,"2018-12-02T13:00:00",FALSE,NA,5568,54,149.88,54,1233,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Jacksonville, FL 32202","Jacksonville, FL","tiaa-bank-field","1 Everbank Field Dr",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","32202","FL","Jacksonville","US",5178,"America/New_York",10,0,"TIAA Bank Field",TRUE,-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
