"","date","timestamp","date_tbd","created_at","popularity","visible_until_utc","description","datetime_local","datetime_utc","type","id","score","status","title","time_tbd","url","announce_date","short_title","datetime_tbd","is_open","general_admission","lowest_price","listing_count","highest_price","visible_listing_count","lowest_price_good_deals","average_price","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","address","state","popularity_venue","city","country","postal_code","timezone","num_upcoming_events","id_venue","score_venue","slug","extended_address","metro_code","display_location","name_v2","name","url_venue","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"76","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:04",0.895,"2018-10-29T04:20:00","","2018-10-28T19:20:00","2018-10-29T00:20:00","nfl",4347136,0.875,"normal","New Orleans Saints at Minnesota Vikings",FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T00:00:00","Saints at Vikings",FALSE,FALSE,NA,130,501,2269,738,130,325.58682,265,"QRCODE",FALSE,"2018-08-24T21:53:39Z","401 Chicago Avenue","MN",0,"Minneapolis","US","55415","America/Chicago",15,218451,0.88524246,"u-s-bank-stadium","Minneapolis, MN 55415",0,"Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"77","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:44",0.891,"2018-10-30T04:15:00","","2018-10-29T20:15:00","2018-10-30T00:15:00","nfl",4347062,0.877,"normal","New England Patriots at Buffalo Bills",FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:00:00","Patriots at Bills",FALSE,FALSE,NA,95,957,123582,1027,95,308.5768,159,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Bills Drive","NY",0,"Orchard Park","US","14127","America/New_York",7,1135,0.8815085,"new-era-field","Orchard Park, NY 14127",514,"Orchard Park, NY","New Era Field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"78","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:57",0.951,"2018-11-02T04:20:00","","2018-11-01T17:20:00","2018-11-02T00:20:00","nfl",4347131,0.948,"normal","Oakland Raiders at San Francisco 49ers",FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:00:00","Raiders at 49ers",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:39Z","4900 Marie P DeBartolo Way","CA",0,"Santa Clara","US","95054","America/Los_Angeles",13,58670,0.95768774,"levi-s-stadium","Santa Clara, CA 95054",0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"79","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-02-28T15:00:09",0.439,"2018-11-03T23:00:00","","2018-11-03T14:00:00","2018-11-03T19:00:00","ncaa_football",4281935,0.38,"normal","South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T00:00:00","South Alabama at Arkansas State",FALSE,FALSE,NA,23,146,78,98,NA,44.4863,45,NA,NA,NA,"2180 Aggie Rd","AR",0,"Jonesboro","US","72401","America/Chicago",3,8896,0.47753516,"centennial-bank-stadium-1","Jonesboro, AR 72401",0,"Jonesboro, AR","Centennial Bank Stadium","Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets",TRUE,-90.6797,35.8429,NA,NA,NA
"80","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:47",0.869,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4347083,0.861,"normal","New York Jets at Miami Dolphins",FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:00:00","Jets at Dolphins",FALSE,FALSE,NA,73,177,899,887,63,227.61581,177,"QRCODE",FALSE,"2018-08-24T21:53:39Z","347 Don Shula Dr.","FL",0,"Miami Gardens","US","33056","America/New_York",35,29,0.8378203,"hard-rock-stadium","Miami Gardens, FL 33056",528,"Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"81","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:05",0.887,"2018-11-04T22:00:00","","2018-11-04T12:00:00","2018-11-04T18:00:00","nfl",4347140,0.871,"normal","Detroit Lions at Minnesota Vikings",FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T00:00:00","Lions at Vikings",FALSE,FALSE,NA,109,468,1385,733,109,269.10043,225,"QRCODE",FALSE,"2018-08-24T21:53:39Z","401 Chicago Avenue","MN",0,"Minneapolis","US","55415","America/Chicago",15,218451,0.88524246,"u-s-bank-stadium","Minneapolis, MN 55415",0,"Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"82","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:31",0.851,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4346997,0.832,"normal","Kansas City Chiefs at Cleveland Browns",FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:00:00","Chiefs at Browns",FALSE,FALSE,NA,55,985,476,1155,56,123.52284,105,"QRCODE",FALSE,"2018-08-24T21:53:39Z","100 Alfred Lerner Way","OH",0,"Cleveland","US","44114","America/New_York",6,1123,0.86852187,"firstenergy-stadium-15","Cleveland, OH 44114",510,"Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"83","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:45",0.873,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4347069,0.863,"normal","Pittsburgh Steelers at Baltimore Ravens",FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:00:00","Steelers at Ravens",FALSE,FALSE,NA,118,400,11280,848,118,287.7975,197,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1101 Russell St","MD",0,"Baltimore","US","21230","America/New_York",7,1121,0.8927189,"m-t-bank-stadium","Baltimore, MD 21230",512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"84","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:17",0.897,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4346937,0.883,"normal","Atlanta Falcons at Washington Redskins",FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:00:00","Falcons at Redskins",FALSE,FALSE,NA,79,665,420,1018,79,170,148,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1600 Fedex Way","MD",0,"Landover","US","20785","America/New_York",6,35,0.9333444,"fedex-field","Landover, MD 20785",511,"Landover, MD","FedEx Field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"85","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:38",0.849,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4347033,0.836,"normal","Tampa Bay Buccaneers at Carolina Panthers",FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:00:00","Buccaneers at Panthers",FALSE,FALSE,NA,79,294,1081,749,71,204.55443,158,"QRCODE",FALSE,"2018-08-24T21:53:39Z","800 South Mint Street","NC",0,"Charlotte","US","28202","America/New_York",8,1122,0.8968222,"bank-of-america-stadium","Charlotte, NC 28202",517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"86","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:43",0.871,"2018-11-04T22:00:00","","2018-11-04T13:00:00","2018-11-04T18:00:00","nfl",4347061,0.858,"normal","Chicago Bears at Buffalo Bills",FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:00:00","Bears at Bills",FALSE,FALSE,NA,55,863,601,1170,53,129.19003,103,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Bills Drive","NY",0,"Orchard Park","US","14127","America/New_York",7,1135,0.8815085,"new-era-field","Orchard Park, NY 14127",514,"Orchard Park, NY","New Era Field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"87","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:56",0.886,"2018-11-05T01:05:00","","2018-11-04T13:05:00","2018-11-04T21:05:00","nfl",4347127,0.878,"normal","Los Angeles Chargers at Seattle Seahawks",FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:00:00","Chargers at Seahawks",FALSE,FALSE,NA,141,219,1015,660,141,362.70776,362,"QRCODE",FALSE,"2018-08-24T21:53:39Z","800 Occidental Ave S","WA",0,"Seattle","US","98134","America/Los_Angeles",12,339,0.87232786,"centurylink-field","Seattle, WA 98134",819,"Seattle, WA","CenturyLink Field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"88","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:05",0.863,"2018-11-05T01:05:00","","2018-11-04T14:05:00","2018-11-04T21:05:00","nfl",4347141,0.844,"normal","Houston Texans at Denver Broncos",FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T00:00:00","Texans at Broncos",FALSE,FALSE,NA,133,99,1270,711,125,345.84848,282,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1701 Bryant Street","CO",0,"Denver","US","80204","America/Denver",7,1131,0.9028296,"sports-authority-field-at-mile-high","Denver, CO 80204",751,"Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"89","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:25",0.853,"2018-11-05T01:25:00","","2018-11-04T15:25:00","2018-11-04T21:25:00","nfl",4346970,0.836,"normal","Los Angeles Rams at New Orleans Saints",FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:00:00","Rams at Saints",FALSE,TRUE,NA,72,1196,5942,1086,72,266.33276,240,"QRCODE",FALSE,"2018-05-29T20:39:08Z","1500 Sugar Bowl Drive","LA",0,"New Orleans","US","70112","America/Chicago",17,128,0.8966978,"mercedes-benz-superdome","New Orleans, LA 70112",622,"New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"90","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-08-23T19:51:10",0.551,"2018-11-05T05:00:00","","2018-11-04T19:00:00","2018-11-05T01:00:00","concert",4494650,0.493,"normal","Alex G",FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T00:00:00","Alex G",FALSE,FALSE,TRUE,47,29,584,1,NA,112.206894,64,NA,NA,NA,"1807 S Allport St","IL",0,"Chicago","US","60608","America/Chicago",57,60271,0.51888376,"thalia-hall","Chicago, IL 60608",0,"Chicago, IL","Thalia Hall","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets",TRUE,-87.6575,41.8577,NA,NA,NA
"91","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:49",0.961,"2018-11-05T05:20:00","","2018-11-04T20:20:00","2018-11-05T01:20:00","nfl",4347089,0.956,"normal","Green Bay Packers at New England Patriots",FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:00:00","Packers at Patriots",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Patriot Place","MA",0,"Foxborough","US","02035","America/New_York",15,33,0.8983344,"gillette-stadium","Foxborough, MA 02035",506,"Foxborough, MA","Gillette Stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets",TRUE,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"92","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-05T23:08:47",0.944,"2018-11-06T05:15:00","","2018-11-05T19:15:00","2018-11-06T01:15:00","nfl",4327922,0.94,"normal","Tennessee Titans at Dallas Cowboys",FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T00:00:00","Titans at Cowboys",FALSE,TRUE,NA,NA,3755,6034,2624,NA,264.09055,204,"QRCODE",FALSE,"2018-04-17T22:02:33Z","1 AT&T Way","TX",0,"Arlington","US","76011","America/Chicago",20,4965,0.9751414,"at-t-stadium","Arlington, TX 76011",623,"Arlington, TX","AT&T Stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"93","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:46",0.862,"2018-11-09T05:20:00","","2018-11-08T20:20:00","2018-11-09T01:20:00","nfl",4347075,0.854,"normal","Carolina Panthers at Pittsburgh Steelers",FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:00:00","Panthers at Steelers",FALSE,FALSE,NA,87,565,1200,963,87,222.72566,165,"QRCODE",FALSE,"2018-08-24T21:53:39Z","100 Art Rooney Avenue","PA",0,"Pittsburgh","US","15212","America/New_York",10,1119,0.9033526,"heinz-field","Pittsburgh, PA 15212",508,"Pittsburgh, PA","Heinz Field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets",TRUE,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"94","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:30",0.911,"2018-11-11T21:00:00","","2018-11-11T12:00:00","2018-11-11T17:00:00","nfl",4346990,0.911,"normal","New England Patriots at Tennessee Titans",FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:00:00","Patriots at Titans",FALSE,FALSE,NA,295,335,2452,623,275,560.66266,485,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Titans Way","TN",0,"Nashville","US","37213","America/New_York",16,1126,0.8546275,"nissan-stadium","Nashville, TN 37213",659,"Nashville, TN","Nissan Stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"95","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:40",0.844,"2018-11-11T22:00:00","","2018-11-11T13:00:00","2018-11-11T18:00:00","nfl",4347040,0.838,"normal","New Orleans Saints at Cincinnati Bengals",FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:00:00","Saints at Bengals",FALSE,FALSE,NA,52,478,412,830,52,117.43096,103,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Paul Brown Stadium","OH",0,"Cincinnati","US","45202","America/New_York",7,1124,0.86166537,"paul-brown-stadium","Cincinnati, OH 45202",515,"Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"96","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:32",0.873,"2018-11-11T22:00:00","","2018-11-11T12:00:00","2018-11-11T18:00:00","nfl",4347006,0.869,"normal","Detroit Lions at Chicago Bears",FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:00:00","Lions at Bears",FALSE,FALSE,NA,148,156,1197,810,148,341.48077,311,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1410 S. Museum Campus Drive","IL",0,"Chicago","US","60605","America/Chicago",9,31,0.940013,"soldier-field","Chicago, IL 60605",602,"Chicago, IL","Soldier Field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"97","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:27",0.857,"2018-11-11T22:00:00","","2018-11-11T12:00:00","2018-11-11T18:00:00","nfl",4346980,0.851,"normal","Arizona Cardinals at Kansas City Chiefs",FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:00:00","Cardinals at Chiefs",FALSE,FALSE,NA,50,945,981,1082,50,147.53651,122,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Arrowhead Drive","MO",0,"Kansas City","US","64129","America/Chicago",8,1128,0.8827867,"arrowhead-stadium","Kansas City, MO 64129",616,"Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"98","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:22",0.834,"2018-11-11T22:00:00","","2018-11-11T13:00:00","2018-11-11T18:00:00","nfl",4346958,0.819,"normal","Jacksonville Jaguars at Indianapolis Colts",FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:00:00","Jaguars at Colts",FALSE,FALSE,NA,32,590,869,1059,32,109.77627,96,"QRCODE",FALSE,"2018-08-24T21:53:40Z","500 South Capitol Avenue","IN",0,"Indianapolis","US","46225","America/Indiana/Indianapolis",13,1130,0.9071682,"lucas-oil-stadium","Indianapolis, IN 46225",527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"99","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:16",0.843,"2018-11-11T22:00:00","","2018-11-11T13:00:00","2018-11-11T18:00:00","nfl",4346930,0.839,"normal","Washington Redskins at Tampa Bay Buccaneers",FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:00:00","Redskins at Buccaneers",FALSE,FALSE,NA,86,37,488,408,85,205.45946,181,"QRCODE",FALSE,"2018-08-24T21:53:40Z","4201 North Dale Mabry Highway","FL",0,"Tampa","US","33607","America/New_York",14,39,0.86513025,"raymond-james-stadium","Tampa, FL 33607",539,"Tampa, FL","Raymond James Stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"100","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:43",0.877,"2018-11-11T22:00:00","","2018-11-11T13:00:00","2018-11-11T18:00:00","nfl",4347060,0.876,"normal","Buffalo Bills at New York Jets",FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:00:00","Bills at Jets",FALSE,FALSE,NA,54,925,1029,1189,48,171.79135,143,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 MetLife Stadium Drive","NJ",0,"East Rutherford","US","07073","America/New_York",16,1587,0.94873494,"metlife-stadium","East Rutherford, NJ 07073",501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"101","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:31",0.842,"2018-11-11T22:00:00","","2018-11-11T13:00:00","2018-11-11T18:00:00","nfl",4346996,0.829,"normal","Atlanta Falcons at Cleveland Browns",FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:00:00","Falcons at Browns",FALSE,FALSE,NA,49,1087,1174,1256,36,113.60902,94,"QRCODE",FALSE,"2018-08-24T21:53:40Z","100 Alfred Lerner Way","OH",0,"Cleveland","US","44114","America/New_York",6,1123,0.86852187,"firstenergy-stadium-15","Cleveland, OH 44114",510,"Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"102","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:13",0.893,"2018-11-11T22:00:00","","2018-11-11T12:00:00","2018-11-11T18:00:00","nfl",4346912,0.884,"normal","Miami Dolphins at Green Bay Packers",FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:00:00","Dolphins at Packers",FALSE,FALSE,NA,239,134,732,453,181,417.0224,421,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1265 Lombardi Avenue","WI",0,"Green Bay","US","54304","America/Chicago",6,1125,0.92909414,"lambeau-field","Green Bay, WI 54304",658,"Green Bay, WI","Lambeau Field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"103","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:56",0.846,"2018-11-12T01:05:00","","2018-11-11T13:05:00","2018-11-11T21:05:00","nfl",4347130,0.842,"normal","Los Angeles Chargers at Oakland Raiders",FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:00:00","Chargers at Raiders",FALSE,FALSE,NA,81,561,498,824,81,187.81462,179,"QRCODE",FALSE,"2018-08-24T21:53:40Z","7000 Coliseum Way","CA",0,"Oakland","US","94621","America/Los_Angeles",20,14,0.7817843,"oakland-alameda-county-coliseum","Oakland, CA 94621",807,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"104","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:14",0.865,"2018-11-12T01:25:00","","2018-11-11T13:25:00","2018-11-11T21:25:00","nfl",4346920,0.861,"normal","Seattle Seahawks at Los Angeles Rams",FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:00:00","Seahawks at Rams",FALSE,FALSE,NA,58,771,922,1309,47,191.26978,143,"QRCODE",FALSE,"2018-08-24T21:53:40Z","3911 S Figueroa St","CA",0,"Los Angeles","US","90037","America/Los_Angeles",8,51012,0.86898464,"los-angeles-memorial-coliseum-1","Los Angeles, CA 90037",0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"105","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-08-23T20:13:51",0.478,"2018-11-12T04:00:00","","2018-11-11T19:00:00","2018-11-12T00:00:00","concert",4500554,0.432,"normal","Alex G with Half Waif",FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T00:00:00","Alex G with Half Waif",FALSE,FALSE,TRUE,102,14,584,1,NA,235.28572,244,NA,NA,NA,"1812 North 17th Street","FL",0,"Tampa","US","33605","America/New_York",32,3160,0.42424366,"crowbar-2","Tampa, FL 33605",539,"Tampa, FL","Crowbar","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets",TRUE,-82.4406,27.9608,NA,NA,NA
"106","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:38",0.912,"2018-11-12T05:20:00","","2018-11-11T20:20:00","2018-11-12T01:20:00","nfl",4347031,0.914,"normal","Dallas Cowboys at Philadelphia Eagles",FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:00:00","Cowboys at Eagles",FALSE,FALSE,NA,204,445,1346,905,149,494.92584,431,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1020 Pattison Ave","PA",0,"Philadelphia","US","19148","America/New_York",14,330,0.90542686,"lincoln-financial-field","Philadelphia, PA 19148",504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
