"","date","timestamp","title","url","type","date_tbd","datetime_tbd","visible_until_utc","datetime_utc","short_title","status","time_tbd","datetime_local","is_open","announce_date","description","popularity","score","id","created_at","general_admission","highest_price","lowest_price_good_deals","lowest_price","listing_count","average_price","visible_listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","state","url_venue","extended_address","address","name","metro_code","timezone","name_v2","country","slug","postal_code","city","display_location","popularity_venue","has_upcoming_events","score_venue","num_upcoming_events","id_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"83","2018-09-24","2018-09-24_08.02.47","Kansas City Chiefs at Cleveland Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Chiefs at Browns","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.858,0.862,4346997,"2018-04-20T00:47:31",NA,478,45,49,937,116.7001,1193,97,"QRCODE","2018-08-24T21:53:39Z",FALSE,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","100 Alfred Lerner Way","FirstEnergy Stadium",510,"America/New_York","FirstEnergy Stadium","US","firstenergy-stadium-15","44114","Cleveland","Cleveland, OH",0,TRUE,0.86852187,6,1123,41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"84","2018-09-24","2018-09-24_08.02.47","Detroit Lions at Minnesota Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Lions at Vikings","normal",FALSE,"2018-11-04T12:00:00",FALSE,"2018-04-20T00:00:00","",0.896,0.908,4347140,"2018-04-20T01:04:05",NA,1390,108,110,470,264.64682,844,219,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,"America/Chicago","U.S. Bank Stadium","US","u-s-bank-stadium","55415","Minneapolis","Minneapolis, MN",0,TRUE,0.88524246,15,218451,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"85","2018-09-24","2018-09-24_08.02.47","Pittsburgh Steelers at Baltimore Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Steelers at Ravens","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.897,0.918,4347069,"2018-04-20T00:47:45",NA,11447,123,125,513,269.80505,908,193,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",512,"America/New_York","M&T Bank Stadium","US","m-t-bank-stadium","21230","Baltimore","Baltimore, MD",0,TRUE,0.8927189,7,1121,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"86","2018-09-24","2018-09-24_08.02.47","Atlanta Falcons at Washington Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Falcons at Redskins","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.914,0.932,4346937,"2018-04-20T00:47:17",NA,451,79,79,557,166.93536,1012,144,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MD","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","1600 Fedex Way","FedEx Field",511,"America/New_York","FedEx Field","US","fedex-field","20785","Landover","Landover, MD",0,TRUE,0.9333444,6,35,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"87","2018-09-24","2018-09-24_08.02.47","Tampa Bay Buccaneers at Carolina Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Buccaneers at Panthers","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.858,0.869,4347033,"2018-04-20T00:47:38",NA,1081,71,77,366,197.40164,845,160,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",517,"America/New_York","Bank of America Stadium","US","bank-of-america-stadium","28202","Charlotte","Charlotte, NC",0,TRUE,0.8968222,8,1122,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"88","2018-09-24","2018-09-24_08.02.47","Chicago Bears at Buffalo Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Bears at Bills","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.877,0.89,4347061,"2018-04-20T00:47:43",NA,602,51,52,814,131.16093,1231,104,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NY","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","1 Bills Drive","New Era Field",514,"America/New_York","New Era Field","US","new-era-field","14127","Orchard Park","Orchard Park, NY",0,TRUE,0.8815085,7,1135,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"89","2018-09-24","2018-09-24_08.02.47","Los Angeles Chargers at Seattle Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","nfl",FALSE,FALSE,"2018-11-05T01:05:00","2018-11-04T21:05:00","Chargers at Seahawks","normal",FALSE,"2018-11-04T13:05:00",FALSE,"2018-04-20T00:00:00","",0.905,0.928,4347127,"2018-04-20T00:47:56",NA,1015,142,157,219,355.516,687,349,"QRCODE","2018-08-24T21:53:39Z",FALSE,"WA","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","800 Occidental Ave S","CenturyLink Field",819,"America/Los_Angeles","CenturyLink Field","US","centurylink-field","98134","Seattle","Seattle, WA",0,TRUE,0.87232786,12,339,47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"90","2018-09-24","2018-09-24_08.02.47","Houston Texans at Denver Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","nfl",FALSE,FALSE,"2018-11-05T01:05:00","2018-11-04T21:05:00","Texans at Broncos","normal",FALSE,"2018-11-04T14:05:00",FALSE,"2018-04-20T00:00:00","",0.881,0.89,4347141,"2018-04-20T01:04:05",NA,1270,125,145,97,351.06186,834,283,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","1701 Bryant St.","Sports Authority Field at Mile High",751,"America/Denver","Sports Authority Field at Mile High","US","sports-authority-field-at-mile-high","80204","Denver","Denver, CO",0,TRUE,0.9028296,7,1131,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"91","2018-09-24","2018-09-24_08.02.47","Los Angeles Rams at New Orleans Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","nfl",FALSE,FALSE,"2018-11-05T01:25:00","2018-11-04T21:25:00","Rams at Saints","normal",FALSE,"2018-11-04T15:25:00",TRUE,"2018-04-20T00:00:00","",0.875,0.886,4346970,"2018-04-20T00:47:25",NA,5941,81,81,1263,253.34758,1132,224,"QRCODE","2018-05-29T20:39:08Z",FALSE,"LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","1500 Sugar Bowl Drive","Mercedes-Benz Superdome",622,"America/Chicago","Mercedes-Benz Superdome","US","mercedes-benz-superdome","70112","New Orleans","New Orleans, LA",0,TRUE,0.8966978,17,128,29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"92","2018-09-24","2018-09-24_08.02.47","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","concert",FALSE,FALSE,"2018-11-05T05:00:00","2018-11-05T01:00:00","Alex G","normal",FALSE,"2018-11-04T19:00:00",FALSE,"2018-08-23T00:00:00","",0.607,0.543,4494650,"2018-08-23T19:51:10",TRUE,584,NA,47,29,115.27586,1,64,NA,NA,NA,"IL","https://seatgeek.com/venues/thalia-hall/tickets","Chicago, IL 60608","1807 S Allport St","Thalia Hall",0,"America/Chicago","Thalia Hall","US","thalia-hall","60608","Chicago","Chicago, IL",0,TRUE,0.51888376,59,60271,41.8577,-87.6575,NA,NA,NA
"93","2018-09-24","2018-09-24_08.02.47","Green Bay Packers at New England Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","nfl",FALSE,FALSE,"2018-11-05T05:20:00","2018-11-05T01:20:00","Packers at Patriots","normal",FALSE,"2018-11-04T20:20:00",FALSE,"2018-04-20T00:00:00","",0.964,0.996,4347089,"2018-04-20T00:47:49",NA,1905,384,458,228,829.114,623,729,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MA","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","1 Patriot Place","Gillette Stadium",506,"America/New_York","Gillette Stadium","US","gillette-stadium","02035","Foxborough","Foxborough, MA",0,TRUE,0.8983344,15,33,42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"94","2018-09-24","2018-09-24_08.02.47","Tennessee Titans at Dallas Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","nfl",FALSE,FALSE,"2018-11-06T05:15:00","2018-11-06T01:15:00","Titans at Cowboys","normal",FALSE,"2018-11-05T19:15:00",TRUE,"2018-04-05T00:00:00","",0.928,0.957,4327922,"2018-04-05T23:08:47",NA,6034,NA,NA,3841,270.23068,2699,210,"QRCODE","2018-04-17T22:02:33Z",FALSE,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","1 AT&T Way","AT&T Stadium",623,"America/Chicago","AT&T Stadium","US","at-t-stadium","76011","Arlington","Arlington, TX",0,TRUE,0.9751414,23,4965,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"95","2018-09-24","2018-09-24_08.02.47","Carolina Panthers at Pittsburgh Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","nfl",FALSE,FALSE,"2018-11-09T05:20:00","2018-11-09T01:20:00","Panthers at Steelers","normal",FALSE,"2018-11-08T20:20:00",FALSE,"2018-04-20T00:00:00","",0.875,0.894,4347075,"2018-04-20T00:47:46",NA,1197,87,91,574,207.69687,989,161,"QRCODE","2018-08-24T21:53:39Z",FALSE,"PA","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",508,"America/New_York","Heinz Field","US","heinz-field","15212","Pittsburgh","Pittsburgh, PA",0,TRUE,0.9033526,10,1119,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"96","2018-09-24","2018-09-24_08.02.47","New England Patriots at Tennessee Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl",FALSE,FALSE,"2018-11-11T21:00:00","2018-11-11T17:00:00","Patriots at Titans","normal",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00","",0.915,0.946,4346990,"2018-04-20T00:47:30",NA,2388,269,269,315,578.2984,571,500,"QRCODE","2018-08-24T21:53:40Z",FALSE,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","1 Titans Way","Nissan Stadium",659,"America/New_York","Nissan Stadium","US","nissan-stadium","37213","Nashville","Nashville, TN",0,TRUE,0.8546275,15,1126,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"97","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Cincinnati Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Saints at Bengals","normal",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00","",0.858,0.877,4347040,"2018-04-20T00:47:40",NA,412,53,53,463,118.09719,818,104,"QRCODE","2018-08-24T21:53:40Z",FALSE,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",515,"America/New_York","Paul Brown Stadium","US","paul-brown-stadium","45202","Cincinnati","Cincinnati, OH",0,TRUE,0.86166537,7,1124,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"98","2018-09-24","2018-09-24_08.02.47","Detroit Lions at Chicago Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Lions at Bears","normal",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00","",0.891,0.917,4347006,"2018-04-20T00:47:32",NA,1197,143,133,129,350.4186,874,320,"QRCODE","2018-08-24T21:53:40Z",FALSE,"IL","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",602,"America/Chicago","Soldier Field","US","soldier-field","60605","Chicago","Chicago, IL",0,TRUE,0.940013,9,31,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"99","2018-09-24","2018-09-24_08.02.47","Arizona Cardinals at Kansas City Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Cardinals at Chiefs","normal",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00","",0.862,0.881,4346980,"2018-04-20T00:47:27",NA,4684,45,49,976,144.31454,1078,119,"QRCODE","2018-08-24T21:53:40Z",FALSE,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",616,"America/Chicago","Arrowhead Stadium","US","arrowhead-stadium","64129","Kansas City","Kansas City, MO",0,TRUE,0.8827867,8,1128,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"100","2018-09-24","2018-09-24_08.02.47","Jacksonville Jaguars at Indianapolis Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Jaguars at Colts","normal",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00","",0.848,0.856,4346958,"2018-04-20T00:47:22",NA,868,36,34,645,109.13023,1014,90,"QRCODE","2018-08-24T21:53:40Z",FALSE,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",527,"America/Indiana/Indianapolis","Lucas Oil Stadium","US","lucas-oil-stadium","46225","Indianapolis","Indianapolis, IN",0,TRUE,0.9071682,14,1130,39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"101","2018-09-24","2018-09-24_08.02.47","Washington Redskins at Tampa Bay Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Redskins at Buccaneers","normal",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00","",0.851,0.871,4346930,"2018-04-20T00:47:16",NA,434,78,87,22,202.86363,256,181,"QRCODE","2018-08-24T21:53:40Z",FALSE,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",539,"America/New_York","Raymond James Stadium","US","raymond-james-stadium","33607","Tampa","Tampa, FL",0,TRUE,0.86513025,15,39,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"102","2018-09-24","2018-09-24_08.02.47","Buffalo Bills at New York Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Bills at Jets","normal",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00","",0.884,0.912,4347060,"2018-04-20T00:47:43",NA,908,49,51,879,173.4414,2099,142,"QRCODE","2018-08-24T21:53:40Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"103","2018-09-24","2018-09-24_08.02.47","Atlanta Falcons at Cleveland Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Falcons at Browns","normal",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00","",0.849,0.859,4346996,"2018-04-20T00:47:31",NA,1172,36,41,988,116.36741,1279,97,"QRCODE","2018-08-24T21:53:40Z",FALSE,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","100 Alfred Lerner Way","FirstEnergy Stadium",510,"America/New_York","FirstEnergy Stadium","US","firstenergy-stadium-15","44114","Cleveland","Cleveland, OH",0,TRUE,0.86852187,6,1123,41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"104","2018-09-24","2018-09-24_08.02.47","Miami Dolphins at Green Bay Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl",FALSE,FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00","Dolphins at Packers","normal",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00","",0.904,0.926,4346912,"2018-04-20T00:47:13",NA,718,180,253,124,429.17743,522,420,"QRCODE","2018-08-24T21:53:40Z",FALSE,"WI","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","1265 Lombardi Avenue","Lambeau Field",658,"America/Chicago","Lambeau Field","US","lambeau-field","54304","Green Bay","Green Bay, WI",0,TRUE,0.92909414,6,1125,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"105","2018-09-24","2018-09-24_08.02.47","Los Angeles Chargers at Oakland Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl",FALSE,FALSE,"2018-11-12T01:05:00","2018-11-11T21:05:00","Chargers at Raiders","normal",FALSE,"2018-11-11T13:05:00",FALSE,"2018-04-20T00:00:00","",0.869,0.892,4347130,"2018-04-20T00:47:56",NA,524,82,82,455,198.67693,801,184,"QRCODE","2018-08-24T21:53:40Z",FALSE,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"America/Los_Angeles","Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum","94621","Oakland","Oakland, CA",0,TRUE,0.7817843,21,14,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"106","2018-09-24","2018-09-24_08.02.47","Seattle Seahawks at Los Angeles Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","nfl",FALSE,FALSE,"2018-11-12T01:25:00","2018-11-11T21:25:00","Seahawks at Rams","normal",FALSE,"2018-11-11T13:25:00",FALSE,"2018-04-20T00:00:00","",0.87,0.892,4346920,"2018-04-20T00:47:14",NA,922,51,54,707,192.75389,1375,142,"QRCODE","2018-08-24T21:53:40Z",FALSE,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,"America/Los_Angeles","Los Angeles Memorial Coliseum","US","los-angeles-memorial-coliseum-1","90037","Los Angeles","Los Angeles, CA",0,TRUE,0.86898464,9,51012,34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"107","2018-09-24","2018-09-24_08.02.47","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","concert",FALSE,FALSE,"2018-11-12T04:00:00","2018-11-12T00:00:00","Alex G with Half Waif","normal",FALSE,"2018-11-11T19:00:00",FALSE,"2018-08-23T00:00:00","",0.54,0.479,4500554,"2018-08-23T20:13:51",TRUE,584,NA,102,14,235.42857,1,244,NA,NA,NA,"FL","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL 33605","1812 North 17th Street","Crowbar",539,"America/New_York","Crowbar","US","crowbar-2","33605","Tampa","Tampa, FL",0,TRUE,0.42424366,33,3160,27.9608,-82.4406,NA,NA,NA
"108","2018-09-24","2018-09-24_08.02.47","Dallas Cowboys at Philadelphia Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl",FALSE,FALSE,"2018-11-12T05:20:00","2018-11-12T01:20:00","Cowboys at Eagles","normal",FALSE,"2018-11-11T20:20:00",FALSE,"2018-04-20T00:00:00","",0.935,0.974,4347031,"2018-04-20T00:47:38",NA,1346,149,194,401,499.74313,1004,460,"QRCODE","2018-08-24T21:53:40Z",FALSE,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","1020 Pattison Ave","Lincoln Financial Field",504,"America/New_York","Lincoln Financial Field","US","lincoln-financial-field","19148","Philadelphia","Philadelphia, PA",0,TRUE,0.90542686,15,330,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"109","2018-09-24","2018-09-24_08.02.47","New York Giants at San Francisco 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl",FALSE,FALSE,"2018-11-13T05:15:00","2018-11-13T01:15:00","Giants at 49ers","normal",FALSE,"2018-11-12T17:15:00",FALSE,"2018-04-20T00:00:00","",0.893,0.924,4347117,"2018-04-20T00:47:54",NA,3325,78,83,975,223.49539,1171,197,"QRCODE","2018-08-24T21:53:40Z",FALSE,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,"America/Los_Angeles","Levi's Stadium","US","levi-s-stadium","95054","Santa Clara","Santa Clara, CA",0,TRUE,0.95768774,13,58670,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"110","2018-09-24","2018-09-24_08.02.47","Green Bay Packers at Seattle Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl",FALSE,FALSE,"2018-11-16T05:20:00","2018-11-16T01:20:00","Packers at Seahawks","normal",FALSE,"2018-11-15T17:20:00",FALSE,"2018-04-20T00:00:00","",0.939,0.981,4347126,"2018-04-20T00:47:56",NA,1597,235,238,178,533.76404,593,452,"QRCODE","2018-08-24T21:53:40Z",FALSE,"WA","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","800 Occidental Ave S","CenturyLink Field",819,"America/Los_Angeles","CenturyLink Field","US","centurylink-field","98134","Seattle","Seattle, WA",0,TRUE,0.87232786,12,339,47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"111","2018-09-24","2018-09-24_08.02.47","South Alabama Jaguars at Louisiana Ragin Cajuns Football","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","ncaa_football",FALSE,FALSE,"2018-11-18T02:00:00","2018-11-17T22:00:00","South Alabama at Louisiana","normal",FALSE,"2018-11-17T16:00:00",FALSE,"2018-02-28T00:00:00","",0.474,0.425,4281956,"2018-02-28T15:00:12",NA,103,54,54,72,63.875,29,57,NA,NA,NA,"LA","https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA 70506","201 Reinhardt Dr","Cajun Field",642,"America/Chicago","Cajun Field","US","cajun-field","70506","Lafayette","Lafayette, LA",0,TRUE,0.43303972,4,2796,30.22,-92.04,NA,NA,NA
"112","2018-09-24","2018-09-24_08.02.47","Cincinnati Bengals at Baltimore Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl",FALSE,FALSE,"2018-11-18T22:00:00","2018-11-18T18:00:00","Bengals at Ravens","normal",FALSE,"2018-11-18T13:00:00",FALSE,"2018-04-20T00:00:00","",0.826,0.845,4347068,"2018-04-20T00:47:45",NA,553,40,40,647,130.34158,1167,101,"QRCODE","2018-08-24T21:53:40Z",FALSE,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",512,"America/New_York","M&T Bank Stadium","US","m-t-bank-stadium","21230","Baltimore","Baltimore, MD",0,TRUE,0.8927189,7,1121,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"113","2018-09-24","2018-09-24_08.02.47","Carolina Panthers at Detroit Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl",FALSE,FALSE,"2018-11-18T22:00:00","2018-11-18T18:00:00","Panthers at Lions","normal",FALSE,"2018-11-18T13:00:00",FALSE,"2018-04-20T00:00:00","",0.89,0.911,4347025,"2018-04-20T00:47:37",NA,2392,41,67,698,156.67049,976,127,"QRCODE","2018-08-24T21:53:40Z",FALSE,"MI","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","2000 Brush St.","Ford Field",505,"America/Detroit","Ford Field","US","ford-field","48226","Detroit","Detroit, MI",0,TRUE,0.9029952,11,346,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
