"","date","timestamp","datetime_utc","popularity","short_title","created_at","time_tbd","id","description","visible_until_utc","datetime_tbd","url","is_open","datetime_local","type","announce_date","date_tbd","status","title","score","general_admission","median_price","visible_listing_count","listing_count","lowest_price","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","display_location","id_venue","has_upcoming_events","state","country","slug","city","postal_code","timezone","name_v2","num_upcoming_events","name","score_venue","url_venue","address","extended_address","popularity_venue","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"203","2018-09-09","2018-09-09_11.16.59","2018-12-04T01:15:00",0.832,"Redskins at Eagles","2018-04-20T00:47:17",FALSE,4346936,"","2018-12-04T05:15:00",FALSE,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936",FALSE,"2018-12-03T20:15:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Washington Redskins at Philadelphia Eagles",0.938,NA,NA,NA,579,124,1217,328.42,124,FALSE,"2018-08-24T21:53:41Z","QRCODE","Philadelphia, PA",330,TRUE,"PA","US","lincoln-financial-field","Philadelphia","19148","America/New_York","Lincoln Financial Field",16,"Lincoln Financial Field",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","Philadelphia, PA 19148",0,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"204","2018-09-09","2018-09-09_11.16.59","2018-12-07T00:20:00",0.759,"Jaguars at Titans","2018-04-20T00:47:29",FALSE,4346987,"","2018-12-07T04:20:00",FALSE,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987",FALSE,"2018-12-06T19:20:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Jacksonville Jaguars at Tennessee Titans",0.842,NA,NA,NA,595,40,2319,223.02,40,FALSE,"2018-08-24T21:53:42Z","QRCODE","Nashville, TN",1126,TRUE,"TN","US","nissan-stadium","Nashville","37213","America/New_York","Nissan Stadium",16,"Nissan Stadium",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way","Nashville, TN 37213",0,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"205","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.783,"Saints at Buccaneers","2018-04-20T00:47:15",FALSE,4346926,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",FALSE,"2018-12-09T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New Orleans Saints at Tampa Bay Buccaneers",0.874,NA,NA,NA,35,62,1197,235.83,62,FALSE,"2018-08-24T21:53:42Z","QRCODE","Tampa, FL",39,TRUE,"FL","US","raymond-james-stadium","Tampa","33607","America/New_York","Raymond James Stadium",15,"Raymond James Stadium",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","Tampa, FL 33607",0,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"206","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.794,"Panthers at Browns","2018-04-20T00:47:31",FALSE,4346995,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995",FALSE,"2018-12-09T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Carolina Panthers at Cleveland Browns",0.884,NA,NA,NA,1223,30,1172,90.93,30,FALSE,"2018-08-24T21:53:42Z","QRCODE","Cleveland, OH",1123,TRUE,"OH","US","firstenergy-stadium-15","Cleveland","44114","America/New_York","FirstEnergy Stadium",8,"FirstEnergy Stadium",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way","Cleveland, OH 44114",0,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"207","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.806,"Rams at Bears","2018-04-20T00:47:32",FALSE,4347003,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",FALSE,"2018-12-09T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Los Angeles Rams at Chicago Bears",0.896,NA,NA,NA,272,85,2225,247.48,94,FALSE,"2018-08-24T21:53:42Z","QRCODE","Chicago, IL",31,TRUE,"IL","US","soldier-field","Chicago","60605","America/Chicago","Soldier Field",12,"Soldier Field",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Chicago, IL 60605",0,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"208","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.835,"Patriots at Dolphins","2018-04-20T00:47:48",FALSE,4347086,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",FALSE,"2018-12-09T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New England Patriots at Miami Dolphins",0.955,NA,NA,NA,140,211,123594,1268.92,211,FALSE,"2018-08-24T21:53:42Z","QRCODE","Miami Gardens, FL",29,TRUE,"FL","US","hard-rock-stadium","Miami Gardens","33056","America/New_York","Hard Rock Stadium",37,"Hard Rock Stadium",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.","Miami Gardens, FL 33056",0,25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"209","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.809,"Colts at Texans","2018-04-20T00:47:35",FALSE,4347014,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",FALSE,"2018-12-09T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Indianapolis Colts at Houston Texans",0.914,NA,NA,NA,581,44,2225,188.94,44,FALSE,"2018-08-24T21:53:42Z","QRCODE","Houston, TX",41,TRUE,"TX","US","nrg-stadium","Houston","77054","America/Chicago","NRG Stadium",46,"NRG Stadium",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park","Houston, TX 77054",0,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"210","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.789,"Jets at Bills","2018-04-20T00:47:43",FALSE,4347059,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",FALSE,"2018-12-09T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New York Jets at Buffalo Bills",0.883,NA,NA,NA,1040,30,636,97,30,FALSE,"2018-08-24T21:53:42Z","QRCODE","Orchard Park, NY",1135,TRUE,"NY","US","new-era-field","Orchard Park","14127","America/New_York","New Era Field",8,"New Era Field",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","Orchard Park, NY 14127",0,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"211","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.817,"Ravens at Chiefs","2018-04-20T00:47:27",FALSE,4346979,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",FALSE,"2018-12-09T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Baltimore Ravens at Kansas City Chiefs",0.913,NA,NA,NA,949,37,811,135.94,37,FALSE,"2018-08-24T21:53:42Z","QRCODE","Kansas City, MO",1128,TRUE,"MO","US","arrowhead-stadium","Kansas City","64129","America/Chicago","Arrowhead Stadium",9,"Arrowhead Stadium",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Kansas City, MO 64129",0,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"212","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.819,"Falcons at Packers","2018-04-20T00:47:13",FALSE,4346910,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",FALSE,"2018-12-09T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Atlanta Falcons at Green Bay Packers",0.918,NA,NA,NA,485,159,797,275.13,168,FALSE,"2018-08-24T21:53:42Z","QRCODE","Green Bay, WI",1125,TRUE,"WI","US","lambeau-field","Green Bay","54304","America/Chicago","Lambeau Field",8,"Lambeau Field",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue","Green Bay, WI 54304",0,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"213","2018-09-09","2018-09-09_11.16.59","2018-12-09T18:00:00",0.852,"Giants at Redskins","2018-04-20T00:47:17",FALSE,4346935,"","2018-12-09T22:00:00",FALSE,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",FALSE,"2018-12-09T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New York Giants at Washington Redskins",0.97,NA,NA,NA,654,104,614,236.86,104,FALSE,"2018-08-24T21:53:42Z","QRCODE","Landover, MD",35,TRUE,"MD","US","fedex-field","Landover","20785","America/New_York","FedEx Field",9,"FedEx Field",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","Landover, MD 20785",0,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"214","2018-09-09","2018-09-09_11.16.59","2018-12-09T21:05:00",0.823,"Bengals at Chargers","2018-04-20T00:47:52",FALSE,4347107,"","2018-12-10T01:05:00",FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",FALSE,"2018-12-09T13:05:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Cincinnati Bengals at Los Angeles Chargers",0.932,NA,NA,NA,388,113,559,207.65,113,FALSE,"2018-08-24T21:53:42Z","QRCODE","Carson, CA",52,TRUE,"CA","US","stubhub-center","Carson","90746","America/Los_Angeles","StubHub Center",14,"StubHub Center",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","Carson, CA 90746",0,33.8643,-118.261,NA,NA,NA
"215","2018-09-09","2018-09-09_11.16.59","2018-12-09T21:05:00",0.865,"Broncos at 49ers","2018-04-20T00:47:53",FALSE,4347114,"","2018-12-10T01:05:00",FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",FALSE,"2018-12-09T13:05:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Denver Broncos at San Francisco 49ers",0.97,NA,NA,NA,978,100,6786,300.42,100,FALSE,"2018-08-24T21:53:42Z","QRCODE","Santa Clara, CA",58670,TRUE,"CA","US","levi-s-stadium","Santa Clara","95054","America/Los_Angeles","Levi's Stadium",13,"Levi's Stadium",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",0,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"216","2018-09-09","2018-09-09_11.16.59","2018-12-09T21:25:00",0.833,"Lions at Cardinals","2018-04-20T00:47:51",FALSE,4347099,"","2018-12-10T01:25:00",FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",FALSE,"2018-12-09T14:25:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Detroit Lions at Arizona Cardinals",0.93,NA,NA,NA,158,48,577,157.71,48,FALSE,"2018-08-24T21:53:42Z","QRCODE","Glendale, AZ",43,TRUE,"AZ","US","state-farm-stadium","Glendale","85305","America/Phoenix","State Farm Stadium",11,"State Farm Stadium",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","Glendale, AZ 85305",0,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"217","2018-09-09","2018-09-09_11.16.59","2018-12-09T21:25:00",0.877,"Eagles at Cowboys","2018-04-05T23:08:46",FALSE,4327919,"","2018-12-10T01:25:00",FALSE,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",TRUE,"2018-12-09T15:25:00","nfl","2018-04-05T00:00:00",FALSE,"normal","Philadelphia Eagles at Dallas Cowboys",0.997,NA,NA,NA,2924,55,4309,470.65,55,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX",4965,TRUE,"TX","US","at-t-stadium","Arlington","76011","America/Chicago","AT&T Stadium",24,"AT&T Stadium",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",0,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"218","2018-09-09","2018-09-09_11.16.59","2018-12-10T01:20:00",0.848,"Steelers at Raiders","2018-04-20T01:04:24",FALSE,4347151,"","2018-12-10T05:20:00",FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",FALSE,"2018-12-09T17:20:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Pittsburgh Steelers at Oakland Raiders",0.953,NA,NA,NA,412,213,1426,434.9,213,FALSE,"2018-08-24T21:53:42Z","QRCODE","Oakland, CA",14,TRUE,"CA","US","oakland-alameda-county-coliseum","Oakland","94621","America/Los_Angeles","Oakland-Alameda County Coliseum",28,"Oakland-Alameda County Coliseum",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","Oakland, CA 94621",0,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"219","2018-09-09","2018-09-09_11.16.59","2018-12-11T01:15:00",0.84,"Vikings at Seahawks","2018-04-20T00:47:55",FALSE,4347123,"","2018-12-11T05:15:00",FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",FALSE,"2018-12-10T17:15:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Minnesota Vikings at Seattle Seahawks",0.942,NA,NA,NA,366,148,1597,404.06,148,FALSE,"2018-08-24T21:53:42Z","QRCODE","Seattle, WA",339,TRUE,"WA","US","centurylink-field","Seattle","98134","America/Los_Angeles","CenturyLink Field",14,"CenturyLink Field",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","Seattle, WA 98134",0,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"220","2018-09-09","2018-09-09_11.16.59","2018-12-14T01:20:00",0.801,"Chargers at Chiefs","2018-04-20T00:47:26",FALSE,4346978,"","2018-12-14T05:20:00",FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",FALSE,"2018-12-13T19:20:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Los Angeles Chargers at Kansas City Chiefs",0.903,NA,NA,NA,848,37,700,145.03,37,FALSE,"2018-08-24T21:53:42Z","QRCODE","Kansas City, MO",1128,TRUE,"MO","US","arrowhead-stadium","Kansas City","64129","America/Chicago","Arrowhead Stadium",9,"Arrowhead Stadium",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Kansas City, MO 64129",0,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"221","2018-09-09","2018-09-09_11.16.59","2018-12-15T21:30:00",0.836,"Texans at Jets","2018-04-20T00:47:35",FALSE,4347015,"","2018-12-16T01:30:00",FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",FALSE,"2018-12-15T16:30:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Houston Texans at New York Jets",0.943,NA,NA,NA,1164,28,917,132.56,28,FALSE,"2018-08-24T21:53:42Z","QRCODE","East Rutherford, NJ",1587,TRUE,"NJ","US","metlife-stadium","East Rutherford","07073","America/New_York","MetLife Stadium",20,"MetLife Stadium",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",0,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"222","2018-09-09","2018-09-09_11.16.59","2018-12-15T21:30:00",0.797,"Browns at Broncos","2018-04-20T01:04:04",FALSE,4347135,"","2018-12-16T01:30:00",FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",FALSE,"2018-12-15T14:30:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Cleveland Browns at Denver Broncos",0.89,NA,NA,NA,172,97,1089,256.35,97,FALSE,"2018-08-24T21:53:42Z","QRCODE","Denver, CO",1131,TRUE,"CO","US","sports-authority-field-at-mile-high","Denver","80204","America/Denver","Sports Authority Field at Mile High",8,"Sports Authority Field at Mile High",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Denver, CO 80204",0,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"223","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.831,"Cardinals at Falcons","2018-04-20T00:47:41",FALSE,4347047,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Arizona Cardinals at Atlanta Falcons",0.92,NA,NA,NA,1052,68,1193,198.35,68,FALSE,"2018-08-24T21:53:42Z","QRCODE","Atlanta, GA",419590,TRUE,"GA","US","mercedes-benz-stadium","Atlanta","30313","America/New_York","Mercedes-Benz Stadium",15,"Mercedes-Benz Stadium",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW","Atlanta, GA 30313",0,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"224","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.848,"Cowboys at Colts","2018-04-20T00:47:20",FALSE,4346955,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Dallas Cowboys at Indianapolis Colts",0.952,NA,NA,NA,521,103,1974,276.78,115,FALSE,"2018-08-24T21:53:42Z","QRCODE","Indianapolis, IN",1130,TRUE,"IN","US","lucas-oil-stadium","Indianapolis","46225","America/Indiana/Indianapolis","Lucas Oil Stadium",14,"Lucas Oil Stadium",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Indianapolis, IN 46225",0,39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"225","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.855,"Packers at Bears","2018-04-20T00:47:32",FALSE,4347002,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",FALSE,"2018-12-16T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Green Bay Packers at Chicago Bears",0.968,NA,NA,NA,236,143,2232,389.17,143,FALSE,"2018-08-24T21:53:42Z","QRCODE","Chicago, IL",31,TRUE,"IL","US","soldier-field","Chicago","60605","America/Chicago","Soldier Field",12,"Soldier Field",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Chicago, IL 60605",0,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"226","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.786,"Lions at Bills","2018-04-20T00:47:43",FALSE,4347057,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Detroit Lions at Buffalo Bills",0.888,NA,NA,NA,1041,28,9541,99.83,28,FALSE,"2018-08-24T21:53:42Z","QRCODE","Orchard Park, NY",1135,TRUE,"NY","US","new-era-field","Orchard Park","14127","America/New_York","New Era Field",8,"New Era Field",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","Orchard Park, NY 14127",0,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"227","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.773,"Buccaneers at Ravens","2018-04-20T00:47:44",FALSE,4347066,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Tampa Bay Buccaneers at Baltimore Ravens",0.865,NA,NA,NA,585,39,607,132.29,39,FALSE,"2018-08-24T21:53:42Z","QRCODE","Baltimore, MD",1121,TRUE,"MD","US","m-t-bank-stadium","Baltimore","21230","America/New_York","M&T Bank Stadium",9,"M&T Bank Stadium",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","Baltimore, MD 21230",0,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"228","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.761,"Redskins at Jaguars","2018-04-20T00:47:18",FALSE,4346945,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Washington Redskins at Jacksonville Jaguars",0.857,NA,NA,NA,696,62,653,161.97,62,FALSE,"2018-08-24T21:53:42Z","QRCODE","Jacksonville, FL",5178,TRUE,"FL","US","tiaa-bank-field","Jacksonville","32202","America/New_York","TIAA Bank Field",10,"TIAA Bank Field",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr","Jacksonville, FL 32202",0,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"229","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.834,"Dolphins at Vikings","2018-04-20T01:04:05",FALSE,4347144,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",FALSE,"2018-12-16T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Miami Dolphins at Minnesota Vikings",0.932,NA,NA,NA,676,98,1623,228.81,98,FALSE,"2018-08-24T21:53:42Z","QRCODE","Minneapolis, MN",218451,TRUE,"MN","US","u-s-bank-stadium","Minneapolis","55415","America/Chicago","U.S. Bank Stadium",14,"U.S. Bank Stadium",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue","Minneapolis, MN 55415",0,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"230","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.8,"Raiders at Bengals","2018-04-20T00:47:39",FALSE,4347037,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Oakland Raiders at Cincinnati Bengals",0.901,NA,NA,NA,609,53,11944,140.27,54,FALSE,"2018-08-24T21:53:42Z","QRCODE","Cincinnati, OH",1124,TRUE,"OH","US","paul-brown-stadium","Cincinnati","45202","America/New_York","Paul Brown Stadium",8,"Paul Brown Stadium",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Cincinnati, OH 45202",0,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"231","2018-09-09","2018-09-09_11.16.59","2018-12-16T18:00:00",0.81,"Titans at Giants","2018-04-20T00:47:29",FALSE,4346988,"","2018-12-16T22:00:00",FALSE,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",FALSE,"2018-12-16T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Tennessee Titans at New York Giants",0.923,NA,NA,NA,775,76,1488,224.32,76,FALSE,"2018-08-24T21:53:42Z","QRCODE","East Rutherford, NJ",1587,TRUE,"NJ","US","metlife-stadium","East Rutherford","07073","America/New_York","MetLife Stadium",20,"MetLife Stadium",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",0,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"232","2018-09-09","2018-09-09_11.16.59","2018-12-16T21:05:00",0.848,"Seahawks at 49ers","2018-04-20T00:47:55",FALSE,4347122,"","2018-12-17T01:05:00",FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",FALSE,"2018-12-16T13:05:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Seattle Seahawks at San Francisco 49ers",0.958,NA,NA,NA,1049,95,3700,277.69,95,FALSE,"2018-08-24T21:53:42Z","QRCODE","Santa Clara, CA",58670,TRUE,"CA","US","levi-s-stadium","Santa Clara","95054","America/Los_Angeles","Levi's Stadium",13,"Levi's Stadium",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",0,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"233","2018-09-09","2018-09-09_11.16.59","2018-12-16T21:25:00",0.854,"Patriots at Steelers","2018-04-20T00:47:46",FALSE,4347077,"","2018-12-17T01:25:00",FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",FALSE,"2018-12-16T16:25:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New England Patriots at Pittsburgh Steelers",0.976,NA,NA,NA,744,201,4034,456.53,201,FALSE,"2018-08-24T21:53:42Z","QRCODE","Pittsburgh, PA",1119,TRUE,"PA","US","heinz-field","Pittsburgh","15212","America/New_York","Heinz Field",12,"Heinz Field",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue","Pittsburgh, PA 15212",0,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
