"","date","timestamp","url","title","short_title","datetime_utc","status","created_at","date_tbd","description","id","visible_until_utc","datetime_local","is_open","datetime_tbd","score","announce_date","popularity","type","time_tbd","general_admission","average_price","lowest_price","lowest_price_good_deals","highest_price","listing_count","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","address","num_upcoming_events","display_location","name","city","timezone","extended_address","slug","has_upcoming_events","country","state","id_venue","name_v2","postal_code","score_venue","popularity_venue","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"201","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","Kansas City Chiefs at Oakland Raiders","Chiefs at Raiders","2018-12-02T21:05:00","normal","2018-04-20T01:04:24",FALSE,"",4347152,"2018-12-03T01:05:00","2018-12-02T13:05:00",FALSE,FALSE,0.906,"2018-04-20T00:00:00",0.817,"nfl",FALSE,NA,218.95,90,90,1312,552,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",29,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland","America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum",TRUE,"US","CA",14,"Oakland-Alameda County Coliseum","94621",0.7817843,0,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"202","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","Minnesota Vikings at New England Patriots","Vikings at Patriots","2018-12-02T21:25:00","normal","2018-04-20T00:47:50",FALSE,"",4347094,"2018-12-03T01:25:00","2018-12-02T16:25:00",FALSE,FALSE,0.973,"2018-04-20T00:00:00",0.879,"nfl",FALSE,NA,554.87,269,269,3235,151,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",14,"Foxborough, MA","Gillette Stadium","Foxborough","America/New_York","Foxborough, MA 02035","gillette-stadium",TRUE,"US","MA",33,"Gillette Stadium","02035",0.8983344,0,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"203","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","San Francisco 49ers at Seattle Seahawks","49ers at Seahawks","2018-12-03T01:20:00","normal","2018-04-20T00:47:55",FALSE,"",4347124,"2018-12-03T05:20:00","2018-12-02T17:20:00",FALSE,FALSE,0.956,"2018-04-20T00:00:00",0.857,"nfl",FALSE,NA,419.49,164,164,1225,360,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","Seattle, WA 98134","centurylink-field",TRUE,"US","WA",339,"CenturyLink Field","98134",0.87232786,0,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"204","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","Washington Redskins at Philadelphia Eagles","Redskins at Eagles","2018-12-04T01:15:00","normal","2018-04-20T00:47:17",FALSE,"",4346936,"2018-12-04T05:15:00","2018-12-03T20:15:00",FALSE,FALSE,0.938,"2018-04-20T00:00:00",0.832,"nfl",FALSE,NA,327.55,125,125,1217,577,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",17,"Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","Philadelphia, PA 19148","lincoln-financial-field",TRUE,"US","PA",330,"Lincoln Financial Field","19148",0.90542686,0,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"205","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","Jacksonville Jaguars at Tennessee Titans","Jaguars at Titans","2018-12-07T00:20:00","normal","2018-04-20T00:47:29",FALSE,"",4346987,"2018-12-07T04:20:00","2018-12-06T19:20:00",FALSE,FALSE,0.842,"2018-04-20T00:00:00",0.759,"nfl",FALSE,NA,218.24,40,40,2319,654,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville, TN","Nissan Stadium","Nashville","America/New_York","Nashville, TN 37213","nissan-stadium",TRUE,"US","TN",1126,"Nissan Stadium","37213",0.8546275,0,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"206","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","Carolina Panthers at Cleveland Browns","Panthers at Browns","2018-12-09T18:00:00","normal","2018-04-20T00:47:31",FALSE,"",4346995,"2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,FALSE,0.884,"2018-04-20T00:00:00",0.794,"nfl",FALSE,NA,91.32,30,30,1172,1223,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",8,"Cleveland, OH","FirstEnergy Stadium","Cleveland","America/New_York","Cleveland, OH 44114","firstenergy-stadium-15",TRUE,"US","OH",1123,"FirstEnergy Stadium","44114",0.86852187,0,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"207","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","New Orleans Saints at Tampa Bay Buccaneers","Saints at Buccaneers","2018-12-09T18:00:00","normal","2018-04-20T00:47:15",FALSE,"",4346926,"2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,FALSE,0.874,"2018-04-20T00:00:00",0.783,"nfl",FALSE,NA,193.49,62,65,1197,47,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"208","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","Los Angeles Rams at Chicago Bears","Rams at Bears","2018-12-09T18:00:00","normal","2018-04-20T00:47:32",FALSE,"",4347003,"2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,FALSE,0.896,"2018-04-20T00:00:00",0.806,"nfl",FALSE,NA,248.12,77,77,2225,282,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"209","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","New England Patriots at Miami Dolphins","Patriots at Dolphins","2018-12-09T18:00:00","normal","2018-04-20T00:47:48",FALSE,"",4347086,"2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,FALSE,0.955,"2018-04-20T00:00:00",0.835,"nfl",FALSE,NA,392.9,179,211,1139,149,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",38,"Miami Gardens, FL","Hard Rock Stadium","Miami Gardens","America/New_York","Miami Gardens, FL 33056","hard-rock-stadium",TRUE,"US","FL",29,"Hard Rock Stadium","33056",0.8378203,0,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"210","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","Baltimore Ravens at Kansas City Chiefs","Ravens at Chiefs","2018-12-09T18:00:00","normal","2018-04-20T00:47:27",FALSE,"",4346979,"2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,FALSE,0.913,"2018-04-20T00:00:00",0.817,"nfl",FALSE,NA,135.56,37,37,906,960,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",10,"Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","Kansas City, MO 64129","arrowhead-stadium",TRUE,"US","MO",1128,"Arrowhead Stadium","64129",0.8827867,0,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"211","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","New York Jets at Buffalo Bills","Jets at Bills","2018-12-09T18:00:00","normal","2018-04-20T00:47:43",FALSE,"",4347059,"2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,FALSE,0.883,"2018-04-20T00:00:00",0.789,"nfl",FALSE,NA,96.93,30,33,636,1041,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park, NY","New Era Field","Orchard Park","America/New_York","Orchard Park, NY 14127","new-era-field",TRUE,"US","NY",1135,"New Era Field","14127",0.8815085,0,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"212","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","Indianapolis Colts at Houston Texans","Colts at Texans","2018-12-09T18:00:00","normal","2018-04-20T00:47:35",FALSE,"",4347014,"2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,FALSE,0.914,"2018-04-20T00:00:00",0.809,"nfl",FALSE,NA,187.9,44,44,2225,585,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston, TX","NRG Stadium","Houston","America/Chicago","Houston, TX 77054","nrg-stadium",TRUE,"US","TX",41,"NRG Stadium","77054",0.8624192,0,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"213","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","New York Giants at Washington Redskins","Giants at Redskins","2018-12-09T18:00:00","normal","2018-04-20T00:47:17",FALSE,"",4346935,"2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,FALSE,0.97,"2018-04-20T00:00:00",0.852,"nfl",FALSE,NA,237.7,108,108,614,655,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover, MD","FedEx Field","Landover","America/New_York","Landover, MD 20785","fedex-field",TRUE,"US","MD",35,"FedEx Field","20785",0.9333444,0,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"214","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","Atlanta Falcons at Green Bay Packers","Falcons at Packers","2018-12-09T18:00:00","normal","2018-04-20T00:47:13",FALSE,"",4346910,"2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,FALSE,0.918,"2018-04-20T00:00:00",0.819,"nfl",FALSE,NA,275.41,159,168,797,492,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",8,"Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","Green Bay, WI 54304","lambeau-field",TRUE,"US","WI",1125,"Lambeau Field","54304",0.92909414,0,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"215","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","Cincinnati Bengals at Los Angeles Chargers","Bengals at Chargers","2018-12-09T21:05:00","normal","2018-04-20T00:47:52",FALSE,"",4347107,"2018-12-10T01:05:00","2018-12-09T13:05:00",FALSE,FALSE,0.932,"2018-04-20T00:00:00",0.823,"nfl",FALSE,NA,201.61,113,113,559,391,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",14,"Carson, CA","StubHub Center","Carson","America/Los_Angeles","Carson, CA 90746","stubhub-center",TRUE,"US","CA",52,"StubHub Center","90746",0.7228164,0,33.8643,-118.261,NA,NA,NA
"216","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","Denver Broncos at San Francisco 49ers","Broncos at 49ers","2018-12-09T21:05:00","normal","2018-04-20T00:47:53",FALSE,"",4347114,"2018-12-10T01:05:00","2018-12-09T13:05:00",FALSE,FALSE,0.97,"2018-04-20T00:00:00",0.865,"nfl",FALSE,NA,299.16,100,100,6786,987,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara, CA","Levi's Stadium","Santa Clara","America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium",TRUE,"US","CA",58670,"Levi's Stadium","95054",0.95768774,0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"217","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","Detroit Lions at Arizona Cardinals","Lions at Cardinals","2018-12-09T21:25:00","normal","2018-04-20T00:47:51",FALSE,"",4347099,"2018-12-10T01:25:00","2018-12-09T14:25:00",FALSE,FALSE,0.93,"2018-04-20T00:00:00",0.833,"nfl",FALSE,NA,153.9,48,48,577,167,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",11,"Glendale, AZ","State Farm Stadium","Glendale","America/Phoenix","Glendale, AZ 85305","state-farm-stadium",TRUE,"US","AZ",43,"State Farm Stadium","85305",0.93402725,0,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"218","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","Philadelphia Eagles at Dallas Cowboys","Eagles at Cowboys","2018-12-09T21:25:00","normal","2018-04-05T23:08:46",FALSE,"",4327919,"2018-12-10T01:25:00","2018-12-09T15:25:00",TRUE,FALSE,0.997,"2018-04-05T00:00:00",0.877,"nfl",FALSE,NA,465.18,55,55,4309,2918,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"219","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","Pittsburgh Steelers at Oakland Raiders","Steelers at Raiders","2018-12-10T01:20:00","normal","2018-04-20T01:04:24",FALSE,"",4347151,"2018-12-10T05:20:00","2018-12-09T17:20:00",FALSE,FALSE,0.953,"2018-04-20T00:00:00",0.848,"nfl",FALSE,NA,436.2,213,213,1426,409,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",29,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland","America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum",TRUE,"US","CA",14,"Oakland-Alameda County Coliseum","94621",0.7817843,0,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"220","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","Minnesota Vikings at Seattle Seahawks","Vikings at Seahawks","2018-12-11T01:15:00","normal","2018-04-20T00:47:55",FALSE,"",4347123,"2018-12-11T05:15:00","2018-12-10T17:15:00",FALSE,FALSE,0.942,"2018-04-20T00:00:00",0.84,"nfl",FALSE,NA,403.56,148,148,1597,367,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","Seattle, WA 98134","centurylink-field",TRUE,"US","WA",339,"CenturyLink Field","98134",0.87232786,0,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"221","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","Los Angeles Chargers at Kansas City Chiefs","Chargers at Chiefs","2018-12-14T01:20:00","normal","2018-04-20T00:47:26",FALSE,"",4346978,"2018-12-14T05:20:00","2018-12-13T19:20:00",FALSE,FALSE,0.903,"2018-04-20T00:00:00",0.801,"nfl",FALSE,NA,145.24,38,42,704,861,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",10,"Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","Kansas City, MO 64129","arrowhead-stadium",TRUE,"US","MO",1128,"Arrowhead Stadium","64129",0.8827867,0,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"222","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","Houston Texans at New York Jets","Texans at Jets","2018-12-15T21:30:00","normal","2018-04-20T00:47:35",FALSE,"",4347015,"2018-12-16T01:30:00","2018-12-15T16:30:00",FALSE,FALSE,0.943,"2018-04-20T00:00:00",0.836,"nfl",FALSE,NA,132.51,28,28,917,1167,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"223","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","Cleveland Browns at Denver Broncos","Browns at Broncos","2018-12-15T21:30:00","normal","2018-04-20T01:04:04",FALSE,"",4347135,"2018-12-16T01:30:00","2018-12-15T14:30:00",FALSE,FALSE,0.89,"2018-04-20T00:00:00",0.797,"nfl",FALSE,NA,257.52,97,97,1089,174,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",8,"Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high",TRUE,"US","CO",1131,"Sports Authority Field at Mile High","80204",0.9028296,0,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"224","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","Arizona Cardinals at Atlanta Falcons","Cardinals at Falcons","2018-12-16T18:00:00","normal","2018-04-20T00:47:41",FALSE,"",4347047,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.92,"2018-04-20T00:00:00",0.831,"nfl",FALSE,NA,198.64,68,68,1193,1055,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"225","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","Detroit Lions at Buffalo Bills","Lions at Bills","2018-12-16T18:00:00","normal","2018-04-20T00:47:43",FALSE,"",4347057,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.888,"2018-04-20T00:00:00",0.786,"nfl",FALSE,NA,99.92,27,27,9541,1045,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park, NY","New Era Field","Orchard Park","America/New_York","Orchard Park, NY 14127","new-era-field",TRUE,"US","NY",1135,"New Era Field","14127",0.8815085,0,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"226","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","Green Bay Packers at Chicago Bears","Packers at Bears","2018-12-16T18:00:00","normal","2018-04-20T00:47:32",FALSE,"",4347002,"2018-12-16T22:00:00","2018-12-16T12:00:00",FALSE,FALSE,0.968,"2018-04-20T00:00:00",0.855,"nfl",FALSE,NA,386.91,143,143,2232,241,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"227","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","Dallas Cowboys at Indianapolis Colts","Cowboys at Colts","2018-12-16T18:00:00","normal","2018-04-20T00:47:20",FALSE,"",4346955,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.952,"2018-04-20T00:00:00",0.848,"nfl",FALSE,NA,283.39,103,103,1974,513,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",14,"Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium",TRUE,"US","IN",1130,"Lucas Oil Stadium","46225",0.9071682,0,39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"228","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","Tampa Bay Buccaneers at Baltimore Ravens","Buccaneers at Ravens","2018-12-16T18:00:00","normal","2018-04-20T00:47:44",FALSE,"",4347066,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.865,"2018-04-20T00:00:00",0.773,"nfl",FALSE,NA,131.38,39,39,607,582,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",9,"Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","Baltimore, MD 21230","m-t-bank-stadium",TRUE,"US","MD",1121,"M&T Bank Stadium","21230",0.8927189,0,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"229","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","Washington Redskins at Jacksonville Jaguars","Redskins at Jaguars","2018-12-16T18:00:00","normal","2018-04-20T00:47:18",FALSE,"",4346945,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.857,"2018-04-20T00:00:00",0.761,"nfl",FALSE,NA,160.54,62,62,653,712,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"230","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","Miami Dolphins at Minnesota Vikings","Dolphins at Vikings","2018-12-16T18:00:00","normal","2018-04-20T01:04:05",FALSE,"",4347144,"2018-12-16T22:00:00","2018-12-16T12:00:00",FALSE,FALSE,0.932,"2018-04-20T00:00:00",0.834,"nfl",FALSE,NA,228.9,98,98,1623,684,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",14,"Minneapolis, MN","U.S. Bank Stadium","Minneapolis","America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium",TRUE,"US","MN",218451,"U.S. Bank Stadium","55415",0.88524246,0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"231","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","Oakland Raiders at Cincinnati Bengals","Raiders at Bengals","2018-12-16T18:00:00","normal","2018-04-20T00:47:39",FALSE,"",4347037,"2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,FALSE,0.901,"2018-04-20T00:00:00",0.8,"nfl",FALSE,NA,140.39,53,57,11944,609,NA,NA,"2018-08-24T21:53:42Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",9,"Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","Cincinnati, OH 45202","paul-brown-stadium",TRUE,"US","OH",1124,"Paul Brown Stadium","45202",0.86166537,0,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
