"","date","timestamp","is_open","datetime_utc","score","status","created_at","visible_until_utc","description","time_tbd","title","type","id","datetime_local","popularity","datetime_tbd","date_tbd","announce_date","short_title","url","general_admission","lowest_price_good_deals","highest_price","median_price","visible_listing_count","lowest_price","listing_count","average_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","postal_code","timezone","country","score_venue","display_location","num_upcoming_events","name_v2","id_venue","city","name","state","popularity_venue","metro_code","has_upcoming_events","slug","url_venue","address","extended_address","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"93","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.918,"normal","2018-04-20T00:47:32","2018-11-18T22:00:00","",FALSE,"Minnesota Vikings at Chicago Bears","nfl",4347005,"2018-11-18T12:00:00",0.837,FALSE,FALSE,"2018-04-20T00:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",NA,172,1198,346,749,193,135,403.93332,"QRCODE",FALSE,"2018-08-24T21:53:40Z","60605","America/Chicago","US",0.940013,"Chicago, IL",7,"Soldier Field",31,"Chicago","Soldier Field","IL",0,602,TRUE,"soldier-field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Chicago, IL 60605",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"94","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-18T18:00:00",0.91,"normal","2018-04-20T00:47:25","2018-11-18T22:00:00","",FALSE,"Philadelphia Eagles at New Orleans Saints","nfl",4346969,"2018-11-18T12:00:00",0.834,FALSE,FALSE,"2018-04-20T00:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",NA,167,3000,350,1185,167,1303,371.32156,"QRCODE",FALSE,"2018-05-29T20:39:16Z","70112","America/Chicago","US",0.8966978,"New Orleans, LA",16,"Mercedes-Benz Superdome",128,"New Orleans","Mercedes-Benz Superdome","LA",0,622,TRUE,"mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","New Orleans, LA 70112",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"95","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.902,"normal","2018-04-20T00:47:37","2018-11-18T22:00:00","",FALSE,"Carolina Panthers at Detroit Lions","nfl",4347025,"2018-11-18T13:00:00",0.831,FALSE,FALSE,"2018-04-20T00:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",NA,62,904,107,826,62,590,129.10678,"QRCODE",FALSE,"2018-08-24T21:53:40Z","48226","America/Detroit","US",0.9029952,"Detroit, MI",11,"Ford Field",346,"Detroit","Ford Field","MI",0,505,TRUE,"ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Detroit, MI 48226",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"96","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.959,"normal","2018-04-20T00:47:41","2018-11-18T22:00:00","",FALSE,"Dallas Cowboys at Atlanta Falcons","nfl",4347049,"2018-11-18T13:00:00",0.871,FALSE,FALSE,"2018-04-20T00:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",NA,190,2204,366,953,190,713,450.40674,"QRCODE",FALSE,"2018-08-24T21:53:40Z","30313","America/New_York","US",0.76958936,"Atlanta, GA",18,"Mercedes-Benz Stadium",419590,"Atlanta","Mercedes-Benz Stadium","GA",0,0,TRUE,"mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","35 Northside Dr NW","Atlanta, GA 30313",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"97","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.852,"normal","2018-04-20T00:47:22","2018-11-18T22:00:00","",FALSE,"Tennessee Titans at Indianapolis Colts","nfl",4346957,"2018-11-18T13:00:00",0.791,FALSE,FALSE,"2018-04-20T00:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",NA,30,421,80,1058,31,634,99.19243,"QRCODE",FALSE,"2018-08-24T21:53:40Z","46225","America/Indiana/Indianapolis","US",0.9071682,"Indianapolis, IN",11,"Lucas Oil Stadium",1130,"Indianapolis","Lucas Oil Stadium","IN",0,527,TRUE,"lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Indianapolis, IN 46225",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"98","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.908,"normal","2018-04-20T00:47:16","2018-11-18T22:00:00","",FALSE,"Tampa Bay Buccaneers at New York Giants","nfl",4346929,"2018-11-18T13:00:00",0.827,FALSE,FALSE,"2018-04-20T00:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",NA,96,1250,184,977,96,542,242.00554,"QRCODE",FALSE,"2018-08-24T21:53:40Z","07073","America/New_York","US",0.94873494,"East Rutherford, NJ",15,"MetLife Stadium",1587,"East Rutherford","MetLife Stadium","NJ",0,501,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"99","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.905,"normal","2018-04-20T00:47:17","2018-11-18T22:00:00","",FALSE,"Houston Texans at Washington Redskins","nfl",4346939,"2018-11-18T13:00:00",0.829,FALSE,FALSE,"2018-04-20T00:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",NA,79,436,154,1163,84,898,172.66592,"QRCODE",FALSE,"2018-08-24T21:53:40Z","20785","America/New_York","US",0.9333444,"Landover, MD",6,"FedEx Field",35,"Landover","FedEx Field","MD",0,511,TRUE,"fedex-field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","Landover, MD 20785",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"100","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T21:05:00",0.938,"normal","2018-04-20T00:47:52","2018-11-19T01:05:00","",FALSE,"Denver Broncos at Los Angeles Chargers","nfl",4347110,"2018-11-18T13:05:00",0.846,FALSE,FALSE,"2018-04-20T00:00:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",NA,180,655,238,435,184,296,280.90878,"QRCODE",FALSE,"2018-08-24T21:53:40Z","90746","America/Los_Angeles","US",0.7228164,"Carson, CA",11,"StubHub Center",52,"Carson","StubHub Center","CA",0,803,TRUE,"stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
"101","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T21:05:00",0.918,"normal","2018-04-20T00:47:51","2018-11-19T01:05:00","",FALSE,"Oakland Raiders at Arizona Cardinals","nfl",4347100,"2018-11-18T14:05:00",0.843,FALSE,FALSE,"2018-04-20T00:00:00","Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",NA,80,689,207,834,80,539,228.97403,"QRCODE",FALSE,"2018-08-24T21:53:40Z","85305","America/Phoenix","US",0.93402725,"Glendale, AZ",8,"State Farm Stadium",43,"Glendale","State Farm Stadium","AZ",0,753,TRUE,"state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","Glendale, AZ 85305",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"102","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-19T01:20:00",0.875,"normal","2018-04-20T00:47:19","2018-11-19T05:20:00","",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","nfl",4346947,"2018-11-18T20:20:00",0.797,FALSE,FALSE,"2018-04-20T00:00:00","Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",NA,158,1014,317,712,144,416,357.92307,"QRCODE",FALSE,"2018-08-24T21:53:40Z","32202","America/New_York","US",0.83759147,"Jacksonville, FL",7,"EverBank Field",5178,"Jacksonville","EverBank Field","FL",0,561,TRUE,"everbank-field","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr","Jacksonville, FL 32202",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"103","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-20T01:15:00",0.927,"normal","2018-04-20T01:04:04","2018-11-20T05:15:00","",FALSE,"Kansas City Chiefs at Los Angeles Rams","nfl",4347137,"2018-11-19T19:15:00",0.842,FALSE,FALSE,"2018-04-20T00:00:00","Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z","04650","America/Mexico_City","Mexico",0,"Mexico City, Mexico",1,"Estadio Azteca",41952,"Mexico City","Estadio Azteca",NA,0,0,TRUE,"estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665","Mexico City, Mexico",-99.15,19.3,NA,NA,NA
"104","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-22T17:30:00",0.938,"normal","2018-04-20T00:47:36","2018-11-22T21:30:00","",FALSE,"Chicago Bears at Detroit Lions","nfl",4347024,"2018-11-22T12:30:00",0.857,FALSE,FALSE,"2018-04-20T00:00:00","Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",NA,110,944,175,674,111,464,210.65733,"QRCODE",FALSE,"2018-08-24T21:53:40Z","48226","America/Detroit","US",0.9029952,"Detroit, MI",11,"Ford Field",346,"Detroit","Ford Field","MI",0,505,TRUE,"ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Detroit, MI 48226",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"105","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-22T21:30:00",0.974,"normal","2018-04-05T23:08:47","2018-11-23T01:30:00","",FALSE,"Washington Redskins at Dallas Cowboys","nfl",4327921,"2018-11-22T15:30:00",0.877,FALSE,FALSE,"2018-04-05T00:00:00","Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",NA,27,3049,300,2427,27,2847,377.94205,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","76011","America/Chicago","US",0.9751414,"Arlington, TX",17,"AT&T Stadium",4965,"Arlington","AT&T Stadium","TX",0,623,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"106","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-23T01:20:00",0.881,"normal","2018-04-20T00:47:24","2018-11-23T05:20:00","",FALSE,"Atlanta Falcons at New Orleans Saints","nfl",4346968,"2018-11-22T19:20:00",0.804,FALSE,FALSE,"2018-04-20T00:00:00","Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",NA,120,4200,308,1070,120,1189,333.35577,"QRCODE",FALSE,"2018-05-29T20:39:22Z","70112","America/Chicago","US",0.8966978,"New Orleans, LA",16,"Mercedes-Benz Superdome",128,"New Orleans","Mercedes-Benz Superdome","LA",0,622,TRUE,"mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","New Orleans, LA 70112",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"107","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-23T19:00:00",0.367,"normal","2018-07-18T16:01:12","2018-11-23T23:00:00","",FALSE,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","sports",4455655,"2018-11-23T13:00:00",0.395,FALSE,FALSE,"2018-07-18T00:00:00","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50010","America/Chicago","US",0.6426054,"Ames, IA",46,"Hilton Coliseum",3458,"Ames","Hilton Coliseum","IA",0,679,TRUE,"hilton-coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","1700 Lincoln Way","Ames, IA 50010",-93.63,42.02,NA,NA,NA
"108","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-23T20:00:00",0.33,"normal","2018-02-28T15:00:16","2018-11-24T00:00:00","",FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","ncaa_football",4281983,"2018-11-23T14:00:00",0.357,FALSE,FALSE,"2018-02-28T00:00:00","Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",NA,25,42,37,5,25,5,35.6,NA,NA,NA,"36604","America/Chicago","US",0.50177634,"Mobile, AL",5,"Ladd Peebles Stadium",3716,"Mobile","Ladd Peebles Stadium","AL",0,686,TRUE,"ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.","Mobile, AL 36604",-88.0761,30.6748,NA,NA,NA
"109","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-24T09:30:00",0.667,"normal","2018-01-31T15:02:10","2018-11-25T06:00:00","*Child Policy:: Children age 2 years and older require a ticket for entry.",TRUE,"TFBI Shootout: Texas Tech V Baylor University","ncaa_football",4241803,"2018-11-24T03:30:00",0.64,FALSE,FALSE,"2018-01-31T00:00:00","TFBI Shootout: Texas Tech V Baylor University","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803",NA,55,18355,132,1012,55,1537,211.57906,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","76011","America/Chicago","US",0.9751414,"Arlington, TX",17,"AT&T Stadium",4965,"Arlington","AT&T Stadium","TX",0,623,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"110","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.869,"normal","2018-04-20T00:47:39","2018-11-25T22:00:00","",FALSE,"Cleveland Browns at Cincinnati Bengals","nfl",4347039,"2018-11-25T13:00:00",0.792,FALSE,FALSE,"2018-04-20T00:00:00","Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",NA,71,423,117,830,71,486,131.40329,"QRCODE",FALSE,"2018-08-24T21:53:40Z","45202","America/New_York","US",0.86166537,"Cincinnati, OH",7,"Paul Brown Stadium",1124,"Cincinnati","Paul Brown Stadium","OH",0,515,TRUE,"paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Cincinnati, OH 45202",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"111","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.856,"normal","2018-04-20T00:47:43","2018-11-25T22:00:00","",FALSE,"Jacksonville Jaguars at Buffalo Bills","nfl",4347058,"2018-11-25T13:00:00",0.786,FALSE,FALSE,"2018-04-20T00:00:00","Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",NA,25,636,62,1451,25,1209,86.74359,"QRCODE",FALSE,"2018-08-24T21:53:41Z","14127","America/New_York","US",0.8815085,"Orchard Park, NY",7,"New Era Field",1135,"Orchard Park","New Era Field","NY",0,514,TRUE,"new-era-field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","Orchard Park, NY 14127",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"112","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.937,"normal","2018-04-20T00:47:14","2018-11-25T22:00:00","",FALSE,"New York Giants at Philadelphia Eagles","nfl",4346918,"2018-11-25T13:00:00",0.848,FALSE,FALSE,"2018-04-20T00:00:00","Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",NA,189,1247,370,837,219,328,421.26828,"QRCODE",FALSE,"2018-08-24T21:53:40Z","19148","America/New_York","US",0.90542686,"Philadelphia, PA",13,"Lincoln Financial Field",330,"Philadelphia","Lincoln Financial Field","PA",0,504,TRUE,"lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","Philadelphia, PA 19148",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"113","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.858,"normal","2018-04-20T00:47:44","2018-11-25T22:00:00","",FALSE,"Oakland Raiders at Baltimore Ravens","nfl",4347067,"2018-11-25T13:00:00",0.783,FALSE,FALSE,"2018-04-20T00:00:00","Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",NA,66,696,138,1001,66,525,175.46095,"QRCODE",FALSE,"2018-08-24T21:53:41Z","21230","America/New_York","US",0.8927189,"Baltimore, MD",7,"M&T Bank Stadium",1121,"Baltimore","M&T Bank Stadium","MD",0,512,TRUE,"m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","Baltimore, MD 21230",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"114","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.977,"normal","2018-04-20T00:47:50","2018-11-25T22:00:00","",FALSE,"New England Patriots at New York Jets","nfl",4347098,"2018-11-25T13:00:00",0.875,FALSE,FALSE,"2018-04-20T00:00:00","Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",NA,116,6034,271,1044,121,662,324.6465,"QRCODE",FALSE,"2018-08-24T21:53:41Z","07073","America/New_York","US",0.94873494,"East Rutherford, NJ",15,"MetLife Stadium",1587,"East Rutherford","MetLife Stadium","NJ",0,501,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"115","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.897,"normal","2018-04-20T00:47:55","2018-11-25T22:00:00","",FALSE,"Seattle Seahawks at Carolina Panthers","nfl",4347125,"2018-11-25T13:00:00",0.815,FALSE,FALSE,"2018-04-20T00:00:00","Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",NA,83,996,164,820,90,414,213.35266,"QRCODE",FALSE,"2018-08-24T21:53:41Z","28202","America/New_York","US",0.8968222,"Charlotte, NC",9,"Bank of America Stadium",1122,"Charlotte","Bank of America Stadium","NC",0,517,TRUE,"bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","Charlotte, NC 28202",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"116","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.873,"normal","2018-04-20T00:47:15","2018-11-25T22:00:00","",FALSE,"San Francisco 49ers at Tampa Bay Buccaneers","nfl",4346928,"2018-11-25T13:00:00",0.794,FALSE,FALSE,"2018-04-20T00:00:00","49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",NA,76,434,186,376,82,26,218,"QRCODE",FALSE,"2018-08-24T21:53:40Z","33607","America/New_York","US",0.86513025,"Tampa, FL",15,"Raymond James Stadium",39,"Tampa","Raymond James Stadium","FL",0,539,TRUE,"raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","Tampa, FL 33607",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"117","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T18:00:00",0.865,"normal","2018-04-20T00:47:21","2018-11-25T22:00:00","",FALSE,"Miami Dolphins at Indianapolis Colts","nfl",4346956,"2018-11-25T13:00:00",0.796,FALSE,FALSE,"2018-04-20T00:00:00","Dolphins at Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",NA,33,940,92,1025,33,615,110.48455,"QRCODE",FALSE,"2018-08-24T21:53:40Z","46225","America/Indiana/Indianapolis","US",0.9071682,"Indianapolis, IN",11,"Lucas Oil Stadium",1130,"Indianapolis","Lucas Oil Stadium","IN",0,527,TRUE,"lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Indianapolis, IN 46225",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"118","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T21:05:00",0.875,"normal","2018-04-20T00:47:52","2018-11-26T01:05:00","",FALSE,"Arizona Cardinals at Los Angeles Chargers","nfl",4347109,"2018-11-25T13:05:00",0.79,FALSE,FALSE,"2018-04-20T00:00:00","Cardinals at Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",NA,100,663,188,574,109,538,207.80298,"QRCODE",FALSE,"2018-08-24T21:53:41Z","90746","America/Los_Angeles","US",0.7228164,"Carson, CA",11,"StubHub Center",52,"Carson","StubHub Center","CA",0,803,TRUE,"stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
"119","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-25T21:25:00",0.921,"normal","2018-04-20T01:04:05","2018-11-26T01:25:00","",FALSE,"Pittsburgh Steelers at Denver Broncos","nfl",4347143,"2018-11-25T14:25:00",0.84,FALSE,FALSE,"2018-04-20T00:00:00","Steelers at Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",NA,141,2030,417,932,218,132,495.87878,"QRCODE",FALSE,"2018-08-24T21:53:41Z","80204","America/Denver","US",0.9028296,"Denver, CO",6,"Sports Authority Field at Mile High",1131,"Denver","Sports Authority Field at Mile High","CO",0,751,TRUE,"sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Denver, CO 80204",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"120","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-26T01:20:00",0.934,"normal","2018-04-20T01:04:04","2018-11-26T05:20:00","",FALSE,"Green Bay Packers at Minnesota Vikings","nfl",4347133,"2018-11-25T19:20:00",0.846,FALSE,FALSE,"2018-04-20T00:00:00","Packers at Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",NA,247,3678,417,769,247,487,511.462,"QRCODE",FALSE,"2018-08-24T21:53:41Z","55415","America/Chicago","US",0.88524246,"Minneapolis, MN",15,"U.S. Bank Stadium",218451,"Minneapolis","U.S. Bank Stadium","MN",0,0,TRUE,"u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue","Minneapolis, MN 55415",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"121","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-27T01:15:00",0.866,"normal","2018-04-20T00:47:36","2018-11-27T05:15:00","",FALSE,"Tennessee Titans at Houston Texans","nfl",4347017,"2018-11-26T19:15:00",0.779,FALSE,FALSE,"2018-04-20T00:00:00","Titans at Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",NA,41,958,139,1185,42,795,170.09308,"QRCODE",FALSE,"2018-08-24T21:53:41Z","77054","America/Chicago","US",0.8624192,"Houston, TX",43,"NRG Stadium",41,"Houston","NRG Stadium","TX",0,618,TRUE,"nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park","Houston, TX 77054",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"122","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-30T01:20:00",0.987,"normal","2018-04-05T23:08:47","2018-11-30T05:20:00","",FALSE,"New Orleans Saints at Dallas Cowboys","nfl",4327920,"2018-11-29T19:20:00",0.88,FALSE,FALSE,"2018-04-05T00:00:00","Saints at Cowboys","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",NA,37,3976,327,2230,37,2802,398.30978,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","76011","America/Chicago","US",0.9751414,"Arlington, TX",17,"AT&T Stadium",4965,"Arlington","AT&T Stadium","TX",0,623,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"123","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-12-02T18:00:00",0.897,"normal","2018-04-20T00:47:36","2018-12-02T22:00:00","",FALSE,"Los Angeles Rams at Detroit Lions","nfl",4347023,"2018-12-02T13:00:00",0.814,FALSE,FALSE,"2018-04-20T00:00:00","Rams at Lions","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",NA,61,1198,116,795,63,543,144.56721,"QRCODE",FALSE,"2018-08-24T21:53:41Z","48226","America/Detroit","US",0.9029952,"Detroit, MI",11,"Ford Field",346,"Detroit","Ford Field","MI",0,505,TRUE,"ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Detroit, MI 48226",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
