"","date","timestamp","id","datetime_utc","type","score","status","description","popularity","datetime_tbd","date_tbd","visible_until_utc","announce_date","short_title","time_tbd","title","is_open","datetime_local","url","created_at","general_admission","listing_count","highest_price","visible_listing_count","lowest_price","average_price","median_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","id_venue","num_upcoming_events","postal_code","score_venue","state","slug","extended_address","timezone","name","popularity_venue","address","country","city","has_upcoming_events","metro_code","name_v2","url_venue","display_location","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"96","2018-09-24","2018-09-24_11.03.25",4346990,"2018-11-11T17:00:00","nfl",0.946,"normal","",0.915,FALSE,FALSE,"2018-11-11T21:00:00","2018-04-20T00:00:00","Patriots at Titans",FALSE,"New England Patriots at Tennessee Titans",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:47:30",NA,310,2388,564,267,560.8032,492,267,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1126,15,"37213",0.8546275,"TN","nissan-stadium","Nashville, TN 37213","America/New_York","Nissan Stadium",0,"1 Titans Way","US","Nashville",TRUE,659,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"97","2018-09-24","2018-09-24_11.03.25",4346980,"2018-11-11T18:00:00","nfl",0.881,"normal","",0.862,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Cardinals at Chiefs",FALSE,"Arizona Cardinals at Kansas City Chiefs",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:47:27",NA,975,4684,1076,49,144.28821,119,45,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1128,8,"64129",0.8827867,"MO","arrowhead-stadium","Kansas City, MO 64129","America/Chicago","Arrowhead Stadium",0,"1 Arrowhead Drive","US","Kansas City",TRUE,616,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"98","2018-09-24","2018-09-24_11.03.25",4347006,"2018-11-11T18:00:00","nfl",0.917,"normal","",0.891,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Lions at Bears",FALSE,"Detroit Lions at Chicago Bears",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:47:32",NA,128,1197,871,133,352.20312,320,133,"QRCODE",FALSE,"2018-08-24T21:53:40Z",31,9,"60605",0.940013,"IL","soldier-field","Chicago, IL 60605","America/Chicago","Soldier Field",0,"1410 S. Museum Campus Drive","US","Chicago",TRUE,602,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"99","2018-09-24","2018-09-24_11.03.25",4347040,"2018-11-11T18:00:00","nfl",0.877,"normal","",0.858,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Saints at Bengals",FALSE,"New Orleans Saints at Cincinnati Bengals",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:47:40",NA,462,412,818,51,118.164505,104,51,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1124,7,"45202",0.86166537,"OH","paul-brown-stadium","Cincinnati, OH 45202","America/New_York","Paul Brown Stadium",0,"1 Paul Brown Stadium","US","Cincinnati",TRUE,515,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"100","2018-09-24","2018-09-24_11.03.25",4346958,"2018-11-11T18:00:00","nfl",0.856,"normal","",0.848,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Jaguars at Colts",FALSE,"Jacksonville Jaguars at Indianapolis Colts",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:47:22",NA,637,868,1016,34,107.53689,87,34,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1130,14,"46225",0.9071682,"IN","lucas-oil-stadium","Indianapolis, IN 46225","America/Indiana/Indianapolis","Lucas Oil Stadium",0,"500 South Capitol Avenue","US","Indianapolis",TRUE,527,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"101","2018-09-24","2018-09-24_11.03.25",4346930,"2018-11-11T18:00:00","nfl",0.871,"normal","",0.851,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Redskins at Buccaneers",FALSE,"Washington Redskins at Tampa Bay Buccaneers",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:47:16",NA,22,434,390,87,202.86363,181,78,"QRCODE",FALSE,"2018-08-24T21:53:40Z",39,15,"33607",0.86513025,"FL","raymond-james-stadium","Tampa, FL 33607","America/New_York","Raymond James Stadium",0,"4201 North Dale Mabry Highway","US","Tampa",TRUE,539,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"102","2018-09-24","2018-09-24_11.03.25",4346996,"2018-11-11T18:00:00","nfl",0.859,"normal","",0.849,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Falcons at Browns",FALSE,"Atlanta Falcons at Cleveland Browns",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:47:31",NA,986,1172,1279,41,114.307304,95,36,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1123,6,"44114",0.86852187,"OH","firstenergy-stadium-15","Cleveland, OH 44114","America/New_York","FirstEnergy Stadium",0,"100 Alfred Lerner Way","US","Cleveland",TRUE,510,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"103","2018-09-24","2018-09-24_11.03.25",4347060,"2018-11-11T18:00:00","nfl",0.912,"normal","",0.884,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Bills at Jets",FALSE,"Buffalo Bills at New York Jets",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:47:43",NA,967,871,NA,46,150.83,NA,46,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1587,16,"07073",0.94873494,"NJ","metlife-stadium","East Rutherford, NJ 07073","America/New_York","MetLife Stadium",0,"1 MetLife Stadium Drive","US","East Rutherford",TRUE,501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"104","2018-09-24","2018-09-24_11.03.25",4346912,"2018-11-11T18:00:00","nfl",0.926,"normal","",0.904,FALSE,FALSE,"2018-11-11T22:00:00","2018-04-20T00:00:00","Dolphins at Packers",FALSE,"Miami Dolphins at Green Bay Packers",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:47:13",NA,125,730,520,253,435.504,432,180,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1125,6,"54304",0.92909414,"WI","lambeau-field","Green Bay, WI 54304","America/Chicago","Lambeau Field",0,"1265 Lombardi Avenue","US","Green Bay",TRUE,658,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"105","2018-09-24","2018-09-24_11.03.25",4347130,"2018-11-11T21:05:00","nfl",0.892,"normal","",0.869,FALSE,FALSE,"2018-11-12T01:05:00","2018-04-20T00:00:00","Chargers at Raiders",FALSE,"Los Angeles Chargers at Oakland Raiders",FALSE,"2018-11-11T13:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:47:56",NA,453,524,800,82,198.52318,184,82,"QRCODE",FALSE,"2018-08-24T21:53:40Z",14,21,"94621",0.7817843,"CA","oakland-alameda-county-coliseum","Oakland, CA 94621","America/Los_Angeles","Oakland-Alameda County Coliseum",0,"7000 Coliseum Way","US","Oakland",TRUE,807,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"106","2018-09-24","2018-09-24_11.03.25",4346920,"2018-11-11T21:25:00","nfl",0.892,"normal","",0.87,FALSE,FALSE,"2018-11-12T01:25:00","2018-04-20T00:00:00","Seahawks at Rams",FALSE,"Seattle Seahawks at Los Angeles Rams",FALSE,"2018-11-11T13:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:47:14",NA,709,922,1374,51,192.0127,142,48,"QRCODE",FALSE,"2018-08-24T21:53:40Z",51012,9,"90037",0.86898464,"CA","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","America/Los_Angeles","Los Angeles Memorial Coliseum",0,"3911 S Figueroa St","US","Los Angeles",TRUE,0,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"107","2018-09-24","2018-09-24_11.03.25",4500554,"2018-11-12T00:00:00","concert",0.479,"normal","",0.54,FALSE,FALSE,"2018-11-12T04:00:00","2018-08-23T00:00:00","Alex G with Half Waif",FALSE,"Alex G with Half Waif",FALSE,"2018-11-11T19:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T20:13:51",TRUE,14,584,1,102,235.42857,244,NA,NA,NA,NA,3160,33,"33605",0.42424366,"FL","crowbar-2","Tampa, FL 33605","America/New_York","Crowbar",0,"1812 North 17th Street","US","Tampa",TRUE,539,"Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL",27.9608,-82.4406,NA,NA,NA
"108","2018-09-24","2018-09-24_11.03.25",4347031,"2018-11-12T01:20:00","nfl",0.974,"normal","",0.935,FALSE,FALSE,"2018-11-12T05:20:00","2018-04-20T00:00:00","Cowboys at Eagles",FALSE,"Dallas Cowboys at Philadelphia Eagles",FALSE,"2018-11-11T20:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:47:38",NA,400,1346,1011,194,498.5275,458,149,"QRCODE",FALSE,"2018-08-24T21:53:40Z",330,15,"19148",0.90542686,"PA","lincoln-financial-field","Philadelphia, PA 19148","America/New_York","Lincoln Financial Field",0,"1020 Pattison Ave","US","Philadelphia",TRUE,504,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"109","2018-09-24","2018-09-24_11.03.25",4347117,"2018-11-13T01:15:00","nfl",0.924,"normal","",0.893,FALSE,FALSE,"2018-11-13T05:15:00","2018-04-20T00:00:00","Giants at 49ers",FALSE,"New York Giants at San Francisco 49ers",FALSE,"2018-11-12T17:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:47:54",NA,973,3325,1078,81,223.70915,198,78,"QRCODE",FALSE,"2018-08-24T21:53:40Z",58670,13,"95054",0.95768774,"CA","levi-s-stadium","Santa Clara, CA 95054","America/Los_Angeles","Levi's Stadium",0,"4900 Marie P DeBartolo Way","US","Santa Clara",TRUE,0,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"110","2018-09-24","2018-09-24_11.03.25",4347126,"2018-11-16T01:20:00","nfl",0.981,"normal","",0.939,FALSE,FALSE,"2018-11-16T05:20:00","2018-04-20T00:00:00","Packers at Seahawks",FALSE,"Green Bay Packers at Seattle Seahawks",FALSE,"2018-11-15T17:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:47:56",NA,178,1597,566,238,533.2191,452,238,"QRCODE",FALSE,"2018-08-24T21:53:40Z",339,12,"98134",0.87232786,"WA","centurylink-field","Seattle, WA 98134","America/Los_Angeles","CenturyLink Field",0,"800 Occidental Ave S","US","Seattle",TRUE,819,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"111","2018-09-24","2018-09-24_11.03.25",4281956,"2018-11-17T22:00:00","ncaa_football",0.425,"normal","",0.474,FALSE,FALSE,"2018-11-18T02:00:00","2018-02-28T00:00:00","South Alabama at Louisiana",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,"2018-11-17T16:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-02-28T15:00:12",NA,72,103,29,54,63.875,57,54,NA,NA,NA,2796,4,"70506",0.43303972,"LA","cajun-field","Lafayette, LA 70506","America/Chicago","Cajun Field",0,"201 Reinhardt Dr","US","Lafayette",TRUE,642,"Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA",30.22,-92.04,NA,NA,NA
"112","2018-09-24","2018-09-24_11.03.25",4347068,"2018-11-18T18:00:00","nfl",0.845,"normal","",0.826,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Bengals at Ravens",FALSE,"Cincinnati Bengals at Baltimore Ravens",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:47:45",NA,635,553,1162,40,130.27086,101,40,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1121,7,"21230",0.8927189,"MD","m-t-bank-stadium","Baltimore, MD 21230","America/New_York","M&T Bank Stadium",0,"1101 Russell St","US","Baltimore",TRUE,512,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"113","2018-09-24","2018-09-24_11.03.25",4347005,"2018-11-18T18:00:00","nfl",0.932,"normal","",0.899,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Vikings at Bears",FALSE,"Minnesota Vikings at Chicago Bears",FALSE,"2018-11-18T12:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:47:32",NA,137,1197,857,139,367.34308,320,139,"QRCODE",FALSE,"2018-08-24T21:53:40Z",31,9,"60605",0.940013,"IL","soldier-field","Chicago, IL 60605","America/Chicago","Soldier Field",0,"1410 S. Museum Campus Drive","US","Chicago",TRUE,602,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"114","2018-09-24","2018-09-24_11.03.25",4347049,"2018-11-18T18:00:00","nfl",0.981,"normal","",0.943,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Cowboys at Falcons",FALSE,"Dallas Cowboys at Atlanta Falcons",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:47:41",NA,687,2149,1051,213,447.38574,378,213,"QRCODE",FALSE,"2018-08-24T21:53:40Z",419590,19,"30313",0.76958936,"GA","mercedes-benz-stadium","Atlanta, GA 30313","America/New_York","Mercedes-Benz Stadium",0,"441 M.L.K. Jr Dr NW","US","Atlanta",TRUE,0,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"115","2018-09-24","2018-09-24_11.03.25",4346969,"2018-11-18T18:00:00","nfl",0.925,"normal","",0.898,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Eagles at Saints",FALSE,"Philadelphia Eagles at New Orleans Saints",TRUE,"2018-11-18T12:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:47:25",NA,1356,3000,1408,179,375.6084,352,162,"QRCODE",FALSE,"2018-05-29T20:39:16Z",128,17,"70112",0.8966978,"LA","mercedes-benz-superdome","New Orleans, LA 70112","America/Chicago","Mercedes-Benz Superdome",0,"1500 Sugar Bowl Drive","US","New Orleans",TRUE,622,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"116","2018-09-24","2018-09-24_11.03.25",4347025,"2018-11-18T18:00:00","nfl",0.911,"normal","",0.89,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Panthers at Lions",FALSE,"Carolina Panthers at Detroit Lions",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:47:37",NA,717,2392,988,67,153.22176,121,64,"QRCODE",FALSE,"2018-08-24T21:53:40Z",346,11,"48226",0.9029952,"MI","ford-field","Detroit, MI 48226","America/Detroit","Ford Field",0,"2000 Brush St.","US","Detroit",TRUE,505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"117","2018-09-24","2018-09-24_11.03.25",4346957,"2018-11-18T18:00:00","nfl",0.859,"normal","",0.846,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Titans at Colts",FALSE,"Tennessee Titans at Indianapolis Colts",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:47:22",NA,701,440,1084,30,101.00856,74,30,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1130,14,"46225",0.9071682,"IN","lucas-oil-stadium","Indianapolis, IN 46225","America/Indiana/Indianapolis","Lucas Oil Stadium",0,"500 South Capitol Avenue","US","Indianapolis",TRUE,527,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"118","2018-09-24","2018-09-24_11.03.25",4346929,"2018-11-18T18:00:00","nfl",0.917,"normal","",0.885,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Buccaneers at Giants",FALSE,"Tampa Bay Buccaneers at New York Giants",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:47:16",NA,618,1289,959,99,239.72491,192,97,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1587,16,"07073",0.94873494,"NJ","metlife-stadium","East Rutherford, NJ 07073","America/New_York","MetLife Stadium",0,"1 MetLife Stadium Drive","US","East Rutherford",TRUE,501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"119","2018-09-24","2018-09-24_11.03.25",4346939,"2018-11-18T18:00:00","nfl",0.911,"normal","",0.886,FALSE,FALSE,"2018-11-18T22:00:00","2018-04-20T00:00:00","Texans at Redskins",FALSE,"Houston Texans at Washington Redskins",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:47:17",NA,875,462,1199,78,166.13715,150,77,"QRCODE",FALSE,"2018-08-24T21:53:40Z",35,6,"20785",0.9333444,"MD","fedex-field","Landover, MD 20785","America/New_York","FedEx Field",0,"1600 Fedex Way","US","Landover",TRUE,511,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"120","2018-09-24","2018-09-24_11.03.25",4347110,"2018-11-18T21:05:00","nfl",0.954,"normal","",0.911,FALSE,FALSE,"2018-11-19T01:05:00","2018-04-20T00:00:00","Broncos at Chargers",FALSE,"Denver Broncos at Los Angeles Chargers",FALSE,"2018-11-18T13:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:47:52",NA,344,765,NA,186,296.2,NA,186,"QRCODE",FALSE,"2018-08-24T21:53:40Z",52,14,"90746",0.7228164,"CA","stubhub-center","Carson, CA 90746","America/Los_Angeles","StubHub Center",0,"18400 Avalon Blvd","US","Carson",TRUE,803,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA",33.8643,-118.261,NA,NA,NA
"121","2018-09-24","2018-09-24_11.03.25",4347100,"2018-11-18T21:05:00","nfl",0.936,"normal","",0.91,FALSE,FALSE,"2018-11-19T01:05:00","2018-04-20T00:00:00","Raiders at Cardinals",FALSE,"Oakland Raiders at Arizona Cardinals",FALSE,"2018-11-18T14:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:47:51",NA,534,848,895,109,263.83145,244,101,"QRCODE",FALSE,"2018-08-24T21:53:40Z",43,10,"85305",0.93402725,"AZ","state-farm-stadium","Glendale, AZ 85305","America/Phoenix","State Farm Stadium",0,"1 Cardinals Drive","US","Glendale",TRUE,753,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"122","2018-09-24","2018-09-24_11.03.25",4346947,"2018-11-19T01:20:00","nfl",0.884,"normal","",0.852,FALSE,FALSE,"2018-11-19T05:20:00","2018-04-20T00:00:00","Steelers at Jaguars",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars",FALSE,"2018-11-18T20:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-04-20T00:47:19",NA,513,1045,NA,155,373.23,NA,157,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5178,8,"32202",0.83759147,"FL","everbank-field","Jacksonville, FL 32202","America/New_York","EverBank Field",0,"1 Everbank Field Dr","US","Jacksonville",TRUE,561,"EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"123","2018-09-24","2018-09-24_11.03.25",4347137,"2018-11-20T01:15:00","nfl",0.923,"normal","",0.89,FALSE,FALSE,"2018-11-20T05:15:00","2018-04-20T00:00:00","Chiefs at Rams",FALSE,"Kansas City Chiefs at Los Angeles Rams",FALSE,"2018-11-19T19:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-04-20T01:04:04",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",41952,1,"04650",0,NA,"estadio-azteca-2","Mexico City, Mexico","America/Mexico_City","Estadio Azteca",0,"Calzada de Tlalpan 3665","Mexico","Mexico City",TRUE,0,"Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico City, Mexico",19.3,-99.15,NA,NA,NA
"124","2018-09-24","2018-09-24_11.03.25",4347024,"2018-11-22T17:30:00","nfl",0.943,"normal","",0.912,FALSE,FALSE,"2018-11-22T21:30:00","2018-04-20T00:00:00","Bears at Lions",FALSE,"Chicago Bears at Detroit Lions",FALSE,"2018-11-22T12:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-04-20T00:47:36",NA,612,2392,871,99,221.07843,182,99,"QRCODE",FALSE,"2018-08-24T21:53:40Z",346,11,"48226",0.9029952,"MI","ford-field","Detroit, MI 48226","America/Detroit","Ford Field",0,"2000 Brush St.","US","Detroit",TRUE,505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"125","2018-09-24","2018-09-24_11.03.25",4327921,"2018-11-22T21:30:00","nfl",0.969,"normal","",0.926,FALSE,FALSE,"2018-11-23T01:30:00","2018-04-05T00:00:00","Redskins at Cowboys",FALSE,"Washington Redskins at Dallas Cowboys",TRUE,"2018-11-22T15:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-04-05T23:08:47",NA,3103,3375,2386,37,388.63132,318,37,"QRCODE",FALSE,"2018-04-17T22:02:33Z",4965,21,"76011",0.9751414,"TX","at-t-stadium","Arlington, TX 76011","America/Chicago","AT&T Stadium",0,"1 AT&T Way","US","Arlington",TRUE,623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"126","2018-09-24","2018-09-24_11.03.25",4346968,"2018-11-23T01:20:00","nfl",0.898,"normal","",0.868,FALSE,FALSE,"2018-11-23T05:20:00","2018-04-20T00:00:00","Falcons at Saints",FALSE,"Atlanta Falcons at New Orleans Saints",TRUE,"2018-11-22T19:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-04-20T00:47:24",NA,1322,4200,1176,120,320.88654,299,120,"QRCODE",FALSE,"2018-05-29T20:39:22Z",128,17,"70112",0.8966978,"LA","mercedes-benz-superdome","New Orleans, LA 70112","America/Chicago","Mercedes-Benz Superdome",0,"1500 Sugar Bowl Drive","US","New Orleans",TRUE,622,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
