"","date","timestamp","datetime_tbd","announce_date","datetime_utc","date_tbd","status","time_tbd","is_open","title","visible_until_utc","url","type","id","description","created_at","popularity","score","datetime_local","short_title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","address","has_upcoming_events","postal_code","extended_address","timezone","display_location","num_upcoming_events","city","country","name","url_venue","slug","metro_code","id_venue","popularity_venue","name_v2","state","score_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"128","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00",FALSE,"normal",FALSE,FALSE,"Atlanta Falcons at Green Bay Packers","2018-12-09T22:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","nfl",4346910,"","2018-04-20T00:47:13",0.834,0.911,"2018-12-09T12:00:00","Falcons at Packers",NA,329,235,133,273.82675,144,1080,1533,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1265 Lombardi Avenue",TRUE,"54304","Green Bay, WI 54304","America/Chicago","Green Bay, WI",5,"Green Bay","US","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",658,1125,0,"Lambeau Field","WI",0.92909414,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"129","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00",FALSE,"normal",FALSE,FALSE,"New York Jets at Buffalo Bills","2018-12-09T22:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","nfl",4347059,"","2018-04-20T00:47:43",0.802,0.874,"2018-12-09T13:00:00","Jets at Bills",NA,1235,56,20,80.82753,20,639,1811,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Bills Drive",TRUE,"14127","Orchard Park, NY 14127","America/New_York","Orchard Park, NY",6,"Orchard Park","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",514,1135,0,"New Era Field","NY",0.8815085,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"130","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00",FALSE,"normal",FALSE,FALSE,"Indianapolis Colts at Houston Texans","2018-12-09T22:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","nfl",4347014,"","2018-04-20T00:47:35",0.825,0.912,"2018-12-09T12:00:00","Colts at Texans",NA,746,136,29,177.71448,32,2229,1699,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Reliant Park",TRUE,"77054","Houston, TX 77054","America/Chicago","Houston, TX",44,"Houston","US","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",618,41,0,"NRG Stadium","TX",0.8624192,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"131","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00",FALSE,"normal",FALSE,FALSE,"New York Giants at Washington Redskins","2018-12-09T22:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","nfl",4346935,"","2018-04-20T00:47:17",0.871,0.963,"2018-12-09T13:00:00","Giants at Redskins",NA,2,158,99,262,158,366,1135,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1600 Fedex Way",TRUE,"20785","Landover, MD 20785","America/New_York","Landover, MD",6,"Landover","US","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",511,35,0,"FedEx Field","MD",0.9333444,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"132","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T18:00:00",FALSE,"normal",FALSE,FALSE,"Baltimore Ravens at Kansas City Chiefs","2018-12-09T22:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","nfl",4346979,"","2018-04-20T00:47:27",0.807,0.907,"2018-12-09T12:00:00","Ravens at Chiefs",NA,990,118,42,139.46263,42,807,1368,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Arrowhead Drive",TRUE,"64129","Kansas City, MO 64129","America/Chicago","Kansas City, MO",7,"Kansas City","US","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",616,1128,0,"Arrowhead Stadium","MO",0.8827867,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"133","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T21:05:00",FALSE,"normal",FALSE,FALSE,"Cincinnati Bengals at Los Angeles Chargers","2018-12-10T01:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","nfl",4347107,"","2018-04-20T00:47:52",0.826,0.921,"2018-12-09T13:05:00","Bengals at Chargers",NA,385,195,120,224.31947,121,661,729,"2018-08-24T21:53:42Z","QRCODE",FALSE,"18400 Avalon Blvd",TRUE,"90746","Carson, CA 90746","America/Los_Angeles","Carson, CA",10,"Carson","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",803,52,0,"StubHub Center","CA",0.7228164,33.8643,-118.261,NA,NA,NA
"134","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T21:05:00",FALSE,"normal",FALSE,FALSE,"Denver Broncos at San Francisco 49ers","2018-12-10T01:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","nfl",4347114,"","2018-04-20T00:47:53",0.858,0.974,"2018-12-09T13:05:00","Broncos at 49ers",NA,977,168,52,188.91812,52,2990,2167,"2018-08-24T21:53:42Z","QRCODE",FALSE,"4900 Marie P DeBartolo Way",TRUE,"95054","Santa Clara, CA 95054","America/Los_Angeles","Santa Clara, CA",11,"Santa Clara","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",0,58670,0,"Levi's Stadium","CA",0.95768774,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"135","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-09T21:25:00",FALSE,"normal",FALSE,FALSE,"Detroit Lions at Arizona Cardinals","2018-12-10T01:25:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","nfl",4347099,"","2018-04-20T00:47:51",0.838,0.915,"2018-12-09T14:25:00","Lions at Cardinals",NA,1032,95,24,115.32268,24,614,1591,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Cardinals Drive",TRUE,"85305","Glendale, AZ 85305","America/Phoenix","Glendale, AZ",10,"Glendale","US","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",753,43,0,"State Farm Stadium","AZ",0.93402725,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"136","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-05T00:00:00","2018-12-09T21:25:00",FALSE,"normal",FALSE,TRUE,"Philadelphia Eagles at Dallas Cowboys","2018-12-10T01:25:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","nfl",4327919,"","2018-04-05T23:08:46",0.883,1.003,"2018-12-09T15:25:00","Eagles at Cowboys",NA,2750,348,46,421.03128,46,4405,2187,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE,"1 AT&T Way",TRUE,"76011","Arlington, TX 76011","America/Chicago","Arlington, TX",17,"Arlington","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",623,4965,0,"AT&T Stadium","TX",0.9751414,32.7459,-97.0957,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE
"137","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-10T01:20:00",FALSE,"normal",FALSE,FALSE,"Pittsburgh Steelers at Oakland Raiders","2018-12-10T05:20:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","nfl",4347151,"","2018-04-20T01:04:24",0.818,0.929,"2018-12-09T17:20:00","Steelers at Raiders",NA,443,374,197,390.02032,205,1058,1492,"2018-08-24T21:53:42Z","QRCODE",FALSE,"7000 Coliseum Way",TRUE,"94621","Oakland, CA 94621","America/Los_Angeles","Oakland, CA",9,"Oakland","US","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum",807,14,0,"Oakland-Alameda County Coliseum","CA",0.7817843,37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"138","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-11T01:15:00",FALSE,"normal",FALSE,FALSE,"Minnesota Vikings at Seattle Seahawks","2018-12-11T05:15:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","nfl",4347123,"","2018-04-20T00:47:55",0.827,0.941,"2018-12-10T17:15:00","Vikings at Seahawks",NA,231,306,138,326.6537,138,1341,1871,"2018-08-24T21:53:42Z","QRCODE",FALSE,"800 Occidental Ave S",TRUE,"98134","Seattle, WA 98134","America/Los_Angeles","Seattle, WA",8,"Seattle","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",819,339,0,"CenturyLink Field","WA",0.87232786,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"139","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-14T01:20:00",FALSE,"normal",FALSE,FALSE,"Los Angeles Chargers at Kansas City Chiefs","2018-12-14T05:20:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","nfl",4346978,"","2018-04-20T00:47:26",0.796,0.905,"2018-12-13T19:20:00","Chargers at Chiefs",NA,979,124,38,149.35445,38,700,1346,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Arrowhead Drive",TRUE,"64129","Kansas City, MO 64129","America/Chicago","Kansas City, MO",7,"Kansas City","US","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",616,1128,0,"Arrowhead Stadium","MO",0.8827867,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"140","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-15T21:30:00",FALSE,"normal",FALSE,FALSE,"Houston Texans at New York Jets","2018-12-16T01:30:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","nfl",4347015,"","2018-04-20T00:47:35",0.818,0.931,"2018-12-15T16:30:00","Texans at Jets",NA,1039,121,31,146.2897,32,917,1772,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"141","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-15T21:30:00",FALSE,"normal",FALSE,FALSE,"Cleveland Browns at Denver Broncos","2018-12-16T01:30:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","nfl",4347135,"","2018-04-20T01:04:04",0.791,0.885,"2018-12-15T14:30:00","Browns at Broncos",NA,100,268,92,330.08,144,1197,1407,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1701 Bryant Street",TRUE,"80204","Denver, CO 80204","America/Denver","Denver, CO",7,"Denver","US","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",751,1131,0,"Sports Authority Field at Mile High","CO",0.9028296,39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"142","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Arizona Cardinals at Atlanta Falcons","2018-12-16T22:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","nfl",4347047,"","2018-04-20T00:47:41",0.831,0.912,"2018-12-16T13:00:00","Cardinals at Falcons",NA,954,142,62,176.89517,65,1193,2259,"2018-08-24T21:53:42Z","QRCODE",FALSE,"441 M.L.K. Jr Dr NW",TRUE,"30313","Atlanta, GA 30313","America/New_York","Atlanta, GA",18,"Atlanta","US","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",0,419590,0,"Mercedes-Benz Stadium","GA",0.76958936,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"143","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Green Bay Packers at Chicago Bears","2018-12-16T22:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","nfl",4347002,"","2018-04-20T00:47:32",0.868,0.971,"2018-12-16T12:00:00","Packers at Bears",NA,91,434,183,515.2747,258,1350,1374,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1410 S. Museum Campus Drive",TRUE,"60605","Chicago, IL 60605","America/Chicago","Chicago, IL",8,"Chicago","US","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",602,31,0,"Soldier Field","IL",0.940013,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"144","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Detroit Lions at Buffalo Bills","2018-12-16T22:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","nfl",4347057,"","2018-04-20T00:47:43",0.812,0.896,"2018-12-16T13:00:00","Lions at Bills",NA,1244,56,16,75.81753,18,636,1911,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Bills Drive",TRUE,"14127","Orchard Park, NY 14127","America/New_York","Orchard Park, NY",6,"Orchard Park","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",514,1135,0,"New Era Field","NY",0.8815085,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"145","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Dallas Cowboys at Indianapolis Colts","2018-12-16T22:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","nfl",4346955,"","2018-04-20T00:47:20",0.835,0.942,"2018-12-16T13:00:00","Cowboys at Colts",NA,469,261,131,309.47336,119,1981,1108,"2018-08-24T21:53:42Z","QRCODE",FALSE,"500 South Capitol Avenue",TRUE,"46225","Indianapolis, IN 46225","America/Indiana/Indianapolis","Indianapolis, IN",12,"Indianapolis","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",527,1130,0,"Lucas Oil Stadium","IN",0.9071682,39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"146","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Tampa Bay Buccaneers at Baltimore Ravens","2018-12-16T22:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","nfl",4347066,"","2018-04-20T00:47:44",0.776,0.855,"2018-12-16T13:00:00","Buccaneers at Ravens",NA,713,96,33,124.44039,35,572,2147,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1101 Russell St",TRUE,"21230","Baltimore, MD 21230","America/New_York","Baltimore, MD",6,"Baltimore","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",512,1121,0,"M&T Bank Stadium","MD",0.8927189,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"147","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Washington Redskins at Jacksonville Jaguars","2018-12-16T22:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","nfl",4346945,"","2018-04-20T00:47:18",0.771,0.852,"2018-12-16T13:00:00","Redskins at Jaguars",NA,640,119,53,149.80624,56,654,1105,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Everbank Field Dr",TRUE,"32202","Jacksonville, FL 32202","America/New_York","Jacksonville, FL",7,"Jacksonville","US","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",561,5178,0,"TIAA Bank Field","FL",0.83759147,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"148","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Miami Dolphins at Minnesota Vikings","2018-12-16T22:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","nfl",4347144,"","2018-04-20T01:04:05",0.821,0.924,"2018-12-16T12:00:00","Dolphins at Vikings",NA,557,207,105,250.44165,111,1795,1590,"2018-08-24T21:53:42Z","QRCODE",FALSE,"900 South 5th Street",TRUE,"55415","Minneapolis, MN 55415","America/Chicago","Minneapolis, MN",15,"Minneapolis","US","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",0,218451,0,"U.S. Bank Stadium","MN",0.88524246,44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"149","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Tennessee Titans at New York Giants","2018-12-16T22:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","nfl",4346988,"","2018-04-20T00:47:29",0.804,0.916,"2018-12-16T13:00:00","Titans at Giants",NA,924,150,61,191.52165,71,1250,2206,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"150","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00",FALSE,"normal",FALSE,FALSE,"Oakland Raiders at Cincinnati Bengals","2018-12-16T22:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","nfl",4347037,"","2018-04-20T00:47:39",0.806,0.894,"2018-12-16T13:00:00","Raiders at Bengals",NA,580,106,56,123.76724,56,601,1032,"2018-08-24T21:53:42Z","QRCODE",FALSE,"1 Paul Brown Stadium",TRUE,"45202","Cincinnati, OH 45202","America/New_York","Cincinnati, OH",6,"Cincinnati","US","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",515,1124,0,"Paul Brown Stadium","OH",0.86166537,39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"151","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T21:05:00",FALSE,"normal",FALSE,FALSE,"Seattle Seahawks at San Francisco 49ers","2018-12-17T01:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","nfl",4347122,"","2018-04-20T00:47:55",0.837,0.955,"2018-12-16T13:05:00","Seahawks at 49ers",NA,1108,158,62,177.41336,63,2988,2183,"2018-08-24T21:53:42Z","QRCODE",FALSE,"4900 Marie P DeBartolo Way",TRUE,"95054","Santa Clara, CA 95054","America/Los_Angeles","Santa Clara, CA",11,"Santa Clara","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",0,58670,0,"Levi's Stadium","CA",0.95768774,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"152","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-16T21:25:00",FALSE,"normal",FALSE,FALSE,"New England Patriots at Pittsburgh Steelers","2018-12-17T01:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","nfl",4347077,"","2018-04-20T00:47:46",0.858,0.979,"2018-12-16T16:25:00","Patriots at Steelers",NA,633,343,186,431.37915,187,10950,1926,"2018-08-24T21:53:42Z","QRCODE",FALSE,"100 Art Rooney Avenue",TRUE,"15212","Pittsburgh, PA 15212","America/New_York","Pittsburgh, PA",7,"Pittsburgh","US","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",508,1119,0,"Heinz Field","PA",0.9033526,40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"153","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-17T01:20:00",FALSE,"normal",FALSE,FALSE,"Philadelphia Eagles at Los Angeles Rams","2018-12-17T05:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","nfl",4346919,"","2018-04-20T00:47:14",0.821,0.938,"2018-12-16T17:20:00","Eagles at Rams",NA,634,282,121,363.00632,129,1941,1735,"2018-08-24T21:53:42Z","QRCODE",FALSE,"3911 S Figueroa St",TRUE,"90037","Los Angeles, CA 90037","America/Los_Angeles","Los Angeles, CA",9,"Los Angeles","US","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1",0,51012,0,"Los Angeles Memorial Coliseum","CA",0.86898464,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"154","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-18T01:15:00",FALSE,"normal",FALSE,FALSE,"New Orleans Saints at Carolina Panthers","2018-12-18T05:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","nfl",4347035,"","2018-04-20T00:47:38",0.806,0.923,"2018-12-17T20:15:00","Saints at Panthers",NA,464,156,83,223.07759,83,1423,1745,"2018-08-24T21:53:42Z","QRCODE",FALSE,"800 South Mint Street",TRUE,"28202","Charlotte, NC 28202","America/New_York","Charlotte, NC",9,"Charlotte","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",517,1122,0,"Bank of America Stadium","NC",0.8968222,35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"155","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T17:00:00",FALSE,"normal",FALSE,FALSE,"Washington Redskins at Tennessee Titans","2018-12-23T21:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","nfl",4346986,"","2018-04-20T00:47:29",0.768,0.851,"2018-12-23T12:00:00","Redskins at Titans",NA,620,125,35,146.97903,36,780,1569,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Titans Way",TRUE,"37213","Nashville, TN 37213","America/New_York","Nashville, TN",16,"Nashville","US","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",659,1126,0,"Nissan Stadium","TN",0.8546275,36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"156","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Cincinnati Bengals at Cleveland Browns","2018-12-23T22:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","nfl",4346994,"","2018-04-20T00:47:31",0.781,0.884,"2018-12-23T13:00:00","Bengals at Browns",NA,1191,92,38,107.75399,41,757,1765,"2018-08-24T21:53:43Z","QRCODE",FALSE,"100 Alfred Lerner Way",TRUE,"44114","Cleveland, OH 44114","America/New_York","Cleveland, OH",6,"Cleveland","US","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",510,1123,0,"FirstEnergy Stadium","OH",0.86852187,41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"157","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Houston Texans at Philadelphia Eagles","2018-12-23T22:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","nfl",4347013,"","2018-04-20T00:47:35",0.802,0.916,"2018-12-23T13:00:00","Texans at Eagles",NA,513,266,135,316.66666,146,1131,1805,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1020 Pattison Ave",TRUE,"19148","Philadelphia, PA 19148","America/New_York","Philadelphia, PA",13,"Philadelphia","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",504,330,0,"Lincoln Financial Field","PA",0.90542686,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"158","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Green Bay Packers at New York Jets","2018-12-23T22:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","nfl",4346959,"","2018-04-20T00:47:22",0.858,0.991,"2018-12-23T13:00:00","Packers at Jets",NA,761,248,93,283.58212,94,1344,1466,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
