"","date","timestamp","is_open","time_tbd","visible_until_utc","score","type","description","announce_date","id","datetime_tbd","created_at","popularity","status","url","date_tbd","datetime_utc","short_title","title","datetime_local","general_admission","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","median_price","listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","display_location","name","score_venue","extended_address","id_venue","has_upcoming_events","state","popularity_venue","timezone","country","city","postal_code","num_upcoming_events","address","url_venue","slug","name_v2","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"224","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-23T22:00:00",1.001,"nfl","","2018-04-20T00:00:00",4346959,FALSE,"2018-04-20T00:47:22",0.896,"normal","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",FALSE,"2018-12-23T18:00:00","Packers at Jets","Green Bay Packers at New York Jets","2018-12-23T13:00:00",NA,1134,6046,100,312.32385,87,228,843,"QRCODE",FALSE,"2018-08-24T21:53:43Z",501,"East Rutherford, NJ","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073",1587,TRUE,"NJ",0,"America/New_York","US","East Rutherford","07073",18,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","MetLife Stadium",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"225","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-23T22:00:00",0.931,"nfl","","2018-04-20T00:00:00",4347046,FALSE,"2018-04-20T00:47:41",0.841,"normal","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",FALSE,"2018-12-23T18:00:00","Falcons at Panthers","Atlanta Falcons at Carolina Panthers","2018-12-23T13:00:00",NA,1087,678,82,200.09425,82,147,435,"QRCODE",FALSE,"2018-08-24T21:53:43Z",517,"Charlotte, NC","Bank of America Stadium",0.8968222,"Charlotte, NC 28202",1122,TRUE,"NC",0,"America/New_York","US","Charlotte","28202",9,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"226","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-23T22:00:00",0.959,"nfl","","2018-04-20T00:00:00",4347022,FALSE,"2018-04-20T00:47:36",0.869,"normal","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",FALSE,"2018-12-23T18:00:00","Vikings at Lions","Minnesota Vikings at Detroit Lions","2018-12-23T13:00:00",NA,892,1024,79,199.1282,74,173,663,"QRCODE",FALSE,"2018-08-24T21:53:43Z",505,"Detroit, MI","Ford Field",0.9029952,"Detroit, MI 48226",346,TRUE,"MI",0,"America/Detroit","US","Detroit","48226",9,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","ford-field","Ford Field",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"227","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-23T22:00:00",0.916,"nfl","","2018-04-20T00:00:00",4346954,FALSE,"2018-04-20T00:47:20",0.831,"normal","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954",FALSE,"2018-12-23T18:00:00","Giants at Colts","New York Giants at Indianapolis Colts","2018-12-23T13:00:00",NA,1024,1201,35,122.38143,35,101,797,"QRCODE",FALSE,"2018-08-24T21:53:42Z",527,"Indianapolis, IN","Lucas Oil Stadium",0.9071682,"Indianapolis, IN 46225",1130,TRUE,"IN",0,"America/Indiana/Indianapolis","US","Indianapolis","46225",13,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","Lucas Oil Stadium",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"228","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-23T22:00:00",0.956,"nfl","","2018-04-20T00:00:00",4347093,FALSE,"2018-04-20T00:47:50",0.87,"normal","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093",FALSE,"2018-12-23T18:00:00","Bills at Patriots","Buffalo Bills at New England Patriots","2018-12-23T13:00:00",NA,764,1115,167,355.0695,167,283,331,"QRCODE",FALSE,"2018-08-24T21:53:43Z",506,"Foxborough, MA","Gillette Stadium",0.8983344,"Foxborough, MA 02035",33,TRUE,"MA",0,"America/New_York","US","Foxborough","02035",16,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium","Gillette Stadium",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"229","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-12-23T22:00:00",0.985,"nfl","","2018-04-05T00:00:00",4327918,FALSE,"2018-04-05T23:08:46",0.875,"normal","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918",FALSE,"2018-12-23T18:00:00","Buccaneers at Cowboys","Tampa Bay Buccaneers at Dallas Cowboys","2018-12-23T12:00:00",NA,2891,4318,27,284.16968,27,224,4355,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington, TX","AT&T Stadium",0.9751414,"Arlington, TX 76011",4965,TRUE,"TX",0,"America/Chicago","US","Arlington","76011",23,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","AT&T Stadium",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"230","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-24T01:05:00",0.923,"nfl","","2018-04-20T00:00:00",4347097,FALSE,"2018-04-20T00:47:50",0.834,"normal","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097",FALSE,"2018-12-23T21:05:00","Rams at Cardinals","Los Angeles Rams at Arizona Cardinals","2018-12-23T14:05:00",NA,1437,6034,36,151.46098,36,103,1115,"QRCODE",FALSE,"2018-08-24T21:53:43Z",753,"Glendale, AZ","State Farm Stadium",0.93402725,"Glendale, AZ 85305",43,TRUE,"AZ",0,"America/Phoenix","US","Glendale","85305",10,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","State Farm Stadium",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"231","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-24T01:05:00",0.946,"nfl","","2018-04-20T00:00:00",4347106,FALSE,"2018-04-20T00:47:52",0.847,"normal","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106",FALSE,"2018-12-23T21:05:00","Ravens at Chargers","Baltimore Ravens at Los Angeles Chargers","2018-12-23T13:05:00",NA,542,648,128,230.88416,122,200,423,"QRCODE",FALSE,"2018-08-24T21:53:43Z",803,"Carson, CA","StubHub Center",0.7228164,"Carson, CA 90746",52,TRUE,"CA",0,"America/Los_Angeles","US","Carson","90746",16,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"232","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-24T01:05:00",0.984,"nfl","","2018-04-20T00:00:00",4347116,FALSE,"2018-04-20T00:47:54",0.887,"normal","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116",FALSE,"2018-12-23T21:05:00","Bears at 49ers","Chicago Bears at San Francisco 49ers","2018-12-23T13:05:00",NA,1268,2989,92,237.87573,90,219,1183,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0,"Santa Clara, CA","Levi's Stadium",0.95768774,"Santa Clara, CA 95054",58670,TRUE,"CA",0,"America/Los_Angeles","US","Santa Clara","95054",13,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","Levi's Stadium",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"233","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-12-24T01:25:00",0.964,"nfl","","2018-04-20T00:00:00",4346967,FALSE,"2018-04-20T00:47:24",0.853,"normal","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967",FALSE,"2018-12-23T21:25:00","Steelers at Saints","Pittsburgh Steelers at New Orleans Saints","2018-12-23T15:25:00",NA,1410,2400,143,363.47134,143,351,1570,"QRCODE",FALSE,"2018-05-29T20:39:33Z",622,"New Orleans, LA","Mercedes-Benz Superdome",0.8966978,"New Orleans, LA 70112",128,TRUE,"LA",0,"America/Chicago","US","New Orleans","70112",18,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"234","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-24T05:20:00",0.942,"nfl","","2018-04-20T00:00:00",4347121,FALSE,"2018-04-20T00:47:55",0.852,"normal","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121",FALSE,"2018-12-24T01:20:00","Chiefs at Seahawks","Kansas City Chiefs at Seattle Seahawks","2018-12-23T17:20:00",NA,898,1166,112,335.64386,112,305,424,"QRCODE",FALSE,"2018-08-24T21:53:43Z",819,"Seattle, WA","CenturyLink Field",0.87232786,"Seattle, WA 98134",339,TRUE,"WA",0,"America/Los_Angeles","US","Seattle","98134",19,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","CenturyLink Field",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"235","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-25T05:15:00",0.918,"nfl","","2018-04-20T00:00:00",4347150,FALSE,"2018-04-20T01:04:24",0.824,"normal","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150",FALSE,"2018-12-25T01:15:00","Broncos at Raiders","Denver Broncos at Oakland Raiders","2018-12-24T17:15:00",NA,1042,1306,86,211.30215,84,199,695,"QRCODE",FALSE,"2018-08-24T21:53:43Z",807,"Oakland, CA","Oakland-Alameda County Coliseum",0.7817843,"Oakland, CA 94621",14,TRUE,"CA",0,"America/Los_Angeles","US","Oakland","94621",26,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"236","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T21:00:00",0.857,"nfl","","2018-04-20T00:00:00",4346984,FALSE,"2018-04-20T00:47:28",0.781,"normal","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984",FALSE,"2018-12-30T17:00:00","Colts at Titans","Indianapolis Colts at Tennessee Titans","2018-12-30T12:00:00",NA,1050,720,34,144.20035,34,118,584,"QRCODE",FALSE,"2018-08-24T21:53:43Z",659,"Nashville, TN","Nissan Stadium",0.8546275,"Nashville, TN 37213",1126,TRUE,"TN",0,"America/New_York","US","Nashville","37213",15,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","Nissan Stadium",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"237","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.985,"nfl","","2018-04-20T00:00:00",4346934,FALSE,"2018-04-20T00:47:17",0.866,"normal","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934",FALSE,"2018-12-30T18:00:00","Eagles at Redskins","Philadelphia Eagles at Washington Redskins","2018-12-30T13:00:00",NA,1111,1309,115,247.60754,111,224,716,"QRCODE",FALSE,"2018-08-24T21:53:43Z",511,"Landover, MD","FedEx Field",0.9333444,"Landover, MD 20785",35,TRUE,"MD",0,"America/New_York","US","Landover","20785",8,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","FedEx Field",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"238","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.853,"nfl","","2018-04-20T00:00:00",4347065,FALSE,"2018-04-20T00:47:44",0.777,"normal","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065",FALSE,"2018-12-30T18:00:00","Browns at Ravens","Cleveland Browns at Baltimore Ravens","2018-12-30T13:00:00",NA,1365,24148,32,156.24532,32,93,746,"QRCODE",FALSE,"2018-08-24T21:53:43Z",512,"Baltimore, MD","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230",1121,TRUE,"MD",0,"America/New_York","US","Baltimore","21230",8,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"239","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.969,"nfl","","2018-04-20T00:00:00",4347090,FALSE,"2018-04-20T00:47:49",0.876,"normal","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090",FALSE,"2018-12-30T18:00:00","Jets at Patriots","New York Jets at New England Patriots","2018-12-30T13:00:00",NA,798,1796,181,368.17136,167,283,356,"QRCODE",FALSE,"2018-08-24T21:53:43Z",506,"Foxborough, MA","Gillette Stadium",0.8983344,"Foxborough, MA 02035",33,TRUE,"MA",0,"America/New_York","US","Foxborough","02035",16,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium","Gillette Stadium",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"240","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.881,"nfl","","2018-04-20T00:00:00",4347056,FALSE,"2018-04-20T00:47:43",0.794,"normal","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056",FALSE,"2018-12-30T18:00:00","Dolphins at Bills","Miami Dolphins at Buffalo Bills","2018-12-30T13:00:00",NA,1459,584,21,87.23585,21,68,1166,"QRCODE",FALSE,"2018-08-24T21:53:43Z",514,"Orchard Park, NY","New Era Field",0.8815085,"Orchard Park, NY 14127",1135,TRUE,"NY",0,"America/New_York","US","Orchard Park","14127",8,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","New Era Field",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"241","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.888,"nfl","","2018-04-20T00:00:00",4347076,FALSE,"2018-04-20T00:47:46",0.794,"normal","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076",FALSE,"2018-12-30T18:00:00","Bengals at Steelers","Cincinnati Bengals at Pittsburgh Steelers","2018-12-30T13:00:00",NA,1330,123594,77,350.33295,77,168,865,"QRCODE",FALSE,"2018-08-24T21:53:43Z",508,"Pittsburgh, PA","Heinz Field",0.9033526,"Pittsburgh, PA 15212",1119,TRUE,"PA",0,"America/New_York","US","Pittsburgh","15212",12,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","Heinz Field",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"242","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.956,"nfl","","2018-04-20T00:00:00",4347134,FALSE,"2018-04-20T01:04:04",0.86,"normal","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134",FALSE,"2018-12-30T18:00:00","Bears at Vikings","Chicago Bears at Minnesota Vikings","2018-12-30T12:00:00",NA,1113,1791,99,269.20685,99,224,701,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0,"Minneapolis, MN","U.S. Bank Stadium",0.88524246,"Minneapolis, MN 55415",218451,TRUE,"MN",0,"America/Chicago","US","Minneapolis","55415",13,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"243","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.902,"nfl","","2018-04-20T00:00:00",4347012,FALSE,"2018-04-20T00:47:34",0.804,"normal","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012",FALSE,"2018-12-30T18:00:00","Jaguars at Texans","Jacksonville Jaguars at Houston Texans","2018-12-30T12:00:00",NA,1213,2227,56,203.29575,50,156,612,"QRCODE",FALSE,"2018-08-24T21:53:43Z",618,"Houston, TX","NRG Stadium",0.8624192,"Houston, TX 77054",41,TRUE,"TX",0,"America/Chicago","US","Houston","77054",46,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","NRG Stadium",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"244","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",1.024,"nfl","","2018-04-20T00:00:00",4347030,FALSE,"2018-04-20T00:47:37",0.905,"normal","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030",FALSE,"2018-12-30T18:00:00","Cowboys at Giants","Dallas Cowboys at New York Giants","2018-12-30T13:00:00",NA,1265,2690,130,387.96384,130,307,774,"QRCODE",FALSE,"2018-08-24T21:53:43Z",501,"East Rutherford, NJ","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073",1587,TRUE,"NJ",0,"America/New_York","US","East Rutherford","07073",18,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","MetLife Stadium",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"245","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-12-30T22:00:00",0.92,"nfl","","2018-04-20T00:00:00",4346966,FALSE,"2018-04-20T00:47:23",0.814,"normal","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966",FALSE,"2018-12-30T18:00:00","Panthers at Saints","Carolina Panthers at New Orleans Saints","2018-12-30T12:00:00",NA,1711,2400,80,248.72101,80,232,1742,"QRCODE",FALSE,"2018-05-29T20:39:40Z",622,"New Orleans, LA","Mercedes-Benz Superdome",0.8966978,"New Orleans, LA 70112",128,TRUE,"LA",0,"America/Chicago","US","New Orleans","70112",18,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"246","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.945,"nfl","","2018-04-20T00:00:00",4346913,FALSE,"2018-04-20T00:47:13",0.843,"normal","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913",FALSE,"2018-12-30T18:00:00","Lions at Packers","Detroit Lions at Green Bay Packers","2018-12-30T12:00:00",NA,1424,718,144,267.11063,144,235,705,"QRCODE",FALSE,"2018-08-24T21:53:43Z",658,"Green Bay, WI","Lambeau Field",0.92909414,"Green Bay, WI 54304",1125,TRUE,"WI",0,"America/Chicago","US","Green Bay","54304",7,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","Lambeau Field",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"247","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.926,"nfl","","2018-04-20T00:00:00",4346977,FALSE,"2018-04-20T00:47:26",0.834,"normal","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977",FALSE,"2018-12-30T18:00:00","Raiders at Chiefs","Oakland Raiders at Kansas City Chiefs","2018-12-30T12:00:00",NA,1070,797,56,179.76334,56,169,900,"QRCODE",FALSE,"2018-08-24T21:53:43Z",616,"Kansas City, MO","Arrowhead Stadium",0.8827867,"Kansas City, MO 64129",1128,TRUE,"MO",0,"America/Chicago","US","Kansas City","64129",9,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"248","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-30T22:00:00",0.906,"nfl","","2018-04-20T00:00:00",4346925,FALSE,"2018-04-20T00:47:15",0.815,"normal","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925",FALSE,"2018-12-30T18:00:00","Falcons at Buccaneers","Atlanta Falcons at Tampa Bay Buccaneers","2018-12-30T13:00:00",NA,272,546,73,197.85715,58,161,28,"QRCODE",FALSE,"2018-08-24T21:53:43Z",539,"Tampa, FL","Raymond James Stadium",0.86513025,"Tampa, FL 33607",39,TRUE,"FL",0,"America/New_York","US","Tampa","33607",15,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","Raymond James Stadium",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"249","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-31T01:25:00",0.918,"nfl","","2018-04-20T00:00:00",4347147,FALSE,"2018-04-20T01:04:06",0.826,"normal","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147",FALSE,"2018-12-30T21:25:00","Chargers at Broncos","Los Angeles Chargers at Denver Broncos","2018-12-30T14:25:00",NA,954,1210,95,272.49066,94,208,214,"QRCODE",FALSE,"2018-08-24T21:53:43Z",751,"Denver, CO","Sports Authority Field at Mile High",0.9028296,"Denver, CO 80204",1131,TRUE,"CO",0,"America/Denver","US","Denver","80204",7,"1701 Bryant Street","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"250","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-31T01:25:00",0.93,"nfl","","2018-04-20T00:00:00",4346938,FALSE,"2018-04-20T00:47:17",0.838,"normal","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938",FALSE,"2018-12-30T21:25:00","49ers at Rams","San Francisco 49ers at Los Angeles Rams","2018-12-30T13:25:00",NA,1574,964,73,212.09723,73,169,977,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0,"Los Angeles, CA","Los Angeles Memorial Coliseum",0.86898464,"Los Angeles, CA 90037",51012,TRUE,"CA",0,"America/Los_Angeles","US","Los Angeles","90037",12,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"251","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-31T01:25:00",0.933,"nfl","","2018-04-20T00:00:00",4347120,FALSE,"2018-04-20T00:47:54",0.841,"normal","https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120",FALSE,"2018-12-30T21:25:00","Cardinals at Seahawks","Arizona Cardinals at Seattle Seahawks","2018-12-30T13:25:00",NA,971,1224,108,324.55814,97,289,387,"QRCODE",FALSE,"2018-08-24T21:53:43Z",819,"Seattle, WA","CenturyLink Field",0.87232786,"Seattle, WA 98134",339,TRUE,"WA",0,"America/Los_Angeles","US","Seattle","98134",19,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","CenturyLink Field",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"252","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2019-01-28T00:00:00",0.896,"nfl","","2018-06-20T00:00:00",4418626,FALSE,"2018-06-20T16:00:22",0.756,"normal","https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626",FALSE,"2019-01-27T20:00:00","Pro Bowl","Pro Bowl","2019-01-27T15:00:00",NA,133,10750,67,331.75247,67,176,303,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z",534,"Orlando, FL","Camping World Stadium",0.83229023,"Orlando, FL 32805",3721,TRUE,"FL",0,"America/New_York","US","Orlando","32805",7,"1 Citrus Bowl Place","https://seatgeek.com/venues/camping-world-stadium/tickets","camping-world-stadium","Camping World Stadium",-81.4016,28.5378,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
