"","date","timestamp","time_tbd","visible_until_utc","type","created_at","announce_date","url","id","date_tbd","is_open","short_title","popularity","title","score","datetime_tbd","datetime_local","datetime_utc","status","description","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","url_venue","postal_code","has_upcoming_events","score_venue","address","id_venue","city","popularity_venue","timezone","state","display_location","extended_address","num_upcoming_events","country","slug","name_v2","metro_code","name","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"179","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-09T22:00:00","nfl","2018-04-20T00:47:17","2018-04-20T00:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",4346935,FALSE,FALSE,"Giants at Redskins",0.9,"New York Giants at Washington Redskins",0.983,FALSE,"2018-12-09T13:00:00","2018-12-09T18:00:00","normal","",NA,181,1032,497,207.13481,100,93,1116,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/fedex-field/tickets","20785",TRUE,0.9333444,"1600 Fedex Way",35,"Landover",0,"America/New_York","MD","Landover, MD","Landover, MD 20785",7,"US","fedex-field","FedEx Field",511,"FedEx Field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"180","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-09T22:00:00","nfl","2018-04-20T00:47:35","2018-04-20T00:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",4347014,FALSE,FALSE,"Colts at Texans",0.854,"Indianapolis Colts at Houston Texans",0.928,FALSE,"2018-12-09T12:00:00","2018-12-09T18:00:00","normal","",NA,134,1074,589,180.10527,37,36,2227,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/nrg-stadium/tickets","77054",TRUE,0.8624192,"1 Reliant Park",41,"Houston",0,"America/Chicago","TX","Houston, TX","Houston, TX 77054",44,"US","nrg-stadium","NRG Stadium",618,"NRG Stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"181","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-09T22:00:00","nfl","2018-04-20T00:47:43","2018-04-20T00:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",4347059,FALSE,FALSE,"Jets at Bills",0.822,"New York Jets at Buffalo Bills",0.879,FALSE,"2018-12-09T13:00:00","2018-12-09T18:00:00","normal","",NA,70,1498,1201,91.79933,25,21,636,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/new-era-field/tickets","14127",TRUE,0.8815085,"1 Bills Drive",1135,"Orchard Park",0,"America/New_York","NY","Orchard Park, NY","Orchard Park, NY 14127",7,"US","new-era-field","New Era Field",514,"New Era Field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"182","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-10T01:05:00","nfl","2018-04-20T00:47:52","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",4347107,FALSE,FALSE,"Bengals at Chargers",0.858,"Cincinnati Bengals at Los Angeles Chargers",0.941,FALSE,"2018-12-09T13:05:00","2018-12-09T21:05:00","normal","",NA,196,566,489,213.6585,115,103,582,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/stubhub-center/tickets","90746",TRUE,0.7228164,"18400 Avalon Blvd",52,"Carson",0,"America/Los_Angeles","CA","Carson, CA","Carson, CA 90746",16,"US","stubhub-center","StubHub Center",803,"StubHub Center",33.8643,-118.261,NA,NA,NA
"183","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-10T01:05:00","nfl","2018-04-20T00:47:53","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",4347114,FALSE,FALSE,"Broncos at 49ers",0.886,"Denver Broncos at San Francisco 49ers",0.965,FALSE,"2018-12-09T13:05:00","2018-12-09T21:05:00","normal","",NA,221,1139,975,246.06052,99,98,2989,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/levi-s-stadium/tickets","95054",TRUE,0.95768774,"4900 Marie P DeBartolo Way",58670,"Santa Clara",0,"America/Los_Angeles","CA","Santa Clara, CA","Santa Clara, CA 95054",13,"US","levi-s-stadium","Levi's Stadium",0,"Levi's Stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"184","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-10T01:25:00","nfl","2018-04-20T00:47:51","2018-04-20T00:00:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",4347099,FALSE,FALSE,"Lions at Cardinals",0.868,"Detroit Lions at Arizona Cardinals",0.935,FALSE,"2018-12-09T14:25:00","2018-12-09T21:25:00","normal","",NA,99,1326,1069,116.177734,29,29,613,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",TRUE,0.93402725,"1 Cardinals Drive",43,"Glendale",0,"America/Phoenix","AZ","Glendale, AZ","Glendale, AZ 85305",9,"US","state-farm-stadium","State Farm Stadium",753,"State Farm Stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"185","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-10T01:25:00","nfl","2018-04-05T23:08:46","2018-04-05T00:00:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",4327919,FALSE,TRUE,"Eagles at Cowboys",0.902,"Philadelphia Eagles at Dallas Cowboys",0.988,FALSE,"2018-12-09T15:25:00","2018-12-09T21:25:00","normal","",NA,360,2523,3095,436.0126,48,48,4309,"QRCODE",FALSE,"2018-04-17T22:02:33Z","https://seatgeek.com/venues/at-t-stadium/tickets","76011",TRUE,0.9751414,"1 AT&T Way",4965,"Arlington",0,"America/Chicago","TX","Arlington, TX","Arlington, TX 76011",22,"US","at-t-stadium","AT&T Stadium",623,"AT&T Stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"186","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-10T05:20:00","nfl","2018-04-20T01:04:24","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",4347151,FALSE,FALSE,"Steelers at Raiders",0.868,"Pittsburgh Steelers at Oakland Raiders",0.947,FALSE,"2018-12-09T17:20:00","2018-12-10T01:20:00","normal","",NA,366,793,509,393.9332,182,182,1038,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","94621",TRUE,0.7817843,"7000 Coliseum Way",14,"Oakland",0,"America/Los_Angeles","CA","Oakland, CA","Oakland, CA 94621",22,"US","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",807,"Oakland-Alameda County Coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"187","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-11T05:15:00","nfl","2018-04-20T00:47:55","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",4347123,FALSE,FALSE,"Vikings at Seahawks",0.873,"Minnesota Vikings at Seattle Seahawks",0.954,FALSE,"2018-12-10T17:15:00","2018-12-11T01:15:00","normal","",NA,342,795,346,367.5029,142,128,1341,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/centurylink-field/tickets","98134",TRUE,0.87232786,"800 Occidental Ave S",339,"Seattle",0,"America/Los_Angeles","WA","Seattle, WA","Seattle, WA 98134",12,"US","centurylink-field","CenturyLink Field",819,"CenturyLink Field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"188","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-14T05:20:00","nfl","2018-04-20T00:47:26","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",4346978,FALSE,FALSE,"Chargers at Chiefs",0.821,"Los Angeles Chargers at Kansas City Chiefs",0.893,FALSE,"2018-12-13T19:20:00","2018-12-14T01:20:00","normal","",NA,120,1091,914,139.72867,38,38,700,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/arrowhead-stadium/tickets","64129",TRUE,0.8827867,"1 Arrowhead Drive",1128,"Kansas City",0,"America/Chicago","MO","Kansas City, MO","Kansas City, MO 64129",9,"US","arrowhead-stadium","Arrowhead Stadium",616,"Arrowhead Stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"189","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T01:30:00","nfl","2018-04-20T00:47:35","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",4347015,FALSE,FALSE,"Texans at Jets",0.863,"Houston Texans at New York Jets",0.941,FALSE,"2018-12-15T16:30:00","2018-12-15T21:30:00","normal","",NA,NA,NA,1197,134.92,29,29,918,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/metlife-stadium/tickets","07073",TRUE,0.94873494,"1 MetLife Stadium Drive",1587,"East Rutherford",0,"America/New_York","NJ","East Rutherford, NJ","East Rutherford, NJ 07073",17,"US","metlife-stadium","MetLife Stadium",501,"MetLife Stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"190","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T01:30:00","nfl","2018-04-20T01:04:04","2018-04-20T00:00:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",4347135,FALSE,FALSE,"Browns at Broncos",0.833,"Cleveland Browns at Denver Broncos",0.895,FALSE,"2018-12-15T14:30:00","2018-12-15T21:30:00","normal","",NA,238,810,148,294.3919,119,84,1204,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","80204",TRUE,0.9028296,"1701 Bryant St.",1131,"Denver",0,"America/Denver","CO","Denver, CO","Denver, CO 80204",6,"US","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",751,"Sports Authority Field at Mile High",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"191","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:41","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",4347047,FALSE,FALSE,"Cardinals at Falcons",0.864,"Arizona Cardinals at Atlanta Falcons",0.932,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,163,1297,1042,194.5739,64,62,1193,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","30313",TRUE,0.76958936,"35 Northside Dr NW",419590,"Atlanta",0,"America/New_York","GA","Atlanta, GA","Atlanta, GA 30313",19,"US","mercedes-benz-stadium","Mercedes-Benz Stadium",0,"Mercedes-Benz Stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"192","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:43","2018-04-20T00:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",4347057,FALSE,FALSE,"Lions at Bills",0.822,"Detroit Lions at Buffalo Bills",0.887,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,65,1517,1206,85.27197,24,17,640,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/new-era-field/tickets","14127",TRUE,0.8815085,"1 Bills Drive",1135,"Orchard Park",0,"America/New_York","NY","Orchard Park, NY","Orchard Park, NY 14127",7,"US","new-era-field","New Era Field",514,"New Era Field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"193","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:20","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",4346955,FALSE,FALSE,"Cowboys at Colts",0.887,"Dallas Cowboys at Indianapolis Colts",0.966,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,230,928,445,284.4247,116,116,1976,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/lucas-oil-stadium/tickets","46225",TRUE,0.9071682,"500 South Capitol Avenue",1130,"Indianapolis",0,"America/Indiana/Indianapolis","IN","Indianapolis, IN","Indianapolis, IN 46225",14,"US","lucas-oil-stadium","Lucas Oil Stadium",527,"Lucas Oil Stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"194","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:32","2018-04-20T00:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",4347002,FALSE,FALSE,"Packers at Bears",0.9,"Green Bay Packers at Chicago Bears",0.987,FALSE,"2018-12-16T12:00:00","2018-12-16T18:00:00","normal","",NA,362,926,163,439.71167,180,163,2225,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/soldier-field/tickets","60605",TRUE,0.940013,"1410 S. Museum Campus Drive",31,"Chicago",0,"America/Chicago","IL","Chicago, IL","Chicago, IL 60605",10,"US","soldier-field","Soldier Field",602,"Soldier Field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"195","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:44","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",4347066,FALSE,FALSE,"Buccaneers at Ravens",0.807,"Tampa Bay Buccaneers at Baltimore Ravens",0.87,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,94,1287,746,126.243965,39,39,607,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",TRUE,0.8927189,"1101 Russell St",1121,"Baltimore",0,"America/New_York","MD","Baltimore, MD","Baltimore, MD 21230",8,"US","m-t-bank-stadium","M&T Bank Stadium",512,"M&T Bank Stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"196","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:18","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945",4346945,FALSE,FALSE,"Redskins at Jaguars",0.788,"Washington Redskins at Jacksonville Jaguars",0.853,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,129,859,648,162.61574,63,63,653,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/everbank-field/tickets","32202",TRUE,0.83759147,"1 Everbank Field Dr",5178,"Jacksonville",0,"America/New_York","FL","Jacksonville, FL","Jacksonville, FL 32202",9,"US","everbank-field","EverBank Field",561,"EverBank Field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"197","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T01:04:05","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",4347144,FALSE,FALSE,"Dolphins at Vikings",0.871,"Miami Dolphins at Minnesota Vikings",0.942,FALSE,"2018-12-16T12:00:00","2018-12-16T18:00:00","normal","",NA,198,1013,651,237.83563,104,99,1623,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/u-s-bank-stadium/tickets","55415",TRUE,0.88524246,"401 Chicago Avenue",218451,"Minneapolis",0,"America/Chicago","MN","Minneapolis, MN","Minneapolis, MN 55415",14,"US","u-s-bank-stadium","U.S. Bank Stadium",0,"U.S. Bank Stadium",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"198","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:39","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",4347037,FALSE,FALSE,"Raiders at Bengals",0.826,"Oakland Raiders at Cincinnati Bengals",0.897,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,103,986,611,120.11456,53,47,601,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/paul-brown-stadium/tickets","45202",TRUE,0.86166537,"1 Paul Brown Stadium",1124,"Cincinnati",0,"America/New_York","OH","Cincinnati, OH","Cincinnati, OH 45202",7,"US","paul-brown-stadium","Paul Brown Stadium",515,"Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"199","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-16T22:00:00","nfl","2018-04-20T00:47:29","2018-04-20T00:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",4346988,FALSE,FALSE,"Titans at Giants",0.856,"Tennessee Titans at New York Giants",0.939,FALSE,"2018-12-16T13:00:00","2018-12-16T18:00:00","normal","",NA,180,1435,687,219.83698,79,79,1264,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/metlife-stadium/tickets","07073",TRUE,0.94873494,"1 MetLife Stadium Drive",1587,"East Rutherford",0,"America/New_York","NJ","East Rutherford, NJ","East Rutherford, NJ 07073",17,"US","metlife-stadium","MetLife Stadium",501,"MetLife Stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"200","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-17T01:05:00","nfl","2018-04-20T00:47:55","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",4347122,FALSE,FALSE,"Seahawks at 49ers",0.877,"Seattle Seahawks at San Francisco 49ers",0.959,FALSE,"2018-12-16T13:05:00","2018-12-16T21:05:00","normal","",NA,195,1202,1077,229.94986,96,93,2989,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/levi-s-stadium/tickets","95054",TRUE,0.95768774,"4900 Marie P DeBartolo Way",58670,"Santa Clara",0,"America/Los_Angeles","CA","Santa Clara, CA","Santa Clara, CA 95054",13,"US","levi-s-stadium","Levi's Stadium",0,"Levi's Stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"201","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-12-17T01:25:00","nfl","2018-04-20T00:47:46","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",4347077,FALSE,FALSE,"Patriots at Steelers",0.897,"New England Patriots at Pittsburgh Steelers",0.985,FALSE,"2018-12-16T16:25:00","2018-12-16T21:25:00","normal","",NA,349,1166,679,432.6819,196,196,10750,"QRCODE",FALSE,"2018-08-24T21:53:42Z","https://seatgeek.com/venues/heinz-field/tickets","15212",TRUE,0.9033526,"100 Art Rooney Avenue",1119,"Pittsburgh",0,"America/New_York","PA","Pittsburgh, PA","Pittsburgh, PA 15212",10,"US","heinz-field","Heinz Field",508,"Heinz Field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
