"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","name_v2","name","address","popularity_venue","extended_address","display_location","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","metro_code","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"119","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:43","2018-11-11T13:00:00","2018-11-11T22:00:00",0.859,"2018-11-11T18:00:00","Buffalo Bills at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,FALSE,4347060,FALSE,"Bills at Jets","normal",0.888,NA,163.49257,50,871,942,50,137,1271,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford, NJ","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",17,1587,"metlife-stadium",501,"NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"120","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:31","2018-11-11T13:00:00","2018-11-11T22:00:00",0.829,"2018-11-11T18:00:00","Atlanta Falcons at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,FALSE,4346996,FALSE,"Falcons at Browns","normal",0.844,NA,96.14364,28,1172,1100,28,77,1386,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland, OH","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15",510,"OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"121","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:13","2018-11-11T12:00:00","2018-11-11T22:00:00",0.884,"2018-11-11T18:00:00","Miami Dolphins at Green Bay Packers","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,FALSE,4346912,FALSE,"Dolphins at Packers","normal",0.906,NA,430.81296,237,1197,139,168,406,555,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Chicago","Lambeau Field","Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","Green Bay, WI","Green Bay",TRUE,"US","54304","https://seatgeek.com/venues/lambeau-field/tickets",6,1125,"lambeau-field",658,"WI",0.92909414,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"122","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:56","2018-11-11T13:05:00","2018-11-12T01:05:00",0.842,"2018-11-11T21:05:00","Los Angeles Chargers at Oakland Raiders","nfl","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,FALSE,4347130,FALSE,"Chargers at Raiders","normal",0.868,NA,200.92741,82,629,496,82,187,819,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","Oakland, CA","Oakland",TRUE,"US","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",24,14,"oakland-alameda-county-coliseum",807,"CA",0.7817843,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"123","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:14","2018-11-11T13:25:00","2018-11-12T01:25:00",0.859,"2018-11-11T21:25:00","Seattle Seahawks at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,FALSE,4346920,FALSE,"Seahawks at Rams","normal",0.886,NA,191.80295,49,922,746,51,146,1465,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles, CA","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",11,51012,"los-angeles-memorial-coliseum-1",0,"CA",0.86898464,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"124","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-08-23T20:13:51","2018-11-11T19:00:00","2018-11-12T04:00:00",0.521,"2018-11-12T00:00:00","Alex G with Half Waif","concert","2018-08-23T00:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,FALSE,4500554,FALSE,"Alex G with Half Waif","normal",0.459,TRUE,255.83333,104,569,6,NA,249,1,NA,NA,NA,"America/New_York","Crowbar","Crowbar","1812 North 17th Street",0,"Tampa, FL 33605","Tampa, FL","Tampa",TRUE,"US","33605","https://seatgeek.com/venues/crowbar-2/tickets",31,3160,"crowbar-2",539,"FL",0.42424366,-82.4406,27.9608,NA,NA,NA
"125","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:38","2018-11-11T20:20:00","2018-11-12T05:20:00",0.91,"2018-11-12T01:20:00","Dallas Cowboys at Philadelphia Eagles","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,FALSE,4347031,FALSE,"Cowboys at Eagles","normal",0.946,NA,807.2911,210,126803,426,155,466,1020,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Lincoln Financial Field","Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","Philadelphia, PA","Philadelphia",TRUE,"US","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",16,330,"lincoln-financial-field",504,"PA",0.90542686,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"126","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:54","2018-11-12T17:15:00","2018-11-13T05:15:00",0.875,"2018-11-13T01:15:00","New York Giants at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,FALSE,4347117,FALSE,"Giants at 49ers","normal",0.908,NA,235.40332,88,3713,1024,87,207,1177,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara, CA","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",12,58670,"levi-s-stadium",0,"CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"127","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:56","2018-11-15T17:20:00","2018-11-16T05:20:00",0.912,"2018-11-16T01:20:00","Green Bay Packers at Seattle Seahawks","nfl","2018-04-20T00:00:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,FALSE,4347126,FALSE,"Packers at Seahawks","normal",0.951,NA,520.9086,254,1809,197,243,426,570,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","CenturyLink Field","CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","Seattle, WA","Seattle",TRUE,"US","98134","https://seatgeek.com/venues/centurylink-field/tickets",18,339,"centurylink-field",819,"WA",0.87232786,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"128","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-02-28T15:00:12","2018-11-17T16:00:00","2018-11-18T02:00:00",0.54,"2018-11-17T22:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",FALSE,FALSE,4281956,FALSE,"South Alabama at Louisiana","normal",0.511,NA,64.5125,54,103,80,53,57,37,NA,NA,NA,"America/Chicago","Cajun Field","Cajun Field","201 Rhienhardt Drive",0,"Lafayette, LA 70506","Lafayette, LA","Lafayette",TRUE,"US","70506","https://seatgeek.com/venues/cajun-field/tickets",5,2796,"cajun-field",642,"LA",0.43303972,-92.04,30.22,NA,NA,NA
"129","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:45","2018-11-18T13:00:00","2018-11-18T22:00:00",0.802,"2018-11-18T18:00:00","Cincinnati Bengals at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,FALSE,4347068,FALSE,"Bengals at Ravens","normal",0.826,NA,130.44127,39,550,664,39,104,1265,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore, MD","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium",512,"MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"130","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:41","2018-11-18T13:00:00","2018-11-18T22:00:00",0.918,"2018-11-18T18:00:00","Dallas Cowboys at Atlanta Falcons","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,FALSE,4347049,FALSE,"Cowboys at Falcons","normal",0.95,NA,449.57687,209,2149,657,191,373,1045,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Mercedes-Benz Stadium","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW",0,"Atlanta, GA 30313","Atlanta, GA","Atlanta",TRUE,"US","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",19,419590,"mercedes-benz-stadium",0,"GA",0.76958936,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"131","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:32","2018-11-18T12:00:00","2018-11-18T22:00:00",0.868,"2018-11-18T18:00:00","Minnesota Vikings at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",FALSE,FALSE,4347005,FALSE,"Vikings at Bears","normal",0.901,NA,328.3908,118,1196,174,118,283,913,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Chicago","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago, IL","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",11,31,"soldier-field",602,"IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"132","2018-09-17","2018-09-17_16.00.12",TRUE,"","2018-04-20T00:47:25","2018-11-18T12:00:00","2018-11-18T22:00:00",0.873,"2018-11-18T18:00:00","Philadelphia Eagles at New Orleans Saints","nfl","2018-04-20T00:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",FALSE,FALSE,4346969,FALSE,"Eagles at Saints","normal",0.9,NA,384.75742,167,3000,1385,167,360,1263,"2018-05-29T20:39:16Z","QRCODE",FALSE,"America/Chicago","Mercedes-Benz Superdome","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","New Orleans, LA","New Orleans",TRUE,"US","70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",17,128,"mercedes-benz-superdome",622,"LA",0.8966978,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"133","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:37","2018-11-18T13:00:00","2018-11-18T22:00:00",0.871,"2018-11-18T18:00:00","Carolina Panthers at Detroit Lions","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",FALSE,FALSE,4347025,FALSE,"Panthers at Lions","normal",0.894,NA,162.8438,67,2393,717,64,136,992,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Detroit","Ford Field","Ford Field","2000 Brush St.",0,"Detroit, MI 48226","Detroit, MI","Detroit",TRUE,"US","48226","https://seatgeek.com/venues/ford-field/tickets",9,346,"ford-field",505,"MI",0.9029952,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"134","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:22","2018-11-18T13:00:00","2018-11-18T22:00:00",0.819,"2018-11-18T18:00:00","Tennessee Titans at Indianapolis Colts","nfl","2018-04-20T00:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",FALSE,FALSE,4346957,FALSE,"Titans at Colts","normal",0.837,NA,105.67612,28,440,741,28,86,1106,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Indiana/Indianapolis","Lucas Oil Stadium","Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","Indianapolis, IN","Indianapolis",TRUE,"US","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",12,1130,"lucas-oil-stadium",527,"IN",0.9071682,-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"135","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:16","2018-11-18T13:00:00","2018-11-18T22:00:00",0.858,"2018-11-18T18:00:00","Tampa Bay Buccaneers at New York Giants","nfl","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",FALSE,FALSE,4346929,FALSE,"Buccaneers at Giants","normal",0.891,NA,246.02103,100,1488,666,99,191,1192,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford, NJ","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",17,1587,"metlife-stadium",501,"NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"136","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:17","2018-11-18T13:00:00","2018-11-18T22:00:00",0.867,"2018-11-18T18:00:00","Houston Texans at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",FALSE,FALSE,4346939,FALSE,"Texans at Redskins","normal",0.894,NA,174.65352,82,928,837,81,157,1170,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover, MD","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",7,35,"fedex-field",511,"MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"137","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:52","2018-11-18T13:05:00","2018-11-19T01:05:00",0.884,"2018-11-18T21:05:00","Denver Broncos at Los Angeles Chargers","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",FALSE,FALSE,4347110,FALSE,"Broncos at Chargers","normal",0.927,NA,306.94553,186,766,312,164,260,511,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","StubHub Center","StubHub Center","18400 Avalon Blvd",0,"Carson, CA 90746","Carson, CA","Carson",TRUE,"US","90746","https://seatgeek.com/venues/stubhub-center/tickets",16,52,"stubhub-center",803,"CA",0.7228164,-118.261,33.8643,NA,NA,NA
"138","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:51","2018-11-18T14:05:00","2018-11-19T01:05:00",0.887,"2018-11-18T21:05:00","Oakland Raiders at Arizona Cardinals","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",FALSE,FALSE,4347100,FALSE,"Raiders at Cardinals","normal",0.914,NA,529.2931,105,123986,464,105,244,866,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Phoenix","State Farm Stadium","State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","Glendale, AZ","Glendale",TRUE,"US","85305","https://seatgeek.com/venues/state-farm-stadium/tickets",10,43,"state-farm-stadium",753,"AZ",0.93402725,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"139","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:19","2018-11-18T20:20:00","2018-11-19T05:20:00",0.834,"2018-11-19T01:20:00","Pittsburgh Steelers at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",FALSE,FALSE,4346947,FALSE,"Steelers at Jaguars","normal",0.87,NA,375.54947,164,1020,475,151,321,722,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","EverBank Field","EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville, FL","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/everbank-field/tickets",9,5178,"everbank-field",561,"FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"140","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T01:04:04","2018-11-19T19:15:00","2018-11-20T05:15:00",0.848,"2018-11-20T01:15:00","Kansas City Chiefs at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",FALSE,FALSE,4347137,FALSE,"Chiefs at Rams","normal",0.88,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Mexico_City","Estadio Azteca","Estadio Azteca","Calzada de Tlalpan 3665",0,"Mexico City, Mexico","Mexico City, Mexico","Mexico City",TRUE,"Mexico","04650","https://seatgeek.com/venues/estadio-azteca-2/tickets",1,41952,"estadio-azteca-2",0,NA,0,-99.15,19.3,NA,NA,NA
"141","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:36","2018-11-22T12:30:00","2018-11-22T21:30:00",0.88,"2018-11-22T17:30:00","Chicago Bears at Detroit Lions","nfl","2018-04-20T00:00:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",FALSE,FALSE,4347024,FALSE,"Bears at Lions","normal",0.91,NA,218.94003,97,2393,667,97,180,909,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Detroit","Ford Field","Ford Field","2000 Brush St.",0,"Detroit, MI 48226","Detroit, MI","Detroit",TRUE,"US","48226","https://seatgeek.com/venues/ford-field/tickets",9,346,"ford-field",505,"MI",0.9029952,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"142","2018-09-17","2018-09-17_16.00.12",TRUE,"","2018-04-05T23:08:47","2018-11-22T15:30:00","2018-11-23T01:30:00",0.915,"2018-11-22T21:30:00","Washington Redskins at Dallas Cowboys","nfl","2018-04-05T00:00:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",FALSE,FALSE,4327921,FALSE,"Redskins at Cowboys","normal",0.958,NA,392.161,34,4339,3124,34,324,2421,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington, TX","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",21,4965,"at-t-stadium",623,"TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"143","2018-09-17","2018-09-17_16.00.12",TRUE,"","2018-04-20T00:47:24","2018-11-22T19:20:00","2018-11-23T05:20:00",0.839,"2018-11-23T01:20:00","Atlanta Falcons at New Orleans Saints","nfl","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",FALSE,FALSE,4346968,FALSE,"Falcons at Saints","normal",0.871,NA,317.56635,119,4200,1409,119,296,1253,"2018-05-29T20:39:22Z","QRCODE",FALSE,"America/Chicago","Mercedes-Benz Superdome","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","New Orleans, LA","New Orleans",TRUE,"US","70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",17,128,"mercedes-benz-superdome",622,"LA",0.8966978,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"144","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-02-28T15:00:16","2018-11-23T14:00:00","2018-11-24T00:00:00",0.372,"2018-11-23T20:00:00","Coastal Carolina Chanticleers at South Alabama Jaguars Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",FALSE,FALSE,4281983,FALSE,"Coastal Carolina at South Alabama","normal",0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"America/Chicago","Ladd Peebles Stadium","Ladd Peebles Stadium","1621 Virginia St.",0,"Mobile, AL 36604","Mobile, AL","Mobile",TRUE,"US","36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",6,3716,"ladd-peebles-stadium",686,"AL",0.50177634,-88.0761,30.6748,NA,NA,NA
"145","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:39","2018-11-25T13:00:00","2018-11-25T22:00:00",0.829,"2018-11-25T18:00:00","Cleveland Browns at Cincinnati Bengals","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",FALSE,FALSE,4347039,FALSE,"Browns at Bengals","normal",0.866,NA,126.78218,51,11944,606,51,97,909,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Paul Brown Stadium","Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","Cincinnati, OH","Cincinnati",TRUE,"US","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",7,1124,"paul-brown-stadium",515,"OH",0.86166537,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"146","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:43","2018-11-25T13:00:00","2018-11-25T22:00:00",0.824,"2018-11-25T18:00:00","Jacksonville Jaguars at Buffalo Bills","nfl","2018-04-20T00:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",FALSE,FALSE,4347058,FALSE,"Jaguars at Bills","normal",0.853,NA,98.26007,30,639,1092,29,78,1487,"2018-08-24T21:53:41Z","QRCODE",FALSE,"America/New_York","New Era Field","New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","Orchard Park, NY","Orchard Park",TRUE,"US","14127","https://seatgeek.com/venues/new-era-field/tickets",7,1135,"new-era-field",514,"NY",0.8815085,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"147","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:14","2018-11-25T13:00:00","2018-11-25T22:00:00",0.889,"2018-11-25T18:00:00","New York Giants at Philadelphia Eagles","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",FALSE,FALSE,4346918,FALSE,"Giants at Eagles","normal",0.93,NA,413.29355,166,1239,419,141,350,1046,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Lincoln Financial Field","Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","Philadelphia, PA","Philadelphia",TRUE,"US","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",16,330,"lincoln-financial-field",504,"PA",0.90542686,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"148","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:50","2018-11-25T13:00:00","2018-11-25T22:00:00",0.908,"2018-11-25T18:00:00","New England Patriots at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",FALSE,FALSE,4347098,FALSE,"Patriots at Jets","normal",0.957,NA,310.5,108,6034,738,101,261,1160,"2018-08-24T21:53:41Z","QRCODE",FALSE,"America/New_York","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford, NJ","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",17,1587,"metlife-stadium",501,"NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"149","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:44","2018-11-25T13:00:00","2018-11-25T22:00:00",0.814,"2018-11-25T18:00:00","Oakland Raiders at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",FALSE,FALSE,4347067,FALSE,"Raiders at Ravens","normal",0.847,NA,179.66156,66,722,588,66,138,1144,"2018-08-24T21:53:41Z","QRCODE",FALSE,"America/New_York","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore, MD","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium",512,"MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
