"","date","timestamp","type","is_open","datetime_tbd","announce_date","score","datetime_utc","datetime_local","id","url","popularity","title","time_tbd","status","created_at","short_title","description","date_tbd","visible_until_utc","general_admission","lowest_price","lowest_price_good_deals","average_price","listing_count","highest_price","visible_listing_count","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","display_location","address","city","metro_code","state","score_venue","country","name","has_upcoming_events","id_venue","url_venue","popularity_venue","timezone","extended_address","slug","name_v2","postal_code","num_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"98","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.871,"2018-11-25T18:00:00","2018-11-25T13:00:00",4347067,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",0.81,"Oakland Raiders at Baltimore Ravens",FALSE,"normal","2018-04-20T00:47:44","Raiders at Ravens","",FALSE,"2018-11-25T22:00:00",NA,67,67,179.2296,527,837,1866,140,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Baltimore, MD","1101 Russell St","Baltimore",512,"MD",0.8927189,"US","M&T Bank Stadium",TRUE,1121,"https://seatgeek.com/venues/m-t-bank-stadium/tickets",0,"America/New_York","Baltimore, MD 21230","m-t-bank-stadium","M&T Bank Stadium","21230",6,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"99","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.913,"2018-11-25T18:00:00","2018-11-25T13:00:00",4347125,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",0.844,"Seattle Seahawks at Carolina Panthers",FALSE,"normal","2018-04-20T00:47:55","Seahawks at Panthers","",FALSE,"2018-11-25T22:00:00",NA,91,80,214.66273,424,996,1660,165,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Charlotte, NC","800 South Mint Street","Charlotte",517,"NC",0.8968222,"US","Bank of America Stadium",TRUE,1122,"https://seatgeek.com/venues/bank-of-america-stadium/tickets",0,"America/New_York","Charlotte, NC 28202","bank-of-america-stadium","Bank of America Stadium","28202",8,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"100","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.981,"2018-11-25T18:00:00","2018-11-25T13:00:00",4347098,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",0.895,"New England Patriots at New York Jets",FALSE,"normal","2018-04-20T00:47:50","Patriots at Jets","",FALSE,"2018-11-25T22:00:00",NA,126,116,326.15573,655,6034,1438,270,"QRCODE",FALSE,"2018-08-24T21:53:41Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"101","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.885,"2018-11-25T18:00:00","2018-11-25T13:00:00",4346928,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",0.82,"San Francisco 49ers at Tampa Bay Buccaneers",FALSE,"normal","2018-04-20T00:47:15","49ers at Buccaneers","",FALSE,"2018-11-25T22:00:00",NA,82,77,211.40741,27,434,742,182,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Tampa, FL","4201 North Dale Mabry Highway","Tampa",539,"FL",0.86513025,"US","Raymond James Stadium",TRUE,39,"https://seatgeek.com/venues/raymond-james-stadium/tickets",0,"America/New_York","Tampa, FL 33607","raymond-james-stadium","Raymond James Stadium","33607",15,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"102","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.878,"2018-11-25T18:00:00","2018-11-25T13:00:00",4346956,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",0.823,"Miami Dolphins at Indianapolis Colts",FALSE,"normal","2018-04-20T00:47:21","Dolphins at Colts","",FALSE,"2018-11-25T22:00:00",NA,33,33,117.34516,620,936,1288,93,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Indianapolis, IN","500 South Capitol Avenue","Indianapolis",527,"IN",0.9071682,"US","Lucas Oil Stadium",TRUE,1130,"https://seatgeek.com/venues/lucas-oil-stadium/tickets",0,"America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium","Lucas Oil Stadium","46225",11,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"103","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.894,"2018-11-25T21:05:00","2018-11-25T13:05:00",4347109,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",0.822,"Arizona Cardinals at Los Angeles Chargers",FALSE,"normal","2018-04-20T00:47:52","Cardinals at Chargers","",FALSE,"2018-11-26T01:05:00",NA,110,99,208.98468,522,660,811,188,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Carson, CA","18400 Avalon Blvd","Carson",803,"CA",0.7228164,"US","StubHub Center",TRUE,52,"https://seatgeek.com/venues/stubhub-center/tickets",0,"America/Los_Angeles","Carson, CA 90746","stubhub-center","StubHub Center","90746",10,-118.261,33.8643,NA,NA,NA
"104","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.935,"2018-11-25T21:25:00","2018-11-25T14:25:00",4347143,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",0.868,"Pittsburgh Steelers at Denver Broncos",FALSE,"normal","2018-04-20T01:04:05","Steelers at Broncos","",FALSE,"2018-11-26T01:25:00",NA,217,142,474.33112,151,1632,1770,392,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Denver, CO","1701 Bryant St.","Denver",751,"CO",0.9028296,"US","Sports Authority Field at Mile High",TRUE,1131,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0,"America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","80204",6,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"105","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.947,"2018-11-26T01:20:00","2018-11-25T19:20:00",4347133,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",0.874,"Green Bay Packers at Minnesota Vikings",FALSE,"normal","2018-04-20T01:04:04","Packers at Vikings","",FALSE,"2018-11-26T05:20:00",NA,247,240,521.50323,465,3678,1536,424,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Minneapolis, MN","401 Chicago Avenue","Minneapolis",0,"MN",0.88524246,"US","U.S. Bank Stadium",TRUE,218451,"https://seatgeek.com/venues/u-s-bank-stadium/tickets",0,"America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium","U.S. Bank Stadium","55415",15,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"106","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.865,"2018-11-27T01:15:00","2018-11-26T19:15:00",4347017,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",0.795,"Tennessee Titans at Houston Texans",FALSE,"normal","2018-04-20T00:47:36","Titans at Texans","",FALSE,"2018-11-27T05:15:00",NA,37,37,170.04,800,962,1897,139,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Houston, TX","1 Reliant Park","Houston",618,"TX",0.8624192,"US","NRG Stadium",TRUE,41,"https://seatgeek.com/venues/nrg-stadium/tickets",0,"America/Chicago","Houston, TX 77054","nrg-stadium","NRG Stadium","77054",42,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"107","2018-10-10","2018-10-10_11.05.12","nfl",TRUE,FALSE,"2018-04-05T00:00:00",0.998,"2018-11-30T01:20:00","2018-11-29T19:20:00",4327920,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",0.906,"New Orleans Saints at Dallas Cowboys",FALSE,"normal","2018-04-05T23:08:47","Saints at Cowboys","",FALSE,"2018-11-30T05:20:00",NA,38,38,393.76883,2617,3055,2150,325,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","Arlington, TX","1 AT&T Way","Arlington",623,"TX",0.9751414,"US","AT&T Stadium",TRUE,4965,"https://seatgeek.com/venues/at-t-stadium/tickets",0,"America/Chicago","Arlington, TX 76011","at-t-stadium","AT&T Stadium","76011",17,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"108","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.911,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347023,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",0.844,"Los Angeles Rams at Detroit Lions",FALSE,"normal","2018-04-20T00:47:36","Rams at Lions","",FALSE,"2018-12-02T22:00:00",NA,64,61,144.20543,516,1197,773,115,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Detroit, MI","2000 Brush St.","Detroit",505,"MI",0.9029952,"US","Ford Field",TRUE,346,"https://seatgeek.com/venues/ford-field/tickets",0,"America/Detroit","Detroit, MI 48226","ford-field","Ford Field","48226",10,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"109","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.883,"2018-12-02T18:00:00","2018-12-02T13:00:00",4346927,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",0.81,"Carolina Panthers at Tampa Bay Buccaneers",FALSE,"normal","2018-04-20T00:47:15","Panthers at Buccaneers","",FALSE,"2018-12-02T22:00:00",NA,76,82,151.71428,21,271,750,144,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Tampa, FL","4201 North Dale Mabry Highway","Tampa",539,"FL",0.86513025,"US","Raymond James Stadium",TRUE,39,"https://seatgeek.com/venues/raymond-james-stadium/tickets",0,"America/New_York","Tampa, FL 33607","raymond-james-stadium","Raymond James Stadium","33607",15,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"110","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.884,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347087,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",0.808,"Buffalo Bills at Miami Dolphins",FALSE,"normal","2018-04-20T00:47:48","Bills at Dolphins","",FALSE,"2018-12-02T22:00:00",NA,68,51,173.10857,175,899,1559,148,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Miami Gardens, FL","347 Don Shula Dr.","Miami Gardens",528,"FL",0.8378203,"US","Hard Rock Stadium",TRUE,29,"https://seatgeek.com/venues/hard-rock-stadium/tickets",0,"America/New_York","Miami Gardens, FL 33056","hard-rock-stadium","Hard Rock Stadium","33056",34,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"111","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.901,"2018-12-02T18:00:00","2018-12-02T12:00:00",4346909,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",0.832,"Arizona Cardinals at Green Bay Packers",FALSE,"normal","2018-04-20T00:47:13","Cardinals at Packers","",FALSE,"2018-12-02T22:00:00",NA,145,140,252.5884,362,721,1611,229,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Green Bay, WI","1265 Lombardi Avenue","Green Bay",658,"WI",0.92909414,"US","Lambeau Field",TRUE,1125,"https://seatgeek.com/venues/lambeau-field/tickets",0,"America/Chicago","Green Bay, WI 54304","lambeau-field","Lambeau Field","54304",5,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"112","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.908,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347108,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",0.836,"Los Angeles Chargers at Pittsburgh Steelers",FALSE,"normal","2018-04-20T00:47:52","Chargers at Steelers","",FALSE,"2018-12-02T22:00:00",NA,89,89,201.26126,666,882,1990,166,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Pittsburgh, PA","100 Art Rooney Avenue","Pittsburgh",508,"PA",0.9033526,"US","Heinz Field",TRUE,1119,"https://seatgeek.com/venues/heinz-field/tickets",0,"America/New_York","Pittsburgh, PA 15212","heinz-field","Heinz Field","15212",7,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"113","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.85,"2018-12-02T18:00:00","2018-12-02T13:00:00",4346946,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946",0.784,"Indianapolis Colts at Jacksonville Jaguars",FALSE,"normal","2018-04-20T00:47:19","Colts at Jaguars","",FALSE,"2018-12-02T22:00:00",NA,47,47,113.29142,676,471,1090,99,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Jacksonville, FL","1 Everbank Field Dr","Jacksonville",561,"FL",0.83759147,"US","TIAA Bank Field",TRUE,5178,"https://seatgeek.com/venues/tiaa-bank-field/tickets",0,"America/New_York","Jacksonville, FL 32202","tiaa-bank-field","TIAA Bank Field","32202",7,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"114","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.915,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347038,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",0.837,"Denver Broncos at Cincinnati Bengals",FALSE,"normal","2018-04-20T00:47:39","Broncos at Bengals","",FALSE,"2018-12-02T22:00:00",NA,54,54,117.1332,518,511,992,101,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Cincinnati, OH","1 Paul Brown Stadium","Cincinnati",515,"OH",0.86166537,"US","Paul Brown Stadium",TRUE,1124,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0,"America/New_York","Cincinnati, OH 45202","paul-brown-stadium","Paul Brown Stadium","45202",6,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"115","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.922,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347048,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",0.85,"Baltimore Ravens at Atlanta Falcons",FALSE,"normal","2018-04-20T00:47:41","Ravens at Falcons","",FALSE,"2018-12-02T22:00:00",NA,76,76,205.92285,700,991,2092,165,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Atlanta, GA","35 Northside Dr NW","Atlanta",0,"GA",0.76958936,"US","Mercedes-Benz Stadium",TRUE,419590,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0,"America/New_York","Atlanta, GA 30313","mercedes-benz-stadium","Mercedes-Benz Stadium","30313",18,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"116","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.943,"2018-12-02T18:00:00","2018-12-02T13:00:00",4347004,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",0.858,"Chicago Bears at New York Giants",FALSE,"normal","2018-04-20T00:47:32","Bears at Giants","",FALSE,"2018-12-02T22:00:00",NA,88,88,237.15973,745,1436,1950,181,"QRCODE",FALSE,"2018-08-24T21:53:41Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"117","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.894,"2018-12-02T18:00:00","2018-12-02T12:00:00",4347156,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",0.818,"Cleveland Browns at Houston Texans",FALSE,"normal","2018-04-20T03:52:35","Browns at Texans","",FALSE,"2018-12-02T22:00:00",NA,44,40,176.86813,546,2225,1547,134,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Houston, TX","1 Reliant Park","Houston",618,"TX",0.8624192,"US","NRG Stadium",TRUE,41,"https://seatgeek.com/venues/nrg-stadium/tickets",0,"America/Chicago","Houston, TX 77054","nrg-stadium","NRG Stadium","77054",44,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"118","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.861,"2018-12-02T20:05:00","2018-12-02T15:05:00",4346989,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",0.793,"New York Jets at Tennessee Titans",FALSE,"normal","2018-04-20T00:47:29","Jets at Titans","",FALSE,"2018-12-03T00:05:00",NA,46,46,164.18721,422,721,1448,151,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Nashville, TN","1 Titans Way","Nashville",659,"TN",0.8546275,"US","Nissan Stadium",TRUE,1126,"https://seatgeek.com/venues/nissan-stadium/tickets",0,"America/New_York","Nashville, TN 37213","nissan-stadium","Nissan Stadium","37213",15,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"119","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.886,"2018-12-02T21:05:00","2018-12-02T13:05:00",4347152,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",0.812,"Kansas City Chiefs at Oakland Raiders",FALSE,"normal","2018-04-20T01:04:24","Chiefs at Raiders","",FALSE,"2018-12-03T01:05:00",NA,81,81,211.59267,491,1267,1627,188,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Oakland, CA","7000 Coliseum Way","Oakland",807,"CA",0.7817843,"US","Oakland-Alameda County Coliseum",TRUE,14,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0,"America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","94621",8,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"120","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.955,"2018-12-02T21:25:00","2018-12-02T16:25:00",4347094,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094",0.878,"Minnesota Vikings at New England Patriots",FALSE,"normal","2018-04-20T00:47:50","Vikings at Patriots","",FALSE,"2018-12-03T01:25:00",NA,268,265,470.78162,174,1224,745,397,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Foxborough, MA","1 Patriot Place","Foxborough",506,"MA",0.8983344,"US","Gillette Stadium",TRUE,33,"https://seatgeek.com/venues/gillette-stadium/tickets",0,"America/New_York","Foxborough, MA 02035","gillette-stadium","Gillette Stadium","02035",13,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"121","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.952,"2018-12-03T01:20:00","2018-12-02T17:20:00",4347124,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124",0.862,"San Francisco 49ers at Seattle Seahawks",FALSE,"normal","2018-04-20T00:47:55","49ers at Seahawks","",FALSE,"2018-12-03T05:20:00",NA,173,137,388.8142,183,990,1675,376,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Seattle, WA","800 Occidental Ave S","Seattle",819,"WA",0.87232786,"US","CenturyLink Field",TRUE,339,"https://seatgeek.com/venues/centurylink-field/tickets",0,"America/Los_Angeles","Seattle, WA 98134","centurylink-field","CenturyLink Field","98134",8,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"122","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.928,"2018-12-04T01:15:00","2018-12-03T20:15:00",4346936,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936",0.842,"Washington Redskins at Philadelphia Eagles",FALSE,"normal","2018-04-20T00:47:17","Redskins at Eagles","",FALSE,"2018-12-04T05:15:00",NA,141,104,297.23636,550,1186,1911,236,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Philadelphia, PA","1020 Pattison Ave","Philadelphia",504,"PA",0.90542686,"US","Lincoln Financial Field",TRUE,330,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0,"America/New_York","Philadelphia, PA 19148","lincoln-financial-field","Lincoln Financial Field","19148",12,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"123","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.821,"2018-12-07T00:20:00","2018-12-06T19:20:00",4346987,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987",0.753,"Jacksonville Jaguars at Tennessee Titans",FALSE,"normal","2018-04-20T00:47:29","Jaguars at Titans","",FALSE,"2018-12-07T04:20:00",NA,38,37,153.90298,536,2271,1521,128,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Nashville, TN","1 Titans Way","Nashville",659,"TN",0.8546275,"US","Nissan Stadium",TRUE,1126,"https://seatgeek.com/venues/nissan-stadium/tickets",0,"America/New_York","Nashville, TN 37213","nissan-stadium","Nissan Stadium","37213",15,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"124","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.888,"2018-12-09T18:00:00","2018-12-09T13:00:00",4346926,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",0.806,"New Orleans Saints at Tampa Bay Buccaneers",FALSE,"normal","2018-04-20T00:47:15","Saints at Buccaneers","",FALSE,"2018-12-09T22:00:00",NA,71,NA,314.22357,492,1574,395,282,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Tampa, FL","4201 North Dale Mabry Highway","Tampa",539,"FL",0.86513025,"US","Raymond James Stadium",TRUE,39,"https://seatgeek.com/venues/raymond-james-stadium/tickets",0,"America/New_York","Tampa, FL 33607","raymond-james-stadium","Raymond James Stadium","33607",15,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"125","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.881,"2018-12-09T18:00:00","2018-12-09T13:00:00",4346995,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995",0.81,"Carolina Panthers at Cleveland Browns",FALSE,"normal","2018-04-20T00:47:31","Panthers at Browns","",FALSE,"2018-12-09T22:00:00",NA,40,40,108.32964,1083,1173,1687,92,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Cleveland, OH","100 Alfred Lerner Way","Cleveland",510,"OH",0.86852187,"US","FirstEnergy Stadium",TRUE,1123,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0,"America/New_York","Cleveland, OH 44114","firstenergy-stadium-15","FirstEnergy Stadium","44114",5,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"126","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.913,"2018-12-09T18:00:00","2018-12-09T12:00:00",4347003,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",0.828,"Los Angeles Rams at Chicago Bears",FALSE,"normal","2018-04-20T00:47:32","Rams at Bears","",FALSE,"2018-12-09T22:00:00",NA,134,128,364.10294,136,2224,1522,275,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Chicago, IL","1410 S. Museum Campus Drive","Chicago",602,"IL",0.940013,"US","Soldier Field",TRUE,31,"https://seatgeek.com/venues/soldier-field/tickets",0,"America/Chicago","Chicago, IL 60605","soldier-field","Soldier Field","60605",7,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"127","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.951,"2018-12-09T18:00:00","2018-12-09T13:00:00",4347086,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",0.854,"New England Patriots at Miami Dolphins",FALSE,"normal","2018-04-20T00:47:48","Patriots at Dolphins","",FALSE,"2018-12-09T22:00:00",NA,192,164,396.70786,89,1137,1527,361,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Miami Gardens, FL","347 Don Shula Dr.","Miami Gardens",528,"FL",0.8378203,"US","Hard Rock Stadium",TRUE,29,"https://seatgeek.com/venues/hard-rock-stadium/tickets",0,"America/New_York","Miami Gardens, FL 33056","hard-rock-stadium","Hard Rock Stadium","33056",34,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"128","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.911,"2018-12-09T18:00:00","2018-12-09T12:00:00",4346910,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",0.834,"Atlanta Falcons at Green Bay Packers",FALSE,"normal","2018-04-20T00:47:13","Falcons at Packers","",FALSE,"2018-12-09T22:00:00",NA,144,133,271.3689,328,1080,1535,235,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Green Bay, WI","1265 Lombardi Avenue","Green Bay",658,"WI",0.92909414,"US","Lambeau Field",TRUE,1125,"https://seatgeek.com/venues/lambeau-field/tickets",0,"America/Chicago","Green Bay, WI 54304","lambeau-field","Lambeau Field","54304",5,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
