"","date","timestamp","datetime_local","time_tbd","status","datetime_utc","description","title","id","url","score","created_at","date_tbd","announce_date","is_open","short_title","type","popularity","datetime_tbd","visible_until_utc","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","display_location","country","extended_address","address","slug","timezone","url_venue","score_venue","state","name","id_venue","city","has_upcoming_events","name_v2","popularity_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"11","2018-09-07","2018-09-07_16.00.44","2018-09-09T14:25:00",FALSE,"normal","2018-09-09T20:25:00","","Seattle Seahawks at Denver Broncos",4347148,"https://seatgeek.com/seahawks-at-broncos-tickets/9-9-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347148",0.923,"2018-04-20T01:04:06",FALSE,"2018-04-20T00:00:00",FALSE,"Seahawks at Broncos","nfl",0.962,FALSE,"2018-09-10T00:25:00",NA,104,969,354.54,NA,NA,104,2783,"QRCODE","2018-08-24T17:02:21Z",FALSE,8,"80204","Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,"Denver",TRUE,"Sports Authority Field at Mile High",0,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"12","2018-09-07","2018-09-07_16.00.44","2018-09-09T16:25:00",FALSE,"normal","2018-09-09T20:25:00","","Dallas Cowboys at Carolina Panthers",4347034,"https://seatgeek.com/cowboys-at-panthers-tickets/9-9-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347034",0.966,"2018-04-20T00:47:38",FALSE,"2018-04-20T00:00:00",FALSE,"Cowboys at Panthers","nfl",0.988,FALSE,"2018-09-10T00:25:00",NA,150,850,496.12,NA,NA,150,11348,"QRCODE","2018-08-24T16:53:30Z",FALSE,10,"28202","Charlotte, NC","US","Charlotte, NC 28202","800 South Mint Street","bank-of-america-stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,"Charlotte",TRUE,"Bank of America Stadium",0,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"13","2018-09-07","2018-09-07_16.00.44","2018-09-09T13:25:00",FALSE,"normal","2018-09-09T20:25:00","","Washington Redskins at Arizona Cardinals",4347105,"https://seatgeek.com/redskins-at-cardinals-tickets/9-9-2018-glendale-arizona-state-farm-stadium/nfl/4347105",0.916,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",FALSE,"Redskins at Cardinals","nfl",0.959,FALSE,"2018-09-10T00:25:00",NA,20,1408,112,NA,NA,20,890,"QRCODE","2018-08-24T17:01:32Z",FALSE,11,"85305","Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"AZ","State Farm Stadium",43,"Glendale",TRUE,"State Farm Stadium",0,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"14","2018-09-07","2018-09-07_16.00.44","2018-09-09T19:20:00",FALSE,"normal","2018-09-10T00:20:00","","Chicago Bears at Green Bay Packers",4346916,"https://seatgeek.com/bears-at-packers-tickets/9-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346916",0.954,"2018-04-20T00:47:14",FALSE,"2018-04-20T00:00:00",FALSE,"Bears at Packers","nfl",0.959,FALSE,"2018-09-10T04:20:00",NA,153,655,347.9,NA,NA,153,1440,"QRCODE","2018-08-24T16:52:08Z",FALSE,8,"54304","Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"WI","Lambeau Field",1125,"Green Bay",TRUE,"Lambeau Field",0,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"15","2018-09-07","2018-09-07_16.00.44","2018-09-10T19:10:00",FALSE,"normal","2018-09-10T23:10:00","","New York Jets at Detroit Lions",4347029,"https://seatgeek.com/jets-at-lions-tickets/9-10-2018-detroit-michigan-ford-field/nfl/4347029",0.925,"2018-04-20T00:47:37",FALSE,"2018-04-20T00:00:00",FALSE,"Jets at Lions","nfl",0.958,FALSE,"2018-09-11T03:10:00",NA,42,908,294.25,NA,NA,42,28467,"QRCODE","2018-08-23T16:09:50Z",FALSE,11,"48226","Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,"Detroit",TRUE,"Ford Field",0,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"16","2018-09-07","2018-09-07_16.00.44","2018-09-10T19:20:00",FALSE,"normal","2018-09-11T02:20:00","","Los Angeles Rams at Oakland Raiders",4347155,"https://seatgeek.com/rams-at-raiders-tickets/9-10-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347155",0.909,"2018-04-20T01:04:25",FALSE,"2018-04-20T00:00:00",FALSE,"Rams at Raiders","nfl",0.941,FALSE,"2018-09-11T06:20:00",NA,86,778,247.46,NA,NA,86,617,"QRCODE","2018-08-24T17:02:44Z",FALSE,30,"94621","Oakland, CA","US","Oakland, CA 94621","7000 Coliseum Way","oakland-alameda-county-coliseum","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"CA","Oakland-Alameda County Coliseum",14,"Oakland",TRUE,"Oakland-Alameda County Coliseum",0,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"17","2018-09-07","2018-09-07_16.00.44","2018-09-13T20:20:00",FALSE,"normal","2018-09-14T00:20:00","","Baltimore Ravens at Cincinnati Bengals",4347044,"https://seatgeek.com/ravens-at-bengals-tickets/9-13-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347044",0.862,"2018-04-20T00:47:41",FALSE,"2018-04-20T00:00:00",FALSE,"Ravens at Bengals","nfl",0.884,FALSE,"2018-09-14T04:20:00",NA,41,1294,127.24,NA,NA,41,797,"QRCODE","2018-08-24T17:03:28Z",FALSE,9,"45202","Cincinnati, OH","US","Cincinnati, OH 45202","1 Paul Brown Stadium","paul-brown-stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,"Cincinnati",TRUE,"Paul Brown Stadium",0,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"18","2018-09-07","2018-09-07_16.00.44","2018-09-15T18:00:00",FALSE,"normal","2018-09-15T23:00:00","","Texas State Bobcats at South Alabama Jaguars Football",4281986,"https://seatgeek.com/texas-state-bobcats-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-09-15-6-pm/4281986",0.389,"2018-02-28T15:00:17",FALSE,"2018-02-28T00:00:00",FALSE,"Texas State at South Alabama","ncaa_football",0.554,FALSE,"2018-09-16T03:00:00",NA,16,27,32.83,NA,NA,16,93,NA,NA,NA,7,"36604","Mobile, AL","US","Mobile, AL 36604","1621 Virginia St.","ladd-peebles-stadium","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"AL","Ladd Peebles Stadium",3716,"Mobile",TRUE,"Ladd Peebles Stadium",0,30.6748,-88.0761,NA,NA,NA
"19","2018-09-07","2018-09-07_16.00.44","2018-09-16T12:00:00",FALSE,"normal","2018-09-16T16:00:00","","Houston Texans at Tennessee Titans",4346993,"https://seatgeek.com/texans-at-titans-tickets/9-16-2018-nashville-tennessee-nissan-stadium/nfl/4346993",0.858,"2018-04-20T00:47:30",FALSE,"2018-04-20T00:00:00",FALSE,"Texans at Titans","nfl",0.871,FALSE,"2018-09-16T20:00:00",NA,63,1091,207.47,NA,NA,63,12607,"QRCODE","2018-08-24T18:23:49Z",FALSE,16,"37213","Nashville, TN","US","Nashville, TN 37213","1 Titans Way","nissan-stadium","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"TN","Nissan Stadium",1126,"Nashville",TRUE,"Nissan Stadium",0,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"20","2018-09-07","2018-09-07_16.00.44","2018-09-16T13:00:00",FALSE,"normal","2018-09-16T17:00:00","","Indianapolis Colts at Washington Redskins",4346944,"https://seatgeek.com/colts-at-redskins-tickets/9-16-2018-landover-maryland-fedex-field/nfl/4346944",0.952,"2018-04-20T00:47:18",FALSE,"2018-04-20T00:00:00",FALSE,"Colts at Redskins","nfl",0.945,FALSE,"2018-09-16T21:00:00",NA,75,2194,197.3,NA,NA,75,1276,"QRCODE","2018-08-24T18:23:09Z",FALSE,9,"20785","Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,"Landover",TRUE,"FedEx Field",0,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"21","2018-09-07","2018-09-07_16.00.44","2018-09-16T13:00:00",FALSE,"normal","2018-09-16T17:00:00","","Carolina Panthers at Atlanta Falcons",4347054,"https://seatgeek.com/panthers-at-falcons-tickets/9-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347054",0.933,"2018-04-20T00:47:42",FALSE,"2018-04-20T00:00:00",FALSE,"Panthers at Falcons","nfl",0.926,FALSE,"2018-09-16T21:00:00",NA,112,1353,278.55,NA,NA,112,12062,"QRCODE","2018-08-23T20:14:46Z",FALSE,15,"30313","Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"GA","Mercedes-Benz Stadium",419590,"Atlanta",TRUE,"Mercedes-Benz Stadium",0,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
