id,datetime_local,time_tbd,url,score,short_title,status,description,title,datetime_tbd,is_open,created_at,date_tbd,announce_date,type,datetime_utc,popularity,visible_until_utc,general_admission,lowest_price_good_deals,listing_count,average_price,visible_listing_count,median_price,lowest_price,highest_price,method,created_at,employee_only,slug,id,postal_code,timezone,url,score,state,name,display_location,metro_code,name_v2,address,num_upcoming_events,country,city,has_upcoming_events,extended_address,popularity,lon,lat,method,created_at,employee_only
4346975,2018-10-21T13:00:00,FALSE,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,0.948,Vikings at Jets,normal,,Minnesota Vikings at New York Jets,FALSE,FALSE,2018-04-20T00:47:26,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.91,2018-10-21T21:00:00,NA,65,506,205.22333,968,163,70,1062,QRCODE,2018-08-24T21:53:38Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346931,2018-10-21T13:00:00,FALSE,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,0.862,Browns at Buccaneers,normal,,Cleveland Browns at Tampa Bay Buccaneers,FALSE,FALSE,2018-04-20T00:47:16,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.843,2018-10-21T21:00:00,NA,79,23,252.52174,228,173,137,649,QRCODE,2018-08-24T21:53:38Z,FALSE,raymond-james-stadium,39,33607,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,0.86513025,FL,Raymond James Stadium,"Tampa, FL",539,Raymond James Stadium,4201 North Dale Mabry Highway,15,US,Tampa,TRUE,"Tampa, FL 33607",0,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
4347084,2018-10-21T13:00:00,FALSE,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,0.898,Lions at Dolphins,normal,,Detroit Lions at Miami Dolphins,FALSE,FALSE,2018-04-20T00:47:47,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.872,2018-10-21T21:00:00,NA,50,176,148.10228,959,136,50,901,QRCODE,2018-08-24T21:53:38Z,FALSE,hard-rock-stadium,29,33056,America/New_York,https://seatgeek.com/venues/hard-rock-stadium/tickets,0.8378203,FL,Hard Rock Stadium,"Miami Gardens, FL",528,Hard Rock Stadium,347 Don Shula Dr.,38,US,Miami Gardens,TRUE,"Miami Gardens, FL 33056",0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4346948,2018-10-21T13:00:00,FALSE,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,0.82,Texans at Jaguars,normal,,Houston Texans at Jacksonville Jaguars,FALSE,FALSE,2018-04-20T00:47:19,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.811,2018-10-21T21:00:00,NA,50,522,132.71648,892,99,50,588,QRCODE,2018-08-24T21:53:38Z,FALSE,everbank-field,5178,32202,America/New_York,https://seatgeek.com/venues/everbank-field/tickets,0.83759147,FL,EverBank Field,"Jacksonville, FL",561,EverBank Field,1 Everbank Field Dr,10,US,Jacksonville,TRUE,"Jacksonville, FL 32202",0,-81.6373,30.3239,QRCODE_TM,2015-10-17T20:03:42Z,FALSE
4347036,2018-10-21T13:00:00,FALSE,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,0.938,Panthers at Eagles,normal,,Carolina Panthers at Philadelphia Eagles,FALSE,FALSE,2018-04-20T00:47:39,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.905,2018-10-21T21:00:00,NA,156,374,438.6337,939,394,189,3680,QRCODE,2018-08-24T21:53:38Z,FALSE,lincoln-financial-field,330,19148,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,0.90542685999999994,PA,Lincoln Financial Field,"Philadelphia, PA",504,Lincoln Financial Field,1020 Pattison Ave,16,US,Philadelphia,TRUE,"Philadelphia, PA 19148",0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4346982,2018-10-21T12:00:00,FALSE,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,0.881,Bengals at Chiefs,normal,,Cincinnati Bengals at Kansas City Chiefs,FALSE,FALSE,2018-04-20T00:47:27,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.86,2018-10-21T21:00:00,NA,42,788,157.09518,1184,140,42,11704,QRCODE,2018-08-24T21:53:38Z,FALSE,arrowhead-stadium,1128,64129,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,0.8827867,MO,Arrowhead Stadium,"Kansas City, MO",616,Arrowhead Stadium,1 Arrowhead Drive,9,US,Kansas City,TRUE,"Kansas City, MO 64129",0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
4347071,2018-10-21T16:05:00,FALSE,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,0.878,Saints at Ravens,normal,,New Orleans Saints at Baltimore Ravens,FALSE,FALSE,2018-04-20T00:47:45,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T20:05:00,0.857,2018-10-22T00:05:00,NA,58,525,154.22285,1033,127,58,609,QRCODE,2018-08-24T21:53:38Z,FALSE,m-t-bank-stadium,1121,21230,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0.8927189,MD,M&T Bank Stadium,"Baltimore, MD",512,M&T Bank Stadium,1101 Russell St,8,US,Baltimore,TRUE,"Baltimore, MD 21230",0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4346941,2018-10-21T16:25:00,FALSE,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,0.984,Cowboys at Redskins,normal,,Dallas Cowboys at Washington Redskins,FALSE,FALSE,2018-04-20T00:47:18,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T20:25:00,0.942,2018-10-22T00:25:00,NA,182,698,358.8037,1097,321,190,1250,QRCODE,2018-08-24T21:53:38Z,FALSE,fedex-field,35,20785,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,0.9333444,MD,FedEx Field,"Landover, MD",511,FedEx Field,1600 Fedex Way,8,US,Landover,TRUE,"Landover, MD 20785",0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347118,2018-10-21T17:20:00,FALSE,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,0.941,Rams at 49ers,normal,,Los Angeles Rams at San Francisco 49ers,FALSE,FALSE,2018-04-20T00:47:54,FALSE,2018-04-20T00:00:00,nfl,2018-10-22T00:20:00,0.905,2018-10-22T04:20:00,NA,96,878,257.1788,1056,222,108,2989,QRCODE,2018-08-24T21:53:38Z,FALSE,levi-s-stadium,58670,95054,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,0.95768774,CA,Levi's Stadium,"Santa Clara, CA",0,Levi's Stadium,4900 Marie P DeBartolo Way,13,US,Santa Clara,TRUE,"Santa Clara, CA 95054",0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347050,2018-10-22T20:15:00,FALSE,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,0.935,Giants at Falcons,normal,,New York Giants at Atlanta Falcons,FALSE,FALSE,2018-04-20T00:47:42,FALSE,2018-04-20T00:00:00,nfl,2018-10-23T00:15:00,0.9,2018-10-23T04:15:00,NA,127,512,333.40625,957,306,127,1791,QRCODE,2018-08-24T21:53:38Z,FALSE,mercedes-benz-stadium,419590,30313,America/New_York,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,0.76958936,GA,Mercedes-Benz Stadium,"Atlanta, GA",0,Mercedes-Benz Stadium,35 Northside Dr NW,20,US,Atlanta,TRUE,"Atlanta, GA 30313",0,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
4281985,2018-10-23T19:00:00,FALSE,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,0.33,Troy at South Alabama,normal,,Troy Trojans at South Alabama Jaguars Football,FALSE,FALSE,2018-02-28T15:00:17,FALSE,2018-02-28T00:00:00,ncaa_football,2018-10-24T00:00:00,0.43,2018-10-24T04:00:00,NA,26,29,45.310345,11,42,26,93,NA,NA,NA,ladd-peebles-stadium,3716,36604,America/Chicago,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,0.50177634,AL,Ladd Peebles Stadium,"Mobile, AL",686,Ladd Peebles Stadium,1621 Virginia St.,6,US,Mobile,TRUE,"Mobile, AL 36604",0,-88.0761,30.6748,NA,NA,NA
4347018,2018-10-25T19:20:00,FALSE,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,0.889,Dolphins at Texans,normal,,Miami Dolphins at Houston Texans,FALSE,FALSE,2018-04-20T00:47:36,FALSE,2018-04-20T00:00:00,nfl,2018-10-26T00:20:00,0.857,2018-10-26T04:20:00,NA,49,498,175.25903,1037,137,49,1011,QRCODE,2018-08-24T21:53:38Z,FALSE,nrg-stadium,41,77054,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,0.8624192,TX,NRG Stadium,"Houston, TX",618,NRG Stadium,1 Reliant Park,45,US,Houston,TRUE,"Houston, TX 77054",0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4347026,2018-10-28T13:00:00,FALSE,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,0.921,Seahawks at Lions,normal,,Seattle Seahawks at Detroit Lions,FALSE,FALSE,2018-04-20T00:47:37,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.89,2018-10-28T21:00:00,NA,70,521,170.59117,812,140,65,2403,QRCODE,2018-08-24T21:53:39Z,FALSE,ford-field,346,48226,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,0.9029952,MI,Ford Field,"Detroit, MI",505,Ford Field,2000 Brush St.,9,US,Detroit,TRUE,"Detroit, MI 48226",0,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
4347041,2018-10-28T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,0.848,Buccaneers at Bengals,normal,,Tampa Bay Buccaneers at Cincinnati Bengals,FALSE,FALSE,2018-04-20T00:47:40,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.828,2018-10-28T21:00:00,NA,40,625,100.0208,943,90,40,332,QRCODE,2018-08-24T21:53:39Z,FALSE,paul-brown-stadium,1124,45202,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,0.86166537,OH,Paul Brown Stadium,"Cincinnati, OH",515,Paul Brown Stadium,1 Paul Brown Stadium,7,US,Cincinnati,TRUE,"Cincinnati, OH 45202",0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4347070,2018-10-28T13:00:00,FALSE,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,0.895,Ravens at Panthers,normal,,Baltimore Ravens at Carolina Panthers,FALSE,FALSE,2018-04-20T00:47:45,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.864,2018-10-28T21:00:00,NA,87,373,220.02412,836,173,87,685,QRCODE,2018-08-24T21:53:39Z,FALSE,bank-of-america-stadium,1122,28202,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0.8968222,NC,Bank of America Stadium,"Charlotte, NC",517,Bank of America Stadium,800 South Mint Street,9,US,Charlotte,TRUE,"Charlotte, NC 28202",0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
4346940,2018-10-28T13:00:00,FALSE,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,0.935,Redskins at Giants,normal,,Washington Redskins at New York Giants,FALSE,FALSE,2018-04-20T00:47:17,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.894,2018-10-28T21:00:00,NA,125,500,300.95,992,244,133,1497,QRCODE,2018-08-24T21:53:39Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346981,2018-10-28T12:00:00,FALSE,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,0.917,Broncos at Chiefs,normal,,Denver Broncos at Kansas City Chiefs,FALSE,FALSE,2018-04-20T00:47:27,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.881,2018-10-28T21:00:00,NA,80,930,190.7914,1097,167,80,694,QRCODE,2018-08-24T21:53:39Z,FALSE,arrowhead-stadium,1128,64129,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,0.8827867,MO,Arrowhead Stadium,"Kansas City, MO",616,Arrowhead Stadium,1 Arrowhead Drive,9,US,Kansas City,TRUE,"Kansas City, MO 64129",0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
4347078,2018-10-28T13:00:00,FALSE,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,0.906,Browns at Steelers,normal,,Cleveland Browns at Pittsburgh Steelers,FALSE,FALSE,2018-04-20T00:47:46,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.875,2018-10-28T21:00:00,NA,123,351,286.83762,613,240,123,1140,QRCODE,2018-08-24T21:53:39Z,FALSE,heinz-field,1119,15212,America/New_York,https://seatgeek.com/venues/heinz-field/tickets,0.9033526,PA,Heinz Field,"Pittsburgh, PA",508,Heinz Field,100 Art Rooney Avenue,11,US,Pittsburgh,TRUE,"Pittsburgh, PA 15212",0,-80.0158,40.4468,QRCODE_TM,2015-12-08T15:36:23Z,FALSE
4347007,2018-10-28T12:00:00,FALSE,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,0.919,Jets at Bears,normal,,New York Jets at Chicago Bears,FALSE,FALSE,2018-04-20T00:47:33,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T17:00:00,0.882,2018-10-28T21:00:00,NA,128,137,301.56204,846,272,132,1196,QRCODE,2018-08-24T21:53:39Z,FALSE,soldier-field,31,60605,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,0.940013,IL,Soldier Field,"Chicago, IL",602,Soldier Field,1410 S. Museum Campus Drive,11,US,Chicago,TRUE,"Chicago, IL 60605",0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
4347153,2018-10-28T13:05:00,FALSE,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,0.886,Colts at Raiders,normal,,Indianapolis Colts at Oakland Raiders,FALSE,FALSE,2018-04-20T01:04:25,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T20:05:00,0.856,2018-10-29T00:05:00,NA,80,548,188.05475,744,179,80,708,QRCODE,2018-08-24T21:53:39Z,FALSE,oakland-alameda-county-coliseum,14,94621,America/Los_Angeles,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,0.7817843,CA,Oakland-Alameda County Coliseum,"Oakland, CA",807,Oakland-Alameda County Coliseum,7000 Coliseum Way,25,US,Oakland,TRUE,"Oakland, CA 94621",0,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
4346921,2018-10-28T13:25:00,FALSE,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,0.959,Packers at Rams,normal,,Green Bay Packers at Los Angeles Rams,FALSE,FALSE,2018-04-20T00:47:14,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T20:25:00,0.914,2018-10-29T00:25:00,NA,301,481,595.2516,1141,548,269,10987,QRCODE,2018-08-24T21:53:39Z,FALSE,los-angeles-memorial-coliseum-1,51012,90037,America/Los_Angeles,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,0.86898464,CA,Los Angeles Memorial Coliseum,"Los Angeles, CA",0,Los Angeles Memorial Coliseum,3911 S Figueroa St,12,US,Los Angeles,TRUE,"Los Angeles, CA 90037",0,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
4347101,2018-10-28T13:25:00,FALSE,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,0.909,49ers at Cardinals,normal,,San Francisco 49ers at Arizona Cardinals,FALSE,FALSE,2018-04-20T00:47:51,FALSE,2018-04-20T00:00:00,nfl,2018-10-28T20:25:00,0.879,2018-10-29T00:25:00,NA,41,757,137.72655,1157,110,42,728,QRCODE,2018-08-24T21:53:39Z,FALSE,state-farm-stadium,43,85305,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,0.93402725,AZ,State Farm Stadium,"Glendale, AZ",753,State Farm Stadium,1 Cardinals Drive,10,US,Glendale,TRUE,"Glendale, AZ 85305",0,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
4347136,2018-10-28T19:20:00,FALSE,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,0.911,Saints at Vikings,normal,,New Orleans Saints at Minnesota Vikings,FALSE,FALSE,2018-04-20T01:04:04,FALSE,2018-04-20T00:00:00,nfl,2018-10-29T00:20:00,0.88,2018-10-29T04:20:00,NA,130,476,316.32562,890,260,131,2401,QRCODE,2018-08-24T21:53:39Z,FALSE,u-s-bank-stadium,218451,55415,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,0.88524246,MN,U.S. Bank Stadium,"Minneapolis, MN",0,U.S. Bank Stadium,401 Chicago Avenue,13,US,Minneapolis,TRUE,"Minneapolis, MN 55415",0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4347062,2018-10-29T20:15:00,FALSE,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,0.918,Patriots at Bills,normal,,New England Patriots at Buffalo Bills,FALSE,FALSE,2018-04-20T00:47:44,FALSE,2018-04-20T00:00:00,nfl,2018-10-30T00:15:00,0.88,2018-10-30T04:15:00,NA,108,989,207.29828,1185,176,110,1076,QRCODE,2018-08-24T21:53:39Z,FALSE,new-era-field,1135,14127,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,0.8815085,NY,New Era Field,"Orchard Park, NY",514,New Era Field,1 Bills Drive,8,US,Orchard Park,TRUE,"Orchard Park, NY 14127",0,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
4347131,2018-11-01T17:20:00,FALSE,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,0.983,Raiders at 49ers,normal,,Oakland Raiders at San Francisco 49ers,FALSE,FALSE,2018-04-20T00:47:57,FALSE,2018-04-20T00:00:00,nfl,2018-11-02T00:20:00,0.928,2018-11-02T04:20:00,NA,275,759,543.6983,971,501,278,3068,QRCODE,2018-08-24T21:53:39Z,FALSE,levi-s-stadium,58670,95054,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,0.95768774,CA,Levi's Stadium,"Santa Clara, CA",0,Levi's Stadium,4900 Marie P DeBartolo Way,13,US,Santa Clara,TRUE,"Santa Clara, CA 95054",0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4281935,2018-11-03T14:00:00,FALSE,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,0.382,South Alabama at Arkansas State,normal,,South Alabama Jaguars at Arkansas State Red Wolves Football,FALSE,FALSE,2018-02-28T15:00:09,FALSE,2018-02-28T00:00:00,ncaa_football,2018-11-03T19:00:00,0.452,2018-11-03T23:00:00,NA,NA,119,47.7479,92,44,24,185,NA,NA,NA,centennial-bank-stadium-1,8896,72401,America/Chicago,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,0.47753516,AR,Centennial Bank Stadium,"Jonesboro, AR",0,Centennial Bank Stadium,2180 Aggie Rd,4,US,Jonesboro,TRUE,"Jonesboro, AR 72401",0,-90.6797,35.8429,NA,NA,NA
4347083,2018-11-04T13:00:00,FALSE,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,0.903,Jets at Dolphins,normal,,New York Jets at Miami Dolphins,FALSE,FALSE,2018-04-20T00:47:47,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.865,2018-11-04T22:00:00,NA,57,172,185.63373,959,156,61,901,QRCODE,2018-08-24T21:53:39Z,FALSE,hard-rock-stadium,29,33056,America/New_York,https://seatgeek.com/venues/hard-rock-stadium/tickets,0.8378203,FL,Hard Rock Stadium,"Miami Gardens, FL",528,Hard Rock Stadium,347 Don Shula Dr.,38,US,Miami Gardens,TRUE,"Miami Gardens, FL 33056",0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4346997,2018-11-04T13:00:00,FALSE,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,0.849,Chiefs at Browns,normal,,Kansas City Chiefs at Cleveland Browns,FALSE,FALSE,2018-04-20T00:47:31,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.829,2018-11-04T22:00:00,NA,34,1102,100.27405,1221,84,34,1175,QRCODE,2018-08-24T21:53:39Z,FALSE,firstenergy-stadium-15,1123,44114,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0.86852187,OH,FirstEnergy Stadium,"Cleveland, OH",510,FirstEnergy Stadium,100 Alfred Lerner Way,7,US,Cleveland,TRUE,"Cleveland, OH 44114",0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4347140,2018-11-04T12:00:00,FALSE,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,0.907,Lions at Vikings,normal,,Detroit Lions at Minnesota Vikings,FALSE,FALSE,2018-04-20T01:04:05,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.874,2018-11-04T22:00:00,NA,108,548,252.15329,915,209,110,1555,QRCODE,2018-08-24T21:53:39Z,FALSE,u-s-bank-stadium,218451,55415,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,0.88524246,MN,U.S. Bank Stadium,"Minneapolis, MN",0,U.S. Bank Stadium,401 Chicago Avenue,13,US,Minneapolis,TRUE,"Minneapolis, MN 55415",0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4346937,2018-11-04T13:00:00,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,0.93,Falcons at Redskins,normal,,Atlanta Falcons at Washington Redskins,FALSE,FALSE,2018-04-20T00:47:17,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.89,2018-11-04T22:00:00,NA,83,682,194.51027,1089,176,83,1012,QRCODE,2018-08-24T21:53:39Z,FALSE,fedex-field,35,20785,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,0.9333444,MD,FedEx Field,"Landover, MD",511,FedEx Field,1600 Fedex Way,8,US,Landover,TRUE,"Landover, MD 20785",0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347069,2018-11-04T13:00:00,FALSE,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,0.915,Steelers at Ravens,normal,,Pittsburgh Steelers at Baltimore Ravens,FALSE,FALSE,2018-04-20T00:47:45,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.875,2018-11-04T22:00:00,NA,123,583,248.1458,1059,197,126,959,QRCODE,2018-08-24T21:53:39Z,FALSE,m-t-bank-stadium,1121,21230,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0.8927189,MD,M&T Bank Stadium,"Baltimore, MD",512,M&T Bank Stadium,1101 Russell St,8,US,Baltimore,TRUE,"Baltimore, MD 21230",0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4347033,2018-11-04T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,0.859,Buccaneers at Panthers,normal,,Tampa Bay Buccaneers at Carolina Panthers,FALSE,FALSE,2018-04-20T00:47:38,FALSE,2018-04-20T00:00:00,nfl,2018-11-04T18:00:00,0.832,2018-11-04T22:00:00,NA,65,388,183.68556,903,143,65,996,QRCODE,2018-08-24T21:53:39Z,FALSE,bank-of-america-stadium,1122,28202,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0.8968222,NC,Bank of America Stadium,"Charlotte, NC",517,Bank of America Stadium,800 South Mint Street,9,US,Charlotte,TRUE,"Charlotte, NC 28202",0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
