"","timestamp","time_tbd","title","announce_date","popularity","type","description","url","datetime_local","score","date_tbd","datetime_utc","status","created_at","short_title","datetime_tbd","id","visible_until_utc","is_open","general_admission","lowest_price_good_deals","median_price","lowest_price","average_price","listing_count","highest_price","visible_listing_count","employee_only","method","created_at","country","extended_address","address","popularity","url","display_location","timezone","has_upcoming_events","postal_code","score","name","id","num_upcoming_events","city","state","slug","name_v2","lon","lat","employee_only","method","created_at"
"195","2018-09-10_07.58.17",FALSE,"New England Patriots at Miami Dolphins","2018-04-20T00:00:00",0.83,"nfl","","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T13:00:00",0.937,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:48","Patriots at Dolphins",FALSE,4347086,"2018-12-09T22:00:00",FALSE,NA,211,NA,211,1268.58,140,123594,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Miami Gardens, FL 33056","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL","America/New_York",TRUE,"33056",0.8378203,"Hard Rock Stadium",29,36,"Miami Gardens","FL","hard-rock-stadium","Hard Rock Stadium",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"196","2018-09-10_07.58.17",FALSE,"Indianapolis Colts at Houston Texans","2018-04-20T00:00:00",0.809,"nfl","","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T12:00:00",0.903,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:35","Colts at Texans",FALSE,4347014,"2018-12-09T22:00:00",FALSE,NA,44,NA,44,192.84,563,2225,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Houston, TX 77054","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX","America/Chicago",TRUE,"77054",0.8624192,"NRG Stadium",41,46,"Houston","TX","nrg-stadium","NRG Stadium",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"197","2018-09-10_07.58.17",FALSE,"New York Jets at Buffalo Bills","2018-04-20T00:00:00",0.784,"nfl","","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T13:00:00",0.863,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:43","Jets at Bills",FALSE,4347059,"2018-12-09T22:00:00",FALSE,NA,30,NA,30,96.66,1032,636,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Orchard Park, NY 14127","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY","America/New_York",TRUE,"14127",0.8815085,"New Era Field",1135,8,"Orchard Park","NY","new-era-field","New Era Field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"198","2018-09-10_07.58.17",FALSE,"New York Giants at Washington Redskins","2018-04-20T00:00:00",0.835,"nfl","","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T13:00:00",0.943,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:17","Giants at Redskins",FALSE,4346935,"2018-12-09T22:00:00",FALSE,NA,104,NA,104,238.22,646,614,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Landover, MD 20785","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","Landover, MD","America/New_York",TRUE,"20785",0.9333444,"FedEx Field",35,9,"Landover","MD","fedex-field","FedEx Field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"199","2018-09-10_07.58.17",FALSE,"Atlanta Falcons at Green Bay Packers","2018-04-20T00:00:00",0.802,"nfl","","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T12:00:00",0.892,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:13","Falcons at Packers",FALSE,4346910,"2018-12-09T22:00:00",FALSE,NA,159,NA,159,275.14,480,797,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Green Bay, WI 54304","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI","America/Chicago",TRUE,"54304",0.92909414,"Lambeau Field",1125,7,"Green Bay","WI","lambeau-field","Lambeau Field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"200","2018-09-10_07.58.17",FALSE,"Baltimore Ravens at Kansas City Chiefs","2018-04-20T00:00:00",0.794,"nfl","","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T12:00:00",0.877,FALSE,"2018-12-09T18:00:00","normal","2018-04-20T00:47:27","Ravens at Chiefs",FALSE,4346979,"2018-12-09T22:00:00",FALSE,NA,37,NA,37,135.68,938,811,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Kansas City, MO 64129","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","America/Chicago",TRUE,"64129",0.8827867,"Arrowhead Stadium",1128,9,"Kansas City","MO","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"201","2018-09-10_07.58.17",FALSE,"Cincinnati Bengals at Los Angeles Chargers","2018-04-20T00:00:00",0.798,"nfl","","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T13:05:00",0.897,FALSE,"2018-12-09T21:05:00","normal","2018-04-20T00:47:52","Bengals at Chargers",FALSE,4347107,"2018-12-10T01:05:00",FALSE,NA,114,NA,114,207.91,383,559,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Carson, CA 90746","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA","America/Los_Angeles",TRUE,"90746",0.7228164,"StubHub Center",52,13,"Carson","CA","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"202","2018-09-10_07.58.17",FALSE,"Denver Broncos at San Francisco 49ers","2018-04-20T00:00:00",0.853,"nfl","","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T13:05:00",0.95,FALSE,"2018-12-09T21:05:00","normal","2018-04-20T00:47:53","Broncos at 49ers",FALSE,4347114,"2018-12-10T01:05:00",FALSE,NA,92,NA,92,300.64,968,6769,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","America/Los_Angeles",TRUE,"95054",0.95768774,"Levi's Stadium",58670,13,"Santa Clara","CA","levi-s-stadium","Levi's Stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"203","2018-09-10_07.58.17",FALSE,"Detroit Lions at Arizona Cardinals","2018-04-20T00:00:00",0.825,"nfl","","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T14:25:00",0.909,FALSE,"2018-12-09T21:25:00","normal","2018-04-20T00:47:51","Lions at Cardinals",FALSE,4347099,"2018-12-10T01:25:00",FALSE,NA,48,NA,48,158.04,156,577,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Glendale, AZ 85305","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ","America/Phoenix",TRUE,"85305",0.93402725,"State Farm Stadium",43,10,"Glendale","AZ","state-farm-stadium","State Farm Stadium",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"204","2018-09-10_07.58.17",FALSE,"Philadelphia Eagles at Dallas Cowboys","2018-04-05T00:00:00",0.842,"nfl","","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T15:25:00",0.95,FALSE,"2018-12-09T21:25:00","normal","2018-04-05T23:08:46","Eagles at Cowboys",FALSE,4327919,"2018-12-10T01:25:00",TRUE,NA,54,NA,54,470.6,2901,4309,NA,FALSE,"QRCODE","2018-04-17T22:02:33Z","US","Arlington, TX 76011","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX","America/Chicago",TRUE,"76011",0.9751414,"AT&T Stadium",4965,24,"Arlington","TX","at-t-stadium","AT&T Stadium",-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"205","2018-09-10_07.58.17",FALSE,"Pittsburgh Steelers at Oakland Raiders","2018-04-20T00:00:00",0.81,"nfl","","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-09T17:20:00",0.902,FALSE,"2018-12-10T01:20:00","normal","2018-04-20T01:04:24","Steelers at Raiders",FALSE,4347151,"2018-12-10T05:20:00",FALSE,NA,213,NA,213,435.38,402,1426,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Oakland, CA 94621","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA","America/Los_Angeles",TRUE,"94621",0.7817843,"Oakland-Alameda County Coliseum",14,27,"Oakland","CA","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"206","2018-09-10_07.58.17",FALSE,"Minnesota Vikings at Seattle Seahawks","2018-04-20T00:00:00",0.823,"nfl","","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-10T17:15:00",0.919,FALSE,"2018-12-11T01:15:00","normal","2018-04-20T00:47:55","Vikings at Seahawks",FALSE,4347123,"2018-12-11T05:15:00",FALSE,NA,148,NA,148,404.82,363,1597,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Seattle, WA 98134","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA","America/Los_Angeles",TRUE,"98134",0.87232786,"CenturyLink Field",339,14,"Seattle","WA","centurylink-field","CenturyLink Field",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"207","2018-09-10_07.58.17",FALSE,"Los Angeles Chargers at Kansas City Chiefs","2018-04-20T00:00:00",0.782,"nfl","","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-13T19:20:00",0.874,FALSE,"2018-12-14T01:20:00","normal","2018-04-20T00:47:26","Chargers at Chiefs",FALSE,4346978,"2018-12-14T05:20:00",FALSE,NA,37,NA,37,145.23,847,700,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Kansas City, MO 64129","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","America/Chicago",TRUE,"64129",0.8827867,"Arrowhead Stadium",1128,9,"Kansas City","MO","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"208","2018-09-10_07.58.17",FALSE,"Houston Texans at New York Jets","2018-04-20T00:00:00",0.817,"nfl","","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T16:30:00",0.914,FALSE,"2018-12-15T21:30:00","normal","2018-04-20T00:47:35","Texans at Jets",FALSE,4347015,"2018-12-16T01:30:00",FALSE,NA,29,NA,29,133.63,1156,918,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,19,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"209","2018-09-10_07.58.17",FALSE,"Cleveland Browns at Denver Broncos","2018-04-20T00:00:00",0.78,"nfl","","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T14:30:00",0.858,FALSE,"2018-12-15T21:30:00","normal","2018-04-20T01:04:04","Browns at Broncos",FALSE,4347135,"2018-12-16T01:30:00",FALSE,NA,98,NA,98,994.7,168,123594,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Denver, CO 80204","1701 Bryant St.",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO","America/Denver",TRUE,"80204",0.9028296,"Sports Authority Field at Mile High",1131,7,"Denver","CO","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"210","2018-09-10_07.58.17",FALSE,"Arizona Cardinals at Atlanta Falcons","2018-04-20T00:00:00",0.813,"nfl","","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T13:00:00",0.891,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:41","Cardinals at Falcons",FALSE,4347047,"2018-12-16T22:00:00",FALSE,NA,68,NA,68,198.25,1049,1193,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA","America/New_York",TRUE,"30313",0.76958936,"Mercedes-Benz Stadium",419590,15,"Atlanta","GA","mercedes-benz-stadium","Mercedes-Benz Stadium",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"211","2018-09-10_07.58.17",FALSE,"Detroit Lions at Buffalo Bills","2018-04-20T00:00:00",0.769,"nfl","","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T13:00:00",0.857,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:43","Lions at Bills",FALSE,4347057,"2018-12-16T22:00:00",FALSE,NA,27,NA,27,100.14,1032,9541,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Orchard Park, NY 14127","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY","America/New_York",TRUE,"14127",0.8815085,"New Era Field",1135,8,"Orchard Park","NY","new-era-field","New Era Field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"212","2018-09-10_07.58.17",FALSE,"Dallas Cowboys at Indianapolis Colts","2018-04-20T00:00:00",0.836,"nfl","","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T13:00:00",0.928,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:20","Cowboys at Colts",FALSE,4346955,"2018-12-16T22:00:00",FALSE,NA,104,NA,104,279.59,510,1974,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Indianapolis, IN 46225","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN","America/Indiana/Indianapolis",TRUE,"46225",0.9071682,"Lucas Oil Stadium",1130,13,"Indianapolis","IN","lucas-oil-stadium","Lucas Oil Stadium",-86.1639,39.7601,FALSE,"QRCODE_TM","2015-08-22T16:51:43Z"
"213","2018-09-10_07.58.17",FALSE,"Green Bay Packers at Chicago Bears","2018-04-20T00:00:00",0.846,"nfl","","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T12:00:00",0.948,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:32","Packers at Bears",FALSE,4347002,"2018-12-16T22:00:00",FALSE,NA,165,NA,153,395.64,220,2225,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Chicago, IL 60605","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL","America/Chicago",TRUE,"60605",0.940013,"Soldier Field",31,12,"Chicago","IL","soldier-field","Soldier Field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"214","2018-09-10_07.58.17",FALSE,"Tampa Bay Buccaneers at Baltimore Ravens","2018-04-20T00:00:00",0.758,"nfl","","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T13:00:00",0.838,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:44","Buccaneers at Ravens",FALSE,4347066,"2018-12-16T22:00:00",FALSE,NA,39,NA,39,134.87,582,607,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Baltimore, MD 21230","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD","America/New_York",TRUE,"21230",0.8927189,"M&T Bank Stadium",1121,8,"Baltimore","MD","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"215","2018-09-10_07.58.17",FALSE,"Washington Redskins at Jacksonville Jaguars","2018-04-20T00:00:00",0.751,"nfl","","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-12-16T13:00:00",0.837,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:18","Redskins at Jaguars",FALSE,4346945,"2018-12-16T22:00:00",FALSE,NA,62,NA,62,162,689,653,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Jacksonville, FL 32202","1 Everbank Field Dr",0,"https://seatgeek.com/venues/tiaa-bank-field/tickets","Jacksonville, FL","America/New_York",TRUE,"32202",0.83759147,"TIAA Bank Field",5178,10,"Jacksonville","FL","tiaa-bank-field","TIAA Bank Field",-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"216","2018-09-10_07.58.17",FALSE,"Miami Dolphins at Minnesota Vikings","2018-04-20T00:00:00",0.819,"nfl","","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T12:00:00",0.903,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T01:04:05","Dolphins at Vikings",FALSE,4347144,"2018-12-16T22:00:00",FALSE,NA,93,NA,93,229.58,662,1623,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Minneapolis, MN 55415","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN","America/Chicago",TRUE,"55415",0.88524246,"U.S. Bank Stadium",218451,13,"Minneapolis","MN","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"217","2018-09-10_07.58.17",FALSE,"Oakland Raiders at Cincinnati Bengals","2018-04-20T00:00:00",0.784,"nfl","","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T13:00:00",0.875,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:39","Raiders at Bengals",FALSE,4347037,"2018-12-16T22:00:00",FALSE,NA,53,NA,53,140.53,608,11944,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Cincinnati, OH 45202","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH","America/New_York",TRUE,"45202",0.86166537,"Paul Brown Stadium",1124,8,"Cincinnati","OH","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"218","2018-09-10_07.58.17",FALSE,"Tennessee Titans at New York Giants","2018-04-20T00:00:00",0.808,"nfl","","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T13:00:00",0.912,FALSE,"2018-12-16T18:00:00","normal","2018-04-20T00:47:29","Titans at Giants",FALSE,4346988,"2018-12-16T22:00:00",FALSE,NA,87,NA,82,225.29,774,1488,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,19,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"219","2018-09-10_07.58.17",FALSE,"Seattle Seahawks at San Francisco 49ers","2018-04-20T00:00:00",0.833,"nfl","","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T13:05:00",0.933,FALSE,"2018-12-16T21:05:00","normal","2018-04-20T00:47:55","Seahawks at 49ers",FALSE,4347122,"2018-12-17T01:05:00",FALSE,NA,97,NA,97,275.99,1047,3694,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","America/Los_Angeles",TRUE,"95054",0.95768774,"Levi's Stadium",58670,13,"Santa Clara","CA","levi-s-stadium","Levi's Stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"220","2018-09-10_07.58.17",FALSE,"New England Patriots at Pittsburgh Steelers","2018-04-20T00:00:00",0.834,"nfl","","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T16:25:00",0.941,FALSE,"2018-12-16T21:25:00","normal","2018-04-20T00:47:46","Patriots at Steelers",FALSE,4347077,"2018-12-17T01:25:00",FALSE,NA,201,NA,201,456.4,738,4034,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Pittsburgh, PA 15212","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA","America/New_York",TRUE,"15212",0.9033526,"Heinz Field",1119,12,"Pittsburgh","PA","heinz-field","Heinz Field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"221","2018-09-10_07.58.17",FALSE,"Philadelphia Eagles at Los Angeles Rams","2018-04-20T00:00:00",0.802,"nfl","","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-16T17:20:00",0.897,FALSE,"2018-12-17T01:20:00","normal","2018-04-20T00:47:14","Eagles at Rams",FALSE,4346919,"2018-12-17T05:20:00",FALSE,NA,114,NA,114,326.18,855,1939,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Los Angeles, CA 90037","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA","America/Los_Angeles",TRUE,"90037",0.86898464,"Los Angeles Memorial Coliseum",51012,12,"Los Angeles","CA","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",-118.29,34.01,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"222","2018-09-10_07.58.17",FALSE,"New Orleans Saints at Carolina Panthers","2018-04-20T00:00:00",0.796,"nfl","","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-17T20:15:00",0.899,FALSE,"2018-12-18T01:15:00","normal","2018-04-20T00:47:38","Saints at Panthers",FALSE,4347035,"2018-12-18T05:15:00",FALSE,NA,78,NA,78,245.9,517,5377,NA,FALSE,"QRCODE","2018-08-24T21:53:42Z","US","Charlotte, NC 28202","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC","America/New_York",TRUE,"28202",0.8968222,"Bank of America Stadium",1122,9,"Charlotte","NC","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"223","2018-09-10_07.58.17",FALSE,"Washington Redskins at Tennessee Titans","2018-04-20T00:00:00",0.757,"nfl","","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T12:00:00",0.846,FALSE,"2018-12-23T17:00:00","normal","2018-04-20T00:47:29","Redskins at Titans",FALSE,4346986,"2018-12-23T21:00:00",FALSE,NA,57,NA,57,195.54,656,1042,NA,FALSE,"QRCODE","2018-08-24T21:53:43Z","US","Nashville, TN 37213","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN","America/New_York",TRUE,"37213",0.8546275,"Nissan Stadium",1126,16,"Nashville","TN","nissan-stadium","Nissan Stadium",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"224","2018-09-10_07.58.17",FALSE,"Cincinnati Bengals at Cleveland Browns","2018-04-20T00:00:00",0.77,"nfl","","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T13:00:00",0.858,FALSE,"2018-12-23T18:00:00","normal","2018-04-20T00:47:31","Bengals at Browns",FALSE,4346994,"2018-12-23T22:00:00",FALSE,NA,32,NA,32,93.02,1334,757,NA,FALSE,"QRCODE","2018-08-24T21:53:43Z","US","Cleveland, OH 44114","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH","America/New_York",TRUE,"44114",0.86852187,"FirstEnergy Stadium",1123,7,"Cleveland","OH","firstenergy-stadium-15","FirstEnergy Stadium",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"225","2018-09-10_07.58.17",FALSE,"Houston Texans at Philadelphia Eagles","2018-04-20T00:00:00",0.782,"nfl","","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T13:00:00",0.887,FALSE,"2018-12-23T18:00:00","normal","2018-04-20T00:47:35","Texans at Eagles",FALSE,4347013,"2018-12-23T22:00:00",FALSE,NA,147,NA,147,347.4,512,1339,NA,FALSE,"QRCODE","2018-08-24T21:53:43Z","US","Philadelphia, PA 19148","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA","America/New_York",TRUE,"19148",0.90542686,"Lincoln Financial Field",330,16,"Philadelphia","PA","lincoln-financial-field","Lincoln Financial Field",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"226","2018-09-10_07.58.17",FALSE,"Minnesota Vikings at Detroit Lions","2018-04-20T00:00:00",0.843,"nfl","","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T13:00:00",0.941,FALSE,"2018-12-23T18:00:00","normal","2018-04-20T00:47:36","Vikings at Lions",FALSE,4347022,"2018-12-23T22:00:00",FALSE,NA,79,NA,79,196.16,659,1019,NA,FALSE,"QRCODE","2018-08-24T21:53:43Z","US","Detroit, MI 48226","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI","America/Detroit",TRUE,"48226",0.9029952,"Ford Field",346,10,"Detroit","MI","ford-field","Ford Field",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
