"","timestamp","score","datetime_local","url","datetime_utc","date_tbd","announce_date","time_tbd","title","description","type","popularity","is_open","short_title","status","created_at","visible_until_utc","id","datetime_tbd","general_admission","median_price","lowest_price_good_deals","visible_listing_count","average_price","listing_count","highest_price","lowest_price","employee_only","method","created_at","score","url","timezone","metro_code","extended_address","country","display_location","popularity","address","slug","has_upcoming_events","city","state","name_v2","name","postal_code","num_upcoming_events","id","lat","lon","employee_only","method","created_at"
"94","2018-10-15_08.10.38",0.853,"2018-12-02T13:00:00","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Rams at Detroit Lions","","nfl",0.828,FALSE,"Rams at Lions","normal","2018-04-20T00:47:36","2018-12-02T22:00:00",4347023,FALSE,NA,111,62,711,144.1858,479,1205,64,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",505,"Detroit, MI 48226","US","Detroit, MI",0,"2000 Brush St.","ford-field",TRUE,"Detroit","MI","Ford Field","Ford Field","48226",11,346,42.34,-83.0459,FALSE,"NONE","2015-11-04T17:31:52Z"
"95","2018-10-15_08.10.38",0.837,"2018-12-02T13:00:00","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Buffalo Bills at Miami Dolphins","","nfl",0.803,FALSE,"Bills at Dolphins","normal","2018-04-20T00:47:48","2018-12-02T22:00:00",4347087,FALSE,NA,142,51,1552,170.0113,177,900,68,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",528,"Miami Gardens, FL 33056","US","Miami Gardens, FL",0,"347 Don Shula Dr.","hard-rock-stadium",TRUE,"Miami Gardens","FL","Hard Rock Stadium","Hard Rock Stadium","33056",32,29,25.96,-80.24,FALSE,"NONE","2017-10-03T18:58:44Z"
"96","2018-10-15_08.10.38",0.831,"2018-12-02T13:00:00","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Carolina Panthers at Tampa Bay Buccaneers","","nfl",0.8,FALSE,"Panthers at Buccaneers","normal","2018-04-20T00:47:15","2018-12-02T22:00:00",4346927,FALSE,NA,144,104,710,165.68,25,290,75,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",539,"Tampa, FL 33607","US","Tampa, FL",0,"4201 North Dale Mabry Highway","raymond-james-stadium",TRUE,"Tampa","FL","Raymond James Stadium","Raymond James Stadium","33607",14,39,27.9753,-82.5034,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"97","2018-10-15_08.10.38",0.846,"2018-12-02T12:00:00","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Green Bay Packers","","nfl",0.819,FALSE,"Cardinals at Packers","normal","2018-04-20T00:47:13","2018-12-02T22:00:00",4346909,FALSE,NA,227,104,1611,250.27322,366,654,104,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",658,"Green Bay, WI 54304","US","Green Bay, WI",0,"1265 Lombardi Avenue","lambeau-field",TRUE,"Green Bay","WI","Lambeau Field","Lambeau Field","54304",5,1125,44.5013,-88.0622,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"98","2018-10-15_08.10.38",0.849,"2018-12-02T13:00:00","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Chargers at Pittsburgh Steelers","","nfl",0.821,FALSE,"Chargers at Steelers","normal","2018-04-20T00:47:52","2018-12-02T22:00:00",4347108,FALSE,NA,176,89,1940,209.2633,695,909,89,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",508,"Pittsburgh, PA 15212","US","Pittsburgh, PA",0,"100 Art Rooney Avenue","heinz-field",TRUE,"Pittsburgh","PA","Heinz Field","Heinz Field","15212",7,1119,40.4468,-80.0158,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"99","2018-10-15_08.10.38",0.863,"2018-12-02T13:00:00","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Baltimore Ravens at Atlanta Falcons","","nfl",0.836,FALSE,"Ravens at Falcons","normal","2018-04-20T00:47:41","2018-12-02T22:00:00",4347048,FALSE,NA,161,77,2099,205.00859,698,991,77,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0,"Atlanta, GA 30313","US","Atlanta, GA",0,"35 Northside Dr NW","mercedes-benz-stadium",TRUE,"Atlanta","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","30313",16,419590,33.76,-84.4,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"100","2018-10-15_08.10.38",0.777,"2018-12-02T13:00:00","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Indianapolis Colts at Jacksonville Jaguars","","nfl",0.757,FALSE,"Colts at Jaguars","normal","2018-04-20T00:47:19","2018-12-02T22:00:00",4346946,FALSE,NA,94,45,1057,109.67988,656,471,46,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","America/New_York",561,"Jacksonville, FL 32202","US","Jacksonville, FL",0,"1 Everbank Field Dr","tiaa-bank-field",TRUE,"Jacksonville","FL","TIAA Bank Field","TIAA Bank Field","32202",7,5178,30.3239,-81.6373,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"101","2018-10-15_08.10.38",0.857,"2018-12-02T13:00:00","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Denver Broncos at Cincinnati Bengals","","nfl",0.823,FALSE,"Broncos at Bengals","normal","2018-04-20T00:47:39","2018-12-02T22:00:00",4347038,FALSE,NA,101,54,974,117.542076,511,512,54,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",515,"Cincinnati, OH 45202","US","Cincinnati, OH",0,"1 Paul Brown Stadium","paul-brown-stadium",TRUE,"Cincinnati","OH","Paul Brown Stadium","Paul Brown Stadium","45202",5,1124,39.0961,-84.5177,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"102","2018-10-15_08.10.38",0.88,"2018-12-02T13:00:00","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Chicago Bears at New York Giants","","nfl",0.84,FALSE,"Bears at Giants","normal","2018-04-20T00:47:32","2018-12-02T22:00:00",4347004,FALSE,NA,176,89,1978,225.44241,764,1436,89,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"103","2018-10-15_08.10.38",0.845,"2018-12-02T12:00:00","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cleveland Browns at Houston Texans","","nfl",0.811,FALSE,"Browns at Texans","normal","2018-04-20T03:52:35","2018-12-02T22:00:00",4347156,FALSE,NA,140,34,1519,183.63002,573,2224,34,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",618,"Houston, TX 77054","US","Houston, TX",0,"1 Reliant Park","nrg-stadium",TRUE,"Houston","TX","NRG Stadium","NRG Stadium","77054",43,41,29.6847,-95.4107,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"104","2018-10-15_08.10.38",0.81,"2018-12-02T15:05:00","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-02T20:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Jets at Tennessee Titans","","nfl",0.784,FALSE,"Jets at Titans","normal","2018-04-20T00:47:29","2018-12-03T00:05:00",4346989,FALSE,NA,150,45,1445,165.20335,418,720,45,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",659,"Nashville, TN 37213","US","Nashville, TN",0,"1 Titans Way","nissan-stadium",TRUE,"Nashville","TN","Nissan Stadium","Nissan Stadium","37213",16,1126,36.1665,-86.7713,FALSE,"NONE","2015-10-19T15:09:39Z"
"105","2018-10-15_08.10.38",0.827,"2018-12-02T13:05:00","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-02T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Kansas City Chiefs at Oakland Raiders","","nfl",0.797,FALSE,"Chiefs at Raiders","normal","2018-04-20T01:04:24","2018-12-03T01:05:00",4347152,FALSE,NA,180,70,1805,201.39616,573,1267,76,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",807,"Oakland, CA 94621","US","Oakland, CA",0,"7000 Coliseum Way","oakland-alameda-county-coliseum",TRUE,"Oakland","CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","94621",9,14,37.7469,-122.201,FALSE,"PDF417","2015-06-24T00:00:00Z"
"106","2018-10-15_08.10.38",0.906,"2018-12-02T16:25:00","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-02T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Minnesota Vikings at New England Patriots","","nfl",0.869,FALSE,"Vikings at Patriots","normal","2018-04-20T00:47:50","2018-12-03T01:25:00",4347094,FALSE,NA,405,265,697,482.49057,159,1123,268,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",506,"Foxborough, MA 02035","US","Foxborough, MA",0,"1 Patriot Place","gillette-stadium",TRUE,"Foxborough","MA","Gillette Stadium","Gillette Stadium","02035",11,33,42.0906,-71.2674,FALSE,"NONE","2018-08-22T15:36:58Z"
"107","2018-10-15_08.10.38",0.89,"2018-12-02T17:20:00","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-03T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"San Francisco 49ers at Seattle Seahawks","","nfl",0.845,FALSE,"49ers at Seahawks","normal","2018-04-20T00:47:55","2018-12-03T05:20:00",4347124,FALSE,NA,388,137,1671,414.97418,271,1286,173,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",819,"Seattle, WA 98134","US","Seattle, WA",0,"800 Occidental Ave S","centurylink-field",TRUE,"Seattle","WA","CenturyLink Field","CenturyLink Field","98134",8,339,47.6,-122.33,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"108","2018-10-15_08.10.38",0.867,"2018-12-03T20:15:00","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-04T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"Washington Redskins at Philadelphia Eagles","","nfl",0.826,FALSE,"Redskins at Eagles","normal","2018-04-20T00:47:17","2018-12-04T05:15:00",4346936,FALSE,NA,238,135,1902,292.6956,565,1156,141,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",504,"Philadelphia, PA 19148","US","Philadelphia, PA",0,"1020 Pattison Ave","lincoln-financial-field",TRUE,"Philadelphia","PA","Lincoln Financial Field","Lincoln Financial Field","19148",13,330,39.9046,-75.1675,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"109","2018-10-15_08.10.38",0.775,"2018-12-06T19:20:00","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-07T00:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Tennessee Titans","","nfl",0.748,FALSE,"Jaguars at Titans","normal","2018-04-20T00:47:29","2018-12-07T04:20:00",4346987,FALSE,NA,127,37,1507,153.34962,532,2272,37,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",659,"Nashville, TN 37213","US","Nashville, TN",0,"1 Titans Way","nissan-stadium",TRUE,"Nashville","TN","Nissan Stadium","Nissan Stadium","37213",16,1126,36.1665,-86.7713,FALSE,"NONE","2015-10-19T15:09:39Z"
"110","2018-10-15_08.10.38",0.823,"2018-12-09T13:00:00","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Carolina Panthers at Cleveland Browns","","nfl",0.795,FALSE,"Panthers at Browns","normal","2018-04-20T00:47:31","2018-12-09T22:00:00",4346995,FALSE,NA,91,42,1631,107.85995,1121,1174,46,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",510,"Cleveland, OH 44114","US","Cleveland, OH",0,"100 Alfred Lerner Way","firstenergy-stadium-15",TRUE,"Cleveland","OH","FirstEnergy Stadium","FirstEnergy Stadium","44114",5,1123,41.5065,-81.7,FALSE,"NONE","2015-11-11T20:55:31Z"
"111","2018-10-15_08.10.38",0.841,"2018-12-09T13:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New Orleans Saints at Tampa Bay Buccaneers","","nfl",0.801,FALSE,"Saints at Buccaneers","normal","2018-04-20T00:47:15","2018-12-09T22:00:00",4346926,FALSE,NA,182,74,567,200.21053,19,524,74,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",539,"Tampa, FL 33607","US","Tampa, FL",0,"4201 North Dale Mabry Highway","raymond-james-stadium",TRUE,"Tampa","FL","Raymond James Stadium","Raymond James Stadium","33607",14,39,27.9753,-82.5034,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"112","2018-10-15_08.10.38",0.854,"2018-12-09T12:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Rams at Chicago Bears","","nfl",0.814,FALSE,"Rams at Bears","normal","2018-04-20T00:47:32","2018-12-09T22:00:00",4347003,FALSE,NA,295,134,1450,368.67703,161,2228,134,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",602,"Chicago, IL 60605","US","Chicago, IL",0,"1410 S. Museum Campus Drive","soldier-field",TRUE,"Chicago","IL","Soldier Field","Soldier Field","60605",8,31,41.8623,-87.6159,FALSE,"NONE","2018-06-02T00:44:08Z"
"113","2018-10-15_08.10.38",0.889,"2018-12-09T13:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New England Patriots at Miami Dolphins","","nfl",0.838,FALSE,"Patriots at Dolphins","normal","2018-04-20T00:47:48","2018-12-09T22:00:00",4347086,FALSE,NA,350,188,1528,381.19766,86,1137,201,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",528,"Miami Gardens, FL 33056","US","Miami Gardens, FL",0,"347 Don Shula Dr.","hard-rock-stadium",TRUE,"Miami Gardens","FL","Hard Rock Stadium","Hard Rock Stadium","33056",32,29,25.96,-80.24,FALSE,"NONE","2017-10-03T18:58:44Z"
"114","2018-10-15_08.10.38",0.85,"2018-12-09T12:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Baltimore Ravens at Kansas City Chiefs","","nfl",0.812,FALSE,"Ravens at Chiefs","normal","2018-04-20T00:47:27","2018-12-09T22:00:00",4346979,FALSE,NA,119,40,1347,140.74457,967,807,43,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",616,"Kansas City, MO 64129","US","Kansas City, MO",0,"1 Arrowhead Drive","arrowhead-stadium",TRUE,"Kansas City","MO","Arrowhead Stadium","Arrowhead Stadium","64129",6,1128,39.0489,-94.4839,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"115","2018-10-15_08.10.38",0.856,"2018-12-09T12:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Indianapolis Colts at Houston Texans","","nfl",0.814,FALSE,"Colts at Texans","normal","2018-04-20T00:47:35","2018-12-09T22:00:00",4347014,FALSE,NA,140,29,1705,182.49937,807,2224,29,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",618,"Houston, TX 77054","US","Houston, TX",0,"1 Reliant Park","nrg-stadium",TRUE,"Houston","TX","NRG Stadium","NRG Stadium","77054",43,41,29.6847,-95.4107,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"116","2018-10-15_08.10.38",0.811,"2018-12-09T13:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Jets at Buffalo Bills","","nfl",0.783,FALSE,"Jets at Bills","normal","2018-04-20T00:47:43","2018-12-09T22:00:00",4347059,FALSE,NA,58,20,1805,83.00082,1228,639,20,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",514,"Orchard Park, NY 14127","US","Orchard Park, NY",0,"1 Bills Drive","new-era-field",TRUE,"Orchard Park","NY","New Era Field","New Era Field","14127",6,1135,42.7737,-78.7874,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"117","2018-10-15_08.10.38",0.907,"2018-12-09T13:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Giants at Washington Redskins","","nfl",0.859,FALSE,"Giants at Redskins","normal","2018-04-20T00:47:17","2018-12-09T22:00:00",4346935,FALSE,NA,169,95,1187,198.16225,641,971,103,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",511,"Landover, MD 20785","US","Landover, MD",0,"1600 Fedex Way","fedex-field",TRUE,"Landover","MD","FedEx Field","FedEx Field","20785",5,35,38.9071,-76.8658,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"118","2018-10-15_08.10.38",0.854,"2018-12-09T12:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Atlanta Falcons at Green Bay Packers","","nfl",0.819,FALSE,"Falcons at Packers","normal","2018-04-20T00:47:13","2018-12-09T22:00:00",4346910,FALSE,NA,235,123,1503,271.2878,271,689,123,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",658,"Green Bay, WI 54304","US","Green Bay, WI",0,"1265 Lombardi Avenue","lambeau-field",TRUE,"Green Bay","WI","Lambeau Field","Lambeau Field","54304",5,1125,44.5013,-88.0622,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"119","2018-10-15_08.10.38",0.856,"2018-12-09T13:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cincinnati Bengals at Los Angeles Chargers","","nfl",0.808,FALSE,"Bengals at Chargers","normal","2018-04-20T00:47:52","2018-12-10T01:05:00",4347107,FALSE,NA,202,120,776,228.57964,383,661,123,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",803,"Carson, CA 90746","US","Carson, CA",0,"18400 Avalon Blvd","stubhub-center",TRUE,"Carson","CA","StubHub Center","StubHub Center","90746",10,52,33.8643,-118.261,NA,NA,NA
"120","2018-10-15_08.10.38",0.904,"2018-12-09T13:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Denver Broncos at San Francisco 49ers","","nfl",0.853,FALSE,"Broncos at 49ers","normal","2018-04-20T00:47:53","2018-12-10T01:05:00",4347114,FALSE,NA,163,55,2167,174.09166,960,920,55,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0,"Santa Clara, CA 95054","US","Santa Clara, CA",0,"4900 Marie P DeBartolo Way","levi-s-stadium",TRUE,"Santa Clara","CA","Levi's Stadium","Levi's Stadium","95054",10,58670,37.4023,-121.969,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"121","2018-10-15_08.10.38",0.858,"2018-12-09T14:25:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Detroit Lions at Arizona Cardinals","","nfl",0.824,FALSE,"Lions at Cardinals","normal","2018-04-20T00:47:51","2018-12-10T01:25:00",4347099,FALSE,NA,95,24,1582,116.74568,1042,615,24,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",753,"Glendale, AZ 85305","US","Glendale, AZ",0,"1 Cardinals Drive","state-farm-stadium",TRUE,"Glendale","AZ","State Farm Stadium","State Farm Stadium","85305",10,43,33.5294,-112.262,FALSE,"NONE","2015-12-21T17:26:05Z"
"122","2018-10-15_08.10.38",0.931,"2018-12-09T15:25:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T21:25:00",FALSE,"2018-04-05T00:00:00",FALSE,"Philadelphia Eagles at Dallas Cowboys","","nfl",0.875,TRUE,"Eagles at Cowboys","normal","2018-04-05T23:08:46","2018-12-10T01:25:00",4327919,FALSE,NA,342,46,2138,415.97562,2708,4420,46,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",623,"Arlington, TX 76011","US","Arlington, TX",0,"1 AT&T Way","at-t-stadium",TRUE,"Arlington","TX","AT&T Stadium","AT&T Stadium","76011",16,4965,32.7459,-97.0957,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"123","2018-10-15_08.10.38",0.877,"2018-12-09T17:20:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at Oakland Raiders","","nfl",0.827,FALSE,"Steelers at Raiders","normal","2018-04-20T01:04:24","2018-12-10T05:20:00",4347151,FALSE,NA,351,164,1502,375.93268,520,1840,164,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",807,"Oakland, CA 94621","US","Oakland, CA",0,"7000 Coliseum Way","oakland-alameda-county-coliseum",TRUE,"Oakland","CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","94621",9,14,37.7469,-122.201,FALSE,"PDF417","2015-06-24T00:00:00Z"
"124","2018-10-15_08.10.38",0.878,"2018-12-10T17:15:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"Minnesota Vikings at Seattle Seahawks","","nfl",0.827,FALSE,"Vikings at Seahawks","normal","2018-04-20T00:47:55","2018-12-11T05:15:00",4347123,FALSE,NA,354,138,1885,376.92352,340,1341,138,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",819,"Seattle, WA 98134","US","Seattle, WA",0,"800 Occidental Ave S","centurylink-field",TRUE,"Seattle","WA","CenturyLink Field","CenturyLink Field","98134",8,339,47.6,-122.33,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"125","2018-10-15_08.10.38",0.849,"2018-12-13T19:20:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Chargers at Kansas City Chiefs","","nfl",0.802,FALSE,"Chargers at Chiefs","normal","2018-04-20T00:47:26","2018-12-14T05:20:00",4346978,FALSE,NA,125,43,1348,151.08884,968,704,46,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",616,"Kansas City, MO 64129","US","Kansas City, MO",0,"1 Arrowhead Drive","arrowhead-stadium",TRUE,"Kansas City","MO","Arrowhead Stadium","Arrowhead Stadium","64129",6,1128,39.0489,-94.4839,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
