short_title,visible_until_utc,id,created_at,score,date_tbd,datetime_local,popularity,datetime_utc,time_tbd,announce_date,url,title,status,datetime_tbd,description,type,is_open,general_admission,listing_count,visible_listing_count,lowest_price_good_deals,average_price,lowest_price,highest_price,median_price,created_at,method,employee_only,state,slug,name_v2,city,extended_address,metro_code,id,postal_code,display_location,score,has_upcoming_events,timezone,popularity,address,url,country,num_upcoming_events,name,lat,lon,created_at,method,employee_only
Panthers at Buccaneers,2018-12-02T22:00:00,4346927,2018-04-20T00:47:15,0.871,FALSE,2018-12-02T13:00:00,0.783,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,Carolina Panthers at Tampa Bay Buccaneers,normal,FALSE,,nfl,FALSE,NA,38,503,77,180.76315,77,389,150,2018-08-24T21:53:41Z,QRCODE,FALSE,FL,raymond-james-stadium,Raymond James Stadium,Tampa,"Tampa, FL 33607",539,39,33607,"Tampa, FL",0.86513025,TRUE,America/New_York,0,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,15,Raymond James Stadium,27.9753,-82.5034,2015-08-24T14:44:53Z,QRCODE_TM,FALSE
Cardinals at Packers,2018-12-02T22:00:00,4346909,2018-04-20T00:47:13,0.891,FALSE,2018-12-02T12:00:00,0.806,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,Arizona Cardinals at Green Bay Packers,normal,FALSE,,nfl,FALSE,NA,475,997,141,252.05052,150,719,228,2018-08-24T21:53:41Z,QRCODE,FALSE,WI,lambeau-field,Lambeau Field,Green Bay,"Green Bay, WI 54304",658,1125,54304,"Green Bay, WI",0.92909414,TRUE,America/Chicago,0,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,US,5,Lambeau Field,44.5013,-88.0622,2015-09-02T22:43:34Z,QRCODE_TM,FALSE
Chargers at Steelers,2018-12-02T22:00:00,4347108,2018-04-20T00:47:52,0.86,FALSE,2018-12-02T13:00:00,0.8,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,Los Angeles Chargers at Pittsburgh Steelers,normal,FALSE,,nfl,FALSE,NA,739,1093,92,214.12178,92,959,178,2018-08-24T21:53:41Z,QRCODE,FALSE,PA,heinz-field,Heinz Field,Pittsburgh,"Pittsburgh, PA 15212",508,1119,15212,"Pittsburgh, PA",0.9033526,TRUE,America/New_York,0,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,US,9,Heinz Field,40.4468,-80.0158,2015-12-08T15:36:23Z,QRCODE_TM,FALSE
Colts at Jaguars,2018-12-02T22:00:00,4346946,2018-04-20T00:47:19,0.805,FALSE,2018-12-02T13:00:00,0.752,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,Indianapolis Colts at Jacksonville Jaguars,normal,FALSE,,nfl,FALSE,NA,708,914,49,129.64972,49,471,106,2018-08-24T21:53:41Z,QRCODE,FALSE,FL,everbank-field,EverBank Field,Jacksonville,"Jacksonville, FL 32202",561,5178,32202,"Jacksonville, FL",0.83759147,TRUE,America/New_York,0,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,US,7,EverBank Field,30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
Ravens at Falcons,2018-12-02T22:00:00,4347048,2018-04-20T00:47:41,0.914,FALSE,2018-12-02T13:00:00,0.824,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,Baltimore Ravens at Atlanta Falcons,normal,FALSE,,nfl,FALSE,NA,786,1021,78,208.54707,78,1193,162,2018-08-24T21:53:41Z,QRCODE,FALSE,GA,mercedes-benz-stadium,Mercedes-Benz Stadium,Atlanta,"Atlanta, GA 30313",0,419590,30313,"Atlanta, GA",0.76958936,TRUE,America/New_York,0,35 Northside Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,19,Mercedes-Benz Stadium,33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
Bears at Giants,2018-12-02T22:00:00,4347004,2018-04-20T00:47:32,0.929,FALSE,2018-12-02T13:00:00,0.828,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,Chicago Bears at New York Giants,normal,FALSE,,nfl,FALSE,NA,822,1207,101,247.68613,101,1666,196,2018-08-24T21:53:41Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
Broncos at Bengals,2018-12-02T22:00:00,4347038,2018-04-20T00:47:39,0.91,FALSE,2018-12-02T13:00:00,0.814,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,Denver Broncos at Cincinnati Bengals,normal,FALSE,,nfl,FALSE,NA,564,905,50,116.14716,50,511,99,2018-08-24T21:53:41Z,QRCODE,FALSE,OH,paul-brown-stadium,Paul Brown Stadium,Cincinnati,"Cincinnati, OH 45202",515,1124,45202,"Cincinnati, OH",0.86166537,TRUE,America/New_York,0,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,7,Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
Browns at Texans,2018-12-02T22:00:00,4347156,2018-04-20T03:52:35,0.886,FALSE,2018-12-02T12:00:00,0.794,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,Cleveland Browns at Houston Texans,normal,FALSE,,nfl,FALSE,NA,524,1005,40,172.9771,40,2224,129,2018-08-24T21:53:41Z,QRCODE,FALSE,TX,nrg-stadium,NRG Stadium,Houston,"Houston, TX 77054",618,41,77054,"Houston, TX",0.8624192,TRUE,America/Chicago,0,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,US,44,NRG Stadium,29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
Jets at Titans,2018-12-03T00:05:00,4346989,2018-04-20T00:47:29,0.855,FALSE,2018-12-02T15:05:00,0.77,2018-12-02T20:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,New York Jets at Tennessee Titans,normal,FALSE,,nfl,FALSE,NA,514,827,46,157.20233,42,720,136,2018-08-24T21:53:41Z,QRCODE,FALSE,TN,nissan-stadium,Nissan Stadium,Nashville,"Nashville, TN 37213",659,1126,37213,"Nashville, TN",0.8546275,TRUE,America/New_York,0,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,US,16,Nissan Stadium,36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
Chiefs at Raiders,2018-12-03T01:05:00,4347152,2018-04-20T01:04:24,0.858,FALSE,2018-12-02T13:05:00,0.794,2018-12-02T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,Kansas City Chiefs at Oakland Raiders,normal,FALSE,,nfl,FALSE,NA,479,817,81,212.22964,81,1267,187,2018-08-24T21:53:41Z,QRCODE,FALSE,CA,oakland-alameda-county-coliseum,Oakland-Alameda County Coliseum,Oakland,"Oakland, CA 94621",807,14,94621,"Oakland, CA",0.7817843,TRUE,America/Los_Angeles,0,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,18,Oakland-Alameda County Coliseum,37.7469,-122.201,2015-06-24T00:00:00Z,PDF417,FALSE
Vikings at Patriots,2018-12-03T01:25:00,4347094,2018-04-20T00:47:50,0.954,FALSE,2018-12-02T16:25:00,0.859,2018-12-02T21:25:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,Minnesota Vikings at New England Patriots,normal,FALSE,,nfl,FALSE,NA,139,569,207,526.0216,207,1261,424,2018-08-24T21:53:41Z,QRCODE,FALSE,MA,gillette-stadium,Gillette Stadium,Foxborough,"Foxborough, MA 02035",506,33,02035,"Foxborough, MA",0.8983344,TRUE,America/New_York,0,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,US,14,Gillette Stadium,42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
49ers at Seahawks,2018-12-03T05:20:00,4347124,2018-04-20T00:47:55,0.904,FALSE,2018-12-02T17:20:00,0.828,2018-12-03T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,San Francisco 49ers at Seattle Seahawks,normal,FALSE,,nfl,FALSE,NA,278,718,140,427.3813,177,1337,398,2018-08-24T21:53:41Z,QRCODE,FALSE,WA,centurylink-field,CenturyLink Field,Seattle,"Seattle, WA 98134",819,339,98134,"Seattle, WA",0.87232786,TRUE,America/Los_Angeles,0,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,US,11,CenturyLink Field,47.6,-122.33,2018-03-02T22:54:54Z,QRCODE,FALSE
Redskins at Eagles,2018-12-04T05:15:00,4346936,2018-04-20T00:47:17,0.922,FALSE,2018-12-03T20:15:00,0.819,2018-12-04T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,Washington Redskins at Philadelphia Eagles,normal,FALSE,,nfl,FALSE,NA,623,1176,115,302.7111,137,1186,249,2018-08-24T21:53:41Z,QRCODE,FALSE,PA,lincoln-financial-field,Lincoln Financial Field,Philadelphia,"Philadelphia, PA 19148",504,330,19148,"Philadelphia, PA",0.90542685999999994,TRUE,America/New_York,0,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,14,Lincoln Financial Field,39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Jaguars at Titans,2018-12-07T04:20:00,4346987,2018-04-20T00:47:29,0.815,FALSE,2018-12-06T19:20:00,0.731,2018-12-07T00:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,Jacksonville Jaguars at Tennessee Titans,normal,FALSE,,nfl,FALSE,NA,613,911,37,151.2659,42,2271,129,2018-08-24T21:53:42Z,QRCODE,FALSE,TN,nissan-stadium,Nissan Stadium,Nashville,"Nashville, TN 37213",659,1126,37213,"Nashville, TN",0.8546275,TRUE,America/New_York,0,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,US,16,Nissan Stadium,36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
Saints at Buccaneers,2018-12-09T22:00:00,4346926,2018-04-20T00:47:15,0.882,FALSE,2018-12-09T13:00:00,0.785,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,New Orleans Saints at Tampa Bay Buccaneers,normal,FALSE,,nfl,FALSE,NA,212,168,NA,234.26888,75,1020,202,2018-08-24T21:53:42Z,QRCODE,FALSE,FL,raymond-james-stadium,Raymond James Stadium,Tampa,"Tampa, FL 33607",539,39,33607,"Tampa, FL",0.86513025,TRUE,America/New_York,0,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,15,Raymond James Stadium,27.9753,-82.5034,2015-08-24T14:44:53Z,QRCODE_TM,FALSE
Panthers at Browns,2018-12-09T22:00:00,4346995,2018-04-20T00:47:31,0.868,FALSE,2018-12-09T13:00:00,0.782,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,Carolina Panthers at Cleveland Browns,normal,FALSE,,nfl,FALSE,NA,1173,1300,34,109.18414,40,1174,92,2018-08-24T21:53:42Z,QRCODE,FALSE,OH,firstenergy-stadium-15,FirstEnergy Stadium,Cleveland,"Cleveland, OH 44114",510,1123,44114,"Cleveland, OH",0.86852187,TRUE,America/New_York,0,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,6,FirstEnergy Stadium,41.5065,-81.7,2015-11-11T20:55:31Z,NONE,FALSE
Rams at Bears,2018-12-09T22:00:00,4347003,2018-04-20T00:47:32,0.89,FALSE,2018-12-09T12:00:00,0.793,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,Los Angeles Rams at Chicago Bears,normal,FALSE,,nfl,FALSE,NA,148,848,123,344.55405,123,2227,261,2018-08-24T21:53:42Z,QRCODE,FALSE,IL,soldier-field,Soldier Field,Chicago,"Chicago, IL 60605",602,31,60605,"Chicago, IL",0.940013,TRUE,America/Chicago,0,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,US,8,Soldier Field,41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
Patriots at Dolphins,2018-12-09T22:00:00,4347086,2018-04-20T00:47:48,0.942,FALSE,2018-12-09T13:00:00,0.83,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,New England Patriots at Miami Dolphins,normal,FALSE,,nfl,FALSE,NA,214,811,165,409.48132,193,1679,363,2018-08-24T21:53:42Z,QRCODE,FALSE,FL,hard-rock-stadium,Hard Rock Stadium,Miami Gardens,"Miami Gardens, FL 33056",528,29,33056,"Miami Gardens, FL",0.8378203,TRUE,America/New_York,0,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,35,Hard Rock Stadium,25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
Colts at Texans,2018-12-09T22:00:00,4347014,2018-04-20T00:47:35,0.905,FALSE,2018-12-09T12:00:00,0.802,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,Indianapolis Colts at Houston Texans,normal,FALSE,,nfl,FALSE,NA,1369,810,NA,196.5997,34,2387,148,2018-08-24T21:53:42Z,QRCODE,FALSE,TX,nrg-stadium,NRG Stadium,Houston,"Houston, TX 77054",618,41,77054,"Houston, TX",0.8624192,TRUE,America/Chicago,0,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,US,44,NRG Stadium,29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
Falcons at Packers,2018-12-09T22:00:00,4346910,2018-04-20T00:47:13,0.902,FALSE,2018-12-09T12:00:00,0.807,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,Atlanta Falcons at Green Bay Packers,normal,FALSE,,nfl,FALSE,NA,457,961,140,265.87527,143,689,238,2018-08-24T21:53:42Z,QRCODE,FALSE,WI,lambeau-field,Lambeau Field,Green Bay,"Green Bay, WI 54304",658,1125,54304,"Green Bay, WI",0.92909414,TRUE,America/Chicago,0,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,US,5,Lambeau Field,44.5013,-88.0622,2015-09-02T22:43:34Z,QRCODE_TM,FALSE
Jets at Bills,2018-12-09T22:00:00,4347059,2018-04-20T00:47:43,0.857,FALSE,2018-12-09T13:00:00,0.771,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,New York Jets at Buffalo Bills,normal,FALSE,,nfl,FALSE,NA,1327,1440,23,84.00377,23,643,60,2018-08-24T21:53:42Z,QRCODE,FALSE,NY,new-era-field,New Era Field,Orchard Park,"Orchard Park, NY 14127",514,1135,14127,"Orchard Park, NY",0.8815085,TRUE,America/New_York,0,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,US,7,New Era Field,42.7737,-78.7874,2015-08-12T16:52:53Z,QRCODE_TM,FALSE
Ravens at Chiefs,2018-12-09T22:00:00,4346979,2018-04-20T00:47:27,0.887,FALSE,2018-12-09T12:00:00,0.791,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,Baltimore Ravens at Kansas City Chiefs,normal,FALSE,,nfl,FALSE,NA,1037,1156,36,136.47734,36,968,119,2018-08-24T21:53:42Z,QRCODE,FALSE,MO,arrowhead-stadium,Arrowhead Stadium,Kansas City,"Kansas City, MO 64129",616,1128,64129,"Kansas City, MO",0.8827867,TRUE,America/Chicago,0,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,8,Arrowhead Stadium,39.0489,-94.4839,2015-08-20T16:20:51Z,QRCODE_TM,FALSE
Giants at Redskins,2018-12-09T22:00:00,4346935,2018-04-20T00:47:17,0.947,FALSE,2018-12-09T13:00:00,0.839,2018-12-09T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,New York Giants at Washington Redskins,normal,FALSE,,nfl,FALSE,NA,717,1026,93,205.49094,100,1042,170,2018-08-24T21:53:42Z,QRCODE,FALSE,MD,fedex-field,FedEx Field,Landover,"Landover, MD 20785",511,35,20785,"Landover, MD",0.9333444,TRUE,America/New_York,0,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,US,6,FedEx Field,38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
Bengals at Chargers,2018-12-10T01:05:00,4347107,2018-04-20T00:47:52,0.907,FALSE,2018-12-09T13:05:00,0.797,2018-12-09T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,Cincinnati Bengals at Los Angeles Chargers,normal,FALSE,,nfl,FALSE,NA,435,520,117,229.66667,118,1198,194,2018-08-24T21:53:42Z,QRCODE,FALSE,CA,stubhub-center,StubHub Center,Carson,"Carson, CA 90746",803,52,90746,"Carson, CA",0.7228164,TRUE,America/Los_Angeles,0,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,US,12,StubHub Center,33.8643,-118.261,NA,NA,NA
Broncos at 49ers,2018-12-10T01:05:00,4347114,2018-04-20T00:47:53,0.91,FALSE,2018-12-09T13:05:00,0.83,2018-12-09T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,Denver Broncos at San Francisco 49ers,normal,FALSE,,nfl,FALSE,NA,913,1208,64,203.7437,67,2990,175,2018-08-24T21:53:42Z,QRCODE,FALSE,CA,levi-s-stadium,Levi's Stadium,Santa Clara,"Santa Clara, CA 95054",0,58670,95054,"Santa Clara, CA",0.95768774,TRUE,America/Los_Angeles,0,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,US,12,Levi's Stadium,37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Lions at Cardinals,2018-12-10T01:25:00,4347099,2018-04-20T00:47:51,0.903,FALSE,2018-12-09T14:25:00,0.809,2018-12-09T21:25:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,Detroit Lions at Arizona Cardinals,normal,FALSE,,nfl,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:42Z,QRCODE,FALSE,AZ,state-farm-stadium,State Farm Stadium,Glendale,"Glendale, AZ 85305",753,43,85305,"Glendale, AZ",0.93402725,TRUE,America/Phoenix,0,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,US,9,State Farm Stadium,33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
Eagles at Cowboys,2018-12-10T01:25:00,4327919,2018-04-05T23:08:46,0.978,FALSE,2018-12-09T15:25:00,0.862,2018-12-09T21:25:00,FALSE,2018-04-05T00:00:00,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,Philadelphia Eagles at Dallas Cowboys,normal,FALSE,,nfl,TRUE,NA,2898,2203,45,426.5918,45,4309,354,2018-04-17T22:02:33Z,QRCODE,FALSE,TX,at-t-stadium,AT&T Stadium,Arlington,"Arlington, TX 76011",623,4965,76011,"Arlington, TX",0.9751414,TRUE,America/Chicago,0,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,US,23,AT&T Stadium,32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
Steelers at Raiders,2018-12-10T05:20:00,4347151,2018-04-20T01:04:24,0.879,FALSE,2018-12-09T17:20:00,0.801,2018-12-10T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,Pittsburgh Steelers at Oakland Raiders,normal,FALSE,,nfl,FALSE,NA,355,658,180,420.90424,182,1842,400,2018-08-24T21:53:42Z,QRCODE,FALSE,CA,oakland-alameda-county-coliseum,Oakland-Alameda County Coliseum,Oakland,"Oakland, CA 94621",807,14,94621,"Oakland, CA",0.7817843,TRUE,America/Los_Angeles,0,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,18,Oakland-Alameda County Coliseum,37.7469,-122.201,2015-06-24T00:00:00Z,PDF417,FALSE
Vikings at Seahawks,2018-12-11T05:15:00,4347123,2018-04-20T00:47:55,0.927,FALSE,2018-12-10T17:15:00,0.817,2018-12-11T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123,Minnesota Vikings at Seattle Seahawks,normal,FALSE,,nfl,FALSE,NA,339,750,132,383.9469,161,1341,362,2018-08-24T21:53:42Z,QRCODE,FALSE,WA,centurylink-field,CenturyLink Field,Seattle,"Seattle, WA 98134",819,339,98134,"Seattle, WA",0.87232786,TRUE,America/Los_Angeles,0,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,US,11,CenturyLink Field,47.6,-122.33,2018-03-02T22:54:54Z,QRCODE,FALSE
Chargers at Chiefs,2018-12-14T05:20:00,4346978,2018-04-20T00:47:26,0.885,FALSE,2018-12-13T19:20:00,0.781,2018-12-14T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978,Los Angeles Chargers at Kansas City Chiefs,normal,FALSE,,nfl,FALSE,NA,909,1075,42,149.22552,42,968,127,2018-08-24T21:53:42Z,QRCODE,FALSE,MO,arrowhead-stadium,Arrowhead Stadium,Kansas City,"Kansas City, MO 64129",616,1128,64129,"Kansas City, MO",0.8827867,TRUE,America/Chicago,0,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,8,Arrowhead Stadium,39.0489,-94.4839,2015-08-20T16:20:51Z,QRCODE_TM,FALSE
Texans at Jets,2018-12-16T01:30:00,4347015,2018-04-20T00:47:35,0.916,FALSE,2018-12-15T16:30:00,0.807,2018-12-15T21:30:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015,Houston Texans at New York Jets,normal,FALSE,,nfl,FALSE,NA,1168,1327,28,147.26285,32,917,122,2018-08-24T21:53:42Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
Browns at Broncos,2018-12-16T01:30:00,4347135,2018-04-20T01:04:04,0.863,FALSE,2018-12-15T14:30:00,0.772,2018-12-15T21:30:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135,Cleveland Browns at Denver Broncos,normal,FALSE,,nfl,FALSE,NA,107,643,95,310.07477,129,1186,244,2018-08-24T21:53:42Z,QRCODE,FALSE,CO,sports-authority-field-at-mile-high,Sports Authority Field at Mile High,Denver,"Denver, CO 80204",751,1131,80204,"Denver, CO",0.9028296,TRUE,America/Denver,0,1701 Bryant Street,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,US,6,Sports Authority Field at Mile High,39.74,-105.02,2015-08-07T18:39:02Z,QRCODE_TM,FALSE
Cardinals at Falcons,2018-12-16T22:00:00,4347047,2018-04-20T00:47:41,0.898,FALSE,2018-12-16T13:00:00,0.801,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047,Arizona Cardinals at Atlanta Falcons,normal,FALSE,,nfl,FALSE,NA,1059,1225,64,184.50708,66,1196,153,2018-08-24T21:53:42Z,QRCODE,FALSE,GA,mercedes-benz-stadium,Mercedes-Benz Stadium,Atlanta,"Atlanta, GA 30313",0,419590,30313,"Atlanta, GA",0.76958936,TRUE,America/New_York,0,35 Northside Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,19,Mercedes-Benz Stadium,33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
Lions at Bills,2018-12-16T22:00:00,4347057,2018-04-20T00:47:43,0.853,FALSE,2018-12-16T13:00:00,0.761,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,Detroit Lions at Buffalo Bills,normal,FALSE,,nfl,FALSE,NA,1313,1661,18,78.0358,23,636,57,2018-08-24T21:53:42Z,QRCODE,FALSE,NY,new-era-field,New Era Field,Orchard Park,"Orchard Park, NY 14127",514,1135,14127,"Orchard Park, NY",0.8815085,TRUE,America/New_York,0,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,US,7,New Era Field,42.7737,-78.7874,2015-08-12T16:52:53Z,QRCODE_TM,FALSE
