"","timestamp","datetime_tbd","is_open","created_at","popularity","type","time_tbd","score","title","short_title","datetime_utc","url","date_tbd","status","visible_until_utc","datetime_local","description","id","announce_date","general_admission","lowest_price","lowest_price_good_deals","listing_count","average_price","highest_price","employee_only","method","created_at","postal_code","name_v2","popularity","timezone","city","score","address","url","has_upcoming_events","display_location","name","num_upcoming_events","country","state","extended_address","id","slug","lon","lat","employee_only","method","created_at"
"208","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:15",0.823,"nfl",FALSE,0.846,"New Orleans Saints at Tampa Bay Buccaneers","Saints at Buccaneers","2018-12-09T18:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T13:00:00","",4346926,"2018-04-20T00:00:00",NA,64,66,292,225.05,1199,FALSE,"QRCODE","2018-08-24T21:53:42Z","33607","Raymond James Stadium",0,"America/New_York","Tampa",0.86513025,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,"Tampa, FL","Raymond James Stadium",16,"US","FL","Tampa, FL 33607",39,"raymond-james-stadium",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"209","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:32",0.839,"nfl",FALSE,0.859,"Los Angeles Rams at Chicago Bears","Rams at Bears","2018-12-09T18:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T12:00:00","",4347003,"2018-04-20T00:00:00",NA,83,83,1177,299.82,2225,FALSE,"QRCODE","2018-08-24T21:53:42Z","60605","Soldier Field",0,"America/Chicago","Chicago",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Chicago, IL","Soldier Field",12,"US","IL","Chicago, IL 60605",31,"soldier-field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"210","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:48",0.873,"nfl",FALSE,0.917,"New England Patriots at Miami Dolphins","Patriots at Dolphins","2018-12-09T18:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T13:00:00","",4347086,"2018-04-20T00:00:00",NA,163,163,843,486.27,6458,FALSE,"QRCODE","2018-08-24T21:53:42Z","33056","Hard Rock Stadium",0,"America/New_York","Miami Gardens",0.8378203,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,"Miami Gardens, FL","Hard Rock Stadium",39,"US","FL","Miami Gardens, FL 33056",29,"hard-rock-stadium",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"211","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:35",0.84,"nfl",FALSE,0.872,"Indianapolis Colts at Houston Texans","Colts at Texans","2018-12-09T18:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T12:00:00","",4347014,"2018-04-20T00:00:00",NA,39,39,1282,186.98,5377,FALSE,"QRCODE","2018-08-24T21:53:42Z","77054","NRG Stadium",0,"America/Chicago","Houston",0.8624192,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets",TRUE,"Houston, TX","NRG Stadium",47,"US","TX","Houston, TX 77054",41,"nrg-stadium",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"212","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:27",0.856,"nfl",FALSE,0.88,"Baltimore Ravens at Kansas City Chiefs","Ravens at Chiefs","2018-12-09T18:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T12:00:00","",4346979,"2018-04-20T00:00:00",NA,37,37,1349,154.31,1030,FALSE,"QRCODE","2018-08-24T21:53:42Z","64129","Arrowhead Stadium",0,"America/Chicago","Kansas City",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,"Kansas City, MO","Arrowhead Stadium",10,"US","MO","Kansas City, MO 64129",1128,"arrowhead-stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"213","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:43",0.812,"nfl",FALSE,0.834,"New York Jets at Buffalo Bills","Jets at Bills","2018-12-09T18:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T13:00:00","",4347059,"2018-04-20T00:00:00",NA,29,29,2167,103.82,1078,FALSE,"QRCODE","2018-08-24T21:53:42Z","14127","New Era Field",0,"America/New_York","Orchard Park",0.8815085,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",TRUE,"Orchard Park, NY","New Era Field",8,"US","NY","Orchard Park, NY 14127",1135,"new-era-field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"214","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:17",0.884,"nfl",FALSE,0.923,"New York Giants at Washington Redskins","Giants at Redskins","2018-12-09T18:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T13:00:00","",4346935,"2018-04-20T00:00:00",NA,92,92,1317,243.91,1198,FALSE,"QRCODE","2018-08-24T21:53:42Z","20785","FedEx Field",0,"America/New_York","Landover",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",TRUE,"Landover, MD","FedEx Field",9,"US","MD","Landover, MD 20785",35,"fedex-field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"215","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:13",0.854,"nfl",FALSE,0.88,"Atlanta Falcons at Green Bay Packers","Falcons at Packers","2018-12-09T18:00:00","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",FALSE,"normal","2018-12-09T22:00:00","2018-12-09T12:00:00","",4346910,"2018-04-20T00:00:00",NA,143,143,1749,289.86,1079,FALSE,"QRCODE","2018-08-24T21:53:42Z","54304","Lambeau Field",0,"America/Chicago","Green Bay",0.92909414,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,"Green Bay, WI","Lambeau Field",8,"US","WI","Green Bay, WI 54304",1125,"lambeau-field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"216","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:52",0.844,"nfl",FALSE,0.878,"Cincinnati Bengals at Los Angeles Chargers","Bengals at Chargers","2018-12-09T21:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",FALSE,"normal","2018-12-10T01:05:00","2018-12-09T13:05:00","",4347107,"2018-04-20T00:00:00",NA,97,97,651,222.01,1198,FALSE,"QRCODE","2018-08-24T21:53:42Z","90746","StubHub Center",0,"America/Los_Angeles","Carson",0.7228164,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,"Carson, CA","StubHub Center",14,"US","CA","Carson, CA 90746",52,"stubhub-center",-118.261,33.8643,NA,NA,NA
"217","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:53",0.892,"nfl",FALSE,0.919,"Denver Broncos at San Francisco 49ers","Broncos at 49ers","2018-12-09T21:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",FALSE,"normal","2018-12-10T01:05:00","2018-12-09T13:05:00","",4347114,"2018-04-20T00:00:00",NA,99,99,1572,292.43,6769,FALSE,"QRCODE","2018-08-24T21:53:42Z","95054","Levi's Stadium",0,"America/Los_Angeles","Santa Clara",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,"Santa Clara, CA","Levi's Stadium",13,"US","CA","Santa Clara, CA 95054",58670,"levi-s-stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
