"","timestamp","datetime_tbd","popularity","url","is_open","datetime_local","visible_until_utc","score","datetime_utc","created_at","announce_date","description","type","short_title","title","status","time_tbd","date_tbd","id","general_admission","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","listing_count","created_at","employee_only","method","city","name_v2","url","timezone","has_upcoming_events","score","metro_code","display_location","slug","country","postal_code","state","extended_address","address","name","popularity","num_upcoming_events","id","lat","lon","created_at","employee_only","method"
"75","2018-09-26_08.06.25",FALSE,0.951,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,"2018-10-28T13:25:00","2018-10-29T00:25:00",0.937,"2018-10-28T20:25:00","2018-04-20T00:47:14","2018-04-20T00:00:00","","nfl","Packers at Rams","Green Bay Packers at Los Angeles Rams","normal",FALSE,FALSE,4346921,NA,279,496,1025,240,670.9282,3006,599,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Los Angeles","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,0.86898464,0,"Los Angeles, CA","los-angeles-memorial-coliseum-1","US","90037","CA","Los Angeles, CA 90037","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,9,51012,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"76","2018-09-26_08.06.25",FALSE,0.922,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,"2018-10-28T13:25:00","2018-10-29T00:25:00",0.897,"2018-10-28T20:25:00","2018-04-20T00:47:51","2018-04-20T00:00:00","","nfl","49ers at Cardinals","San Francisco 49ers at Arizona Cardinals","normal",FALSE,FALSE,4347101,NA,34,111,1009,34,138.19264,611,789,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Glendale","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,0.93402725,753,"Glendale, AZ","state-farm-stadium","US","85305","AZ","Glendale, AZ 85305","1 Cardinals Drive","State Farm Stadium",0,10,43,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"77","2018-09-26_08.06.25",FALSE,0.921,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,"2018-10-28T19:20:00","2018-10-29T04:20:00",0.897,"2018-10-29T00:20:00","2018-04-20T01:04:04","2018-04-20T00:00:00","","nfl","Saints at Vikings","New Orleans Saints at Minnesota Vikings","normal",FALSE,FALSE,4347136,NA,134,275,733,134,336.76553,2321,499,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Minneapolis","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,0.88524246,0,"Minneapolis, MN","u-s-bank-stadium","US","55415","MN","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,15,218451,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"78","2018-09-26_08.06.25",FALSE,0.915,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,"2018-10-29T20:15:00","2018-10-30T04:15:00",0.895,"2018-10-30T00:15:00","2018-04-20T00:47:44","2018-04-20T00:00:00","","nfl","Patriots at Bills","New England Patriots at Buffalo Bills","normal",FALSE,FALSE,4347062,NA,95,163,1042,101,307.875,123647,992,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Orchard Park","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,0.8815085,514,"Orchard Park, NY","new-era-field","US","14127","NY","Orchard Park, NY 14127","1 Bills Drive","New Era Field",0,7,1135,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"79","2018-09-26_08.06.25",FALSE,0.967,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,"2018-11-01T17:20:00","2018-11-02T04:20:00",0.963,"2018-11-02T00:20:00","2018-04-20T00:47:57","2018-04-20T00:00:00","","nfl","Raiders at 49ers","Oakland Raiders at San Francisco 49ers","normal",FALSE,FALSE,4347131,NA,216,457,886,216,491.35437,3068,745,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Santa Clara","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,0.95768774,0,"Santa Clara, CA","levi-s-stadium","US","95054","CA","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,13,58670,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"80","2018-09-26_08.06.25",FALSE,0.533,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",FALSE,"2018-11-03T14:00:00","2018-11-03T23:00:00",0.427,"2018-11-03T19:00:00","2018-02-28T15:00:09","2018-02-28T00:00:00","","ncaa_football","South Alabama at Arkansas State","South Alabama Jaguars at Arkansas State Red Wolves Football","normal",FALSE,FALSE,4281935,NA,NA,45,43,25,42.64151,74,53,NA,NA,NA,"Jonesboro","Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","America/Chicago",TRUE,0.47753516,0,"Jonesboro, AR","centennial-bank-stadium-1","US","72401","AR","Jonesboro, AR 72401","2180 Aggie Rd","Centennial Bank Stadium",0,3,8896,35.8429,-90.6797,NA,NA,NA
"81","2018-09-26_08.06.25",FALSE,0.892,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.874,"2018-11-04T18:00:00","2018-04-20T00:47:47","2018-04-20T00:00:00","","nfl","Jets at Dolphins","New York Jets at Miami Dolphins","normal",FALSE,FALSE,4347083,NA,62,170,868,73,220.5,902,198,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Miami Gardens","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,0.8378203,528,"Miami Gardens, FL","hard-rock-stadium","US","33056","FL","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",0,36,29,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"82","2018-09-26_08.06.25",FALSE,0.908,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,"2018-11-04T12:00:00","2018-11-04T22:00:00",0.885,"2018-11-04T18:00:00","2018-04-20T01:04:05","2018-04-20T00:00:00","","nfl","Lions at Vikings","Detroit Lions at Minnesota Vikings","normal",FALSE,FALSE,4347140,NA,109,221,744,109,268.0621,1389,483,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Minneapolis","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,0.88524246,0,"Minneapolis, MN","u-s-bank-stadium","US","55415","MN","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,15,218451,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"83","2018-09-26_08.06.25",FALSE,0.874,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.844,"2018-11-04T18:00:00","2018-04-20T00:47:31","2018-04-20T00:00:00","","nfl","Chiefs at Browns","Kansas City Chiefs at Cleveland Browns","normal",FALSE,FALSE,4346997,NA,50,103,1149,50,120.222336,476,1003,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Cleveland","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,0.86852187,510,"Cleveland, OH","firstenergy-stadium-15","US","44114","OH","Cleveland, OH 44114","100 Alfred Lerner Way","FirstEnergy Stadium",0,6,1123,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"84","2018-09-26_08.06.25",FALSE,0.921,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.902,"2018-11-04T18:00:00","2018-04-20T00:47:17","2018-04-20T00:00:00","","nfl","Falcons at Redskins","Atlanta Falcons at Washington Redskins","normal",FALSE,FALSE,4346937,NA,79,154,1011,79,174.16306,451,693,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Landover","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,0.9333444,511,"Landover, MD","fedex-field","US","20785","MD","Landover, MD 20785","1600 Fedex Way","FedEx Field",0,6,35,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"85","2018-09-26_08.06.25",FALSE,0.897,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.88,"2018-11-04T18:00:00","2018-04-20T00:47:45","2018-04-20T00:00:00","","nfl","Steelers at Ravens","Pittsburgh Steelers at Baltimore Ravens","normal",FALSE,FALSE,4347069,NA,123,202,881,123,274.63535,11429,532,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Baltimore","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,0.8927189,512,"Baltimore, MD","m-t-bank-stadium","US","21230","MD","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",0,7,1121,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"86","2018-09-26_08.06.25",FALSE,0.889,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.865,"2018-11-04T18:00:00","2018-04-20T00:47:43","2018-04-20T00:00:00","","nfl","Bears at Bills","Chicago Bears at Buffalo Bills","normal",FALSE,FALSE,4347061,NA,51,106,1211,53,132.66667,601,864,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Orchard Park","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,0.8815085,514,"Orchard Park, NY","new-era-field","US","14127","NY","Orchard Park, NY 14127","1 Bills Drive","New Era Field",0,7,1135,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"87","2018-09-26_08.06.25",FALSE,0.872,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",FALSE,"2018-11-04T13:00:00","2018-11-04T22:00:00",0.848,"2018-11-04T18:00:00","2018-04-20T00:47:38","2018-04-20T00:00:00","","nfl","Buccaneers at Panthers","Tampa Bay Buccaneers at Carolina Panthers","normal",FALSE,FALSE,4347033,NA,71,156,749,79,194.45384,1081,390,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Charlotte","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,0.8968222,517,"Charlotte, NC","bank-of-america-stadium","US","28202","NC","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",0,8,1122,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"88","2018-09-26_08.06.25",FALSE,0.909,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",FALSE,"2018-11-04T13:05:00","2018-11-05T01:05:00",0.893,"2018-11-04T21:05:00","2018-04-20T00:47:56","2018-04-20T00:00:00","","nfl","Chargers at Seahawks","Los Angeles Chargers at Seattle Seahawks","normal",FALSE,FALSE,4347127,NA,156,357,651,156,360.8085,1015,235,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Seattle","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,0.87232786,819,"Seattle, WA","centurylink-field","US","98134","WA","Seattle, WA 98134","800 Occidental Ave S","CenturyLink Field",0,12,339,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"89","2018-09-26_08.06.25",FALSE,0.884,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",FALSE,"2018-11-04T14:05:00","2018-11-05T01:05:00",0.856,"2018-11-04T21:05:00","2018-04-20T01:04:05","2018-04-20T00:00:00","","nfl","Texans at Broncos","Houston Texans at Denver Broncos","normal",FALSE,FALSE,4347141,NA,125,283,706,144,593.48456,12361,97,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Denver","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",TRUE,0.9028296,751,"Denver, CO","sports-authority-field-at-mile-high","US","80204","CO","Denver, CO 80204","1701 Bryant St.","Sports Authority Field at Mile High",0,7,1131,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"90","2018-09-26_08.06.25",FALSE,0.879,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",TRUE,"2018-11-04T15:25:00","2018-11-05T01:25:00",0.851,"2018-11-04T21:25:00","2018-04-20T00:47:25","2018-04-20T00:00:00","","nfl","Rams at Saints","Los Angeles Rams at New Orleans Saints","normal",FALSE,FALSE,4346970,NA,78,228,1275,78,256.73398,5942,1233,"2018-05-29T20:39:08Z",FALSE,"QRCODE","New Orleans","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,0.8966978,622,"New Orleans, LA","mercedes-benz-superdome","US","70112","LA","New Orleans, LA 70112","1500 Sugar Bowl Drive","Mercedes-Benz Superdome",0,17,128,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"91","2018-09-26_08.06.25",FALSE,0.608,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",FALSE,"2018-11-04T19:00:00","2018-11-05T05:00:00",0.51,"2018-11-05T01:00:00","2018-08-23T19:51:10","2018-08-23T00:00:00","","concert","Alex G","Alex G","normal",FALSE,FALSE,4494650,TRUE,NA,55,1,53,70.333336,103,3,NA,NA,NA,"Chicago","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","America/Chicago",TRUE,0.51888376,0,"Chicago, IL","thalia-hall","US","60608","IL","Chicago, IL 60608","1807 S Allport St","Thalia Hall",0,57,60271,41.8577,-87.6575,NA,NA,NA
"92","2018-09-26_08.06.25",FALSE,0.974,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",FALSE,"2018-11-04T20:20:00","2018-11-05T05:20:00",0.969,"2018-11-05T01:20:00","2018-04-20T00:47:49","2018-04-20T00:00:00","","nfl","Packers at Patriots","Green Bay Packers at New England Patriots","normal",FALSE,FALSE,4347089,NA,384,699,575,384,802.376,2034,258,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Foxborough","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",TRUE,0.8983344,506,"Foxborough, MA","gillette-stadium","US","02035","MA","Foxborough, MA 02035","1 Patriot Place","Gillette Stadium",0,15,33,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"93","2018-09-26_08.06.25",FALSE,0.957,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",TRUE,"2018-11-05T19:15:00","2018-11-06T05:15:00",0.952,"2018-11-06T01:15:00","2018-04-05T23:08:47","2018-04-05T00:00:00","","nfl","Titans at Cowboys","Tennessee Titans at Dallas Cowboys","normal",FALSE,FALSE,4327922,NA,NA,216,2649,NA,271.4862,6063,3696,"2018-04-17T22:02:33Z",FALSE,"QRCODE","Arlington","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,0.9751414,623,"Arlington, TX","at-t-stadium","US","76011","TX","Arlington, TX 76011","1 AT&T Way","AT&T Stadium",0,20,4965,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"94","2018-09-26_08.06.25",FALSE,0.89,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,"2018-11-08T20:20:00","2018-11-09T05:20:00",0.873,"2018-11-09T01:20:00","2018-04-20T00:47:46","2018-04-20T00:00:00","","nfl","Panthers at Steelers","Carolina Panthers at Pittsburgh Steelers","normal",FALSE,FALSE,4347075,NA,90,159,962,92,208.98676,1200,604,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Pittsburgh","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,0.9033526,508,"Pittsburgh, PA","heinz-field","US","15212","PA","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",0,10,1119,40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"95","2018-09-26_08.06.25",FALSE,0.921,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,"2018-11-11T12:00:00","2018-11-11T21:00:00",0.913,"2018-11-11T17:00:00","2018-04-20T00:47:30","2018-04-20T00:00:00","","nfl","Patriots at Titans","New England Patriots at Tennessee Titans","normal",FALSE,FALSE,4346990,NA,275,485,562,281,557.1017,2452,354,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Nashville","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,0.8546275,659,"Nashville, TN","nissan-stadium","US","37213","TN","Nashville, TN 37213","1 Titans Way","Nissan Stadium",0,16,1126,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"96","2018-09-26_08.06.25",FALSE,0.869,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00",0.851,"2018-11-11T18:00:00","2018-04-20T00:47:40","2018-04-20T00:00:00","","nfl","Saints at Bengals","New Orleans Saints at Cincinnati Bengals","normal",FALSE,FALSE,4347040,NA,53,105,838,53,119.34172,412,477,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Cincinnati","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,0.86166537,515,"Cincinnati, OH","paul-brown-stadium","US","45202","OH","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",0,7,1124,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"97","2018-09-26_08.06.25",FALSE,0.874,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00",0.856,"2018-11-11T18:00:00","2018-04-20T00:47:27","2018-04-20T00:00:00","","nfl","Cardinals at Chiefs","Arizona Cardinals at Kansas City Chiefs","normal",FALSE,FALSE,4346980,NA,50,121,1349,50,146.57518,968,951,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Kansas City","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0.8827867,616,"Kansas City, MO","arrowhead-stadium","US","64129","MO","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",0,8,1128,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"98","2018-09-26_08.06.25",FALSE,0.891,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00",0.878,"2018-11-11T18:00:00","2018-04-20T00:47:32","2018-04-20T00:00:00","","nfl","Lions at Bears","Detroit Lions at Chicago Bears","normal",FALSE,FALSE,4347006,NA,140,311,820,146,339.4971,1197,173,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0.940013,602,"Chicago, IL","soldier-field","US","60605","IL","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",0,9,31,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"99","2018-09-26_08.06.25",FALSE,0.858,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00",0.829,"2018-11-11T18:00:00","2018-04-20T00:47:22","2018-04-20T00:00:00","","nfl","Jaguars at Colts","Jacksonville Jaguars at Indianapolis Colts","normal",FALSE,FALSE,4346958,NA,34,105,1051,34,114.833336,869,576,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Indianapolis","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,0.9071682,527,"Indianapolis, IN","lucas-oil-stadium","US","46225","IN","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",0,14,1130,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"100","2018-09-26_08.06.25",FALSE,0.867,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00",0.851,"2018-11-11T18:00:00","2018-04-20T00:47:16","2018-04-20T00:00:00","","nfl","Redskins at Buccaneers","Washington Redskins at Tampa Bay Buccaneers","normal",FALSE,FALSE,4346930,NA,90,182,455,87,208.7027,488,37,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Tampa","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,0.86513025,539,"Tampa, FL","raymond-james-stadium","US","33607","FL","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",0,14,39,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"101","2018-09-26_08.06.25",FALSE,0.866,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00",0.841,"2018-11-11T18:00:00","2018-04-20T00:47:31","2018-04-20T00:00:00","","nfl","Falcons at Browns","Atlanta Falcons at Cleveland Browns","normal",FALSE,FALSE,4346996,NA,36,97,1259,41,115.83701,1172,1086,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Cleveland","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,0.86852187,510,"Cleveland, OH","firstenergy-stadium-15","US","44114","OH","Cleveland, OH 44114","100 Alfred Lerner Way","FirstEnergy Stadium",0,6,1123,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"102","2018-09-26_08.06.25",FALSE,0.895,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00",0.884,"2018-11-11T18:00:00","2018-04-20T00:47:43","2018-04-20T00:00:00","","nfl","Bills at Jets","Buffalo Bills at New York Jets","normal",FALSE,FALSE,4347060,NA,48,143,1235,48,171.60329,1029,973,"2018-08-24T21:53:40Z",FALSE,"QRCODE","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0.94873494,501,"East Rutherford, NJ","metlife-stadium","US","07073","NJ","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",0,16,1587,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"103","2018-09-26_08.06.25",FALSE,0.909,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00",0.893,"2018-11-11T18:00:00","2018-04-20T00:47:13","2018-04-20T00:00:00","","nfl","Dolphins at Packers","Miami Dolphins at Green Bay Packers","normal",FALSE,FALSE,4346912,NA,181,427,453,253,429.24088,732,137,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Green Bay","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,0.92909414,658,"Green Bay, WI","lambeau-field","US","54304","WI","Green Bay, WI 54304","1265 Lombardi Avenue","Lambeau Field",0,6,1125,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"104","2018-09-26_08.06.25",FALSE,0.872,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,"2018-11-11T13:05:00","2018-11-12T01:05:00",0.856,"2018-11-11T21:05:00","2018-04-20T00:47:56","2018-04-20T00:00:00","","nfl","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders","normal",FALSE,FALSE,4347130,NA,82,175,833,82,188.44716,524,615,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Oakland","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,0.7817843,807,"Oakland, CA","oakland-alameda-county-coliseum","US","94621","CA","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",0,21,14,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"105","2018-09-26_08.06.25",FALSE,0.891,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,"2018-11-11T13:25:00","2018-11-12T01:25:00",0.877,"2018-11-11T21:25:00","2018-04-20T00:47:14","2018-04-20T00:00:00","","nfl","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams","normal",FALSE,FALSE,4346920,NA,48,134,1331,48,195.75357,12361,840,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Los Angeles","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,0.86898464,0,"Los Angeles, CA","los-angeles-memorial-coliseum-1","US","90037","CA","Los Angeles, CA 90037","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,9,51012,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"106","2018-09-26_08.06.25",FALSE,0.531,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,"2018-11-11T19:00:00","2018-11-12T04:00:00",0.435,"2018-11-12T00:00:00","2018-08-23T20:13:51","2018-08-23T00:00:00","","concert","Alex G with Half Waif","Alex G with Half Waif","normal",FALSE,FALSE,4500554,TRUE,NA,249,1,103,255.5,569,6,NA,NA,NA,"Tampa","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","America/New_York",TRUE,0.42424366,539,"Tampa, FL","crowbar-2","US","33605","FL","Tampa, FL 33605","1812 North 17th Street","Crowbar",0,33,3160,27.9608,-82.4406,NA,NA,NA
