short_title,announce_date,title,type,id,is_open,popularity,datetime_utc,created_at,status,url,time_tbd,datetime_local,score,date_tbd,datetime_tbd,description,visible_until_utc,general_admission,lowest_price_good_deals,highest_price,visible_listing_count,median_price,lowest_price,average_price,listing_count,created_at,employee_only,method,num_upcoming_events,extended_address,id,city,name,state,popularity,has_upcoming_events,address,url,slug,postal_code,name_v2,timezone,score,country,display_location,metro_code,lon,lat,created_at,employee_only,method
Texans at Redskins,2018-04-20T00:00:00,Houston Texans at Washington Redskins,nfl,4346939,FALSE,0.868,2018-11-18T18:00:00,2018-04-20T00:47:17,normal,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,FALSE,2018-11-18T13:00:00,0.922,FALSE,FALSE,,2018-11-18T22:00:00,NA,79,436,1172,154,84,173.16338,912,2018-08-24T21:53:40Z,FALSE,QRCODE,6,"Landover, MD 20785",35,Landover,FedEx Field,MD,0,TRUE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,fedex-field,20785,FedEx Field,America/New_York,0.9333444,US,"Landover, MD",511,-76.8658,38.9071,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
Raiders at Cardinals,2018-04-20T00:00:00,Oakland Raiders at Arizona Cardinals,nfl,4347100,FALSE,0.886,2018-11-18T21:05:00,2018-04-20T00:47:51,normal,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,FALSE,2018-11-18T14:05:00,0.94,FALSE,FALSE,,2018-11-19T01:05:00,NA,80,689,823,209,80,231.55334,553,2018-08-24T21:53:40Z,FALSE,QRCODE,9,"Glendale, AZ 85305",43,Glendale,State Farm Stadium,AZ,0,TRUE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,state-farm-stadium,85305,State Farm Stadium,America/Phoenix,0.93402725,US,"Glendale, AZ",753,-112.262,33.5294,2015-12-21T17:26:05Z,FALSE,NONE
Broncos at Chargers,2018-04-20T00:00:00,Denver Broncos at Los Angeles Chargers,nfl,4347110,FALSE,0.89,2018-11-18T21:05:00,2018-04-20T00:47:52,normal,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,FALSE,2018-11-18T13:05:00,0.96,FALSE,FALSE,,2018-11-19T01:05:00,NA,190,674,443,236,182,278.9936,312,2018-08-24T21:53:40Z,FALSE,QRCODE,12,"Carson, CA 90746",52,Carson,StubHub Center,CA,0,TRUE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,stubhub-center,90746,StubHub Center,America/Los_Angeles,0.7228164,US,"Carson, CA",803,-118.261,33.8643,NA,NA,NA
Steelers at Jaguars,2018-04-20T00:00:00,Pittsburgh Steelers at Jacksonville Jaguars,nfl,4346947,FALSE,0.843,2018-11-19T01:20:00,2018-04-20T00:47:19,normal,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,FALSE,2018-11-18T20:20:00,0.9,FALSE,FALSE,,2018-11-19T05:20:00,NA,143,1090,732,315,144,356.96487,427,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Jacksonville, FL 32202",5178,Jacksonville,EverBank Field,FL,0,TRUE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,everbank-field,32202,EverBank Field,America/New_York,0.83759147,US,"Jacksonville, FL",561,-81.6373,30.3239,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
Chiefs at Rams,2018-04-20T00:00:00,Kansas City Chiefs at Los Angeles Rams,nfl,4347137,FALSE,0.846,2018-11-20T01:15:00,2018-04-20T01:04:04,normal,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,FALSE,2018-11-19T19:15:00,0.899,FALSE,FALSE,,2018-11-20T05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:40Z,FALSE,QRCODE,1,"Mexico City, Mexico",41952,Mexico City,Estadio Azteca,NA,0,TRUE,Calzada de Tlalpan 3665,https://seatgeek.com/venues/estadio-azteca-2/tickets,estadio-azteca-2,04950,Estadio Azteca,America/Mexico_City,0,Mexico,"Mexico City, Mexico",0,-99.15,19.3,NA,NA,NA
Bears at Lions,2018-04-20T00:00:00,Chicago Bears at Detroit Lions,nfl,4347024,FALSE,0.895,2018-11-22T17:30:00,2018-04-20T00:47:36,normal,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,FALSE,2018-11-22T12:30:00,0.953,FALSE,FALSE,,2018-11-22T21:30:00,NA,110,2398,997,184,111,221.85236,508,2018-08-24T21:53:40Z,FALSE,QRCODE,11,"Detroit, MI 48226",346,Detroit,Ford Field,MI,0,TRUE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,ford-field,48226,Ford Field,America/Detroit,0.9029952,US,"Detroit, MI",505,-83.0459,42.34,2015-11-04T17:31:52Z,FALSE,NONE
Redskins at Cowboys,2018-04-05T00:00:00,Washington Redskins at Dallas Cowboys,nfl,4327921,TRUE,0.911,2018-11-22T21:30:00,2018-04-05T23:08:47,normal,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,FALSE,2018-11-22T15:30:00,0.985,FALSE,FALSE,,2018-11-23T01:30:00,NA,29,3059,2274,300,29,377.46304,2922,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Falcons at Saints,2018-04-20T00:00:00,Atlanta Falcons at New Orleans Saints,nfl,4346968,TRUE,0.851,2018-11-23T01:20:00,2018-04-20T00:47:24,normal,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,FALSE,2018-11-22T19:20:00,0.908,FALSE,FALSE,,2018-11-23T05:20:00,NA,120,4200,1090,314,120,332.07358,1223,2018-05-29T20:39:22Z,FALSE,QRCODE,16,"New Orleans, LA 70112",128,New Orleans,Mercedes-Benz Superdome,LA,0,TRUE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,mercedes-benz-superdome,70112,Mercedes-Benz Superdome,America/Chicago,0.8966978,US,"New Orleans, LA",622,-90.0786,29.9515,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball,2018-07-18T00:00:00,Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball,sports,4455655,FALSE,0.4,2018-11-23T19:00:00,2018-07-18T16:01:12,normal,https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655,FALSE,2018-11-23T13:00:00,0.341,FALSE,FALSE,,2018-11-23T23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"Ames, IA 50010",3458,Ames,Hilton Coliseum,IA,0,TRUE,1700 Lincoln Way,https://seatgeek.com/venues/hilton-coliseum/tickets,hilton-coliseum,50010,Hilton Coliseum,America/Chicago,0.6426054,US,"Ames, IA",679,-93.63,42.02,NA,NA,NA
Coastal Carolina at South Alabama,2018-02-28T00:00:00,Coastal Carolina Chanticleers at South Alabama Jaguars Football,ncaa_football,4281983,FALSE,0.341,2018-11-23T20:00:00,2018-02-28T15:00:16,normal,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,FALSE,2018-11-23T14:00:00,0.278,FALSE,FALSE,,2018-11-24T00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mobile, AL 36604",3716,Mobile,Ladd Peebles Stadium,AL,0,TRUE,1621 Virginia St.,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,ladd-peebles-stadium,36604,Ladd Peebles Stadium,America/Chicago,0.50177634,US,"Mobile, AL",686,-88.0761,30.6748,NA,NA,NA
TFBI Shootout: Texas Tech V Baylor University,2018-01-31T00:00:00,TFBI Shootout: Texas Tech V Baylor University,ncaa_football,4241803,TRUE,0.474,2018-11-24T09:30:00,2018-01-31T15:02:10,normal,https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803,TRUE,2018-11-24T03:30:00,0.444,FALSE,FALSE,*Child Policy:: Children age 2 years and older require a ticket for entry.,2018-11-25T06:00:00,NA,NA,152,1,152,152,152,1,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Browns at Bengals,2018-04-20T00:00:00,Cleveland Browns at Cincinnati Bengals,nfl,4347039,FALSE,0.837,2018-11-25T18:00:00,2018-04-20T00:47:39,normal,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,FALSE,2018-11-25T13:00:00,0.893,FALSE,FALSE,,2018-11-25T22:00:00,NA,74,422,814,115,71,129.846,500,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Cincinnati, OH 45202",1124,Cincinnati,Paul Brown Stadium,OH,0,TRUE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,paul-brown-stadium,45202,Paul Brown Stadium,America/New_York,0.86166537,US,"Cincinnati, OH",515,-84.5177,39.0961,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
Giants at Eagles,2018-04-20T00:00:00,New York Giants at Philadelphia Eagles,nfl,4346918,FALSE,0.887,2018-11-25T18:00:00,2018-04-20T00:47:14,normal,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,FALSE,2018-11-25T13:00:00,0.955,FALSE,FALSE,,2018-11-25T22:00:00,NA,142,1246,870,361,214,416.70087,351,2018-08-24T21:53:40Z,FALSE,QRCODE,14,"Philadelphia, PA 19148",330,Philadelphia,Lincoln Financial Field,PA,0,TRUE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,lincoln-financial-field,19148,Lincoln Financial Field,America/New_York,0.90542685999999994,US,"Philadelphia, PA",504,-75.1675,39.9046,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Jaguars at Bills,2018-04-20T00:00:00,Jacksonville Jaguars at Buffalo Bills,nfl,4347058,FALSE,0.827,2018-11-25T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,FALSE,2018-11-25T13:00:00,0.875,FALSE,FALSE,,2018-11-25T22:00:00,NA,25,636,1469,62,25,86.29668,1264,2018-08-24T21:53:41Z,FALSE,QRCODE,7,"Orchard Park, NY 14127",1135,Orchard Park,New Era Field,NY,0,TRUE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,new-era-field,14127,New Era Field,America/New_York,0.8815085,US,"Orchard Park, NY",514,-78.7874,42.7737,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
Raiders at Ravens,2018-04-20T00:00:00,Oakland Raiders at Baltimore Ravens,nfl,4347067,FALSE,0.82,2018-11-25T18:00:00,2018-04-20T00:47:44,normal,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,FALSE,2018-11-25T13:00:00,0.873,FALSE,FALSE,,2018-11-25T22:00:00,NA,67,695,1010,138,67,176.70631,538,2018-08-24T21:53:41Z,FALSE,QRCODE,7,"Baltimore, MD 21230",1121,Baltimore,M&T Bank Stadium,MD,0,TRUE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,m-t-bank-stadium,21230,M&T Bank Stadium,America/New_York,0.8927189,US,"Baltimore, MD",512,-76.623,39.2774,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
Seahawks at Panthers,2018-04-20T00:00:00,Seattle Seahawks at Carolina Panthers,nfl,4347125,FALSE,0.864,2018-11-25T18:00:00,2018-04-20T00:47:55,normal,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,FALSE,2018-11-25T13:00:00,0.927,FALSE,FALSE,,2018-11-25T22:00:00,NA,80,996,834,159,90,208.55904,415,2018-08-24T21:53:41Z,FALSE,QRCODE,9,"Charlotte, NC 28202",1122,Charlotte,Bank of America Stadium,NC,0,TRUE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,bank-of-america-stadium,28202,Bank of America Stadium,America/New_York,0.8968222,US,"Charlotte, NC",517,-80.8524,35.2243,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
Patriots at Jets,2018-04-20T00:00:00,New England Patriots at New York Jets,nfl,4347098,FALSE,0.908,2018-11-25T18:00:00,2018-04-20T00:47:50,normal,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,FALSE,2018-11-25T13:00:00,0.987,FALSE,FALSE,,2018-11-25T22:00:00,NA,116,6034,1050,269,121,322.86053,674,2018-08-24T21:53:41Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
49ers at Buccaneers,2018-04-20T00:00:00,San Francisco 49ers at Tampa Bay Buccaneers,nfl,4346928,FALSE,0.835,2018-11-25T18:00:00,2018-04-20T00:47:15,normal,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,FALSE,2018-11-25T13:00:00,0.893,FALSE,FALSE,,2018-11-25T22:00:00,NA,76,435,377,186,82,218.96153,26,2018-08-24T21:53:40Z,FALSE,QRCODE,15,"Tampa, FL 33607",39,Tampa,Raymond James Stadium,FL,0,TRUE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,raymond-james-stadium,33607,Raymond James Stadium,America/New_York,0.86513025,US,"Tampa, FL",539,-82.5034,27.9753,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
Dolphins at Colts,2018-04-20T00:00:00,Miami Dolphins at Indianapolis Colts,nfl,4346956,FALSE,0.84,2018-11-25T18:00:00,2018-04-20T00:47:21,normal,https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956,FALSE,2018-11-25T13:00:00,0.886,FALSE,FALSE,,2018-11-25T22:00:00,NA,33,937,1044,92,33,110.93978,631,2018-08-24T21:53:40Z,FALSE,QRCODE,12,"Indianapolis, IN 46225",1130,Indianapolis,Lucas Oil Stadium,IN,0,TRUE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,lucas-oil-stadium,46225,Lucas Oil Stadium,America/Indiana/Indianapolis,0.9071682,US,"Indianapolis, IN",527,-86.1639,39.7601,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
Cardinals at Chargers,2018-04-20T00:00:00,Arizona Cardinals at Los Angeles Chargers,nfl,4347109,FALSE,0.83,2018-11-25T21:05:00,2018-04-20T00:47:52,normal,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,FALSE,2018-11-25T13:05:00,0.894,FALSE,FALSE,,2018-11-26T01:05:00,NA,100,661,730,188,108,206.79852,541,2018-08-24T21:53:41Z,FALSE,QRCODE,12,"Carson, CA 90746",52,Carson,StubHub Center,CA,0,TRUE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,stubhub-center,90746,StubHub Center,America/Los_Angeles,0.7228164,US,"Carson, CA",803,-118.261,33.8643,NA,NA,NA
Steelers at Broncos,2018-04-20T00:00:00,Pittsburgh Steelers at Denver Broncos,nfl,4347143,FALSE,0.884,2018-11-25T21:25:00,2018-04-20T01:04:05,normal,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,FALSE,2018-11-25T14:25:00,0.944,FALSE,FALSE,,2018-11-26T01:25:00,NA,141,2030,914,415,218,498.80148,136,2018-08-24T21:53:41Z,FALSE,QRCODE,6,"Denver, CO 80204",1131,Denver,Sports Authority Field at Mile High,CO,0,TRUE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,sports-authority-field-at-mile-high,80204,Sports Authority Field at Mile High,America/Denver,0.9028296,US,"Denver, CO",751,-105.02,39.74,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
Packers at Vikings,2018-04-20T00:00:00,Green Bay Packers at Minnesota Vikings,nfl,4347133,FALSE,0.888,2018-11-26T01:20:00,2018-04-20T01:04:04,normal,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,FALSE,2018-11-25T19:20:00,0.954,FALSE,FALSE,,2018-11-26T05:20:00,NA,246,3677,770,417,246,509.8323,483,2018-08-24T21:53:41Z,FALSE,QRCODE,15,"Minneapolis, MN 55415",218451,Minneapolis,U.S. Bank Stadium,MN,0,TRUE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,u-s-bank-stadium,55415,U.S. Bank Stadium,America/Chicago,0.88524246,US,"Minneapolis, MN",0,-93.26,44.97,2018-08-22T15:34:15Z,FALSE,NONE
Titans at Texans,2018-04-20T00:00:00,Tennessee Titans at Houston Texans,nfl,4347017,FALSE,0.813,2018-11-27T01:15:00,2018-04-20T00:47:36,normal,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,FALSE,2018-11-26T19:15:00,0.876,FALSE,FALSE,,2018-11-27T05:15:00,NA,40,954,1190,137,42,167.05373,819,2018-08-24T21:53:41Z,FALSE,QRCODE,44,"Houston, TX 77054",41,Houston,NRG Stadium,TX,0,TRUE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,nrg-stadium,77054,NRG Stadium,America/Chicago,0.8624192,US,"Houston, TX",618,-95.4107,29.6847,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
Saints at Cowboys,2018-04-05T00:00:00,New Orleans Saints at Dallas Cowboys,nfl,4327920,TRUE,0.912,2018-11-30T01:20:00,2018-04-05T23:08:47,normal,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,FALSE,2018-11-29T19:20:00,0.994,FALSE,FALSE,,2018-11-30T05:20:00,NA,37,3878,2256,322,37,390.26666,2865,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Rams at Lions,2018-04-20T00:00:00,Los Angeles Rams at Detroit Lions,nfl,4347023,FALSE,0.851,2018-12-02T18:00:00,2018-04-20T00:47:36,normal,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,FALSE,2018-12-02T13:00:00,0.911,FALSE,FALSE,,2018-12-02T22:00:00,NA,62,2404,836,118,62,162.93434,594,2018-08-24T21:53:41Z,FALSE,QRCODE,11,"Detroit, MI 48226",346,Detroit,Ford Field,MI,0,TRUE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,ford-field,48226,Ford Field,America/Detroit,0.9029952,US,"Detroit, MI",505,-83.0459,42.34,2015-11-04T17:31:52Z,FALSE,NONE
Panthers at Buccaneers,2018-04-20T00:00:00,Carolina Panthers at Tampa Bay Buccaneers,nfl,4346927,FALSE,0.82,2018-12-02T18:00:00,2018-04-20T00:47:15,normal,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,FALSE,2018-12-02T13:00:00,0.886,FALSE,FALSE,,2018-12-02T22:00:00,NA,NA,461,169,199,78,212.20091,219,2018-08-24T21:53:41Z,FALSE,QRCODE,15,"Tampa, FL 33607",39,Tampa,Raymond James Stadium,FL,0,TRUE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,raymond-james-stadium,33607,Raymond James Stadium,America/New_York,0.86513025,US,"Tampa, FL",539,-82.5034,27.9753,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
Bills at Dolphins,2018-04-20T00:00:00,Buffalo Bills at Miami Dolphins,nfl,4347087,FALSE,0.818,2018-12-02T18:00:00,2018-04-20T00:47:48,normal,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,FALSE,2018-12-02T13:00:00,0.886,FALSE,FALSE,,2018-12-02T22:00:00,NA,51,899,951,144,64,169.87567,185,2018-08-24T21:53:41Z,FALSE,QRCODE,35,"Miami Gardens, FL 33056",29,Miami Gardens,Hard Rock Stadium,FL,0,TRUE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,hard-rock-stadium,33056,Hard Rock Stadium,America/New_York,0.8378203,US,"Miami Gardens, FL",528,-80.24,25.96,2017-10-03T18:58:44Z,FALSE,NONE
Cardinals at Packers,2018-04-20T00:00:00,Arizona Cardinals at Green Bay Packers,nfl,4346909,FALSE,0.848,2018-12-02T18:00:00,2018-04-20T00:47:13,normal,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,FALSE,2018-12-02T12:00:00,0.912,FALSE,FALSE,,2018-12-02T22:00:00,NA,141,1077,1004,226,150,259.6589,387,2018-08-24T21:53:41Z,FALSE,QRCODE,5,"Green Bay, WI 54304",1125,Green Bay,Lambeau Field,WI,0,TRUE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,lambeau-field,54304,Lambeau Field,America/Chicago,0.92909414,US,"Green Bay, WI",658,-88.0622,44.5013,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
Chargers at Steelers,2018-04-20T00:00:00,Los Angeles Chargers at Pittsburgh Steelers,nfl,4347108,FALSE,0.847,2018-12-02T18:00:00,2018-04-20T00:47:52,normal,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,FALSE,2018-12-02T13:00:00,0.913,FALSE,FALSE,,2018-12-02T22:00:00,NA,92,958,1078,177,92,210.27771,767,2018-08-24T21:53:41Z,FALSE,QRCODE,9,"Pittsburgh, PA 15212",1119,Pittsburgh,Heinz Field,PA,0,TRUE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,heinz-field,15212,Heinz Field,America/New_York,0.9033526,US,"Pittsburgh, PA",508,-80.0158,40.4468,2018-10-04T12:42:28Z,FALSE,QRCODE
Colts at Jaguars,2018-04-20T00:00:00,Indianapolis Colts at Jacksonville Jaguars,nfl,4346946,FALSE,0.791,2018-12-02T18:00:00,2018-04-20T00:47:19,normal,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,FALSE,2018-12-02T13:00:00,0.849,FALSE,FALSE,,2018-12-02T22:00:00,NA,49,471,870,105,49,127.409225,694,2018-08-24T21:53:41Z,FALSE,QRCODE,7,"Jacksonville, FL 32202",5178,Jacksonville,EverBank Field,FL,0,TRUE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,everbank-field,32202,EverBank Field,America/New_York,0.83759147,US,"Jacksonville, FL",561,-81.6373,30.3239,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
Bears at Giants,2018-04-20T00:00:00,Chicago Bears at New York Giants,nfl,4347004,FALSE,0.865,2018-12-02T18:00:00,2018-04-20T00:47:32,normal,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,FALSE,2018-12-02T13:00:00,0.943,FALSE,FALSE,,2018-12-02T22:00:00,NA,99,1666,1168,196,102,251.03378,740,2018-08-24T21:53:41Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Broncos at Bengals,2018-04-20T00:00:00,Denver Broncos at Cincinnati Bengals,nfl,4347038,FALSE,0.846,2018-12-02T18:00:00,2018-04-20T00:47:39,normal,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,FALSE,2018-12-02T13:00:00,0.917,FALSE,FALSE,,2018-12-02T22:00:00,NA,57,511,859,98,50,114.01873,534,2018-08-24T21:53:41Z,FALSE,QRCODE,7,"Cincinnati, OH 45202",1124,Cincinnati,Paul Brown Stadium,OH,0,TRUE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,paul-brown-stadium,45202,Paul Brown Stadium,America/New_York,0.86166537,US,"Cincinnati, OH",515,-84.5177,39.0961,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
Ravens at Falcons,2018-04-20T00:00:00,Baltimore Ravens at Atlanta Falcons,nfl,4347048,FALSE,0.858,2018-12-02T18:00:00,2018-04-20T00:47:41,normal,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,FALSE,2018-12-02T13:00:00,0.926,FALSE,FALSE,,2018-12-02T22:00:00,NA,NA,123594,974,191,72,316.05402,1703,2018-08-24T21:53:41Z,FALSE,QRCODE,19,"Atlanta, GA 30313",419590,Atlanta,Mercedes-Benz Stadium,GA,0,TRUE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,mercedes-benz-stadium,30313,Mercedes-Benz Stadium,America/New_York,0.76958936,US,"Atlanta, GA",0,-84.4,33.76,2018-08-23T20:14:46Z,FALSE,QRCODE
Browns at Texans,2018-04-20T00:00:00,Cleveland Browns at Houston Texans,nfl,4347156,FALSE,0.829,2018-12-02T18:00:00,2018-04-20T03:52:35,normal,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,FALSE,2018-12-02T12:00:00,0.898,FALSE,FALSE,,2018-12-02T22:00:00,NA,42,2225,993,131,42,174.07292,576,2018-08-24T21:53:41Z,FALSE,QRCODE,44,"Houston, TX 77054",41,Houston,NRG Stadium,TX,0,TRUE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,nrg-stadium,77054,NRG Stadium,America/Chicago,0.8624192,US,"Houston, TX",618,-95.4107,29.6847,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
