id,created_at,popularity,status,datetime_local,is_open,time_tbd,score,description,visible_until_utc,type,url,title,short_title,announce_date,datetime_tbd,date_tbd,datetime_utc,general_admission,listing_count,highest_price,average_price,visible_listing_count,lowest_price,lowest_price_good_deals,median_price,method,created_at,employee_only,id,num_upcoming_events,state,extended_address,display_location,name_v2,city,metro_code,score,has_upcoming_events,address,slug,postal_code,url,country,timezone,name,popularity,lon,lat,method,created_at,employee_only
4347118,2018-04-20T00:47:54,0.931,normal,2018-10-21T17:20:00,FALSE,FALSE,0.947,,2018-10-22T04:20:00,nfl,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,Los Angeles Rams at San Francisco 49ers,Rams at 49ers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-22T00:20:00,NA,747,3000,257.69345,1172,108,100,225,QRCODE,2018-08-24T21:53:38Z,FALSE,58670,13,CA,"Santa Clara, CA 95054","Santa Clara, CA",Levi's Stadium,Santa Clara,0,0.95768774,TRUE,4900 Marie P DeBartolo Way,levi-s-stadium,95054,https://seatgeek.com/venues/levi-s-stadium/tickets,US,America/Los_Angeles,Levi's Stadium,0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347050,2018-04-20T00:47:42,0.929,normal,2018-10-22T20:15:00,FALSE,FALSE,0.946,,2018-10-23T04:15:00,nfl,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,New York Giants at Atlanta Falcons,Giants at Falcons,2018-04-20T00:00:00,FALSE,FALSE,2018-10-23T00:15:00,NA,728,124379,495.8654,918,128,122,303,QRCODE,2018-08-24T21:53:38Z,FALSE,419590,19,GA,"Atlanta, GA 30313","Atlanta, GA",Mercedes-Benz Stadium,Atlanta,0,0.76958936,TRUE,35 Northside Dr NW,mercedes-benz-stadium,30313,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,America/New_York,Mercedes-Benz Stadium,0,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
4281985,2018-02-28T15:00:17,0.426,normal,2018-10-23T19:00:00,FALSE,FALSE,0.308,,2018-10-24T04:00:00,ncaa_football,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,Troy Trojans at South Alabama Jaguars Football,Troy at South Alabama,2018-02-28T00:00:00,FALSE,FALSE,2018-10-24T00:00:00,NA,29,93,43.689655,11,26,26,36,NA,NA,NA,3716,5,AL,"Mobile, AL 36604","Mobile, AL",Ladd Peebles Stadium,Mobile,686,0.50177634,TRUE,1621 Virginia St.,ladd-peebles-stadium,36604,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,US,America/Chicago,Ladd Peebles Stadium,0,-88.0761,30.6748,NA,NA,NA
4347018,2018-04-20T00:47:36,0.881,normal,2018-10-25T19:20:00,FALSE,FALSE,0.899,,2018-10-26T04:20:00,nfl,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,Miami Dolphins at Houston Texans,Dolphins at Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-10-26T00:20:00,NA,461,715,170.00433,952,42,41,136,QRCODE,2018-08-24T21:53:38Z,FALSE,41,47,TX,"Houston, TX 77054","Houston, TX",NRG Stadium,Houston,618,0.8624192,TRUE,1 Reliant Park,nrg-stadium,77054,https://seatgeek.com/venues/nrg-stadium/tickets,US,America/Chicago,NRG Stadium,0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4347041,2018-04-20T00:47:40,0.863,normal,2018-10-28T13:00:00,FALSE,FALSE,0.87,,2018-10-28T21:00:00,nfl,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,Tampa Bay Buccaneers at Cincinnati Bengals,Buccaneers at Bengals,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,586,333,98.969284,955,40,37,89,QRCODE,2018-08-24T21:53:39Z,FALSE,1124,7,OH,"Cincinnati, OH 45202","Cincinnati, OH",Paul Brown Stadium,Cincinnati,515,0.86166537,TRUE,1 Paul Brown Stadium,paul-brown-stadium,45202,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,America/New_York,Paul Brown Stadium,0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4347026,2018-04-20T00:47:37,0.918,normal,2018-10-28T13:00:00,FALSE,FALSE,0.934,,2018-10-28T21:00:00,nfl,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,Seattle Seahawks at Detroit Lions,Seahawks at Lions,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,514,2403,168.09338,801,66,42,140,QRCODE,2018-08-24T21:53:39Z,FALSE,346,11,MI,"Detroit, MI 48226","Detroit, MI",Ford Field,Detroit,505,0.9029952,TRUE,2000 Brush St.,ford-field,48226,https://seatgeek.com/venues/ford-field/tickets,US,America/Detroit,Ford Field,0,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
4347070,2018-04-20T00:47:45,0.896,normal,2018-10-28T13:00:00,FALSE,FALSE,0.914,,2018-10-28T21:00:00,nfl,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,Baltimore Ravens at Carolina Panthers,Ravens at Panthers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,359,588,214.64067,805,92,83,164,QRCODE,2018-08-24T21:53:39Z,FALSE,1122,9,NC,"Charlotte, NC 28202","Charlotte, NC",Bank of America Stadium,Charlotte,517,0.8968222,TRUE,800 South Mint Street,bank-of-america-stadium,28202,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,America/New_York,Bank of America Stadium,0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
4346940,2018-04-20T00:47:17,0.917,normal,2018-10-28T13:00:00,FALSE,FALSE,0.942,,2018-10-28T21:00:00,nfl,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,Washington Redskins at New York Giants,Redskins at Giants,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,506,1497,292.93677,945,134,132,233,QRCODE,2018-08-24T21:53:39Z,FALSE,1587,15,NJ,"East Rutherford, NJ 07073","East Rutherford, NJ",MetLife Stadium,East Rutherford,501,0.94873494,TRUE,1 MetLife Stadium Drive,metlife-stadium,07073,https://seatgeek.com/venues/metlife-stadium/tickets,US,America/New_York,MetLife Stadium,0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346981,2018-04-20T00:47:27,0.91,normal,2018-10-28T12:00:00,FALSE,FALSE,0.931,,2018-10-28T21:00:00,nfl,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,Denver Broncos at Kansas City Chiefs,Broncos at Chiefs,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,882,844,196.35715,1075,89,89,175,QRCODE,2018-08-24T21:53:39Z,FALSE,1128,9,MO,"Kansas City, MO 64129","Kansas City, MO",Arrowhead Stadium,Kansas City,616,0.8827867,TRUE,1 Arrowhead Drive,arrowhead-stadium,64129,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,America/Chicago,Arrowhead Stadium,0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
4347078,2018-04-20T00:47:46,0.902,normal,2018-10-28T13:00:00,FALSE,FALSE,0.918,,2018-10-28T21:00:00,nfl,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,Cleveland Browns at Pittsburgh Steelers,Browns at Steelers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,291,1140,294.98282,663,120,113,250,QRCODE,2018-08-24T21:53:39Z,FALSE,1119,10,PA,"Pittsburgh, PA 15212","Pittsburgh, PA",Heinz Field,Pittsburgh,508,0.9033526,TRUE,100 Art Rooney Avenue,heinz-field,15212,https://seatgeek.com/venues/heinz-field/tickets,US,America/New_York,Heinz Field,0,-80.0158,40.4468,QRCODE_TM,2015-12-08T15:36:23Z,FALSE
4347007,2018-04-20T00:47:33,0.907,normal,2018-10-28T12:00:00,FALSE,FALSE,0.925,,2018-10-28T21:00:00,nfl,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,New York Jets at Chicago Bears,Jets at Bears,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T17:00:00,NA,114,1196,312.60526,808,132,162,284,QRCODE,2018-08-24T21:53:39Z,FALSE,31,9,IL,"Chicago, IL 60605","Chicago, IL",Soldier Field,Chicago,602,0.940013,TRUE,1410 S. Museum Campus Drive,soldier-field,60605,https://seatgeek.com/venues/soldier-field/tickets,US,America/Chicago,Soldier Field,0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
4347153,2018-04-20T01:04:25,0.876,normal,2018-10-28T13:05:00,FALSE,FALSE,0.888,,2018-10-29T00:05:00,nfl,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,Indianapolis Colts at Oakland Raiders,Colts at Raiders,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T20:05:00,NA,509,588,184.11395,948,83,77,175,QRCODE,2018-08-24T21:53:39Z,FALSE,14,21,CA,"Oakland, CA 94621","Oakland, CA",Oakland-Alameda County Coliseum,Oakland,807,0.7817843,TRUE,7000 Coliseum Way,oakland-alameda-county-coliseum,94621,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,America/Los_Angeles,Oakland-Alameda County Coliseum,0,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
4346921,2018-04-20T00:47:14,0.952,normal,2018-10-28T13:25:00,FALSE,FALSE,0.985,,2018-10-29T00:25:00,nfl,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,Green Bay Packers at Los Angeles Rams,Packers at Rams,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T20:25:00,NA,471,126738,868.5287,1085,292,252,538,QRCODE,2018-08-24T21:53:39Z,FALSE,51012,10,CA,"Los Angeles, CA 90037","Los Angeles, CA",Los Angeles Memorial Coliseum,Los Angeles,0,0.86898464,TRUE,3911 S Figueroa St,los-angeles-memorial-coliseum-1,90037,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,America/Los_Angeles,Los Angeles Memorial Coliseum,0,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
4347101,2018-04-20T00:47:51,0.913,normal,2018-10-28T13:25:00,FALSE,FALSE,0.93,,2018-10-29T00:25:00,nfl,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,San Francisco 49ers at Arizona Cardinals,49ers at Cardinals,2018-04-20T00:00:00,FALSE,FALSE,2018-10-28T20:25:00,NA,766,668,139.86554,1105,40,40,112,QRCODE,2018-08-24T21:53:39Z,FALSE,43,10,AZ,"Glendale, AZ 85305","Glendale, AZ",State Farm Stadium,Glendale,753,0.93402725,TRUE,1 Cardinals Drive,state-farm-stadium,85305,https://seatgeek.com/venues/state-farm-stadium/tickets,US,America/Phoenix,State Farm Stadium,0,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
4347136,2018-04-20T01:04:04,0.909,normal,2018-10-28T19:20:00,FALSE,FALSE,0.926,,2018-10-29T04:20:00,nfl,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,New Orleans Saints at Minnesota Vikings,Saints at Vikings,2018-04-20T00:00:00,FALSE,FALSE,2018-10-29T00:20:00,NA,461,2282,336.45554,835,138,130,288,QRCODE,2018-08-24T21:53:39Z,FALSE,218451,14,MN,"Minneapolis, MN 55415","Minneapolis, MN",U.S. Bank Stadium,Minneapolis,0,0.88524246,TRUE,900 South 5th Street,u-s-bank-stadium,55415,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,America/Chicago,U.S. Bank Stadium,0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4347062,2018-04-20T00:47:44,0.907,normal,2018-10-29T20:15:00,FALSE,FALSE,0.932,,2018-10-30T04:15:00,nfl,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,New England Patriots at Buffalo Bills,Patriots at Bills,2018-04-20T00:00:00,FALSE,FALSE,2018-10-30T00:15:00,NA,939,124052,313.91693,1143,92,92,162,QRCODE,2018-08-24T21:53:39Z,FALSE,1135,7,NY,"Orchard Park, NY 14127","Orchard Park, NY",New Era Field,Orchard Park,514,0.8815085,TRUE,1 Bills Drive,new-era-field,14127,https://seatgeek.com/venues/new-era-field/tickets,US,America/New_York,New Era Field,0,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
4347131,2018-04-20T00:47:57,0.963,normal,2018-11-01T17:20:00,FALSE,FALSE,1.006,,2018-11-02T04:20:00,nfl,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,Oakland Raiders at San Francisco 49ers,Raiders at 49ers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-02T00:20:00,NA,714,12370,554.62885000000006,944,264,264,496,QRCODE,2018-08-24T21:53:39Z,FALSE,58670,13,CA,"Santa Clara, CA 95054","Santa Clara, CA",Levi's Stadium,Santa Clara,0,0.95768774,TRUE,4900 Marie P DeBartolo Way,levi-s-stadium,95054,https://seatgeek.com/venues/levi-s-stadium/tickets,US,America/Los_Angeles,Levi's Stadium,0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4281935,2018-02-28T15:00:09,0.605,normal,2018-11-03T14:00:00,FALSE,FALSE,0.555,,2018-11-03T23:00:00,ncaa_football,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,South Alabama Jaguars at Arkansas State Red Wolves Football,South Alabama at Arkansas State,2018-02-28T00:00:00,FALSE,FALSE,2018-11-03T19:00:00,NA,121,78,43.867767,92,23,NA,45,NA,NA,NA,8896,3,AR,"Jonesboro, AR 72401","Jonesboro, AR",Centennial Bank Stadium,Jonesboro,0,0.47753516,TRUE,2180 Aggie Rd,centennial-bank-stadium-1,72401,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,US,America/Chicago,Centennial Bank Stadium,0,-90.6797,35.8429,NA,NA,NA
4347083,2018-04-20T00:47:47,0.884,normal,2018-11-04T13:00:00,FALSE,FALSE,0.91,,2018-11-04T22:00:00,nfl,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,New York Jets at Miami Dolphins,Jets at Dolphins,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,155,906,176.38065,896,71,59,158,QRCODE,2018-08-24T21:53:39Z,FALSE,29,37,FL,"Miami Gardens, FL 33056","Miami Gardens, FL",Hard Rock Stadium,Miami Gardens,528,0.8378203,TRUE,347 Don Shula Dr.,hard-rock-stadium,33056,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,America/New_York,Hard Rock Stadium,0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4347140,2018-04-20T01:04:05,0.896,normal,2018-11-04T12:00:00,FALSE,FALSE,0.916,,2018-11-04T22:00:00,nfl,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,Detroit Lions at Minnesota Vikings,Lions at Vikings,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,471,1390,264.68576,849,117,110,220,QRCODE,2018-08-24T21:53:39Z,FALSE,218451,14,MN,"Minneapolis, MN 55415","Minneapolis, MN",U.S. Bank Stadium,Minneapolis,0,0.88524246,TRUE,900 South 5th Street,u-s-bank-stadium,55415,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,America/Chicago,U.S. Bank Stadium,0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4346997,2018-04-20T00:47:31,0.858,normal,2018-11-04T13:00:00,FALSE,FALSE,0.869,,2018-11-04T22:00:00,nfl,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,Kansas City Chiefs at Cleveland Browns,Chiefs at Browns,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,962,478,116.31497,1225,49,44,96,QRCODE,2018-08-24T21:53:39Z,FALSE,1123,6,OH,"Cleveland, OH 44114","Cleveland, OH",FirstEnergy Stadium,Cleveland,510,0.86852187,TRUE,100 Alfred Lerner Way,firstenergy-stadium-15,44114,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,America/New_York,FirstEnergy Stadium,0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4347069,2018-04-20T00:47:45,0.878,normal,2018-11-04T13:00:00,FALSE,FALSE,0.901,,2018-11-04T22:00:00,nfl,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,Pittsburgh Steelers at Baltimore Ravens,Steelers at Ravens,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,522,11447,272.52682,910,126,123,198,QRCODE,2018-08-24T21:53:39Z,FALSE,1121,8,MD,"Baltimore, MD 21230","Baltimore, MD",M&T Bank Stadium,Baltimore,512,0.8927189,TRUE,1101 Russell St,m-t-bank-stadium,21230,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,America/New_York,M&T Bank Stadium,0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4346937,2018-04-20T00:47:17,0.914,normal,2018-11-04T13:00:00,FALSE,FALSE,0.94,,2018-11-04T22:00:00,nfl,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,Atlanta Falcons at Washington Redskins,Falcons at Redskins,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,573,451,166.07504,1021,75,75,143,QRCODE,2018-08-24T21:53:39Z,FALSE,35,7,MD,"Landover, MD 20785","Landover, MD",FedEx Field,Landover,511,0.9333444,TRUE,1600 Fedex Way,fedex-field,20785,https://seatgeek.com/venues/fedex-field/tickets,US,America/New_York,FedEx Field,0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347061,2018-04-20T00:47:43,0.89,normal,2018-11-04T13:00:00,FALSE,FALSE,0.913,,2018-11-04T22:00:00,nfl,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,Chicago Bears at Buffalo Bills,Bears at Bills,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,822,602,128.90633,1250,52,48,102,QRCODE,2018-08-24T21:53:39Z,FALSE,1135,7,NY,"Orchard Park, NY 14127","Orchard Park, NY",New Era Field,Orchard Park,514,0.8815085,TRUE,1 Bills Drive,new-era-field,14127,https://seatgeek.com/venues/new-era-field/tickets,US,America/New_York,New Era Field,0,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
4347033,2018-04-20T00:47:38,0.866,normal,2018-11-04T13:00:00,FALSE,FALSE,0.886,,2018-11-04T22:00:00,nfl,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,Tampa Bay Buccaneers at Carolina Panthers,Buccaneers at Panthers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T18:00:00,NA,377,1081,196.07692,858,76,67,159,QRCODE,2018-08-24T21:53:39Z,FALSE,1122,9,NC,"Charlotte, NC 28202","Charlotte, NC",Bank of America Stadium,Charlotte,517,0.8968222,TRUE,800 South Mint Street,bank-of-america-stadium,28202,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,America/New_York,Bank of America Stadium,0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
4347127,2018-04-20T00:47:56,0.891,normal,2018-11-04T13:05:00,FALSE,FALSE,0.917,,2018-11-05T01:05:00,nfl,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,Los Angeles Chargers at Seattle Seahawks,Chargers at Seahawks,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T21:05:00,NA,223,1015,358.3722,787,154,142,349,QRCODE,2018-08-24T21:53:39Z,FALSE,339,12,WA,"Seattle, WA 98134","Seattle, WA",CenturyLink Field,Seattle,819,0.87232786,TRUE,800 Occidental Ave S,centurylink-field,98134,https://seatgeek.com/venues/centurylink-field/tickets,US,America/Los_Angeles,CenturyLink Field,0,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
4347141,2018-04-20T01:04:05,0.872,normal,2018-11-04T14:05:00,FALSE,FALSE,0.886,,2018-11-05T01:05:00,nfl,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,Houston Texans at Denver Broncos,Texans at Broncos,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T21:05:00,NA,97,1270,352.30927,947,145,114,283,QRCODE,2018-08-24T21:53:39Z,FALSE,1131,6,CO,"Denver, CO 80204","Denver, CO",Sports Authority Field at Mile High,Denver,751,0.9028296,TRUE,1701 Bryant Street,sports-authority-field-at-mile-high,80204,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,US,America/Denver,Sports Authority Field at Mile High,0,-105.02,39.74,QRCODE_TM,2015-08-07T18:39:02Z,FALSE
4346970,2018-04-20T00:47:25,0.872,normal,2018-11-04T15:25:00,TRUE,FALSE,0.89,,2018-11-05T01:25:00,nfl,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,Los Angeles Rams at New Orleans Saints,Rams at Saints,2018-04-20T00:00:00,FALSE,FALSE,2018-11-04T21:25:00,NA,1292,5941,251.3158,1317,81,81,221,QRCODE,2018-05-29T20:39:08Z,FALSE,128,17,LA,"New Orleans, LA 70112","New Orleans, LA",Mercedes-Benz Superdome,New Orleans,622,0.8966978,TRUE,1500 Sugar Bowl Drive,mercedes-benz-superdome,70112,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,America/Chicago,Mercedes-Benz Superdome,0,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
4494650,2018-08-23T19:51:10,0.61,normal,2018-11-04T19:00:00,FALSE,FALSE,0.552,,2018-11-05T05:00:00,concert,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,Alex G,Alex G,2018-08-23T00:00:00,FALSE,FALSE,2018-11-05T01:00:00,TRUE,29,584,115.27586,1,47,NA,64,NA,NA,NA,60271,56,IL,"Chicago, IL 60608","Chicago, IL",Thalia Hall,Chicago,0,0.51888376,TRUE,1807 S Allport St,thalia-hall,60608,https://seatgeek.com/venues/thalia-hall/tickets,US,America/Chicago,Thalia Hall,0,-87.6575,41.8577,NA,NA,NA
4347089,2018-04-20T00:47:49,0.968,normal,2018-11-04T20:20:00,FALSE,FALSE,1.008,,2018-11-05T05:20:00,nfl,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,Green Bay Packers at New England Patriots,Packers at Patriots,2018-04-20T00:00:00,FALSE,FALSE,2018-11-05T01:20:00,NA,231,12062,877.29004,624,458,384,743,QRCODE,2018-08-24T21:53:39Z,FALSE,33,15,MA,"Foxborough, MA 02035","Foxborough, MA",Gillette Stadium,Foxborough,506,0.8983344,TRUE,1 Patriot Place,gillette-stadium,02035,https://seatgeek.com/venues/gillette-stadium/tickets,US,America/New_York,Gillette Stadium,0,-71.2674,42.0906,NONE,2018-08-22T15:36:58Z,FALSE
4327922,2018-04-05T23:08:47,0.944,normal,2018-11-05T19:15:00,TRUE,FALSE,0.984,,2018-11-06T05:15:00,nfl,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,Tennessee Titans at Dallas Cowboys,Titans at Cowboys,2018-04-05T00:00:00,FALSE,FALSE,2018-11-06T01:15:00,NA,3855,6034,270.12555,2702,NA,NA,212,QRCODE,2018-04-17T22:02:33Z,FALSE,4965,22,TX,"Arlington, TX 76011","Arlington, TX",AT&T Stadium,Arlington,623,0.9751414,TRUE,1 AT&T Way,at-t-stadium,76011,https://seatgeek.com/venues/at-t-stadium/tickets,US,America/Chicago,AT&T Stadium,0,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
4347075,2018-04-20T00:47:46,0.881,normal,2018-11-08T20:20:00,FALSE,FALSE,0.908,,2018-11-09T05:20:00,nfl,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,Carolina Panthers at Pittsburgh Steelers,Panthers at Steelers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-09T01:20:00,NA,650,1197,211.34,NA,87,87,NA,QRCODE,2018-08-24T21:53:39Z,FALSE,1119,10,PA,"Pittsburgh, PA 15212","Pittsburgh, PA",Heinz Field,Pittsburgh,508,0.9033526,TRUE,100 Art Rooney Avenue,heinz-field,15212,https://seatgeek.com/venues/heinz-field/tickets,US,America/New_York,Heinz Field,0,-80.0158,40.4468,QRCODE_TM,2015-12-08T15:36:23Z,FALSE
4346990,2018-04-20T00:47:30,0.915,normal,2018-11-11T12:00:00,FALSE,FALSE,0.954,,2018-11-11T21:00:00,nfl,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,New England Patriots at Tennessee Titans,Patriots at Titans,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T17:00:00,NA,332,12062,631.48193,585,209,209,498,QRCODE,2018-08-24T21:53:40Z,FALSE,1126,14,TN,"Nashville, TN 37213","Nashville, TN",Nissan Stadium,Nashville,659,0.8546275,TRUE,1 Titans Way,nissan-stadium,37213,https://seatgeek.com/venues/nissan-stadium/tickets,US,America/New_York,Nissan Stadium,0,-86.7713,36.1665,NONE,2015-10-19T15:09:39Z,FALSE
4346980,2018-04-20T00:47:27,0.87,normal,2018-11-11T12:00:00,FALSE,FALSE,0.897,,2018-11-11T22:00:00,nfl,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,Arizona Cardinals at Kansas City Chiefs,Cardinals at Chiefs,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,1014,4684,142.28403,1098,49,46,116,QRCODE,2018-08-24T21:53:40Z,FALSE,1128,9,MO,"Kansas City, MO 64129","Kansas City, MO",Arrowhead Stadium,Kansas City,616,0.8827867,TRUE,1 Arrowhead Drive,arrowhead-stadium,64129,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,America/Chicago,Arrowhead Stadium,0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
