created_at,description,type,status,announce_date,is_open,id,time_tbd,url,popularity,short_title,score,datetime_utc,title,date_tbd,visible_until_utc,datetime_tbd,datetime_local,general_admission,median_price,visible_listing_count,listing_count,highest_price,average_price,lowest_price_good_deals,lowest_price,employee_only,method,created_at,name,slug,timezone,display_location,num_upcoming_events,extended_address,city,id,has_upcoming_events,name_v2,url,popularity,state,metro_code,country,score,postal_code,address,lon,lat,employee_only,method,created_at
2018-04-20T00:47:17,,nfl,normal,2018-04-20T00:00:00,FALSE,4346937,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,0.862,Falcons at Redskins,0.952,2018-11-04T18:00:00,Atlanta Falcons at Washington Redskins,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,150,953,608,420,171.9194,80,80,FALSE,QRCODE,2018-08-24T21:53:39Z,FedEx Field,fedex-field,America/New_York,"Landover, MD",6,"Landover, MD 20785",Landover,35,TRUE,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,0,MD,511,US,0.9333444,20785,1600 Fedex Way,-76.8658,38.9071,FALSE,QRCODE_TM,2015-09-12T14:13:58Z
2018-04-20T00:47:45,,nfl,normal,2018-04-20T00:00:00,FALSE,4347069,FALSE,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,0.831,Steelers at Ravens,0.918,2018-11-04T18:00:00,Pittsburgh Steelers at Baltimore Ravens,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,191,783,357,11280,289.86273,120,120,FALSE,QRCODE,2018-08-24T21:53:39Z,M&T Bank Stadium,m-t-bank-stadium,America/New_York,"Baltimore, MD",7,"Baltimore, MD 21230",Baltimore,1121,TRUE,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0,MD,512,US,0.8927189,21230,1101 Russell St,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
2018-04-20T00:47:43,,nfl,normal,2018-04-20T00:00:00,FALSE,4347061,FALSE,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,0.83,Bears at Bills,0.913,2018-11-04T18:00:00,Chicago Bears at Buffalo Bills,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,106,1109,754,603,133.47348,64,58,FALSE,QRCODE,2018-08-24T21:53:39Z,New Era Field,new-era-field,America/New_York,"Orchard Park, NY",7,"Orchard Park, NY 14127",Orchard Park,1135,TRUE,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,0,NY,514,US,0.8815085,14127,1 Bills Drive,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
2018-04-20T00:47:38,,nfl,normal,2018-04-20T00:00:00,FALSE,4347033,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,0.824,Buccaneers at Panthers,0.909,2018-11-04T18:00:00,Tampa Bay Buccaneers at Carolina Panthers,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,162,802,282,956,202.59929,65,82,FALSE,QRCODE,2018-08-24T21:53:39Z,Bank of America Stadium,bank-of-america-stadium,America/New_York,"Charlotte, NC",9,"Charlotte, NC 28202",Charlotte,1122,TRUE,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0,NC,517,US,0.8968222,28202,800 South Mint Street,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
2018-04-20T00:47:56,,nfl,normal,2018-04-20T00:00:00,FALSE,4347127,FALSE,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,0.841,Chargers at Seahawks,0.932,2018-11-04T21:05:00,Los Angeles Chargers at Seattle Seahawks,FALSE,2018-11-05T01:05:00,FALSE,2018-11-04T13:05:00,NA,363,706,181,955,371.58563,149,171,FALSE,QRCODE,2018-08-24T21:53:39Z,CenturyLink Field,centurylink-field,America/Los_Angeles,"Seattle, WA",11,"Seattle, WA 98134",Seattle,339,TRUE,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,0,WA,819,US,0.87232786,98134,800 Occidental Ave S,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
2018-04-20T01:04:05,,nfl,normal,2018-04-20T00:00:00,FALSE,4347141,FALSE,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,0.822,Texans at Broncos,0.899,2018-11-04T21:05:00,Houston Texans at Denver Broncos,FALSE,2018-11-05T01:05:00,FALSE,2018-11-04T14:05:00,NA,306,653,84,1270,368.7857,119,158,FALSE,QRCODE,2018-08-24T21:53:39Z,Sports Authority Field at Mile High,sports-authority-field-at-mile-high,America/Denver,"Denver, CO",6,"Denver, CO 80204",Denver,1131,TRUE,Sports Authority Field at Mile High,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,0,CO,751,US,0.9028296,80204,1701 Bryant Street,-105.02,39.74,FALSE,QRCODE_TM,2015-08-07T18:39:02Z
2018-04-20T00:47:25,,nfl,normal,2018-04-20T00:00:00,TRUE,4346970,FALSE,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,0.822,Rams at Saints,0.9,2018-11-04T21:25:00,Los Angeles Rams at New Orleans Saints,FALSE,2018-11-05T01:25:00,FALSE,2018-11-04T15:25:00,NA,236,1070,1196,5942,262.59366,66,66,FALSE,QRCODE,2018-05-29T20:39:08Z,Mercedes-Benz Superdome,mercedes-benz-superdome,America/Chicago,"New Orleans, LA",16,"New Orleans, LA 70112",New Orleans,128,TRUE,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,0,LA,622,US,0.8966978,70112,1500 Sugar Bowl Drive,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
2018-08-23T19:51:10,,concert,normal,2018-08-23T00:00:00,FALSE,4494650,FALSE,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,0.553,Alex G,0.539,2018-11-05T01:00:00,Alex G,FALSE,2018-11-05T05:00:00,FALSE,2018-11-04T19:00:00,TRUE,63,1,29,584,111.24138,NA,47,NA,NA,NA,Thalia Hall,thalia-hall,America/Chicago,"Chicago, IL",58,"Chicago, IL 60608",Chicago,60271,TRUE,Thalia Hall,https://seatgeek.com/venues/thalia-hall/tickets,0,IL,0,US,0.51888376,60608,1807 S Allport St,-87.6575,41.8577,NA,NA,NA
2018-04-20T00:47:49,,nfl,normal,2018-04-20T00:00:00,FALSE,4347089,FALSE,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,0.907,Packers at Patriots,1.014,2018-11-05T01:20:00,Green Bay Packers at New England Patriots,FALSE,2018-11-05T05:20:00,FALSE,2018-11-04T20:20:00,NA,734,545,135,1837,791.93335,392,458,FALSE,QRCODE,2018-08-24T21:53:39Z,Gillette Stadium,gillette-stadium,America/New_York,"Foxborough, MA",14,"Foxborough, MA 02035",Foxborough,33,TRUE,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,0,MA,506,US,0.8983344,02035,1 Patriot Place,-71.2674,42.0906,FALSE,NONE,2018-08-22T15:36:58Z
2018-04-05T23:08:47,,nfl,normal,2018-04-05T00:00:00,TRUE,4327922,FALSE,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,0.886,Titans at Cowboys,0.989,2018-11-06T01:15:00,Tennessee Titans at Dallas Cowboys,FALSE,2018-11-06T05:15:00,FALSE,2018-11-05T19:15:00,NA,193,2594,3711,2640,253.09055,NA,NA,FALSE,QRCODE,2018-04-17T22:02:33Z,AT&T Stadium,at-t-stadium,America/Chicago,"Arlington, TX",24,"Arlington, TX 76011",Arlington,4965,TRUE,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,0,TX,623,US,0.9751414,76011,1 AT&T Way,-97.0957,32.7459,FALSE,QRCODE,2018-04-17T22:02:33Z
2018-04-20T00:47:46,,nfl,normal,2018-04-20T00:00:00,FALSE,4347075,FALSE,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,0.829,Panthers at Steelers,0.92,2018-11-09T01:20:00,Carolina Panthers at Pittsburgh Steelers,FALSE,2018-11-09T05:20:00,FALSE,2018-11-08T20:20:00,NA,152,906,489,1198,210.80777,87,87,FALSE,QRCODE,2018-08-24T21:53:39Z,Heinz Field,heinz-field,America/New_York,"Pittsburgh, PA",9,"Pittsburgh, PA 15212",Pittsburgh,1119,TRUE,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,0,PA,508,US,0.9033526,15212,100 Art Rooney Avenue,-80.0158,40.4468,FALSE,QRCODE,2018-10-04T12:42:28Z
2018-04-20T00:47:30,,nfl,normal,2018-04-20T00:00:00,FALSE,4346990,FALSE,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,0.862,Patriots at Titans,0.966,2018-11-11T17:00:00,New England Patriots at Tennessee Titans,FALSE,2018-11-11T21:00:00,FALSE,2018-11-11T12:00:00,NA,485,552,293,2449,555.35156,269,273,FALSE,QRCODE,2018-08-24T21:53:40Z,Nissan Stadium,nissan-stadium,America/New_York,"Nashville, TN",16,"Nashville, TN 37213",Nashville,1126,TRUE,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,0,TN,659,US,0.8546275,37213,1 Titans Way,-86.7713,36.1665,FALSE,NONE,2015-10-19T15:09:39Z
2018-04-20T00:47:32,,nfl,normal,2018-04-20T00:00:00,FALSE,4347006,FALSE,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,0.836,Lions at Bears,0.932,2018-11-11T18:00:00,Detroit Lions at Chicago Bears,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T12:00:00,NA,319,774,136,1197,367.75735,152,186,FALSE,QRCODE,2018-08-24T21:53:40Z,Soldier Field,soldier-field,America/Chicago,"Chicago, IL",8,"Chicago, IL 60605",Chicago,31,TRUE,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,0,IL,602,US,0.940013,60605,1410 S. Museum Campus Drive,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
2018-04-20T00:47:27,,nfl,normal,2018-04-20T00:00:00,FALSE,4346980,FALSE,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,0.823,Cardinals at Chiefs,0.915,2018-11-11T18:00:00,Arizona Cardinals at Kansas City Chiefs,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T12:00:00,NA,123,1118,1008,982,151.37202,53,53,FALSE,QRCODE,2018-08-24T21:53:40Z,Arrowhead Stadium,arrowhead-stadium,America/Chicago,"Kansas City, MO",8,"Kansas City, MO 64129",Kansas City,1128,TRUE,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,0,MO,616,US,0.8827867,64129,1 Arrowhead Drive,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
2018-04-20T00:47:40,,nfl,normal,2018-04-20T00:00:00,FALSE,4347040,FALSE,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,0.812,Saints at Bengals,0.901,2018-11-11T18:00:00,New Orleans Saints at Cincinnati Bengals,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T13:00:00,NA,110,764,432,413,125.41898,55,55,FALSE,QRCODE,2018-08-24T21:53:40Z,Paul Brown Stadium,paul-brown-stadium,America/New_York,"Cincinnati, OH",7,"Cincinnati, OH 45202",Cincinnati,1124,TRUE,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,0,OH,515,US,0.86166537,45202,1 Paul Brown Stadium,-84.5177,39.0961,FALSE,QRCODE_TM,2015-10-09T16:14:37Z
2018-04-20T00:47:22,,nfl,normal,2018-04-20T00:00:00,FALSE,4346958,FALSE,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,0.804,Jaguars at Colts,0.882,2018-11-11T18:00:00,Jacksonville Jaguars at Indianapolis Colts,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T13:00:00,NA,94,1034,571,871,107.031525,32,32,FALSE,QRCODE,2018-08-24T21:53:40Z,Lucas Oil Stadium,lucas-oil-stadium,America/Indiana/Indianapolis,"Indianapolis, IN",12,"Indianapolis, IN 46225",Indianapolis,1130,TRUE,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,0,IN,527,US,0.9071682,46225,500 South Capitol Avenue,-86.1639,39.7601,FALSE,QRCODE_TM,2018-09-13T22:29:37Z
2018-04-20T00:47:16,,nfl,normal,2018-04-20T00:00:00,FALSE,4346930,FALSE,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,0.805,Redskins at Buccaneers,0.894,2018-11-11T18:00:00,Washington Redskins at Tampa Bay Buccaneers,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T13:00:00,NA,174,234,33,429,193.93939,77,77,FALSE,QRCODE,2018-08-24T21:53:40Z,Raymond James Stadium,raymond-james-stadium,America/New_York,"Tampa, FL",15,"Tampa, FL 33607",Tampa,39,TRUE,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,0,FL,539,US,0.86513025,33607,4201 North Dale Mabry Highway,-82.5034,27.9753,FALSE,QRCODE_TM,2015-08-24T14:44:53Z
2018-04-20T00:47:43,,nfl,normal,2018-04-20T00:00:00,FALSE,4347060,FALSE,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,0.841,Bills at Jets,0.94,2018-11-11T18:00:00,Buffalo Bills at New York Jets,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T13:00:00,NA,143,1135,896,942,173.49442,45,54,FALSE,QRCODE,2018-08-24T21:53:40Z,MetLife Stadium,metlife-stadium,America/New_York,"East Rutherford, NJ",15,"East Rutherford, NJ 07073",East Rutherford,1587,TRUE,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,0,NJ,501,US,0.94873494,07073,1 MetLife Stadium Drive,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
2018-04-20T00:47:31,,nfl,normal,2018-04-20T00:00:00,FALSE,4346996,FALSE,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,0.807,Falcons at Browns,0.888,2018-11-11T18:00:00,Atlanta Falcons at Cleveland Browns,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T13:00:00,NA,103,1132,974,1172,121.58624,36,54,FALSE,QRCODE,2018-08-24T21:53:40Z,FirstEnergy Stadium,firstenergy-stadium-15,America/New_York,"Cleveland, OH",6,"Cleveland, OH 44114",Cleveland,1123,TRUE,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0,OH,510,US,0.86852187,44114,100 Alfred Lerner Way,-81.7,41.5065,FALSE,NONE,2015-11-11T20:55:31Z
2018-04-20T00:47:13,,nfl,normal,2018-04-20T00:00:00,FALSE,4346912,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,0.85,Dolphins at Packers,0.943,2018-11-11T18:00:00,Miami Dolphins at Green Bay Packers,FALSE,2018-11-11T22:00:00,FALSE,2018-11-11T12:00:00,NA,415,453,137,732,409.45984,183,246,FALSE,QRCODE,2018-08-24T21:53:40Z,Lambeau Field,lambeau-field,America/Chicago,"Green Bay, WI",5,"Green Bay, WI 54304",Green Bay,1125,TRUE,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,0,WI,658,US,0.92909414,54304,1265 Lombardi Avenue,-88.0622,44.5013,FALSE,QRCODE_TM,2015-09-02T22:43:34Z
2018-04-20T00:47:56,,nfl,normal,2018-04-20T00:00:00,FALSE,4347130,FALSE,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,0.815,Chargers at Raiders,0.906,2018-11-11T21:05:00,Los Angeles Chargers at Oakland Raiders,FALSE,2018-11-12T01:05:00,FALSE,2018-11-11T13:05:00,NA,184,742,403,497,199.09181,83,83,FALSE,QRCODE,2018-08-24T21:53:40Z,Oakland-Alameda County Coliseum,oakland-alameda-county-coliseum,America/Los_Angeles,"Oakland, CA",8,"Oakland, CA 94621",Oakland,14,TRUE,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,0,CA,807,US,0.7817843,94621,7000 Coliseum Way,-122.201,37.7469,FALSE,PDF417,2015-06-24T00:00:00Z
2018-04-20T00:47:14,,nfl,normal,2018-04-20T00:00:00,FALSE,4346920,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,0.832,Seahawks at Rams,0.927,2018-11-11T21:25:00,Seattle Seahawks at Los Angeles Rams,FALSE,2018-11-12T01:25:00,FALSE,2018-11-11T13:25:00,NA,152,1259,668,922,200.41916,60,64,FALSE,QRCODE,2018-08-24T21:53:40Z,Los Angeles Memorial Coliseum,los-angeles-memorial-coliseum-1,America/Los_Angeles,"Los Angeles, CA",8,"Los Angeles, CA 90037",Los Angeles,51012,TRUE,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,0,CA,0,US,0.86898464,90037,3911 S Figueroa St,-118.288,34.0138,FALSE,QRCODE,2018-08-23T17:59:28Z
2018-08-23T20:13:51,,concert,normal,2018-08-23T00:00:00,FALSE,4500554,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,0.487,Alex G with Half Waif,0.471,2018-11-12T00:00:00,Alex G with Half Waif,FALSE,2018-11-12T04:00:00,FALSE,2018-11-11T19:00:00,TRUE,106,1,8,557,214,NA,102,NA,NA,NA,Crowbar,crowbar-2,America/New_York,"Tampa, FL",33,"Tampa, FL 33605",Tampa,3160,TRUE,Crowbar,https://seatgeek.com/venues/crowbar-2/tickets,0,FL,539,US,0.42424366,33605,1812 North 17th Street,-82.4406,27.9608,NA,NA,NA
2018-04-20T00:47:38,,nfl,normal,2018-04-20T00:00:00,FALSE,4347031,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,0.872,Cowboys at Eagles,0.981,2018-11-12T01:20:00,Dallas Cowboys at Philadelphia Eagles,FALSE,2018-11-12T05:20:00,FALSE,2018-11-11T20:20:00,NA,433,911,408,1381,495.2843,157,210,FALSE,QRCODE,2018-08-24T21:53:40Z,Lincoln Financial Field,lincoln-financial-field,America/New_York,"Philadelphia, PA",14,"Philadelphia, PA 19148",Philadelphia,330,TRUE,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,0,PA,504,US,0.90542685999999994,19148,1020 Pattison Ave,-75.1675,39.9046,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
2018-04-20T00:47:54,,nfl,normal,2018-04-20T00:00:00,FALSE,4347117,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,0.847,Giants at 49ers,0.949,2018-11-13T01:15:00,New York Giants at San Francisco 49ers,FALSE,2018-11-13T05:15:00,FALSE,2018-11-12T17:15:00,NA,151,1129,1087,3000,175.29715,59,62,FALSE,QRCODE,2018-08-24T21:53:40Z,Levi's Stadium,levi-s-stadium,America/Los_Angeles,"Santa Clara, CA",12,"Santa Clara, CA 95054",Santa Clara,58670,TRUE,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,0,CA,0,US,0.95768774,95054,4900 Marie P DeBartolo Way,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
2018-04-20T00:47:56,,nfl,normal,2018-04-20T00:00:00,FALSE,4347126,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,0.87,Packers at Seahawks,0.98,2018-11-16T01:20:00,Green Bay Packers at Seattle Seahawks,FALSE,2018-11-16T05:20:00,FALSE,2018-11-15T17:20:00,NA,479,537,168,1605,551.2381,256,256,FALSE,QRCODE,2018-08-24T21:53:40Z,CenturyLink Field,centurylink-field,America/Los_Angeles,"Seattle, WA",11,"Seattle, WA 98134",Seattle,339,TRUE,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,0,WA,819,US,0.87232786,98134,800 Occidental Ave S,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
2018-02-28T15:00:12,,ncaa_football,normal,2018-02-28T00:00:00,FALSE,4281956,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,0.472,South Alabama at Louisiana,0.474,2018-11-17T22:00:00,South Alabama Jaguars at Louisiana Ragin Cajuns Football,FALSE,2018-11-18T02:00:00,FALSE,2018-11-17T16:00:00,NA,66,45,115,103,65.85217,56,56,NA,NA,NA,Cajun Field,cajun-field,America/Chicago,"Lafayette, LA",4,"Lafayette, LA 70506",Lafayette,2796,TRUE,Cajun Field,https://seatgeek.com/venues/cajun-field/tickets,0,LA,642,US,0.43303972,70506,201 Rhienhardt Drive,-92.04,30.22,NA,NA,NA
2018-04-20T00:47:45,,nfl,normal,2018-04-20T00:00:00,FALSE,4347068,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,0.779,Bengals at Ravens,0.863,2018-11-18T18:00:00,Cincinnati Bengals at Baltimore Ravens,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T13:00:00,NA,102,1097,567,547,134.35979,44,44,FALSE,QRCODE,2018-08-24T21:53:40Z,M&T Bank Stadium,m-t-bank-stadium,America/New_York,"Baltimore, MD",7,"Baltimore, MD 21230",Baltimore,1121,TRUE,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0,MD,512,US,0.8927189,21230,1101 Russell St,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
2018-04-20T00:47:37,,nfl,normal,2018-04-20T00:00:00,FALSE,4347025,FALSE,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,0.85,Panthers at Lions,0.944,2018-11-18T18:00:00,Carolina Panthers at Detroit Lions,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T13:00:00,NA,110,976,672,2392,166.6265,62,62,FALSE,QRCODE,2018-08-24T21:53:40Z,Ford Field,ford-field,America/Detroit,"Detroit, MI",11,"Detroit, MI 48226",Detroit,346,TRUE,Ford Field,https://seatgeek.com/venues/ford-field/tickets,0,MI,505,US,0.9029952,48226,2000 Brush St.,-83.0459,42.34,FALSE,NONE,2015-11-04T17:31:52Z
2018-04-20T00:47:41,,nfl,normal,2018-04-20T00:00:00,FALSE,4347049,FALSE,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,0.879,Cowboys at Falcons,0.989,2018-11-18T18:00:00,Dallas Cowboys at Atlanta Falcons,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T13:00:00,NA,348,966,709,2150,425.22284,186,186,FALSE,QRCODE,2018-08-24T21:53:40Z,Mercedes-Benz Stadium,mercedes-benz-stadium,America/New_York,"Atlanta, GA",19,"Atlanta, GA 30313",Atlanta,419590,TRUE,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,0,GA,0,US,0.76958936,30313,35 Northside Dr NW,-84.4,33.76,FALSE,QRCODE,2018-08-23T20:14:46Z
2018-04-20T00:47:32,,nfl,normal,2018-04-20T00:00:00,FALSE,4347005,FALSE,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,0.842,Vikings at Bears,0.944,2018-11-18T18:00:00,Minnesota Vikings at Chicago Bears,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T12:00:00,NA,331,776,140,1286,393.8643,153,161,FALSE,QRCODE,2018-08-24T21:53:40Z,Soldier Field,soldier-field,America/Chicago,"Chicago, IL",8,"Chicago, IL 60605",Chicago,31,TRUE,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,0,IL,602,US,0.940013,60605,1410 S. Museum Campus Drive,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
2018-04-20T00:47:25,,nfl,normal,2018-04-20T00:00:00,TRUE,4346969,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,0.839,Eagles at Saints,0.935,2018-11-18T18:00:00,Philadelphia Eagles at New Orleans Saints,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T12:00:00,NA,348,1366,1335,3000,371.32208,162,162,FALSE,QRCODE,2018-05-29T20:39:16Z,Mercedes-Benz Superdome,mercedes-benz-superdome,America/Chicago,"New Orleans, LA",16,"New Orleans, LA 70112",New Orleans,128,TRUE,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,0,LA,622,US,0.8966978,70112,1500 Sugar Bowl Drive,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
2018-04-20T00:47:16,,nfl,normal,2018-04-20T00:00:00,FALSE,4346929,FALSE,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,0.834,Buccaneers at Giants,0.935,2018-11-18T18:00:00,Tampa Bay Buccaneers at New York Giants,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T13:00:00,NA,181,993,519,1289,235.07707,102,102,FALSE,QRCODE,2018-08-24T21:53:40Z,MetLife Stadium,metlife-stadium,America/New_York,"East Rutherford, NJ",15,"East Rutherford, NJ 07073",East Rutherford,1587,TRUE,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,0,NJ,501,US,0.94873494,07073,1 MetLife Stadium Drive,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
2018-04-20T00:47:22,,nfl,normal,2018-04-20T00:00:00,FALSE,4346957,FALSE,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,0.803,Titans at Colts,0.884,2018-11-18T18:00:00,Tennessee Titans at Indianapolis Colts,FALSE,2018-11-18T22:00:00,FALSE,2018-11-18T13:00:00,NA,80,1082,646,601,101.59907,31,32,FALSE,QRCODE,2018-08-24T21:53:40Z,Lucas Oil Stadium,lucas-oil-stadium,America/Indiana/Indianapolis,"Indianapolis, IN",12,"Indianapolis, IN 46225",Indianapolis,1130,TRUE,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,0,IN,527,US,0.9071682,46225,500 South Capitol Avenue,-86.1639,39.7601,FALSE,QRCODE_TM,2018-09-13T22:29:37Z
