created_at,datetime_local,popularity,status,description,visible_until_utc,title,date_tbd,score,is_open,datetime_tbd,url,announce_date,time_tbd,id,datetime_utc,type,short_title,general_admission,lowest_price_good_deals,visible_listing_count,listing_count,lowest_price,median_price,average_price,highest_price,created_at,method,employee_only,city,popularity,timezone,country,name,num_upcoming_events,has_upcoming_events,postal_code,name_v2,extended_address,score,metro_code,url,id,state,address,slug,display_location,lat,lon,created_at,method,employee_only
2018-04-20T00:47:36,2018-10-14T12:00:00,0.839,normal,,2018-10-14T21:00:00,Buffalo Bills at Houston Texans,FALSE,0.892,FALSE,FALSE,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,2018-04-20T00:00:00,FALSE,4347019,2018-10-14T17:00:00,nfl,Bills at Texans,NA,61,1049,497,61,159,196.38431,715,2018-08-24T21:53:35Z,QRCODE,FALSE,Houston,0,America/Chicago,US,NRG Stadium,46,TRUE,77054,NRG Stadium,"Houston, TX 77054",0.8624192,618,https://seatgeek.com/venues/nrg-stadium/tickets,41,TX,1 Reliant Park,nrg-stadium,"Houston, TX",29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
2018-04-20T00:47:18,2018-10-14T13:00:00,0.894,normal,,2018-10-14T21:00:00,Carolina Panthers at Washington Redskins,FALSE,0.948,FALSE,FALSE,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,2018-04-20T00:00:00,FALSE,4346942,2018-10-14T17:00:00,nfl,Panthers at Redskins,NA,97,1055,600,100,186,212.32167,1012,2018-08-24T21:52:02Z,QRCODE,FALSE,Landover,0,America/New_York,US,FedEx Field,8,TRUE,20785,FedEx Field,"Landover, MD 20785",0.9333444,511,https://seatgeek.com/venues/fedex-field/tickets,35,MD,1600 Fedex Way,fedex-field,"Landover, MD",38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
2018-04-20T00:47:30,2018-10-14T15:25:00,0.809,normal,,2018-10-14T23:25:00,Baltimore Ravens at Tennessee Titans,FALSE,0.853,FALSE,FALSE,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,2018-04-20T00:00:00,FALSE,4346991,2018-10-14T19:25:00,nfl,Ravens at Titans,NA,59,665,427,62,174,193.31616,721,2018-08-24T21:53:35Z,QRCODE,FALSE,Nashville,0,America/New_York,US,Nissan Stadium,15,TRUE,37213,Nissan Stadium,"Nashville, TN 37213",0.8546275,659,https://seatgeek.com/venues/nissan-stadium/tickets,1126,TN,1 Titans Way,nissan-stadium,"Nashville, TN",36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
2018-04-20T01:04:04,2018-10-14T14:05:00,0.855,normal,,2018-10-15T00:05:00,Los Angeles Rams at Denver Broncos,FALSE,0.901,FALSE,FALSE,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,2018-04-20T00:00:00,FALSE,4347138,2018-10-14T20:05:00,nfl,Rams at Broncos,NA,134,738,105,177,324,365.26666,1193,2018-08-24T21:53:38Z,QRCODE,FALSE,Denver,0,America/Denver,US,Sports Authority Field at Mile High,7,TRUE,80204,Sports Authority Field at Mile High,"Denver, CO 80204",0.9028296,751,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1131,CO,1701 Bryant Street,sports-authority-field-at-mile-high,"Denver, CO",39.74,-105.02,2015-08-07T18:39:02Z,QRCODE_TM,FALSE
2018-04-05T23:08:47,2018-10-14T15:25:00,0.921,normal,,2018-10-15T00:25:00,Jacksonville Jaguars at Dallas Cowboys,FALSE,0.982,TRUE,FALSE,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,2018-04-05T00:00:00,FALSE,4327923,2018-10-14T20:25:00,nfl,Jaguars at Cowboys,NA,27,2310,2730,27,270,341.60806,4410,2018-04-17T22:02:33Z,QRCODE,FALSE,Arlington,0,America/Chicago,US,AT&T Stadium,23,TRUE,76011,AT&T Stadium,"Arlington, TX 76011",0.9751414,623,https://seatgeek.com/venues/at-t-stadium/tickets,4965,TX,1 AT&T Way,at-t-stadium,"Arlington, TX",32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
2018-04-20T00:47:50,2018-10-14T20:20:00,0.903,normal,,2018-10-15T04:20:00,Kansas City Chiefs at New England Patriots,FALSE,0.963,FALSE,FALSE,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,2018-04-20T00:00:00,FALSE,4347095,2018-10-15T00:20:00,nfl,Chiefs at Patriots,NA,173,661,230,237,410,529.42175,1440,2018-08-24T21:53:35Z,QRCODE,FALSE,Foxborough,0,America/New_York,US,Gillette Stadium,17,TRUE,02035,Gillette Stadium,"Foxborough, MA 02035",0.8983344,506,https://seatgeek.com/venues/gillette-stadium/tickets,33,MA,1 Patriot Place,gillette-stadium,"Foxborough, MA",42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
2018-04-20T00:47:13,2018-10-15T19:15:00,0.892,normal,,2018-10-16T04:15:00,San Francisco 49ers at Green Bay Packers,FALSE,0.949,FALSE,FALSE,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,2018-04-20T00:00:00,FALSE,4346914,2018-10-16T00:15:00,nfl,49ers at Packers,NA,166,531,155,166,313,322.47742,719,2018-08-24T21:53:38Z,QRCODE,FALSE,Green Bay,0,America/Chicago,US,Lambeau Field,7,TRUE,54304,Lambeau Field,"Green Bay, WI 54304",0.92909414,658,https://seatgeek.com/venues/lambeau-field/tickets,1125,WI,1265 Lombardi Avenue,lambeau-field,"Green Bay, WI",44.5013,-88.0622,2015-09-02T22:43:34Z,QRCODE_TM,FALSE
2018-04-20T00:47:51,2018-10-18T17:20:00,0.887,normal,,2018-10-19T04:20:00,Denver Broncos at Arizona Cardinals,FALSE,0.948,FALSE,FALSE,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,2018-04-20T00:00:00,FALSE,4347102,2018-10-19T00:20:00,nfl,Broncos at Cardinals,NA,51,874,507,51,118,165.43983,667,2018-08-24T21:53:38Z,QRCODE,FALSE,Glendale,0,America/Phoenix,US,State Farm Stadium,10,TRUE,85305,State Farm Stadium,"Glendale, AZ 85305",0.93402725,753,https://seatgeek.com/venues/state-farm-stadium/tickets,43,AZ,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
2018-08-01T16:01:33,2018-10-20T18:30:00,0.39,normal,,2018-10-21T03:30:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,FALSE,0.352,FALSE,FALSE,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,2018-08-01T00:00:00,FALSE,4471322,2018-10-20T23:30:00,sports,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:38Z,QRCODE,FALSE,Jonesboro,0,America/Chicago,US,ASU Convocation Center,32,TRUE,72401,ASU Convocation Center,"Jonesboro, AR 72401",0.5808074,734,https://seatgeek.com/venues/asu-convocation-center-1/tickets,4081,AR,217 Olympic Drive,asu-convocation-center-1,"Jonesboro, AR",35.8438,-90.6691,NA,NA,NA
2018-04-20T00:47:22,2018-10-21T13:00:00,0.822,normal,,2018-10-21T21:00:00,Buffalo Bills at Indianapolis Colts,FALSE,0.867,FALSE,FALSE,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,2018-04-20T00:00:00,FALSE,4346960,2018-10-21T17:00:00,nfl,Bills at Colts,NA,34,1021,657,34,84,106.753426,875,2018-08-24T21:53:38Z,QRCODE,FALSE,Indianapolis,0,America/Indiana/Indianapolis,US,Lucas Oil Stadium,13,TRUE,46225,Lucas Oil Stadium,"Indianapolis, IN 46225",0.9071682,527,https://seatgeek.com/venues/lucas-oil-stadium/tickets,1130,IN,500 South Capitol Avenue,lucas-oil-stadium,"Indianapolis, IN",39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
2018-04-20T00:47:33,2018-10-21T12:00:00,0.908,normal,,2018-10-21T21:00:00,New England Patriots at Chicago Bears,FALSE,0.982,FALSE,FALSE,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,2018-04-20T00:00:00,FALSE,4347008,2018-10-21T17:00:00,nfl,Patriots at Bears,NA,273,585,93,273,547,602.1613,1132,2018-08-24T21:53:38Z,QRCODE,FALSE,Chicago,0,America/Chicago,US,Soldier Field,12,TRUE,60605,Soldier Field,"Chicago, IL 60605",0.940013,602,https://seatgeek.com/venues/soldier-field/tickets,31,IL,1410 S. Museum Campus Drive,soldier-field,"Chicago, IL",41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
2018-04-20T00:47:26,2018-10-21T13:00:00,0.878,normal,,2018-10-21T21:00:00,Minnesota Vikings at New York Jets,FALSE,0.947,FALSE,FALSE,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,2018-04-20T00:00:00,FALSE,4346975,2018-10-21T17:00:00,nfl,Vikings at Jets,NA,64,990,531,69,159,194.7985,1065,2018-08-24T21:53:38Z,QRCODE,FALSE,East Rutherford,0,America/New_York,US,MetLife Stadium,18,TRUE,07073,MetLife Stadium,"East Rutherford, NJ 07073",0.94873494,501,https://seatgeek.com/venues/metlife-stadium/tickets,1587,NJ,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
2018-04-20T00:47:47,2018-10-21T13:00:00,0.825,normal,,2018-10-21T21:00:00,Detroit Lions at Miami Dolphins,FALSE,0.884,FALSE,FALSE,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,2018-04-20T00:00:00,FALSE,4347084,2018-10-21T17:00:00,nfl,Lions at Dolphins,NA,50,850,181,50,141,155.30939,901,2018-08-24T21:53:38Z,QRCODE,FALSE,Miami Gardens,0,America/New_York,US,Hard Rock Stadium,38,TRUE,33056,Hard Rock Stadium,"Miami Gardens, FL 33056",0.8378203,528,https://seatgeek.com/venues/hard-rock-stadium/tickets,29,FL,347 Don Shula Dr.,hard-rock-stadium,"Miami Gardens, FL",25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
2018-04-20T00:47:16,2018-10-21T13:00:00,0.816,normal,,2018-10-21T21:00:00,Cleveland Browns at Tampa Bay Buccaneers,FALSE,0.872,FALSE,FALSE,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,2018-04-20T00:00:00,FALSE,4346931,2018-10-21T17:00:00,nfl,Browns at Buccaneers,NA,79,618,23,83,168,248.60869,649,2018-08-24T21:53:38Z,QRCODE,FALSE,Tampa,0,America/New_York,US,Raymond James Stadium,15,TRUE,33607,Raymond James Stadium,"Tampa, FL 33607",0.86513025,539,https://seatgeek.com/venues/raymond-james-stadium/tickets,39,FL,4201 North Dale Mabry Highway,raymond-james-stadium,"Tampa, FL",27.9753,-82.5034,2015-08-24T14:44:53Z,QRCODE_TM,FALSE
2018-04-20T00:47:19,2018-10-21T13:00:00,0.775,normal,,2018-10-21T21:00:00,Houston Texans at Jacksonville Jaguars,FALSE,0.821,FALSE,FALSE,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,2018-04-20T00:00:00,FALSE,4346948,2018-10-21T17:00:00,nfl,Texans at Jaguars,NA,50,773,674,50,98,126.75964,589,2018-08-24T21:53:38Z,QRCODE,FALSE,Jacksonville,0,America/New_York,US,EverBank Field,10,TRUE,32202,EverBank Field,"Jacksonville, FL 32202",0.83759147,561,https://seatgeek.com/venues/everbank-field/tickets,5178,FL,1 Everbank Field Dr,everbank-field,"Jacksonville, FL",30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
2018-04-20T00:47:27,2018-10-21T12:00:00,0.866,normal,,2018-10-21T21:00:00,Cincinnati Bengals at Kansas City Chiefs,FALSE,0.93,FALSE,FALSE,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,2018-04-20T00:00:00,FALSE,4346982,2018-10-21T17:00:00,nfl,Bengals at Chiefs,NA,42,1075,1003,42,128,136.52542,602,2018-08-24T21:53:38Z,QRCODE,FALSE,Kansas City,0,America/Chicago,US,Arrowhead Stadium,9,TRUE,64129,Arrowhead Stadium,"Kansas City, MO 64129",0.8827867,616,https://seatgeek.com/venues/arrowhead-stadium/tickets,1128,MO,1 Arrowhead Drive,arrowhead-stadium,"Kansas City, MO",39.0489,-94.4839,2015-08-20T16:20:51Z,QRCODE_TM,FALSE
2018-04-20T00:47:39,2018-10-21T13:00:00,0.883,normal,,2018-10-21T21:00:00,Carolina Panthers at Philadelphia Eagles,FALSE,0.949,FALSE,FALSE,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,2018-04-20T00:00:00,FALSE,4347036,2018-10-21T17:00:00,nfl,Panthers at Eagles,NA,156,892,392,169,394,433.6556,3680,2018-08-24T21:53:38Z,QRCODE,FALSE,Philadelphia,0,America/New_York,US,Lincoln Financial Field,16,TRUE,19148,Lincoln Financial Field,"Philadelphia, PA 19148",0.90542685999999994,504,https://seatgeek.com/venues/lincoln-financial-field/tickets,330,PA,1020 Pattison Ave,lincoln-financial-field,"Philadelphia, PA",39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:45,2018-10-21T16:05:00,0.82,normal,,2018-10-22T00:05:00,New Orleans Saints at Baltimore Ravens,FALSE,0.876,FALSE,FALSE,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,2018-04-20T00:00:00,FALSE,4347071,2018-10-21T20:05:00,nfl,Saints at Ravens,NA,57,1000,550,57,126,154.78,613,2018-08-24T21:53:38Z,QRCODE,FALSE,Baltimore,0,America/New_York,US,M&T Bank Stadium,8,TRUE,21230,M&T Bank Stadium,"Baltimore, MD 21230",0.8927189,512,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1121,MD,1101 Russell St,m-t-bank-stadium,"Baltimore, MD",39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:18,2018-10-21T16:25:00,0.925,normal,,2018-10-22T00:25:00,Dallas Cowboys at Washington Redskins,FALSE,0.996,FALSE,FALSE,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,2018-04-20T00:00:00,FALSE,4346941,2018-10-21T20:25:00,nfl,Cowboys at Redskins,NA,184,1054,590,189,349,378.91525,1248,2018-08-24T21:53:38Z,QRCODE,FALSE,Landover,0,America/New_York,US,FedEx Field,8,TRUE,20785,FedEx Field,"Landover, MD 20785",0.9333444,511,https://seatgeek.com/venues/fedex-field/tickets,35,MD,1600 Fedex Way,fedex-field,"Landover, MD",38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
2018-04-20T00:47:54,2018-10-21T17:20:00,0.871,normal,,2018-10-22T04:20:00,Los Angeles Rams at San Francisco 49ers,FALSE,0.939,FALSE,FALSE,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,2018-04-20T00:00:00,FALSE,4347118,2018-10-22T00:20:00,nfl,Rams at 49ers,NA,108,1114,902,108,219,255.40355,2989,2018-08-24T21:53:38Z,QRCODE,FALSE,Santa Clara,0,America/Los_Angeles,US,Levi's Stadium,13,TRUE,95054,Levi's Stadium,"Santa Clara, CA 95054",0.95768774,0,https://seatgeek.com/venues/levi-s-stadium/tickets,58670,CA,4900 Marie P DeBartolo Way,levi-s-stadium,"Santa Clara, CA",37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:42,2018-10-22T20:15:00,0.878,normal,,2018-10-23T04:15:00,New York Giants at Atlanta Falcons,FALSE,0.944,FALSE,FALSE,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,2018-04-20T00:00:00,FALSE,4347050,2018-10-23T00:15:00,nfl,Giants at Falcons,NA,114,1273,692,127,286,318.42773,1791,2018-08-24T21:53:38Z,QRCODE,FALSE,Atlanta,0,America/New_York,US,Mercedes-Benz Stadium,20,TRUE,30313,Mercedes-Benz Stadium,"Atlanta, GA 30313",0.76958936,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,419590,GA,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
2018-02-28T15:00:17,2018-10-23T19:00:00,0.326,normal,,2018-10-24T04:00:00,Troy Trojans at South Alabama Jaguars Football,FALSE,0.302,FALSE,FALSE,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,2018-02-28T00:00:00,FALSE,4281985,2018-10-24T00:00:00,ncaa_football,Troy at South Alabama,NA,26,11,29,26,41,44.827587,93,NA,NA,NA,Mobile,0,America/Chicago,US,Ladd Peebles Stadium,7,TRUE,36604,Ladd Peebles Stadium,"Mobile, AL 36604",0.50177634,686,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,3716,AL,1621 Virginia St.,ladd-peebles-stadium,"Mobile, AL",30.6748,-88.0761,NA,NA,NA
2018-04-20T00:47:36,2018-10-25T19:20:00,0.822,normal,,2018-10-26T04:20:00,Miami Dolphins at Houston Texans,FALSE,0.89,FALSE,FALSE,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,2018-04-20T00:00:00,FALSE,4347018,2018-10-26T00:20:00,nfl,Dolphins at Texans,NA,49,980,499,49,137,175.29059,1011,2018-08-24T21:53:38Z,QRCODE,FALSE,Houston,0,America/Chicago,US,NRG Stadium,46,TRUE,77054,NRG Stadium,"Houston, TX 77054",0.8624192,618,https://seatgeek.com/venues/nrg-stadium/tickets,41,TX,1 Reliant Park,nrg-stadium,"Houston, TX",29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
2018-04-20T00:47:37,2018-10-28T13:00:00,0.87,normal,,2018-10-28T21:00:00,Seattle Seahawks at Detroit Lions,FALSE,0.93,FALSE,FALSE,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,2018-04-20T00:00:00,FALSE,4347026,2018-10-28T17:00:00,nfl,Seahawks at Lions,NA,65,923,496,70,129,153.27217,780,2018-08-24T21:53:39Z,QRCODE,FALSE,Detroit,0,America/Detroit,US,Ford Field,9,TRUE,48226,Ford Field,"Detroit, MI 48226",0.9029952,505,https://seatgeek.com/venues/ford-field/tickets,346,MI,2000 Brush St.,ford-field,"Detroit, MI",42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
2018-04-20T00:47:40,2018-10-28T13:00:00,0.81,normal,,2018-10-28T21:00:00,Tampa Bay Buccaneers at Cincinnati Bengals,FALSE,0.87,FALSE,FALSE,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,2018-04-20T00:00:00,FALSE,4347041,2018-10-28T17:00:00,nfl,Buccaneers at Bengals,NA,39,784,638,39,89,99.208466,332,2018-08-24T21:53:39Z,QRCODE,FALSE,Cincinnati,0,America/New_York,US,Paul Brown Stadium,7,TRUE,45202,Paul Brown Stadium,"Cincinnati, OH 45202",0.86166537,515,https://seatgeek.com/venues/paul-brown-stadium/tickets,1124,OH,1 Paul Brown Stadium,paul-brown-stadium,"Cincinnati, OH",39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
2018-04-20T00:47:45,2018-10-28T13:00:00,0.839,normal,,2018-10-28T21:00:00,Baltimore Ravens at Carolina Panthers,FALSE,0.904,FALSE,FALSE,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,2018-04-20T00:00:00,FALSE,4347070,2018-10-28T17:00:00,nfl,Ravens at Panthers,NA,77,785,389,87,167,215.51671,685,2018-08-24T21:53:39Z,QRCODE,FALSE,Charlotte,0,America/New_York,US,Bank of America Stadium,9,TRUE,28202,Bank of America Stadium,"Charlotte, NC 28202",0.8968222,517,https://seatgeek.com/venues/bank-of-america-stadium/tickets,1122,NC,800 South Mint Street,bank-of-america-stadium,"Charlotte, NC",35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
