time_tbd,date_tbd,datetime_tbd,short_title,description,popularity,status,type,announce_date,title,score,created_at,is_open,id,url,visible_until_utc,datetime_utc,datetime_local,general_admission,visible_listing_count,median_price,lowest_price_good_deals,average_price,highest_price,listing_count,lowest_price,created_at,employee_only,method,slug,popularity,postal_code,country,address,name,state,display_location,metro_code,timezone,score,has_upcoming_events,id,url,name_v2,extended_address,num_upcoming_events,city,lat,lon,created_at,employee_only,method
FALSE,FALSE,FALSE,Broncos at Chiefs,,0.89,normal,nfl,2018-04-20T00:00:00,Denver Broncos at Kansas City Chiefs,0.928,2018-04-20T00:47:27,FALSE,4346981,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T12:00:00,NA,1067,168,80,192.17313,694,878,80,2018-08-24T21:53:39Z,FALSE,QRCODE,arrowhead-stadium,0,64129,US,1 Arrowhead Drive,Arrowhead Stadium,MO,"Kansas City, MO",616,America/Chicago,0.8827867,TRUE,1128,https://seatgeek.com/venues/arrowhead-stadium/tickets,Arrowhead Stadium,"Kansas City, MO 64129",9,Kansas City,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Jets at Bears,,0.882,normal,nfl,2018-04-20T00:00:00,New York Jets at Chicago Bears,0.917,2018-04-20T00:47:33,FALSE,4347007,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T12:00:00,NA,834,274,128,304.86133,1196,137,132,2018-08-24T21:53:39Z,FALSE,QRCODE,soldier-field,0,60605,US,1410 S. Museum Campus Drive,Soldier Field,IL,"Chicago, IL",602,America/Chicago,0.940013,TRUE,31,https://seatgeek.com/venues/soldier-field/tickets,Soldier Field,"Chicago, IL 60605",11,Chicago,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
FALSE,FALSE,FALSE,Colts at Raiders,,0.862,normal,nfl,2018-04-20T00:00:00,Indianapolis Colts at Oakland Raiders,0.892,2018-04-20T01:04:25,FALSE,4347153,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,2018-10-29T00:05:00,2018-10-28T20:05:00,2018-10-28T13:05:00,NA,841,180,80,188.53592,707,543,85,2018-08-24T21:53:39Z,FALSE,QRCODE,oakland-alameda-county-coliseum,0,94621,US,7000 Coliseum Way,Oakland-Alameda County Coliseum,CA,"Oakland, CA",807,America/Los_Angeles,0.7817843,TRUE,14,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland-Alameda County Coliseum,"Oakland, CA 94621",24,Oakland,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
FALSE,FALSE,FALSE,Packers at Rams,,0.929,normal,nfl,2018-04-20T00:00:00,Green Bay Packers at Los Angeles Rams,0.979,2018-04-20T00:47:14,FALSE,4346921,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,2018-10-29T00:25:00,2018-10-28T20:25:00,2018-10-28T13:25:00,NA,1131,536,256,595.81396,10988,473,268,2018-08-24T21:53:39Z,FALSE,QRCODE,los-angeles-memorial-coliseum-1,0,90037,US,3911 S Figueroa St,Los Angeles Memorial Coliseum,CA,"Los Angeles, CA",0,America/Los_Angeles,0.86898464,TRUE,51012,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",11,Los Angeles,34.0138,-118.288,2018-08-23T17:59:28Z,FALSE,QRCODE
FALSE,FALSE,FALSE,49ers at Cardinals,,0.897,normal,nfl,2018-04-20T00:00:00,San Francisco 49ers at Arizona Cardinals,0.93,2018-04-20T00:47:51,FALSE,4347101,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,2018-10-29T00:25:00,2018-10-28T20:25:00,2018-10-28T13:25:00,NA,1139,109,42,137.84064,728,753,43,2018-08-24T21:53:39Z,FALSE,QRCODE,state-farm-stadium,0,85305,US,1 Cardinals Drive,State Farm Stadium,AZ,"Glendale, AZ",753,America/Phoenix,0.93402725,TRUE,43,https://seatgeek.com/venues/state-farm-stadium/tickets,State Farm Stadium,"Glendale, AZ 85305",10,Glendale,33.5294,-112.262,2015-12-21T17:26:05Z,FALSE,NONE
FALSE,FALSE,FALSE,Saints at Vikings,,0.894,normal,nfl,2018-04-20T00:00:00,New Orleans Saints at Minnesota Vikings,0.928,2018-04-20T01:04:04,FALSE,4347136,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,2018-10-29T04:20:00,2018-10-29T00:20:00,2018-10-28T19:20:00,NA,878,259,130,319.5594,2401,463,135,2018-08-24T21:53:39Z,FALSE,QRCODE,u-s-bank-stadium,0,55415,US,401 Chicago Avenue,U.S. Bank Stadium,MN,"Minneapolis, MN",0,America/Chicago,0.88524246,TRUE,218451,https://seatgeek.com/venues/u-s-bank-stadium/tickets,U.S. Bank Stadium,"Minneapolis, MN 55415",13,Minneapolis,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
FALSE,FALSE,FALSE,Patriots at Bills,,0.898,normal,nfl,2018-04-20T00:00:00,New England Patriots at Buffalo Bills,0.942,2018-04-20T00:47:44,FALSE,4347062,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,2018-10-30T04:15:00,2018-10-30T00:15:00,2018-10-29T20:15:00,NA,1167,175,107,204.89561,1074,958,111,2018-08-24T21:53:39Z,FALSE,QRCODE,new-era-field,0,14127,US,1 Bills Drive,New Era Field,NY,"Orchard Park, NY",514,America/New_York,0.8815085,TRUE,1135,https://seatgeek.com/venues/new-era-field/tickets,New Era Field,"Orchard Park, NY 14127",7,Orchard Park,42.7737,-78.7874,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Raiders at 49ers,,0.927,normal,nfl,2018-04-20T00:00:00,Oakland Raiders at San Francisco 49ers,0.983,2018-04-20T00:47:57,FALSE,4347131,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,2018-11-02T04:20:00,2018-11-02T00:20:00,2018-11-01T17:20:00,NA,955,504,262,717.8908,126804,742,278,2018-08-24T21:53:39Z,FALSE,QRCODE,levi-s-stadium,0,95054,US,4900 Marie P DeBartolo Way,Levi's Stadium,CA,"Santa Clara, CA",0,America/Los_Angeles,0.95768774,TRUE,58670,https://seatgeek.com/venues/levi-s-stadium/tickets,Levi's Stadium,"Santa Clara, CA 95054",12,Santa Clara,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,South Alabama at Arkansas State,,0.579,normal,ncaa_football,2018-02-28T00:00:00,South Alabama Jaguars at Arkansas State Red Wolves Football,0.531,2018-02-28T15:00:09,FALSE,4281935,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,2018-11-03T23:00:00,2018-11-03T19:00:00,2018-11-03T14:00:00,NA,90,45,NA,49.62963,185,81,23,NA,NA,NA,centennial-bank-stadium-1,0,72401,US,2180 Aggie Rd,Centennial Bank Stadium,AR,"Jonesboro, AR",0,America/Chicago,0.47753516,TRUE,8896,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,Centennial Bank Stadium,"Jonesboro, AR 72401",4,Jonesboro,35.8429,-90.6797,NA,NA,NA
FALSE,FALSE,FALSE,Jets at Dolphins,,0.865,normal,nfl,2018-04-20T00:00:00,New York Jets at Miami Dolphins,0.905,2018-04-20T00:47:47,FALSE,4347083,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,942,153,57,174.2924,905,171,61,2018-08-24T21:53:39Z,FALSE,QRCODE,hard-rock-stadium,0,33056,US,347 Don Shula Dr.,Hard Rock Stadium,FL,"Miami Gardens, FL",528,America/New_York,0.8378203,TRUE,29,https://seatgeek.com/venues/hard-rock-stadium/tickets,Hard Rock Stadium,"Miami Gardens, FL 33056",38,Miami Gardens,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
FALSE,FALSE,FALSE,Lions at Vikings,,0.878,normal,nfl,2018-04-20T00:00:00,Detroit Lions at Minnesota Vikings,0.912,2018-04-20T01:04:05,FALSE,4347140,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T12:00:00,NA,903,215,108,254.63365,1555,535,110,2018-08-24T21:53:39Z,FALSE,QRCODE,u-s-bank-stadium,0,55415,US,401 Chicago Avenue,U.S. Bank Stadium,MN,"Minneapolis, MN",0,America/Chicago,0.88524246,TRUE,218451,https://seatgeek.com/venues/u-s-bank-stadium/tickets,U.S. Bank Stadium,"Minneapolis, MN 55415",13,Minneapolis,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
FALSE,FALSE,FALSE,Chiefs at Browns,,0.857,normal,nfl,2018-04-20T00:00:00,Kansas City Chiefs at Cleveland Browns,0.884,2018-04-20T00:47:31,FALSE,4346997,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,1379,84,35,100.66576,1173,1098,34,2018-08-24T21:53:39Z,FALSE,QRCODE,firstenergy-stadium-15,0,44114,US,100 Alfred Lerner Way,FirstEnergy Stadium,OH,"Cleveland, OH",510,America/New_York,0.86852187,TRUE,1123,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,FirstEnergy Stadium,"Cleveland, OH 44114",7,Cleveland,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
FALSE,FALSE,FALSE,Falcons at Redskins,,0.897,normal,nfl,2018-04-20T00:00:00,Atlanta Falcons at Washington Redskins,0.939,2018-04-20T00:47:17,FALSE,4346937,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,1085,175,83,192.69333,920,675,83,2018-08-24T21:53:39Z,FALSE,QRCODE,fedex-field,0,20785,US,1600 Fedex Way,FedEx Field,MD,"Landover, MD",511,America/New_York,0.9333444,TRUE,35,https://seatgeek.com/venues/fedex-field/tickets,FedEx Field,"Landover, MD 20785",7,Landover,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Steelers at Ravens,,0.873,normal,nfl,2018-04-20T00:00:00,Pittsburgh Steelers at Baltimore Ravens,0.913,2018-04-20T00:47:45,FALSE,4347069,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,1042,198,123,250.40701,964,570,126,2018-08-24T21:53:39Z,FALSE,QRCODE,m-t-bank-stadium,0,21230,US,1101 Russell St,M&T Bank Stadium,MD,"Baltimore, MD",512,America/New_York,0.8927189,TRUE,1121,https://seatgeek.com/venues/m-t-bank-stadium/tickets,M&T Bank Stadium,"Baltimore, MD 21230",8,Baltimore,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Buccaneers at Panthers,,0.857,normal,nfl,2018-04-20T00:00:00,Tampa Bay Buccaneers at Carolina Panthers,0.891,2018-04-20T00:47:38,FALSE,4347033,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,890,145,62,185.20216,996,371,71,2018-08-24T21:53:39Z,FALSE,QRCODE,bank-of-america-stadium,0,28202,US,800 South Mint Street,Bank of America Stadium,NC,"Charlotte, NC",517,America/New_York,0.8968222,TRUE,1122,https://seatgeek.com/venues/bank-of-america-stadium/tickets,Bank of America Stadium,"Charlotte, NC 28202",9,Charlotte,35.2243,-80.8524,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Bears at Bills,,0.879,normal,nfl,2018-04-20T00:00:00,Chicago Bears at Buffalo Bills,0.916,2018-04-20T00:47:43,FALSE,4347061,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,2018-11-04T22:00:00,2018-11-04T18:00:00,2018-11-04T13:00:00,NA,1202,107,52,138.37367,587,661,52,2018-08-24T21:53:39Z,FALSE,QRCODE,new-era-field,0,14127,US,1 Bills Drive,New Era Field,NY,"Orchard Park, NY",514,America/New_York,0.8815085,TRUE,1135,https://seatgeek.com/venues/new-era-field/tickets,New Era Field,"Orchard Park, NY 14127",7,Orchard Park,42.7737,-78.7874,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Chargers at Seahawks,,0.886,normal,nfl,2018-04-20T00:00:00,Los Angeles Chargers at Seattle Seahawks,0.929,2018-04-20T00:47:56,FALSE,4347127,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,2018-11-05T01:05:00,2018-11-04T21:05:00,2018-11-04T13:05:00,NA,676,330,148,361.85876,1351,262,148,2018-08-24T21:53:39Z,FALSE,QRCODE,centurylink-field,0,98134,US,800 Occidental Ave S,CenturyLink Field,WA,"Seattle, WA",819,America/Los_Angeles,0.87232786,TRUE,339,https://seatgeek.com/venues/centurylink-field/tickets,CenturyLink Field,"Seattle, WA 98134",18,Seattle,47.6,-122.33,2018-03-02T22:54:54Z,FALSE,QRCODE
FALSE,FALSE,FALSE,Texans at Broncos,,0.864,normal,nfl,2018-04-20T00:00:00,Houston Texans at Denver Broncos,0.893,2018-04-20T01:04:05,FALSE,4347141,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,2018-11-05T01:05:00,2018-11-04T21:05:00,2018-11-04T14:05:00,NA,868,274,130,1495.3019,123594,106,141,2018-08-24T21:53:39Z,FALSE,QRCODE,sports-authority-field-at-mile-high,0,80204,US,1701 Bryant Street,Sports Authority Field at Mile High,CO,"Denver, CO",751,America/Denver,0.9028296,TRUE,1131,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Sports Authority Field at Mile High,"Denver, CO 80204",6,Denver,39.74,-105.02,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Rams at Saints,,0.853,normal,nfl,2018-04-20T00:00:00,Los Angeles Rams at New Orleans Saints,0.883,2018-04-20T00:47:25,TRUE,4346970,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,2018-11-05T01:25:00,2018-11-04T21:25:00,2018-11-04T15:25:00,NA,1234,214,71,246.76064,5941,1387,71,2018-05-29T20:39:08Z,FALSE,QRCODE,mercedes-benz-superdome,0,70112,US,1500 Sugar Bowl Drive,Mercedes-Benz Superdome,LA,"New Orleans, LA",622,America/Chicago,0.8966978,TRUE,128,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,Mercedes-Benz Superdome,"New Orleans, LA 70112",17,New Orleans,29.9515,-90.0786,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Alex G,,0.622,normal,concert,2018-08-23T00:00:00,Alex G,0.572,2018-08-23T19:51:10,FALSE,4494650,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,2018-11-05T05:00:00,2018-11-05T01:00:00,2018-11-04T19:00:00,TRUE,1,64,NA,115.413795,584,29,47,NA,NA,NA,thalia-hall,0,60608,US,1807 S Allport St,Thalia Hall,IL,"Chicago, IL",0,America/Chicago,0.51888376,TRUE,60271,https://seatgeek.com/venues/thalia-hall/tickets,Thalia Hall,"Chicago, IL 60608",57,Chicago,41.8577,-87.6575,NA,NA,NA
FALSE,FALSE,FALSE,Packers at Patriots,,0.948,normal,nfl,2018-04-20T00:00:00,Green Bay Packers at New England Patriots,1.006,2018-04-20T00:47:49,FALSE,4347089,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,2018-11-05T05:20:00,2018-11-05T01:20:00,2018-11-04T20:20:00,NA,626,764,447,870.14703,1987,238,447,2018-08-24T21:53:39Z,FALSE,QRCODE,gillette-stadium,0,02035,US,1 Patriot Place,Gillette Stadium,MA,"Foxborough, MA",506,America/New_York,0.8983344,TRUE,33,https://seatgeek.com/venues/gillette-stadium/tickets,Gillette Stadium,"Foxborough, MA 02035",15,Foxborough,42.0906,-71.2674,2018-08-22T15:36:58Z,FALSE,NONE
FALSE,FALSE,FALSE,Titans at Cowboys,,0.925,normal,nfl,2018-04-05T00:00:00,Tennessee Titans at Dallas Cowboys,0.982,2018-04-05T23:08:47,TRUE,4327922,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,2018-11-06T05:15:00,2018-11-06T01:15:00,2018-11-05T19:15:00,NA,2690,228,23,285.11874,6034,3798,23,2018-04-17T22:02:33Z,FALSE,QRCODE,at-t-stadium,0,76011,US,1 AT&T Way,AT&T Stadium,TX,"Arlington, TX",623,America/Chicago,0.9751414,TRUE,4965,https://seatgeek.com/venues/at-t-stadium/tickets,AT&T Stadium,"Arlington, TX 76011",21,Arlington,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
FALSE,FALSE,FALSE,Panthers at Steelers,,0.87,normal,nfl,2018-04-20T00:00:00,Carolina Panthers at Pittsburgh Steelers,0.912,2018-04-20T00:47:46,FALSE,4347075,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,2018-11-09T05:20:00,2018-11-09T01:20:00,2018-11-08T20:20:00,NA,1094,163,87,207.18839,1201,637,87,2018-08-24T21:53:39Z,FALSE,QRCODE,heinz-field,0,15212,US,100 Art Rooney Avenue,Heinz Field,PA,"Pittsburgh, PA",508,America/New_York,0.9033526,TRUE,1119,https://seatgeek.com/venues/heinz-field/tickets,Heinz Field,"Pittsburgh, PA 15212",10,Pittsburgh,40.4468,-80.0158,2015-12-08T15:36:23Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Patriots at Titans,,0.892,normal,nfl,2018-04-20T00:00:00,New England Patriots at Tennessee Titans,0.946,2018-04-20T00:47:30,FALSE,4346990,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,2018-11-11T21:00:00,2018-11-11T17:00:00,2018-11-11T12:00:00,NA,610,518,209,576.2603,1932,315,209,2018-08-24T21:53:40Z,FALSE,QRCODE,nissan-stadium,0,37213,US,1 Titans Way,Nissan Stadium,TN,"Nashville, TN",659,America/New_York,0.8546275,TRUE,1126,https://seatgeek.com/venues/nissan-stadium/tickets,Nissan Stadium,"Nashville, TN 37213",14,Nashville,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
FALSE,FALSE,FALSE,Saints at Bengals,,0.853,normal,nfl,2018-04-20T00:00:00,New Orleans Saints at Cincinnati Bengals,0.896,2018-04-20T00:47:40,FALSE,4347040,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T13:00:00,NA,916,105,53,117.11197,414,518,53,2018-08-24T21:53:40Z,FALSE,QRCODE,paul-brown-stadium,0,45202,US,1 Paul Brown Stadium,Paul Brown Stadium,OH,"Cincinnati, OH",515,America/New_York,0.86166537,TRUE,1124,https://seatgeek.com/venues/paul-brown-stadium/tickets,Paul Brown Stadium,"Cincinnati, OH 45202",7,Cincinnati,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Cardinals at Chiefs,,0.854,normal,nfl,2018-04-20T00:00:00,Arizona Cardinals at Kansas City Chiefs,0.897,2018-04-20T00:47:27,FALSE,4346980,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T12:00:00,NA,1118,112,35,145.25124,11704,1007,40,2018-08-24T21:53:40Z,FALSE,QRCODE,arrowhead-stadium,0,64129,US,1 Arrowhead Drive,Arrowhead Stadium,MO,"Kansas City, MO",616,America/Chicago,0.8827867,TRUE,1128,https://seatgeek.com/venues/arrowhead-stadium/tickets,Arrowhead Stadium,"Kansas City, MO 64129",9,Kansas City,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Lions at Bears,,0.867,normal,nfl,2018-04-20T00:00:00,Detroit Lions at Chicago Bears,0.913,2018-04-20T00:47:32,FALSE,4347006,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T12:00:00,NA,912,285,116,317.6258,1197,155,122,2018-08-24T21:53:40Z,FALSE,QRCODE,soldier-field,0,60605,US,1410 S. Museum Campus Drive,Soldier Field,IL,"Chicago, IL",602,America/Chicago,0.940013,TRUE,31,https://seatgeek.com/venues/soldier-field/tickets,Soldier Field,"Chicago, IL 60605",11,Chicago,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
FALSE,FALSE,FALSE,Jaguars at Colts,,0.841,normal,nfl,2018-04-20T00:00:00,Jacksonville Jaguars at Indianapolis Colts,0.872,2018-04-20T00:47:22,FALSE,4346958,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T13:00:00,NA,1073,89,34,108.56354,1198,724,34,2018-08-24T21:53:40Z,FALSE,QRCODE,lucas-oil-stadium,0,46225,US,500 South Capitol Avenue,Lucas Oil Stadium,IN,"Indianapolis, IN",527,America/Indiana/Indianapolis,0.9071682,TRUE,1130,https://seatgeek.com/venues/lucas-oil-stadium/tickets,Lucas Oil Stadium,"Indianapolis, IN 46225",12,Indianapolis,39.7601,-86.1639,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Redskins at Buccaneers,,0.842,normal,nfl,2018-04-20T00:00:00,Washington Redskins at Tampa Bay Buccaneers,0.885,2018-04-20T00:47:16,FALSE,4346930,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T13:00:00,NA,391,180,71,225.875,528,24,83,2018-08-24T21:53:40Z,FALSE,QRCODE,raymond-james-stadium,0,33607,US,4201 North Dale Mabry Highway,Raymond James Stadium,FL,"Tampa, FL",539,America/New_York,0.86513025,TRUE,39,https://seatgeek.com/venues/raymond-james-stadium/tickets,Raymond James Stadium,"Tampa, FL 33607",14,Tampa,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Bills at Jets,,0.867,normal,nfl,2018-04-20T00:00:00,Buffalo Bills at New York Jets,0.917,2018-04-20T00:47:43,FALSE,4347060,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T13:00:00,NA,1276,137,49,162.34724,871,959,49,2018-08-24T21:53:40Z,FALSE,QRCODE,metlife-stadium,0,07073,US,1 MetLife Stadium Drive,MetLife Stadium,NJ,"East Rutherford, NJ",501,America/New_York,0.94873494,TRUE,1587,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,"East Rutherford, NJ 07073",17,East Rutherford,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Falcons at Browns,,0.844,normal,nfl,2018-04-20T00:00:00,Atlanta Falcons at Cleveland Browns,0.878,2018-04-20T00:47:31,FALSE,4346996,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T13:00:00,NA,1386,77,30,95.89909,1172,1100,31,2018-08-24T21:53:40Z,FALSE,QRCODE,firstenergy-stadium-15,0,44114,US,100 Alfred Lerner Way,FirstEnergy Stadium,OH,"Cleveland, OH",510,America/New_York,0.86852187,TRUE,1123,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,FirstEnergy Stadium,"Cleveland, OH 44114",7,Cleveland,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
FALSE,FALSE,FALSE,Dolphins at Packers,,0.883,normal,nfl,2018-04-20T00:00:00,Miami Dolphins at Green Bay Packers,0.927,2018-04-20T00:47:13,FALSE,4346912,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,2018-11-11T22:00:00,2018-11-11T18:00:00,2018-11-11T12:00:00,NA,561,402,180,425.76056,1197,142,237,2018-08-24T21:53:40Z,FALSE,QRCODE,lambeau-field,0,54304,US,1265 Lombardi Avenue,Lambeau Field,WI,"Green Bay, WI",658,America/Chicago,0.92909414,TRUE,1125,https://seatgeek.com/venues/lambeau-field/tickets,Lambeau Field,"Green Bay, WI 54304",6,Green Bay,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Chargers at Raiders,,0.845,normal,nfl,2018-04-20T00:00:00,Los Angeles Chargers at Oakland Raiders,0.888,2018-04-20T00:47:56,FALSE,4347130,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,2018-11-12T01:05:00,2018-11-11T21:05:00,2018-11-11T13:05:00,NA,808,189,79,201.76091,629,481,79,2018-08-24T21:53:40Z,FALSE,QRCODE,oakland-alameda-county-coliseum,0,94621,US,7000 Coliseum Way,Oakland-Alameda County Coliseum,CA,"Oakland, CA",807,America/Los_Angeles,0.7817843,TRUE,14,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland-Alameda County Coliseum,"Oakland, CA 94621",24,Oakland,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
