description,time_tbd,id,visible_until_utc,announce_date,datetime_utc,short_title,created_at,status,datetime_local,popularity,type,date_tbd,title,score,datetime_tbd,url,is_open,general_admission,listing_count,median_price,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,created_at,employee_only,method,id,has_upcoming_events,country,state,metro_code,slug,score,display_location,extended_address,popularity,postal_code,city,timezone,num_upcoming_events,name_v2,name,url,address,lat,lon,created_at,employee_only,method
,FALSE,4347143,2018-11-26T01:25:00,2018-04-20T00:00:00,2018-11-25T21:25:00,Steelers at Broncos,2018-04-20T01:04:05,normal,2018-11-25T14:25:00,0.884,nfl,FALSE,Pittsburgh Steelers at Denver Broncos,0.943,FALSE,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,FALSE,NA,180,NA,NA,123594,219,1174.36,219,2018-08-24T21:53:41Z,FALSE,QRCODE,1131,TRUE,US,CO,751,sports-authority-field-at-mile-high,0.9028296,"Denver, CO","Denver, CO 80204",0,80204,Denver,America/Denver,6,Sports Authority Field at Mile High,Sports Authority Field at Mile High,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,39.74,-105.02,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
,FALSE,4347133,2018-11-26T05:20:00,2018-04-20T00:00:00,2018-11-26T01:20:00,Packers at Vikings,2018-04-20T01:04:04,normal,2018-11-25T19:20:00,0.891,nfl,FALSE,Green Bay Packers at Minnesota Vikings,0.955,FALSE,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,FALSE,NA,479,409,884,126802,238,765.51355,259,2018-08-24T21:53:41Z,FALSE,QRCODE,218451,TRUE,US,MN,0,u-s-bank-stadium,0.88524246,"Minneapolis, MN","Minneapolis, MN 55415",0,55415,Minneapolis,America/Chicago,14,U.S. Bank Stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
,FALSE,4347017,2018-11-27T05:15:00,2018-04-20T00:00:00,2018-11-27T01:15:00,Titans at Texans,2018-04-20T00:47:36,normal,2018-11-26T19:15:00,0.814,nfl,FALSE,Tennessee Titans at Houston Texans,0.873,FALSE,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,FALSE,NA,599,134,1186,954,44,164.42404,44,2018-08-24T21:53:41Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4327920,2018-11-30T05:20:00,2018-04-05T00:00:00,2018-11-30T01:20:00,Saints at Cowboys,2018-04-05T23:08:47,normal,2018-11-29T19:20:00,0.924,nfl,FALSE,New Orleans Saints at Dallas Cowboys,1.005,FALSE,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,TRUE,NA,2982,340,2340,4422,44,408.92154,44,2018-04-17T22:02:33Z,FALSE,QRCODE,4965,TRUE,US,TX,623,at-t-stadium,0.9751414,"Arlington, TX","Arlington, TX 76011",0,76011,Arlington,America/Chicago,22,AT&T Stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
,FALSE,4347023,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Rams at Lions,2018-04-20T00:47:36,normal,2018-12-02T13:00:00,0.855,nfl,FALSE,Los Angeles Rams at Detroit Lions,0.914,FALSE,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,FALSE,NA,652,130,978,2402,66,169.83128,62,2018-08-24T21:53:41Z,FALSE,QRCODE,346,TRUE,US,MI,505,ford-field,0.9029952,"Detroit, MI","Detroit, MI 48226",0,48226,Detroit,America/Detroit,11,Ford Field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,42.34,-83.0459,2015-11-04T17:31:52Z,FALSE,NONE
,FALSE,4347087,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Bills at Dolphins,2018-04-20T00:47:48,normal,2018-12-02T13:00:00,0.822,nfl,FALSE,Buffalo Bills at Miami Dolphins,0.887,FALSE,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,FALSE,NA,201,132,1026,901,55,159.51741,46,2018-08-24T21:53:41Z,FALSE,QRCODE,29,TRUE,US,FL,528,hard-rock-stadium,0.8378203,"Miami Gardens, FL","Miami Gardens, FL 33056",0,33056,Miami Gardens,America/New_York,38,Hard Rock Stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
,FALSE,4346927,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Panthers at Buccaneers,2018-04-20T00:47:15,normal,2018-12-02T13:00:00,0.822,nfl,FALSE,Carolina Panthers at Tampa Bay Buccaneers,0.882,FALSE,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,FALSE,NA,28,NA,NA,406,70,167.75,70,2018-08-24T21:53:41Z,FALSE,QRCODE,39,TRUE,US,FL,539,raymond-james-stadium,0.86513025,"Tampa, FL","Tampa, FL 33607",0,33607,Tampa,America/New_York,16,Raymond James Stadium,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
,FALSE,4346909,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Cardinals at Packers,2018-04-20T00:47:13,normal,2018-12-02T12:00:00,0.849,nfl,FALSE,Arizona Cardinals at Green Bay Packers,0.908,FALSE,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,FALSE,NA,421,239,1100,1194003,157,3105.0237,151,2018-08-24T21:53:41Z,FALSE,QRCODE,1125,TRUE,US,WI,658,lambeau-field,0.92909414,"Green Bay, WI","Green Bay, WI 54304",0,54304,Green Bay,America/Chicago,6,Lambeau Field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
,FALSE,4347108,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Chargers at Steelers,2018-04-20T00:47:52,normal,2018-12-02T13:00:00,0.854,nfl,FALSE,Los Angeles Chargers at Pittsburgh Steelers,0.918,FALSE,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,FALSE,NA,675,168,1456,1094,92,203.98666,92,2018-08-24T21:53:41Z,FALSE,QRCODE,1119,TRUE,US,PA,508,heinz-field,0.9033526,"Pittsburgh, PA","Pittsburgh, PA 15212",0,15212,Pittsburgh,America/New_York,10,Heinz Field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,40.4468,-80.0158,2015-12-08T15:36:23Z,FALSE,QRCODE_TM
,FALSE,4347048,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Ravens at Falcons,2018-04-20T00:47:41,normal,2018-12-02T13:00:00,0.873,nfl,FALSE,Baltimore Ravens at Atlanta Falcons,0.938,FALSE,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,FALSE,NA,832,173,1126,123660,80,364.10938,73,2018-08-24T21:53:41Z,FALSE,QRCODE,419590,TRUE,US,GA,0,mercedes-benz-stadium,0.76958936,"Atlanta, GA","Atlanta, GA 30313",0,30313,Atlanta,America/New_York,20,Mercedes-Benz Stadium,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,441 M.L.K. Jr Dr NW,33.76,-84.4,2018-08-23T20:14:46Z,FALSE,QRCODE
,FALSE,4346946,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Colts at Jaguars,2018-04-20T00:47:19,normal,2018-12-02T13:00:00,0.786,nfl,FALSE,Indianapolis Colts at Jacksonville Jaguars,0.837,FALSE,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,FALSE,NA,739,110,926,5566,54,145.10149,54,2018-08-24T21:53:41Z,FALSE,QRCODE,5178,TRUE,US,FL,561,everbank-field,0.83759147,"Jacksonville, FL","Jacksonville, FL 32202",0,32202,Jacksonville,America/New_York,9,EverBank Field,EverBank Field,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,30.3239,-81.6373,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
,FALSE,4347004,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Bears at Giants,2018-04-20T00:47:32,normal,2018-12-02T13:00:00,0.874,nfl,FALSE,Chicago Bears at New York Giants,0.95,FALSE,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,FALSE,NA,589,207,1341,1318,100,263.57724,95,2018-08-24T21:53:41Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4347038,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Broncos at Bengals,2018-04-20T00:47:39,normal,2018-12-02T13:00:00,0.854,nfl,FALSE,Denver Broncos at Cincinnati Bengals,0.922,FALSE,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,FALSE,NA,581,98,919,511,50,109.16351,50,2018-08-24T21:53:41Z,FALSE,QRCODE,1124,TRUE,US,OH,515,paul-brown-stadium,0.86166537,"Cincinnati, OH","Cincinnati, OH 45202",0,45202,Cincinnati,America/New_York,7,Paul Brown Stadium,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
,FALSE,4347156,2018-12-02T22:00:00,2018-04-20T00:00:00,2018-12-02T18:00:00,Browns at Texans,2018-04-20T03:52:35,normal,2018-12-02T12:00:00,0.831,nfl,FALSE,Cleveland Browns at Houston Texans,0.895,FALSE,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,FALSE,NA,497,127,1004,2225,44,167.48894,44,2018-08-24T21:53:41Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4346989,2018-12-03T00:05:00,2018-04-20T00:00:00,2018-12-02T20:05:00,Jets at Titans,2018-04-20T00:47:29,normal,2018-12-02T15:05:00,0.806,nfl,FALSE,New York Jets at Tennessee Titans,0.861,FALSE,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,FALSE,NA,558,125,886,661,38,149.01971,40,2018-08-24T21:53:41Z,FALSE,QRCODE,1126,TRUE,US,TN,659,nissan-stadium,0.8546275,"Nashville, TN","Nashville, TN 37213",0,37213,Nashville,America/New_York,14,Nissan Stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
,FALSE,4347152,2018-12-03T01:05:00,2018-04-20T00:00:00,2018-12-02T21:05:00,Chiefs at Raiders,2018-04-20T01:04:24,normal,2018-12-02T13:05:00,0.83,nfl,FALSE,Kansas City Chiefs at Oakland Raiders,0.892,FALSE,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,FALSE,NA,542,180,901,679,88,205.8561,84,2018-08-24T21:53:41Z,FALSE,QRCODE,14,TRUE,US,CA,807,oakland-alameda-county-coliseum,0.7817843,"Oakland, CA","Oakland, CA 94621",0,94621,Oakland,America/Los_Angeles,22,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
,FALSE,4347094,2018-12-03T01:25:00,2018-04-20T00:00:00,2018-12-02T21:25:00,Vikings at Patriots,2018-04-20T00:47:50,normal,2018-12-02T16:25:00,0.901,nfl,FALSE,Minnesota Vikings at New England Patriots,0.973,FALSE,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,FALSE,NA,188,434,614,2225,269,569.1223,269,2018-08-24T21:53:41Z,FALSE,QRCODE,33,TRUE,US,MA,506,gillette-stadium,0.8983344,"Foxborough, MA","Foxborough, MA 02035",0,02035,Foxborough,America/New_York,16,Gillette Stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,42.0906,-71.2674,2018-08-22T15:36:58Z,FALSE,NONE
,FALSE,4347124,2018-12-03T05:20:00,2018-04-20T00:00:00,2018-12-03T01:20:00,49ers at Seahawks,2018-04-20T00:47:55,normal,2018-12-02T17:20:00,0.885,nfl,FALSE,San Francisco 49ers at Seattle Seahawks,0.964,FALSE,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,FALSE,NA,301,376,756,1224,157,402.897,140,2018-08-24T21:53:41Z,FALSE,QRCODE,339,TRUE,US,WA,819,centurylink-field,0.87232786,"Seattle, WA","Seattle, WA 98134",0,98134,Seattle,America/Los_Angeles,12,CenturyLink Field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,47.6,-122.33,2018-03-02T22:54:54Z,FALSE,QRCODE
,FALSE,4346936,2018-12-04T05:15:00,2018-04-20T00:00:00,2018-12-04T01:15:00,Redskins at Eagles,2018-04-20T00:47:17,normal,2018-12-03T20:15:00,0.861,nfl,FALSE,Washington Redskins at Philadelphia Eagles,0.937,FALSE,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,FALSE,NA,596,266,1296,1217,150,323.40268,115,2018-08-24T21:53:41Z,FALSE,QRCODE,330,TRUE,US,PA,504,lincoln-financial-field,0.90542685999999994,"Philadelphia, PA","Philadelphia, PA 19148",0,19148,Philadelphia,America/New_York,16,Lincoln Financial Field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,39.9046,-75.1675,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4346987,2018-12-07T04:20:00,2018-04-20T00:00:00,2018-12-07T00:20:00,Jaguars at Titans,2018-04-20T00:47:29,normal,2018-12-06T19:20:00,0.773,nfl,FALSE,Jacksonville Jaguars at Tennessee Titans,0.829,FALSE,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,FALSE,NA,657,122,1014,2319,38,147.32877,36,2018-08-24T21:53:42Z,FALSE,QRCODE,1126,TRUE,US,TN,659,nissan-stadium,0.8546275,"Nashville, TN","Nashville, TN 37213",0,37213,Nashville,America/New_York,14,Nissan Stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
,FALSE,4346995,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Panthers at Browns,2018-04-20T00:47:31,normal,2018-12-09T13:00:00,0.814,nfl,FALSE,Carolina Panthers at Cleveland Browns,0.874,FALSE,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,FALSE,NA,1177,85,1423,1172,35,101.59388,34,2018-08-24T21:53:42Z,FALSE,QRCODE,1123,TRUE,US,OH,510,firstenergy-stadium-15,0.86852187,"Cleveland, OH","Cleveland, OH 44114",0,44114,Cleveland,America/New_York,6,FirstEnergy Stadium,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
,FALSE,4346926,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Saints at Buccaneers,2018-04-20T00:47:15,normal,2018-12-09T13:00:00,0.816,nfl,FALSE,New Orleans Saints at Tampa Bay Buccaneers,0.881,FALSE,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,FALSE,NA,26,191,482,640,70,221.65384,52,2018-08-24T21:53:42Z,FALSE,QRCODE,39,TRUE,US,FL,539,raymond-james-stadium,0.86513025,"Tampa, FL","Tampa, FL 33607",0,33607,Tampa,America/New_York,16,Raymond James Stadium,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
,FALSE,4347003,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Rams at Bears,2018-04-20T00:47:32,normal,2018-12-09T12:00:00,0.84,nfl,FALSE,Los Angeles Rams at Chicago Bears,0.908,FALSE,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,FALSE,NA,209,229,1021,2225,109,288.57895,103,2018-08-24T21:53:42Z,FALSE,QRCODE,31,TRUE,US,IL,602,soldier-field,0.940013,"Chicago, IL","Chicago, IL 60605",0,60605,Chicago,America/Chicago,10,Soldier Field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
,FALSE,4347086,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Patriots at Dolphins,2018-04-20T00:47:48,normal,2018-12-09T13:00:00,0.877,nfl,FALSE,New England Patriots at Miami Dolphins,0.963,FALSE,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,FALSE,NA,125,344,870,1141,181,384.392,156,2018-08-24T21:53:42Z,FALSE,QRCODE,29,TRUE,US,FL,528,hard-rock-stadium,0.8378203,"Miami Gardens, FL","Miami Gardens, FL 33056",0,33056,Miami Gardens,America/New_York,38,Hard Rock Stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
,FALSE,4347059,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Jets at Bills,2018-04-20T00:47:43,normal,2018-12-09T13:00:00,0.825,nfl,FALSE,New York Jets at Buffalo Bills,0.886,FALSE,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,FALSE,NA,1195,68,1462,636,23,90.64268,23,2018-08-24T21:53:42Z,FALSE,QRCODE,1135,TRUE,US,NY,514,new-era-field,0.8815085,"Orchard Park, NY","Orchard Park, NY 14127",0,14127,Orchard Park,America/New_York,7,New Era Field,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,42.7737,-78.7874,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
,FALSE,4346979,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Ravens at Chiefs,2018-04-20T00:47:27,normal,2018-12-09T12:00:00,0.838,nfl,FALSE,Baltimore Ravens at Kansas City Chiefs,0.905,FALSE,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,FALSE,NA,1067,116,1188,811,37,129.93626,37,2018-08-24T21:53:42Z,FALSE,QRCODE,1128,TRUE,US,MO,616,arrowhead-stadium,0.8827867,"Kansas City, MO","Kansas City, MO 64129",0,64129,Kansas City,America/Chicago,9,Arrowhead Stadium,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
,FALSE,4346935,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Giants at Redskins,2018-04-20T00:47:17,normal,2018-12-09T13:00:00,0.885,nfl,FALSE,New York Giants at Washington Redskins,0.971,FALSE,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,FALSE,NA,519,180,1070,1039,96,207.7052,93,2018-08-24T21:53:42Z,FALSE,QRCODE,35,TRUE,US,MD,511,fedex-field,0.9333444,"Landover, MD","Landover, MD 20785",0,20785,Landover,America/New_York,7,FedEx Field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
,FALSE,4347014,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Colts at Texans,2018-04-20T00:47:35,normal,2018-12-09T12:00:00,0.844,nfl,FALSE,Indianapolis Colts at Houston Texans,0.918,FALSE,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,FALSE,NA,585,136,1043,2234,37,182.3829,36,2018-08-24T21:53:42Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4346910,2018-12-09T22:00:00,2018-04-20T00:00:00,2018-12-09T18:00:00,Falcons at Packers,2018-04-20T00:47:13,normal,2018-12-09T12:00:00,0.852,nfl,FALSE,Atlanta Falcons at Green Bay Packers,0.92,FALSE,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,FALSE,NA,408,237,1039,691,160,277.8995,160,2018-08-24T21:53:42Z,FALSE,QRCODE,1125,TRUE,US,WI,658,lambeau-field,0.92909414,"Green Bay, WI","Green Bay, WI 54304",0,54304,Green Bay,America/Chicago,6,Lambeau Field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
,FALSE,4347107,2018-12-10T01:05:00,2018-04-20T00:00:00,2018-12-09T21:05:00,Bengals at Chargers,2018-04-20T00:47:52,normal,2018-12-09T13:05:00,0.848,nfl,FALSE,Cincinnati Bengals at Los Angeles Chargers,0.93,FALSE,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,FALSE,NA,488,195,611,581,118,214.66394,98,2018-08-24T21:53:42Z,FALSE,QRCODE,52,TRUE,US,CA,803,stubhub-center,0.7228164,"Carson, CA","Carson, CA 90746",0,90746,Carson,America/Los_Angeles,16,StubHub Center,StubHub Center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,33.8643,-118.261,NA,NA,NA
,FALSE,4347114,2018-12-10T01:05:00,2018-04-20T00:00:00,2018-12-09T21:05:00,Broncos at 49ers,2018-04-20T00:47:53,normal,2018-12-09T13:05:00,0.88,nfl,FALSE,Denver Broncos at San Francisco 49ers,0.961,FALSE,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,FALSE,NA,972,220,1666,2995,100,245.14197,90,2018-08-24T21:53:42Z,FALSE,QRCODE,58670,TRUE,US,CA,0,levi-s-stadium,0.95768774,"Santa Clara, CA","Santa Clara, CA 95054",0,95054,Santa Clara,America/Los_Angeles,13,Levi's Stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347099,2018-12-10T01:25:00,2018-04-20T00:00:00,2018-12-09T21:25:00,Lions at Cardinals,2018-04-20T00:47:51,normal,2018-12-09T14:25:00,0.859,nfl,FALSE,Detroit Lions at Arizona Cardinals,0.93,FALSE,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,FALSE,NA,1099,101,1346,615,29,118.27389,29,2018-08-24T21:53:42Z,FALSE,QRCODE,43,TRUE,US,AZ,753,state-farm-stadium,0.93402725,"Glendale, AZ","Glendale, AZ 85305",0,85305,Glendale,America/Phoenix,10,State Farm Stadium,State Farm Stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,33.5294,-112.262,2015-12-21T17:26:05Z,FALSE,NONE
,FALSE,4327919,2018-12-10T01:25:00,2018-04-05T00:00:00,2018-12-09T21:25:00,Eagles at Cowboys,2018-04-05T23:08:46,normal,2018-12-09T15:25:00,0.909,nfl,FALSE,Philadelphia Eagles at Dallas Cowboys,1.002,FALSE,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,TRUE,NA,3083,359,2348,4309,49,435.5673,49,2018-04-17T22:02:33Z,FALSE,QRCODE,4965,TRUE,US,TX,623,at-t-stadium,0.9751414,"Arlington, TX","Arlington, TX 76011",0,76011,Arlington,America/Chicago,22,AT&T Stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
,FALSE,4347151,2018-12-10T05:20:00,2018-04-20T00:00:00,2018-12-10T01:20:00,Steelers at Raiders,2018-04-20T01:04:24,normal,2018-12-09T17:20:00,0.855,nfl,FALSE,Pittsburgh Steelers at Oakland Raiders,0.934,FALSE,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,FALSE,NA,503,397,791,1069,192,410.55267,192,2018-08-24T21:53:42Z,FALSE,QRCODE,14,TRUE,US,CA,807,oakland-alameda-county-coliseum,0.7817843,"Oakland, CA","Oakland, CA 94621",0,94621,Oakland,America/Los_Angeles,22,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
