datetime_local,is_open,time_tbd,title,type,url,id,datetime_utc,description,score,short_title,popularity,created_at,announce_date,datetime_tbd,date_tbd,visible_until_utc,status,general_admission,median_price,visible_listing_count,highest_price,average_price,listing_count,lowest_price_good_deals,lowest_price,employee_only,created_at,method,address,url,state,id,num_upcoming_events,metro_code,score,popularity,has_upcoming_events,postal_code,city,slug,timezone,country,name_v2,name,display_location,extended_address,lon,lat,employee_only,created_at,method
2018-11-25T14:25:00,FALSE,FALSE,Pittsburgh Steelers at Denver Broncos,nfl,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,4347143,2018-11-25T21:25:00,,0.887,Steelers at Broncos,0.85,2018-04-20T01:04:05,2018-04-20T00:00:00,FALSE,FALSE,2018-11-26T01:25:00,normal,NA,396,1069,2389,511.22858,140,154,218,FALSE,2018-08-24T21:53:41Z,QRCODE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,CO,1131,7,751,0.9028296,0,TRUE,80204,Denver,sports-authority-field-at-mile-high,America/Denver,US,Sports Authority Field at Mile High,Sports Authority Field at Mile High,"Denver, CO","Denver, CO 80204",-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
2018-11-25T19:20:00,FALSE,FALSE,Green Bay Packers at Minnesota Vikings,nfl,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,4347133,2018-11-26T01:20:00,,0.904,Packers at Vikings,0.859,2018-04-20T01:04:04,2018-04-20T00:00:00,FALSE,FALSE,2018-11-26T05:20:00,normal,NA,399,796,3584,490.86267,466,237,237,FALSE,2018-08-24T21:53:41Z,QRCODE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,218451,15,0,0.88524246,0,TRUE,55415,Minneapolis,u-s-bank-stadium,America/Chicago,US,U.S. Bank Stadium,U.S. Bank Stadium,"Minneapolis, MN","Minneapolis, MN 55415",-93.26,44.97,FALSE,2018-08-22T15:34:15Z,NONE
2018-11-26T19:15:00,FALSE,FALSE,Tennessee Titans at Houston Texans,nfl,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,4347017,2018-11-27T01:15:00,,0.833,Titans at Texans,0.788,2018-04-20T00:47:36,2018-04-20T00:00:00,FALSE,FALSE,2018-11-27T05:15:00,normal,NA,122,1191,954,159.23218,603,41,44,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,TX,41,47,618,0.8624192,0,TRUE,77054,Houston,nrg-stadium,America/Chicago,US,NRG Stadium,NRG Stadium,"Houston, TX","Houston, TX 77054",-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-11-29T19:20:00,TRUE,FALSE,New Orleans Saints at Dallas Cowboys,nfl,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,4327920,2018-11-30T01:20:00,,0.951,Saints at Cowboys,0.89,2018-04-05T23:08:47,2018-04-05T00:00:00,FALSE,FALSE,2018-11-30T05:20:00,normal,NA,336,2200,4309,404.75168,2670,44,44,FALSE,2018-04-17T22:02:33Z,QRCODE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,TX,4965,21,623,0.9751414,0,TRUE,76011,Arlington,at-t-stadium,America/Chicago,US,AT&T Stadium,AT&T Stadium,"Arlington, TX","Arlington, TX 76011",-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-12-02T13:00:00,FALSE,FALSE,Los Angeles Rams at Detroit Lions,nfl,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,4347023,2018-12-02T18:00:00,,0.856,Rams at Lions,0.818,2018-04-20T00:47:36,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,131,925,2392,170.0031,647,62,66,FALSE,2018-08-24T21:53:41Z,QRCODE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,MI,346,11,505,0.9029952,0,TRUE,48226,Detroit,ford-field,America/Detroit,US,Ford Field,Ford Field,"Detroit, MI","Detroit, MI 48226",-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
2018-12-02T13:00:00,FALSE,FALSE,Carolina Panthers at Tampa Bay Buccaneers,nfl,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,4346927,2018-12-02T18:00:00,,0.848,Panthers at Buccaneers,0.801,2018-04-20T00:47:15,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,145,329,406,172.6,20,77,77,FALSE,2018-08-24T21:53:41Z,QRCODE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,39,14,539,0.86513025,0,TRUE,33607,Tampa,raymond-james-stadium,America/New_York,US,Raymond James Stadium,Raymond James Stadium,"Tampa, FL","Tampa, FL 33607",-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
2018-12-02T13:00:00,FALSE,FALSE,Buffalo Bills at Miami Dolphins,nfl,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,4347087,2018-12-02T18:00:00,,0.861,Bills at Dolphins,0.808,2018-04-20T00:47:48,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,135,963,899,163.42245,187,46,57,FALSE,2018-08-24T21:53:41Z,QRCODE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,FL,29,36,528,0.8378203,0,TRUE,33056,Miami Gardens,hard-rock-stadium,America/New_York,US,Hard Rock Stadium,Hard Rock Stadium,"Miami Gardens, FL","Miami Gardens, FL 33056",-80.24,25.96,FALSE,2017-10-03T18:58:44Z,NONE
2018-12-02T13:00:00,FALSE,FALSE,Los Angeles Chargers at Pittsburgh Steelers,nfl,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,4347108,2018-12-02T18:00:00,,0.862,Chargers at Steelers,0.817,2018-04-20T00:47:52,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,170,1056,1090,205.52711,664,91,91,FALSE,2018-08-24T21:53:41Z,QRCODE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,PA,1119,10,508,0.9033526,0,TRUE,15212,Pittsburgh,heinz-field,America/New_York,US,Heinz Field,Heinz Field,"Pittsburgh, PA","Pittsburgh, PA 15212",-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
2018-12-02T12:00:00,FALSE,FALSE,Arizona Cardinals at Green Bay Packers,nfl,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,4346909,2018-12-02T18:00:00,,0.854,Cardinals at Packers,0.815,2018-04-20T00:47:13,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,239,1076,719,269.83414,416,151,157,FALSE,2018-08-24T21:53:41Z,QRCODE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,WI,1125,6,658,0.92909414,0,TRUE,54304,Green Bay,lambeau-field,America/Chicago,US,Lambeau Field,Lambeau Field,"Green Bay, WI","Green Bay, WI 54304",-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-12-02T13:00:00,FALSE,FALSE,Denver Broncos at Cincinnati Bengals,nfl,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,4347038,2018-12-02T18:00:00,,0.864,Broncos at Bengals,0.815,2018-04-20T00:47:39,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,98,879,511,108.649445,542,52,50,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,1124,7,515,0.86166537,0,TRUE,45202,Cincinnati,paul-brown-stadium,America/New_York,US,Paul Brown Stadium,Paul Brown Stadium,"Cincinnati, OH","Cincinnati, OH 45202",-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
2018-12-02T13:00:00,FALSE,FALSE,Indianapolis Colts at Jacksonville Jaguars,nfl,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,4346946,2018-12-02T18:00:00,,0.795,Colts at Jaguars,0.758,2018-04-20T00:47:19,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,108,934,5559,140.63815,608,52,55,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,FL,5178,8,561,0.83759147,0,TRUE,32202,Jacksonville,everbank-field,America/New_York,US,EverBank Field,EverBank Field,"Jacksonville, FL","Jacksonville, FL 32202",-81.6373,30.3239,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
2018-12-02T13:00:00,FALSE,FALSE,Baltimore Ravens at Atlanta Falcons,nfl,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,4347048,2018-12-02T18:00:00,,0.901,Ravens at Falcons,0.851,2018-04-20T00:47:41,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,166,1104,1193,211.62901,779,73,80,FALSE,2018-08-24T21:53:41Z,QRCODE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,419590,19,0,0.76958936,0,TRUE,30313,Atlanta,mercedes-benz-stadium,America/New_York,US,Mercedes-Benz Stadium,Mercedes-Benz Stadium,"Atlanta, GA","Atlanta, GA 30313",-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-12-02T13:00:00,FALSE,FALSE,Chicago Bears at New York Giants,nfl,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,4347004,2018-12-02T18:00:00,,0.9,Bears at Giants,0.842,2018-04-20T00:47:32,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,195,1287,1666,250.37187,761,96,101,FALSE,2018-08-24T21:53:41Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-12-02T12:00:00,FALSE,FALSE,Cleveland Browns at Houston Texans,nfl,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,4347156,2018-12-02T18:00:00,,0.858,Browns at Texans,0.808,2018-04-20T03:52:35,2018-04-20T00:00:00,FALSE,FALSE,2018-12-02T22:00:00,normal,NA,116,979,2225,159.58574,449,44,44,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,TX,41,47,618,0.8624192,0,TRUE,77054,Houston,nrg-stadium,America/Chicago,US,NRG Stadium,NRG Stadium,"Houston, TX","Houston, TX 77054",-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-12-02T15:05:00,FALSE,FALSE,New York Jets at Tennessee Titans,nfl,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,4346989,2018-12-02T20:05:00,,0.823,Jets at Titans,0.782,2018-04-20T00:47:29,2018-04-20T00:00:00,FALSE,FALSE,2018-12-03T00:05:00,normal,NA,134,855,708,155.4165,509,35,36,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,TN,1126,16,659,0.8546275,0,TRUE,37213,Nashville,nissan-stadium,America/New_York,US,Nissan Stadium,Nissan Stadium,"Nashville, TN","Nashville, TN 37213",-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
2018-12-02T13:05:00,FALSE,FALSE,Kansas City Chiefs at Oakland Raiders,nfl,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,4347152,2018-12-02T21:05:00,,0.852,Chiefs at Raiders,0.804,2018-04-20T01:04:24,2018-04-20T00:00:00,FALSE,FALSE,2018-12-03T01:05:00,normal,NA,171,877,677,196.63654,531,84,88,FALSE,2018-08-24T21:53:41Z,QRCODE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,14,21,807,0.7817843,0,TRUE,94621,Oakland,oakland-alameda-county-coliseum,America/Los_Angeles,US,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,"Oakland, CA","Oakland, CA 94621",-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
2018-12-02T16:25:00,FALSE,FALSE,Minnesota Vikings at New England Patriots,nfl,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,4347094,2018-12-02T21:25:00,,0.916,Vikings at Patriots,0.865,2018-04-20T00:47:50,2018-04-20T00:00:00,FALSE,FALSE,2018-12-03T01:25:00,normal,NA,424,564,1518,535.1135,185,268,268,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,MA,33,15,506,0.8983344,0,TRUE,02035,Foxborough,gillette-stadium,America/New_York,US,Gillette Stadium,Gillette Stadium,"Foxborough, MA","Foxborough, MA 02035",-71.2674,42.0906,FALSE,2018-08-22T15:36:58Z,NONE
2018-12-02T17:20:00,FALSE,FALSE,San Francisco 49ers at Seattle Seahawks,nfl,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,4347124,2018-12-03T01:20:00,,0.91,49ers at Seahawks,0.849,2018-04-20T00:47:55,2018-04-20T00:00:00,FALSE,FALSE,2018-12-03T05:20:00,normal,NA,385,711,1224,408.6607,280,140,177,FALSE,2018-08-24T21:53:41Z,QRCODE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,WA,339,12,819,0.87232786,0,TRUE,98134,Seattle,centurylink-field,America/Los_Angeles,US,CenturyLink Field,CenturyLink Field,"Seattle, WA","Seattle, WA 98134",-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-12-03T20:15:00,FALSE,FALSE,Washington Redskins at Philadelphia Eagles,nfl,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,4346936,2018-12-04T01:15:00,,0.885,Redskins at Eagles,0.827,2018-04-20T00:47:17,2018-04-20T00:00:00,FALSE,FALSE,2018-12-04T05:15:00,normal,NA,264,1192,2838,327.8763,574,115,146,FALSE,2018-08-24T21:53:41Z,QRCODE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,PA,330,15,504,0.90542685999999994,0,TRUE,19148,Philadelphia,lincoln-financial-field,America/New_York,US,Lincoln Financial Field,Lincoln Financial Field,"Philadelphia, PA","Philadelphia, PA 19148",-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-12-06T19:20:00,FALSE,FALSE,Jacksonville Jaguars at Tennessee Titans,nfl,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,4346987,2018-12-07T00:20:00,,0.791,Jaguars at Titans,0.748,2018-04-20T00:47:29,2018-04-20T00:00:00,FALSE,FALSE,2018-12-07T04:20:00,normal,NA,130,989,2319,154.67001,597,36,40,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,TN,1126,16,659,0.8546275,0,TRUE,37213,Nashville,nissan-stadium,America/New_York,US,Nissan Stadium,Nissan Stadium,"Nashville, TN","Nashville, TN 37213",-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
2018-12-09T13:00:00,FALSE,FALSE,Carolina Panthers at Cleveland Browns,nfl,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,4346995,2018-12-09T18:00:00,,0.84,Panthers at Browns,0.797,2018-04-20T00:47:31,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,85,1359,1172,101.62325,1144,33,35,FALSE,2018-08-24T21:53:42Z,QRCODE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,OH,1123,6,510,0.86852187,0,TRUE,44114,Cleveland,firstenergy-stadium-15,America/New_York,US,FirstEnergy Stadium,FirstEnergy Stadium,"Cleveland, OH","Cleveland, OH 44114",-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
2018-12-09T13:00:00,FALSE,FALSE,New Orleans Saints at Tampa Bay Buccaneers,nfl,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,4346926,2018-12-09T18:00:00,,0.854,Saints at Buccaneers,0.8,2018-04-20T00:47:15,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,195,398,640,238.90475,21,70,109,FALSE,2018-08-24T21:53:42Z,QRCODE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,39,14,539,0.86513025,0,TRUE,33607,Tampa,raymond-james-stadium,America/New_York,US,Raymond James Stadium,Raymond James Stadium,"Tampa, FL","Tampa, FL 33607",-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
2018-12-09T12:00:00,FALSE,FALSE,Los Angeles Rams at Chicago Bears,nfl,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,4347003,2018-12-09T18:00:00,,0.852,Rams at Bears,0.802,2018-04-20T00:47:32,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,232,1010,2225,290.77386,199,103,105,FALSE,2018-08-24T21:53:42Z,QRCODE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,IL,31,9,602,0.940013,0,TRUE,60605,Chicago,soldier-field,America/Chicago,US,Soldier Field,Soldier Field,"Chicago, IL","Chicago, IL 60605",-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
2018-12-09T13:00:00,FALSE,FALSE,New England Patriots at Miami Dolphins,nfl,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,4347086,2018-12-09T18:00:00,,0.911,Patriots at Dolphins,0.841,2018-04-20T00:47:48,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,337,822,1138,382.68518,108,195,181,FALSE,2018-08-24T21:53:42Z,QRCODE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,FL,29,36,528,0.8378203,0,TRUE,33056,Miami Gardens,hard-rock-stadium,America/New_York,US,Hard Rock Stadium,Hard Rock Stadium,"Miami Gardens, FL","Miami Gardens, FL 33056",-80.24,25.96,FALSE,2017-10-03T18:58:44Z,NONE
2018-12-09T12:00:00,FALSE,FALSE,Indianapolis Colts at Houston Texans,nfl,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,4347014,2018-12-09T18:00:00,,0.874,Colts at Texans,0.814,2018-04-20T00:47:35,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,127,1047,2225,170.23671,583,30,32,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,TX,41,47,618,0.8624192,0,TRUE,77054,Houston,nrg-stadium,America/Chicago,US,NRG Stadium,NRG Stadium,"Houston, TX","Houston, TX 77054",-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-12-09T13:00:00,FALSE,FALSE,New York Giants at Washington Redskins,nfl,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,4346935,2018-12-09T18:00:00,,0.914,Giants at Redskins,0.851,2018-04-20T00:47:17,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,172,1033,1039,207.49698,662,93,100,FALSE,2018-08-24T21:53:42Z,QRCODE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,MD,35,6,511,0.9333444,0,TRUE,20785,Landover,fedex-field,America/New_York,US,FedEx Field,FedEx Field,"Landover, MD","Landover, MD 20785",-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
2018-12-09T12:00:00,FALSE,FALSE,Baltimore Ravens at Kansas City Chiefs,nfl,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,4346979,2018-12-09T18:00:00,,0.86,Ravens at Chiefs,0.808,2018-04-20T00:47:27,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,121,1195,807,132.31839,870,32,37,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,MO,1128,8,616,0.8827867,0,TRUE,64129,Kansas City,arrowhead-stadium,America/Chicago,US,Arrowhead Stadium,Arrowhead Stadium,"Kansas City, MO","Kansas City, MO 64129",-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
2018-12-09T12:00:00,FALSE,FALSE,Atlanta Falcons at Green Bay Packers,nfl,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,4346910,2018-12-09T18:00:00,,0.87,Falcons at Packers,0.821,2018-04-20T00:47:13,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,239,1024,689,277.4436,390,157,159,FALSE,2018-08-24T21:53:42Z,QRCODE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,WI,1125,6,658,0.92909414,0,TRUE,54304,Green Bay,lambeau-field,America/Chicago,US,Lambeau Field,Lambeau Field,"Green Bay, WI","Green Bay, WI 54304",-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-12-09T13:00:00,FALSE,FALSE,New York Jets at Buffalo Bills,nfl,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,4347059,2018-12-09T18:00:00,,0.845,Jets at Bills,0.799,2018-04-20T00:47:43,2018-04-20T00:00:00,FALSE,FALSE,2018-12-09T22:00:00,normal,NA,70,1447,636,97.0616,974,23,23,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,NY,1135,7,514,0.8815085,0,TRUE,14127,Orchard Park,new-era-field,America/New_York,US,New Era Field,New Era Field,"Orchard Park, NY","Orchard Park, NY 14127",-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
2018-12-09T13:05:00,FALSE,FALSE,Cincinnati Bengals at Los Angeles Chargers,nfl,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,4347107,2018-12-09T21:05:00,,0.865,Bengals at Chargers,0.8,2018-04-20T00:47:52,2018-04-20T00:00:00,FALSE,FALSE,2018-12-10T01:05:00,normal,NA,195,599,581,216.08727,424,95,116,FALSE,2018-08-24T21:53:42Z,QRCODE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,CA,52,14,803,0.7228164,0,TRUE,90746,Carson,stubhub-center,America/Los_Angeles,US,StubHub Center,StubHub Center,"Carson, CA","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
2018-12-09T13:05:00,FALSE,FALSE,Denver Broncos at San Francisco 49ers,nfl,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,4347114,2018-12-09T21:05:00,,0.916,Broncos at 49ers,0.851,2018-04-20T00:47:53,2018-04-20T00:00:00,FALSE,FALSE,2018-12-10T01:05:00,normal,NA,204,1147,2989,226.10103,970,73,73,FALSE,2018-08-24T21:53:42Z,QRCODE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,58670,13,0,0.95768774,0,TRUE,95054,Santa Clara,levi-s-stadium,America/Los_Angeles,US,Levi's Stadium,Levi's Stadium,"Santa Clara, CA","Santa Clara, CA 95054",-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-12-09T14:25:00,FALSE,FALSE,Detroit Lions at Arizona Cardinals,nfl,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,4347099,2018-12-09T21:25:00,,0.873,Lions at Cardinals,0.823,2018-04-20T00:47:51,2018-04-20T00:00:00,FALSE,FALSE,2018-12-10T01:25:00,normal,NA,96,1310,613,113.83189,922,29,30,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,AZ,43,10,753,0.93402725,0,TRUE,85305,Glendale,state-farm-stadium,America/Phoenix,US,State Farm Stadium,State Farm Stadium,"Glendale, AZ","Glendale, AZ 85305",-112.262,33.5294,FALSE,2015-12-21T17:26:05Z,NONE
2018-12-09T15:25:00,TRUE,FALSE,Philadelphia Eagles at Dallas Cowboys,nfl,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,4327919,2018-12-09T21:25:00,,0.944,Eagles at Cowboys,0.872,2018-04-05T23:08:46,2018-04-05T00:00:00,FALSE,FALSE,2018-12-10T01:25:00,normal,NA,360,2204,4309,449.2093,2695,49,49,FALSE,2018-04-17T22:02:33Z,QRCODE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,TX,4965,21,623,0.9751414,0,TRUE,76011,Arlington,at-t-stadium,America/Chicago,US,AT&T Stadium,AT&T Stadium,"Arlington, TX","Arlington, TX 76011",-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-12-09T17:20:00,FALSE,FALSE,Pittsburgh Steelers at Oakland Raiders,nfl,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,4347151,2018-12-10T01:20:00,,0.887,Steelers at Raiders,0.824,2018-04-20T01:04:24,2018-04-20T00:00:00,FALSE,FALSE,2018-12-10T05:20:00,normal,NA,368,776,881,377.53796,474,163,183,FALSE,2018-08-24T21:53:42Z,QRCODE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,14,21,807,0.7817843,0,TRUE,94621,Oakland,oakland-alameda-county-coliseum,America/Los_Angeles,US,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,"Oakland, CA","Oakland, CA 94621",-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
