date_tbd,created_at,score,datetime_utc,title,visible_until_utc,short_title,datetime_local,time_tbd,url,datetime_tbd,popularity,type,description,announce_date,status,id,is_open,general_admission,highest_price,average_price,median_price,visible_listing_count,listing_count,lowest_price,lowest_price_good_deals,employee_only,method,created_at,name,city,score,state,name_v2,popularity,country,has_upcoming_events,postal_code,num_upcoming_events,timezone,url,address,display_location,slug,extended_address,id,lon,lat,employee_only,method,created_at
FALSE,2018-04-20T00:47:45,0.816,2018-11-18T18:00:00,Cincinnati Bengals at Baltimore Ravens,2018-11-18T22:00:00,Bengals at Ravens,2018-11-18T13:00:00,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,FALSE,0.767,nfl,,2018-04-20T00:00:00,normal,4347068,FALSE,NA,550,140.07,NA,NA,515,43,43,FALSE,QRCODE,2018-08-24T21:53:40Z,M&T Bank Stadium,Baltimore,0.8927189,MD,M&T Bank Stadium,0,US,TRUE,21230,8,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD",m-t-bank-stadium,"Baltimore, MD 21230",1121,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
FALSE,2018-04-20T00:47:41,0.935,2018-11-18T18:00:00,Dallas Cowboys at Atlanta Falcons,2018-11-18T22:00:00,Cowboys at Falcons,2018-11-18T13:00:00,FALSE,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,FALSE,0.868,nfl,,2018-04-20T00:00:00,normal,4347049,FALSE,NA,123725,672.71,NA,NA,629,216,216,FALSE,QRCODE,2018-08-24T21:53:40Z,Mercedes-Benz Stadium,Atlanta,0.76958936,GA,Mercedes-Benz Stadium,0,US,TRUE,30313,15,America/New_York,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,441 M.L.K. Jr Dr NW,"Atlanta, GA",mercedes-benz-stadium,"Atlanta, GA 30313",419590,-84.4,33.76,FALSE,QRCODE,2018-08-23T20:14:46Z
FALSE,2018-04-20T00:47:32,0.887,2018-11-18T18:00:00,Minnesota Vikings at Chicago Bears,2018-11-18T22:00:00,Vikings at Bears,2018-11-18T12:00:00,FALSE,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,FALSE,0.823,nfl,,2018-04-20T00:00:00,normal,4347005,FALSE,NA,1197,309.26,NA,NA,192,119,119,FALSE,QRCODE,2018-08-24T21:53:40Z,Soldier Field,Chicago,0.940013,IL,Soldier Field,0,US,TRUE,60605,12,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL",soldier-field,"Chicago, IL 60605",31,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
FALSE,2018-04-20T00:47:37,0.895,2018-11-18T18:00:00,Carolina Panthers at Detroit Lions,2018-11-18T22:00:00,Panthers at Lions,2018-11-18T13:00:00,FALSE,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,FALSE,0.837,nfl,,2018-04-20T00:00:00,normal,4347025,FALSE,NA,901,167.15,NA,NA,548,71,71,FALSE,QRCODE,2018-08-24T21:53:40Z,Ford Field,Detroit,0.9029952,MI,Ford Field,0,US,TRUE,48226,9,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI",ford-field,"Detroit, MI 48226",346,-83.0459,42.34,FALSE,NONE,2015-11-04T17:31:52Z
FALSE,2018-04-20T00:47:25,0.875,2018-11-18T18:00:00,Philadelphia Eagles at New Orleans Saints,2018-11-18T22:00:00,Eagles at Saints,2018-11-18T12:00:00,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,FALSE,0.818,nfl,,2018-04-20T00:00:00,normal,4346969,TRUE,NA,3000,394.3,NA,NA,1303,160,160,FALSE,QRCODE,2018-05-29T20:39:16Z,Mercedes-Benz Superdome,New Orleans,0.8966978,LA,Mercedes-Benz Superdome,0,US,TRUE,70112,19,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA",mercedes-benz-superdome,"New Orleans, LA 70112",128,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
FALSE,2018-04-20T00:47:22,0.838,2018-11-18T18:00:00,Tennessee Titans at Indianapolis Colts,2018-11-18T22:00:00,Titans at Colts,2018-11-18T13:00:00,FALSE,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,FALSE,0.791,nfl,,2018-04-20T00:00:00,normal,4346957,FALSE,NA,440,108.48,NA,NA,776,28,28,FALSE,QRCODE,2018-08-24T21:53:40Z,Lucas Oil Stadium,Indianapolis,0.9071682,IN,Lucas Oil Stadium,0,US,TRUE,46225,13,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN",lucas-oil-stadium,"Indianapolis, IN 46225",1130,-86.1639,39.7601,FALSE,QRCODE_TM,2015-08-22T16:51:43Z
FALSE,2018-04-20T00:47:16,0.883,2018-11-18T18:00:00,Tampa Bay Buccaneers at New York Giants,2018-11-18T22:00:00,Buccaneers at Giants,2018-11-18T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,FALSE,0.818,nfl,,2018-04-20T00:00:00,normal,4346929,FALSE,NA,1500,262.99,NA,NA,590,96,96,FALSE,QRCODE,2018-08-24T21:53:40Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:17,0.892,2018-11-18T18:00:00,Houston Texans at Washington Redskins,2018-11-18T22:00:00,Texans at Redskins,2018-11-18T13:00:00,FALSE,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,FALSE,0.83,nfl,,2018-04-20T00:00:00,normal,4346939,FALSE,NA,1015,182.12,NA,NA,728,84,84,FALSE,QRCODE,2018-08-24T21:53:40Z,FedEx Field,Landover,0.9333444,MD,FedEx Field,0,US,TRUE,20785,9,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD",fedex-field,"Landover, MD 20785",35,-76.8658,38.9071,FALSE,QRCODE_TM,2015-09-12T14:13:58Z
FALSE,2018-04-20T00:47:52,0.924,2018-11-18T21:05:00,Denver Broncos at Los Angeles Chargers,2018-11-19T01:05:00,Broncos at Chargers,2018-11-18T13:05:00,FALSE,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,FALSE,0.845,nfl,,2018-04-20T00:00:00,normal,4347110,FALSE,NA,767,297.22,NA,NA,349,186,186,FALSE,QRCODE,2018-08-24T21:53:40Z,StubHub Center,Carson,0.7228164,CA,StubHub Center,0,US,TRUE,90746,13,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA",stubhub-center,"Carson, CA 90746",52,-118.261,33.8643,NA,NA,NA
FALSE,2018-04-20T00:47:51,0.901,2018-11-18T21:05:00,Oakland Raiders at Arizona Cardinals,2018-11-19T01:05:00,Raiders at Cardinals,2018-11-18T14:05:00,FALSE,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,FALSE,0.841,nfl,,2018-04-20T00:00:00,normal,4347100,FALSE,NA,608,284.56,NA,NA,94,110,110,FALSE,QRCODE,2018-08-24T21:53:40Z,State Farm Stadium,Glendale,0.93402725,AZ,State Farm Stadium,0,US,TRUE,85305,10,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ",state-farm-stadium,"Glendale, AZ 85305",43,-112.262,33.5294,FALSE,NONE,2015-12-21T17:26:05Z
FALSE,2018-04-20T00:47:19,0.869,2018-11-19T01:20:00,Pittsburgh Steelers at Jacksonville Jaguars,2018-11-19T05:20:00,Steelers at Jaguars,2018-11-18T20:20:00,FALSE,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947,FALSE,0.803,nfl,,2018-04-20T00:00:00,normal,4346947,FALSE,NA,1046,379.65,NA,NA,489,165,165,FALSE,QRCODE,2018-08-24T21:53:40Z,TIAA Bank Field,Jacksonville,0.83759147,FL,TIAA Bank Field,0,US,TRUE,32202,10,America/New_York,https://seatgeek.com/venues/tiaa-bank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL",tiaa-bank-field,"Jacksonville, FL 32202",5178,-81.6373,30.3239,FALSE,QRCODE_TM,2015-10-17T20:03:42Z
FALSE,2018-04-20T01:04:04,0.869,2018-11-20T01:15:00,Kansas City Chiefs at Los Angeles Rams,2018-11-20T05:15:00,Chiefs at Rams,2018-11-19T19:15:00,FALSE,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,FALSE,0.805,nfl,,2018-04-20T00:00:00,normal,4347137,FALSE,NA,679,679,NA,NA,1,679,679,FALSE,QRCODE,2018-08-24T21:53:40Z,Estadio Azteca,Mexico City,0,NA,Estadio Azteca,0,Mexico,TRUE,14370,1,America/Mexico_City,https://seatgeek.com/venues/estadio-azteca-2/tickets,Calzada de Tlalpan 3665,"Mexico City, Mexico",estadio-azteca-2,"Mexico City, Mexico",41952,-99.15,19.3,NA,NA,NA
FALSE,2018-04-20T00:47:36,0.915,2018-11-22T17:30:00,Chicago Bears at Detroit Lions,2018-11-22T21:30:00,Bears at Lions,2018-11-22T12:30:00,FALSE,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,FALSE,0.849,nfl,,2018-04-20T00:00:00,normal,4347024,FALSE,NA,1202,211.04,NA,NA,542,104,107,FALSE,QRCODE,2018-08-24T21:53:40Z,Ford Field,Detroit,0.9029952,MI,Ford Field,0,US,TRUE,48226,9,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI",ford-field,"Detroit, MI 48226",346,-83.0459,42.34,FALSE,NONE,2015-11-04T17:31:52Z
FALSE,2018-04-05T23:08:47,0.956,2018-11-22T21:30:00,Washington Redskins at Dallas Cowboys,2018-11-23T01:30:00,Redskins at Cowboys,2018-11-22T15:30:00,FALSE,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,FALSE,0.873,nfl,,2018-04-05T00:00:00,normal,4327921,TRUE,NA,4322,397.32,NA,NA,2932,33,33,FALSE,QRCODE,2018-04-17T22:02:33Z,AT&T Stadium,Arlington,0.9751414,TX,AT&T Stadium,0,US,TRUE,76011,24,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX",at-t-stadium,"Arlington, TX 76011",4965,-97.0957,32.7459,FALSE,QRCODE,2018-04-17T22:02:33Z
FALSE,2018-04-20T00:47:24,0.857,2018-11-23T01:20:00,Atlanta Falcons at New Orleans Saints,2018-11-23T05:20:00,Falcons at Saints,2018-11-22T19:20:00,FALSE,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,FALSE,0.793,nfl,,2018-04-20T00:00:00,normal,4346968,TRUE,NA,4200,327.11,NA,NA,1306,119,119,FALSE,QRCODE,2018-05-29T20:39:22Z,Mercedes-Benz Superdome,New Orleans,0.8966978,LA,Mercedes-Benz Superdome,0,US,TRUE,70112,19,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA",mercedes-benz-superdome,"New Orleans, LA 70112",128,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
FALSE,2018-02-28T15:00:16,0.29,2018-11-23T18:00:00,Coastal Carolina Chanticleers at South Alabama Jaguars Football,2018-11-23T22:00:00,Coastal Carolina at South Alabama,2018-11-23T12:00:00,FALSE,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983,FALSE,0.33,ncaa_football,,2018-02-28T00:00:00,normal,4281983,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ladd Peebles Stadium,Mobile,0.50177634,AL,Ladd Peebles Stadium,0,US,TRUE,36604,7,America/Chicago,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,"Mobile, AL",ladd-peebles-stadium,"Mobile, AL 36604",3716,-88.0761,30.6748,NA,NA,NA
FALSE,2018-04-20T00:47:43,0.866,2018-11-25T18:00:00,Jacksonville Jaguars at Buffalo Bills,2018-11-25T22:00:00,Jaguars at Bills,2018-11-25T13:00:00,FALSE,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,FALSE,0.805,nfl,,2018-04-20T00:00:00,normal,4347058,FALSE,NA,636,101.24,NA,NA,1010,37,37,FALSE,QRCODE,2018-08-24T21:53:41Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:39,0.861,2018-11-25T18:00:00,Cleveland Browns at Cincinnati Bengals,2018-11-25T22:00:00,Browns at Bengals,2018-11-25T13:00:00,FALSE,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,FALSE,0.795,nfl,,2018-04-20T00:00:00,normal,4347039,FALSE,NA,423,105.84,NA,NA,616,49,49,FALSE,QRCODE,2018-08-24T21:53:40Z,Paul Brown Stadium,Cincinnati,0.86166537,OH,Paul Brown Stadium,0,US,TRUE,45202,8,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH",paul-brown-stadium,"Cincinnati, OH 45202",1124,-84.5177,39.0961,FALSE,QRCODE_TM,2015-10-09T16:14:37Z
FALSE,2018-04-20T00:47:14,0.916,2018-11-25T18:00:00,New York Giants at Philadelphia Eagles,2018-11-25T22:00:00,Giants at Eagles,2018-11-25T13:00:00,FALSE,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,FALSE,0.841,nfl,,2018-04-20T00:00:00,normal,4346918,FALSE,NA,1264,424.15,NA,NA,393,216,216,FALSE,QRCODE,2018-08-24T21:53:40Z,Lincoln Financial Field,Philadelphia,0.90542685999999994,PA,Lincoln Financial Field,0,US,TRUE,19148,16,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA",lincoln-financial-field,"Philadelphia, PA 19148",330,-75.1675,39.9046,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:50,0.95,2018-11-25T18:00:00,New England Patriots at New York Jets,2018-11-25T22:00:00,Patriots at Jets,2018-11-25T13:00:00,FALSE,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,FALSE,0.864,nfl,,2018-04-20T00:00:00,normal,4347098,FALSE,NA,1346,289.71,NA,NA,731,110,110,FALSE,QRCODE,2018-08-24T21:53:41Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:55,0.883,2018-11-25T18:00:00,Seattle Seahawks at Carolina Panthers,2018-11-25T22:00:00,Seahawks at Panthers,2018-11-25T13:00:00,FALSE,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,FALSE,0.814,nfl,,2018-04-20T00:00:00,normal,4347125,FALSE,NA,1201,247.64,NA,NA,483,84,84,FALSE,QRCODE,2018-08-24T21:53:41Z,Bank of America Stadium,Charlotte,0.8968222,NC,Bank of America Stadium,0,US,TRUE,28202,9,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC",bank-of-america-stadium,"Charlotte, NC 28202",1122,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
FALSE,2018-04-20T00:47:44,0.834,2018-11-25T18:00:00,Oakland Raiders at Baltimore Ravens,2018-11-25T22:00:00,Raiders at Ravens,2018-11-25T13:00:00,FALSE,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,FALSE,0.776,nfl,,2018-04-20T00:00:00,normal,4347067,FALSE,NA,767,192.87,NA,NA,457,68,68,FALSE,QRCODE,2018-08-24T21:53:41Z,M&T Bank Stadium,Baltimore,0.8927189,MD,M&T Bank Stadium,0,US,TRUE,21230,8,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD",m-t-bank-stadium,"Baltimore, MD 21230",1121,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
FALSE,2018-04-20T00:47:15,0.855,2018-11-25T18:00:00,San Francisco 49ers at Tampa Bay Buccaneers,2018-11-25T22:00:00,49ers at Buccaneers,2018-11-25T13:00:00,FALSE,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,FALSE,0.79,nfl,,2018-04-20T00:00:00,normal,4346928,FALSE,NA,528,233.75,NA,NA,32,77,77,FALSE,QRCODE,2018-08-24T21:53:40Z,Raymond James Stadium,Tampa,0.86513025,FL,Raymond James Stadium,0,US,TRUE,33607,15,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL",raymond-james-stadium,"Tampa, FL 33607",39,-82.5034,27.9753,FALSE,QRCODE_TM,2015-08-24T14:44:53Z
FALSE,2018-04-20T00:47:21,0.851,2018-11-25T18:00:00,Miami Dolphins at Indianapolis Colts,2018-11-25T22:00:00,Dolphins at Colts,2018-11-25T13:00:00,FALSE,https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956,FALSE,0.796,nfl,,2018-04-20T00:00:00,normal,4346956,FALSE,NA,931,114.6,NA,NA,741,35,36,FALSE,QRCODE,2018-08-24T21:53:40Z,Lucas Oil Stadium,Indianapolis,0.9071682,IN,Lucas Oil Stadium,0,US,TRUE,46225,13,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN",lucas-oil-stadium,"Indianapolis, IN 46225",1130,-86.1639,39.7601,FALSE,QRCODE_TM,2015-08-22T16:51:43Z
FALSE,2018-04-20T00:47:52,0.854,2018-11-25T21:05:00,Arizona Cardinals at Los Angeles Chargers,2018-11-26T01:05:00,Cardinals at Chargers,2018-11-25T13:05:00,FALSE,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,FALSE,0.781,nfl,,2018-04-20T00:00:00,normal,4347109,FALSE,NA,600,211.73,NA,NA,594,104,104,FALSE,QRCODE,2018-08-24T21:53:41Z,StubHub Center,Carson,0.7228164,CA,StubHub Center,0,US,TRUE,90746,13,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA",stubhub-center,"Carson, CA 90746",52,-118.261,33.8643,NA,NA,NA
FALSE,2018-04-20T01:04:05,0.889,2018-11-25T21:25:00,Pittsburgh Steelers at Denver Broncos,2018-11-26T01:25:00,Steelers at Broncos,2018-11-25T14:25:00,FALSE,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,FALSE,0.825,nfl,,2018-04-20T00:00:00,normal,4347143,FALSE,NA,123725,1210.44,NA,NA,171,219,219,FALSE,QRCODE,2018-08-24T21:53:41Z,Sports Authority Field at Mile High,Denver,0.9028296,CO,Sports Authority Field at Mile High,0,US,TRUE,80204,7,America/Denver,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO",sports-authority-field-at-mile-high,"Denver, CO 80204",1131,-105.02,39.74,FALSE,QRCODE_TM,2015-08-07T18:39:02Z
FALSE,2018-04-20T01:04:04,0.913,2018-11-26T01:20:00,Green Bay Packers at Minnesota Vikings,2018-11-26T05:20:00,Packers at Vikings,2018-11-25T19:20:00,FALSE,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,FALSE,0.841,nfl,,2018-04-20T00:00:00,normal,4347133,FALSE,NA,3584,438.09,NA,NA,566,207,207,FALSE,QRCODE,2018-08-24T21:53:41Z,U.S. Bank Stadium,Minneapolis,0.88524246,MN,U.S. Bank Stadium,0,US,TRUE,55415,13,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN",u-s-bank-stadium,"Minneapolis, MN 55415",218451,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
FALSE,2018-04-20T00:47:36,0.832,2018-11-27T01:15:00,Tennessee Titans at Houston Texans,2018-11-27T05:15:00,Titans at Texans,2018-11-26T19:15:00,FALSE,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,FALSE,0.757,nfl,,2018-04-20T00:00:00,normal,4347017,FALSE,NA,1199,183.34,NA,NA,581,44,44,FALSE,QRCODE,2018-08-24T21:53:41Z,NRG Stadium,Houston,0.8624192,TX,NRG Stadium,0,US,TRUE,77054,46,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX",nrg-stadium,"Houston, TX 77054",41,-95.4107,29.6847,FALSE,QRCODE_TM,2015-11-04T18:42:27Z
