description,time_tbd,title,id,type,is_open,datetime_utc,score,visible_until_utc,created_at,announce_date,short_title,url,datetime_local,status,popularity,datetime_tbd,date_tbd,general_admission,lowest_price_good_deals,highest_price,median_price,visible_listing_count,listing_count,average_price,lowest_price,method,employee_only,created_at,num_upcoming_events,name_v2,id,postal_code,country,score,timezone,has_upcoming_events,slug,url,address,extended_address,name,city,display_location,popularity,state,metro_code,lat,lon,method,employee_only,created_at
,FALSE,Arizona Cardinals at Minnesota Vikings,4347145,nfl,FALSE,2018-10-14T17:00:00,0.926,2018-10-14T21:00:00,2018-04-20T01:04:06,2018-04-20T00:00:00,Cardinals at Vikings,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,2018-10-14T12:00:00,normal,0.898,FALSE,FALSE,NA,114,1314,237,712,382,281.0916,114,QRCODE,FALSE,2018-08-24T21:53:38Z,13,U.S. Bank Stadium,218451,55415,US,0.88524246,America/Chicago,TRUE,u-s-bank-stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN 55415",U.S. Bank Stadium,Minneapolis,"Minneapolis, MN",0,MN,0,44.97,-93.26,NONE,FALSE,2018-08-22T15:34:15Z
,FALSE,Los Angeles Chargers at Cleveland Browns,4346998,nfl,FALSE,2018-10-14T17:00:00,0.89,2018-10-14T21:00:00,2018-04-20T00:47:31,2018-04-20T00:00:00,Chargers at Browns,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,2018-10-14T13:00:00,normal,0.871,FALSE,FALSE,NA,32,677,77,1103,866,93.18245,32,QRCODE,FALSE,2018-08-24T21:53:35Z,7,FirstEnergy Stadium,1123,44114,US,0.86852187,America/New_York,TRUE,firstenergy-stadium-15,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH 44114",FirstEnergy Stadium,Cleveland,"Cleveland, OH",0,OH,510,41.5065,-81.7,NONE,FALSE,2015-11-11T20:55:31Z
,FALSE,Baltimore Ravens at Tennessee Titans,4346991,nfl,FALSE,2018-10-14T19:25:00,0.884,2018-10-14T23:25:00,2018-04-20T00:47:30,2018-04-20T00:00:00,Ravens at Titans,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,2018-10-14T15:25:00,normal,0.862,FALSE,FALSE,NA,52,721,175,917,416,192.82933,59,QRCODE,FALSE,2018-08-24T21:53:35Z,15,Nissan Stadium,1126,37213,US,0.8546275,America/New_York,TRUE,nissan-stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN 37213",Nissan Stadium,Nashville,"Nashville, TN",0,TN,659,36.1665,-86.7713,NONE,FALSE,2015-10-19T15:09:39Z
,FALSE,Los Angeles Rams at Denver Broncos,4347138,nfl,FALSE,2018-10-14T20:05:00,0.92,2018-10-15T00:05:00,2018-04-20T01:04:04,2018-04-20T00:00:00,Rams at Broncos,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,2018-10-14T14:05:00,normal,0.894,FALSE,FALSE,NA,140,1193,324,809,102,364.85294,159,QRCODE,FALSE,2018-08-24T21:53:38Z,7,Sports Authority Field at Mile High,1131,80204,US,0.9028296,America/Denver,TRUE,sports-authority-field-at-mile-high,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant Street,"Denver, CO 80204",Sports Authority Field at Mile High,Denver,"Denver, CO",0,CO,751,39.74,-105.02,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
,FALSE,Jacksonville Jaguars at Dallas Cowboys,4327923,nfl,TRUE,2018-10-14T20:25:00,0.995,2018-10-15T00:25:00,2018-04-05T23:08:47,2018-04-05T00:00:00,Jaguars at Cowboys,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,2018-10-14T15:25:00,normal,0.952,FALSE,FALSE,NA,30,4366,270,2144,2693,339.79724,30,QRCODE,FALSE,2018-04-17T22:02:33Z,23,AT&T Stadium,4965,76011,US,0.9751414,America/Chicago,TRUE,at-t-stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX 76011",AT&T Stadium,Arlington,"Arlington, TX",0,TX,623,32.7459,-97.0957,QRCODE,FALSE,2018-04-17T22:02:33Z
,FALSE,Kansas City Chiefs at New England Patriots,4347095,nfl,FALSE,2018-10-15T00:20:00,0.976,2018-10-15T04:20:00,2018-04-20T00:47:50,2018-04-20T00:00:00,Chiefs at Patriots,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,2018-10-14T20:20:00,normal,0.934,FALSE,FALSE,NA,198,1440,403,717,227,524.5815,237,QRCODE,FALSE,2018-08-24T21:53:35Z,16,Gillette Stadium,33,02035,US,0.8983344,America/New_York,TRUE,gillette-stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA 02035",Gillette Stadium,Foxborough,"Foxborough, MA",0,MA,506,42.0906,-71.2674,NONE,FALSE,2018-08-22T15:36:58Z
,FALSE,San Francisco 49ers at Green Bay Packers,4346914,nfl,FALSE,2018-10-16T00:15:00,0.963,2018-10-16T04:15:00,2018-04-20T00:47:13,2018-04-20T00:00:00,49ers at Packers,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,2018-10-15T19:15:00,normal,0.926,FALSE,FALSE,NA,170,737,329,582,144,338.52084,170,QRCODE,FALSE,2018-08-24T21:53:38Z,7,Lambeau Field,1125,54304,US,0.92909414,America/Chicago,TRUE,lambeau-field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI 54304",Lambeau Field,Green Bay,"Green Bay, WI",0,WI,658,44.5013,-88.0622,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
,FALSE,Denver Broncos at Arizona Cardinals,4347102,nfl,FALSE,2018-10-19T00:20:00,0.949,2018-10-19T04:20:00,2018-04-20T00:47:51,2018-04-20T00:00:00,Broncos at Cardinals,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,2018-10-18T17:20:00,normal,0.911,FALSE,FALSE,NA,51,668,121,901,490,168.76123,51,QRCODE,FALSE,2018-08-24T21:53:38Z,10,State Farm Stadium,43,85305,US,0.93402725,America/Phoenix,TRUE,state-farm-stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",State Farm Stadium,Glendale,"Glendale, AZ",0,AZ,753,33.5294,-112.262,NONE,FALSE,2015-12-21T17:26:05Z
,FALSE,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,4471322,sports,FALSE,2018-10-20T23:30:00,0.356,2018-10-21T03:30:00,2018-08-01T16:01:33,2018-08-01T00:00:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,2018-10-20T18:30:00,normal,0.446,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,FALSE,2018-08-24T21:53:38Z,32,ASU Convocation Center,4081,72401,US,0.5808074,America/Chicago,TRUE,asu-convocation-center-1,https://seatgeek.com/venues/asu-convocation-center-1/tickets,217 Olympic Drive,"Jonesboro, AR 72401",ASU Convocation Center,Jonesboro,"Jonesboro, AR",0,AR,734,35.8438,-90.6691,NA,NA,NA
,FALSE,Buffalo Bills at Indianapolis Colts,4346960,nfl,FALSE,2018-10-21T17:00:00,0.899,2018-10-21T21:00:00,2018-04-20T00:47:22,2018-04-20T00:00:00,Bills at Colts,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,2018-10-21T13:00:00,normal,0.874,FALSE,FALSE,NA,30,879,84,1187,655,106.71145,34,QRCODE,FALSE,2018-08-24T21:53:38Z,13,Lucas Oil Stadium,1130,46225,US,0.9071682,America/Indiana/Indianapolis,TRUE,lucas-oil-stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",Lucas Oil Stadium,Indianapolis,"Indianapolis, IN",0,IN,527,39.7601,-86.1639,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
,FALSE,New England Patriots at Chicago Bears,4347008,nfl,FALSE,2018-10-21T17:00:00,1.005,2018-10-21T21:00:00,2018-04-20T00:47:33,2018-04-20T00:00:00,Patriots at Bears,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,2018-10-21T12:00:00,normal,0.948,FALSE,FALSE,NA,241,1132,536,626,88,601.9091,241,QRCODE,FALSE,2018-08-24T21:53:38Z,12,Soldier Field,31,60605,US,0.940013,America/Chicago,TRUE,soldier-field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL 60605",Soldier Field,Chicago,"Chicago, IL",0,IL,602,41.8623,-87.6159,NONE,FALSE,2018-06-02T00:44:08Z
,FALSE,Minnesota Vikings at New York Jets,4346975,nfl,FALSE,2018-10-21T17:00:00,0.97,2018-10-21T21:00:00,2018-04-20T00:47:26,2018-04-20T00:00:00,Vikings at Jets,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,2018-10-21T13:00:00,normal,0.92,FALSE,FALSE,NA,64,1062,162,972,513,203.12671,69,QRCODE,FALSE,2018-08-24T21:53:38Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Detroit Lions at Miami Dolphins,4347084,nfl,FALSE,2018-10-21T17:00:00,0.909,2018-10-21T21:00:00,2018-04-20T00:47:47,2018-04-20T00:00:00,Lions at Dolphins,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,2018-10-21T13:00:00,normal,0.872,FALSE,FALSE,NA,50,901,135,960,181,148.78453,50,QRCODE,FALSE,2018-08-24T21:53:38Z,38,Hard Rock Stadium,29,33056,US,0.8378203,America/New_York,TRUE,hard-rock-stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL 33056",Hard Rock Stadium,Miami Gardens,"Miami Gardens, FL",0,FL,528,25.96,-80.24,NONE,FALSE,2017-10-03T18:58:44Z
,FALSE,Cleveland Browns at Tampa Bay Buccaneers,4346931,nfl,FALSE,2018-10-21T17:00:00,0.897,2018-10-21T21:00:00,2018-04-20T00:47:16,2018-04-20T00:00:00,Browns at Buccaneers,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,2018-10-21T13:00:00,normal,0.864,FALSE,FALSE,NA,83,649,NA,NA,24,241.21,83,QRCODE,FALSE,2018-08-24T21:53:38Z,15,Raymond James Stadium,39,33607,US,0.86513025,America/New_York,TRUE,raymond-james-stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL 33607",Raymond James Stadium,Tampa,"Tampa, FL",0,FL,539,27.9753,-82.5034,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
,FALSE,Cincinnati Bengals at Kansas City Chiefs,4346982,nfl,FALSE,2018-10-21T17:00:00,0.918,2018-10-21T21:00:00,2018-04-20T00:47:27,2018-04-20T00:00:00,Bengals at Chiefs,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,2018-10-21T12:00:00,normal,0.882,FALSE,FALSE,NA,44,602,124,1137,1016,134.99507,44,QRCODE,FALSE,2018-08-24T21:53:38Z,9,Arrowhead Stadium,1128,64129,US,0.8827867,America/Chicago,TRUE,arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",Arrowhead Stadium,Kansas City,"Kansas City, MO",0,MO,616,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
,FALSE,Houston Texans at Jacksonville Jaguars,4346948,nfl,FALSE,2018-10-21T17:00:00,0.839,2018-10-21T21:00:00,2018-04-20T00:47:19,2018-04-20T00:00:00,Texans at Jaguars,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,2018-10-21T13:00:00,normal,0.821,FALSE,FALSE,NA,50,589,98,875,668,126.2994,50,QRCODE,FALSE,2018-08-24T21:53:38Z,10,EverBank Field,5178,32202,US,0.83759147,America/New_York,TRUE,everbank-field,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL 32202",EverBank Field,Jacksonville,"Jacksonville, FL",0,FL,561,30.3239,-81.6373,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
,FALSE,Carolina Panthers at Philadelphia Eagles,4347036,nfl,FALSE,2018-10-21T17:00:00,0.967,2018-10-21T21:00:00,2018-04-20T00:47:39,2018-04-20T00:00:00,Panthers at Eagles,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,2018-10-21T13:00:00,normal,0.921,FALSE,FALSE,NA,156,3680,394,940,376,440.0133,189,QRCODE,FALSE,2018-08-24T21:53:38Z,16,Lincoln Financial Field,330,19148,US,0.90542685999999994,America/New_York,TRUE,lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA 19148",Lincoln Financial Field,Philadelphia,"Philadelphia, PA",0,PA,504,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,New Orleans Saints at Baltimore Ravens,4347071,nfl,FALSE,2018-10-21T20:05:00,0.899,2018-10-22T00:05:00,2018-04-20T00:47:45,2018-04-20T00:00:00,Saints at Ravens,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,2018-10-21T16:05:00,normal,0.866,FALSE,FALSE,NA,58,609,126,1301,533,154.89868,58,QRCODE,FALSE,2018-08-24T21:53:38Z,8,M&T Bank Stadium,1121,21230,US,0.8927189,America/New_York,TRUE,m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD 21230",M&T Bank Stadium,Baltimore,"Baltimore, MD",0,MD,512,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
,FALSE,Dallas Cowboys at Washington Redskins,4346941,nfl,FALSE,2018-10-21T20:25:00,1.021,2018-10-22T00:25:00,2018-04-20T00:47:18,2018-04-20T00:00:00,Cowboys at Redskins,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,2018-10-21T16:25:00,normal,0.966,FALSE,FALSE,NA,183,1250,351,1008,582,379.41064,191,QRCODE,FALSE,2018-08-24T21:53:38Z,8,FedEx Field,35,20785,US,0.9333444,America/New_York,TRUE,fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD 20785",FedEx Field,Landover,"Landover, MD",0,MD,511,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
,FALSE,Los Angeles Rams at San Francisco 49ers,4347118,nfl,FALSE,2018-10-22T00:20:00,0.96,2018-10-22T04:20:00,2018-04-20T00:47:54,2018-04-20T00:00:00,Rams at 49ers,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,2018-10-21T17:20:00,normal,0.913,FALSE,FALSE,NA,105,2989,221,1069,885,256.5887,108,QRCODE,FALSE,2018-08-24T21:53:38Z,13,Levi's Stadium,58670,95054,US,0.95768774,America/Los_Angeles,TRUE,levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA 95054",Levi's Stadium,Santa Clara,"Santa Clara, CA",0,CA,0,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,New York Giants at Atlanta Falcons,4347050,nfl,FALSE,2018-10-23T00:15:00,0.971,2018-10-23T04:15:00,2018-04-20T00:47:42,2018-04-20T00:00:00,Giants at Falcons,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,2018-10-22T20:15:00,normal,0.924,FALSE,FALSE,NA,122,123594,299,941,701,496.4679,128,QRCODE,FALSE,2018-08-24T21:53:38Z,20,Mercedes-Benz Stadium,419590,30313,US,0.76958936,America/New_York,TRUE,mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",Mercedes-Benz Stadium,Atlanta,"Atlanta, GA",0,GA,0,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
,FALSE,Troy Trojans at South Alabama Jaguars Football,4281985,ncaa_football,FALSE,2018-10-24T00:00:00,0.316,2018-10-24T04:00:00,2018-02-28T15:00:17,2018-02-28T00:00:00,Troy at South Alabama,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,2018-10-23T19:00:00,normal,0.403,FALSE,FALSE,NA,26,93,42,11,29,45.310345,26,NA,NA,NA,7,Ladd Peebles Stadium,3716,36604,US,0.50177634,America/Chicago,TRUE,ladd-peebles-stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,"Mobile, AL 36604",Ladd Peebles Stadium,Mobile,"Mobile, AL",0,AL,686,30.6748,-88.0761,NA,NA,NA
,FALSE,Miami Dolphins at Houston Texans,4347018,nfl,FALSE,2018-10-26T00:20:00,0.911,2018-10-26T04:20:00,2018-04-20T00:47:36,2018-04-20T00:00:00,Dolphins at Texans,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,2018-10-25T19:20:00,normal,0.869,FALSE,FALSE,NA,49,1011,137,1038,495,176.11313,49,QRCODE,FALSE,2018-08-24T21:53:38Z,46,NRG Stadium,41,77054,US,0.8624192,America/Chicago,TRUE,nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",NRG Stadium,Houston,"Houston, TX",0,TX,618,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
,FALSE,Tampa Bay Buccaneers at Cincinnati Bengals,4347041,nfl,FALSE,2018-10-28T17:00:00,0.889,2018-10-28T21:00:00,2018-04-20T00:47:40,2018-04-20T00:00:00,Buccaneers at Bengals,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,2018-10-28T13:00:00,normal,0.855,FALSE,FALSE,NA,35,332,90,1195,636,99.91038,40,QRCODE,FALSE,2018-08-24T21:53:39Z,7,Paul Brown Stadium,1124,45202,US,0.86166537,America/New_York,TRUE,paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",Paul Brown Stadium,Cincinnati,"Cincinnati, OH",0,OH,515,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
,FALSE,Seattle Seahawks at Detroit Lions,4347026,nfl,FALSE,2018-10-28T17:00:00,0.949,2018-10-28T21:00:00,2018-04-20T00:47:37,2018-04-20T00:00:00,Seahawks at Lions,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,2018-10-28T13:00:00,normal,0.908,FALSE,FALSE,NA,66,781,129,763,494,157.2834,66,QRCODE,FALSE,2018-08-24T21:53:39Z,9,Ford Field,346,48226,US,0.9029952,America/Detroit,TRUE,ford-field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",Ford Field,Detroit,"Detroit, MI",0,MI,505,42.34,-83.0459,NONE,FALSE,2015-11-04T17:31:52Z
,FALSE,Baltimore Ravens at Carolina Panthers,4347070,nfl,FALSE,2018-10-28T17:00:00,0.939,2018-10-28T21:00:00,2018-04-20T00:47:45,2018-04-20T00:00:00,Ravens at Panthers,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,2018-10-28T13:00:00,normal,0.894,FALSE,FALSE,NA,87,685,NA,NA,404,215.74,87,QRCODE,FALSE,2018-08-24T21:53:39Z,9,Bank of America Stadium,1122,28202,US,0.8968222,America/New_York,TRUE,bank-of-america-stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC 28202",Bank of America Stadium,Charlotte,"Charlotte, NC",0,NC,517,35.2243,-80.8524,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
,FALSE,Washington Redskins at New York Giants,4346940,nfl,FALSE,2018-10-28T17:00:00,0.968,2018-10-28T21:00:00,2018-04-20T00:47:17,2018-04-20T00:00:00,Redskins at Giants,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,2018-10-28T13:00:00,normal,0.915,FALSE,FALSE,NA,125,1497,239,995,505,298.37228,133,QRCODE,FALSE,2018-08-24T21:53:39Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Denver Broncos at Kansas City Chiefs,4346981,nfl,FALSE,2018-10-28T17:00:00,0.953,2018-10-28T21:00:00,2018-04-20T00:47:27,2018-04-20T00:00:00,Broncos at Chiefs,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,2018-10-28T12:00:00,normal,0.904,FALSE,FALSE,NA,75,691,166,1442,950,189.36737,79,QRCODE,FALSE,2018-08-24T21:53:39Z,9,Arrowhead Stadium,1128,64129,US,0.8827867,America/Chicago,TRUE,arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",Arrowhead Stadium,Kansas City,"Kansas City, MO",0,MO,616,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
,FALSE,Cleveland Browns at Pittsburgh Steelers,4347078,nfl,FALSE,2018-10-28T17:00:00,0.939,2018-10-28T21:00:00,2018-04-20T00:47:46,2018-04-20T00:00:00,Browns at Steelers,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,2018-10-28T13:00:00,normal,0.896,FALSE,FALSE,NA,95,1140,241,804,363,284.25894,122,QRCODE,FALSE,2018-08-24T21:53:39Z,12,Heinz Field,1119,15212,US,0.9033526,America/New_York,TRUE,heinz-field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA 15212",Heinz Field,Pittsburgh,"Pittsburgh, PA",0,PA,508,40.4468,-80.0158,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
