id,description,datetime_utc,date_tbd,popularity,datetime_tbd,url,time_tbd,status,title,announce_date,short_title,is_open,type,score,visible_until_utc,datetime_local,created_at,general_admission,lowest_price,highest_price,listing_count,average_price,lowest_price_good_deals,employee_only,created_at,method,num_upcoming_events,id,country,display_location,url,city,slug,extended_address,timezone,score,popularity,address,postal_code,has_upcoming_events,name_v2,name,state,lon,lat,employee_only,created_at,method
4347124,,2018-12-03T01:20:00,FALSE,0.869,FALSE,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,FALSE,normal,San Francisco 49ers at Seattle Seahawks,2018-04-20T00:00:00,49ers at Seahawks,FALSE,nfl,0.968,2018-12-03T05:20:00,2018-12-02T17:20:00,2018-04-20T00:47:55,NA,167,1343,1342,432.32,167,FALSE,2018-08-24T21:53:41Z,QRCODE,14,339,US,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,Seattle,centurylink-field,"Seattle, WA 98134",America/Los_Angeles,0.87232786,0,800 Occidental Ave S,98134,TRUE,CenturyLink Field,CenturyLink Field,WA,-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
4346936,,2018-12-04T01:15:00,FALSE,0.839,FALSE,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,FALSE,normal,Washington Redskins at Philadelphia Eagles,2018-04-20T00:00:00,Redskins at Eagles,FALSE,nfl,0.945,2018-12-04T05:15:00,2018-12-03T20:15:00,2018-04-20T00:47:17,NA,117,1655,2042,371.69,117,FALSE,2018-08-24T21:53:41Z,QRCODE,18,330,US,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,Philadelphia,lincoln-financial-field,"Philadelphia, PA 19148",America/New_York,0.90542685999999994,0,1020 Pattison Ave,19148,TRUE,Lincoln Financial Field,Lincoln Financial Field,PA,-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4346987,,2018-12-07T00:20:00,FALSE,0.766,FALSE,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,FALSE,normal,Jacksonville Jaguars at Tennessee Titans,2018-04-20T00:00:00,Jaguars at Titans,FALSE,nfl,0.855,2018-12-07T04:20:00,2018-12-06T19:20:00,2018-04-20T00:47:29,NA,37,8442,1344,196.63,37,FALSE,2018-08-24T21:53:42Z,QRCODE,16,1126,US,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,Nashville,nissan-stadium,"Nashville, TN 37213",America/New_York,0.8546275,0,1 Titans Way,37213,TRUE,Nissan Stadium,Nissan Stadium,TN,-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
4346926,,2018-12-09T18:00:00,FALSE,0.787,FALSE,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,FALSE,normal,New Orleans Saints at Tampa Bay Buccaneers,2018-04-20T00:00:00,Saints at Buccaneers,FALSE,nfl,0.882,2018-12-09T22:00:00,2018-12-09T13:00:00,2018-04-20T00:47:15,NA,64,1268,764,239.98,64,FALSE,2018-08-24T21:53:42Z,QRCODE,16,39,US,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,Tampa,raymond-james-stadium,"Tampa, FL 33607",America/New_York,0.86513025,0,4201 North Dale Mabry Highway,33607,TRUE,Raymond James Stadium,Raymond James Stadium,FL,-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
4346995,,2018-12-09T18:00:00,FALSE,0.818,FALSE,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,FALSE,normal,Carolina Panthers at Cleveland Browns,2018-04-20T00:00:00,Panthers at Browns,FALSE,nfl,0.905,2018-12-09T22:00:00,2018-12-09T13:00:00,2018-04-20T00:47:31,NA,29,1171,2332,116.63,29,FALSE,2018-08-24T21:53:42Z,QRCODE,8,1123,US,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,Cleveland,firstenergy-stadium-15,"Cleveland, OH 44114",America/New_York,0.86852187,0,100 Alfred Lerner Way,44114,TRUE,FirstEnergy Stadium,FirstEnergy Stadium,OH,-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
4347003,,2018-12-09T18:00:00,FALSE,0.817,FALSE,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,FALSE,normal,Los Angeles Rams at Chicago Bears,2018-04-20T00:00:00,Rams at Bears,FALSE,nfl,0.91,2018-12-09T22:00:00,2018-12-09T12:00:00,2018-04-20T00:47:32,NA,86,2225,1845,333.33,86,FALSE,2018-08-24T21:53:42Z,QRCODE,12,31,US,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,Chicago,soldier-field,"Chicago, IL 60605",America/Chicago,0.940013,0,1410 S. Museum Campus Drive,60605,TRUE,Soldier Field,Soldier Field,IL,-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
4347086,,2018-12-09T18:00:00,FALSE,0.845,FALSE,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,FALSE,normal,New England Patriots at Miami Dolphins,2018-04-20T00:00:00,Patriots at Dolphins,FALSE,nfl,0.966,2018-12-09T22:00:00,2018-12-09T13:00:00,2018-04-20T00:47:48,NA,163,14928,1412,490.66,163,FALSE,2018-08-24T21:53:42Z,QRCODE,39,29,US,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,Miami Gardens,hard-rock-stadium,"Miami Gardens, FL 33056",America/New_York,0.8378203,0,347 Don Shula Dr.,33056,TRUE,Hard Rock Stadium,Hard Rock Stadium,FL,-80.24,25.96,FALSE,2017-10-03T18:58:44Z,NONE
4346935,,2018-12-09T18:00:00,FALSE,0.859,FALSE,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,FALSE,normal,New York Giants at Washington Redskins,2018-04-20T00:00:00,Giants at Redskins,FALSE,nfl,0.972,2018-12-09T22:00:00,2018-12-09T13:00:00,2018-04-20T00:47:17,NA,92,1198,1749,247.99,92,FALSE,2018-08-24T21:53:42Z,QRCODE,9,35,US,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,Landover,fedex-field,"Landover, MD 20785",America/New_York,0.9333444,0,1600 Fedex Way,20785,TRUE,FedEx Field,FedEx Field,MD,-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
4347059,,2018-12-09T18:00:00,FALSE,0.789,FALSE,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,FALSE,normal,New York Jets at Buffalo Bills,2018-04-20T00:00:00,Jets at Bills,FALSE,nfl,0.884,2018-12-09T22:00:00,2018-12-09T13:00:00,2018-04-20T00:47:43,NA,29,1197,2854,122.1,29,FALSE,2018-08-24T21:53:42Z,QRCODE,8,1135,US,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,Orchard Park,new-era-field,"Orchard Park, NY 14127",America/New_York,0.8815085,0,1 Bills Drive,14127,TRUE,New Era Field,New Era Field,NY,-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
4346910,,2018-12-09T18:00:00,FALSE,0.833,FALSE,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,FALSE,normal,Atlanta Falcons at Green Bay Packers,2018-04-20T00:00:00,Falcons at Packers,FALSE,nfl,0.931,2018-12-09T22:00:00,2018-12-09T12:00:00,2018-04-20T00:47:13,NA,143,1772,2602,295.06,151,FALSE,2018-08-24T21:53:42Z,QRCODE,8,1125,US,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,Green Bay,lambeau-field,"Green Bay, WI 54304",America/Chicago,0.92909414,0,1265 Lombardi Avenue,54304,TRUE,Lambeau Field,Lambeau Field,WI,-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
4346979,,2018-12-09T18:00:00,FALSE,0.827,FALSE,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,FALSE,normal,Baltimore Ravens at Kansas City Chiefs,2018-04-20T00:00:00,Ravens at Chiefs,FALSE,nfl,0.924,2018-12-09T22:00:00,2018-12-09T12:00:00,2018-04-20T00:47:27,NA,37,1030,1462,161.56,37,FALSE,2018-08-24T21:53:42Z,QRCODE,10,1128,US,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,Kansas City,arrowhead-stadium,"Kansas City, MO 64129",America/Chicago,0.8827867,0,1 Arrowhead Drive,64129,TRUE,Arrowhead Stadium,Arrowhead Stadium,MO,-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
4347014,,2018-12-09T18:00:00,FALSE,0.823,FALSE,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,FALSE,normal,Indianapolis Colts at Houston Texans,2018-04-20T00:00:00,Colts at Texans,FALSE,nfl,0.93,2018-12-09T22:00:00,2018-12-09T12:00:00,2018-04-20T00:47:35,NA,41,5390,1664,198.4,41,FALSE,2018-08-24T21:53:42Z,QRCODE,47,41,US,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,Houston,nrg-stadium,"Houston, TX 77054",America/Chicago,0.8624192,0,1 Reliant Park,77054,TRUE,NRG Stadium,NRG Stadium,TX,-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
4347107,,2018-12-09T21:05:00,FALSE,0.828,FALSE,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,FALSE,normal,Cincinnati Bengals at Los Angeles Chargers,2018-04-20T00:00:00,Bengals at Chargers,FALSE,nfl,0.938,2018-12-10T01:05:00,2018-12-09T13:05:00,2018-04-20T00:47:52,NA,103,1198,910,234.38,103,FALSE,2018-08-24T21:53:42Z,QRCODE,14,52,US,"Carson, CA",https://seatgeek.com/venues/stubhub-center/tickets,Carson,stubhub-center,"Carson, CA 90746",America/Los_Angeles,0.7228164,0,18400 Avalon Blvd,90746,TRUE,StubHub Center,StubHub Center,CA,-118.261,33.8643,NA,NA,NA
4347114,,2018-12-09T21:05:00,FALSE,0.872,FALSE,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,FALSE,normal,Denver Broncos at San Francisco 49ers,2018-04-20T00:00:00,Broncos at 49ers,FALSE,nfl,0.976,2018-12-10T01:05:00,2018-12-09T13:05:00,2018-04-20T00:47:53,NA,100,6783,1778,311.06,100,FALSE,2018-08-24T21:53:42Z,QRCODE,13,58670,US,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,Santa Clara,levi-s-stadium,"Santa Clara, CA 95054",America/Los_Angeles,0.95768774,0,4900 Marie P DeBartolo Way,95054,TRUE,Levi's Stadium,Levi's Stadium,CA,-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4347099,,2018-12-09T21:25:00,FALSE,0.847,FALSE,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,FALSE,normal,Detroit Lions at Arizona Cardinals,2018-04-20T00:00:00,Lions at Cardinals,FALSE,nfl,0.937,2018-12-10T01:25:00,2018-12-09T14:25:00,2018-04-20T00:47:51,NA,49,1238,1190,184.58,49,FALSE,2018-08-24T21:53:42Z,QRCODE,11,43,US,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,Glendale,state-farm-stadium,"Glendale, AZ 85305",America/Phoenix,0.93402725,0,1 Cardinals Drive,85305,TRUE,State Farm Stadium,State Farm Stadium,AZ,-112.262,33.5294,FALSE,2015-12-21T17:26:05Z,NONE
4327919,,2018-12-09T21:25:00,FALSE,0.891,FALSE,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,FALSE,normal,Philadelphia Eagles at Dallas Cowboys,2018-04-05T00:00:00,Eagles at Cowboys,TRUE,nfl,1.008,2018-12-10T01:25:00,2018-12-09T15:25:00,2018-04-05T23:08:46,NA,54,4311,2991,465.75,54,FALSE,2018-04-17T22:02:33Z,QRCODE,25,4965,US,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,Arlington,at-t-stadium,"Arlington, TX 76011",America/Chicago,0.9751414,0,1 AT&T Way,76011,TRUE,AT&T Stadium,AT&T Stadium,TX,-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
4347151,,2018-12-10T01:20:00,FALSE,0.848,FALSE,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,FALSE,normal,Pittsburgh Steelers at Oakland Raiders,2018-04-20T00:00:00,Steelers at Raiders,FALSE,nfl,0.953,2018-12-10T05:20:00,2018-12-09T17:20:00,2018-04-20T01:04:24,NA,197,2048,1007,477.66,197,FALSE,2018-08-24T21:53:42Z,QRCODE,30,14,US,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland,oakland-alameda-county-coliseum,"Oakland, CA 94621",America/Los_Angeles,0.7817843,0,7000 Coliseum Way,94621,TRUE,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,CA,-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
4347123,,2018-12-11T01:15:00,FALSE,0.851,FALSE,https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123,FALSE,normal,Minnesota Vikings at Seattle Seahawks,2018-04-20T00:00:00,Vikings at Seahawks,FALSE,nfl,0.957,2018-12-11T05:15:00,2018-12-10T17:15:00,2018-04-20T00:47:55,NA,148,1940,1264,436.13,148,FALSE,2018-08-24T21:53:42Z,QRCODE,14,339,US,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,Seattle,centurylink-field,"Seattle, WA 98134",America/Los_Angeles,0.87232786,0,800 Occidental Ave S,98134,TRUE,CenturyLink Field,CenturyLink Field,WA,-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
4346978,,2018-12-14T01:20:00,FALSE,0.805,FALSE,https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978,FALSE,normal,Los Angeles Chargers at Kansas City Chiefs,2018-04-20T00:00:00,Chargers at Chiefs,FALSE,nfl,0.912,2018-12-14T05:20:00,2018-12-13T19:20:00,2018-04-20T00:47:26,NA,37,7880,1428,168.9,37,FALSE,2018-08-24T21:53:42Z,QRCODE,10,1128,US,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,Kansas City,arrowhead-stadium,"Kansas City, MO 64129",America/Chicago,0.8827867,0,1 Arrowhead Drive,64129,TRUE,Arrowhead Stadium,Arrowhead Stadium,MO,-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
4347015,,2018-12-15T21:30:00,FALSE,0.841,FALSE,https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015,FALSE,normal,Houston Texans at New York Jets,2018-04-20T00:00:00,Texans at Jets,FALSE,nfl,0.95,2018-12-16T01:30:00,2018-12-15T16:30:00,2018-04-20T00:47:35,NA,26,1368,2300,165.35,26,FALSE,2018-08-24T21:53:42Z,QRCODE,21,1587,US,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,East Rutherford,metlife-stadium,"East Rutherford, NJ 07073",America/New_York,0.94873494,0,1 MetLife Stadium Drive,07073,TRUE,MetLife Stadium,MetLife Stadium,NJ,-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
4347135,,2018-12-15T21:30:00,FALSE,0.809,FALSE,https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135,FALSE,normal,Cleveland Browns at Denver Broncos,2018-04-20T00:00:00,Browns at Broncos,FALSE,nfl,0.898,2018-12-16T01:30:00,2018-12-15T14:30:00,2018-04-20T01:04:04,NA,95,123594,918,423.57,96,FALSE,2018-08-24T21:53:42Z,QRCODE,8,1131,US,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Denver,sports-authority-field-at-mile-high,"Denver, CO 80204",America/Denver,0.9028296,0,1701 Bryant St.,80204,TRUE,Sports Authority Field at Mile High,Sports Authority Field at Mile High,CO,-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
4347047,,2018-12-16T18:00:00,FALSE,0.849,FALSE,https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047,FALSE,normal,Arizona Cardinals at Atlanta Falcons,2018-04-20T00:00:00,Cardinals at Falcons,FALSE,nfl,0.937,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:41,NA,68,12187,1777,242.82,68,FALSE,2018-08-24T21:53:42Z,QRCODE,15,419590,US,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Atlanta,mercedes-benz-stadium,"Atlanta, GA 30313",America/New_York,0.76958936,0,35 Northside Dr NW,30313,TRUE,Mercedes-Benz Stadium,Mercedes-Benz Stadium,GA,-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
4347057,,2018-12-16T18:00:00,FALSE,0.781,FALSE,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,FALSE,normal,Detroit Lions at Buffalo Bills,2018-04-20T00:00:00,Lions at Bills,FALSE,nfl,0.885,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:43,NA,25,9541,2718,121.26,25,FALSE,2018-08-24T21:53:42Z,QRCODE,8,1135,US,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,Orchard Park,new-era-field,"Orchard Park, NY 14127",America/New_York,0.8815085,0,1 Bills Drive,14127,TRUE,New Era Field,New Era Field,NY,-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
4347002,,2018-12-16T18:00:00,FALSE,0.861,FALSE,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,FALSE,normal,Green Bay Packers at Chicago Bears,2018-04-20T00:00:00,Packers at Bears,FALSE,nfl,0.974,2018-12-16T22:00:00,2018-12-16T12:00:00,2018-04-20T00:47:32,NA,143,2230,1660,481.95,143,FALSE,2018-08-24T21:53:42Z,QRCODE,12,31,US,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,Chicago,soldier-field,"Chicago, IL 60605",America/Chicago,0.940013,0,1410 S. Museum Campus Drive,60605,TRUE,Soldier Field,Soldier Field,IL,-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
4346955,,2018-12-16T18:00:00,FALSE,0.856,FALSE,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,FALSE,normal,Dallas Cowboys at Indianapolis Colts,2018-04-20T00:00:00,Cowboys at Colts,FALSE,nfl,0.954,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:20,NA,103,6154,1475,322.26,103,FALSE,2018-08-24T21:53:42Z,QRCODE,14,1130,US,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,Indianapolis,lucas-oil-stadium,"Indianapolis, IN 46225",America/Indiana/Indianapolis,0.9071682,0,500 South Capitol Avenue,46225,TRUE,Lucas Oil Stadium,Lucas Oil Stadium,IN,-86.1639,39.7601,FALSE,2015-08-22T16:51:43Z,QRCODE_TM
4347066,,2018-12-16T18:00:00,FALSE,0.779,FALSE,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,FALSE,normal,Tampa Bay Buccaneers at Baltimore Ravens,2018-04-20T00:00:00,Buccaneers at Ravens,FALSE,nfl,0.877,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:44,NA,36,923,1972,186.56,36,FALSE,2018-08-24T21:53:42Z,QRCODE,9,1121,US,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,Baltimore,m-t-bank-stadium,"Baltimore, MD 21230",America/New_York,0.8927189,0,1101 Russell St,21230,TRUE,M&T Bank Stadium,M&T Bank Stadium,MD,-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
4347144,,2018-12-16T18:00:00,FALSE,0.853,FALSE,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,FALSE,normal,Miami Dolphins at Minnesota Vikings,2018-04-20T00:00:00,Dolphins at Vikings,FALSE,nfl,0.947,2018-12-16T22:00:00,2018-12-16T12:00:00,2018-04-20T01:04:05,NA,92,11271,1407,295.24,92,FALSE,2018-08-24T21:53:42Z,QRCODE,14,218451,US,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,Minneapolis,u-s-bank-stadium,"Minneapolis, MN 55415",America/Chicago,0.88524246,0,401 Chicago Avenue,55415,TRUE,U.S. Bank Stadium,U.S. Bank Stadium,MN,-93.26,44.97,FALSE,2018-08-22T15:34:15Z,NONE
4346945,,2018-12-16T18:00:00,FALSE,0.771,FALSE,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945,FALSE,normal,Washington Redskins at Jacksonville Jaguars,2018-04-20T00:00:00,Redskins at Jaguars,FALSE,nfl,0.873,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:18,NA,64,2558,1054,174.3,64,FALSE,2018-08-24T21:53:42Z,QRCODE,10,5178,US,"Jacksonville, FL",https://seatgeek.com/venues/tiaa-bank-field/tickets,Jacksonville,tiaa-bank-field,"Jacksonville, FL 32202",America/New_York,0.83759147,0,1 Everbank Field Dr,32202,TRUE,TIAA Bank Field,TIAA Bank Field,FL,-81.6373,30.3239,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
4346988,,2018-12-16T18:00:00,FALSE,0.814,FALSE,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,FALSE,normal,Tennessee Titans at New York Giants,2018-04-20T00:00:00,Titans at Giants,FALSE,nfl,0.93,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:29,NA,73,2555,2484,255.8,73,FALSE,2018-08-24T21:53:42Z,QRCODE,21,1587,US,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,East Rutherford,metlife-stadium,"East Rutherford, NJ 07073",America/New_York,0.94873494,0,1 MetLife Stadium Drive,07073,TRUE,MetLife Stadium,MetLife Stadium,NJ,-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
4347037,,2018-12-16T18:00:00,FALSE,0.807,FALSE,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,FALSE,normal,Oakland Raiders at Cincinnati Bengals,2018-04-20T00:00:00,Raiders at Bengals,FALSE,nfl,0.912,2018-12-16T22:00:00,2018-12-16T13:00:00,2018-04-20T00:47:39,NA,53,11944,1334,149.64,53,FALSE,2018-08-24T21:53:42Z,QRCODE,9,1124,US,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,Cincinnati,paul-brown-stadium,"Cincinnati, OH 45202",America/New_York,0.86166537,0,1 Paul Brown Stadium,45202,TRUE,Paul Brown Stadium,Paul Brown Stadium,OH,-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
4347122,,2018-12-16T21:05:00,FALSE,0.854,FALSE,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,FALSE,normal,Seattle Seahawks at San Francisco 49ers,2018-04-20T00:00:00,Seahawks at 49ers,FALSE,nfl,0.965,2018-12-17T01:05:00,2018-12-16T13:05:00,2018-04-20T00:47:55,NA,84,3694,1998,301.2,84,FALSE,2018-08-24T21:53:42Z,QRCODE,13,58670,US,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,Santa Clara,levi-s-stadium,"Santa Clara, CA 95054",America/Los_Angeles,0.95768774,0,4900 Marie P DeBartolo Way,95054,TRUE,Levi's Stadium,Levi's Stadium,CA,-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4347077,,2018-12-16T21:25:00,FALSE,0.864,FALSE,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,FALSE,normal,New England Patriots at Pittsburgh Steelers,2018-04-20T00:00:00,Patriots at Steelers,FALSE,nfl,0.983,2018-12-17T01:25:00,2018-12-16T16:25:00,2018-04-20T00:47:46,NA,191,10750,1629,484.35,191,FALSE,2018-08-24T21:53:42Z,QRCODE,13,1119,US,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,Pittsburgh,heinz-field,"Pittsburgh, PA 15212",America/New_York,0.9033526,0,100 Art Rooney Avenue,15212,TRUE,Heinz Field,Heinz Field,PA,-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
4346919,,2018-12-17T01:20:00,FALSE,0.849,FALSE,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,FALSE,normal,Philadelphia Eagles at Los Angeles Rams,2018-04-20T00:00:00,Eagles at Rams,FALSE,nfl,0.961,2018-12-17T05:20:00,2018-12-16T17:20:00,2018-04-20T00:47:14,NA,109,2652,1863,331.28,109,FALSE,2018-08-24T21:53:42Z,QRCODE,14,51012,US,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles,los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",America/Los_Angeles,0.86898464,0,3911 S Figueroa St,90037,TRUE,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,CA,-118.29,34.01,FALSE,2018-08-23T17:59:28Z,QRCODE
4347035,,2018-12-18T01:15:00,FALSE,0.823,FALSE,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,FALSE,normal,New Orleans Saints at Carolina Panthers,2018-04-20T00:00:00,Saints at Panthers,FALSE,nfl,0.941,2018-12-18T05:15:00,2018-12-17T20:15:00,2018-04-20T00:47:38,NA,77,5377,1631,277.28,77,FALSE,2018-08-24T21:53:42Z,QRCODE,10,1122,US,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,Charlotte,bank-of-america-stadium,"Charlotte, NC 28202",America/New_York,0.8968222,0,800 South Mint Street,28202,TRUE,Bank of America Stadium,Bank of America Stadium,NC,-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
